issueID,issuer,name1,typeID,typeShort,typeLong,expmat
25958,7540686,"Simplicity Holding Limited",0,O,"Ordinary shares",NULL
121,976,"SINCERE COMPANY, LIMITED (THE)",0,O,"Ordinary shares",NULL
4651,30006,"Sincere Watch (Hong Kong) Limited",0,O,"Ordinary shares",NULL
19173,2429688,"Sinco Pharmaceuticals Holdings Limited",0,O,"Ordinary shares",NULL
3086,14238,"SING LEE SOFTWARE (GROUP) LIMITED",0,O,"Ordinary shares",NULL
2498,10669,"Sing Pao Media Enterprises Limited",0,O,"Ordinary shares",NULL
1191,4943,"SING TAO NEWS CORPORATION LIMITED",0,O,"Ordinary shares",NULL
462,3462,"SINGAMAS CONTAINER HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
20678,2517206,"SingAsia Holdings Limited",0,O,"Ordinary shares",NULL
28596,22479212,"Sinic Holdings (Group) Company Limited",0,O,"Ordinary shares",NULL
2821,12538,"SINO BIOPHARMACEUTICAL LIMITED",0,O,"Ordinary shares",NULL
7098,68532,"Sino Energy International Holdings Group Limited",0,O,"Ordinary shares",NULL
27449,16054891,"Sino Gas Holdings Group Limited",0,O,"Ordinary shares",NULL
4828,38519,"Sino Gold Mining Limited",0,O,"Ordinary shares",NULL
2830,12563,"SINO GOLF HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
7026,67331,"Sino Harbour Holdings Group Limited",0,O,"Ordinary shares",NULL
1247,663,"SINO HOTELS (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
2668,11810,"Sino ICT Holdings Limited",0,O,"Ordinary shares",NULL
39,664,"SINO LAND COMPANY LIMITED",0,O,"Ordinary shares",NULL
2553,11018,"SINO OIL AND GAS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3456,15884,"Sino Prosper (Group) Holdings Limited",0,O,"Ordinary shares",NULL
2465,10220,"Sino Splendid Holdings Limited",0,O,"Ordinary shares",NULL
2579,11205,"Sino Vision Worldwide Holdings Limited",0,O,"Ordinary shares",NULL
29436,22983282,"Sino-Entertainment Technology Holdings Limited",0,O,"Ordinary shares",NULL
245,2133,"SINO-I TECHNOLOGY LIMITED",0,O,"Ordinary shares",NULL
5219,51316,"Sino-Life Group Limited",0,O,"Ordinary shares",NULL
4902,41076,"SINO-OCEAN GROUP HOLDING LIMITED",0,O,"Ordinary shares",NULL
30075,24583302,"Sino-Ocean Service Holding Limited",0,O,"Ordinary shares",NULL
34755,28758122,"Sino-Synergy Hydrogen Energy Technology (Jiaxing) Co., Ltd.",6,H,H-share,NULL
299,1455,"Sinofert Holdings Limited",0,O,"Ordinary shares",NULL
3024,14550,"Sinofortune Financial Holdings Limited",0,O,"Ordinary shares",NULL
33240,26982913,"Sinohealth Holdings Limited",0,O,"Ordinary shares",NULL
21876,2502705,"Sinohope Technology Holdings Limited",0,O,"Ordinary shares",NULL
1414,5610,"SINOLINK WORLDWIDE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
28609,903553,"SINOMAB BIOSCIENCE LIMITED",0,O,"Ordinary shares",NULL
12570,1936642,"Sinomax Group Limited",0,O,"Ordinary shares",NULL
4996,45874,"SinoMedia Holding Limited",0,O,"Ordinary shares",NULL
10815,1979178,"SINOPEC Engineering (Group) Co., Ltd.",6,H,H-share,NULL
2304,9486,"SINOPEC KANTONS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1326,5023,"Sinopec Oilfield Service Corporation",6,H,H-share,NULL
1233,4962,"SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED",6,H,H-share,NULL
5221,51404,"SINOPHARM GROUP CO. LTD.",6,H,H-share,NULL
4786,16957,"Sinopharm Tech Holdings Limited",1,Wrnt,Warrant,2008-11-02
3329,16957,"Sinopharm Tech Holdings Limited",0,O,"Ordinary shares",NULL
10990,153371,"Sinosoft Technology Group Limited",0,O,"Ordinary shares",NULL
3443,18212,"SINOTRANS LIMITED",6,H,H-share,NULL
4933,41647,"SINOTRUK (HONG KONG) LIMITED",0,O,"Ordinary shares",NULL
33836,26955860,"Sipai Health Technology Co., Ltd.",0,O,"Ordinary shares",NULL
32684,27064770,"Sirnaomics Ltd.",0,O,"Ordinary shares",NULL
107,1170,"SIS INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
13326,2333540,"SiS Mobile Holdings Limited",0,O,"Ordinary shares",NULL
25208,2642464,"SISRAM MEDICAL LTD",0,O,"Ordinary shares",NULL
6190,60833,"SITC International Holdings Company Limited",0,O,"Ordinary shares",NULL
7181,133970,"SITOY GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4997,45905,"SJM Holdings Limited",0,O,"Ordinary shares",NULL
230,1978,"Sky Blue 11 Company Limited",0,O,"Ordinary shares",NULL
1065,1070,"SKY CHINAFORTUNE HOLDINGS GROUP LIMITED",0,O,"Ordinary shares",NULL
14282,2205282,"SKY LIGHT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
172,1670,"Skyfame Realty (Holdings) Limited",0,O,"Ordinary shares",NULL
4762,1670,"Skyfame Realty (Holdings) Limited",1,Wrnt,Warrant,2008-08-02
29721,23434844,"Skymission Group Holdings Limited",0,O,"Ordinary shares",NULL
2762,11642,"Skyworth Group Limited",0,O,"Ordinary shares",NULL
25812,2708172,"Sling Group Holdings Limited",0,O,"Ordinary shares",NULL
13228,2309995,"Smart City Development Holdings Limited (KY)",0,O,"Ordinary shares",NULL
1351,5104,"Smart Digital Technology Group Limited",0,O,"Ordinary shares",NULL
25647,11550564,"Smart Globe Holdings Limited",0,O,"Ordinary shares",NULL
21346,2551229,"Smart-Core Holdings Limited",0,O,"Ordinary shares",NULL
3449,17107,"Smartac International Holdings Limited",0,O,"Ordinary shares",NULL
841,486,"SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
29062,22663778,"SMC Electric Limited",0,O,"Ordinary shares",NULL
3612,21462,"SMI Culture & Travel Group Holdings Limited",0,O,"Ordinary shares",NULL
1024,4818,"SMI Holdings Group Limited",0,O,"Ordinary shares",NULL
19409,2495135,"SMIT Holdings Limited",0,O,"Ordinary shares",NULL
29408,23847428,"Smoore International Holdings Limited",0,O,"Ordinary shares",NULL
28454,15212177,"Snack Empire Holdings Limited",0,O,"Ordinary shares",NULL
1238,4966,"SOCAM Development Limited",0,O,"Ordinary shares",NULL
36232,31857500,"Soft International Group Ltd",0,O,"Ordinary shares",NULL
983,4789,"SoftMedx Healthcare Limited",0,O,"Ordinary shares",NULL
4905,41126,"SOHO CHINA LIMITED",0,O,"Ordinary shares",NULL
4962,42448,"Solargiga Energy Holdings Limited",0,O,"Ordinary shares",NULL
424,3251,"SOLARTECH INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
25485,11787066,"Solis Holdings Limited (KY)",0,O,"Ordinary shares",NULL
3544,20714,"Solomon Systech (International) Limited",0,O,"Ordinary shares",NULL
23639,2579682,"Somerley Capital Holdings Limited",0,O,"Ordinary shares",NULL
6047,58743,"SOUND GLOBAL LTD.",0,O,"Ordinary shares",NULL
413,3184,"SOUNDWILL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3354,16094,"South China Assets Holdings Limited",0,O,"Ordinary shares",NULL
1250,938,"South China Financial Holdings Limited",0,O,"Ordinary shares",NULL
4923,938,"South China Financial Holdings Limited",1,Wrnt,Warrant,2008-10-22
5011,927,"South China Holdings Company Limited",1,Wrnt,Warrant,2010-09-06
66,927,"South China Holdings Company Limited",0,O,"Ordinary shares",NULL
31591,25690937,"South China Vocational Education Group Company Limited",0,O,"Ordinary shares",NULL
6379,61871,"South Manganese Investment Limited",0,O,"Ordinary shares",NULL
1016,4811,"South Shore Holdings Limited",0,O,"Ordinary shares",NULL
1251,4974,"SOUTHEAST ASIA PROPERTIES & FINANCE LIMITED",0,O,"Ordinary shares",NULL
20637,2570226,"Southern Energy Holdings Group Limited",0,O,"Ordinary shares",NULL
5591,56082,"SOUTHGOBI RESOURCES LTD.",0,O,"Ordinary shares",NULL
3289,15211,"Southwest Securities International Securities Limited",0,O,"Ordinary shares",NULL
25758,11208515,"Space Group Holdings Limited",0,O,"Ordinary shares",NULL
6175,60749,"SPDR FTSE Greater China ETF",10,Unit,Unit,NULL
5272,51740,"SPDR Gold Trust",10,Unit,Unit,NULL
35838,51740,"SPDR Gold Trust",10,Unit,Unit,NULL
35839,51740,"SPDR Gold Trust",10,Unit,Unit,NULL
10369,1849979,"SPEEDY GLOBAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
11559,2169076,"Spring Real Estate Investment Trust",10,Unit,Unit,NULL
6291,61269,"Springland International Holdings Limited",0,O,"Ordinary shares",NULL
28593,22248734,"Sprocomm Intelligence Limited",0,O,"Ordinary shares",NULL
7285,135009,"SPT Energy Group Inc.",0,O,"Ordinary shares",NULL
2366,9772,"SRE Group Limited",0,O,"Ordinary shares",NULL
29125,24379881,"SSIF DCE Iron Ore Futures Index ETF",10,Unit,Unit,NULL
29126,24379881,"SSIF DCE Iron Ore Futures Index ETF",10,Unit,Unit,NULL
4683,31005,"SSY Group Limited (KY)",0,O,"Ordinary shares",NULL
3448,824,"STANDARD CHARTERED PLC",0,O,"Ordinary shares",NULL
22274,2546053,"Standard Development Group Limited",0,O,"Ordinary shares",NULL
33854,26900617,"STAR CM Holdings Limited",0,O,"Ordinary shares",NULL
20646,2576920,"Star Group Asia Limited",0,O,"Ordinary shares",NULL
34325,25691470,"Star Plus Legend Holdings Limited",0,O,"Ordinary shares",NULL
30409,24376601,"STAR SHINE HOLDINGS GROUP LIMITED",0,O,"Ordinary shares",NULL
13707,48313,"Starbucks Corporation",0,O,"Ordinary shares",NULL
3319,17774,"StarGlory Holdings Company Limited",0,O,"Ordinary shares",NULL
27708,20873889,"Starjoy Wellness and Travel Company Limited",0,O,"Ordinary shares",NULL
1252,4975,"STARLITE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
13501,2143258,"Steed Oriental (Holdings) Company Limited",0,O,"Ordinary shares",NULL
4881,40105,"Stella International Holdings Limited",0,O,"Ordinary shares",NULL
1253,4976,"STELUX HOLDINGS INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
26950,11660013,"Sterling Group Holdings Limited (KY)",0,O,"Ordinary shares",NULL
26622,2684530,"STEVE LEUNG DESIGN GROUP LIMITED",0,O,"Ordinary shares",NULL
1255,837,"STONE GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
30432,24878130,"Strawbear Entertainment Group",0,O,"Ordinary shares",NULL
26130,12110758,"Stream Ideas Group Limited",0,O,"Ordinary shares",NULL
5056,47336,"Strong Petrochemical Holdings Limited",0,O,"Ordinary shares",NULL
22197,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2018-02-13
1256,4978,"STYLAND HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
11734,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2015-08-19
15271,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2016-11-04
26852,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2019-11-05
28317,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2020-11-17
30420,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2022-02-16
34513,4978,"STYLAND HOLDINGS LIMITED",1,Wrnt,Warrant,2024-10-04
1094,4870,"Success Dragon International Holdings Limited",0,O,"Ordinary shares",NULL
1346,2924,"SUCCESS UNIVERSE GROUP LIMITED",0,O,"Ordinary shares",NULL
13615,2164144,"Suchuang Gas Corporation Limited",0,O,"Ordinary shares",NULL
3222,16397,"SUGA INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4999,45976,"Summi (Group) Holdings Limited",0,O,"Ordinary shares",NULL
391,3028,"Summit Ascent Holdings Limited",0,O,"Ordinary shares",NULL
7023,67290,"SUN ART RETAIL GROUP LIMITED",0,O,"Ordinary shares",NULL
26884,2569485,"Sun Cheong Creative Development Holdings Limited",0,O,"Ordinary shares",NULL
25420,6702823,"Sun Hing Printing Holdings Limited",0,O,"Ordinary shares",NULL
2182,8477,"SUN HING VISION GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
350,425,"SUN HUNG KAI & CO. LIMITED",0,O,"Ordinary shares",NULL
4728,425,"SUN HUNG KAI & CO. LIMITED",1,Wrnt,Warrant,2009-05-31
9,417,"SUN HUNG KAI PROPERTIES LIMITED",0,O,"Ordinary shares",NULL
12109,417,"SUN HUNG KAI PROPERTIES LIMITED",1,Wrnt,Warrant,2016-04-22
34304,417,"SUN HUNG KAI PROPERTIES LIMITED",0,O,"Ordinary shares",NULL
6223,61099,"Sun.King Technology Group Limited",0,O,"Ordinary shares",NULL
5534,55455,"Sunac China Holdings Limited",0,O,"Ordinary shares",NULL
29969,25143564,"Sunac Services Holdings Limited",0,O,"Ordinary shares",NULL
1077,4858,"SUNCORP TECHNOLOGIES LIMITED",0,O,"Ordinary shares",NULL
17978,148056,"SUNDART HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
30445,24123453,"Sundy Service Group Co. Ltd",0,O,"Ordinary shares",NULL
2566,10577,"SUNEVISION HOLDINGS LTD.",0,O,"Ordinary shares",NULL
12222,1946249,"SUNFONDA GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
35229,30153417,"Sunho Biologics, Inc.",0,O,"Ordinary shares",NULL
29974,24022197,"Sunkwan Properties Group Limited",0,O,"Ordinary shares",NULL
26159,12113762,"SUNLIGHT (1977) HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4801,37260,"Sunlight Real Estate Investment Trust",10,Unit,Unit,NULL
4873,39891,"Sunny Optical Technology (Group) Company Limited",0,O,"Ordinary shares",NULL
3344,14233,"Sunny Side Up Culture Holdings Limited",0,O,"Ordinary shares",NULL
29155,23016948,"Sunray Engineering Group Limited (KY)",0,O,"Ordinary shares",NULL
11944,2185941,"Sunshine 100 China Holdings Ltd",0,O,"Ordinary shares",NULL
33761,26786453,"Sunshine Insurance Group Company Limited",6,H,H-share,NULL
8859,153290,"SUNSHINE OILSANDS LTD.",0,O,"Ordinary shares",NULL
2674,11839,"Sunwah Kingsway Capital Holdings Limited",0,O,"Ordinary shares",NULL
2212,8878,"SUNWAY INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
33508,28574546,"SUPER HI INTERNATIONAL HOLDING LTD.",0,O,"Ordinary shares",NULL
19444,2517761,"Super Strong Holdings Limited",0,O,"Ordinary shares",NULL
399,3084,"Superactive Group Company Limited",0,O,"Ordinary shares",NULL
4843,15061,"Superb Summit International Group Limited",1,Wrnt,Warrant,2008-10-17
3091,15061,"Superb Summit International Group Limited",0,O,"Ordinary shares",NULL
29501,23966382,"Superland Group Holdings Limited",0,O,"Ordinary shares",NULL
3076,14901,"SuperRobotics Holdings Limited (BM)",0,O,"Ordinary shares",NULL
33365,26928720,"Suxin Joyful Life Services Co., Ltd.",6,H,H-share,NULL
30531,25150017,"Suzhou Basecare Medical Corporation Limited",6,H,H-share,NULL
25481,2708171,"SV Vision Limited",0,O,"Ordinary shares",NULL
33354,25698620,"Swang Chai Chuan Limited",0,O,"Ordinary shares",NULL
24,384,"SWIRE PACIFIC LIMITED",7,A,A-share,NULL
25,384,"SWIRE PACIFIC LIMITED",8,B,B-share,NULL
5962,24001,"SWIRE PROPERTIES LIMITED",0,O,"Ordinary shares",NULL
25050,2696057,"SY Holdings Group Limited (KY)",0,O,"Ordinary shares",NULL
19797,3505,"SYMPHONY HOLDINGS LIMITED (BM)",1,Wrnt,Warrant,2019-07-05
647,3505,"SYMPHONY HOLDINGS LIMITED (BM)",0,O,"Ordinary shares",NULL
33357,28035795,"Synagistics Limited (KY)",7,A,A-share,NULL
33358,28035795,"Synagistics Limited (KY)",1,Wrnt,Warrant,NULL
9240,152286,"Synertone Communication Corporation",0,O,"Ordinary shares",NULL
35873,897189,"T.S. Lines Limited",0,O,"Ordinary shares",NULL
4867,39782,"Ta Yang Group Holdings Limited",0,O,"Ordinary shares",NULL
1262,2497,"TAI CHEUNG HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
28028,22795823,"Tai Hing Group Holdings Limited",0,O,"Ordinary shares",NULL
21642,2581972,"Tai Kam Holdings Limited",0,O,"Ordinary shares",NULL
64,370,"TAI PING CARPETS INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
170,1725,"TAI SANG LAND DEVELOPMENT LIMITED",0,O,"Ordinary shares",NULL
1141,2588,"Tai United Holdings Limited",0,O,"Ordinary shares",NULL
28760,22950732,"Tailam Tech Construction Holdings Limited",0,O,"Ordinary shares",NULL
28800,23291606,"Taizhou Water Group Co., Ltd.",6,H,H-share,NULL
25133,2622059,"Tak Lee Machinery Holdings Limited",0,O,"Ordinary shares",NULL
25306,2706953,"Takbo Group Holdings Limited",0,O,"Ordinary shares",NULL
912,1966,"Talent Property Group Limited",0,O,"Ordinary shares",NULL
32332,2415661,"Tam Jai International Co. Limited",0,O,"Ordinary shares",NULL
1639,6630,"TAN CHONG INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
6791,65377,"Tang Palace (China) Holdings Limited",0,O,"Ordinary shares",NULL
4877,40038,"Tao Heung Holdings Limited",0,O,"Ordinary shares",NULL
7185,134043,"Tapestry, Inc.",42,HDRO,"HK Depository Receipt Ordinary",NULL
13347,2313244,"TARGET INSURANCE (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
25817,11729066,"Taste•Gourmet Group Limited",0,O,"Ordinary shares",NULL
27693,22103106,"Tasty Concepts Holding Limited",0,O,"Ordinary shares",NULL
30427,23664990,"Tat Hong Equipment Service Co., Ltd.",0,O,"Ordinary shares",NULL
11018,2057388,"TATA Health International Holdings Limited (KY)",0,O,"Ordinary shares",NULL
1008,4808,"Taung Gold International Limited",0,O,"Ordinary shares",NULL
28405,22550456,"TBK & Sons Holdings Limited",0,O,"Ordinary shares",NULL
398,3067,"TCC INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4482,23140,"TCL COMMUNICATION TECHNOLOGY HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
2280,9359,"TCL Electronics Holdings Limited",0,O,"Ordinary shares",NULL
7173,133524,"Teamway International Group Holdings Limited",0,O,"Ordinary shares",NULL
4898,40901,"Tech Pro Technology Development Limited",0,O,"Ordinary shares",NULL
7137,132804,"TECHNOVATOR INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
33875,28574547,"TechStar Acquisition Corporation",7,A,A-share,NULL
33876,28574547,"TechStar Acquisition Corporation",1,Wrnt,Warrant,NULL
322,2600,"TECHTRONIC INDUSTRIES COMPANY LIMITED",0,O,"Ordinary shares",NULL
12308,2267060,"TELECOM DIGITAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
10837,1952125,"Telecom Service One Holdings Limited",0,O,"Ordinary shares",NULL
105,688,"TELEVISION BROADCASTS LIMITED",0,O,"Ordinary shares",NULL
19997,2532606,"TEM Holdings Limited",0,O,"Ordinary shares",NULL
7215,134290,"Tempus Holdings Limited",0,O,"Ordinary shares",NULL
17643,2455818,"TEN PAO GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3601,21290,"TENCENT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
34309,21290,"TENCENT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
27464,22597005,"Tencent Music Entertainment Group",7,A,A-share,NULL
7094,68392,"Tenfu (Cayman) Holdings Company Limited",0,O,"Ordinary shares",NULL
11160,1883873,"Tenwow International Holdings Limited",0,O,"Ordinary shares",NULL
1270,4986,"TERN PROPERTIES COMPANY LIMITED",0,O,"Ordinary shares",NULL
1444,5968,"Tesson Holdings Limited",0,O,"Ordinary shares",NULL
4541,23779,"Texhong International Group Limited",0,O,"Ordinary shares",NULL
1271,4987,"TEXWINCA HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
16116,2443850,"Thelloy Development Group Limited",0,O,"Ordinary shares",NULL
1274,4989,"THEME INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
25750,2684529,"THING ON ENTERPRISE LIMITED",0,O,"Ordinary shares",NULL
3163,13767,"THIZ TECHNOLOGY GROUP LIMITED",0,O,"Ordinary shares",NULL
33196,26843141,"TI Cloud Inc.",0,O,"Ordinary shares",NULL
234,1457,"TIAN AN CHINA INVESTMENTS COMPANY LIMITED",0,O,"Ordinary shares",NULL
5012,1457,"TIAN AN CHINA INVESTMENTS COMPANY LIMITED",1,Wrnt,Warrant,2010-01-02
5027,2909,"Tian An Medicare Limited (BM)",1,Wrnt,Warrant,2009-07-27
377,2909,"Tian An Medicare Limited (BM)",0,O,"Ordinary shares",NULL
26020,11569600,"Tian Chang Group Holdings Ltd.",0,O,"Ordinary shares",NULL
30080,18385620,"Tian Cheng Holdings Limited",0,O,"Ordinary shares",NULL
12521,2202249,"Tian Ge Interactive Holdings Limited",0,O,"Ordinary shares",NULL
6359,61585,"Tian Lun Gas Holdings Limited",0,O,"Ordinary shares",NULL
6058,58884,"Tian Shan Development (Holding) Limited",0,O,"Ordinary shares",NULL
76,985,"TIAN TECK LAND LIMITED",0,O,"Ordinary shares",NULL
34557,28228852,"TIAN TU CAPITAL CO., LTD.",6,H,H-share,NULL
26469,2498774,"Tian Yuan Group Holdings Limited",0,O,"Ordinary shares",NULL
1078,4859,"Tianda Pharmaceuticals Limited",0,O,"Ordinary shares",NULL
4785,36638,"Tiande Chemical Holdings Limited",0,O,"Ordinary shares",NULL
4890,40591,"Tiangong International Company Limited",0,O,"Ordinary shares",NULL
12400,2195958,"Tianhe Chemicals Group Limited",0,O,"Ordinary shares",NULL
4978,45175,"Tianjin Binhai Teda Logistics (Group) Corporation Limited",6,H,H-share,NULL
1278,4991,"Tianjin Capital Environmental Protection Group Company Limited",6,H,H-share,NULL
34920,30289474,"Tianjin Construction Development Group Co., Ltd.",6,H,H-share,NULL
1362,5144,"TIANJIN DEVELOPMENT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3461,18254,"Tianjin Jinran Public Utilities Company Limited",6,H,H-share,NULL
4743,34303,"Tianjin Port Development Holdings Limited",0,O,"Ordinary shares",NULL
3369,17030,"TIANJIN TEDA BIOMEDICAL ENGINEERING COMPANY LIMITED",6,H,H-share,NULL
26272,6719063,"Tianjin Tianbao Energy Co., Ltd.",6,H,H-share,NULL
35360,30559901,"Tianju Dihe (Suzhou) Technology Co., Ltd.",6,H,H-share,NULL
4946,42030,"Tianli Holdings Group Limited",0,O,"Ordinary shares",NULL
26659,12786357,"Tianli International Holdings Limited",0,O,"Ordinary shares",NULL
4869,39812,"Tianneng Power International Limited",0,O,"Ordinary shares",NULL
33255,12630094,"Tianqi Lithium Corporation",6,H,H-share,NULL
6972,66810,"Tibet Water Resources Ltd.",0,O,"Ordinary shares",NULL
27234,20011848,"TIL Enviro Limited",0,O,"Ordinary shares",NULL
25928,11777586,"TIME INTERCONNECT TECHNOLOGY LIMITED",0,O,"Ordinary shares",NULL
10526,153298,"Time Watch Investments Limited",0,O,"Ordinary shares",NULL
2284,9381,"Timeless Resources Holdings Limited",0,O,"Ordinary shares",NULL
11594,150820,"Times China Holdings Limited",0,O,"Ordinary shares",NULL
28785,23678513,"Times Neighborhood Holdings Limited",0,O,"Ordinary shares",NULL
3434,18204,"Times Universal Group Holdings Limited",0,O,"Ordinary shares",NULL
1279,4992,"TINGYI (CAYMAN ISLANDS) HOLDING CORP.",0,O,"Ordinary shares",NULL
4543,23788,"Titan Invo Technology Limited",0,O,"Ordinary shares",NULL
1436,5858,"TITAN PETROCHEMICALS GROUP LIMITED",0,O,"Ordinary shares",NULL
11636,2125769,"TK Group (Holdings) Limited",0,O,"Ordinary shares",NULL
26340,11777581,"TL Natural Gas Holdings Limited",0,O,"Ordinary shares",NULL
26896,2098412,"Tokyo Chuo Auction Holdings Limited",0,O,"Ordinary shares",NULL
955,4766,"Toll Global Forwarding Limited",0,O,"Ordinary shares",NULL
2467,10265,"TOM GROUP LIMITED",0,O,"Ordinary shares",NULL
25075,2697046,"TOMO Holdings Limited (KY)",0,O,"Ordinary shares",NULL
283,2364,"TOMSON GROUP LIMITED",0,O,"Ordinary shares",NULL
2794,12466,"TONG REN TANG TECHNOLOGIES CO. LTD.",6,H,H-share,NULL
3453,16956,"Tong Tong AI Social Group Limited",0,O,"Ordinary shares",NULL
27282,15245128,"Tongcheng Travel Holdings Limited (KY)",0,O,"Ordinary shares",NULL
2837,12579,"TONGDA GROUP HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
21243,2574819,"Tongda Hong Tai Holdings Limited",0,O,"Ordinary shares",NULL
26602,13767578,"Tongdao Liepin Group",0,O,"Ordinary shares",NULL
1053,4841,"Tongguan Gold Group Limited",0,O,"Ordinary shares",NULL
11505,2115683,"Tonking New Energy Group Holdings Limited",0,O,"Ordinary shares",NULL
11078,2089076,"Tonly Electronics Holdings Limited",0,O,"Ordinary shares",NULL
26324,12587803,"TOP EDUCATION GROUP LTD (AU)",0,O,"Ordinary shares",NULL
1282,4994,"Top Form International Limited",0,O,"Ordinary shares",NULL
6743,64906,"Top Spring International Holdings Limited",0,O,"Ordinary shares",NULL
25938,11764163,"Top Standard Corporation",0,O,"Ordinary shares",NULL
28423,23303002,"Topsports International Holdings Limited",0,O,"Ordinary shares",NULL
28590,1545194,"TOT BIOPHARM INTERNATIONAL COMPANY LIMITED",0,O,"Ordinary shares",NULL
9622,1887051,"Touyun Biotech Group Limited",0,O,"Ordinary shares",NULL
2644,11691,"Town Health International Medical Group Limited",0,O,"Ordinary shares",NULL
28537,22923837,"Town Ray Holdings Limited",0,O,"Ordinary shares",NULL
2984,13348,"Towngas Smart Energy Company Limited",0,O,"Ordinary shares",NULL
2316,9548,"TPV TECHNOLOGY LIMITED",0,O,"Ordinary shares",NULL
5295,51819,"Tracker Fund of Hong Kong",10,Unit,Unit,NULL
33453,51819,"Tracker Fund of Hong Kong",10,Unit,Unit,NULL
26872,12786361,"TradeGo FinTech Limited",0,O,"Ordinary shares",NULL
4662,24863,"TRADELINK ELECTRONIC COMMERCE LIMITED",0,O,"Ordinary shares",NULL
32313,26900705,"Transcenta Holding Limited",0,O,"Ordinary shares",NULL
9886,1905917,"Transmit Entertainment Limited",0,O,"Ordinary shares",NULL
147,440,"Transport International Holdings Limited",0,O,"Ordinary shares",NULL
25076,2652818,"Transtech Optelecom Science Holdings Limited",0,O,"Ordinary shares",NULL
6037,58636,"Trauson Holdings Company Limited",0,O,"Ordinary shares",NULL
7101,68542,"Travel Expert (Asia) Enterprises Limited",0,O,"Ordinary shares",NULL
2871,12777,"TRAVELSKY TECHNOLOGY LIMITED",6,H,H-share,NULL
27787,22682628,"Trendzon Holdings Group Limited",0,O,"Ordinary shares",NULL
9089,152998,"Trigiant Group Limited",0,O,"Ordinary shares",NULL
5462,47054,"Trinity Limited (BM)",0,O,"Ordinary shares",NULL
25448,2562170,"Trio Industrial Electronics Group Limited",0,O,"Ordinary shares",NULL
7162,51500,"TRIP.COM GROUP LIMITED",0,O,"Ordinary shares",NULL
384,1720,"TRISTATE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1146,4910,"Triumph New Energy Company Limited",6,H,H-share,NULL
6202,60963,"Trony Solar Holdings Company Limited",0,O,"Ordinary shares",NULL
29804,23809163,"True Partner Capital Holding Limited",0,O,"Ordinary shares",NULL
1284,4996,"TRULY INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
27472,15477555,"TS WONDERS HOLDING LIMITED",0,O,"Ordinary shares",NULL
