date,KINGSTON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-08-05,0.0,5.5507333333333335,2.9839075999999998,1.9665333333333332,0.8,0.9400000000000001,0.5396,0.5748,0.46759999999999996,0.4464,14.269574266666666
2024-08-06,0.0,5.5507333333333335,2.9839075999999998,1.8865333333333334,0.8059999999999999,0.9400000000000001,0.5444,0.5748,0.46759999999999996,0.492,14.245974266666666
2024-08-07,0.0,5.5507333333333335,2.9839075999999998,1.8789333333333336,0.8052,0.9400000000000001,0.5444,0.5748,0.46759999999999996,0.46759999999999996,14.213174266666668
2024-08-08,0.0,5.5507333333333335,2.9839075999999998,1.8789333333333336,0.8036,0.9400000000000001,0.5504,0.5748,0.46759999999999996,0.46759999999999996,14.217574266666666
2024-08-09,0.0,5.5507333333333335,2.9279076,1.8789333333333336,0.8036,0.9400000000000001,0.5504,0.5748,0.46759999999999996,0.49119999999999997,14.185174266666667
2024-08-13,0.0,5.5507333333333335,2.9271076,1.8789333333333336,0.8076,0.9400000000000001,0.5676,0.5748,0.46759999999999996,0.47679999999999995,14.191174266666668
2024-08-14,0.0,5.5507333333333335,2.9271076,1.8789333333333336,0.822,0.9400000000000001,0.5676,0.5748,0.508,0.422,14.191174266666668
2024-08-15,0.0,5.540733333333334,2.8643076,1.8789333333333336,0.8068000000000001,0.9400000000000001,0.5676,0.6264,0.5075999999999999,0.422,14.154374266666666
2024-08-16,0.0,5.540733333333334,2.8147076,1.8789333333333336,0.8088,0.9400000000000001,0.616,0.6264,0.46759999999999996,0.422,14.115174266666667
2024-08-20,76.4872,5.540733333333334,2.7975076000000003,1.8789333333333336,0.7908000000000001,0.9400000000000001,0.582,0.6264,0.46759999999999996,0.422,90.53317426666668
2024-08-22,76.4872,5.540733333333334,2.7975076000000003,1.8789333333333336,0.79,0.9400000000000001,0.582,0.6264,0.46759999999999996,0.422,90.53237426666666
2024-08-29,76.4872,5.515133333333333,2.7975076000000003,1.8789333333333336,0.79,0.9400000000000001,0.582,0.6264,0.46759999999999996,0.422,90.50677426666667
2024-08-30,76.4872,5.515133333333333,2.7975076000000003,1.8772,0.79,0.9400000000000001,0.582,0.6264,0.46759999999999996,0.422,90.50504093333333
2024-09-02,76.4872,5.515133333333333,2.7975076000000003,1.8772,0.7908000000000001,0.9400000000000001,0.582,0.6264,0.46759999999999996,0.422,90.50584093333333
2024-09-09,76.4872,5.511133333333333,2.7975076000000003,1.6972,0.7948000000000001,0.9400000000000001,0.582,0.7664,0.46759999999999996,0.422,90.46584093333333
2024-09-10,76.4872,5.497933333333333,2.7959076,1.6972,0.7896000000000001,0.9400000000000001,0.5992,0.7664,0.46759999999999996,0.422,90.46304093333333
2024-09-11,76.4872,5.513933333333333,2.7959076,1.6972,0.7896000000000001,0.9400000000000001,0.5992,0.7664,0.46759999999999996,0.422,90.47904093333334
2024-09-16,76.4872,5.520333333333333,2.7959076,1.6972,0.7896000000000001,0.9400000000000001,0.5992,0.7664,0.46759999999999996,0.422,90.48544093333334
2024-09-17,76.4872,5.520333333333333,2.7563076,1.6972,0.8292,0.9400000000000001,0.5992,0.7664,0.46759999999999996,0.422,90.48544093333334
2024-09-20,76.4872,5.520333333333333,2.7563076,1.6972,0.8292,0.9400000000000001,0.5992,0.7692,0.46759999999999996,0.422,90.48824093333333
2024-09-24,76.4872,5.520333333333333,2.7563076,1.6972,0.9091999999999999,0.9400000000000001,0.5992,0.7692,0.46759999999999996,0.422,90.56824093333333
2024-09-25,76.4872,5.515133333333333,2.7803076,1.6972,0.84,0.9400000000000001,0.5876,0.7692,0.46759999999999996,0.422,90.50624093333333
2024-09-26,76.4872,5.4787333333333335,2.7803076,1.6972,0.8068000000000001,0.9400000000000001,0.5876,0.7692,0.46759999999999996,0.422,90.43664093333334
2024-09-27,76.4872,5.476733333333334,2.7803076,1.6972,0.8068000000000001,0.9400000000000001,0.5876,0.7692,0.46759999999999996,0.42,90.43264093333333
2024-09-30,76.4872,5.475133333333333,2.7607076,1.6972,0.8076,0.9388000000000001,0.5876,0.7892,0.46759999999999996,0.42,90.43104093333334
2024-10-02,76.4872,5.488733333333333,2.7607076,1.6987999999999999,0.8271999999999999,0.9388000000000001,0.5876,0.7892,0.46759999999999996,0.42,90.46584093333333
2024-10-03,76.4872,5.484733333333333,2.7607076,1.6987999999999999,0.8151999999999999,0.9388000000000001,0.44799999999999995,0.7892,0.46759999999999996,0.41359999999999997,90.30384093333333
2024-10-04,76.4872,5.484333333333334,2.7567062666666664,1.6987999999999999,0.7984,0.9368,0.4248,0.7892,0.46759999999999996,0.4176,90.2614396
2024-10-07,76.4872,5.469133333333334,2.7567062666666664,1.6987999999999999,0.796,0.9368,0.4248,0.7672,0.5252,0.4176,90.2794396
2024-10-08,76.4872,5.193933333333333,2.5851062666666667,1.7739999999999998,1.1846666666666668,0.8947999999999999,0.6676,0.79,0.5848,0.49959999999999993,90.66170626666667
2024-10-09,76.4872,5.376333333333334,2.539506266666667,1.7812000000000001,1.0998666666666668,0.8928,0.7776,0.7672,0.5892,0.5484,90.85930626666666
2024-10-10,76.4872,5.364733333333334,2.538706266666667,1.8263999999999998,1.0342666666666667,0.8928,0.8056000000000001,0.7672,0.5892,0.5328,90.83890626666667
2024-10-14,76.4872,5.440333333333333,2.5363062666666667,1.8263999999999998,1.0222666666666667,0.8928,0.7956,0.7672,0.5772,0.4992,90.84450626666667
2024-10-15,76.4872,5.441133333333333,2.5391062666666664,1.8235999999999999,1.0070666666666668,0.8928,0.7952000000000001,0.7672,0.64,0.5008,90.89410626666667
2024-10-16,76.4872,5.456733333333333,2.5495062666666666,1.8252000000000002,1.0066666666666666,0.8928,0.7952000000000001,0.7672,0.6056,0.49839999999999995,90.88450626666666
2024-10-17,76.4872,5.462733333333333,2.5599062666666663,1.8252000000000002,1.0074666666666667,0.8928,0.7948000000000001,0.7672,0.5816,0.49839999999999995,90.87730626666666
2024-10-18,76.4872,5.462733333333333,2.5599062666666663,1.8252000000000002,1.0150666666666668,0.8928,0.8224,0.7672,0.5272,0.49839999999999995,90.85810626666667
2024-10-21,76.4872,5.409533333333334,2.5599062666666663,1.8248,1.0154666666666665,0.8928,0.8623999999999999,0.7672,0.5272,0.49839999999999995,90.84490626666667
2024-10-22,76.4872,5.409533333333334,2.5599062666666663,1.8196,0.9990666666666667,0.8928,0.8616,0.7672,0.5272,0.49839999999999995,90.82250626666666
2024-10-23,76.4872,5.409533333333334,2.5599062666666663,1.8196,0.9714666666666667,0.8928,0.8616,0.7672,0.5272,0.49839999999999995,90.79490626666666
2024-10-24,76.4872,5.409533333333334,2.5599062666666663,1.8196,1.0590666666666666,0.8928,0.8616,0.7672,0.5272,0.4848,90.86890626666667
2024-10-29,76.4872,5.409533333333334,2.5599062666666663,1.8196,1.0526666666666666,0.8928,0.8616,0.7672,0.5272,0.4844,90.86210626666667
2024-10-30,76.4872,5.409533333333334,2.5599062666666663,1.8196,1.0474666666666668,0.8928,0.8616,0.7672,0.5272,0.4844,90.85690626666667
2024-10-31,76.4872,5.469533333333334,2.5599062666666663,1.8196,1.0462666666666667,0.8928,0.8616,0.7672,0.5272,0.4844,90.91570626666666
2024-11-01,76.4872,5.469533333333334,2.5559062666666668,1.8196,1.0210666666666666,0.8928,0.8616,0.7672,0.5272,0.4804,90.88250626666667
2024-11-04,76.4872,5.469533333333334,2.5559062666666668,1.8196,1.0202666666666667,0.8928,0.8616,0.7672,0.5272,0.4804,90.88170626666667
2024-11-05,76.4872,5.469533333333334,2.5559062666666668,1.8196,1.0198666666666667,0.8928,0.8616,0.7672,0.5272,0.4804,90.88130626666666
2024-11-06,76.4872,5.467533333333333,2.5559062666666668,1.8196,1.0202666666666667,0.8928,0.8616,0.7672,0.5272,0.4804,90.87970626666667
2024-11-07,76.4872,5.467533333333333,2.554306266666667,1.8196,1.0274666666666665,0.8928,0.8616,0.7672,0.5272,0.4804,90.88530626666666
2024-11-08,76.4872,5.467133333333334,2.5531062666666666,1.82,1.0366666666666666,0.8928,0.8616,0.7672,0.5272,0.4692,90.88210626666667
2024-11-11,76.4872,5.462733333333333,2.5531062666666666,1.82,1.0366666666666666,0.8928,0.856,0.7672,0.5272,0.4684,90.87130626666666
2024-11-12,76.4872,5.461133333333333,2.5531062666666666,1.82,1.0378666666666667,0.8928,0.856,0.7672,0.5272,0.4684,90.87090626666667
2024-11-13,76.4872,5.461133333333333,2.5531062666666666,1.82,1.0378666666666667,0.8928,0.856,0.7672,0.5272,0.4704,90.87290626666666
2024-11-14,76.4872,5.461133333333333,2.5531062666666666,1.82,1.0370666666666666,0.8928,0.8492,0.7672,0.5272,0.47080000000000005,90.86570626666666
2024-11-15,76.4872,5.461133333333333,2.5559062666666668,1.82,1.0390666666666666,0.8920000000000001,0.8083999999999999,0.7672,0.5272,0.47080000000000005,90.82890626666666
2024-11-18,76.4872,5.467933333333334,2.6127062666666667,1.82,1.0374666666666668,0.8920000000000001,0.8592000000000001,0.7672,0.5272,0.47080000000000005,90.94170626666667
2024-11-20,76.4872,5.467933333333334,2.6123062666666663,1.82,1.0346666666666666,0.8920000000000001,0.8592000000000001,0.7672,0.5272,0.47080000000000005,90.93850626666666
2024-11-21,76.4872,5.475933333333334,2.6123062666666663,1.82,1.0346666666666666,0.8920000000000001,0.8592000000000001,0.7672,0.5272,0.462,90.93770626666667
2024-11-27,76.4872,5.475933333333334,2.6123062666666663,1.82,1.0346666666666666,0.8920000000000001,0.8592000000000001,0.7672,0.5272,0.4484,90.92410626666667
2024-11-28,76.4872,5.463133333333333,2.6123062666666663,1.82,1.0346666666666666,0.8920000000000001,0.8592000000000001,0.7672,0.5272,0.4484,90.91130626666667
2024-11-29,76.4872,5.471133333333333,2.6123062666666663,1.82,1.0146666666666666,0.8920000000000001,0.8460000000000001,0.7672,0.5272,0.4484,90.88610626666667
2024-12-02,76.4872,5.471133333333333,2.6123062666666663,1.82,1.0174666666666667,0.8920000000000001,0.8460000000000001,0.7672,0.5272,0.4484,90.88890626666667
2024-12-03,76.4872,5.471133333333333,2.611906266666667,1.82,1.0138666666666667,0.8920000000000001,0.8460000000000001,0.7672,0.5272,0.4484,90.88490626666666
2024-12-11,76.4872,5.471133333333333,2.611506266666667,1.82,1.0250666666666666,0.8920000000000001,0.8324,0.7672,0.528,0.4484,90.88290626666667
2024-12-12,76.4872,5.4703333333333335,2.611506266666667,1.8332000000000002,1.0126666666666668,0.8920000000000001,0.8324,0.7672,0.528,0.4484,90.88290626666667
2024-12-13,76.4872,5.4703333333333335,2.611506266666667,1.8332000000000002,1.0122666666666666,0.8920000000000001,0.8324,0.7672,0.488,0.4484,90.84250626666666
2024-12-16,76.4872,5.4703333333333335,2.603906266666667,1.8332000000000002,1.0150666666666668,0.8920000000000001,0.8324,0.7672,0.488,0.4484,90.83770626666666
2024-12-18,76.4872,5.4703333333333335,2.603906266666667,1.8332000000000002,1.0186666666666666,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.83770626666666
2024-12-19,76.4872,5.474333333333333,2.595906266666667,1.8332000000000002,1.0266666666666666,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.84170626666666
2024-12-20,76.4872,5.474333333333333,2.595906266666667,1.8308000000000002,1.0370666666666666,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.84970626666666
2024-12-23,76.4872,5.474333333333333,2.595906266666667,1.8308000000000002,1.0318666666666667,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.84450626666667
2025-01-03,76.4872,5.474333333333333,2.595906266666667,1.8304,1.0322666666666667,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.84450626666667
2025-01-07,76.4872,5.474333333333333,2.595906266666667,1.8304,1.0274666666666665,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.83970626666667
2025-01-08,76.4872,5.468333333333334,2.595506266666667,1.8304,1.0190666666666668,0.8920000000000001,0.8324,0.7672,0.488,0.4448,90.82490626666667
2025-01-09,76.4872,5.468333333333334,2.595506266666667,1.8304,1.0258666666666665,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.82770626666667
2025-01-10,76.4872,5.468333333333334,2.5995062666666664,1.8304,1.0882666666666667,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.89410626666667
2025-01-14,76.4872,5.468333333333334,2.5995062666666664,1.8304,1.0878666666666668,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.89370626666667
2025-01-16,76.4872,5.468333333333334,2.5995062666666664,1.8304,1.0894666666666668,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.89530626666667
2025-01-17,76.4872,5.467133333333334,2.5995062666666664,1.8304,1.0910666666666669,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.89570626666666
2025-01-20,76.4872,5.467133333333334,2.5995062666666664,1.8304,1.0870666666666668,0.8920000000000001,0.8324,0.7672,0.488,0.44079999999999997,90.89170626666667
2025-01-23,76.4872,5.467133333333334,2.5991062666666664,1.8304,1.0974666666666668,0.8920000000000001,0.7484000000000001,0.7672,0.488,0.44079999999999997,90.81770626666666
2025-01-24,76.4872,5.538333333333333,2.5891062666666667,1.8304,1.0698666666666667,0.8920000000000001,0.7456,0.7672,0.48719999999999997,0.4368,90.84370626666667
2025-01-27,76.4872,5.5343333333333335,2.5887062666666667,1.8304,1.0950666666666666,0.8920000000000001,0.752,0.7672,0.48719999999999997,0.4368,90.87090626666667
2025-02-03,76.4872,5.533133333333334,2.5887062666666667,1.8304,1.0938666666666665,0.8920000000000001,0.752,0.7672,0.48719999999999997,0.4368,90.86850626666667
2025-02-04,76.4872,5.528333333333333,2.5883062666666667,1.8304,1.0726666666666667,0.8920000000000001,0.752,0.7672,0.48719999999999997,0.4548,90.86010626666666
2025-02-06,76.4872,5.528333333333333,2.587906266666667,1.8304,1.0514666666666668,0.89,0.752,0.7672,0.48719999999999997,0.4548,90.83650626666666
2025-02-07,76.4872,5.5267333333333335,2.587106266666667,1.8304,1.0534666666666666,0.89,0.752,0.7672,0.48760000000000003,0.4548,90.83650626666666
2025-02-10,76.4872,5.5267333333333335,2.5823062666666665,1.8304,1.0674666666666668,0.89,0.752,0.7672,0.48719999999999997,0.4548,90.84530626666667
2025-02-11,76.4872,5.5267333333333335,2.5819062666666666,1.8304,1.0742666666666667,0.89,0.752,0.7672,0.48719999999999997,0.4548,90.85170626666667
2025-02-12,76.4872,5.5267333333333335,2.5815062666666666,1.8304,1.0798666666666668,0.89,0.752,0.7672,0.48719999999999997,0.4516,90.85370626666666
2025-02-13,76.4872,5.5267333333333335,2.5811062666666666,1.8304,1.0934666666666668,0.89,0.752,0.7672,0.48719999999999997,0.4632,90.87850626666668
2025-02-14,76.4872,5.5267333333333335,2.5807062666666667,1.8304,1.0990666666666666,0.89,0.752,0.7672,0.48719999999999997,0.4632,90.88370626666666
2025-02-18,76.4872,5.5267333333333335,2.5807062666666667,1.8272,1.0942666666666667,0.89,0.752,0.7672,0.48719999999999997,0.4672,90.87970626666667
2025-02-19,76.4872,5.522733333333334,2.5807062666666667,1.8272,1.0978666666666665,0.89,0.752,0.7672,0.48719999999999997,0.4672,90.87930626666667
2025-02-20,76.4872,5.538733333333333,2.5807062666666667,1.8272,1.0858666666666668,0.89,0.752,0.7672,0.48719999999999997,0.4672,90.88330626666666
2025-02-21,76.4872,5.537933333333333,2.5807062666666667,1.8272,1.0886666666666667,0.89,0.752,0.7672,0.48719999999999997,0.4632,90.88130626666666
2025-02-24,76.4872,5.533533333333334,2.5455062666666666,1.8272,1.1270666666666667,0.89,0.752,0.7672,0.48719999999999997,0.4632,90.88010626666667
2025-02-25,76.4872,5.5267333333333335,2.5455062666666666,1.6424,1.2050666666666665,0.89,0.752,0.7672,0.48719999999999997,0.4764,90.77970626666666
2025-02-27,76.4872,5.521133333333333,2.5455062666666666,1.6424,1.2102666666666666,0.89,0.7484000000000001,0.7672,0.48719999999999997,0.4764,90.77570626666667
2025-02-28,76.4872,5.515133333333333,2.5855062666666666,1.6487999999999998,1.1790666666666667,0.89,0.7484000000000001,0.7672,0.48719999999999997,0.4764,90.78490626666667
2025-03-03,76.4872,5.515133333333333,2.5811062666666666,1.6487999999999998,1.1834666666666667,0.89,0.7492000000000001,0.7672,0.48719999999999997,0.4764,90.78570626666666
2025-03-04,76.4872,5.515133333333333,2.5803062666666667,1.6487999999999998,1.1966666666666668,0.89,0.7492000000000001,0.7668,0.48719999999999997,0.4764,90.79770626666667
2025-03-05,76.4872,5.515133333333333,2.5803062666666667,1.6487999999999998,1.1514666666666666,0.89,0.7492000000000001,0.7668,0.48719999999999997,0.4764,90.75250626666667
2025-03-06,76.4872,5.5343333333333335,2.5803062666666667,1.6487999999999998,1.1546666666666667,0.89,0.7492000000000001,0.7668,0.48719999999999997,0.4764,90.77490626666666
