date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,KGI ASIA LTD
2024-11-11,16.675584091314427,13.75780274656679,10.989834135901551,12.63777421080792,15.038344925985376,11.043338683788122,5.150704476547173,5.154271446406278,5.043695380774032,4.508649901908329
2024-11-14,16.669638081654483,13.752897129613123,10.985915492957748,12.636833660188982,15.065073988233197,11.039400962738457,5.148867890889642,5.152433588875023,5.041896951328222,4.507042253521127
2024-11-18,17.15703651187522,13.672456575682382,10.921658986175114,12.562920950017725,14.976958525345621,10.97483161999291,5.118752215526409,5.122297057780929,5.0124069478908195,4.480680609712868
2024-11-26,17.11275324399816,13.63716720291341,10.893469575363293,12.530495350563944,15.146908036629778,10.946504967648412,5.155040130113496,5.1090761234663935,4.999469646077149,4.469115723225966
2024-11-27,17.110333368685264,13.635238802276664,10.891929154735392,12.542864213242833,15.14476614699332,10.944957047406936,5.154311167674196,5.108353660692191,4.9987626825043305,4.468483755788879
2024-12-09,17.09582847656388,13.662533997386175,10.882695771961428,12.53223128819187,15.177846066899791,10.935678711454912,5.149941718766557,5.104023171205538,4.99452509625234,4.46469570131751
2024-12-10,17.060506516901558,13.662533997386175,10.882695771961428,12.53223128819187,15.213168026562112,10.935678711454912,5.149941718766557,5.104023171205538,4.99452509625234,4.46469570131751
2024-12-11,17.06653475142221,13.632027136850288,10.886541111621497,12.536659481997104,15.21854351436345,10.9395427723402,5.151761421857884,5.105826649235009,4.996289883749691,4.466273276562665
2024-12-12,17.043048694424844,13.613267466478476,10.871559633027523,12.519407198306281,15.335215243472126,10.924488355681017,5.144671841919549,5.098800282286521,4.989414255469302,4.460127028934369
2024-12-16,17.048902688589372,13.612306823795075,10.870792463481758,12.518523745677793,15.334133088702279,10.923717451132594,5.14430879966128,5.098440477030556,4.989062169218828,4.459812292710465
2024-12-17,17.026674653793297,16.825821910567672,10.856619331195603,12.502202332710807,12.21325628105289,10.909475316254976,5.13760174777124,5.0917932273864475,4.982557524930406,4.453997674336657
2024-12-18,17.016481194534443,13.53007465840259,10.850119735173969,12.515847302436963,15.56557261586139,10.902944076630511,5.099309761938301,5.088744893646992,4.979574587970137,4.451331173404705
2025-01-03,17.018878557340095,13.531980839673146,10.851648351648352,12.503522118906735,15.567765567765568,10.904480135249365,5.100028176951254,5.089461820231051,4.980276134122287,4.451958298112144
2025-01-08,17.006299933129203,13.521979375637914,10.84362791679865,12.490761271249076,15.633688804420512,10.896420652518215,5.09625875479534,5.085700207651427,4.976595220497659,4.44866786330201
2025-01-13,17.015881959361902,13.529598196992639,10.779307673345775,12.497799063281333,15.642497446913406,10.916646124590626,5.099130189808783,5.088565693559179,4.9793992323132725,4.451174419833081
2025-01-14,17.01767979150525,13.531027681904629,10.780446573219695,12.48855391984222,15.644150172571669,10.917799535113053,5.099668944143128,5.089103331689794,4.979925336338662,4.451644713671903
2025-01-15,16.993625189307224,13.531504244003804,10.78082625999366,12.488993766069102,15.644701158736307,10.918184059451272,5.120980523368436,5.089282569647448,4.9801007290529355,4.451801500369809
2025-01-20,16.997815824702318,13.53484111886141,10.783484816458817,12.467413513703939,15.648559148876206,10.92087648840978,5.122243359402522,5.090537588952301,4.9813288240682025,4.452899316564504
2025-01-21,16.997815824702318,13.53484111886141,10.783484816458817,12.467413513703939,15.648559148876206,10.934967941943212,5.122243359402522,5.076446135418868,4.9813288240682025,4.452899316564504
2025-02-03,17.00920083195262,13.543906652095744,10.79070751225015,12.475764092078824,15.588535974900413,10.945817322945677,5.12567419889308,5.079846300278493,4.984665280078965,4.455881834526034
2025-02-04,16.994570199562794,13.54629433749383,10.792609830054298,12.449756716733658,15.591284112544953,10.97595374092095,5.126577815386786,5.080741837670121,4.985544037797053,4.456667371835554
2025-02-05,16.994570199562794,13.54629433749383,10.792609830054298,12.449756716733658,15.584232423665467,10.983005429800437,5.126577815386786,5.080741837670121,4.985544037797053,4.456667371835554
2025-02-11,16.993971018580545,13.545816733067728,10.792229312837147,12.449317773155165,15.583682967246059,10.986143919895639,5.126397066600854,5.080562704932483,4.985368261467404,4.4565102422169725
2025-02-12,16.992173729112316,13.540858774589298,10.791087922160333,12.44800112811112,15.599661566664317,10.984982020729042,5.122329549460622,5.080025382500176,4.984841006839174,4.4560389198336035
2025-02-13,16.989777934437786,13.542474444836095,10.789566443426155,12.446246034543531,15.597462107860416,10.983433204088826,5.132181882270004,5.079309129362002,4.984138174127599,4.455410645047586
2025-02-14,16.880371988164015,13.537410173312667,10.779202479921093,12.438354234183457,15.749612512329152,10.976468930534027,5.128927715936311,5.076088488093561,4.98097787797661,4.4525855995491055
2025-02-17,16.735311718942512,13.521315168796425,10.983208364135601,12.430034850565,15.739078396169958,10.969127327771323,5.121976977505544,5.072693350230577,4.977646354771712,4.449607491111346
2025-02-19,16.73354452657515,13.533966913058782,10.982048574445617,12.428722280887012,15.737416402675114,10.97500879971841,5.110876451953537,5.0721576909538895,4.977120732136572,4.449137627595917
2025-02-21,16.722949205009147,13.539468130012663,10.975094976783453,12.420852680455889,15.829463908822289,10.968059659490644,5.054875474883917,5.068946109469537,4.973969326016603,4.4463205290558605
2025-02-24,16.722949205009147,13.539468130012663,10.975094976783453,12.420852680455889,15.829463908822289,10.985647952722667,5.037287181651892,5.068946109469537,4.973969326016603,4.4463205290558605
2025-02-25,16.722949205009147,13.539468130012663,10.975094976783453,12.420852680455889,15.917405374982414,10.985647952722667,4.949345715491769,5.068946109469537,4.973969326016603,4.4463205290558605
2025-02-26,16.739436619718308,13.552816901408452,10.985915492957748,12.433098591549296,15.823943661971832,11.007042253521126,4.954225352112676,5.073943661971831,4.978873239436619,4.450704225352112
2025-02-27,16.742384222574398,13.555203380876915,10.987849973586899,12.435287902799788,15.826730058108824,11.019545694664554,4.9269237541820745,5.074837119211129,4.979749955978165,4.451487938017257
2025-02-28,16.738257869164144,13.551862544891206,10.985141891416097,12.432223082881487,15.847475529892261,11.01682980071826,4.925709457080487,5.073586367157242,4.978522639250757,4.45039081754806
2025-03-03,16.738257869164144,13.551862544891206,10.949933103302584,12.432223082881487,15.882684318005774,11.01682980071826,4.925709457080487,5.073586367157242,4.978522639250757,4.45039081754806
2025-03-04,16.744743052375753,13.528935225951885,11.218343841358177,12.437039907012785,15.614103060829136,11.021098235356275,4.92761790708323,5.075552111584657,4.980451551548025,4.452115106900074
2025-03-06,16.74179461896042,13.526553035638821,11.216368502606002,12.417241865051416,15.618396957317932,11.047330609945062,4.926750246513594,5.074658402591915,4.979574587970137,4.451331173404705
2025-03-07,16.744743052375753,13.557113169666444,11.218343841358177,12.419428692191186,15.5718361452573,11.052798422035153,4.92761790708323,5.075552111584657,4.980451551548025,4.452115106900074
2025-03-10,16.73295554538735,13.52645102249129,11.210446657984583,12.3930871845412,15.65238815951568,11.062616592165005,4.92414909718067,5.071979163000247,4.9769455492590895,4.448981028474887
2025-03-11,16.735311718942512,13.52835568697856,11.212025205055092,12.394832259654311,15.6545921779843,11.06417432323019,4.924842468405675,5.058612313866301,4.977646354771712,4.449607491111346
2025-03-12,16.73295554538735,13.551089366794553,11.210446657984583,12.3930871845412,15.65942768645947,11.062616592165005,4.92414909718067,5.040301291753194,4.9769455492590895,4.448981028474887
2025-03-13,16.750052850398138,13.571982242266225,11.221901204989077,12.405750123317596,15.566203932069623,11.073920090198012,4.929180466492848,5.045451342400113,4.982030864632513,4.453526883235854
2025-03-18,16.772509173017216,13.554896979960485,11.236946090883432,12.422382162009596,15.530623765170759,11.088766581992662,4.893451876940446,5.052215636466271,4.9887101326559415,4.459497600903189
2025-03-19,16.82619291491541,13.654504997704233,12.308833398085685,12.435983470490587,14.452724896690567,10.52520043796136,5.280259951259139,5.05774732455056,4.994172288348109,4.464380319994349
2025-03-20,16.846461288154778,13.684433912213064,12.326247656775015,12.453577618222331,14.324620662823188,10.540091253139037,5.287730343437202,5.064902910904396,5.001237930180738,4.470696424150249
2025-03-21,16.863800552447056,13.644734046320561,12.341525603796303,12.504426659111836,14.250301012819605,10.54607266803598,5.294284297754799,5.071180678518308,5.007436787307883,4.476237693887669
2025-03-24,16.8578712555768,13.642801501310107,12.339777636144749,12.502655619290417,14.24828269952553,10.562283124424615,5.293534452234261,5.070462431839105,5.006727568869061,4.4756037107853555
2025-03-26,16.855524079320112,14.344900849858359,12.340651558073654,12.50354107648725,13.541076487252123,10.56657223796034,5.293909348441926,5.070821529745043,5.007082152974504,4.475920679886686
2025-03-27,16.840763429057045,14.344392903933997,12.350837434935023,12.503098332212032,13.515810346659112,10.598066640699692,5.293721893700648,5.070641974434333,5.006904854643957,4.4757621897241595
2025-03-28,16.83606615433651,16.191521762226866,12.635903247512129,12.50486949746786,11.375146084924035,10.599567942770124,5.301554697737012,5.0713602719835675,5.007614123313383,4.476396217728512
2025-03-31,16.834945265171644,16.19017252984731,12.64037977822652,12.509299606759486,11.198497892089135,10.62103659616679,5.445141176887377,5.073156906507954,5.009388174442909,4.477982073900875
2025-04-01,16.80642536178042,16.169550295439265,12.627817287619855,12.493365884725613,11.124084492092134,10.664119166401303,5.572656830485086,5.066694972225171,5.003007465591056,4.472278243640095
2025-04-03,16.802887166967416,16.173088490252276,12.627817287619855,12.493365884725613,11.124084492092134,10.664119166401303,5.572656830485086,5.066694972225171,5.003007465591056,4.472278243640095
2025-04-09,16.72563866676102,16.205505625928808,12.628264100205222,12.458424739933479,11.124478097799164,10.629113297006581,5.686080249097728,5.066874248106998,5.003184488005095,4.472436487155898
2025-04-10,16.732164984953087,16.243582935032748,12.635864754823864,12.465923172242874,11.1311736590547,10.635510709860153,5.604531775535493,5.069923880332802,5.006195786864931,4.475128341299345
