date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,OCBC BANK (HONG KONG) LTD
2025-02-18,20.181952210575524,14.43751236088387,17.071504342041386,17.267031050540282,6.787698448371959,9.048166993293659,9.003218324673224,3.6003883564968806,2.6025279131232133
2025-02-19,20.181952210575524,14.482461029504307,17.071504342041386,17.222082381919847,6.787698448371959,9.048166993293659,9.003218324673224,3.6003883564968806,2.6025279131232133
2025-02-21,20.181952210575524,14.509430230676568,17.071504342041386,17.195113180747587,6.787698448371959,9.048166993293659,9.003218324673224,3.6003883564968806,2.6025279131232133
2025-02-24,20.223264843876397,14.48884574592389,17.068435528231678,17.183034029013644,6.786478275719499,9.04654047349404,9.001599884952094,3.5997411422099987,2.6020600765787627
2025-02-25,20.177924453850846,14.729884851311118,17.030168239050113,17.14450981095527,6.7712630483911465,8.976934390357643,8.981418373569609,3.5916705527854504,2.5962262797288087
2025-02-27,20.17701971967394,14.733708177521903,17.029404643404806,17.143741088482958,6.770959439706581,8.976531884174939,8.981015666334867,3.591509510101961,2.5961098705980468
2025-03-03,20.19862202605232,14.726199447375032,17.036279470341263,17.123748519754546,6.760236121577493,8.980155739763878,8.984641332041484,3.592959414361072,2.59715792873291
2025-03-04,20.185945597016264,14.721440226649213,17.083863795298463,17.113001846904194,6.755993473076441,8.97451989456508,8.979002671735193,3.5907045132600546,2.595527981495096
2025-03-05,20.17698004267604,14.73040578098944,17.083863795298463,17.113001846904194,6.755993473076441,8.97451989456508,8.979002671735193,3.5907045132600546,2.595527981495096
2025-03-06,20.17698004267604,14.685578009288314,17.083863795298463,17.113001846904194,6.755993473076441,9.019347666266206,8.979002671735193,3.5907045132600546,2.595527981495096
2025-03-07,20.136635048145028,14.685578009288314,17.083863795298463,17.113001846904194,6.755993473076441,9.059692660797216,8.979002671735193,3.5907045132600546,2.595527981495096
2025-03-10,20.138440570977693,14.67792841259594,17.08539559572484,17.114536259952658,6.756599239652823,9.060504985295173,8.979807761279679,3.591026468689477,2.5957607058317196
2025-03-11,20.138440570977693,14.659995696148053,17.08539559572484,17.114536259952658,6.7521160605408514,9.096370418190949,8.966358223943763,3.591026468689477,2.5957607058317196
2025-03-13,20.153800597614925,14.626311208420448,17.098426998555315,17.127589889001552,6.757266046319643,9.07190222804483,8.973197060380643,3.5937654226824476,2.5977405489801964
2025-03-14,20.163751930189967,14.633533235177937,17.10686968075556,17.086670018314358,6.76060257837469,9.076381656910979,8.977627751642906,3.5955399145329836,2.599023234100621
2025-03-17,20.16013212695677,14.630906218583945,17.10379865000718,17.101554645985924,6.759388912824932,9.074752261956053,8.976016085020824,3.5948944420508404,2.5985566566135287
2025-03-18,20.150184366112523,14.713402653795429,17.095358998053165,17.052743959879063,6.756053578317468,9.070274440845841,8.971586984021604,3.5931205871006524,2.597274431874254
2025-03-19,20.15199231963249,14.714722797950705,17.096892860667726,17.054273998905366,6.747687365974896,9.07108826141961,8.972391949969943,3.593442975962962,2.5975074695162985
2025-03-20,20.155609200147172,14.71736379707986,17.099961411790044,17.057334900792405,6.730950436585213,9.072716340760815,8.974002315292598,3.5940879272746855,2.597973670277207
2025-03-21,19.94673720709932,16.84123040626285,16.68930633255286,16.700477220325656,6.162308530983574,8.731165883215072,8.825001340506534,3.516595470875261,2.587177608178877
2025-03-24,20.233267088118126,16.663219517459062,16.793611683138046,16.404683326888662,6.1783405123962485,8.736275100491893,8.808215605694091,3.57904013380934,2.603347032004532
2025-03-25,20.330790657029986,16.63966210926833,16.999217171257442,16.205010103952375,5.789746764004442,8.843233992972745,8.916055271350288,3.6410639188770957,2.635220011287298
2025-03-26,19.832268442789623,17.166276558249663,16.994568606364037,16.10665774990285,6.073491003407047,8.689326091475152,8.851996782735219,3.669127813977027,2.616286951099383
2025-03-27,19.710877167746983,17.00484568428434,17.063281580106622,16.031663265397857,6.437388185160879,8.644017512788471,8.805839993527101,3.6994417124414514,2.602644898546295
2025-03-28,19.680798542229564,16.785903431684964,17.037243162212867,16.0296401353644,6.647487051515669,8.630826817949247,8.7924023590029,3.7970252147608234,2.5986732852795704
2025-03-31,19.671969350309098,16.818748710218657,17.02959992104295,16.022448924658825,6.64450485855024,8.626954859896099,8.788457914995558,3.799807990812271,2.5975074695162985
2025-04-01,19.14432565053099,17.120650441447733,16.995290030265586,15.878239223481797,7.0564480022923055,8.609573953688281,8.770751625208188,3.832446856139974,2.592274216945146
2025-04-02,19.091088434154127,16.656503882781255,17.019673953980526,15.896536881938342,7.227981133090622,8.711598127656522,8.778851844545276,4.057640918954788,2.5601248228985454
2025-04-03,19.079348566918966,16.66248161566883,17.02120027262618,15.897962478028482,7.228629336011766,8.712379380851598,8.779639129031102,4.058004806830003,2.560354414033074
2025-04-07,19.095414227744463,16.68043236255252,17.039537472618235,15.91060078284914,7.227439221460122,8.721765360721083,8.789097568858404,4.071354185370058,2.4643588178259774
2025-04-08,19.07639537389555,16.67893829466274,17.04259751454637,15.90896846490913,7.31852955965807,8.723331657208535,8.795165577185546,4.004741038718483,2.4513325192155735
2025-04-10,18.998504830204222,16.73784391143581,16.99300761909878,15.858200603439787,7.530015309822461,8.83224553015856,8.769573742311515,3.836408727494113,2.444199726034756
2025-04-11,18.922268888829443,16.63946924908376,16.924819204051968,15.794565866795073,7.56221966596221,8.796804080504355,8.752218150040573,4.173243091410074,2.4343918033225433
2025-04-14,18.834156393221303,16.60923011333357,16.85792446797172,15.54117667957509,8.447170213521868,8.76203503037624,8.717625324190855,3.8236757025615518,2.407006075247806
2025-04-15,18.370600071426704,16.449918556135295,16.532669006907486,15.245681733055758,10.161319826136946,8.636533888487234,8.549428150832297,3.6976385634521747,2.356210203566109
2025-04-16,18.34068352426433,16.54445343284361,16.509659629619968,15.224463523046545,10.147177787636021,8.62451397406122,8.56362481841984,3.692492367109418,2.352930942999052
2025-04-17,18.342279018381426,16.54589266917784,16.51109583916905,15.22578793071951,10.16110932294068,8.62526423842788,8.54697137090811,3.6928135846824355,2.3487860255930686
2025-04-22,18.34148123662555,16.549522434280345,16.510377703161154,15.225125698081039,10.160667374171437,8.624889089928496,8.546599627690114,3.692652968910385,2.3486838671514816
2025-04-23,18.277090574967712,16.456749564418402,16.45241541915519,15.171675493875853,10.129330894654265,8.59461005695067,8.516595442212841,4.061094111630245,2.3404384421348268
2025-04-24,18.26047043336682,16.437454532857586,16.437454532857586,15.157879239269754,10.306318633734021,8.500190528977726,8.508850937056154,4.057401184743825,2.3339799771365226
2025-04-25,18.247038155651516,16.468633440931868,16.425363253225793,15.146729206511298,10.337680544858204,8.493937846702378,8.493937846702378,4.054416588059159,2.332263117357403
2025-04-28,18.19193636057738,16.673425191755175,16.375762491048548,15.100989620631044,10.353916637187993,8.468288137494284,8.468288137494284,4.042173196552289,2.325220227259001
2025-04-29,18.196646328307718,16.651851596144056,16.38000224383592,15.104899329438265,10.35659730912292,8.470480612394605,8.470480612394605,4.043219731947908,2.325822236414005
2025-04-30,18.212363849947742,16.579858861738057,16.39415062233854,15.117946326000018,10.365542915878487,8.477797068401095,8.477797068401095,4.046712100403376,2.3278311868915895
2025-05-02,18.208045053682635,16.571221269207847,16.39415062233854,15.117946326000018,10.3784993046738,8.477797068401095,8.477797068401095,4.046712100403376,2.3278311868915895
