date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,DBS BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-10-31,28.204023978502036,25.34624130090264,16.11400124026735,12.89964170054434,1.981843864121822,5.550196375663199,3.548542685867843,2.1894163853097224,2.2979397781299524,1.8681526906911046
2024-11-01,27.874723833195247,25.364194973764153,16.192004971002486,12.882318420325877,2.2015672466169565,5.561309030654515,3.5556476111571387,2.193800055233361,2.3025407346037006,1.871893123446562
2024-11-04,27.041712505044313,24.514113196931717,18.696532358127083,12.49734179271174,2.2278707382867244,5.3951142568657104,3.449390244923452,2.128240291892091,2.2337313527805267,1.8159532624366426
2024-11-05,27.131366211285307,24.298952376472485,18.75793781457265,12.420789850349095,2.3191858238191556,5.412833556208127,3.460719157600479,2.1352301210243727,2.2410676486597274,1.8219174400086013
2024-11-06,27.130226768378417,24.297931887171856,18.757150032673863,12.424467936775653,2.3190884243805825,5.412606232056673,3.460573816895328,2.13514044722037,2.2409735299700815,1.8218409244771763
2024-11-07,27.342188746389912,24.13972443756198,18.672457301869468,12.351645631855405,2.3086172210636864,5.388167103417021,3.6272298098421847,2.125499810193369,2.2308550328858803,1.8136149049210923
2024-11-08,31.67608832197903,27.830120307290912,5.922597477895347,14.197226651205488,2.6680195197371597,6.226989418756341,4.348456298014205,2.4563946465671354,2.578151422911533,2.0959559356428468
2024-11-11,31.63406866097423,27.413587604290825,5.987807499169581,14.366243967252194,2.6973954160886304,6.295550909552746,4.396334434045214,2.483440473631763,2.606537837785029,2.119033197209793
2024-11-12,27.439329253307886,23.778492243601583,18.461634936587863,12.459557072618464,2.3337835936877678,5.460748539478568,3.813371885110732,2.154131407100329,2.2609058198834293,1.838045248623373
2024-11-13,27.303598039498244,23.967150914895168,18.468116416235343,12.394697626002587,2.3344957777329456,5.462414957048329,3.8145355845309563,2.1547887679728204,2.261595764339687,1.8386061517439207
2024-11-14,26.998254562248285,23.952227979978403,18.495867319564525,12.44728030915302,2.551089710067169,5.4706229922372165,3.8202674526796203,2.1580266366025764,2.2649941252776062,1.841368912191577
2024-11-15,27.01201364445592,23.91347186170719,18.505293342212195,12.453623798975306,2.5523898183004228,5.473410978079176,3.822214370167022,2.1591264286587935,2.26614843102347,1.8423073264205048
2024-11-18,26.874779955404293,23.99102643256473,18.527797479033044,12.468768549653115,2.555493758812414,5.480067148681264,3.8268625339952953,2.1617521247591203,2.2689042757109883,1.8445477413857325
2024-11-20,26.562116713612642,22.42494988200066,20.569949501357627,12.402195887363497,2.541849586790841,5.450808232039993,3.8064303296368664,2.1502101995415366,2.256790248771369,1.83469941888497
2024-11-25,26.5547042806163,22.418691968136383,20.564209244507587,12.390278552945356,2.577502663757674,5.449287127708153,3.805368105941448,2.1496101611784804,2.2561604681448406,1.8341874270637781
2024-11-26,26.4622108100295,22.20077712497768,20.67628578473468,12.444202596651731,2.6400142841352574,5.476435428056423,3.826107658167039,2.1613257037912477,2.268456718219925,1.844183891236513
2024-11-27,26.429177989130437,22.190896739130434,20.65047554347826,12.42866847826087,2.743716032608696,5.469599184782608,3.8213315217391304,2.1586277173913047,2.265625,1.841881793478261
2024-11-28,26.552068997939976,22.337142808298218,20.178820230961886,12.510577917581994,2.795989366521639,5.471454581199941,3.8465154843617775,2.172853858055031,2.2805562916171604,1.8540204634623767
2024-11-29,26.549799570936507,22.343780716074495,20.17709553073103,12.509508628278873,2.795750391028983,5.470986931512235,3.8461867195446113,2.172668142462756,2.2803613706100054,1.8538619988205027
2024-12-02,26.549799570936507,22.343780716074495,20.118120667698015,12.509508628278873,2.8547252540620005,5.470986931512235,3.8461867195446113,2.172668142462756,2.2803613706100054,1.8538619988205027
2024-12-04,26.53460441118685,22.29682401380418,20.10660652964994,12.502349102215844,2.944492850187074,5.467855739497378,3.8439854441084518,2.171424666427485,2.279056258862522,1.852800984060274
2024-12-06,26.35405708080225,22.146808294023824,19.96979672175654,12.417280347507381,2.9244578681236635,5.430651236976957,3.817830115043947,2.835375165439305,2.263549054874945,1.840194115451183
2024-12-09,26.17514705138793,21.997876392564002,19.835504693846595,12.333777156051438,2.9047915999528087,5.39413142770465,3.7921561357086278,3.4904690475789186,2.2483272377934704,1.8278192574115584
2024-12-10,25.96789344784782,21.894185929479654,19.74200691112826,12.275639950347234,3.446338108498004,5.368705337672359,3.7742812091119537,3.4740161706981585,2.237729392424598,1.8192035427919615
2024-12-11,25.968546865170893,21.894736842105264,19.742503669532397,12.275948836234011,3.44390857622143,5.368840427762633,3.7743761794925565,3.4741035856573705,2.237785699308031,1.8192493185154122
2024-12-12,25.26735112936345,21.44065708418891,21.610677618069815,11.984394250513347,3.368377823408624,5.2574948665297745,3.696098562628337,3.4020533880903487,2.191375770020534,1.7815195071868584
2024-12-13,25.267766205605017,21.44100929789401,21.61103262476591,11.984591122646778,3.3684331570128463,5.255938495909584,3.6961592798238985,3.4021092748956865,2.191411768571147,1.7815487728751194
2024-12-17,25.270464533618103,21.443298969072163,21.613340452622502,11.975192015443382,3.368792869758081,5.2564997740994786,3.6965539902246687,3.402472583891239,2.1916457879820923,1.7817390232882904
2024-12-18,25.208341869135904,21.390584668332853,21.560208137009873,11.945753267505225,3.6063424427418362,5.243577662146106,3.687466710369976,3.3941082476338758,2.1862580407260213,1.7773589543983286
2024-12-19,25.146935005272493,21.33684287968087,21.5076880318475,11.916653723852107,3.8427897623699248,5.230804443608838,3.678484137558958,3.3858402883931564,2.1809323731127335,1.7730293543034177
2024-12-27,25.015939967629603,21.353834584007718,21.508329654879265,11.916556313044616,3.956381709091503,5.230761685222424,3.6784540683701996,3.385812611375415,2.180914545424821,1.773014860954436
2025-01-06,25.015939967629603,21.353834584007718,21.508329654879265,11.900207628296304,3.9727303938398157,5.230761685222424,3.6784540683701996,3.385812611375415,2.180914545424821,1.773014860954436
2025-01-07,25.015939967629603,21.353834584007718,21.508329654879265,11.892033285922148,3.9809047362139713,5.230761685222424,3.6784540683701996,3.385812611375415,2.180914545424821,1.773014860954436
2025-01-08,25.015939967629603,21.34566024163356,21.508329654879265,11.892033285922148,3.989079078588128,5.230761685222424,3.6784540683701996,3.385812611375415,2.180914545424821,1.773014860954436
2025-01-09,24.95643851081061,21.27436784712167,21.524693024435336,11.690840225456272,4.34469613304865,5.182385615300921,3.68125260755393,3.38838851121964,2.1825737682119746,1.7743637568409945
2025-01-10,24.83289347112942,20.782050333390885,21.632998709189422,11.749664964769915,4.71186970212696,5.208461797762047,3.6997755469501517,3.4054378478816734,2.1935558131695565,1.7832918136299731
2025-01-13,24.83493533082824,20.77553671712479,21.6347774607586,11.750631069158601,4.712257130875932,5.208890058296812,3.700079757274768,3.4057178565849084,2.1937361760909067,1.783438443006438
2025-01-14,23.59516817939135,20.993226107848372,21.950080085424453,11.921883342231714,5.010344367325146,5.284803790710091,3.754004271222638,3.455352375867592,2.2257074212493326,1.8094300587293115
2025-01-15,23.60146862483311,20.998831775700936,21.955941255006675,11.925066755674232,5.2286381842456615,5.0425567423230975,3.755006675567423,3.456275033377837,2.22630173564753,1.8099132176234978
2025-01-16,22.71424917686747,20.384873138846352,24.437728445582604,11.46153372981828,5.330531822935046,4.76154247104872,3.642179350623703,3.352423748951862,2.1594076683253425,1.755530447000625
2025-01-17,22.77267733135122,20.161414658450415,24.501401383044158,11.461803994631413,5.391308017014591,4.773790647817105,3.651548175280804,3.3610472315584645,2.1649623403664853,1.7600462204853475
2025-01-20,22.8352930302249,20.145067839403772,24.48153571480694,11.452510795765045,5.386936759438085,4.769920071609611,3.648587510155235,3.358322103791774,2.163206994909815,1.7586191798948234
2025-01-21,22.78725583638226,19.989417081865508,24.43003542203027,11.428418857012478,5.699241233897054,4.759885885720666,3.640912202234064,3.3512574092563314,2.1586563901245515,1.7549196814768186
2025-01-22,22.518277243108827,20.038054947710947,24.489478115160825,11.456226266348947,5.794214544905974,4.771467548667671,3.6497711998987796,3.359411624440166,2.163908791406654,1.7591897183512117
2025-01-23,22.530492609796955,19.90813629103931,24.529267543710002,11.47483983966907,5.828000071489268,4.779220019594558,3.6557011878591728,3.3648698489139317,2.167424615379616,1.762047972548121
2025-01-24,22.368017001447658,19.90813629103931,24.529267543710002,11.47483983966907,5.990475679838565,4.779220019594558,3.6557011878591728,3.3648698489139317,2.167424615379616,1.762047972548121
2025-01-27,22.331733381780666,19.814202314117153,24.489478115160825,11.456226266348947,6.204611039827925,4.771467548667671,3.6497711998987796,3.359411624440166,2.163908791406654,1.7591897183512117
2025-02-03,21.597596396530065,19.69942054835833,25.330084232561216,11.284228045588476,6.4758921990939715,4.743826896684078,3.628628426836368,3.339950876434719,2.1513734761776515,1.7489989017351295
2025-02-04,20.981304128671585,19.703982037300097,25.70420460719686,11.436983261434529,6.3301497109864435,4.813892289262311,3.6822225568044202,3.3892812956186464,2.183148840345376,1.7748312723797306
2025-02-05,20.980791160394794,19.677427811201554,25.733684610645803,11.368179256288258,6.378370230558504,4.819413314458732,3.686445676536511,3.3931684427142725,2.18565268111098,1.776866816090598
2025-02-06,20.861062089409014,19.734658398157006,25.74937476790004,11.350304153644421,6.396921327562466,4.833430281280501,3.6971674767571407,3.403037264161795,2.192009517330678,1.7820347237969418
2025-02-07,20.80283084981427,19.724482376281927,25.77902657458618,11.36337464671955,6.4042877306810295,4.838996239352234,3.70142496635816,3.406956046812333,2.1945337356096823,1.784086833784633
2025-02-11,20.72629457508237,19.42276967137582,25.97171856458125,11.348870665137463,6.485305719267307,4.875166566119291,3.729092222936735,3.4324222194231013,2.2109373446211573,1.7974224514555062
2025-02-12,20.771047596268836,19.414879481251162,26.02779770921364,11.373375587977359,6.49930904355683,4.719597916500572,3.7371442238698878,3.4398336389486834,2.2157112865077466,1.8013035159052857
2025-02-13,20.859918031556347,19.10595347114841,26.13665744229765,11.388676211303105,6.527116809202351,4.739791058867487,3.75313386677876,3.454551216932806,2.2251913681257185,1.8090105237873626
2025-02-14,26.086177833965447,23.971765697429415,7.65802781289507,14.315212810788033,7.823430257058575,5.987147071217868,4.698693636746734,4.363674673409187,2.81078803202697,2.2850821744627057
2025-02-17,26.307967959527822,23.729974704890388,7.6591483979763915,14.322301854974706,7.826728499156829,5.989671163575042,4.700674536256324,4.3655143338954465,2.811973018549747,2.286045531197302
2025-02-18,26.3188955632838,23.727473917167245,7.657287385393613,14.320792496574983,7.823795974286016,5.989039940984298,4.700179154810834,4.365054273369164,2.8116766782590368,2.2858046158710086
2025-02-19,26.296725281667893,23.707486574707804,7.650837106454669,14.308729072338632,7.901442560808676,5.983994945772349,4.696219858902811,4.361377277034853,2.809308202590292,2.2838791197220174
2025-02-20,26.303649481278633,23.711622518300068,7.631786823950708,14.312496708620781,7.900363368265838,5.985570593501501,4.697456422139133,4.362525672757912,2.8100479224814365,2.2844804887039865
2025-02-21,26.34751847277751,23.562472526322402,7.583781633977352,14.223515374793294,8.269315303623385,5.947920373432692,4.667908651330249,4.335084671257824,2.792372260481862,2.270110732003433
2025-02-24,26.466630219941965,23.56385886706758,7.618066361074898,14.2867656335422,7.918751839858699,6.016863619159763,4.689011312502629,4.354682703225535,2.804996004878254,2.2803734387484753
2025-02-25,26.092505669532194,23.794103686514426,7.643056800801645,14.313591055324087,7.944728653552027,6.0366014450714625,4.704393228205263,4.368967881440852,2.8141975634196505,2.287854016138389
2025-02-26,26.141591052964763,23.51867482591264,7.645072800168812,14.36695505380882,8.110360835619328,6.038193711753535,4.7056341000211015,4.370120278539776,2.814939860730112,2.288457480481114
2025-02-27,26.150420061637185,23.49284417613037,7.6476548317642585,14.371807320471145,8.113100012665175,6.040233039219825,4.707223371469582,4.371596234221302,2.8158905728880823,2.2892303795330773
2025-02-28,26.185249292861062,23.49284417613037,7.6476548317642585,14.371807320471145,8.078270781441296,6.040233039219825,4.707223371469582,4.371596234221302,2.8158905728880823,2.2892303795330773
2025-03-03,26.185249292861062,23.482289863638282,7.6476548317642585,14.382361632963228,8.078270781441296,6.040233039219825,4.707223371469582,4.371596234221302,2.8158905728880823,2.2892303795330773
2025-03-04,25.57552855740508,23.87506729013395,7.648381342424979,14.342562197194397,8.332365762779848,6.040806848288455,4.707670547504196,4.372011526404121,2.816158076399371,2.2894478514656056
2025-03-05,25.74370100932751,23.31663529136488,7.704497835635961,14.459228061219061,8.395818044521022,6.086808546844921,4.7435202025036425,4.405305084926029,2.837603565085139,2.3068823585718388
2025-03-07,25.653029738788103,23.296270681491727,7.706548917380434,14.465074213970313,8.660956535617386,5.919029632388147,4.745438101824759,4.407086237165505,2.838750864499654,2.307815076873969
2025-03-11,25.653029738788103,23.189870724051712,7.706548917380434,14.571474171410332,8.660956535617386,5.919029632388147,4.745438101824759,4.407086237165505,2.838750864499654,2.307815076873969
2025-03-12,25.812274368231048,23.152473985984283,7.6905924824803575,14.541303886175408,8.621788065406669,5.912083244850287,4.735612656614992,4.397961350605224,2.8328732214907624,2.3030367381609684
2025-03-13,25.817757009345794,23.15739167374681,7.692225998300764,14.523152081563296,8.623619371282922,5.913338997451147,4.7366185216652505,4.398895497026338,2.8334749362786744,2.3035259133389974
2025-03-14,25.813096615946566,23.174448113658325,7.690837465623241,14.517344999309811,8.622062711702434,5.912271573738811,4.73576350913705,4.398101447274812,2.8329634624165134,2.3031101011924355
2025-03-18,25.7963878690125,23.224177083554405,7.6858592075383605,14.507947961544176,8.616481674059298,5.9084445764978035,4.732698062352767,4.395254568220888,2.8311296929051974,2.301619304314608
2025-03-19,25.79912552532156,23.22664176253343,7.686674873710575,14.5094876257588,8.61739610306915,5.909071613533133,4.733200322621726,4.395721017107442,2.8208175913741136,2.3018635649700725
2025-03-20,25.816805900984207,23.240439597814767,7.698276045320239,14.513317603044024,8.837659162893523,5.917989924111983,4.740343940650043,4.4023552919669235,2.5699891588546646,2.262823374359628
2025-03-21,25.742385383327328,23.173445812755674,7.676084698700693,14.463002607092138,9.151317323385404,5.900930498738846,4.7266792428834865,4.389664893278789,2.5625808092583564,2.213908730579283
2025-03-24,25.725551716096756,23.177375930126562,7.677386529859448,14.465455470522143,9.15710924084713,5.9019312713319625,4.727480867482139,4.390409361684085,2.5630154120116173,2.214284200038159
2025-03-25,25.540170903924853,23.16108649095651,7.679014439897373,14.468522720044104,9.349886558809185,5.9031827145310745,4.72848328067683,4.391340302368482,2.5635588727974388,2.214753715994148
2025-03-26,25.554188498334785,23.128486879786173,7.682272331940348,14.469357883795423,9.35597462930358,5.905687193737935,4.730489382915085,4.393203368617551,2.564646486073694,2.2156933454954286
2025-03-27,25.55391746126025,23.128241570590667,7.682190850948739,14.47026505308486,9.355875396412927,5.905624555858426,4.73043920961361,4.393156772694971,2.5646192844945537,2.2156698450409937
2025-03-31,25.55391746126025,22.880052607575067,7.682190850948739,14.47026505308486,9.604064359428529,5.905624555858426,4.73043920961361,4.393156772694971,2.5646192844945537,2.2156698450409937
2025-04-01,25.533335452897976,22.819232929556268,7.6760033489121335,14.517958011424453,9.659915853283737,5.900867961720663,4.7266291503725135,4.3896183723863125,2.562553651479986,2.2138852679659595
2025-04-02,25.53171196948021,22.817782016637526,7.675515286387961,14.425899433052509,9.750437132411381,5.90685105706565,4.726328617601865,4.389339267736979,2.5623907168971547,2.213744502728766
2025-04-03,25.51051767074657,22.817782016637526,7.675515286387961,14.425899433052509,9.771631431145023,5.90685105706565,4.726328617601865,4.389339267736979,2.5623907168971547,2.213744502728766
2025-04-07,23.62231727543678,22.37630265165214,10.596632123275429,14.1467865501087,9.842372395216302,5.792565065033858,4.6348834212506285,4.3044141548924,2.512813478157852,2.170912884975911
2025-04-08,23.625434910025067,22.373185017063854,10.596632123275429,14.1467865501087,9.842372395216302,5.792565065033858,4.6348834212506285,4.3044141548924,2.512813478157852,2.170912884975911
2025-04-09,23.115048905653758,22.220063954350547,10.648754435762637,13.648259426583037,10.881847365903683,5.795993558614726,4.657681310166068,4.3255865441049,2.5251734098613348,2.181591088999309
2025-04-10,23.214014800330396,22.206816917553056,10.742882187347234,12.757488663756048,11.315172867184735,5.952581629384893,4.698852047266659,4.363821789188005,2.5474942265225966,2.200874871466379
2025-04-11,22.37883511982732,21.29648420444133,13.504172585773237,12.380413548245588,11.21299149083589,5.790987378722376,4.571292691876423,4.245357473038598,2.4783376073895047,2.141127899849742
2025-04-14,22.369663973509663,21.28775662002307,13.498638395006834,12.375339888981554,11.249377595911701,5.788614154544728,4.569419314914954,4.24361766869456,2.4773219514494076,2.140250436963529
2025-04-22,22.382505684299442,20.889928590027207,13.506387532880776,12.382444177001602,11.649482211064342,5.791937213350364,4.572042472839402,4.246053794282691,2.4377392377605602,2.1414790864936126
2025-04-24,22.31479456366881,20.8798778481155,13.465528272151783,12.344985047840778,11.863613414631653,5.774415557604138,4.558211218922914,4.233208714972804,2.4303646364571048,2.135000725634521
2025-04-28,22.319356731482827,20.863702065107834,13.468281243930512,12.347508929173815,11.866038881517479,5.775596113074927,4.559143126427288,4.234074177054221,2.430861514494191,2.1354372177369068
2025-04-30,22.374248606861272,20.669075496949336,13.501404923277457,12.377876198693658,11.895222031164499,5.789800523438958,4.57035581142261,4.244487392581267,2.4368399371217415,2.1406890784892005
2025-05-02,22.29332612740974,20.546094368939194,13.485926954043812,12.485490913780714,11.815053420050074,5.783163113859734,4.5651163695246755,4.23962152524018,2.647972208062855,2.138234999089024
