date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CHINA MERCHANTS SECURITIES (HK) CO LTD,DBS BANK LTD,ABN AMRO CLEARING HONG KONG LTD,CHINA MERCHANTS BANK CO LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-03-11,47.75142047184715,10.115019957305083,9.675466734029522,7.943732950763155,9.214730222885258,3.0133226993228233,2.8491522183403846,2.4572613927694027,2.060074745231245,4.91981860750598
2025-03-12,47.75142047184715,11.216550926477574,8.510385901250926,7.943732950763155,9.214730222885258,3.0133226993228233,2.8491522183403846,2.4572613927694027,2.060074745231245,4.983368471112085
2025-03-13,47.731198397527685,11.211800870370302,8.549130503138828,7.940368888364237,9.210827910502514,3.0120465983195004,2.8479456412933057,2.456220776134004,2.0592023317157917,4.981258082633831
2025-03-14,47.73220519408235,11.205910456415992,8.571092983660957,7.936197207093479,9.205988760228436,3.0104641405574597,2.8464493982775276,2.454930336060916,2.058120475706242,4.978641047916643
2025-03-17,47.45601696725114,11.141070784198828,9.100119195780913,7.8902767593476115,9.152721040843229,2.99304498404586,2.8299792643526764,2.4407256108915276,2.046211772924147,4.949833620364068
2025-03-18,47.44852932668691,11.155091002611796,9.230167236956012,7.8890318264581305,9.151276918691432,2.9925727395031174,2.6980488846486805,2.440340511651048,2.045888920328142,4.949052632464734
2025-03-19,47.39514048852109,11.169777457588022,9.805811233394106,7.899418286837358,9.11066242415242,3.04917545871922,2.701601054098376,2.4435533900616893,2.0485824757198214,4.376277730907896
2025-03-20,47.37019402339313,11.163898237462064,9.853285007321539,7.895260422533283,9.105867020655053,3.0475705230978476,2.700179064506383,2.4422672240369625,2.0475042029102983,4.373974274083439
2025-03-21,47.37268748809068,11.159222096944163,9.832748526930045,7.895676011988795,9.106346333827076,3.0477309406276745,2.7213763321321376,2.4423957797085336,2.047611979109094,4.374204510641793
2025-03-24,47.18887736514865,11.115923350465138,10.376609580457789,7.865040106461183,9.071012922785231,3.0359054810940167,2.710817156693621,2.4329190729319925,2.0396670676089337,4.163227896353453
2025-03-25,47.18887736514865,11.22079055188462,10.376609580457789,7.865040106461183,9.071012922785231,3.0359054810940167,2.6059499552741388,2.4329190729319925,2.0396670676089337,4.163227896353453
2025-03-26,47.19877657236778,11.223144431379913,10.357808528960433,7.866690021995265,9.072915825367872,3.0365423484901726,2.6064966272877648,2.433429446803869,2.0400949457041055,4.164101251642827
2025-03-31,47.19877657236778,11.223144431379913,10.231941488608507,7.866690021995265,9.072915825367872,3.0365423484901726,2.6064966272877648,2.433429446803869,2.0400949457041055,4.289968291994752
2025-04-01,47.17502834779307,11.223733055572165,10.253457067123168,7.867102609045909,9.073391675766281,3.0367016070917208,2.6066333311305447,2.4335570737315346,2.0402019432792393,4.2901932894663695
2025-04-02,48.00589643662665,11.421410554877742,8.672800070876791,8.005661603886269,9.23319638314883,3.0901853791000997,2.6525425447543167,2.476417989468819,2.0761349092745056,4.365754127985978
2025-04-03,47.44626732933356,10.760776337263831,9.732172716790082,7.912335542105757,9.658324251730429,3.054161519252822,2.6216205096177077,2.447549127691381,2.0519323505860934,4.31486031562834
2025-04-08,47.451542219694964,10.760776337263831,9.726897826428678,7.912335542105757,9.658324251730429,3.054161519252822,2.6216205096177077,2.447549127691381,2.0519323505860934,4.31486031562834
2025-04-09,47.49399304641607,13.07628963188712,13.419846150105657,7.92822734350472,3.5465603649944453,3.060295754592822,2.6638843874175864,2.4524649915907935,2.0560536244155574,4.302384705075228
2025-04-10,47.47418612194357,13.190883762798645,13.338799159417933,7.924039104604712,3.5446868261265077,3.1115060217414503,2.662477139147183,2.4511694296910576,2.002140547096791,4.300111887432157
2025-04-11,47.88652690877584,15.756599174923295,11.733524309496483,7.99286397104665,4.74776119880171,3.138531252630984,2.685602294271674,2.4724592550437636,2.0195302966844535,1.5666013383251434
2025-04-14,47.63465997492185,15.664573642302082,12.300689887529739,7.946182097887427,4.693544892485507,3.1202008371037966,2.616942637570926,2.4580189956131777,2.0077353433995566,1.557451691185936
2025-04-15,47.63718353315508,15.665403509961598,12.301341545529533,7.946603065587553,4.688495808696656,3.1203661370873794,2.6170812762668345,2.458149214955083,2.0078417079051216,1.5575342008551605
2025-04-17,47.63970735878536,15.666233465554155,12.296695256527288,7.947024077893551,4.688744205957195,3.120531454586201,2.617219929652943,2.458279448095072,2.007948083681104,1.557616719267136
2025-04-22,47.642231451855174,15.667063509093731,12.292048475176685,7.9474451348125115,4.688992629539382,3.120696789603046,2.617358597731587,2.458409695035337,2.0080544707292947,1.5576992464232524
2025-04-23,47.642231451855174,15.667063509093731,12.281451881663601,7.9474451348125115,4.699589223052465,3.120696789603046,2.617358597731587,2.458409695035337,2.0080544707292947,1.5576992464232524
2025-04-24,47.62961366047654,15.662914170726294,12.283496098043381,7.945340296276443,4.7195321359882065,3.1198702896712165,2.616665404240375,2.4577585983148467,2.0075226481925146,1.5572866980701827
2025-05-02,47.63213668404316,15.663743862561638,12.289443950335814,7.945761174786087,4.719782137822936,3.12003555463267,2.6062096653298363,2.457888790067163,2.007628990162618,1.5573691902580729
