date,ZINVEST GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-04,28.287985935897954,20.452372482230462,7.3991276874031815,14.099574915884213,10.819493025822997,8.775646480028044,2.942112733173905,4.295309407645755,2.9283773319134894
2024-07-08,28.281149743865893,20.447429877051125,7.433589205776301,14.09616755411891,10.816878342254444,8.773525720894506,2.936568447037005,4.287021460902536,2.927669648099284
2024-07-09,28.263182651584806,20.44841820696568,7.4508658175951386,14.096848894715656,10.817401177863223,8.773949790715418,2.9342936282668677,4.287228674795902,2.9278111574973136
2024-07-10,28.241230217492113,20.439526675757598,7.505602955555543,14.09313490688961,10.812697476129923,8.770134637504412,2.933017717186346,4.278117348312171,2.926538065172285
2024-07-12,28.236455446445536,20.436070945981463,7.521241069248807,14.090752167469592,10.810869363315897,8.768651862688326,2.932521829154299,4.277394043035054,2.926043272661028
2024-07-15,28.238870745440153,20.436070945981463,7.521241069248807,14.08592156948035,10.810869363315897,8.768651862688326,2.932521829154299,4.279809342029674,2.926043272661028
2024-07-16,28.249745770392753,20.42472462810374,7.550860610384117,14.073273004199354,10.804867056871819,8.76378341651508,2.930893662715413,4.277433147634035,2.9244187031836884
2024-07-18,28.249745770392753,20.42472462810374,7.570172274349293,14.073273004199354,10.787969350902289,8.76378341651508,2.930893662715413,4.275019189638388,2.9244187031836884
2024-07-19,28.23952041797682,20.41733164095907,7.603628418341543,14.068179005220276,10.784064509090195,8.76061125437744,2.929832788722476,4.273471792428013,2.9233601728841654
2024-07-22,28.238157596919468,20.416346313691346,7.6732375377296265,14.067500083967257,10.783544077086418,8.76018847292379,2.857302363505318,4.280504460770688,2.923219093406084
2024-07-25,28.202090706743892,20.30351385952579,7.829719098741961,14.097730234078975,10.769770908684874,8.74899961421423,2.8536529040747847,4.2750372314108125,2.919485442524678
2024-07-26,28.194616667917575,20.298133079339145,7.854145807571888,14.093994093229414,10.766916734263585,8.74668097892268,2.852896637001408,4.273904273057343,2.9187117286969624
2024-07-30,28.197334041818795,20.203710221404926,7.9561009176898985,14.09053350199325,10.767954440818523,8.74752397682169,2.8531715968263835,4.267087750281839,2.916583552344702
2024-07-31,17.73131313131313,12.704687323232323,5.101515151515152,8.863582373737373,6.771206515151515,5.500700404040404,1.7835521717171718,2.683270303030303,1.8340335353535353
2024-08-01,28.138345725614155,20.15354880046805,8.211860189685714,14.065747447041277,10.74634635543858,8.729970295108686,2.830613619209414,4.2128367317556314,2.9107308356784896
2024-08-02,28.13699253645534,20.152579604765705,8.242724148836539,14.065071017192073,10.745829557488666,8.729550465838148,2.804027678432896,4.217443191287835,2.905781799702797
2024-08-07,28.14917592635967,20.161305723400623,8.246293269525221,14.07116122900176,10.750482529236614,8.73333038357019,2.7595360034334857,4.221674924800686,2.907040010671749
2024-08-14,28.15391676119074,20.164701255144195,8.24768209577227,14.054283269769346,10.752293106646011,8.73480123575364,2.760000759646488,4.224791906826407,2.9075296092509033
2024-08-15,28.14375978407527,20.15742651568517,8.266352574664582,14.049212961621595,10.748414044419984,8.750890871655493,2.754194831203902,4.223267745372097,2.9064806713019062
2024-08-19,28.14511362424095,20.15839617765866,8.266750223032288,14.04988879132415,10.748931090996644,8.751311828472861,2.74951687495387,4.223470903356246,2.906620485964331
2024-08-20,28.138345725614155,20.15354880046805,8.26716700794714,14.04651029286339,10.770392798160941,8.749207449286574,2.7488557139533922,4.220050664572339,2.9059215471340174
2024-08-22,28.138345725614155,20.15354880046805,8.283999517852793,14.04651029286339,10.770392798160941,8.749207449286574,2.7344278483199767,4.217646020300103,2.9059215471340174
2024-08-23,28.145790593169266,20.15888104363004,8.286191305523555,14.050226730558826,10.773242437890326,8.751522322069336,2.7086932401307453,4.218761928687955,2.906690398339946
2024-08-27,28.044607870714206,20.086410865224842,8.347474936364984,13.975750525394018,11.046075537194644,8.720061032991595,2.684575820372885,4.198802421347717,2.896240990395107
2024-08-28,28.045280013326877,20.086892274440494,8.376435292400865,13.976085480958936,11.046340277500716,8.701096497349443,2.670260014937137,4.201299744741217,2.8963104043443124
2024-08-29,28.03005268787565,20.07598599552934,8.371887264844785,13.968497095246557,11.097033502991339,8.696372193363718,2.666414794093333,4.1990186279721575,2.8947378380831172
2024-08-30,28.030724132975486,20.066885116542256,8.381669597602725,13.968831703212913,11.097299326564746,8.69658051036407,2.6640832194950304,4.199119213244447,2.8948071799983226
2024-09-02,28.030724132975486,20.066885116542256,8.384065044758371,13.968831703212913,11.097299326564746,8.69658051036407,2.6640832194950304,4.199119213244447,2.8924117328426773
2024-09-03,28.00478499305381,20.02438326890039,8.376306578181596,13.955905191633223,11.198714168334309,8.688532847462877,2.6616179236622983,4.195233422056768,2.894521606714728
2024-09-05,27.98380053220318,20.006987221387405,8.3819872552661,13.94544779493471,11.270037353770194,8.66049944782513,2.6644064024894925,4.194481299591133,2.892352692532653
2024-09-09,27.975326375752918,20.00092863261147,8.379448991341459,13.936443357658202,11.426005385256303,8.669830408718363,2.6588181312756114,4.064112610614106,2.8890861067715687
2024-09-10,27.973320090370756,19.99949424109781,8.378848048718089,13.933053346735027,11.434748121149903,8.671599182555918,2.658627450821023,4.061430606189218,2.888878912362254
2024-09-12,27.968639876717134,19.996148127525654,8.377446184409077,13.925941925710609,11.456736390123623,8.67014833808119,2.6557924945380087,4.0607510886019265,2.8883955742927783
2024-09-13,27.968639876717134,19.996148127525654,8.377446184409077,13.925941925710609,11.523660353936306,8.67014833808119,2.5888685307253256,4.0607510886019265,2.8883955742927783
2024-09-16,27.966188961193538,19.9274777489752,8.383881858071524,13.919941719434112,11.591161913136833,8.669388565662963,2.5886416659904485,4.065175105785166,2.8881424617502116
2024-09-20,27.968862708521396,19.82660603774647,8.38468341103772,13.921272555288358,11.687876526979997,8.670217414904585,2.588889156763926,4.065563762641181,2.886028426116367
2024-09-23,27.97978581822657,19.834349226845312,8.445344268050956,13.91714506747022,11.756203681618556,8.475142720021582,2.5899002354255285,4.091062490462524,2.9110664918787528
2024-09-25,27.980008827670865,19.833710276377765,8.445411580629553,13.917255992364632,11.756297382995223,8.47760138323663,2.5899208779070695,4.091095097773334,2.9086985810449226
2024-09-26,27.97867082432664,19.832761828832894,8.445007721252388,13.916590469520273,11.755735197139206,8.477195984543883,2.5897970279534377,4.0932904604934555,2.9109504859378266
2024-09-27,27.967302960451946,19.82470368560854,8.443966502715574,13.934836367337574,11.750958787340931,8.480921742395559,2.5887447813952753,4.098797419516189,2.9097677532384116
2024-09-30,17.74191919191919,12.567818636363636,5.3530303030303035,8.833952777777778,7.449489343434343,5.379488282828283,1.6365824747474746,2.6150884848484846,1.8461547474747475
2024-10-02,27.970379186107746,19.813338624686686,8.439125764853996,13.926847836121048,11.744222224483485,8.461727875926904,2.59681534035124,4.122722899096003,2.9248202483728907
2024-10-03,27.95126992878569,19.813338624686686,8.539449365794802,13.88146334998116,11.744222224483485,8.423509361282788,2.599203997516497,4.122722899096003,2.9248202483728907
2024-10-04,27.97265139252329,19.828494937169225,8.545981660299452,13.88491059166098,11.681491494600795,8.420391029379068,2.5988017872344913,4.145000471642568,2.9222766354901286
2024-10-07,27.967971402607827,19.82278742832794,8.544551867055091,13.88258756404968,11.679537112028148,8.440493008134622,2.598366992334792,4.141916904125539,2.921787721336359
2024-10-08,27.926588322025946,19.79345644834033,8.529522289951922,13.933642496297946,11.662255371478993,8.428003950659617,2.670891827026379,4.133401728614848,2.9222375656040147
2024-10-09,27.931254471447335,19.79676366310959,8.530947455999382,13.95506619011117,11.664203974205762,8.42941215438663,2.6379208427691325,4.131705416597863,2.922725831373133
2024-10-10,27.940591449750812,19.803381409297486,8.53379921732597,13.959731148871754,11.668103133820876,8.432229974061611,2.6173129567029156,4.121147857598541,2.9237028525700306
2024-10-14,27.935811026370054,19.799993200866844,8.546663165452625,13.954955408620501,11.666106809830012,8.431185172784005,2.6168651542977486,4.122830096522067,2.925589965256143
2024-10-15,27.903170046520437,19.89847021635262,8.493755166418385,13.938650049958637,11.728781298426664,8.41656484784947,2.6042693495508367,4.115628320332176,2.900710704590772
2024-10-16,27.700204249855574,20.372822059508252,8.707446506953831,13.643186072427874,11.706564133440084,8.372849877263425,2.6913901396929405,3.9287847164361707,2.87675224442185
2024-10-17,27.685373608404092,20.35245236615205,8.821061050873418,13.661902363257427,11.697063568364975,8.358904948261209,2.618983276633947,3.955067610866355,2.8491912071865304
2024-10-18,27.64873997635021,20.416419433072484,8.992830452925984,13.535104940412563,11.700122060779353,8.349271119553432,2.5710715704839435,3.9410580908391233,2.8453823555829065
2024-10-21,27.618901225493243,20.508752833766213,9.027878648934989,13.442421179037126,11.693490999384066,8.342177693395236,2.583783198676713,3.9388244903666667,2.8437697309457515
2024-10-22,27.61824903035659,20.524798399199152,9.02766546382306,13.437380931131834,11.693214868270157,8.341980700485333,2.586083593696419,3.938731478622435,2.8318955344150196
2024-10-23,27.63064600745674,20.396988163353964,9.308126537125963,13.40325058820174,11.611052249898096,8.27957603480697,2.594331812565267,3.940499453264508,2.835529153326754
2024-10-24,27.5811970175047,20.360484837935175,9.440037477789891,13.371926833098613,11.590272612466425,8.260042068812865,2.6321372174102495,3.9334473663238736,2.8304545686582046
2024-10-25,27.608773084777415,20.368650648660687,9.455619447743068,13.393804106271034,11.594921026940037,8.183142514728283,2.6261153073786434,3.9373841079127128,2.8315897555881224
2024-10-28,27.607506629202593,20.367585300814177,9.455185704384528,13.397907869051096,11.594389150629235,8.182767141783405,2.6259948435550275,3.9372034942346494,2.831459866345288
2024-10-29,27.58278005312842,20.342272241294324,9.564565465614258,13.376480213730627,11.584004672624133,8.168367376144301,2.616571983465725,3.9336771503663943,2.83128084363182
2024-10-30,27.581479881270543,20.341313365871237,9.56411461987546,13.375849685440953,11.58345863640705,8.167982343114028,2.6164486458887852,3.938205436826935,2.8311473853050106
2024-10-31,17.73131313131313,13.076825404040404,6.178787878787879,8.576208686868688,7.452721666666667,5.250952929292929,1.695673383838384,2.53024,1.8200604545454544
2024-11-01,27.57043336736624,20.333166573099593,9.612114173879537,13.33044211828524,11.58824304746476,8.164711027328519,2.6366039387896363,3.934272256477743,2.8300134973087343
2024-11-05,27.571082917358638,20.333645615558485,9.612340632006088,13.330756178948025,11.58851606251255,8.164903385131353,2.636666056277801,3.934364946588205,2.827724205618854
2024-11-06,27.578879905238,20.18385816768709,9.74467372748312,13.32981279730004,11.59179324678384,8.167212385939223,2.63976832659971,3.935477568674667,2.828523874294309
2024-11-07,27.577580101028676,20.182906893962524,9.744214456911836,13.336254120704968,11.59124692069273,8.166827461784427,2.6420004342377013,3.932935566932151,2.8260340437449827
2024-11-08,27.397450258180235,20.648065053826915,9.72739026627027,13.253827308227342,11.515535800333627,8.113483791242187,2.6270846782565664,3.909587746145914,2.807575097516951
2024-11-11,27.39231994219706,20.644198595555466,9.7255687615212,13.251345459681696,11.513379455972578,8.11196449892917,2.626592742898093,3.929921869298102,2.804708673946639
2024-11-12,27.38719154721121,20.64033358504202,9.723747938817013,13.248864540440298,11.511223919033876,8.122147036558049,2.6307814961630855,3.931526360841956,2.804183575892492
2024-11-14,27.39168306205474,20.64371861137861,9.680870554687683,13.253362393463359,11.513111766241954,8.128160345276394,2.633553581824813,3.9368524054085126,2.818687279663936
2024-11-15,27.39873741392352,20.646693878843767,9.683363729975019,13.256775614971364,11.516076810095582,8.130253641368917,2.6108194292610123,3.9378662876902357,2.819413193870586
2024-11-18,27.389118743745595,20.64178601506885,9.67996426376881,13.252121657734698,11.540118949691362,8.127399413925595,2.6099028683770276,3.9411646841569876,2.8184234035310745
2024-11-19,27.38847773918623,20.6413029225286,9.679737717552204,13.251811510099667,11.542189231236556,8.127209203348583,2.609841787198995,3.941072446631736,2.8183574422174305
2024-11-21,27.389118743745595,20.630083930610716,9.689325931335317,13.252121657734698,11.542459366582989,8.127399413925595,2.607562451485401,3.938824267265361,2.8231042373143285
2024-11-22,27.38847773918623,20.629601111941614,9.689099166021789,13.251811510099667,11.542189231236556,8.127209203348583,2.609841787198995,3.938732084514339,2.823038166452224
2024-11-25,27.38463234181833,20.626704674448007,9.704119031689697,13.249950929106957,11.54056868465079,8.12606812682814,2.6118153936880906,3.931158978029171,2.8249818397408166
2024-11-26,27.38399154723541,20.626222013937763,9.701551978595022,13.24964088306824,11.540298637793683,8.12587797855917,2.614094256531938,3.933406968513247,2.8249157357655226
2024-11-27,27.36798142336132,20.621178670173567,9.754345207659798,13.241894445100666,11.556937678287202,8.121127162273018,2.5798253696095856,3.9334459023071546,2.8232641412276895
2024-11-28,27.357105228154605,20.636360506845904,9.76683254328614,13.236632039128384,11.552344883947113,8.117899779041894,2.5788001319829936,3.9318827279974835,2.8221421596154874
2024-11-29,27.341126517991487,20.62742233031792,9.793836364653666,13.252263959833046,11.544818630135827,8.113158284405648,2.577293909027973,3.9295861979376663,2.8204938056967688
2024-12-04,27.336017272189476,20.656269987486866,9.792006187052946,13.249787504667262,11.542661245871425,8.111642175701116,2.5627970131895754,3.9288518748009724,2.819966739040358
2024-12-05,27.332186590793444,20.702421952013975,9.79063400267228,13.247930770601354,11.538708184730398,8.110505465972544,2.5344112563940544,3.9236302085197803,2.8195715683021665
2024-12-06,27.273583627715915,20.613753530023082,9.834897138170316,13.116981920461978,11.844905328371237,8.016207761328866,2.5732575657622476,3.91288700551351,2.8135261226528483
2024-12-09,27.267864220706212,20.609430722721882,12.032407215084328,12.676180767373902,10.09487967838994,8.014526722434704,2.577378052007236,3.914396509140497,2.812936112141302
2024-12-10,27.25262418947798,20.59791209532708,11.932532159070739,12.664438533057593,10.242935363042873,8.010047397008233,2.5759375533425213,3.9122087497855236,2.8113639598874594
2024-12-11,27.23993717049679,20.588323070068103,11.978185884645365,12.65854280826655,10.307997006995997,7.98071408724058,2.539823328694656,3.910387484195766,2.796089159396193
2024-12-12,27.223496863475997,20.57589725754891,11.95932528555857,12.65077372546517,10.394826326558789,7.9596135810566295,2.5382904516163802,3.9033748922846527,2.7944016164349055
2024-12-13,27.21273518056823,20.56776342805085,12.138299901096575,12.645772765593847,10.237244404764622,7.956467077216317,2.5512391123790534,3.8971811649352444,2.7932969653952604
2024-12-16,27.20957159876511,20.216611177162516,12.476349652413147,12.637327423981906,10.236054286979764,7.9555421082892455,2.574193266118055,3.8967281031119816,2.797622383178276
2024-12-17,27.13827029415436,20.163634571246185,12.492354626405055,12.604211947361762,10.452724307590085,7.895272323467453,2.576723649963967,3.886516924429629,2.7902913553815027
2024-12-18,27.13827029415436,20.163634571246185,12.49467360814376,12.604211947361762,10.452724307590085,7.895272323467453,2.5744046682252617,3.886516924429629,2.7902913553815027
2024-12-19,27.12946251221382,20.187227400211892,12.455844999270099,12.597802995109971,10.449331854224859,7.8927098964508255,2.612979034690141,3.8852555472966155,2.7893857605317796
2024-12-20,27.107468049693374,20.3885980318959,12.327612933844263,12.573691576225668,10.426962248985525,7.881678400532263,2.6247587321070327,3.8821056836574477,2.7871243430585264
2024-12-23,27.092824876647235,20.3590635355358,12.464489786020454,12.543748414466277,10.419786313207403,7.877420799619429,2.6349163566677882,3.8313915440358017,2.776358373799813
2024-12-27,27.102864204256328,20.436086335662868,12.601118047341803,12.548396538106102,10.20826346350605,7.854864282615933,2.6382086891023,3.8328112776768815,2.7773871617317365
2024-12-30,27.115423831405867,19.947395197295865,12.593055302810546,12.52872421464378,10.683351020403725,7.8538702140705405,2.6649185750112903,3.8345874250323564,2.7786742193260325
2025-01-02,27.066820000700524,19.944791134660154,12.265182846962079,12.265727606418968,10.616016414661733,7.670952348266667,3.5691021373005873,3.827714007187593,2.773693503841697
2025-01-03,27.007730902593046,19.953227831027824,11.687146752432117,12.126102447514812,11.329409228122465,7.592904886804703,3.6922256302969387,3.818705170773988,2.7925471504341104
2025-01-06,26.896586504470864,19.913582297212844,11.259517256927431,11.961049152210983,11.679222063933361,7.5629502471956265,4.141922095650617,3.805938391825666,2.779231990572607
2025-01-07,26.855438070314904,20.017746053282504,11.226227900192024,11.935865793086018,11.67971281430344,7.551379873378123,4.18836618139142,3.765693575865589,2.7795697381859763
2025-01-08,26.848044719488357,20.00535258611504,11.262138389652074,11.941756554722842,11.676497368174303,7.549300964797961,4.22850838873841,3.76465687359178,2.723744154719228
2025-01-09,26.78761332580391,19.7085312188025,11.289436218770497,11.898854116730153,12.07444643375698,7.518574380615337,4.255614862449085,3.7538941115646622,2.7130353315068785
2025-01-10,26.777193435098606,19.723746236323905,11.220977264930236,11.903378190527233,12.136105392885572,7.515649792957868,4.256247633752013,3.754722043045737,2.7119800104788307
2025-01-13,26.79231514593019,19.804330429351015,11.227314014666884,11.83683887898084,12.090302284806938,7.5198940571357396,4.254072397560886,3.759131842540785,2.7158009490267214
2025-01-14,26.799592441670278,19.92597379746069,13.125443244134951,11.809546089769203,8.83335606965262,7.533745561132915,5.485863904494431,3.7683470367010594,2.7181318549838576
2025-01-15,26.788430915104307,19.927359111784142,13.123340073740428,11.80536468590815,8.82049520799776,7.546272909308477,5.503297572828067,3.765454123557638,2.719985399771031
2025-01-16,26.777397668765314,19.880253244073185,13.11793501495655,11.791349876684395,8.61092929935046,7.5546055801442495,5.789337215231246,3.759326970779172,2.718865130015432
