date,ADVENT SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INNOVAX SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,NANYANG COMMERCIAL BANK LTD,TOTAL_CCASS_PCT
2025-04-10,13.42640216952757,14.375357002439355,7.832067932224416,7.381199053796685,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6373704436105654,1.2444037077457137,55.55228554287531
2025-04-11,13.42640216952757,14.375357002439355,7.832067932224416,7.392163948901799,5.31338677190579,2.5698133752475774,1.7722850863776396,1.648559112085172,1.2444037077457137,55.57443910645503
2025-04-14,13.42640216952757,14.375357002439355,7.832067932224416,7.404247710854374,5.31226790505833,2.5698133752475774,1.7722850863776396,1.649006658824156,1.2444037077457137,55.58585154829914
2025-04-15,13.42640216952757,14.375357002439355,7.832067932224416,7.404023937484881,5.31226790505833,2.5698133752475774,1.7722850863776396,1.649006658824156,1.2444037077457137,55.585627774929634
2025-04-16,13.42640216952757,14.375357002439355,7.832067932224416,7.410737138569646,5.312044131688838,2.5698133752475774,1.7722850863776396,1.649006658824156,1.2444037077457137,55.59211720264491
2025-04-17,13.42640216952757,14.375357002439355,7.832067932224416,7.432666928779874,5.301079236583724,2.5698133752475774,1.7722850863776396,1.649006658824156,1.249998041983017,55.60867643198733
2025-04-23,13.42640216952757,14.375357002439355,7.832067932224416,7.4375899429087,5.301079236583724,2.5698133752475774,1.7722850863776396,1.649006658824156,1.249998041983017,55.613599446116154
2025-04-24,13.42640216952757,14.375357002439355,7.832067932224416,7.443408050515496,5.301079236583724,2.561086213837384,1.7722850863776396,1.6601953272987622,1.249998041983017,55.62187906078736
2025-04-25,13.42640216952757,14.375357002439355,7.832067932224416,7.443408050515496,5.301079236583724,2.561086213837384,1.7722850863776396,1.6601953272987622,1.2578301099152414,55.62971112871959
2025-04-28,13.42640216952757,14.375357002439355,7.832067932224416,7.443408050515496,5.289890568109117,2.561086213837384,1.7722850863776396,1.6601953272987622,1.2578301099152414,55.61852246024498
2025-04-29,13.42640216952757,14.375357002439355,7.832067932224416,7.454820492359595,5.289890568109117,2.561086213837384,1.7722850863776396,1.6601953272987622,1.2578301099152414,55.62993490208908
2025-04-30,21.25847010175199,14.375357002439355,7.832067932224416,7.482120843437633,5.289890568109117,2.560414893728908,1.7722850863776396,1.665342114797081,1.2723753789322296,63.50832392179837
2025-05-02,21.25847010175199,14.375357002439355,7.832067932224416,7.4818970700681415,5.289890568109117,2.560191120359416,1.7722850863776396,1.6608666474072387,1.2723753789322296,63.50340090766954
