date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,CLSA LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-07-03,41.66437101711831,18.261665800803975,11.574040562323026,11.819501391579932,3.5890009845401014,4.305939319111689,3.0688699793135887,3.0831236511403217,1.692074010580008,0.9414132834890454
2024-07-04,41.6823267799298,18.230636015041163,11.57785446994984,11.823410236058846,3.5550582590982525,4.334561396700735,3.0854338531652505,3.085753212361349,1.6917079401470168,0.933257837547746
2024-07-05,41.66372279888309,18.237313355431773,11.57332345959178,11.818698848778947,3.5628710189003536,4.3122494864280725,3.121892143268033,3.0890626410706017,1.6912539036989513,0.9296123439483951
2024-07-08,41.64497125038921,18.209793693199384,11.56898455709073,11.814085423268757,3.59124747119303,4.336048905832471,3.128070632895403,3.0888247765864563,1.6906762190047517,0.9272970705398061
2024-07-09,41.662227606443444,18.195664750230563,11.567946437071068,11.813025309606113,3.6099662788059246,4.297736431868868,3.139132089967568,3.0997110305467057,1.6905245095075998,0.9240655559521425
2024-07-10,41.69741618726683,18.18505919034709,11.57493702450409,11.820135904289558,3.6099519627127505,4.252285926771196,3.149674356562472,3.1032346652794933,1.6941282748916784,0.9131765073748408
2024-07-11,41.71767051663096,18.112124100328565,11.581278912531925,11.826612136360634,3.656524791176669,4.249363880404677,3.1433069015661887,3.0977088899289065,1.7017319622816247,0.9136779087898506
2024-07-12,41.70721329117946,18.101690689439277,11.577167094586569,11.822300812768674,3.687552649362037,4.252075379503826,3.1478984689608662,3.1084535284561716,1.705830892393144,0.8898171933499791
2024-07-15,41.72220054950053,18.064744832261596,11.581438294121915,11.826662450233666,3.7027596225219472,4.2494152809170505,3.149156180242448,3.1096691593365593,1.7030786662796586,0.8908749645846351
2024-07-16,41.71756135639774,18.069126409627238,11.582302322108804,11.827544773058255,3.7175028344103085,4.19997778429639,3.1465830705154194,3.146129597791831,1.7005822744213681,0.8926895773726524
2024-07-17,41.691995838677265,18.058820829705407,11.575158907029246,11.81957585077162,3.7581909729224114,4.185386707986593,3.162648041615393,3.144560089937467,1.712413738798292,0.8912490225563051
2024-07-18,41.691929498515535,18.055654853974637,11.574395081345418,11.818753760920172,3.8079830241820343,4.15887667336619,3.1716574899081995,3.1467415751578085,1.7058436686660738,0.8681643739639356
2024-07-19,41.66268458369781,18.053879219487285,11.566642526188355,11.81083753378473,3.844071064255821,4.176533086096724,3.173285631673083,3.1447575903757077,1.6994780435396748,0.8678307209008052
2024-07-22,41.2967799677335,18.728626773134824,11.464403133589462,11.707065720137038,3.826782409785978,4.163644025542382,3.1532933875927505,3.1167212549095895,1.685445404142799,0.8572379234316783
2024-07-23,41.28276985287021,18.744950038933286,11.457999560406297,11.70052660499729,3.901826821051609,4.096565752770282,3.1585040511812,3.111862051458957,1.6882078392881243,0.8567874270427428
2024-07-24,41.282112673615366,18.752211921881067,11.458294104490177,11.7008691008847,3.9220677449262262,4.067716181525459,3.162668148044106,3.112538695188586,1.6829191842305045,0.8586022452138088
2024-07-25,41.27950392369984,18.74126529088673,11.45785348390882,11.700419152253726,3.9494368956525334,4.069865623489043,3.1660597176765086,3.092864982726346,1.6837531912248997,0.8589777384815528
2024-07-26,41.27819880543557,18.693251085958433,11.45817157567951,11.700743978107992,3.9752016928458684,4.089326327458016,3.1690072643548457,3.0929780813014696,1.6841267526506765,0.8589944362076144
2024-07-29,41.287936186047816,18.623392449732062,11.45978695345135,11.702282293864004,4.014484491929466,4.09535933589929,3.166672825462021,3.094133774778853,1.6820722399003225,0.8738794489348115
2024-07-30,41.27140347055098,18.549198554844203,11.454761369899831,11.697164267506365,4.038743607079933,4.157153862738014,3.1665402882581897,3.095508227267554,1.6854313009495956,0.884095050905336
2024-07-31,10.421568565948695,4.682057124487363,2.8925280280290133,2.953766509188783,1.0242227125606396,1.0447437785816924,0.7996653655512218,0.7763109046912032,0.42557521248476954,0.22647169548774887
2024-08-01,41.28229583588162,18.458041283675264,11.45669735304765,11.699250143620212,4.088006374314679,4.158039420105469,3.172753140794963,3.091674436575155,1.682618817630195,0.9106231943547946
2024-08-02,41.29218142361078,18.346051101052762,11.459866207626881,11.702486086863606,4.111173096853479,4.216262555769437,3.169721970521442,3.1094992053380386,1.6816242325982136,0.9111341197653557
2024-08-05,41.287608558037654,18.27623657875356,11.458359000466336,11.700946970218897,4.150953794442404,4.244370296603122,3.1825276742623774,3.109457914844914,1.6786747042280854,0.9108645081426512
2024-08-06,41.24440228424676,18.218538841431307,11.44537282544719,11.687712777547858,4.1647976294880324,4.342980217052466,3.199170467093139,3.1063028579374037,1.6808644239697343,0.9098576757861047
2024-08-07,41.24671676033246,18.16774684873206,11.44474847419648,11.686870035996135,4.204755901190807,4.343820362572695,3.200286462428751,3.1075331705996296,1.6785715423166425,0.9189504416343336
2024-08-08,41.25723790198407,18.151140826683733,11.447080457270404,11.689318222305594,4.223250591324282,4.363696578308821,3.1844081474581993,3.1026828006795197,1.6766065204676883,0.904577953517695
2024-08-09,41.26356263716481,18.16498413600662,11.448559713199211,11.690706330228661,4.253143845093156,4.365218348362633,3.183676775473655,3.0673551703389124,1.6803062409646914,0.8824868031676403
2024-08-12,39.5955981498524,21.484771246769736,10.985015726956416,11.217358000826119,4.1223861428099635,4.147282868625592,3.055529161614735,2.9370505007512238,1.6082526574739895,0.8467555443198249
2024-08-13,39.592029364286745,21.4708204756495,10.983551245282001,11.215862544138949,4.135398709085615,4.151527235263231,3.0588680430167514,2.936467977515364,1.6088317477599072,0.8466426580019363
2024-08-14,39.583966295291845,21.47079721771852,10.981810423387413,11.214084902404732,4.146671897065479,4.1516910409402,3.058161365051023,2.9383125948567868,1.608001208840806,0.8465030544431978
2024-08-15,39.587548788786904,21.448413563983618,10.982717955273632,11.215011629349682,4.16646218614209,4.146560676785096,3.0598759239038067,2.9376939779341757,1.6081340933392485,0.847581204501752
2024-08-16,39.59988978330434,21.40839961866978,10.986232254538725,11.218600258984674,4.186335283813441,4.130216903426741,3.0604633487913193,2.9386992757248707,1.6112599240255598,0.859903348720544
2024-08-19,39.59402696253412,21.395983936376947,10.985069371617199,11.217412780116362,4.205004510753404,4.108921586662859,3.072228221920205,2.939184564801667,1.6093008548014214,0.8728672104158142
2024-08-20,39.56354942367393,21.399046686928227,10.976634848036662,11.209199496580984,4.2202804157414,4.094589028296284,3.069952674829343,2.9358180020892086,1.6072041491954459,0.92372527462851
2024-08-21,39.56234039235911,21.38472476764189,10.977208848709003,11.209785658746029,4.227467673461853,4.084705538417269,3.0751881077563477,2.940498488498642,1.6072881946497217,0.9307923297601323
2024-08-22,39.561270849513214,21.364623139697773,10.975829714335909,11.208377304315492,4.24135057527044,4.077632979124484,3.0788715951740544,2.940663874571396,1.6072688822584347,0.9441110857388043
2024-08-23,39.56074663287551,21.328139246980847,10.975677045638003,11.208221400988528,4.283606915306912,4.063524556630757,3.0837855596952424,2.940675148040448,1.6070639073079689,0.9485595865357844
2024-08-26,39.5724271899897,21.298233562957485,10.979091446839947,11.211708143944252,4.2893237034486145,4.056150055156481,3.077463968936121,2.9565197559337126,1.6093940964680118,0.9496880763256671
2024-08-27,39.54583478950245,21.33235947106802,10.972245401663256,11.204717049933151,4.29901110369176,4.060393431619358,3.0795091994400754,2.947128791281627,1.6064317996108455,0.9523689621894548
2024-08-28,39.528966881408486,21.324091490910646,10.96851624006288,11.201175121289793,4.327817408678394,4.036139972990585,3.0741295715951926,2.981003250840355,1.6057010743305142,0.9524589878931481
2024-08-29,39.521271248014536,21.324687255794608,10.97128585003699,11.203910268660495,4.362371813374616,3.9914333963604913,3.0681520143642462,2.981396709394274,1.6077999878017808,0.9676914561979656
2024-08-30,36.89558965072288,26.482319395732517,10.243734669182249,10.461915073282011,4.158696825195777,3.7199404375113274,2.8648009173522637,2.7722851381690807,1.4989833825309253,0.9017345103209639
2024-09-02,36.74860689314059,26.743271513760003,10.205826541844589,10.423447328769633,4.17285931183372,3.7184586205283825,2.8402318349506857,2.761679186505229,1.4999738647278307,0.8856449039393371
2024-09-03,36.77327505419594,26.752138275668337,10.213553970049254,10.4314635209762,4.153208487584569,3.7099333666527885,2.828139262737167,2.7507766426435896,1.4965627139578357,0.8909487055343184
2024-09-04,36.75443794606573,26.774558192058596,10.206651464709067,10.424339403980536,4.159580185421858,3.7019786074414918,2.8350762169521038,2.749453654157859,1.496062315423948,0.8978620137888128
2024-09-05,36.742190017323566,26.763946442787763,10.20200763452261,10.419596529966913,4.177768940223584,3.7281067230421967,2.8303909256273667,2.7456561659911247,1.4929199808728244,0.8974166396420507
2024-09-09,36.756418189268125,26.727979979473908,10.205401887309495,10.423026008273412,4.190316071089298,3.7109056267885,2.83114055741803,2.7468995143336934,1.50673208019022,0.9011800858553163
2024-09-10,36.75677321829621,26.70882456167049,10.205038183981095,10.42259260654733,4.199700167180363,3.7363035527487076,2.8313260819005297,2.746021113453332,1.4935085239200314,0.8999119903019102
2024-09-11,36.75012187164929,26.710891686005894,10.202996886440744,10.420495405980457,4.2214485102254145,3.719848173251419,2.8317023107395207,2.745497309913454,1.4931678631602188,0.9038299826335949
2024-09-12,36.76370275449856,26.67828976944133,10.207094782463937,10.424680657349162,4.242373687293666,3.717365087843367,2.8349627775709827,2.7334243283522146,1.4937554415880394,0.9043507135987356
2024-09-13,36.792912471917774,26.662714002511024,10.214432400943577,10.4320754950398,4.270211196879646,3.6852067172461056,2.8358932427236887,2.720320728796952,1.4966968898141892,0.8895368541272408
2024-09-16,36.824723604825095,26.6356296842805,10.223027656684591,10.443964579761634,4.295469944898469,3.6293049566026205,2.837744945163849,2.7238492424137264,1.4959513979754953,0.8903339873940214
2024-09-17,36.83673082965663,26.60111279387892,10.226283178292746,10.444216023825893,4.302979294234737,3.6259137545315956,2.8398742498648932,2.748781174798063,1.496433119464952,0.8776755814515739
2024-09-19,36.87469610930213,26.271840827450728,10.23664035850423,10.454793926436302,4.307337351919985,3.6109704240896803,2.842750474674142,2.7511757855907133,1.7697458349725435,0.8800489070595536
2024-09-20,36.99876595691779,26.33612823327255,10.271695051903022,10.490520857567889,4.322056718558425,3.324034254663993,2.852464941659106,2.7622621475856617,1.7762789741464895,0.8657928637250808
2024-09-23,37.04590705037446,26.36252832923614,10.287676165128207,10.507087247835775,4.3422247881573215,3.2187587803116138,2.854008296589465,2.7683850353410118,1.7724758133104843,0.8409484937155178
2024-09-24,37.04884105467233,26.267700285807788,10.291168329566014,10.510471453067698,4.352135125716314,3.2868526136427447,2.852287364115003,2.7652760436446457,1.7818549010027371,0.8434128287647292
2024-09-25,36.9532020696109,26.569120368116337,10.266700635012798,10.485606988429408,4.349844645728215,3.4237225390863055,2.8555707830776322,2.7565071871511155,1.5031091520480446,0.8366156317392452
2024-09-26,36.86182609799368,26.628590569546233,10.2506542400153,10.469218452569011,4.31907985018395,3.5694397042106094,2.8377051110619536,2.7396004996534535,1.5007598595113691,0.8231256152544414
2024-09-27,36.80371777983261,26.70413438102329,10.243111277736936,10.461551963843092,4.318899963223874,3.561620091127346,2.843358348605076,2.72882817251113,1.5073061941332444,0.8274718279633988
2024-09-30,10.37939540596028,7.530853484769656,2.8920089539941016,2.9538008849526842,1.2187723483608852,1.0207197740930125,0.8051620501990635,0.7695871358999827,0.42514658452225873,0.23553494126704624
2024-10-02,36.766643527109785,26.752620638772857,10.249805862847676,10.468613293518434,4.324168322744611,3.5504009213577783,2.8575949990155136,2.7389243451764655,1.5006563213523356,0.7905717681045489
2024-10-03,36.63414707668199,26.83847241197601,10.218944725470275,10.439575147756056,4.408593284482073,3.542289553686716,2.8870893798442645,2.7212681390686786,1.4959348739584355,0.8136854070754972
2024-10-04,36.55642544710072,26.87762945511632,10.203536387527636,10.423945678924824,4.40199301863273,3.6226549423081273,2.882767013001113,2.7133968883230013,1.49687369273832,0.8207774763272073
2024-10-07,36.512102820383255,26.92960672813986,10.188504327823905,10.408806951949957,4.39550791196399,3.678229016090242,2.8785200613359683,2.7112649457415743,1.472197895168694,0.8252593414025509
2024-10-08,36.48341150974218,27.000673577161344,10.18618053723886,10.402884199055755,4.393027258188608,3.66549866138734,2.8768955365254847,2.7070280990442437,1.4592801427782156,0.8251204788779667
2024-10-09,36.4529479759538,27.023016951341912,10.180267389851293,10.397083652049414,4.390649285806977,3.759343453529306,2.875338255468795,2.711540256451019,1.3872927751802548,0.822520004367235
