date,UBS SECURITIES HONG KONG LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,INTERACTIVE BROKERS HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-11-27,26.84725690086657,13.91695892997254,11.161106397136804,8.065759863807074,8.479146071213119,5.649875357288957,7.229351364201937,5.937219196321794,6.649821850937784,6.0635040682534225
2024-11-28,26.82507372759297,13.9137913959415,11.15416545798949,8.15951405511963,8.455582232953542,5.646361777214592,7.2248555296396635,5.933526921050904,6.627395644346774,6.0597332581509376
2024-11-29,26.79296463324817,13.927751430540706,11.15069822476573,8.241089102986342,8.281074018885954,5.644606625453481,7.2226097086301415,6.057849611314344,6.62350703286078,6.057849611314344
2024-12-02,26.781373590466302,13.926478196153028,11.147850518847244,8.276902559273305,8.263861912596916,5.644090611989549,7.221949438729744,6.057295820382694,6.622901531178522,6.057295820382694
2024-12-03,26.77549901932359,13.923423383200499,11.145405205848638,8.320785511399325,8.254737448462016,5.64285256451883,7.220365283397921,6.054139194585801,6.621448778724109,6.041343610539273
2024-12-05,26.72206543302158,13.908931304241145,11.148412907762156,8.312124891283405,8.33379539702754,5.636979248548302,7.212850026487137,6.077054402063087,6.61273086107451,6.035055528491137
2024-12-06,26.681163770574205,13.910455365431288,11.149634487125281,8.313035686417647,8.349318471237485,5.6375969165139015,7.21364036936505,6.088677719357741,6.611629208256309,6.044848005721092
2024-12-09,26.669354195894584,13.91096346005201,11.148215434965483,8.313339329152782,8.351449744014621,5.6378028359171,7.213903855481874,6.098031638849108,6.6118707052559875,6.045068800416456
2024-12-10,26.663388326840163,13.910709408102054,11.157143195394415,8.313187505012545,8.35129722387477,5.637699874335176,7.213772110017476,6.097920272240089,6.609923683130696,6.044958401052619
2024-12-11,26.672156234236667,13.951821202725363,11.158985204410577,8.315921188268408,8.290102920211906,5.639553758388527,7.2161442648638445,6.096271749835607,6.612097270299784,6.046946206759323
2024-12-12,26.667284462797785,13.967538231980537,11.156946973045692,8.316228791710131,8.279456009775341,5.638523672305991,7.2148262084900106,6.100637857305478,6.612716083702469,6.045841708886567
2024-12-13,26.64927437247462,13.958105077078647,11.149411986759567,8.310612320640654,8.272039068967924,5.634715623504876,7.209953583687807,6.100168323211304,6.606424796939643,6.109294846734959
2024-12-16,26.654139565109492,13.960653321697569,11.151447465711941,8.312129537555778,8.255292864411047,5.63574431856681,7.211269860168092,6.101281993083991,6.607630890914875,6.110410182780406
2024-12-17,26.65803299842378,13.962692587403339,11.153076384062858,8.313343710010122,8.240065593067012,5.636567545091422,7.212323227441243,6.103999126414196,6.608596083213667,6.111302744872365
2024-12-18,26.657059533463535,13.962182715126364,11.152669109863014,8.313040133643304,8.239764692579513,5.636361715914095,7.212059856773786,6.105602066088998,6.610180596643122,6.111079579904269
2024-12-19,26.944364423362334,14.112664555131285,10.165560637872137,8.402636552832842,8.328571362528303,5.697109386908627,7.289790112824451,6.1953988376586535,6.679578392128274,6.184325738753097
2024-12-23,26.930590703100453,14.106416485333481,10.161060060950529,8.398916471521295,8.356243962125848,5.694587117853335,7.286562719637407,6.207413557361994,6.676621156671364,6.1815877654442914
2024-12-30,26.930590703100453,14.106416485333481,10.159215361527837,8.393382373253216,8.348865164435077,5.694587117853335,7.286562719637407,6.21110295620738,6.687689353207523,6.1815877654442914
2025-01-02,26.89677521937227,14.091599469052415,10.163286477951212,8.384566180749117,8.365894396831216,5.68860567032363,7.278909101969012,6.235905924319781,6.737790392424141,6.156667167007208
2025-01-03,26.89677521937227,14.09897051624428,10.190927904920715,8.384566180749117,8.29402668671051,5.68860567032363,7.278909101969012,6.239591447915716,6.770960104787544,6.156667167007208
2025-01-06,26.915336600660016,14.131981584668477,10.199610596669288,8.393227543433177,8.186380601122403,5.6944820717754325,7.286428306936495,6.251571020812097,6.777954592030251,6.163027081892362
2025-01-07,26.900859793529154,14.134067394668612,10.20111600832388,8.394466341958253,8.187588870070423,5.6953225489285995,7.287503747414309,6.256183596830865,6.778954984323702,6.163936713952204
2025-01-08,26.89986722196872,14.133545884447868,10.200739613750908,8.394156608045659,8.187286769396938,5.695112406381747,7.287234857534143,6.25964249914262,6.7787048585664404,6.163709280764955
2025-01-09,26.89939577613627,14.13329818057446,10.202313431447374,8.39400949244404,8.187143279386571,5.695012594104341,7.287107141792079,6.2539982811835815,6.784120567050947,6.163601255880338
2025-01-10,26.883228264550368,14.129648814227643,10.190457282263951,8.391842070843985,8.20162852087227,5.693542081911074,7.285225534029395,6.280048846422807,6.782368835715924,6.162009749162585
2025-01-13,26.882732449945635,14.129388217316704,10.190269336921236,8.39168729784506,8.201477256032971,5.69343707438411,7.285091170656701,6.281777348672588,6.782243746664478,6.161896101560515
2025-01-14,26.87727969611511,14.154181577368291,10.188202395613672,8.389985171577088,8.190593947057184,5.692282247177685,7.283613500599889,6.284191091150486,6.77902411878257,6.160646254558032
2025-01-15,26.87975794634132,14.155486679822577,10.189141810434558,8.390758779728078,8.191349170112924,5.692807110553972,7.284285094489211,6.277394040921841,6.777805063623759,6.16121430397176
2025-01-16,26.868253488526463,14.159142247426454,10.191773093805876,8.39292564171318,8.193464535789543,5.694277243070019,7.2861662164323215,6.273481342300336,6.777710791163563,6.162805399772249
2025-01-17,26.868253488526463,14.159142247426454,10.177016301468798,8.39292564171318,8.193464535789543,5.694277243070019,7.2861662164323215,6.273481342300336,6.79246758350064,6.162805399772249
2025-01-20,26.867262302000317,14.158619907892053,10.176640865028961,8.392616021483695,8.193162273803896,5.694067177652784,7.2858974252440865,6.278783502666044,6.790372474167274,6.162578050060884
2025-01-21,26.934766873353873,14.111423455422962,10.20921887673606,8.41948291662398,8.189783693954128,5.693790974604831,7.309221433113125,6.154549490261836,6.812110180832266,6.165652105096945
2025-01-22,26.935265293147253,14.111684583087294,10.209407795273469,8.419638716633514,8.189935243448348,5.69389633650139,7.309356688066458,6.152812908309108,6.812236236890773,6.165766198642389
2025-01-23,26.925798470267576,14.106724809458631,10.20581953823377,8.416679502102907,8.187056761818338,5.691895127026515,7.306787699627798,6.185796979127939,6.809841969258088,6.163599143078437
2025-01-24,26.929285472806736,14.108551688809456,10.197890938027854,8.417769496994888,8.188117019613413,5.692632251044675,7.307733958929628,6.182897947023498,6.8107238720274434,6.164397354722411
2025-01-27,26.92878727429221,14.108290677075574,10.197702274495665,8.417613766154453,8.18796553740123,5.692526935924671,7.3075987640241955,6.184633586869085,6.810597871932888,6.16428331183003
2025-02-03,26.930780178960056,14.109334781960778,10.198456970511389,8.418236724091468,8.188571499881956,5.691098057869309,7.308139573661824,6.179540804058353,6.811101900285579,6.164739508719291
2025-02-04,26.93277337862544,14.110379041398465,10.199211778240166,8.41885977424115,8.181776356653689,5.6915192671573145,7.308680463352209,6.17999816394845,6.811606003246516,6.165195773136597
2025-02-05,26.93127845121783,14.109595832329564,10.198645661969515,8.41839247798315,8.181322219920476,5.6912033543464124,7.308274788578779,6.185205726131357,6.811227919030643,6.164853568492277
2025-02-06,26.930780178960056,14.109334781960778,10.198456970511389,8.418236724091468,8.181170852212425,5.691098057869309,7.308139573661824,6.186941451727884,6.811101900285579,6.164739508719291
2025-02-07,26.90837699449185,14.09759750484725,10.189973075455875,8.41123375912077,8.19654857131174,5.706698596572707,7.30206007659935,6.222464358945167,6.805435879053003,6.159611183602287
2025-02-10,26.907879569294007,14.097336898262563,10.189784704772123,8.41107827000979,8.196397050846734,5.706593103191258,7.301925091546961,6.224197919807246,6.805310074539069,6.159497317730247
2025-02-12,26.910864396372048,14.098900682313026,10.190915033352193,8.41201129091585,8.18621349553392,5.707226121990599,7.302735076729144,6.224888355277729,6.806064971398654,6.160180576116837
2025-02-13,26.90240910565657,14.094470861617497,10.187713086807682,8.40936826912662,8.192882482580801,5.705432933361291,7.300440585285747,6.245111072830517,6.803926531803625,6.158245070929649
2025-02-14,26.897934925954935,14.092126789189388,10.18601875308017,8.40796969457274,8.191519912100313,5.704484054317812,7.299226438145564,6.264399398813536,6.799099149799964,6.157220884025576
2025-02-17,26.9343953123497,14.091866384825643,10.185830528565008,8.407814326115483,8.169194087990844,5.704378642795274,7.299091557836519,6.253196413093362,6.79712563991898,6.1571071065091845
2025-02-18,26.853393365422484,14.062819414437511,10.11792387544018,8.388283735669988,8.17418431568478,5.685597151825548,7.282136429867353,6.526269104235552,6.77580579674099,6.133586810675616
2025-02-19,26.803826147909792,14.053870795926665,10.098820238130061,8.378552426816867,8.190481546436235,5.6587454082655455,7.273688370533324,6.649440178733122,6.766103695156148,6.126471192092245
2025-02-20,26.724785936762423,14.030650731305622,10.058756038241638,8.363613366623945,8.17220150532725,5.637626856139701,7.260719296299908,6.882058998821989,6.754039650530736,6.115547619946784
2025-02-21,26.74592611514012,14.045428655858824,9.919543976664832,8.370229257911939,8.178665983582373,5.6420864030804205,7.266462762363111,6.9334932028725484,6.759382316448439,6.138781326077393
2025-02-24,26.755277781885123,14.050339615663127,9.895408517396847,8.373155894075603,8.19256716423486,5.644059148819753,7.269003468483216,6.917514946336306,6.761745722768839,6.140927740336327
2025-02-25,26.732593447561566,14.183607796850318,9.786794293613953,8.374697051086029,8.070755367396258,5.645097990259528,7.270341395997762,6.999774260501137,6.76299028479004,6.173348111943415
2025-02-26,26.695131755613925,14.229990987980024,9.600836846775762,8.402506028964206,7.937096351603086,5.629974382324435,7.2912782984201705,7.169449344573149,6.751085948222621,6.292650055522622
2025-02-27,26.72670592892882,14.246821779670324,9.48467513975247,8.412444252310197,7.983445632934232,5.636633341288687,7.299902196095184,7.163144534699983,6.746134387614161,6.300092806705945
2025-02-28,26.7035113669042,14.256615459178793,9.552149318188121,8.405143578575554,7.987596098285081,5.631741633272285,7.293567033254271,7.173546309922239,6.701503881821022,6.294625320598433
2025-03-03,26.690697619566052,14.249774386262162,9.637999440196662,8.401110349211937,8.02067496277544,5.62903922783313,7.290067196701921,7.14611143939996,6.642920549304164,6.291604828748571
2025-03-04,26.65813066716377,14.240079782784044,9.613140382894107,8.38996158053753,8.046893802881687,5.6215691609489165,7.319098733812507,7.195608526014613,6.632261864708773,6.283255498254051
2025-03-05,26.64941093598493,14.28800076595772,9.621716427077004,8.387797199721374,8.042975262226458,5.638545569232734,7.317210606347448,7.182696283944183,6.590012359470768,6.281634590037383
2025-03-06,26.64597396941878,14.286158046767877,9.6941724893109,8.386715428022617,8.065889478051144,5.637818367695345,7.31626690788177,7.097018415804729,6.568895780210866,6.301091116835973
2025-03-07,26.629243702690243,14.27902943255045,9.765603149333385,8.381449642420328,8.079237805110452,5.634278538182382,7.311673227164131,7.075990987658462,6.546358678098089,6.2971348367920745
2025-03-10,26.622871125146887,14.281134834419648,9.873715779350686,8.379443898721092,8.141733323314327,5.632930213112158,7.309923488976596,6.921509020033239,6.531906297347217,6.304832019578151
2025-03-11,26.594965790440657,14.255132371739576,9.968183581684391,8.370660804458018,8.199399695633064,5.62702593621299,7.302261435523459,6.881153938989873,6.508509663056261,6.292706782261716
2025-03-12,26.576394710805058,14.245178111953061,10.076992504779723,8.364815630238692,8.144058553415395,5.623096623139366,7.297162317152425,6.896562623085634,6.49661436292502,6.279124562505626
2025-03-13,26.57053554654205,14.249386381665222,10.172142912600297,8.362971481348644,8.14226307372933,5.621856927268641,7.295553548426069,6.830739887446015,6.482321629962248,6.272228611011483
2025-03-14,26.581279321981338,14.24779630591695,10.264477659650215,8.36635304238054,8.143717440467938,5.62413012075669,7.2985034998447125,6.736090487769042,6.472077094546442,6.265575026686129
2025-03-17,26.576394710805058,14.245178111953061,10.3379335899058,8.364815630238692,8.112819127731285,5.623096623139366,7.297162317152425,6.7164765220831315,6.4616997106898415,6.264423656301339
2025-03-18,26.5706509710524,14.244921592666385,10.431955888183262,8.363586107289743,8.069367752209434,5.622270098485636,7.296089725845249,6.686091793591252,6.460749921903728,6.254316148772911
2025-03-19,26.548700388060425,14.233153558304911,10.509621615477064,8.356676769947628,8.04985069783575,5.617625420922614,7.290062270092713,6.71728477619472,6.427875178713004,6.24914932445117
2025-03-20,26.527759245472215,14.240270472319486,10.61689757868442,8.350085171969381,8.00681357411271,5.6131943379231775,7.284311998657824,6.673464379530889,6.442983134699018,6.2442201066308805
2025-03-21,26.547725648331866,14.236302501620331,10.674453963909809,8.33801237425655,7.979796346158881,5.617419168917888,7.289794614304879,6.605056918224365,6.462518578328871,6.248919885946565
2025-03-24,26.59729378473994,14.231488408462805,10.751751572755088,8.308291075001287,7.870381795581688,5.627129413347485,7.302395719085903,6.57601790265706,6.4755285888148775,6.259721739553868
2025-03-25,26.62912371658838,14.248519739161688,10.740683863403184,8.296140321057315,7.828248869627867,5.633863600185395,7.311134756972615,6.563635207405532,6.481436953365639,6.267212972232381
2025-03-26,26.642367787126496,14.257448328631014,10.734973487593276,8.263425478325418,7.8303002239156205,5.636665618295983,7.314770970671029,6.568741697661267,6.480976419322534,6.270329988457362
2025-03-27,26.644821838616096,14.207179511213337,10.724908991704018,8.264186629577674,7.8328636968871725,5.637184816430603,7.315444740537884,6.620928833415551,6.481573387653689,6.270907553963978
2025-03-28,26.643840163771504,14.206656076272647,10.750303945438187,8.158879637164363,7.821522214461043,5.730926744461127,7.3151752176969245,6.62068489861565,6.481334587124768,6.270676514993788
2025-03-31,26.655133793601472,14.212677907730159,10.749331928578197,8.162337973721067,7.824837553993709,5.814444865001122,7.318275929926927,6.512915420891908,6.476710135124749,6.273334491430687
2025-04-01,26.675781667430048,14.225531836253339,10.746592539712804,8.150217189732075,7.810610974142953,5.8189489100712155,7.323944888080125,6.4921395129796124,6.478038475295953,6.2781940063018755
2025-04-02,26.7305053517185,14.254714617952025,10.735371951578546,8.056048362459856,7.898711464727095,5.812404702898887,7.3389694992723316,6.435228354688053,6.498720328413249,6.239325366291461
2025-04-03,26.75869404637592,14.223494689704138,10.800345574678213,8.042342796064503,7.860788803785966,5.818534183028033,7.346708820605508,6.412413188672549,6.494473021556846,6.2422048755283255
2025-04-07,26.76612200802222,14.227442997975404,10.801493045041811,8.044575274739733,7.866672092637383,5.820149353360125,7.348748197835629,6.421595629939469,6.464815559374462,6.238385841073762
2025-04-08,26.76116957546897,14.2248105489478,10.832799193670832,8.043086817933935,7.865216552572757,5.81907247352248,7.3473884872361745,6.405605374669261,6.463619399429535,6.237231576548261
2025-04-09,26.83913486236833,14.271819693567275,10.94600787457069,8.044251511066719,7.787925658274926,5.661594316093324,7.368794175420056,6.400143820454236,6.489872946104034,6.19045514208041
2025-04-10,26.848600977894844,14.276853339200251,10.931305447179225,8.047088704386047,7.7869598329056835,5.663591150422568,7.3713931361284875,6.4042574463972,6.510724977907169,6.159224987578525
2025-04-11,26.859570088730933,12.512903351248191,10.950627998068802,8.050376376916134,7.773427644498499,7.435687892311926,7.374404750342323,6.371589699930624,6.518956157185984,6.152456040766586
2025-04-14,26.858073773141776,12.512206271872452,10.955588835606063,8.049927899757655,7.772994595833639,7.435273658738098,7.373993930781466,6.373091707489797,6.522306916583472,6.14654241019558
2025-04-15,26.858073773141776,12.512206271872452,10.9518749126996,8.049927899757655,7.750711058394864,7.435273658738098,7.373993930781466,6.399089167835036,6.522306916583472,6.14654241019558
2025-04-16,26.895031620523813,12.529423597795164,10.968804673277893,8.061004941591278,7.753938298334688,7.445504910295613,7.3841408588371324,6.426489752742666,6.380661033645091,6.155000312956663
2025-04-17,26.89353135139495,12.528724676608105,10.964473981178353,8.060555279474048,7.753505765128546,7.4450895822408505,7.3837289538157895,6.437287745683773,6.378445692143613,6.1546569723319715
2025-04-22,26.813711490691812,12.529656588853246,10.95227268222087,8.06115484011262,7.813588128059264,7.445643363278183,7.384278170723693,6.471238487564455,6.3733414801515025,6.155114768344353
2025-04-23,26.806732701480975,12.526395502365906,10.988462553941304,8.059056767995875,7.81341355729294,7.443705489978196,7.382356268906946,6.450963549007077,6.375400828854004,6.15351278017678
2025-04-24,26.801750075752206,12.524067193981073,10.977126495718045,8.057558813580878,7.841700809216821,7.4423219122440205,7.3809840942859655,6.451623216133616,6.370498375718819,6.152369013368559
2025-04-25,26.789301611316912,12.518250207977962,10.968312292033648,8.04824278731976,7.862210776493052,7.438865217088715,7.377555888376445,6.4653473914757065,6.3824023722325665,6.149511455685227
2025-04-28,26.78780857262486,12.517552532757142,10.945407940126195,8.047794237444931,7.900785447626229,7.438450629438943,7.377144717657852,6.468702570356244,6.378331154248758,6.138022197718848
2025-04-29,26.788803913260878,12.51801764092997,10.942098985081934,8.048093265139306,7.836055175438587,7.438727016070586,7.3774188263776965,6.533966762117944,6.378568150573806,6.138250265009295
2025-04-30,26.78547591681919,12.5181988099165,10.90736876583063,8.048209742439639,7.858462793797044,7.438834674221679,7.377525597236335,6.5359191768011655,6.3972389735857265,6.132765549352088
2025-05-02,26.799416926041452,12.517278872946738,10.8944575351686,8.052398585922967,7.8532587910230625,7.442706356887249,7.381365370429388,6.543038555505275,6.400568538003576,6.115510468071691
