date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,ABN AMRO CLEARING HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2025-02-12,32.313231323132314,8.348334833483348,11.61116111611161,8.91089108910891,6.615661566156615,6.750675067506751,4.05040504050405,2.767776777677768,15.256525652565255,3.3753375337533753
2025-02-13,32.29799684897592,8.350213819491335,11.61377447670493,8.912896691424713,6.61715057393653,6.75219446320054,4.051316677920324,2.7683997299122214,15.259959486833221,3.37609723160027
2025-02-14,32.29799684897592,8.170155300472654,11.79383299572361,8.912896691424713,6.61715057393653,6.75219446320054,4.051316677920324,2.7683997299122214,15.259959486833221,3.37609723160027
2025-02-17,32.239946079532686,8.1554706807459,11.77263536283981,8.896877106268255,6.605257245562794,6.740058413839586,4.044035048303752,2.7634239496742303,15.412266906313189,3.370029206919793
2025-02-18,33.75676311456128,8.539167254763585,12.326511409080217,9.31545518701482,6.916019760056457,7.057163020465773,4.234297812279464,2.8934368383909668,11.432604093154552,3.5285815102328866
2025-02-19,33.87629839471199,8.80547686496695,12.370160528800756,9.34844192634561,6.9405099150141645,7.0821529745042495,4.2492917847025495,2.903682719546742,10.882908404154863,3.5410764872521248
2025-02-21,34.164119445097576,8.488126028685633,12.320714789560311,9.311074535621914,6.912767458264754,7.053844345168117,4.2323066071008695,2.868563367035034,11.12156125088173,3.5269221725840585
2025-02-24,34.164119445097576,8.488126028685633,12.320714789560311,9.311074535621914,6.912767458264754,7.053844345168117,4.2323066071008695,2.7745121090994593,11.215612508817305,3.5269221725840585
2025-02-25,34.164119445097576,8.488126028685633,15.377380672466495,9.311074535621914,6.912767458264754,7.053844345168117,4.349870679520339,2.7745121090994593,8.041382553491653,3.5269221725840585
2025-02-26,34.1560883874001,8.486130700517162,15.373765867418902,9.30888575458392,6.911142454160791,7.052186177715091,4.348848142924306,2.7738598965679357,8.062999529854254,3.5260930888575457
2025-02-27,33.42547800046072,8.316056208246948,15.29601474314674,9.12232204561161,6.7726330338631655,6.91085003455425,4.261690854641788,2.718267680258005,9.721262381939646,3.455425017277125
2025-02-28,1.671773688532412e-06,4.6201326609338203e-07,7.650294480947771e-07,4.5625250217700564e-07,3.3873291828292845e-07,3.4564583498258003e-07,2.1314826490592434e-07,1.3595402842648148e-07,4.4012236321115186e-07,1.7282291749129002e-07
2025-03-03,33.11258278145696,9.157341858871888,15.163279287508564,9.043160538935831,6.713861612240238,6.850879196163508,4.2247088376341635,2.6946791504909795,9.614067138616122,3.425439598081754
2025-03-04,34.2789598108747,9.479905437352246,15.69739952718676,9.361702127659575,7.470449172576831,7.092198581560284,4.373522458628842,2.789598108747045,5.91016548463357,3.546099290780142
2025-03-05,34.37352245862884,9.621749408983451,15.981087470449173,9.361702127659575,7.470449172576831,7.092198581560284,4.397163120567376,2.789598108747045,5.366430260047282,3.546099290780142
2025-03-06,34.37352245862884,10.33096926713948,15.981087470449173,9.361702127659575,7.470449172576831,7.092198581560284,4.397163120567376,3.0496453900709217,4.397163120567376,3.546099290780142
2025-03-11,34.37352245862884,10.425531914893616,15.981087470449173,9.361702127659575,7.470449172576831,7.092198581560284,4.397163120567376,3.0496453900709217,4.302600472813238,3.546099290780142
2025-03-12,34.52041785375119,10.493827160493826,16.049382716049383,9.401709401709402,7.502374169040836,7.122507122507122,4.415954415954416,3.0626780626780628,3.869895536562203,3.561253561253561
2025-03-13,34.447605500237074,10.550023707918445,16.026552868658133,9.388335704125177,7.491702228544334,7.112375533428166,4.409672830725462,3.01090564248459,4.006638217164533,3.556187766714083
2025-03-14,34.595238095238095,10.595238095238095,16.095238095238095,9.428571428571429,7.523809523809525,7.142857142857142,4.428571428571428,3.0238095238095237,3.595238095238095,3.571428571428571
2025-03-18,34.669529945120495,10.617990932951562,16.129801956573612,9.639704127893104,7.539966595084706,7.158196134574088,4.438081603435934,3.0303030303030303,3.1973276067764256,3.579098067287044
2025-03-19,34.39867424242424,10.535037878787879,16.00378787878788,9.56439393939394,7.481060606060606,7.1022727272727275,4.403409090909091,3.0303030303030303,3.929924242424242,3.5511363636363638
2025-03-20,35.75295275590551,10.9498031496063,16.633858267716537,9.940944881889765,7.775590551181103,7.381889763779527,4.576771653543307,3.149606299212598,0.14763779527559054,3.6909448818897634
2025-03-21,35.75295275590551,10.9498031496063,16.633858267716537,9.940944881889765,7.775590551181103,7.381889763779527,4.576771653543307,3.149606299212598,0.14763779527559054,3.6909448818897634
2025-03-24,34.97833413577275,10.953298025999036,16.273471352912853,9.725565719788156,8.016369764082812,7.221954742416948,4.477611940298507,3.538757823784304,1.203659123736158,3.610977371208474
2025-03-25,34.62636839600191,10.82817705854355,16.087577344121847,9.614469300333175,7.924797715373631,7.1394574012375065,4.426463588767254,3.4983341266063777,2.284626368396002,3.5697287006187532
2025-03-26,35.14492753623188,11.183574879227052,16.32850241545894,9.758454106280192,8.043478260869565,7.246376811594203,4.492753623188406,4.082125603864735,0.0966183574879227,3.6231884057971016
2025-03-27,32.912818202297814,10.430277089434558,15.228655102500563,9.101148907411579,7.5016895697229105,6.758278891642262,4.1901329128182025,3.8071637756251406,6.690696102725839,3.379139445821131
2025-03-28,32.935076645626694,10.437330928764652,15.238954012623985,9.107303877366997,7.506762849413887,6.762849413886383,4.192966636609558,3.8097385031559963,6.627592425608657,3.3814247069431915
2025-03-31,1.6855995219317153e-06,5.31142433089898e-07,7.788552814940803e-07,4.654697244432078e-07,3.8366687683066387e-07,3.4564583498258003e-07,2.1430041768919964e-07,1.9471382037352008e-07,3.3873291828292845e-07,1.7282291749129002e-07
2025-04-01,30.50045085662759,10.39224526600541,15.238954012623985,9.107303877366997,7.506762849413887,6.762849413886383,4.192966636609558,3.8097385031559963,9.107303877366997,3.3814247069431915
2025-04-02,31.50174621653085,10.756693830034925,15.739231664726427,9.40628637951106,7.753201396973225,6.984866123399301,4.330616996507567,3.9348079161816067,6.10011641443539,3.4924330616996504
2025-04-03,31.23989840683445,10.667282382821519,15.60840452551374,9.328099746017086,7.688755483722004,6.9268067420918955,4.294620180096976,3.902101131378435,6.880628030477949,3.4634033710459478
2025-04-07,31.247113163972283,10.66974595842956,15.612009237875288,9.33025404157044,7.7136258660508075,6.928406466512701,4.295612009237875,3.903002309468822,6.836027713625866,3.4642032332563506
2025-04-08,31.09629970121811,10.61824867846472,15.536658239485176,9.285221788094692,7.676396230751552,6.8949666743277405,4.274879338083199,3.884164559871294,7.285681452539645,3.4474833371638702
2025-04-09,31.09629970121811,10.61824867846472,15.536658239485176,9.285221788094692,7.676396230751552,6.8949666743277405,4.50471156056079,3.884164559871294,7.055849230062054,3.4474833371638702
2025-04-10,30.961098398169334,13.157894736842104,15.469107551487415,9.244851258581235,7.871853546910755,6.864988558352403,4.48512585812357,3.8672768878718538,4.645308924485126,3.4324942791762014
2025-04-14,31.478060046189377,13.279445727482678,15.612009237875288,9.33025404157044,7.944572748267899,6.928406466512701,4.5265588914549655,3.903002309468822,3.533487297921478,3.4642032332563506
2025-04-15,31.70900692840647,13.279445727482678,15.612009237875288,9.33025404157044,7.944572748267899,6.928406466512701,4.5265588914549655,3.903002309468822,3.302540415704388,3.4642032332563506
2025-04-16,31.802446342026307,13.270251557812141,15.601200092314793,9.323794138010616,7.939072236325871,6.923609508423725,4.7542118624509575,3.900300023078698,3.023309485345026,3.4618047542118626
2025-04-17,31.802446342026307,13.36256635125779,15.601200092314793,9.531502423263328,8.077544426494345,6.923609508423725,4.7542118624509575,3.900300023078698,2.5848142164781907,3.4618047542118626
2025-04-22,31.75846969347776,13.344088499654298,15.57962664208343,9.51832219405393,8.204655450564646,6.914035492048859,4.7476377045402165,3.8949066605208573,2.581239917031574,3.4570177460244293
2025-04-23,31.75846969347776,13.344088499654298,15.57962664208343,9.51832219405393,8.273795805485134,6.914035492048859,4.7476377045402165,3.8949066605208573,2.5120995621110853,3.4570177460244293
2025-04-24,31.867372783790003,13.2857471793691,15.7034308081971,10.568731291733824,8.266175454754778,6.907667510937141,4.743265024176837,3.8913193644945885,1.3124568270780566,3.4538337554685703
2025-04-25,31.867372783790003,13.74625834676491,15.726456366566891,10.568731291733824,8.266175454754778,6.907667510937141,4.743265024176837,3.8913193644945885,0.8289201013124569,3.4538337554685703
2025-04-29,29.654878568385172,12.71836386876864,14.550489987217723,9.778440562420112,7.648061354921176,6.391137622496805,4.388581167447806,3.6003408606732,8.074137196420963,3.1955688112484024
2025-04-30,1.6037966743191713e-06,6.878352116153343e-07,7.869203509770072e-07,5.288381275233474e-07,4.1362284919582076e-07,3.4564583498258003e-07,2.4425639005435656e-07,1.9471382037352008e-07,4.2975298816167453e-07,1.7282291749129002e-07
2025-05-02,29.591836734693878,17.368197278911566,14.51955782312925,9.75765306122449,7.844387755102041,6.377551020408164,4.506802721088436,3.5926870748299318,3.2525510204081636,3.188775510204082
