date,EVERBRIGHT SECURITIES INVESTMENT,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,HANG SENG BANK LTD,RIFA SECURITIES LTD,FULBRIGHT SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,TOTAL_CCASS_PCT
2024-11-27,5.648747597774914,4.974564908359269,2.981879030751647,1.3139617163680573,0.0,1.5292715282109082,1.304305325578671,1.2915620557664482,1.27024636460632,0.5891486704257993,20.903687197842032
2024-12-02,5.661411716842961,4.974564908359269,2.9816811538912087,1.3139617163680573,0.0,1.5292715282109082,1.3130119074379538,1.2915620557664482,1.27024636460632,0.5891486704257993,20.924860021908927
2024-12-03,5.668535283818739,4.974564908359269,2.9816811538912087,1.3238555593899695,0.0,1.5292715282109082,1.3141991686005832,1.2915620557664482,1.27024636460632,0.5891486704257993,20.943064693069243
2024-12-04,5.679220634282403,4.974564908359269,2.9812854001703326,1.3238555593899695,0.0,1.5292715282109082,1.3145949223214597,1.2915620557664482,1.27024636460632,0.5891486704257993,20.95375004353291
2024-12-05,5.689510231025192,4.974564908359269,2.9812854001703326,1.3238555593899695,0.0,1.5292715282109082,1.3153864297632127,1.2915620557664482,1.27024636460632,0.5891486704257993,20.96483114771745
2024-12-06,5.699008320326228,4.974564908359269,2.9812854001703326,1.3238555593899695,0.0,1.5292715282109082,1.3161779372049656,1.2915620557664482,1.27024636460632,0.5891486704257993,20.97512074446024
2024-12-09,5.706923394743757,4.974564908359269,2.9812854001703326,1.3282088503196108,0.0,1.5292715282109082,1.3161779372049656,1.2915620557664482,1.27024636460632,0.5891486704257993,20.98738910980741
2024-12-10,5.706923394743757,4.974564908359269,2.9812854001703326,1.3282088503196108,0.0,1.5292715282109082,1.3122203999962008,1.2915620557664482,1.27024636460632,0.5891486704257993,20.983431572598647
2024-12-11,5.711276685673399,4.974564908359269,2.980592831158799,1.3282088503196108,0.0,1.5292715282109082,1.3244887653433717,1.2915620557664482,1.27024636460632,0.5891486704257993,20.999360659863925
2024-12-12,5.72354505102057,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3244887653433717,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.58042922657059
2024-12-13,5.727502588229334,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3244887653433717,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.584386763779353
2024-12-16,5.7342304014842345,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3244887653433717,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.59111457703425
2024-12-17,5.7350219089259875,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3244887653433717,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.59190608447601
2024-12-18,5.742936983343518,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3248845190642484,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.600216912614414
2024-12-19,5.752039318923677,4.974564908359269,2.980592831158799,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3260717802268778,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.6105065093572
2024-12-20,5.757579871015947,4.974564908359269,2.9788119394148547,1.3282088503196108,1.567810817057302,1.5292715282109082,1.3260717802268778,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.614266169705527
2024-12-23,5.770243990083994,4.974564908359269,2.9788119394148547,1.3282088503196108,1.567810817057302,1.5292715282109082,1.326467533947754,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.627326042494452
2024-12-27,5.773410019851006,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5292715282109082,1.326467533947754,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.639198654120747
2024-12-30,5.78211660171029,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3272590413895071,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.64869674342178
2025-01-02,5.787261400081683,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5292715282109082,1.314990676042336,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.641573176446006
2025-01-03,5.794780720778337,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3161779372049656,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.650279758305288
2025-01-06,5.797155243103596,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2712357489085113,0.5891486704257993,22.6534457880723
2025-01-07,5.800717026591484,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.656216064118436
2025-01-08,5.805070317521125,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.660569355048075
2025-01-09,5.812193884496902,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.667692922023853
2025-01-10,5.81694292914742,4.974564908359269,2.9788119394148547,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.67244196667437
2025-01-13,5.823274988681444,4.974564908359269,2.978416185693978,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.678378272487517
2025-01-14,5.839500891237379,4.974564908359269,2.978416185693978,1.3369154321788934,1.567810817057302,1.5280842670482788,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.69460417504345
2025-01-15,5.8450414433296505,4.974564908359269,2.978416185693978,1.3369154321788934,1.567810817057302,1.5288757744900316,1.318156705809348,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.700936234577476
2025-01-16,5.852165010305427,4.974564908359269,2.978416185693978,1.3369154321788934,1.567810817057302,1.5288757744900316,1.3185524595302245,1.2915620557664482,1.2704442414667583,0.5891486704257993,22.70845555527413
2025-01-17,5.87432721867451,4.974564908359269,2.9776246782522247,1.3369154321788934,1.567810817057302,1.5288757744900316,1.3185524595302245,1.2915620557664482,1.2684654728623759,0.5891486704257993,22.727847487597078
2025-01-20,5.883825307975546,4.974564908359269,2.968522342672066,1.3369154321788934,1.567810817057302,1.5288757744900316,1.3185524595302245,1.2915620557664482,1.2684654728623759,0.5891486704257993,22.728243241317955
2025-01-22,5.888574352626064,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5288757744900316,1.3185524595302245,1.2915620557664482,1.2676739654206228,0.5891486704257993,22.73556468515417
2025-01-27,5.88897010634694,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.2676739654206228,0.5891486704257993,22.73635619259592
2025-02-03,5.891740382393075,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.2656951968162404,0.5891486704257993,22.737147700037678
2025-02-05,5.897280934485346,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.2656951968162404,0.5891486704257993,22.74268825212995
2025-02-06,5.925775202388453,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.264507935653611,0.5891486704257993,22.769995258870424
2025-02-07,5.928149724713712,4.974564908359269,2.971886249299516,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.264507935653611,0.5891486704257993,22.772369781195685
2025-02-10,5.943188366107019,4.974564908359269,2.9710947418577627,1.3369154321788934,1.567810817057302,1.5292715282109082,1.3185524595302245,1.2915620557664482,1.2643100587931728,0.5891486704257993,22.786419038286798
2025-02-11,5.943188366107019,4.974564908359269,2.9710947418577627,1.3369154321788934,1.567810817057302,1.5296672819317847,1.3185524595302245,1.2915620557664482,1.2643100587931728,0.5891486704257993,22.786814792007675
2025-02-12,5.947937410757536,4.974564908359269,2.9710947418577627,1.3369154321788934,1.567810817057302,1.5296672819317847,1.3185524595302245,1.2915620557664482,1.2643100587931728,0.5891486704257993,22.791563836658195
2025-02-13,5.947937410757536,4.974564908359269,2.970698988136886,1.3369154321788934,1.567810817057302,1.5296672819317847,1.318948213251101,1.2915620557664482,1.2643100587931728,0.5891486704257993,22.791563836658195
2025-02-14,5.9550609777333126,4.974564908359269,2.970698988136886,1.3369154321788934,1.567810817057302,1.5296672819317847,1.3244887653433717,1.2915620557664482,1.2647058125140493,0.5891486704257993,22.804623709447117
2025-02-17,5.96099728354646,4.974564908359269,2.9699074806951336,1.3369154321788934,1.567810817057302,1.5296672819317847,1.3248845190642484,1.2915620557664482,1.2647058125140493,0.5891486704257993,22.810164261539388
2025-02-18,5.970099619126619,4.974564908359269,2.9699074806951336,1.3369154321788934,1.567810817057302,1.5296672819317847,1.3256760265060012,1.2915620557664482,1.2647058125140493,0.5891486704257993,22.8200581045613
2025-02-19,5.998791763890164,4.974564908359269,2.9656531281957115,1.38005258775443,1.567810817057302,1.531646050536167,1.3272590413895071,1.2915620557664482,1.2745996555359613,0.5891486704257993,22.901088678910757
2025-02-20,5.998791763890164,4.974564908359269,2.964465867033082,1.3840101249631949,1.567810817057302,1.531646050536167,1.3316123323191484,1.2915620557664482,1.2745996555359613,0.5891486704257993,22.908212245886535
2025-02-21,5.99918751761104,4.974564908359269,2.964465867033082,1.3840101249631949,1.567810817057302,1.531646050536167,1.3331953472026543,1.2915620557664482,1.2745996555359613,0.5891486704257993,22.91019101449092
2025-02-24,6.0023535473780525,4.974564908359269,2.964465867033082,1.3840101249631949,1.567810817057302,1.531646050536167,1.3331953472026543,1.2915620557664482,1.2745996555359613,0.5891486704257993,22.91335704425793
2025-02-25,6.01383040528347,4.974564908359269,2.9181626816905335,1.5605162844741065,1.567810817057302,1.531646050536167,1.3363613769696663,1.2915620557664482,1.2208760879269787,0.5891486704257993,23.00447933848974
2025-02-26,6.039554397140442,4.974564908359269,2.9084667155290593,1.5676398514498833,1.567810817057302,1.531646050536167,1.339527406736678,1.2915620557664482,1.2160281048462418,0.5887529167049228,23.025553224126412
2025-02-27,6.045886456674466,4.974564908359269,2.9084667155290593,1.57476341842566,1.567810817057302,1.531646050536167,1.339527406736678,1.2915620557664482,1.2160281048462418,0.5887529167049228,23.039008850636215
2025-02-28,6.052218516208489,4.974564908359269,2.9084667155290593,1.5905935672607194,1.567810817057302,1.531646050536167,1.343484943945443,1.2915620557664482,1.2148408436836124,0.5887529167049228,23.06394133505143
2025-03-05,6.052614269929365,4.974564908359269,2.9084667155290593,1.6044449474913964,1.567810817057302,1.531646050536167,1.343484943945443,1.2915620557664482,1.2148408436836124,0.5887529167049228,23.078188469002985
2025-03-06,6.053801531091995,4.974564908359269,2.9084667155290593,1.6578716998097216,1.567810817057302,1.531646050536167,1.344276451387196,1.2915620557664482,1.221172903217636,0.5887529167049228,23.139926049459717
2025-03-07,6.07358921713582,4.974564908359269,2.9084667155290593,1.6578716998097216,1.567810817057302,1.531646050536167,1.3549618018508611,1.2915620557664482,1.221172903217636,0.5887529167049228,23.170399085967205
2025-03-10,6.074380724577573,4.974564908359269,2.908070961808183,1.6578716998097216,1.567810817057302,1.531646050536167,1.3553575555717374,1.2915620557664482,1.221172903217636,0.5776718125203814,23.160109489224418
2025-03-11,6.095751425504902,4.974564908359269,2.908070961808183,1.6578716998097216,1.567810817057302,1.531646050536167,1.355753309292614,1.2915620557664482,1.2132578288001064,0.5776718125203814,23.173960869455097
2025-03-12,6.097334440388408,4.974564908359269,2.908070961808183,1.6578716998097216,1.567810817057302,1.5221479612351314,1.3854348383583504,1.2915620557664482,1.2132578288001064,0.5776718125203814,23.195727324103302
2025-03-14,6.1254329545706385,4.974564908359269,2.908070961808183,1.6578716998097216,1.567810817057302,1.5221479612351314,1.3866220995209797,1.2915620557664482,1.2132578288001064,0.5776718125203814,23.225013099448162
2025-03-17,6.1254329545706385,4.974564908359269,2.908070961808183,1.669744311436016,1.567810817057302,1.5225437149560082,1.3866220995209797,1.2915620557664482,1.2132578288001064,0.5776718125203814,23.23728146479533
2025-03-18,6.138492827359563,4.974564908359269,2.90727945436643,1.669744311436016,1.567810817057302,1.5229394686768845,1.3893923755671151,1.2915620557664482,1.2132578288001064,0.5776718125203814,23.252715859909515
2025-03-19,6.147199409218845,4.974564908359269,2.9060921932038006,1.6875532288754578,1.567810817057302,1.5229394686768845,1.390183883008868,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.27784622118517
2025-03-20,6.147199409218845,4.974564908359269,2.904904932041171,1.6954683032929876,1.567810817057302,1.5229394686768845,1.3929541590550034,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.28734431048621
2025-03-21,6.147199409218845,4.974564908359269,2.9047070551807326,1.6954683032929876,1.567810817057302,1.5229394686768845,1.3929541590550034,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.287146433625768
2025-03-25,6.151552700148486,4.974564908359269,2.899562256809338,1.6954683032929876,1.567810817057302,1.523335222397761,1.39334991277588,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.287146433625768
2025-03-26,6.151552700148486,4.974564908359269,2.899166503088462,1.6954683032929876,1.567810817057302,1.523335222397761,1.39334991277588,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.28675067990489
2025-03-27,6.154718729915499,4.974564908359269,2.8987707493675856,1.6954683032929876,1.567810817057302,1.523335222397761,1.39334991277588,1.2915620557664482,1.2122684444979153,0.5776718125203814,23.28952095595103
2025-03-28,6.155905991078129,4.974564908359269,2.8987707493675856,1.6954683032929876,1.567810817057302,1.523335222397761,1.39334991277588,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.29031246339278
2025-03-31,6.161842296891275,4.974564908359269,2.8908556749500556,1.7120899595698,1.567810817057302,1.523335222397761,1.3945371739385093,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.30614261222784
2025-04-01,6.1808384754933465,4.974564908359269,2.8849193691369086,1.7120899595698,1.567810817057302,1.523335222397761,1.3945371739385093,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.319202485016763
2025-04-02,6.1816299829351,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3953286813802623,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.318806731295886
2025-04-03,6.190732318515259,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3961201888220154,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.3287005743178
2025-04-07,6.19627287060753,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3961201888220154,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.33424112641007
2025-04-08,6.197855885491036,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3961201888220154,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.335824141293575
2025-04-09,6.217247817813983,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3980989574263978,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.357194842220906
2025-04-10,6.218435078976612,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3980989574263978,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.358382103383533
2025-04-11,6.22437138478976,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3980989574263978,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.364318409196684
2025-04-14,6.228328921998524,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.3996819723099037,1.2915620557664482,1.2118726907770387,0.5776718125203814,23.36985896128895
2025-04-15,6.256427436180754,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2110811833352857,0.5776718125203814,23.397957475471184
2025-04-16,6.256823189901631,4.974564908359269,2.8849193691369086,1.7120899595698,1.5658320484529193,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2110811833352857,0.5776718125203814,23.39835322919206
2025-04-17,6.256823189901631,4.974564908359269,2.8849193691369086,1.7120899595698,1.568602324499055,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2110811833352857,0.5776718125203814,23.401123505238196
2025-04-22,6.258406204785137,4.974564908359269,2.8849193691369086,1.7120899595698,1.568602324499055,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2110811833352857,0.5776718125203814,23.4027065201217
2025-04-23,6.260780727110396,4.974564908359269,2.8849193691369086,1.7120899595698,1.568602324499055,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2106854296144092,0.5776718125203814,23.404685288726085
2025-04-24,6.26711278664442,4.974564908359269,2.8849193691369086,1.7120899595698,1.568602324499055,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2106854296144092,0.5776718125203814,23.411017348260106
2025-04-29,6.271466077574061,4.974564908359269,2.8849193691369086,1.7120899595698,1.568602324499055,1.523335222397761,1.4004734797516567,1.2915620557664482,1.2067278924056444,0.5776718125203814,23.411413101980987
