date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,CHINA CONSTRUCTION BANK (ASIA),TOTAL_CCASS_PCT
2024-07-15,11.238329050340166,7.031782203408464,6.609309525506838,5.445677719874931,5.017800737277211,4.868093431069006,0.19776901019895168,0.0,1.7919148012940658,0.0,42.20067647896963
2024-07-16,11.238329050340166,6.744131726128442,6.609309525506838,5.445677719874931,5.017800737277211,4.868093431069006,0.19776901019895168,0.0,1.7919148012940658,0.0,41.913026001689616
2024-07-17,11.238329050340166,6.744131726128442,6.603104812882162,5.445677719874931,5.024253638406876,4.868093431069006,0.19776901019895168,0.0,1.795389440363885,0.0,41.916748829264414
2024-07-19,11.238329050340166,6.744131726128442,6.603104812882162,5.447166850904853,5.020406716579576,4.868093431069006,0.19776901019895168,0.0,1.795389440363885,0.0,41.914391038467045
2024-07-23,11.238329050340166,6.744131726128442,6.603104812882162,5.452006526752101,5.019041679802147,4.868093431069006,0.19776901019895168,0.0,1.7919148012940658,0.0,41.914391038467045
2024-07-25,11.238329050340166,6.744131726128442,6.603104812882162,5.452006526752101,5.024625921164356,4.868093431069006,0.19776901019895168,0.0,1.7919148012940658,0.0,41.91997527982925
2024-07-26,11.238329050340166,6.744131726128442,6.603104812882162,5.453247469277037,5.024625921164356,4.868093431069006,0.19776901019895168,0.0,1.7919148012940658,0.0,41.92121622235418
2024-07-29,11.238329050340166,6.744131726128442,6.603104812882162,5.453247469277037,5.024625921164356,4.868093431069006,0.19776901019895168,0.0,1.7921629897990528,0.0,41.92146441085917
2024-07-30,11.238329050340166,6.744131726128442,6.603104812882162,5.465656894526391,5.012216495915002,4.868093431069006,0.19776901019895168,0.0,1.7921629897990528,0.0,41.92146441085917
2024-07-31,11.271625898751699,6.764277517220241,6.622829334217087,5.4819836785288425,5.0263175269387625,4.882635198231965,0.19835977759877338,0.0,1.7975164648883764,0.0,42.04554539637574
2024-08-07,11.374931800368678,6.764277517220241,6.6315418801365915,5.47849866016104,5.0275621763558345,4.882635198231965,0.19835977759877338,0.0,1.7975164648883764,0.0,42.155323474961506
2024-08-09,11.374931800368678,6.764277517220241,6.6315418801365915,5.476133826268603,5.0275621763558345,4.882635198231965,0.19835977759877338,0.0,1.7976409298300837,0.0,42.15308310601077
2024-08-13,11.374931800368678,6.764277517220241,6.6315418801365915,5.47849866016104,5.0275621763558345,4.882510733290257,0.19835977759877338,0.0,1.7977653947717906,0.0,42.155447939903205
2024-08-20,11.374931800368678,6.764277517220241,6.625692027876354,5.481485818762013,5.0275621763558345,4.882510733290257,0.19835977759877338,0.0,1.7982632545386197,0.0,42.15308310601077
2024-08-21,11.374931800368678,6.791535339454119,6.621958079625137,5.476133826268603,5.0275621763558345,4.882510733290257,0.19835977759877338,0.0,1.798387719480327,0.0,42.171379452441734
2024-08-22,11.382399696871111,6.801741464674111,6.621958079625137,5.476133826268603,5.0275621763558345,4.882510733290257,0.18591328342805286,0.0,1.798387719480327,0.0,42.17660697999343
2024-08-23,11.382399696871111,6.804479693391668,6.621958079625137,5.476133826268603,5.0275621763558345,4.882510733290257,3.927727718960113,0.0,1.798387719480327,0.0,45.921159644243055
2024-08-26,11.382399696871111,6.820660135813606,6.621958079625137,5.476133826268603,5.055940183065077,4.882510733290257,3.927727718960113,0.0,1.798387719480327,0.0,45.96571809337423
2024-08-27,11.382399696871111,6.815681538145317,6.621958079625137,5.476133826268603,5.058180552015807,4.882510733290257,3.927727718960113,0.0,1.798387719480327,0.0,45.962979864656674
2024-08-28,11.382399696871111,6.81866869674629,6.621958079625137,5.4775029406273825,5.058180552015807,4.882510733290257,3.927727718960113,0.0,1.798387719480327,0.0,45.96733613761643
2024-08-29,11.382399696871111,6.8243940840648225,6.621958079625137,5.4775029406273825,5.0569359025987355,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.96733613761643
2024-09-02,11.382399696871111,6.827381242665795,6.621958079625137,5.474889176851532,5.0569359025987355,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.967709532441546
2024-09-03,11.382399696871111,6.832982165042618,6.618846456082457,5.473395597551044,5.0569359025987355,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.96870525197521
2024-09-04,11.382399696871111,6.833231094926033,6.618846456082457,5.473520062492752,5.0569359025987355,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.96907864680033
2024-09-09,11.382399696871111,6.8449307994465105,6.618846456082457,5.473520062492752,5.050712655513375,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.97455510423544
2024-09-10,11.382399696871111,6.846673308630412,6.618846456082457,5.467172350465685,5.050712655513375,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.969949901392276
2024-09-11,11.380781652628917,6.849162607464556,6.618846456082457,5.454725856294964,5.050712655513375,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.95837466181351
2024-09-12,11.380781652628917,6.851029581590164,6.618846456082457,5.454725856294964,5.050712655513375,4.878029995388798,3.927727718960113,0.0,1.798387719480327,0.0,45.96024163593911
2024-09-13,11.37928807332843,6.854514599957966,6.615983762423191,5.444270801191559,5.050712655513375,4.874669441962704,3.927727718960113,0.0,1.7986366493637411,0.0,45.94580370270108
2024-09-16,11.37928807332843,6.854514599957966,6.615983762423191,5.518949766215882,5.0444894084280145,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.01326370110638
2024-09-17,11.37928807332843,6.854514599957966,6.615983762423191,5.512477589247107,5.050339260688253,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.01264137639785
2024-09-19,11.37928807332843,6.854514599957966,6.615983762423191,5.512477589247107,5.050961585396789,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.01326370110638
2024-09-20,11.37928807332843,6.854514599957966,6.615983762423191,5.512477589247107,5.054571068706299,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.01687318441589
2024-09-23,11.37928807332843,6.857626223500645,6.628430256593912,5.500404489901508,5.054571068706299,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.0203582027837
2024-09-24,11.37928807332843,6.859119802801132,6.629923835894398,5.492563198573954,5.0604209209665365,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.02135392231735
2024-09-25,11.37928807332843,6.861733566576983,6.629923835894398,5.490571759506639,5.0604209209665365,4.874669441962704,3.927727718960113,0.0,1.7976409298300837,0.0,46.02197624702589
2024-09-26,11.378665748619895,6.86272928611064,6.642370330065119,5.489700504914689,5.047974426795816,4.875914091379776,3.927727718960113,0.0,1.7976409298300837,0.0,46.02272303667613
2024-09-27,11.378665748619895,6.865965374595027,6.642370330065119,5.48833139055591,5.047974426795816,4.875914091379776,3.927727718960113,0.0,1.7976409298300837,0.0,46.02459001080174
2024-09-30,11.378665748619895,6.86857913837088,6.640876750764632,5.48833139055591,5.047974426795816,4.875167301729532,3.927727718960113,0.0,1.7976409298300837,0.0,46.02496340562686
2024-10-02,11.378665748619895,6.873806665922583,6.640876750764632,5.474391317084702,5.041751179710456,4.875167301729532,3.927727718960113,0.0,1.7976409298300837,0.0,46.010027612622
2024-10-03,11.376388040186653,6.873806665922583,6.640876750764632,5.501773604260288,5.029304685539736,4.875167301729532,3.927727718960113,0.0,1.7975164648883764,0.0,46.02256123225191
2024-10-04,11.376388040186653,6.873806665922583,6.6400552821493655,5.471279693542022,5.029304685539736,4.887476884464375,3.927727718960113,0.0,1.7975164648883764,0.0,46.00355543565322
2024-10-07,11.363941546015932,6.876295964756726,6.639918370713486,5.47140415848373,5.0406185487409205,4.887476884464375,3.927727718960113,0.0,1.798387719480327,0.0,46.00577091161561
2024-10-08,11.357718298930571,6.87878526359087,6.639420510946659,5.47003504412495,5.040867478624335,4.88635669998901,3.927727718960113,3.4236073655634183,1.798387719480327,1.5401167421907902,50.96302284240104
2024-10-09,11.266609961600897,6.877540614173798,6.570093538415744,5.611427217904335,5.012738401798506,4.885112050571938,3.928972368377185,3.4325688413663373,1.7990100441888628,1.5401167421907902,50.92418978058839
2024-10-10,11.240347858900677,6.878162938882334,6.570093538415744,5.659968545170146,5.019086113825574,4.885112050571938,3.928972368377185,3.4325688413663373,1.7973919999466692,1.5401167421907902,50.9518209976474
2024-10-14,11.23661391064946,6.878536333707457,6.569471213707209,5.656981386569173,5.019086113825574,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.944434003357074
2024-10-15,11.196660664361447,6.881647957250136,6.569471213707209,5.65710585151088,5.019335043708988,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.90796577543686
2024-10-16,11.195913874711206,6.883888326200865,6.569471213707209,5.63084374881066,5.019335043708988,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.88319725203713
2024-10-17,11.193797970702182,6.8891158537525685,6.569471213707209,5.634577697061876,5.019335043708988,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.890042823831024
2024-10-18,11.193797970702182,6.889364783635983,6.569471213707209,5.632088398227732,5.022695597135083,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.89116300830639
2024-10-21,11.193797970702182,6.889862643402811,6.569471213707209,5.632088398227732,5.022695597135083,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.89166086807322
2024-10-22,11.193797970702182,6.890111573286226,6.569471213707209,5.63084374881066,5.022695597135083,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.89066514853956
2024-10-23,11.193797970702182,6.891356222703298,6.569471213707209,5.63084374881066,5.022695597135083,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.891909797956636
2024-10-24,11.193175645993646,6.891854082470126,6.568724424056965,5.642543453331137,5.022695597135083,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.90273824788516
2024-10-25,11.193175645993646,6.894343381304272,6.567728704523308,5.642543453331137,5.022073272426547,4.885112050571938,3.928972368377185,3.4325688413663373,1.79697504239195,1.5401167421907902,50.90360950247711
2024-10-28,11.193175645993646,6.898699654264023,6.576441250442812,5.649389025125033,4.984484860030971,4.885112050571938,3.928972368377185,3.4325688413663373,1.7973484372170716,1.5401167421907902,50.886308875579815
2024-10-29,11.193175645993646,6.899570908855973,6.576441250442812,5.649389025125033,4.984484860030971,4.885112050571938,3.928972368377185,3.4325688413663373,1.7973484372170716,1.5401167421907902,50.887180130171764
2024-10-30,11.193175645993646,6.899819838739388,6.576441250442812,5.649389025125033,4.989214527815845,4.885112050571938,3.928972368377185,3.4325688413663373,1.7973484372170716,1.5401167421907902,50.89215872784004
2024-10-31,11.17475483462098,6.900068768622802,6.576441250442812,5.649389025125033,4.989214527815845,4.885112050571938,3.928972368377185,3.4325688413663373,1.7948591383829278,1.5401167421907902,50.871497547516654
2024-11-01,11.17475483462098,6.900940023214752,6.576441250442812,5.649140095241619,4.989214527815845,4.885112050571938,3.928972368377185,3.4333156310165807,1.7952325332080492,1.5401167421907902,50.87324005670055
2024-11-04,11.17475483462098,6.901188953098167,6.576441250442812,5.661835519295754,4.984235930147556,4.885112050571938,3.928972368377185,3.4333156310165807,1.7956059280331709,1.5401167421907902,50.881579207794935
2024-11-05,11.174132509912443,6.901811277806703,6.576441250442812,5.661835519295754,4.984235930147556,4.885112050571938,3.928972368377185,3.4333156310165807,1.7956059280331709,1.5401167421907902,50.881579207794935
2024-11-06,11.1731741298613,6.903429322048897,6.576441250442812,5.661462124470632,4.984235930147556,4.885112050571938,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.88223887198598
2024-11-07,11.1731741298613,6.904673971465969,6.576441250442812,5.6612131945872175,4.984235930147556,4.883867401154865,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.88198994210257
2024-11-08,11.1731741298613,6.904673971465969,6.576441250442812,5.661088729645511,4.984235930147556,4.883618471271451,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.88161654727744
2024-11-11,11.1731741298613,6.906665410533284,6.572707302191596,5.657977106102831,4.984235930147556,4.883618471271451,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.87676241455087
2024-11-12,11.143800403618398,6.908532384658892,6.572707302191596,5.657977106102831,4.984235930147556,4.883618471271451,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.84925566243357
2024-11-13,11.143427008793276,6.917244930578397,6.572707302191596,5.665818397430384,4.981746631313412,4.883618471271451,3.928972368377185,3.4333156310165807,1.7959793228582925,1.5401167421907902,50.86294680602137
2024-11-14,11.143427008793276,6.919111904704005,6.572707302191596,5.665196072721848,4.981746631313412,4.883618471271451,3.927727718960113,3.4333156310165807,1.7958548579165852,1.5401167421907902,50.862822341079664
2024-11-15,11.14193342949279,6.921601203538148,6.603823537618397,5.658599430811367,4.981746631313412,4.881502567262428,3.927727718960113,3.4333156310165807,1.7958548579165852,1.5401167421907902,50.88622175012061
