date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,ZINVEST GLOBAL LTD
2024-11-13,91.07149849911082,5.377976966110827,3.4316957009618383,0.00540131062802389,0.09182228067640613,0.0,0.02160524251209556
2024-11-14,91.07149849911082,4.794635418284247,3.9718267637642275,0.00540131062802389,0.09182228067640613,0.04321048502419112,0.02160524251209556
2024-11-15,93.16064091382627,3.0775444510409367,3.4855539124181685,0.11602950354014302,0.09392864572297294,0.04420171563434021,0.022100857817170104
2024-11-18,93.30348443459931,3.0162414874286783,3.410001543256173,0.11351446458064919,0.09189266180338267,0.04324360555453302,0.02162180277726651
2024-11-19,93.30348443459931,3.0108360367343616,3.410001543256173,0.11351446458064919,0.09189266180338267,0.04324360555453302,0.02702725347158314
2024-11-20,93.30348443459931,3.0432687409002614,3.3775688390902734,0.11351446458064919,0.09189266180338267,0.04324360555453302,0.02702725347158314
2024-11-21,93.15242518218582,3.005961463789902,3.5663816939645203,0.11333068355401786,0.09174388668658588,0.043173593734863944,0.026983496084289967
2024-11-25,92.13805281297032,4.163587346858053,3.42612528287706,0.11209658241540911,0.09074485243152167,0.0427034599677749,0.026689662479859315
2024-11-26,91.20332539973776,5.225658352374755,3.301543471374726,0.11095937856407467,0.08982425883758427,0.04227023945298083,0.026418899658113018
2024-11-27,91.20332539973776,4.935050456135512,3.586867587682346,0.11095937856407467,0.08982425883758427,0.04227023945298083,0.031702679589735626
2024-11-28,91.20332539973776,5.304915051349094,3.217002992468764,0.11095937856407467,0.08982425883758427,0.04227023945298083,0.031702679589735626
2024-11-29,91.20332539973776,5.384171750323433,3.1377462934944247,0.11095937856407467,0.08982425883758427,0.04227023945298083,0.031702679589735626
2024-12-02,91.57318999495135,5.014307155109851,3.1377462934944247,0.11095937856407467,0.08982425883758427,0.04227023945298083,0.031702679589735626
2024-12-03,92.64523226658477,3.9236974487146283,3.153097168442888,0.11225837387330681,0.09087582646886741,0.04276509480887878,0.03207382110665909
2024-12-04,92.45694391445716,4.463708412770313,2.8740073076724695,0.05377961943096762,0.08311395730240452,0.03911245049524918,0.029334337871436883
2024-12-05,94.96408152217715,1.9182633991577218,2.9067465373964696,0.05523795128464644,0.08536774289445359,0.04017305547974286,0.03012979160980715
2024-12-06,95.75317767711063,1.9822161834298357,2.052225834092045,0.055623413310531104,0.08596345693445717,0.040453391498568074,0.03034004362392606
2024-12-10,96.69687933494853,1.429822888349471,1.6588243434495855,0.05617161347087208,0.08681067536407504,0.040852082524270604,0.03063906189320295
2024-12-11,93.72401504652544,4.70698871510592,1.361116610572164,0.054444664422886556,0.0841417541080974,0.039596119580281135,0.02969708968521085
2024-12-12,91.96250789179739,6.094895828274489,1.738623670535671,0.05342139769802341,0.08256034189694528,0.03885192559856248,0.029138944198921858
2024-12-13,89.26790623980614,8.868074001584416,1.6682976839554502,0.051260543361759635,0.07922083974090126,0.03728039517218883,0.02796029637914162
2024-12-16,90.2465166130761,7.77296239340137,1.7847989188685398,0.051260543361759635,0.07922083974090126,0.03728039517218883,0.02796029637914162
2024-12-17,94.87556339408191,3.1648050166568686,1.7538702723887907,0.05388986870468352,0.0832843425436018,0.03919263178522438,0.029394473838918283
2024-12-27,95.48794826572605,3.1648050166568686,1.14148540074466,0.05388986870468352,0.0832843425436018,0.03919263178522438,0.029394473838918283
2025-01-03,96.71710947897668,1.9273426332133878,1.1485187558535024,0.0542219155123971,0.08379750579188643,0.03943412037265243,0.02957559027948933
2025-01-06,97.82619534327168,0.8027122700304133,1.1616891858204117,0.05484369546791644,0.08475843845041632,0.0398863239766665,0.029914742982499878
2025-01-07,96.57974771900085,1.575509797078327,1.6353392830433264,0.05484369546791644,0.08475843845041632,0.0398863239766665,0.029914742982499878
2025-01-08,94.2372715244769,1.5484882638310384,4.008428480423384,0.053903072475131084,0.08330474837065713,0.03920223452736806,0.029401675895526044
2025-01-09,93.29641789582006,2.489341892487872,4.008428480423384,0.053903072475131084,0.08330474837065713,0.03920223452736806,0.029401675895526044
2025-01-10,95.22906819914824,2.5409090101983987,2.0199476362668745,0.0550196832916976,0.08503041963262357,0.04001431512123462,0.030010736340925964
2025-01-13,94.40274853361873,3.3865789825338304,2.0024201891674593,0.05454226765427839,0.08429259546570296,0.0396671037485661,0.029750327811424573
2025-01-14,94.40274853361873,3.7237493643966424,1.6652498073046478,0.05454226765427839,0.08429259546570296,0.0396671037485661,0.029750327811424573
2025-01-17,92.59293692509041,5.53356097292497,1.6652498073046478,0.05454226765427839,0.08429259546570296,0.0396671037485661,0.029750327811424573
2025-01-20,93.7551226048802,4.3478599215929234,1.6861512879530896,0.055226858126469,0.08535059892272483,0.040164987728341095,0.03012374079625582
2025-01-21,94.16643617556387,3.928223935994659,1.6935486107626783,0.055469144153968225,0.08572504096522363,0.040341195748340525,0.030255896811255397
2025-01-23,95.12580838980695,2.949440026651935,1.7108025660637634,0.05603426648216111,0.08659841183606717,0.04075219380520808,0.030564145353906058
2025-01-27,86.33042306021794,11.922788961781198,1.5526208060757682,0.05085330693276199,0.07859147435063217,0.036984223223826905,0.027738167417870174
2025-02-04,82.6539193555526,13.260744478378259,3.8994378789890676,0.048687646616208564,0.07524454477050413,0.03540919753906077,0.02655689815429558
2025-02-05,82.6539193555526,13.083698490682954,4.076483866684371,0.048687646616208564,0.07524454477050413,0.03540919753906077,0.02655689815429558
2025-02-06,82.6539193555526,14.632850883016863,2.5273314743504622,0.048687646616208564,0.07524454477050413,0.03540919753906077,0.02655689815429558
2025-02-07,83.00662310530294,15.584300128906076,1.2223852069164776,0.048895408276659114,0.07556563097301862,0.035560296928479354,0.026670222696359516
2025-02-10,83.00662310530294,15.530959683513357,1.2757256523091967,0.048895408276659114,0.07556563097301862,0.035560296928479354,0.026670222696359516
2025-02-11,84.95579193034423,13.56761366186437,1.2880929940307886,0.0493694178896818,0.07629819128405368,0.03590503119249585,0.026928773394371885
2025-02-13,85.33728288676451,13.1861227054441,1.2880929940307886,0.0493694178896818,0.07629819128405368,0.03590503119249585,0.026928773394371885
2025-02-14,87.076880909963,11.342560869763831,1.3886985519163126,0.05024896076012973,0.0776574848111096,0.03654469873463981,0.027408524050979852
2025-02-17,87.05302096177559,11.777869114490569,0.9773028268712609,0.05023519203543864,0.07763620587295063,0.03653468511668265,0.02740101383751199
2025-02-18,87.10325615381103,11.727633922455132,0.9773028268712609,0.05023519203543864,0.07763620587295063,0.03653468511668265,0.02740101383751199
2025-02-19,91.95795766838629,5.829034279928644,1.9622968998601804,0.10124873439082012,0.08196326117352105,0.03857094643459814,0.0289282098259486
2025-02-20,91.91364271601368,6.44306298491639,1.3927039660739242,0.10119994217146161,0.08192376271023083,0.03855235892246157,0.028914269191846174
2025-02-21,95.84728589737227,1.4411426091131858,2.450939852733099,0.10525508570019441,0.08520649794777643,0.04009717550483597,0.030072881628626976
2025-02-24,95.68109171410151,2.1191137778420446,1.9396147889154434,0.10507257888386402,0.0850587543345566,0.04002764909861487,0.030020736823961152
2025-02-25,95.77028885832188,1.689919434073492,2.407152682255846,0.0049125564943996855,0.08351346040479465,0.039300451955197484,0.0049125564943996855
2025-02-26,96.04634107487234,1.6835638894143228,2.1330607656447254,0.009788162147757691,0.08319937825594037,0.039152648591030764,0.0048940810738788455
2025-02-27,94.2286455082345,1.651702117443703,3.985211504297306,0.00960291928746339,0.0816248139434388,0.03841167714985356,0.004801459643731695
2025-03-04,91.59004993699537,5.082372707331871,3.1969011060811123,0.00933401782797405,0.07933915153777943,0.0373360713118962,0.004667008913987025
2025-03-05,92.0100807392542,5.721752928548093,2.1374900826060577,0.00933401782797405,0.07933915153777943,0.0373360713118962,0.004667008913987025
2025-03-06,92.0100807392542,4.447659495029636,3.411583516124516,0.00933401782797405,0.07933915153777943,0.0373360713118962,0.004667008913987025
2025-03-07,93.14611427777005,5.1160850827193105,1.6080448584271747,0.009268270077390055,0.07878029565781547,0.03707308030956022,0.004634135038695027
2025-03-10,93.32342835917913,4.935462902776488,1.6111059522704059,0.009285913269570062,0.07893026279134553,0.03714365307828025,0.004642956634785031
2025-03-17,93.78772402265763,4.935462902776488,1.1468102887919027,0.009285913269570062,0.07893026279134553,0.03714365307828025,0.004642956634785031
2025-03-19,93.56941426656188,4.914243446904905,1.3868984328047709,0.009245989552031805,0.07859091119227035,0.03698395820812722,0.004622994776015903
2025-03-25,92.50612546807822,4.914243446904905,2.4501872312884285,0.009245989552031805,0.07859091119227035,0.03698395820812722,0.004622994776015903
2025-03-26,96.04263250967836,1.6489031209673564,2.174640347942456,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-03-27,95.61248386942599,1.6489031209673564,2.6047889881948096,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-03-28,95.70807245614874,1.6489031209673564,2.5092004014720644,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-04-02,96.66395832337619,1.6489031209673564,1.553314534244611,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-04-07,96.66395832337619,0.8985327151938058,2.303684940018162,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-04-08,96.44888400325001,0.8985327151938058,2.5187592601443387,0.009558858672274531,0.08125029871433351,0.038235434689098124,0.0047794293361372656
2025-04-09,92.8969295217051,4.322607374672007,2.646964047323114,0.00920683146894996,0.07825806748607467,0.03682732587579984,0.00920683146894996
2025-04-10,89.6423145974313,4.492933756847581,5.73125258942135,0.00920683146894996,0.07825806748607467,0.03682732587579984,0.00920683146894996
2025-04-11,95.70452646581805,0.8060156288396323,3.346930751462132,0.0098294588882882,0.0835504005504497,0.0393178355531528,0.0098294588882882
2025-04-14,97.18520736637221,1.6319808354544094,1.0380795528272697,0.009981534161800669,0.08484304037530568,0.039926136647202674,0.009981534161800669
2025-04-15,88.83465249424056,9.247051846445109,1.7859994069478344,0.009123879473552154,0.07755297552519332,0.036495517894208615,0.009123879473552154
2025-04-22,97.87148493453623,0.015078028799035007,1.9676827582740684,0.01005201919935667,0.0854421631945317,0.04020807679742668,0.01005201919935667
2025-04-23,97.77320312303868,0.11548213792584039,1.965706825998544,0.010041925037029598,0.08535636281475159,0.04016770014811839,0.010041925037029598
2025-04-24,97.03556425933955,0.8690495766871472,1.9508767733544616,0.00996616487026545,0.08471240139725632,0.0398646594810618,0.00996616487026545
2025-04-25,96.07535475293163,1.8692045615630148,1.913686155470503,0.009776174485162211,0.0830974831238788,0.039104697940648844,0.009776174485162211
2025-04-29,89.51220289736268,1.8508145132275853,8.391057432632447,0.12296257838864372,0.07742088268914604,0.03643335655959814,0.009108339139899535
2025-04-30,93.19411249015268,4.750205466881318,1.806980186061228,0.12435092845239051,0.07829502902557922,0.03684471954144904,0.00921117988536226
2025-05-02,93.20662748540471,4.741470559232869,1.8036574234654064,0.12412226594850442,0.07815105633794724,0.03677696768844575,0.009194241922111438
