date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,REALINK FINANCIAL TRADE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DL SECURITIES (HK) LTD
2024-11-04,27.78716216216216,16.20085995085995,18.91891891891892,9.843366093366093,12.676597051597053,9.367321867321868,5.205773955773956,0.0
2024-11-05,27.85917005446038,16.184705070184858,18.900053693334357,9.833550663496203,12.663956431694409,9.357981130628213,5.20058295620158,0.0
2024-11-08,27.86985880908533,16.15254757519951,18.9073050951504,9.83732351135666,12.668815224063842,9.361571516267649,5.202578268876612,0.0
2024-11-12,27.448609431680776,17.41989117291415,18.621523579201934,9.688633615477631,12.4773276904474,9.220072551390569,5.123941958887546,0.0
2024-11-18,27.862939585211905,17.320408776675684,18.515178839795613,9.633303276224828,12.406071535918246,9.16741809437932,5.09467989179441,0.0
2024-11-25,27.862939585211905,17.29035166816952,18.515178839795613,9.633303276224828,12.406071535918246,9.197475202885483,5.09467989179441,0.0
2024-11-27,27.109226495101623,16.82263488814154,18.014329580348004,11.90232490130136,12.07047814007896,9.124140956280158,4.956865038748355,0.0
2024-12-10,26.442378633613693,16.97653829127933,18.179135310609414,12.01121440165265,12.1809060056072,9.207613988490483,5.002213368747233,0.0
2025-01-09,26.636937941285765,16.36566332218506,18.312894834633966,12.099591230026013,12.270531400966183,9.27536231884058,5.03901895206243,0.0
2025-01-16,26.64485911828117,16.340792506133372,18.318340643818303,12.103189353951379,12.27418035833767,9.278120585830049,5.040517433648056,0.0
2025-01-22,26.585564869074997,16.326681996884503,18.277575847489057,12.261701654179957,12.246865959498553,9.272309175877162,5.029300496995772,0.0
2025-02-14,26.623087208438566,16.30515525181994,18.303372455801515,12.182439459218541,12.264150943396226,9.285395929282425,5.036398752042787,0.0
2025-02-25,26.634958382877528,16.31242568370987,18.311533888228297,12.173008323424494,12.26961950059453,9.259809750297265,5.0386444708680145,0.0
2025-03-03,26.634958382877528,16.386741973840664,18.2372175980975,12.173008323424494,12.26961950059453,9.259809750297265,5.0386444708680145,0.0
2025-03-06,26.62902147262055,16.40537930009659,18.233152537335613,12.17029496990861,12.266884612526933,9.257745746340738,5.037521361170963,0.0
2025-03-07,26.625065002600106,16.41779956912562,18.230443503454424,12.168486739469579,12.26506203105267,9.256370254810193,5.036772899487408,0.0
2025-03-10,26.029486527707167,16.05054833321229,17.822645072263782,14.133197763091001,11.990703754811532,9.049313675648195,4.924104873266033,0.0
2025-03-12,25.620130102223175,16.512974479948532,17.542354707269997,14.768746872542712,11.802130245192652,8.906998355851027,4.846665236971907,0.0
2025-03-14,25.62379352255666,16.50103667691428,17.544863087152358,14.770858654464861,11.803817830842926,8.908271966826339,4.847358261242583,0.0
2025-03-31,24.54626395452366,15.80713649750017,16.807068009040478,14.149715772892268,11.307444695568797,8.458324772275871,4.643517567289911,4.280528730908842
2025-04-02,24.40159126154676,15.561998516620593,16.54642303283663,15.2450947340031,11.132088193648439,8.327152585800013,4.571505630099117,4.214146045445351
2025-04-09,24.352331606217618,15.530583406231074,16.51302065809838,15.416190027588991,11.109615772828207,8.310342507233699,4.562277101137205,4.2056389206648275
2025-04-11,24.349054699589583,15.528493574648456,16.510798627464172,15.42757182264684,11.10812083697773,8.309224248132947,4.561663190472986,4.205073000067281
2025-04-14,24.40652818991098,15.598867008362557,16.549770704073374,15.632586997572162,11.13434043701106,7.890477475047208,4.572430536822228,4.214998651200432
2025-04-15,24.38679245283019,15.667115902964959,16.536388140161726,15.619946091644204,11.125336927223719,7.884097035040432,4.568733153638814,4.211590296495957
2025-04-17,24.37037037037037,15.683501683501683,16.525252525252526,15.609427609427609,11.117845117845118,7.919191919191919,4.565656565656566,4.208754208754209
2025-04-24,24.38679245283019,15.680592991913747,16.536388140161726,15.619946091644204,11.125336927223719,7.870619946091645,4.568733153638814,4.211590296495957
2025-04-28,23.581155926239656,18.26415586108034,15.990095784192352,15.103929106665797,10.75780282791425,7.610607936404509,4.619795399752395,4.0724571577507005
2025-04-29,23.582692558321387,18.258829662452754,15.991137755766976,15.104913332464488,10.758503844650072,7.611103870715496,4.6200964420695945,4.072722533559234
