date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DEUTSCHE BANK AG,CITIBANK N.A.,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-10-14,57.138063983377265,6.788661476251445,4.581004776018527,2.474822751992609,2.0339933799306547,1.5648702586536076,1.8091217286114514,1.1640926037735628,1.035968281420795,78.59059924002992
2024-10-15,57.14613840911055,6.868053753417945,4.547309118693749,2.4899491873796307,1.9560413703401964,1.5648702586536076,1.8082064683832395,1.1681619915574577,1.0361651609363465,78.58489571847272
2024-10-16,57.14823646717214,6.913399476569096,4.535438897580173,2.4899491873796307,1.9414112876153977,1.5648702586536076,1.8421781963546986,1.166882147978033,1.038192814365,78.64055873366777
2024-10-17,57.14495561127717,6.989230152326312,4.503869460170165,2.4891926473559174,1.9261334822675569,1.5648702586536076,1.7847623451752028,1.173740361839142,1.038585841187921,78.61534016025298
2024-10-18,57.14719447860463,6.9619244194871115,4.514824421055529,2.4892700924521507,1.9242607190313696,1.5648702586536076,1.7861865323330801,1.1688134456260455,1.0409091940749196,78.59825356131846
2024-10-21,57.15103857156313,6.991550689027994,4.50370048905111,2.477047848173878,1.9233454588031582,1.5648702586536076,1.7974036378287306,1.1718126829892623,1.0408525887500364,78.6216222248409
2024-10-22,57.14684918612285,6.976598096760626,4.4987158410390045,2.4767627094104734,1.9176567644616578,1.5648702586536076,1.8520807065441056,1.1678042515365663,1.0420072247302419,78.64334503925915
2024-10-23,57.157100100678825,6.982392510698948,4.489549157830299,2.488590687744286,1.8730061462515164,1.5648702586536076,1.7361005919744605,1.1806263010447027,1.0430351323711566,78.5152708872478
2024-10-24,57.156325649716486,7.0196722425918425,4.500447795009312,2.4901079075841293,1.8354804768948378,1.5648702586536076,1.7017518753554643,1.177595663215195,1.044147919837543,78.49039978885843
2024-10-25,57.159367129859476,7.069435912783645,4.500504118715663,2.4864609475978705,1.8405777723196477,1.5648702586536076,1.6603913923709184,1.1876027102035902,1.0442183244704824,78.5134285669749
2024-10-28,57.161127245682955,7.072406988293686,4.506939102166321,2.4833772246751264,1.84406984211344,1.5648702586536076,1.66078247602597,1.1891079612558337,1.0448519661669364,78.52753306503388
2024-10-29,57.1574662047701,7.023611043862561,4.501884049521275,2.48186352506693,1.8451118306809424,1.5648702586536076,1.709886215431379,1.1907695105932026,1.0447674806074094,78.52023011918742
2024-10-30,57.15732539550423,7.057688125326751,4.495019597809687,2.4795260912533434,1.843267229297931,1.5637789868430476,1.7075532171096677,1.185245717982973,1.0449890158254163,78.53439337695305
2024-10-31,57.15566384616686,7.0714594264198825,4.486894903168485,2.4785122645390167,1.8436896570955672,1.5637789868430476,1.6911072440111703,1.1871314497525474,1.0456226575218706,78.52386043551844
2024-11-01,57.154938678447586,7.149288326469183,4.478375942582822,2.4782165650806713,1.8481673917505108,1.5637789868430476,1.7179005296890588,1.1767704505125125,1.0456226575218706,78.61305952889725
2024-11-04,57.15962762700134,7.149533742938682,4.479386249065502,2.4755834318087393,1.8447175647364822,1.5637789868430476,1.7073011122000386,1.1825999541198915,1.0461858945853852,78.60871456329912
2024-11-05,57.16179608969588,7.137847179350593,4.489214735823837,2.484257282586868,1.8446612410301304,1.5637789868430476,1.7049813781111725,1.1763621036414644,1.045678981228222,78.60857797831122
2024-11-06,57.156572065931776,7.1404955059423125,4.4951428059173315,2.483074484753487,1.8451963162404696,1.5637789868430476,1.6926145227168423,1.1725547055776635,1.0455944956686947,78.59502388959163
2024-11-07,57.151676789560725,7.1906009483842555,4.505830229197525,2.4779947904869126,1.853292849028496,1.5637789868430476,1.6598960112926306,1.1810032615303865,1.0464241438632522,78.63049801018724
2024-11-08,57.1536762811362,7.189637784843793,4.499817673544505,2.4765726169015374,1.858995624296584,1.5637789868430476,1.664516273086496,1.1753735099475833,1.0441357539169709,78.62650450451672
2024-11-11,57.14955056964596,7.176225096789002,4.48165327824615,2.4693917808504473,1.8662754633425136,1.5637789868430476,1.6818021875368867,1.1992113217820901,1.0439808637245043,78.63186954876059
2024-11-12,57.14579096224699,7.19326482031893,4.491326874812018,2.4671247516698,1.8633466306122366,1.5637789868430476,1.6750791505710212,1.1930945672723186,1.0442343204030862,78.63704106474944
2024-11-13,57.15907947061021,7.199726247749719,4.4973675923182155,2.4663006654412443,1.8369448932599768,1.5637789868430476,1.681687385742416,1.1884619424249088,1.0431782509089957,78.63652543529874
2024-11-14,57.16090999106663,7.189170988046478,4.4541954713998,2.4663851510007717,1.8421407551709013,1.5637789868430476,1.6724260223833343,1.18925810617604,1.0435021122205168,78.58176758430751
2024-11-15,57.169189575900305,7.186494950191233,4.451928442219153,2.470651671756897,1.8285385800870173,1.5637789868430476,1.6223144688192515,1.1901115511365312,1.0438541353852135,78.52686236233865
2024-11-18,57.174089738352876,7.461028804545247,4.473894687696233,2.4734256142947073,1.8221176775629475,1.5637789868430476,1.5906147405955255,1.1875600872388088,1.043910459091565,78.79042079622096
2024-11-19,57.164993459777115,7.4417851343857855,4.473567306153065,2.477100736134142,1.8194704633644279,1.5637789868430476,1.5943764038097692,1.1910099142528374,1.0437696498256863,78.76985205454588
2024-11-20,57.168119425479624,7.454345827815525,4.486704810659549,2.4759038573741727,1.8147533529574909,1.5637789868430476,1.585674391178464,1.1870174646518186,1.0421151409516114,78.7784132579113
2024-11-21,57.16847144864432,7.213848586342686,4.493773435806661,2.4761150712729907,1.8158094224515813,1.5637789868430476,1.8470453953581358,1.1895773771054936,1.042916627292993,78.8113363511179
2024-11-22,57.16997810778922,7.233723814221467,4.485353041707114,2.472623001479199,1.8176821856877683,1.5637789868430476,1.8361324237958565,1.1886128336342243,1.0430996793386353,78.81098407449653
2024-11-25,57.16986546037651,7.220121061819593,4.48398719182809,2.4723302026917304,1.8208503941700391,1.5637789868430476,1.8490408457076828,1.1935816687657728,1.0430996793386353,78.81665549154111
2024-11-26,57.17539926452555,7.170585221019982,4.488985920766784,2.472738549562779,1.8245536778626497,1.5637789868430476,1.8553518043569541,1.192581922978034,1.0436065926957987,78.78758194061157
2024-11-27,57.173959123677854,7.330030128567171,4.412104061597004,2.4724428501044335,1.8323967539720942,1.5637789868430476,1.8339939112321766,1.1781343008999607,1.0471409052693545,78.84398102216309
2024-11-28,57.17336772476116,7.360600284860018,4.397727435550787,2.471640237288925,1.8292567073429986,1.5637789868430476,1.8367634464399656,1.1687108379139999,1.0464227780133732,78.84826843901426
2024-11-29,57.17160372260194,7.365636173363978,4.416046721041608,2.4715624260886004,1.8280035048766783,1.5637789868430476,1.9150258559761268,1.1714470998922615,1.0449724425748224,78.94807693325906
2024-12-02,57.17039276291538,7.3771967971446655,4.412667298660519,2.471280807556843,1.836142280444468,1.5637789868430476,1.9179122065508882,1.180427914870006,1.0282724636416063,78.95807151862742
2024-12-03,57.16911139859589,7.403950388690503,4.411371853414435,2.4693728420041863,1.8359592283988257,1.5637789868430476,1.895669805941567,1.1891558927299388,1.0243826076717069,78.9627530042901
2024-12-04,57.16690069312159,7.438758988371859,4.380897208046633,2.4682732906087925,1.8175554573484773,1.5637789868430476,1.9199541239581754,1.1993266868136245,1.0195810117052424,78.97502644681744
2024-12-05,57.151064283335074,7.458716068676894,4.3712799351871165,2.4663160418130783,1.8012638252863096,1.5637789868430476,1.9466841440329046,1.184168484856221,1.0198333419096972,78.96310511194035
2024-12-06,57.15497174046321,7.470972459202144,4.355326245363058,2.466790906981328,1.8028972127705027,1.5637789868430476,1.9595802169721135,1.1754425346497168,1.0194777985133534,78.96923810175848
2024-12-09,57.15529560177474,7.495538367588657,4.353492204674988,2.4644534731677408,1.7986447729409654,1.5637789868430476,1.969463225078196,1.175963528933468,1.01943555573359,78.99606571673539
2024-12-10,57.160203241199326,7.492102551096583,4.351732088851504,2.46410101349432,1.8003204032049223,1.5637789868430476,1.9668733061699626,1.1719786267091004,1.0194637175867656,78.99055393515553
2024-12-11,57.155288997820165,7.50043170079184,4.347219151880092,2.4613411518830968,1.8009118021216126,1.5637789868430476,1.9761330502224863,1.1776814019771884,1.0194214748070018,79.00220771834653
2024-12-12,57.14892392617001,7.522257137003042,4.319916235226208,2.464561671007642,1.792963119062759,1.5637789868430476,2.0157368672105624,1.17173803999742,1.0221813364182248,79.02205731893892
2024-12-13,57.147304619612406,7.548377255823543,4.309665320670237,2.4500136096802176,1.7951034199041156,1.5637789868430476,2.011586514098787,1.1728645141244498,1.0232937296186666,79.02198797037548
2024-12-16,57.15063475875044,7.514174685141603,4.308116418745571,2.452600979940739,1.7914846217710327,1.5637789868430476,1.9904316116117,1.174312033377683,1.026997013311277,78.97253110949309
2024-12-17,57.156140401046294,7.539548599338508,4.286938705157413,2.4509816733831338,1.7890908642510945,1.5637789868430476,1.9793468245831958,1.173788222908614,1.0276024931545553,78.96721677066586
2024-12-18,57.16257538449696,7.523029222369708,4.297034729520917,2.4581066222365973,1.799778287531289,1.5637789868430476,1.9545249671940952,1.1688197116383772,1.0275039266684403,78.95515183849943
2024-12-19,57.16489873738395,7.519777654802037,4.298189365501122,2.4591626917306875,1.7967649692414847,1.5637789868430476,1.9453598047254623,1.1753376599084904,1.0283335748629976,78.95160344499928
2024-12-20,57.16643355838203,7.51540195054115,4.299160949435684,2.461415639984747,1.7894992111221426,1.5637789868430476,1.9500518510830729,1.1754784691743692,1.0338075913977391,78.95502820796398
2024-12-23,57.16770084177494,7.51470907038654,4.291050335721071,2.4615705301772137,1.79044263320353,1.5637789868430476,1.9610543914193777,1.167522013444039,1.0334657628238921,78.95129456579365
2024-12-27,57.17347402167597,7.491112957656913,4.2855165315720365,2.463288403220934,1.7993840215868286,1.5637789868430476,1.9812761368205596,1.171689967714049,1.0352962832803154,78.96481731037065
2024-12-30,57.18193665855528,7.42005871525035,4.288867792099951,2.4634292124868127,1.793860778132736,1.5637789868430476,2.006363222542869,1.1675649884319852,1.0363101099946421,78.92217046433767
2025-01-02,57.19082172323223,7.453968529387602,4.280109455762294,2.465062599971006,1.793522835894627,1.5637789868430476,1.9857529562152747,1.1662132194795494,1.0363664337009937,78.93559674048663
2025-01-03,57.19797483393887,7.451164397343186,4.273318928915293,2.46768165231635,1.800535137335387,1.5637789868430476,1.9643399644247586,1.168901268365174,1.0382129500900208,78.92590811957209
2025-01-06,57.20148098465925,7.450891058396262,4.277698097084121,2.4691883114612523,1.7985638076130854,1.5637789868430476,1.9420724011996249,1.1750687142106622,1.038396002135663,78.91713836360297
2025-01-07,57.204612005414404,7.459938095971751,4.272685287218839,2.4694699299930094,1.801788339801708,1.5637789868430476,1.9394392679276926,1.1720230097897053,1.0393675860702263,78.92310250903037
2025-01-08,57.203851635378655,7.45035257560169,4.258688846190494,2.4689348547826704,1.8037033458176583,1.5637789868430476,1.9399834112547545,1.1757122125557278,1.0570778010814892,78.92208366950618
2025-01-09,57.20349961221396,7.490643175703163,4.23515961786216,2.4699627624235854,1.8034076463593132,1.5637789868430476,1.9144054081078852,1.1742196343374134,1.058288760768046,78.91336560461856
2025-01-10,57.20986419103168,7.497725881776862,4.231766114554484,2.4694699299930094,1.8050832766232698,1.5637789868430476,1.899395140365214,1.1728537844583897,1.060485385315754,78.9104226909617
2025-01-13,57.212947913954416,7.448590516610336,4.238595363949601,2.470261855385238,1.80660401669476,1.5637789868430476,1.9056129114423268,1.1764106124335596,1.060950055893154,78.88375223320644
2025-01-14,57.21677792598632,7.414062761009775,4.240411803479437,2.471500976924971,1.8036329411847192,1.5637789868430476,1.9276918043321096,1.181072807226804,1.0626116052305228,78.8815416122177
2025-01-15,57.22300169553816,7.384309932100722,4.248409769781348,2.4709940635678076,1.806589935768172,1.5637789868430476,1.9110340681786575,1.1829174086098153,1.0645125303198855,78.85554839070763
2025-01-16,57.22678946479029,7.28838516862277,4.260294071821511,2.469937994073717,1.823656018792673,1.5637789868430476,1.959627345833403,1.1735958352086442,1.0674840000958707,78.83354888608194
2025-01-17,57.23406930383622,7.2987124158817736,4.268658142214708,2.472676734295058,1.8284681754540777,1.5637789868430476,1.9358372401781758,1.1725679275677294,1.06868087885584,78.84344980512662
2025-01-20,57.23915251833445,7.2681006645317865,4.282823554362106,2.4745213356780695,1.8329177482558454,1.5637789868430476,1.978021020859388,1.1670904471250472,1.0703705900463845,78.87677686603612
2025-01-21,57.24215175569767,7.316331738511911,4.2900752315548605,2.477517052809639,1.8345511357400386,1.5637789868430476,1.8908895707407367,1.1722955179619605,1.074355492270752,78.8619464821306
2025-01-22,57.25274061249175,7.342514052785153,4.295876573309063,2.4783548679416176,1.83791647719454,1.5637789868430476,1.8193913426379307,1.1663674478684665,1.0784389609812353,78.8353793220528
2025-01-23,57.26291760218313,7.321247178769838,4.310760112712444,2.4866203718486983,1.8472626922172397,1.5637789868430476,1.7493273273127323,1.169089290977902,1.0787346604395804,78.78973822330462
2025-01-24,57.28078629802313,7.33309009696676,4.321067350974766,2.487810210145373,1.8592737225966944,1.5637789868430476,1.7003717192550276,1.1656104431741758,1.0790866836042772,78.79087551158325
2025-01-27,57.31201779319504,7.250120687128953,4.376334987832163,2.495512476988939,1.874607851650887,1.5637789868430476,1.6442417946152426,1.1670897994024243,1.0808608803543491,78.76456525801105
2025-02-03,57.32388801430861,7.238292708795139,4.358114268827458,2.502693749548754,1.8803528696987384,1.5637789868430476,1.6218001911374826,1.1663153484400912,1.0806074236757672,78.73584356127509
2025-02-04,57.32416963284037,7.228641360093281,4.359395633146954,2.509162696194341,1.888195945808183,1.5637789868430476,1.638697401609415,1.1673081100882425,1.082845164529112,78.76219493115295
2025-02-05,57.33512459372574,7.266082586133211,4.359395633146954,2.5067650523386646,1.888195945808183,1.5637789868430476,1.5902439334747602,1.1663744883317604,1.0811695342651553,78.75713075406748
2025-02-06,57.349925520332825,7.232288643940851,4.359395633146954,2.50944042839036,1.888195945808183,1.5637789868430476,1.5591758333749863,1.167416476899263,1.0845630375728323,78.7141805063093
2025-02-07,57.35682517436088,7.207704754211086,4.384572329886068,2.508159064070864,1.9043186067512965,1.5637789868430476,1.4943151991755106,1.1648917667620575,1.08788613624757,78.67245201830838
2025-02-10,57.35934566022011,7.22455408953262,4.392739267307034,2.508947595959785,1.9160339376724056,1.5637789868430476,1.4259760410336202,1.1736105779387815,1.0905755932258536,78.65556174973327
2025-02-11,57.3897563218575,7.240426109982469,4.399318580255216,2.5135773905409504,1.9139006772943432,1.5637789868430476,1.3808490791579375,1.1684386536030562,1.0881607143160337,78.65820651385054
2025-02-12,57.381533060730185,7.240172653303886,4.419496548055637,2.514394084283047,1.91028187916126,1.5637789868430476,1.3687433545471794,1.1728108235513701,1.089977153845869,78.66118854432148
2025-02-13,57.379139303210245,7.299150346779583,4.427072086559912,2.51407726343482,1.8970317272420725,1.5637789868430476,1.3380303894968784,1.1645023728181965,1.0960353880247413,78.6788178644095
2025-02-14,57.379925793364805,7.298067819224434,4.421805820016048,2.5159651636670888,1.9109507231741838,1.5637789868430476,1.3235492125707462,1.1666328170109415,1.0959086596854506,78.67658499555675
2025-02-17,57.37986946965845,7.305789968336342,4.411357772487847,2.5436060225590813,1.9214973371884998,1.5637789868430476,1.309686723397032,1.1692069371195437,1.0862843463626402,78.69107756395249
2025-02-18,57.46918453354864,7.268793432038982,4.408935853114733,2.5423862904552603,1.9039525026600117,1.5637789868430476,1.229684516814453,1.1691764237516278,1.0932825668768125,78.64917510610357
2025-02-19,57.463031168629755,7.255084439046003,4.3958546723146,2.5496309271847197,1.9080641332236703,1.5637789868430476,1.2398514808861067,1.1716342213256876,1.1108759524401757,78.65780598189376
2025-02-20,57.455863976996525,7.346159872216357,4.406584338374558,2.54456883407638,1.903709606676371,1.5637789868430476,1.2399547363207757,1.174577134982553,1.097189291796764,78.73238677828333
2025-02-21,57.45790571135176,7.35075616827317,4.403500615451815,2.544121637928876,1.9018086815870083,1.5637789868430476,1.209381045715355,1.1758162565222856,1.0980341473920365,78.70510325106535
2025-02-24,57.44851688744521,7.380772183781079,4.38926127843983,2.543347186966543,1.9196914583536056,1.5637789868430476,1.224155472018606,1.1766611121175579,1.097316020136055,78.74350058610153
2025-02-25,57.44585170598436,7.362040115927333,4.419225490218821,2.5472232013856067,1.9625397179604993,1.5637789868430476,1.1775377061213592,1.1695566087695004,1.1032863330093128,78.75103986621984
2025-02-26,57.434604382820254,7.236065669446003,4.419633837089869,2.5452868205230956,2.026720581348019,1.5637789868430476,1.2556734577228625,1.168491175459229,1.1009018970627757,78.75115680831516
2025-02-27,57.44153219870148,7.196605703203948,4.447105724862807,2.5532918272883007,2.042294086154205,1.5637789868430476,1.2393877959735682,1.1656102178793504,1.1057446093348764,78.7553511502416
2025-02-28,57.43809500227861,7.202019819476985,4.442796961326918,2.555899699377934,2.0406888605231877,1.5637789868430476,1.2233831472761878,1.1699091247666276,1.1052799387574768,78.74185154062697
2025-03-03,57.43375807688954,7.213129205884237,4.483434515459516,2.557533086862127,1.9722696382327185,1.5637789868430476,1.237289920964021,1.1682285239355854,1.1045195687217317,78.73394152379252
2025-03-04,57.437288742503114,7.210509829677582,4.514454796732598,2.578302453579238,1.9885331084417104,1.5637789868430476,1.1958533024094145,1.163208673607009,1.1022173372246147,78.75414723101832
2025-03-05,57.433284760623216,7.1423018212859315,4.528831422778815,2.579119147321335,1.9914619411719878,1.5637789868430476,1.279658654615965,1.1653427506788139,1.0930928967956737,78.77687238211479
2025-03-06,57.43222310100127,7.13799888725365,4.548854500386768,2.5783703940500247,1.9997556069322444,1.5637789868430476,1.2734855763998418,1.1627715734838684,1.0933745153274312,78.79061314167815
2025-03-07,57.434211862910686,7.0704808442648055,4.586971568660137,2.588051031079187,2.0382951030032492,1.5637789868430476,1.2189181981025865,1.1627715734838684,1.0959935676727754,78.75947273602034
2025-03-10,57.42420780107873,7.0917150646113605,4.5434896673567895,2.582320093957923,2.0264530437428494,1.5637789868430476,1.2464195431739462,1.1657434375257982,1.0981479494407196,78.74227558773117
2025-03-11,57.4202646488017,7.103106534220949,4.528972232044693,2.5799967410709237,2.025622269074165,1.5637789868430476,1.2777803434947024,1.169582827454807,1.0912764572658382,78.76038104027081
2025-03-12,57.41865114358584,7.113033587465399,4.539490684205834,2.581935642419294,2.0323811138363435,1.5637789868430476,1.2925430685479589,1.1667821311564792,1.0916988850634743,78.80029524312367
2025-03-13,57.41703183702824,7.104952262078087,4.53886760320432,2.565795140942194,2.0452088379578943,1.5637789868430476,1.3268943760574472,1.1744139933671058,1.091838567855226,78.82878160533356
2025-03-14,57.42364987252454,7.079833973022459,4.5792798625115125,2.580523790153108,2.063866065686825,1.5637789868430476,1.2632591767370607,1.167021506908473,1.0946688340993884,78.81588206848642
2025-03-17,57.43944867215613,7.050203479203601,4.590910707873094,2.5760882982779285,2.0644152218237517,1.5637789868430476,1.2576951126767897,1.1667952123372793,1.0963303834367573,78.80566607462838
2025-03-18,57.43601872741044,7.059713680697342,4.58934772502184,2.5742014541151534,2.0621763544962803,1.5637789868430476,1.2712918947657907,1.1688924818669832,1.0956826608137151,78.8211039660306
2025-03-19,57.43841248493039,7.073260348768617,4.562129293927485,2.5691323205435195,2.0635844471550673,1.5637789868430476,1.2939182963240898,1.172049397446131,1.09780184026519,78.83406741620354
2025-03-20,57.431019998471754,7.091382501287209,4.567747583636046,2.5548542609834177,2.0626832678534432,1.5637789868430476,1.3175660156496607,1.1715285862144253,1.0891420704136487,78.84970327135264
2025-03-21,57.37808979542795,7.103125994061493,4.550273153740497,2.5343981948828866,2.1090376781807176,1.5637789868430476,1.3786342761340047,1.1667177109173397,1.0855373532071535,78.86959314339508
2025-03-24,57.37425978339604,7.092067848146094,4.524941566808915,2.532426865160585,2.133820108975372,1.5637789868430476,1.404440164996772,1.1697310292071443,1.0918878510982837,78.88735420463226
2025-03-25,57.37378103189206,7.1033626803565095,4.530095185940076,2.5348529947307488,2.1533081113729864,1.5637789868430476,1.3866650228330124,1.1692804395563325,1.092296197969332,78.90742065149409
2025-03-26,57.375175043624246,7.165318109620522,4.535389614337116,2.536570867774469,2.166389292173119,1.5637789868430476,1.296075592843838,1.1666106958752718,1.0930143252253135,78.89832252831694
2025-03-27,57.382229587844776,7.150513578296226,4.564354080328368,2.5346840236116943,2.1622917425360484,1.5637789868430476,1.2765701864209609,1.1653053939805762,1.0945480197492645,78.89427559961096
2025-03-28,57.38207469765231,7.152104723000656,4.587756580317412,2.5358245786653115,2.1607569215379705,1.5637789868430476,1.2607369448429349,1.1701914755065677,1.094688829015143,78.90791373738135
2025-03-31,57.37720269705291,7.093651445473872,4.603696189214882,2.5289093652133747,2.157842169734281,1.5637789868430476,1.2830737299031745,1.1713869602548046,1.0857474406318446,78.86528898432219
2025-04-01,57.37051425692366,7.0859239174480075,4.633237973196238,2.5236008558897476,2.1472814747933775,1.5637789868430476,1.2998343976299842,1.1733582899771067,1.0858882498977234,78.88341840259889
2025-04-02,57.38386297532897,7.038527518553231,4.694264709028073,2.5275294344077635,2.1773442530584832,1.5637789868430476,1.233636033161881,1.170291464166268,1.091745915358278,78.88098128990599
2025-04-03,57.38345462845792,7.00243734333848,4.695489749641219,2.5266423360327273,2.1791747735149065,1.5637789868430476,1.252293260890811,1.1659263769240278,1.0921683431559142,78.86136579879906
2025-04-07,57.38686221269219,6.9918281536864075,4.700094212635452,2.5290712958691355,2.174443582181382,1.5637789868430476,1.2657709465027318,1.169611355412074,1.091745915358278,78.87320666118069
2025-04-08,57.3837683515023,7.029187147115065,4.698136963839738,2.5103295825806784,2.166769477190992,1.5637789868430476,1.265802304726243,1.1650012600472046,1.0916895916519265,78.8744636654972
2025-04-09,57.42145243128309,7.118657565868301,4.765922544433753,2.513089444191901,2.2212767440126435,1.5638493914759872,1.3694615240459407,1.1696091728684528,1.0950971758861914,79.23841599406626
2025-04-10,57.43785671075796,7.091558836730869,4.717417272570182,2.5198342080274916,2.209913436256231,1.5638493914759872,1.4025479982437468,1.182225683091186,1.0957734546283537,79.22097699178201
2025-04-11,57.43811016743654,7.090766249535091,4.741101391090982,2.5111885191025385,2.2129549163992115,1.5638493914759872,1.3961119023998891,1.1835915329702096,1.0966464720768017,79.23432054248725
2025-04-14,57.4289857270076,7.1027350371347815,4.712291815292196,2.5073866689238127,2.207055008158893,1.5638493914759872,1.4288854984089125,1.1732218035556903,1.0959072234309384,79.22031817338882
2025-04-15,57.427887414733746,7.134938116241245,4.714023769262504,2.5104035074452646,2.215376835772325,1.5638493914759872,1.4563712277326863,1.1687159070475714,1.095625604899181,79.2871917746105
2025-04-16,57.4450098214646,7.1303956093239975,4.683637129685877,2.515712016768892,2.2209669636277103,1.5638493914759872,1.4719835395725487,1.1666172435061353,1.095625604899181,79.29379732032493
2025-04-17,57.448628619597685,7.124057432243632,4.708616693452761,2.518683092278933,2.229457762360197,1.5642014146406842,1.4212628873670543,1.1644375160703329,1.097174506823847,79.27651992483511
2025-04-22,57.451754585300186,7.136040962573459,4.705617456089545,2.519373057681739,2.230809531312633,1.5642014146406842,1.3845438016471823,1.1660990654077017,1.0971041021909076,79.25554397684405
2025-04-23,57.45030424986164,7.104441744003717,4.711566647572921,2.5214142992045496,2.2335975547770315,1.5642014146406842,1.3599916362450195,1.1719074476251987,1.0954143910003629,79.21283938493112
2025-04-24,57.44929042314732,7.103576316174701,4.726182649371132,2.522836472789925,2.2339354970151404,1.5642014146406842,1.3485860857088434,1.1700346843890117,1.0961344332623604,79.21477797649911
2025-04-25,57.44869902423062,7.098734702214873,4.741629425838028,2.523427871706615,2.245397371257668,1.5642014146406842,1.354354618904097,1.1722876326430713,1.0954585487861426,79.24419061022179
2025-04-28,57.45007895503623,7.097702007058919,4.746825287748952,2.5263848662900683,2.2474109437597334,1.5642014146406842,1.342147722835805,1.173301459357398,1.0954585487861426,79.24351120551394
2025-04-29,57.45642945292736,7.09568613936582,4.754893658683803,2.5271733981789892,2.2572253495914802,1.5642014146406842,1.3077919798344415,1.1749348468415912,1.0957683291710758,79.23410456923526
2025-04-30,57.46228711838792,7.07941010897031,4.749233126195477,2.5270466698396983,2.260618852899157,1.5642014146406842,1.3191389677969387,1.1688833996693342,1.0931259869731553,79.22394564537268
2025-05-02,57.462371603947446,7.054074621622066,4.756329913195765,2.5389659348205798,2.2653922870124457,1.5642014146406842,1.315039122968834,1.1710377814372785,1.0934076055049127,79.22082028515001
