date,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-07-12,0.0,14.833657807771077,18.72412673556257,6.679221310645564,15.662335020241283,10.757185135602363,15.285613168857656,9.735941768130347,8.321919053189134
2024-07-15,0.0,14.83670451613938,18.722589762019716,6.681161904085611,15.662308818039945,10.757167139439566,15.285308772976421,9.73592548044999,8.31883360684937
2024-07-17,0.0,14.836080672139614,18.721806748903752,6.708763710948043,15.661653791497852,10.733018213404872,15.284669513269142,9.73551830615177,8.318489043684957
2024-07-18,0.0,14.836080114515108,18.721806748903752,6.708763710948043,15.661653791497852,10.733018213404872,15.284669513269142,9.73551830615177,8.318489601309462
2024-07-19,0.0,14.840714420307124,18.727654828503205,6.710859309130511,15.666545979482702,10.705134130309037,15.28944394370546,9.738559363393726,8.321088025168235
2024-07-22,0.0,13.464631228489138,16.98407577629994,15.381958477028384,14.213888783498222,9.698599340567684,13.87175297362742,8.83556591759636,7.549527502892854
2024-07-23,0.0,13.464086118659644,16.983388183265014,15.385384202204525,14.213313340297457,9.698206696926489,13.871191381648407,8.835208213493729,7.549221863504737
2024-07-24,0.0,13.465448975998779,16.97675648212594,15.386941536552404,14.214752035670356,9.697416986346223,13.872595446863855,8.836102528061419,7.549986008381023
2024-07-25,0.0,13.468401871207458,16.9853795901801,15.390315803984594,14.217869248713422,9.672713947929294,13.875637626942666,8.838040234324689,7.551641676717778
2024-07-26,0.0,13.478500026097443,17.00014105233288,15.381590989157715,14.228529329044553,9.623480445821828,13.885787814058201,8.84466669974082,7.55730364374656
2024-07-29,0.0,13.479390481333228,16.999217369509903,15.382607171834161,14.22946933486227,9.619556528370772,13.886705176705242,8.84525102142026,7.557802915964164
2024-07-30,0.0,13.480947011935221,16.995459811607976,15.384130130661239,14.231112480707807,9.616360472779272,13.887042014721285,8.846272425460464,7.558675652126738
2024-07-31,0.0,13.808028815429715,17.407812567054414,13.331135537876627,14.576395192063465,9.849677651735997,14.22397670805978,9.060905324511365,7.742068203268635
2024-08-01,0.0,13.808028815429715,17.407812567054414,13.331135537876627,14.576395192063465,9.849418159498263,14.224236200297513,9.060905324511365,7.742068203268635
2024-08-02,0.0,13.8085089643491,17.404681073702662,13.33159910370548,14.576902059516708,9.850020156241454,14.224730822066622,9.061220400903395,7.74233741951458
2024-08-05,0.0,13.861381025213614,17.345951973952726,13.332784456668238,14.5781981361471,9.850895951446859,14.225736061748645,9.062026061527064,7.743026333295757
2024-08-06,0.0,13.86184869853057,17.34575861498941,13.333234295506069,14.578689994372857,9.848632982894626,14.226216028150121,9.062331807958738,7.743287577597605
2024-08-07,0.0,13.86242433978308,17.34647893263477,13.333787984978285,14.579295403907382,9.84488926537515,14.226806800491604,9.062708139582755,7.743609133246972
2024-08-08,0.0,13.862460318948786,17.346264409932417,13.333822592097189,14.579333243672806,9.844914817247863,14.226843725392097,9.062731661347051,7.7436292313617985
2024-08-09,0.0,13.862568257566494,17.345620835143908,13.33392641453175,14.579446764147614,9.84499147366183,14.226954501243618,9.062802227372538,7.743689526332247
2024-08-12,0.0,13.862604237479264,17.345406307987233,13.333961022369229,14.579484604698736,9.845017026065099,14.226991426910814,9.062825749625237,7.743709624864388
2024-08-13,0.0,13.86292806509904,17.34425417336139,13.334272500990856,14.579825178498307,9.844468343766156,14.227323766541339,9.063037455394273,7.743890516348636
2024-08-15,0.0,13.862964046879581,17.34429919106215,13.334307110624877,14.579863021013786,9.844234341502045,14.227360694125396,9.063060978868045,7.743910615924121
2024-08-16,0.0,13.863575765728001,17.34402626602764,13.334895501892618,14.58050637383409,9.84129437885477,14.227988492384878,9.063460896606157,7.744252324671848
2024-08-19,0.0,13.863611750870888,17.34381171914049,13.334930114760764,14.580544219885795,9.841319923518745,14.228025423419666,9.0634844222781,7.744272426125555
2024-08-20,0.0,13.86379167938752,17.34403681533991,13.335103181796834,14.580733453091419,9.840149801485683,14.228210081469458,9.063602052469777,7.7443729349594035
2024-08-21,0.0,13.863827665651293,17.34408183528093,13.335137795743124,14.580771300321974,9.839915773434326,14.228247013654599,9.063625578874513,7.7443930370392415
2024-08-22,0.0,13.86400759977249,17.343009070936514,13.335310868170033,14.580960539421998,9.84004348250862,14.22843167745628,9.063743212730238,7.744493549003827
2024-08-26,0.0,13.864331492960869,17.342375922819016,13.335622409859837,14.581301182180937,9.838975469320003,14.228764084378916,9.063954961365447,7.744674477114974
2024-08-27,0.0,13.864578381710682,17.34116358336277,13.335859883635361,14.581560838351256,9.838891092441457,14.22901746275334,9.064116367525559,7.744812390219572
2024-08-28,0.0,13.864746098325734,17.340163678434813,13.336021204464377,14.58173722813814,9.839010111243505,14.229189587904115,9.064226014056,7.744906077433314
2024-08-29,0.0,13.86481095180539,17.338492056501583,13.336332779345437,14.582077907188722,9.83923998403376,14.229262436838264,9.064437785250641,7.745346099036202
2024-08-30,0.0,13.865962795793807,17.336297873201463,13.337440719063679,14.5832893394134,9.835384327068212,14.230444558286184,9.065190829645378,7.745989557527875
2024-09-03,0.0,13.861566791759403,17.332490296423693,13.35050577671906,14.581396565005658,9.833848205001464,14.228597579827223,9.06401425275629,7.747580532507205
2024-09-04,0.0,13.86160277388438,17.332275706492375,13.350540432221905,14.581434415678778,9.833614149948996,14.228894096644987,9.064037781300973,7.747600643827606
2024-09-05,0.0,13.705310180243696,18.265912253284956,13.199496867706682,14.417025563325744,9.721711385884127,14.06846021325647,8.961838779006255,7.660244757292073
2024-09-09,0.0,13.705120939322535,18.25472155074047,13.211377234311596,14.416826495142528,9.721833801473478,14.068265958012699,8.96171503524537,7.660138985751326
2024-09-11,0.0,13.704558171924653,18.253715324057463,13.218020689896132,14.416234503290115,9.718611546820553,14.06768827894945,8.961347044253294,7.659824440808342
2024-09-12,0.0,13.708533706389517,18.25901051661108,13.195156676557623,14.420416486861013,9.719120364852651,14.071769153275518,8.96394662780638,7.662046467646219
2024-09-13,0.0,13.708674475541983,18.259198013355103,13.195292173982933,14.420564566141447,9.718193295394881,14.071913652392626,8.964038676102467,7.662125147088564
2024-09-16,0.0,13.70652806004719,18.25633910634639,13.20092647789276,14.418306687505286,9.724628698846125,14.069710363259254,8.962635144962777,7.660925461140219
2024-09-17,0.0,13.706668788011598,18.25549982604503,13.201062014733555,14.41845472345877,9.724728543766402,14.069854820096944,8.962727166326186,7.661004117561518
2024-09-19,0.0,13.704804376974225,18.253016673070746,13.214665115356745,14.416493493743218,9.721609245517227,14.067941007701931,8.961508036593623,7.659962051042289
2024-09-20,0.0,13.765924661707446,18.334420941647736,13.28545784116649,14.48078774873256,9.307129975623718,14.130680798533643,9.001474307382274,7.69412372520613
2024-09-23,0.0,13.76641866134834,18.336388506184154,13.293668582836801,14.48130740172526,9.291738201076683,14.134281481262715,9.001797331456912,7.694399834109139
2024-09-24,0.0,13.76563793105164,18.333801891657146,13.300648208752888,14.480486128182553,9.29378909026806,14.130386470366672,9.001286815535936,7.693963464185109
2024-09-25,0.0,18.277790889241395,18.33187264736476,13.305663495892468,14.482016758394403,9.287037108508278,9.618604083544504,9.002238278174927,7.694776738879266
2024-09-26,0.0,13.77940196992152,18.33693105369577,13.294893533965318,14.48601285451975,9.281863230689636,14.124690596212156,8.99930676345554,7.69689999754031
2024-09-27,0.0,13.780112701919512,18.33168734309994,13.300737206007044,14.486760033017152,9.278215638236071,14.125419137958042,8.999770941457637,7.697296998304603
2024-09-30,0.0,13.780077163578309,18.325966357349973,13.30225027916067,14.486722672261687,9.278449605968898,14.129509042966436,8.99974773142029,7.6972771472937325
2024-10-02,0.0,13.786017259442918,18.32649035736342,13.306357889475251,14.487544653399004,9.274591589566429,14.126184187681554,9.000258379897742,7.692555683173683
2024-10-03,0.0,13.768439684841423,18.30106289370809,13.392939720776642,14.46907261088338,9.287494053534257,14.10946079859865,8.988782787627102,7.68274745003046
2024-10-04,0.0,13.759798656605104,18.27824690085866,13.469981529232808,14.460803471139005,9.264423232200606,14.10474382644004,8.983645658040318,7.678356725483453
2024-10-07,0.0,13.753814863905657,18.283678917703227,13.491657277869404,14.45451482895766,9.26296759093665,14.098610025703378,8.979738894965902,7.67501759995812
2024-10-08,0.0,13.73549911401643,18.274224483098195,13.511403783849097,14.439318182831201,9.31852023760588,14.083787557431643,8.970298113596927,7.66694852757063
2024-10-09,0.0,13.727524281275983,18.241777734746,13.526680305494942,14.430934712639228,9.3698854040726,14.075610508371378,8.965089957235511,7.662497096164354
2024-10-10,0.0,13.73193399523172,18.255090141403095,13.608635045444576,14.435570384220847,9.252883198392695,14.082958876280832,8.967969827013107,7.664958532013122
2024-10-14,0.0,13.720730774359152,18.252774035980487,13.614981283503441,14.425412880254601,9.2946516920861,14.070224636736157,8.96165956793345,7.659565129146608
2024-10-15,0.0,13.719180590043273,18.24814406205263,13.62679536783952,14.423783080124796,9.294115122201392,14.068634966192256,8.960647069085182,7.658699742460947
2024-10-16,0.0,13.707749454556929,18.226235054962988,13.647764584630034,14.412574113668574,9.341543165544987,14.056932263783525,8.9536835982769,7.653517764576061
2024-10-17,0.0,13.704127821747166,18.221163115220946,13.674939768442265,14.408766263849301,9.33497096977611,14.053218375718975,8.951318005413151,7.651495679832085
2024-10-18,0.0,13.704444198795246,18.21901863379714,13.675255471647377,14.409098908363152,9.335442993328261,14.053542811962094,8.951524657861508,7.65167232424522
2024-10-21,0.0,13.703249073253449,18.232819302406295,13.683296589967995,14.407842331891327,9.319239378608827,14.051804259280384,8.9507440208943,7.651005043697426
2024-10-22,0.0,13.700307140730809,18.223960825602827,13.706002596645797,14.404749131168588,9.316982206805918,14.049813242128357,8.948822397431416,7.6493624594862935
2024-10-23,0.0,13.700553073316254,18.224031520598473,13.706248631469698,14.405007709108494,9.31663657252727,14.049039684018128,8.948983036678866,7.649499772282815
2024-10-24,0.0,13.700623341390978,18.224124988913353,13.706318928756081,14.405081590225018,9.316171471204477,14.049111739428227,8.949028934666002,7.649539005415865
2024-10-25,0.0,13.70009634839911,18.237784226123384,13.70579171668406,14.404527500322963,9.305555821248234,14.04831490925714,8.94868471123798,7.649244766727126
2024-10-28,0.0,13.700166611788953,18.23762132792965,13.705862009283615,14.404601376513723,9.305347112526556,14.048386958548035,8.948730606165027,7.649283997244444
2024-10-29,0.0,13.699955823781544,18.237340727556784,13.707189713530838,14.404379750214735,9.305203942327852,14.048170812892424,8.948592922796148,7.649166306899678
2024-10-31,0.0,13.699990954665672,18.23713106304793,13.707224862964878,14.404416687457635,9.30522780372169,14.048206836706473,8.948615869730077,7.6491859217056435
2024-11-04,0.0,13.699990954665672,18.236874632409886,13.707224862964878,14.404416687457635,9.305484234359735,14.048206836706473,8.948615869730077,7.6491859217056435
2024-11-05,0.0,13.700061216974454,18.23440384322569,13.713962393156537,14.404490562511748,9.301429047578749,14.047766020982463,8.948661763950993,7.649225151619367
2024-11-08,0.0,13.700131480003941,18.234497361381163,13.714032727480504,14.404564438323622,9.300963884959092,14.047838067273535,8.94870765864266,7.649264381935485
2024-11-11,0.0,13.699815302046725,18.23407653723542,13.718844775708922,14.404232003137482,9.284081455255572,14.061360941696826,8.948501136237281,7.64908784868177
2024-11-12,0.0,13.69813879912129,18.23183811275591,13.718704061671664,14.404084259091107,9.287063325176993,14.061216714475089,8.948409351561322,7.650545376146627
2024-11-13,0.0,13.699787328015534,18.22788073670531,13.731128770315113,14.405820443074182,9.271513117595097,14.06291157121177,8.949487940433112,7.651470092649879
2024-11-14,0.0,13.700490041571076,18.228815713181646,13.731833091490966,14.406559371720421,9.279426283026504,14.051065940427094,8.949946993288483,7.6518625652938095
2024-11-15,0.0,13.702422875613443,18.231387393132913,13.733770347339682,14.40859181642149,9.268166660160846,14.05150920313393,8.951209631498761,7.652942072698934
2024-11-18,0.0,13.462461585033534,17.912113401399345,15.244492647244497,14.156263865438381,9.105859508114037,13.8054345991323,8.794453134131533,7.51892125950637
2024-11-19,0.0,13.472511517898031,17.926493871588985,15.180212564164371,14.166831732285104,9.112657171093577,13.815740566581871,8.80101832750421,7.524534248883846
2024-11-20,0.0,13.47130280373332,17.924550017377292,15.178566502177091,14.165295555957128,9.105616872723722,13.830885928245776,8.800063991610886,7.523718328174783
2024-11-21,0.0,13.47483672384962,17.914117761427363,15.176494530253375,14.169011530844475,9.102960746577647,13.834514177623,8.802372507989572,7.525692021434943
2024-11-22,0.0,13.463114256887303,17.911438683284427,15.189581010880469,14.168089501404102,9.10741285337961,13.833361691660922,8.801799705392877,7.525202297110291
2024-11-25,0.0,13.463148214109427,17.909213843129407,15.189619322668255,14.16812523674387,9.11121918634616,13.831631013861784,8.801821905655162,7.525221277485934
2024-11-26,0.0,13.463148214109427,17.909213843129407,15.189619322668255,14.16812523674387,9.111975858720994,13.830874341486949,8.801821905655162,7.525221277485934
2024-11-27,0.0,13.518294772785913,17.902079611673102,15.152557247322058,14.162481288012998,9.118683123886653,13.825364738460289,8.798315652658122,7.522223565200865
2024-11-28,0.0,13.519658223017691,17.903885208829113,15.142738820100659,14.163909710659436,9.120611427224809,13.827011308734912,8.799203047534288,7.522982253899095
2024-11-29,0.0,13.513899482752858,17.892070091899434,15.200150061701608,14.156556411571685,9.113860248563508,13.809752185993041,8.79463487581729,7.51907664170057
2024-12-02,0.0,13.512877835513015,17.88315748246628,15.218656865849628,14.155486179637371,9.111659248400523,13.805684182907212,8.793970003738155,7.518508201487813
2024-12-03,0.0,13.512979993285684,17.880772669420164,15.218771919364308,14.155593195548915,9.112736136932115,13.806544557385145,8.79403648642226,7.5185650416414065
2024-12-04,0.0,13.513048099325598,17.880106782445257,15.218848622673885,14.155664540388887,9.11278206554086,13.806866145300795,8.794080808770124,7.518602935554595
2024-12-05,0.0,13.513082152602996,17.880151840838575,15.218634971686715,14.155700213078559,9.112805030018842,13.806900939008285,8.794102970111597,7.518621882654432
2024-12-06,0.0,13.520373504456984,17.88677389730957,15.150952790065766,14.16333830702541,9.117469953488945,13.839564719493701,8.79884806810413,7.522678760055489
2024-12-09,0.0,13.525113692719243,17.89304492788796,15.14491442406745,14.16830391614673,9.121170956187157,13.820202993544644,8.801932908646448,7.525316180800366
2024-12-10,0.0,13.527706856080618,17.896475552545514,15.127636097802027,14.171020398051645,9.123928856446014,13.822852734231775,8.803620498891274,7.526759005951132
2024-12-11,0.0,13.527624725794537,17.898555548025122,15.106994695014691,14.173666394679543,9.134463762892494,13.82568604416385,8.805264300784083,7.527744528645675
2024-12-12,0.0,13.525065214356328,17.88230300259253,15.094045355720151,14.17098464810585,9.15392656748188,13.843756690018422,8.803598289555122,7.526320232169718
2024-12-13,0.0,13.586912106101506,17.876135442687715,15.029482032787914,14.174095568326054,9.159973392262915,13.841749166514806,8.805530921098349,7.526121370220743
2024-12-16,0.0,13.554025114183274,17.869613183872843,15.015832683372246,14.186947043741585,9.16979398089814,13.855056985183717,8.813514786002301,7.535216222745896
2024-12-17,0.0,13.6090286683104,17.848634896164267,14.925823965142184,14.198386169949947,9.192606242160245,13.864711926953158,8.820621241511402,7.540186889808395
2024-12-18,0.0,13.607212888060305,17.83289285340761,14.942105403898347,14.19752490434897,9.194070604206557,13.865387386858211,8.820086187909986,7.540719771310014
2024-12-19,0.0,13.60686897784264,17.82637635608878,14.941727755458208,14.197166074519505,9.200662242382876,13.86680613932435,8.819863268066984,7.540529186316657
2024-12-20,0.0,13.565431622120208,17.831068006644546,14.942163233328726,14.208154488091711,9.208795176840464,13.873491871043342,8.8266897223559,7.5442058795751015
2024-12-23,0.0,13.568444881368839,17.818381848183098,14.944217338323233,14.211310513945502,9.209828734419622,13.873284651086587,8.828650375373183,7.545881657299941
2024-12-27,0.0,13.566244854946257,17.818381848183098,14.944217338323233,14.211310513945502,9.209828734419622,13.873284651086587,8.828650375373183,7.548081683722521
