date,RUIBANG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,YUET SHEUNG INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,CNCB (HONG KONG) CAPITAL LTD
2024-11-07,36.6738667796811,26.90700461627499,14.587520107910553,6.382125491589995,4.961470281305681,3.6923364366731835,2.0005377299593055,2.250035317010039,2.545103239595153,0.0
2024-11-08,36.47606184081113,26.67916113329496,14.598356531947006,6.902928418943848,4.9347099908897665,3.6724213732431075,1.9738839963559063,2.2311007972587715,2.531375917255508,0.0
2024-11-11,36.460599303893844,26.672739467768835,14.638623015009788,6.886284533391342,4.934150895511565,3.6720052933072296,1.9736603582046264,2.2308480168225655,2.531089116090204,0.0
2024-11-12,37.04769954651921,27.093692494420736,13.303178050516241,6.950761981312629,5.015004709843689,3.7321768690248898,2.006001883937475,2.273161721522719,2.578322742902415,0.0
2024-11-13,36.99867742544965,27.100105529467605,13.32182801000917,6.897433652379482,5.017257984986244,3.7338537610425755,2.0069031939944977,2.3421551052760123,2.581785337394759,0.0
2024-11-14,36.712107668426235,26.90567581964121,13.033786981301596,6.841297891942928,4.978087271413776,3.7047028350521356,1.9912349085655108,2.435890694691793,2.5616288347275025,0.8355870942373068
2024-11-15,36.590684886461204,26.878687955570985,13.197172034564023,6.8449825535724065,4.972460220318237,3.700515171998027,1.9889840881272949,2.4331372513199,2.558733261477192,0.8346425765907306
2024-11-18,36.56605211692191,26.849183148603284,13.212249005606939,6.840374526194242,4.969112770905074,3.698023993226945,1.993350174689131,2.479421825758146,2.5581517410721415,0.8340806970221836
2024-11-19,36.54770349453843,26.855097884026303,13.226147112290073,6.835801627180809,4.966619300362432,3.696168347296129,2.0037543308236034,2.4781776669776265,2.556868076099328,0.833662160405267
2024-11-20,36.54645312264792,26.864442731307676,13.221133011892109,6.833286956997734,4.966449382130362,3.6960418937966706,2.0036857782785407,2.478092883437262,2.5567806003986844,0.8336336391130412
2024-11-21,37.40721868564599,24.94910382819049,13.616222905273242,7.001012053058819,5.113098690436216,3.8051786121019004,2.0605024573399677,2.557136382955242,2.63227721330838,0.8582491716897529
2024-11-22,37.401071050413556,25.13634645499217,13.468423734026395,6.961123358618764,5.1122583856298,3.8045532555284,2.04490335425192,2.557890016598699,2.655322265968911,0.8581081239713854
2024-11-25,37.40086263602022,25.215424082392072,13.349950196395346,6.9689808115168494,5.115440996823845,3.8069217613561612,2.0461763987295383,2.5806254580991936,2.6569753237234304,0.8586423349433367
2024-11-26,37.31178397995497,25.263138101080756,13.140921676750297,7.207798007719031,5.118206477028596,3.808979837439651,2.0472825908114385,2.584371077608699,2.6584117223969423,0.859106529209622
2024-11-27,37.314713390468754,25.278429418318755,13.04986578033106,7.208136861751391,5.118447094884608,3.809158905745354,2.0990921955141015,2.6021221281457,2.6608873071914476,0.8591469176488287
2024-11-28,37.27733397203789,25.245267246197123,13.037556767215671,7.200689425212863,5.11315872277874,3.8052232882952697,2.0969234165058164,2.605304065636286,2.7602838478192466,0.8582592483010928
2024-11-29,37.279821156424724,25.227370393592064,13.046234915356925,7.206813714784888,5.113338828264611,3.805357323170059,2.0969972783652344,2.6053958346542303,2.7603810758324,0.8582894795548637
2024-12-02,37.29926801537262,25.22950865884254,13.053334335622937,7.180073856215293,5.115200661511139,3.806742903319771,2.097760822378621,2.5981225862830404,2.7613861665241535,0.8586019939298836
2024-12-03,37.30163577086054,25.230661542942507,13.062677928837859,7.173527007601026,5.114720058628433,3.8063852376612513,2.097563725536253,2.5931806864412352,2.761126718217094,0.8585213232737967
2024-12-04,37.29725540299966,25.230047301201086,13.067015514981845,7.166813063962309,5.114119432009808,3.8059382500904215,2.0973174065601645,2.5975734061092295,2.7654997158170143,0.858420506268466
2024-12-05,37.28260716415947,25.21240272213638,13.100398739438571,7.128230658319283,5.1133988662461665,3.805402003560006,2.097021900141367,2.573724526937221,2.828513861948798,0.858299557112732
2024-12-06,37.28173168142923,25.211810676009506,13.028469984877376,7.119844453002451,5.113278791692888,3.8053126438293114,2.096972657167279,2.5701417393836357,2.9141579703746845,0.8582794022336397
2024-12-09,37.32775017809826,25.241755167200765,12.924643862251866,7.122754962652265,5.1195903387276145,3.810009710175935,2.093683213151293,2.5709630472554057,2.929510705880417,0.8593388146061736
2024-12-10,37.342236606281844,25.24214299490547,12.917899530061483,7.1043508121610115,5.121577187048701,3.8114883268024897,2.069799276511071,2.589601140271238,2.94123181281488,0.8596723131418142
2024-12-11,37.32327948125133,25.234196581658935,12.871580541750847,7.0888124240022385,5.121396500751452,3.8113538596866716,2.1755645295959094,2.570694087403599,2.943480009501925,0.8596419843970865
2024-12-12,36.85435421471617,24.950478015028644,12.382123725913251,6.949352726731642,6.527369615356,3.7676233167175064,2.2505765940034226,2.556310914366491,2.9120322148649658,0.8497786623019121
2024-12-13,36.795752988066305,24.906162299180355,12.198785042607074,7.240068988409855,6.516990601141605,3.7616325090471845,2.2562831217487584,2.5464429882287942,2.929454011982442,0.8484274495876248
2024-12-16,36.866079704511016,24.703075130688966,12.164638915544224,7.262314181183123,6.554877692869835,3.783501086837245,2.235545998547771,2.6231184640923453,2.953488969360762,0.8533598563647102
2024-12-17,36.864971623473494,24.69493191267827,12.060782496433967,7.300156181787195,6.55426558374402,3.7831477750515354,2.269188298272195,2.6660627948835876,2.9532131659612415,0.8532801677144932
2024-12-18,36.940431186136166,24.77823108881985,12.039852902646256,7.315099000636299,6.567681625931056,3.7908915671669723,2.285529812478946,2.6867256802784745,2.8504790957068535,0.7450780401991242
2024-12-19,36.9300641733241,24.78647869932085,12.02478063200434,7.313046081311156,6.56583846283373,3.7898276862055416,2.284888398286217,2.6964957248966304,2.863711201332111,0.7448689404853225
2024-12-20,37.055723209634344,24.873164344279605,12.05982982198422,7.319156525289692,6.588179527012122,3.802723035983311,2.2926630090439337,2.6974576549600835,2.5636994241356166,0.7474034476770655
2024-12-23,36.897579804758145,24.69145898659289,11.990457542606931,7.333252333042044,6.559855321018174,3.786374193307195,2.307340028318948,2.692870260898823,2.565528456804258,1.1752830726525882
2024-12-24,35.63657509467418,25.18487977750079,12.230068375131376,7.4797960900578415,6.690943929532385,3.862039051756805,2.3534486662202063,2.746683126905102,2.616796592921303,1.198769295300014
2024-12-27,35.634027362395656,25.18188772409783,12.1886818531696,7.479261344003127,6.690465580146178,3.8617629466168766,2.3532804133194483,2.7524444327938857,2.659504750647599,1.198683592809805
2024-12-30,35.32956631413685,25.283782910560817,12.17986918343756,7.517285448631883,6.719127315197075,3.878306612387127,2.3825080114973063,2.7750055643707956,2.7307299257844564,1.2038187139961278
2025-01-02,35.34190295371783,25.26952645225856,12.064825211826363,7.619524177773735,6.721701218884449,3.8797922796802315,2.3834206815314225,2.749732448758251,2.7652947133789985,1.2042798621901611
2025-01-03,35.336539036900696,25.275432805884197,12.05058916172208,7.641270760680426,6.719770606299232,3.8786779225317556,2.382736113471375,2.7465491614348596,2.7645004631435843,1.2039339679317946
2025-01-06,35.336539036900696,25.274236052436947,12.052982668616577,7.641270760680426,6.719770606299232,3.8786779225317556,2.382736113471375,2.7453524079876113,2.7645004631435843,1.2039339679317946
2025-01-07,35.1958556930581,25.172421191655125,12.127771672145842,7.887390426422103,6.693017567532131,3.8632359637349305,2.3732498623252845,2.7296545377824715,2.758262270929537,1.1991408144144833
2025-01-08,35.05753677081701,25.072306837448533,12.084859019476541,7.856393159227017,6.666714158842331,3.848053533180409,2.363923043678554,2.7189270567673973,2.7509842753406377,1.5803021452215749
2025-01-09,35.00060439859969,25.035138075452647,12.081335460184354,7.841775557172552,6.654310073072976,3.8408938462741786,2.3595247293834896,2.863190229126324,2.7458657950685814,1.5773618356652057
2025-01-10,34.94549828113606,25.030068281041356,12.163921850880266,7.833142348451129,6.646984175087364,3.8366653092534544,2.356927069029197,2.8683246048507005,2.7428428020796836,1.5756252781907891
2025-01-13,34.84197182899107,24.944113571608987,12.019299997403376,7.8099365715594145,6.6272924058192695,3.8252991428780505,2.3499446446992285,2.8598271592698294,2.7583227697951265,1.9639919079756485
2025-01-14,34.83328495540972,24.953568992818827,12.017076227088333,7.807724892447617,6.625415637160853,3.8242158646550886,2.349279168938069,2.8578373416212974,2.768161190521703,1.9634357293384967
2025-01-15,34.837661877806156,24.964473044365025,11.992295017728068,7.810028752047817,6.627370627587801,3.825344292789326,2.3499723810378117,2.858680616209734,2.770158301504643,1.9640150889236159
2025-01-16,34.685463930126076,24.860618824215187,11.940712465801077,7.776435414570856,6.598864266709288,3.8088903096001427,2.3398644265393043,2.84755977172513,2.758242998035031,2.383347592677905
2025-01-17,34.2764278263213,25.471218115963918,11.914215418642419,7.8480206864346345,6.522592681221207,3.7648660516185086,2.3511536218685167,2.814646850685482,2.6810585767156803,2.355800170528336
2025-01-20,33.989888981570665,25.27985031637257,11.797033056670553,7.783732965883377,7.2767994985967155,3.7340258351728877,2.3318939495186437,2.7927425561428816,2.677530404486822,2.336502435584886
2025-01-21,33.99495773531337,25.308112791866005,11.730409372897135,7.778868578486951,7.277637970926321,3.734456089894269,2.3425329314270438,2.791912096826231,2.704340772286902,2.336771660075772
2025-01-22,33.9907176535113,25.307529577685493,11.728986823123828,7.77868931792728,7.277470261002622,3.73437003101797,2.3424789487996094,2.798761124758608,2.7042784519590177,2.3367178102142683
2025-01-23,33.99680171067003,25.3051969897369,11.725601522643796,7.777972358300575,7.2767994985967155,3.7340258351728877,2.342263043167689,2.7985031637256843,2.7063334424008367,2.336502435584886
2025-01-24,33.99085929113434,25.282076562651174,11.792620167610378,7.747027196373203,7.274787953061724,3.732993628225625,2.3416155650054593,2.791970550700066,2.7101925353949072,2.3358565498431245
2025-01-27,33.98784058682185,25.26453289469137,11.821216540303686,7.747651860196698,7.275374538953663,3.7332946296309095,2.341804375822166,2.781828611712017,2.7104110655728264,2.3360448962948115
2025-02-03,33.85632565080418,25.38274470789808,11.866237403047219,7.7481622727021495,7.27261003334623,3.731876047826968,2.340914534166068,2.7796201109084544,2.686351996167947,2.3351572431327035
2025-02-04,33.847840153638195,25.38875852873923,11.866432402185751,7.747537805083048,7.272023893134868,3.731575275118763,2.3407258668054447,2.7782447204139387,2.6918923150964726,2.3349690397842804
2025-02-05,33.84442136437015,25.37784665977335,11.868403659752623,7.748073056879077,7.272526293245393,3.73183307732874,2.340887579823921,2.779588105113106,2.7012898486310473,2.335130355082593
2025-02-06,33.842083326617036,25.365731220654574,11.875643325419615,7.765959651550775,7.272023893134868,3.731575275118763,2.3407258668054447,2.7621256047546785,2.709162796159966,2.3349690397842804
2025-02-07,33.83710567705299,25.34789306792982,11.881673755402906,7.760381525225846,7.272191352125584,3.7316612052310036,2.340779768662336,2.779460089301957,2.7138307499936674,2.335022809073889
2025-02-10,33.82799706103872,25.256410551700153,11.894501424567045,7.790780966770851,7.273698830173643,3.732434754368711,2.341264997109407,2.8203433241126112,2.7270612460182373,2.3355068441406184
2025-02-11,33.81942861353468,25.263829307101226,11.89148861210702,7.800320993283089,7.271856441856235,3.73148934896391,2.3406719674309255,2.819628946501887,2.726370496250089,2.334915272970938
2025-02-12,33.81546869496555,25.283905825910995,11.898836751560244,7.7983457147658655,7.27001498663634,3.7305444223699142,2.330870859394963,2.8212170253713853,2.7164717176158586,2.334324001408882
2025-02-13,33.81584126962203,25.28447480070074,11.899713856219082,7.798166193597102,7.269847627861151,3.730458543682392,2.3308172017762554,2.809641871375723,2.7267683708681227,2.3342702642974054
2025-02-14,33.81350606661188,25.285030626549453,11.904646810626412,7.79762767967921,7.269345597764411,3.730200931341744,2.3306562437417564,2.8071459646845156,2.727731011194056,2.334109067806559
2025-02-17,33.83526181965582,25.268775104101408,11.810903931901095,7.813363673213694,7.273280023584036,3.732219847440763,2.381434941224159,2.8098168552161256,2.7395714338357227,2.3353723698271733
2025-02-18,33.83136592038541,25.268168440639087,11.81645257713441,7.812464017759682,7.272442555072978,3.7317901078200633,2.38116073525822,2.8117961873793873,2.7392559908990837,2.335103467651678
2025-02-19,33.77691738208773,25.273484740494133,11.73190908213049,7.810236767201144,7.260738213370978,3.725784127538844,2.3773284713823912,2.8463565256976793,2.7348474049413483,2.4623972851552622
2025-02-20,33.76481023595268,25.18084803250209,11.875074683113803,7.815300616767623,7.256900719715423,3.723814951329589,2.3760719899258222,2.8115319919480113,2.734550936181556,2.4610958425634
2025-02-21,33.760572798066164,25.179401512418515,11.873243611513866,7.838978669430166,7.256483845247096,3.7236010358527283,2.3759354958788776,2.7964347180702074,2.734393849222306,2.460954464300076
2025-02-24,33.76512377022438,25.18369091218219,11.866272096902412,7.838168191488873,7.255733591886812,3.723216049921653,2.3756898461086013,2.797294378759403,2.734111138171408,2.460700024354267
2025-02-25,33.764258904493474,25.202025074539097,11.856655227384447,7.836367729279509,7.2540669175039385,3.722360810581107,2.375144139550055,2.7955033054472116,2.733483100642713,2.460134790578442
2025-02-26,33.762737405015024,25.202603989598742,11.85692758630195,7.836547738277912,7.254233550485606,3.7224463168340485,2.3751986989240397,2.795567520880615,2.7335458914116124,2.4601913022704514
2025-02-27,33.75690709242987,25.200839645217744,11.854476806408496,7.8349279549494515,7.252734129189614,3.721676901947996,2.4126020274584197,2.796137999457997,2.710014652452104,2.459682790488308
2025-02-28,33.756534041321785,25.208308452683898,11.798480519599828,7.835107897807135,7.252900700945311,3.7217623767833685,2.460887619082616,2.7962022176697015,2.7100768926901417,2.459739281416222
2025-03-03,33.75614640677787,25.221798873264024,11.798345034759782,7.8235346805476125,7.252817414111071,3.721719638874917,2.5400937492105267,2.7961701081951325,2.629663058631151,2.4597110356279153
2025-03-04,33.75237158961967,25.245657636633425,11.783756965467818,7.813038345101318,7.253733674505354,3.7221898098593815,2.576017199479973,2.7976718225292974,2.595541181821105,2.460021774982658
2025-03-05,33.75967950529142,25.227013256701287,11.784704371656249,7.813666508165126,7.254316869847265,3.704112081263051,2.5796699951990116,2.803639562903289,2.612978289883237,2.4602195590900635
2025-03-06,33.74899778766653,25.22588545028912,11.788084643005648,7.804046525625622,7.254983493649019,3.7044524646957067,2.5799070498314904,2.8015998639977764,2.631597084222593,2.4604456370164973
2025-03-07,33.74704532454913,25.21323051407333,11.814566980683486,7.794140956108857,7.254316869847265,3.704112081263051,2.5796699951990116,2.7875596965040073,2.6451380226818,2.4602195590900635
2025-03-10,33.73982245584371,25.21641640169825,11.81835725707144,7.781341322207723,7.255233509162087,3.7045801246117374,2.5799959565513055,2.78561451230495,2.658108033597383,2.4605304269514234
2025-03-11,33.728199310094574,25.210026135565037,11.814285911139079,7.778660701572268,7.252734129189614,3.703303921253405,2.584848721470206,2.784654886523878,2.68360349270363,2.459682790488308
2025-03-12,33.73019063392269,25.21954256128011,11.800513165662464,7.77903095762593,7.254150233037854,3.704026995178448,2.5853534158594376,2.782901522268955,2.684127469064196,2.4601630460999178
2025-03-13,33.63014457430898,25.15048283757086,11.840598977085987,7.796488118318284,7.288723942465703,3.7216806071013133,2.6034454107350578,2.7846249007551838,2.7119223028490187,2.4718883288096163
2025-03-14,33.60705490817865,25.179615358872987,11.857498609466704,7.781216607006441,7.28847161350329,3.7215517659195867,2.6033552818339807,2.7845284995857247,2.7049046013381433,2.471802754294498
2025-03-17,33.6001033849335,25.180462093729517,11.864344197982147,7.791947052144776,7.287714731429943,3.721165295893218,2.6030849325690233,2.7819316367127285,2.697700608309564,2.4715460662955886
2025-03-18,33.607537655957074,25.14822271270652,11.891755861954323,7.794390624567106,7.291079855563662,3.7228835551286905,2.6042869148435117,2.783216201989232,2.6839393071858,2.472687310104079
2025-03-19,33.59332428213867,25.163244760928393,11.892854174170846,7.7951105076981335,7.291753253350327,3.7232273974120975,2.604527444515253,2.7811642791831757,2.6818782152521865,2.4729156853509187
2025-03-20,33.58871517074331,25.16757989918652,11.89557515176285,7.819625609302734,7.292005809590442,3.7233563546436317,2.6046176545972197,2.755860966987395,2.6796620462411997,2.4730013369447
2025-03-21,33.58452829927228,25.160682406575564,11.897772963784968,7.82107035383617,7.293353071730289,3.724044277443031,2.6050988805927062,2.751751166867207,2.6882403342286434,2.4734582456691387
2025-03-24,33.593495484130344,25.17865931003889,11.897219776944459,7.824503762647092,7.2965548154258135,3.7256791133230287,2.606242505319923,2.750648672502986,2.6524524788185033,2.4745440808489696
2025-03-25,33.58849529918183,25.129564206775925,11.897494668401121,7.868585041023851,7.296723406123425,3.725765197078538,2.6063027239098235,2.749556951642456,2.6629112493848157,2.4746012564782105
2025-03-26,33.5823309504115,25.12234231819631,11.899667746452188,7.868494138197144,7.296639109800787,3.725722154703536,2.606272614267032,2.7599225511896894,2.6640357484484825,2.474572668333326
2025-03-27,33.857412796454774,25.333355079369145,11.163172156375744,7.9345848176944385,7.3579265465508845,3.7570160089655804,2.6281637569694105,2.779609363532364,2.6934018644119133,2.4953576096757435
2025-03-28,33.858614478746034,25.32464052455105,11.15812725582349,7.93513946785284,7.358440886647855,3.7572786351233898,2.6283474731281764,2.776308523255516,2.707570712566437,2.49553204230521
2025-03-31,33.857091592060435,25.30980421398977,11.1529517036319,7.935601735556062,7.358869558328013,3.757497518303965,2.6285005895484477,2.7869562988474677,2.7170493682743704,2.4956774214595634
2025-04-01,33.84929409763565,25.322310429273454,11.1523020176295,7.93513946785284,7.358440886647855,3.7572786351233898,2.6283474731281764,2.784463856727102,2.7168910936768205,2.49553204230521
2025-04-02,33.848971830198174,25.351190365219338,11.140914260146536,7.950138891478216,7.359384030276478,3.757760211786201,2.6286843528029977,2.7824903521691304,2.6846138071179553,2.4958518988049736
2025-04-03,33.820973011264336,25.376215798034217,11.115668007326246,7.949583121670682,7.358869558328013,3.757497518303965,2.6285005895484477,2.7822958368092614,2.7147191372552673,2.4956774214595634
2025-04-07,33.654827515819555,25.28229323238509,11.053276178812002,8.189287238583013,7.325242628365715,3.740327339531259,2.835690029505094,2.7684221269646865,2.6663604817309654,2.484273228302622
2025-04-08,33.65641137469784,25.304944532341057,11.054558276999597,8.190237135261285,7.326092302267423,3.7407611898056428,2.8360189485503247,2.7861421326862494,2.620272721789441,2.4845613856011433
2025-04-09,33.6747696871366,25.185283187915335,11.059427566053195,8.195865161654215,7.330088411357691,3.742801634995021,2.8375658907171553,2.7969463380893025,2.691335501256885,2.4859166208246
2025-04-10,33.65406920100582,25.1640021155577,11.108301708220056,8.198945932654746,7.325582474274634,3.7405008675642324,2.8358215879673017,2.795227004908465,2.6931606246462474,2.4843884832008016
2025-04-11,33.665036771275474,25.209615996026987,11.110750115454145,8.209428020431323,7.328727544458549,3.7421067654969637,2.837039082679093,2.796427071270599,2.615413534707025,2.485455098199844
2025-04-14,33.6697601218193,25.205314738557387,11.085603130904685,8.211428916300296,7.330513785915571,3.743018834638651,2.837730558353954,2.797108648520666,2.6334603831922787,2.486060881797206
2025-04-15,33.67054169993872,25.171080242901446,11.110234173336552,8.211619528682055,7.330683949562666,3.743105721554718,2.8377964307600885,2.797173577968022,2.641646084421252,2.4861185908744825
2025-04-16,33.67366837530644,25.17341765099175,11.100819032761311,8.212382066711239,7.331364683158754,3.743453309560954,2.8380599509694675,2.7974333259044646,2.643052150657455,2.486349453978159
2025-04-17,33.68813680565394,25.16216988296827,11.082363488144702,8.215910648052452,7.334514721286118,3.745061744165252,2.8392793688322606,2.7974740284322763,2.6476715586656665,2.4874177537990603
2025-04-22,33.68539858152075,25.176380973613682,11.090752016943721,8.21988750632835,7.33391856052689,3.7447573397243863,2.839048587791046,2.7960854803275415,2.6265553806066855,2.487215572616941
2025-04-23,33.68696322651667,25.18335648029876,11.087783511619158,8.22026930991077,7.334259211950337,3.7449312790595055,2.8391804580776716,2.795054136029839,2.6208712858410244,2.487331100696267
2025-04-24,33.69906866423359,25.196477232336793,11.06661060222043,8.22265638611987,7.336389000527347,3.746018766102073,2.8400049249983157,2.795865789149671,2.6088552398962035,2.488053394415702
2025-04-25,33.424964342249886,24.992684112657752,10.976596073154266,8.155774251302459,8.088951973215787,3.7155490832674714,2.8169046538260365,2.773124540596838,2.587635113494183,2.4678158562353247
2025-04-28,33.42457925491714,24.998156648048813,10.971861232465114,8.161440763885048,8.08885878080702,3.7155062766133935,2.8111117255617617,2.7730925915685085,2.587605301480212,2.4677874246529887
2025-04-29,33.42457925491714,24.998156648048813,10.9741654224041,8.161440763885048,8.08885878080702,3.7155062766133935,2.808807535622776,2.7730925915685085,2.587605301480212,2.4677874246529887
2025-04-30,33.42457925491714,24.999308743018307,10.9741654224041,8.161440763885048,8.08885878080702,3.7155062766133935,2.808807535622776,2.7730925915685085,2.586453206510719,2.4677874246529887
2025-05-02,33.42573454353572,25.00247708979969,10.975696868728066,8.161722856280402,8.089138364475538,3.715634699534768,2.808904619369229,2.7731884408620733,2.5796297960490997,2.467872721365418
