date,PLATINUM BROKING CO LTD,UOB KAY HIAN (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUNDERSTONE SECURITIES LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.
2024-08-30,45.32986317237792,16.765286676615414,9.463422437815353,9.557833620926855,5.791014083002546,4.671910598338579,3.6924578166811592,1.1739319753179487,1.133408314633119,2.4208713042911016
2024-09-02,45.34948022535711,16.77563546702448,9.501400972576747,9.515259437938017,5.771839130786428,4.673932424819131,3.6941176411340386,1.1726632998670319,1.1338988109505395,2.411772589546475
2024-09-03,45.359919788853205,16.77949726016466,9.548040403086606,9.506001632041217,5.714462060830415,4.675008375724915,3.69502991862309,1.174954741328281,1.1341598372859292,2.4129259820616813
2024-09-04,45.39037545967916,16.790763392193984,9.574803507328387,9.512797001708199,5.698359370445752,4.678147281544468,3.6975108448552674,1.1773122277136225,1.1349213377213179,2.345009576809843
2024-09-05,45.3751054552377,16.778247796307888,9.609867233269096,9.535325130509275,5.734380491359979,4.674660257190431,3.694754772934192,1.1765734368759333,1.1340753835205677,2.287010042794937
2024-09-09,45.34310232343697,16.76641407228183,9.637407327159938,9.49805378552096,5.621136931579455,4.671363212107371,3.692148856699214,1.1977098568063902,1.1332755184049577,2.4393881160029127
2024-09-10,45.34492483533592,16.76708797829142,9.654614253520197,9.450738897608455,5.6005286127883505,4.671550971978268,3.6922972582173994,1.196892284561138,1.1333210690623066,2.4880438386365484
2024-09-11,45.32081411211886,16.762086849200948,9.684276228295476,9.469817228511276,5.5954287809976595,4.669067023159547,3.690333996451033,1.1961116663714764,1.13271846158834,2.4793456533053817
2024-09-12,45.34257505484534,16.755216619149312,9.85308858092067,9.40390517412461,5.527156558469529,4.6660063853817695,3.687811992938235,1.1945246766599706,1.1319759490268522,2.4377390084837085
2024-09-13,45.339690719180865,16.7541507849129,9.811906528977413,9.376688711997197,5.546928204490658,4.713058370912025,3.687577403534297,1.1928841214159047,1.130751101332597,2.4463640532461453
2024-09-16,45.29621994342053,16.733973905614814,9.886555162220985,9.261142476472747,5.536941282051687,4.708539586148886,3.7000427193020617,1.192316275830505,1.1285769251783608,2.555691723759422
2024-09-17,45.218687722654934,16.701429865971498,9.84398879827175,9.257650407628473,5.546825059227353,4.700480116040059,3.6777359619922145,1.1966401857554843,1.1266451729168439,2.7299167095413868
2024-09-19,45.237746519215015,16.712371821466306,9.848137847907969,9.26155232704784,5.550908850507956,4.702461276900271,3.6793271363964237,1.1936732614378807,1.127325433394752,2.6864955257255847
2024-09-20,45.239993477201615,16.713201924648466,9.848627004722646,9.262012348171144,5.556405984988803,4.702694848060107,3.6795098885034703,1.1937325511654766,1.127689545136943,2.676132427401328
2024-09-23,45.12422776302639,16.66244355218764,10.269257138592142,9.345282562301806,5.465744581576759,4.690661008402102,3.6740895793882364,1.2716488432076074,1.1299260240777824,2.366718947239533
2024-09-24,45.116326724802164,16.65944698401203,10.061255252163932,9.493115837809922,5.455834225105211,4.688722018752273,3.671608245950638,1.281600201178656,1.1246461122467122,2.4474443979784666
2024-09-25,45.104742884678274,16.659776435721096,10.08068246705147,9.597741561200394,5.401838410534104,4.687518166173983,3.6706655423662333,1.2665959402402494,1.1244597281737965,2.405978863860401
2024-09-26,45.13636676784932,16.67381321674155,10.157905374403626,9.483461337658126,5.412038882462762,4.690804683674554,3.675410981671919,1.2664595156928506,1.1257603413113249,2.3779788985339683
2024-09-27,45.14352067855579,16.665799851879665,10.129903724388658,9.534904594998311,5.382944028900356,4.69154815507581,3.675993517747711,1.2738940889250099,1.1280904795525826,2.373400879976109
2024-09-30,45.15561661080867,16.67008087002567,10.160761683243273,9.417320813255316,5.3763154444065435,4.692805226916729,3.675994575335256,1.269618089409234,1.12876170800482,2.4527249785944822
2024-10-02,45.048103158601364,16.629308210939318,10.151902956434748,9.447433583184162,5.347992308694079,4.685141053242401,3.6751071549995706,1.2755465042553225,1.1257926951208659,2.6136723745281647
2024-10-03,45.33275002840198,16.752694273731045,10.558274052368075,9.431077821497817,5.341166499756753,4.719032734670139,3.7138331672679143,1.2753333963415106,1.1366367698432582,1.739201256121508
2024-10-04,45.39201113184534,16.791105764731835,10.572076324906332,9.44340657009595,5.0936639825933625,4.7252016762601965,3.712620058699048,1.2802520120329628,1.1360999662345703,1.8535625126004065
2024-10-07,45.48983966016902,16.82729383229993,10.59486118599537,9.463758930435995,5.0551864656041685,4.735385396137214,3.743704767505722,1.2833765425012722,1.1540407652314129,1.6525524541198937
2024-10-08,45.55719608703113,16.852209866182875,10.610548908746646,9.477771839494382,5.123801019985182,4.742397041869131,3.6634482297859754,1.2863218679084594,1.164532527735646,1.521772611260568
2024-10-09,45.59039066042327,16.867536240962245,10.61828012740658,9.484677676989715,5.173802110223381,4.745852518943713,3.673290015499859,1.3051700666533126,1.1652566689738098,1.3757439139241143
2024-10-10,45.398000696599716,16.79532367737839,10.764370392957975,9.788200773987551,5.247489291352967,4.725825175874155,3.6659012357060483,1.2866156059655494,1.1527223521286818,1.1755507980489612
2024-10-14,45.332604464502275,16.778344223676527,10.742144556325979,9.813821000669519,5.229891965270755,4.7190175818102915,3.6598578105194055,1.2822990350196397,1.161326852348972,1.2806925098566384
2024-10-15,45.33348786991361,16.778671186582265,10.655017177371672,9.81677436858061,5.278423809876829,4.719109542237388,3.659723002230965,1.283684472590103,1.161534999148584,1.3135735714679724
2024-10-16,45.317216641591756,16.773679210126467,10.812451236587904,9.759346999990266,5.287928495670488,4.717415745610534,3.658965791350124,1.2836905971786803,1.1615508124216452,1.2277544694721376
