date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),CHINA SECURITIES DEPOSITORY AND CLEARING
2024-09-11,44.876690824418915,13.809881631951844,0.0,10.3426377639622,7.950373129543673,7.2322688749995825,3.763965671660008,3.797473334274494,3.5969538026878647,4.629754966501419
2024-09-12,44.8684971729327,13.808912186390149,0.0,10.32880217627268,7.94981501802978,7.2658804262619645,3.763701443485428,3.7979376718825857,3.596701298648179,4.6197526060965375
2024-09-13,44.891596812550425,13.807087580117742,0.0,10.325215708556883,7.948764588991593,7.274801072856957,3.763350300439152,3.7974358408328412,3.596226057466187,4.595522038188217
2024-09-16,44.86113823409315,13.815125208746426,0.0,10.318986592972404,7.9533918659211,7.285938980471199,3.7655703390617203,3.801108965788331,3.598319556862565,4.600420256083111
2024-09-17,44.898109983162314,13.814411589145548,0.0,10.273829849790909,7.952981033862525,7.309926512508183,3.7653758287144137,3.8009126196950396,3.5981336858460375,4.586318897275026
2024-09-19,44.91114941460923,13.818198565492063,0.0,10.24791647172134,7.9551612028016905,7.311930399435903,3.7655303483855067,3.803417391667118,3.5991200504893643,4.587576155397783
2024-09-20,44.91775956722942,13.816533171819035,0.0,10.24668137474594,7.9542024327368175,7.311049152682419,3.7650765200237224,3.8029882499474823,3.5986862781903093,4.587023252624855
2024-09-23,44.80871184951752,13.815468431690686,0.0,10.301385056344921,7.9535894599734025,7.321191463104471,3.764786372849513,3.80269518119087,3.5984089535067523,4.633763231821863
2024-09-24,44.85861991692227,13.813487894164952,0.0,10.253415303427586,7.952028353106943,7.30791031316321,3.7640474317856087,3.802036534078683,3.5977026685075177,4.650751584843225
2024-09-25,44.943856587037544,13.825400088330046,0.0,10.275263331149805,7.958885861252192,7.293372063305463,3.767293394296858,3.805315256857732,3.6008051820119915,4.529808235758363
2024-09-26,44.898611303036354,13.824221993634374,0.0,10.334550092556011,7.958039184444362,7.286303787104903,3.7663072853267825,3.80491044238613,3.60018798786692,4.526867923644164
2024-09-27,44.86405175828015,13.820460810334803,0.0,10.361942452083166,7.956311972653792,7.291949740243657,3.766572489187161,3.804084625118102,3.598675088193135,4.535951063906036
2024-09-30,44.90890270133296,13.81765501572271,0.0,10.417845105107975,7.9547472278014775,7.285513072695463,3.7658609831341496,3.7972514761251843,3.5973822499965586,4.454842168083518
2024-10-02,44.924457616213985,13.819942272422587,0.0,10.406886515576415,7.957310688029058,7.170832986637501,3.7716983094381167,3.797597232311018,3.598395204409622,4.552879174961697
2024-10-03,44.982103896942576,13.848368301200322,0.0,10.543632043027413,8.003070226318671,6.848585001264662,3.775353484445333,3.813153088437811,3.6043609942299373,4.581372964133273
2024-10-04,44.9841069103607,13.8518570321448,0.0,10.540663961122979,8.003801555138745,6.8491355425380345,3.772548304960822,3.8121985539627055,3.603946890086254,4.581741249684961
2024-10-07,44.9956482925918,13.836217967810004,0.0,10.599950910186246,7.977672176449412,6.841214416974892,3.767365088881806,3.8072038271368616,3.598284921140624,4.576442398828354
2024-10-08,44.92789224071909,13.850630619136433,0.0,10.581073910921745,7.989794286621145,6.848340644551717,3.8093515460184206,3.8104072278909005,3.60130002285954,4.581209501281007
2024-10-09,39.51731534249256,12.207824531343165,11.977335131878293,9.278405116176716,7.041141078226558,6.034662087357025,3.3638274116296567,3.3613726736857363,3.18121882575317,4.036897801457122
2024-10-10,39.53807000809768,12.222166975110833,12.052548688494843,9.184867903147005,7.0402455278823455,6.058679302146526,3.3698051548443306,3.365381030775836,3.1852327239842824,3.983002685516321
2024-10-14,39.57971685908311,12.21747541734142,12.049962855434464,9.214233047193684,7.029681732428325,6.020752226995832,3.367607774433064,3.3642709997305564,3.176789341884019,3.9795097454755206
2024-10-15,39.38497595285884,12.18159227470126,11.954280265747503,9.138447828965633,7.008271145125744,6.470474761790973,3.3558824430563297,3.35441244564331,3.1673584147545424,3.984304467355871
2024-10-16,39.35166874654454,12.165533726237689,11.938268627052082,9.201580729622737,6.9988842223699805,6.467628873219764,3.3487089977462143,3.3512072912509856,3.1631160348346676,4.013402751121343
2024-10-17,39.35888142617895,12.14283148911582,11.916242767548589,9.172752698056454,6.98597142526523,6.451942889626913,3.3425821143198067,3.345024382885453,3.157280150959628,4.12649065604316
2024-10-18,39.33629407333435,12.138752820815736,11.912240208369893,9.228227218863044,6.983624900056257,6.387455217333465,3.3411766799065816,3.343900819165927,3.1562196488454584,4.17210841330929
2024-10-21,39.32079931390751,12.133559390770268,11.907143689220009,9.215610416782756,6.9806370340112345,6.41857944949573,3.3397215065292856,3.342470168485444,3.1548692954610233,4.186609735336742
2024-10-22,39.35004662680733,12.143108069561585,11.916514186923834,9.26489300820057,6.986130546561826,6.248016527454441,3.3409614944487984,3.3451005733798804,3.157352065154627,4.247876901507112
2024-10-23,39.36062662137114,12.148345272781883,11.921653662428538,9.239532636352239,6.9891435960369925,6.3376688410732696,3.342453857306576,3.3468776358035566,3.1587138000834876,4.154984076762318
2024-10-24,39.362455921821144,12.14663480228615,11.926018339634641,9.263738665744208,6.9881595341221345,6.345262743553576,3.341983244348358,3.346406399983341,3.158269057475486,4.121071291030962
2024-10-25,39.291860051978546,12.145628173354165,11.925029993866499,9.300509990990227,6.987580403878833,6.2629929111893565,3.341706283932677,3.346129073007168,3.1580073220187126,4.240555795783819
2024-10-28,39.28941095606725,12.14271455608451,11.92216929594002,9.290689127549188,6.9859041517618365,6.287763619095564,3.3409046413169134,3.3458405208475117,3.1572497469851446,4.237353384352064
2024-10-29,39.271993312699685,12.14426618808337,11.923692746012895,9.320510796397587,6.986796831267128,6.285353231014576,3.3413315519984303,3.346268062250321,3.1576531897007896,4.222134090575218
