date,CHINA SECURITIES DEPOSITORY AND CLEARING,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD
2024-06-27,53.812897791150704,10.091243006464524,11.836200437789044,6.478361306972063,7.278815217864766,1.7026719616507975,2.7020192464887303,2.0290113024526795,2.4326022178813544,1.636177511285336
2024-06-28,53.78320828144199,10.119399367368148,11.831367473825956,6.474913215583877,7.273055170693607,1.7229298896983762,2.7005811035922376,2.027931366328865,2.4313074715155825,1.6353066599513522
2024-07-02,53.708525559566446,10.223696417740548,11.816750738884819,6.460557104648597,7.263250043906455,1.7274630650500384,2.692677476451685,2.0251390756095513,2.4279597658677323,1.6539807522741332
2024-07-03,53.649055764444775,10.380304810129072,11.801668117513602,6.448019097701911,7.252337819506904,1.7088415331839828,2.6709044289997728,2.01559649725188,2.421109706686893,1.6521622245812062
2024-07-04,53.64388001408712,10.381042584582735,11.802506914582375,6.448477387111907,7.254734657923606,1.708962988155836,2.671094262062668,2.0157397546640436,2.421281785727324,1.6522796511023823
2024-07-05,53.65195520203879,10.382605276729215,11.804283584383498,6.44944809741268,7.238682671429405,1.7092202439197401,2.6714963505804468,2.0160431905336393,2.4237370088336094,1.6525283741389687
2024-07-08,53.63816371965021,10.38143321351737,11.802741981526202,6.448720037291909,7.237865516829449,1.7293051803031807,2.6711947728444514,2.015815605067936,2.4234633999553434,1.6512965730139426
2024-07-09,53.611364650668,10.382518448156269,11.809411671946688,6.449394161395691,7.23862213513147,1.7357581217072273,2.67147400915365,2.016026330588706,2.4341703503379684,1.6512601209143254
2024-07-10,53.61125256443267,10.382496741239951,11.809386981799282,6.4493806775324,7.2386070012151915,1.7357544927267943,2.671468423855338,2.016022115646534,2.4341652611746443,1.6514657403772035
2024-07-11,53.65063451689156,10.390974525698782,11.698037714432889,6.4295377926320425,7.242425230619497,1.766256523121814,2.7154982999727033,2.017668290105978,2.4361528686775142,1.6528142378472246
2024-07-12,53.65007322312319,10.39086581516253,11.697915329381335,6.429470526708181,7.242349460254682,1.7662380445187424,2.7154698903874763,2.0176471812291106,2.4371735831556616,1.6527969460790963
2024-07-15,53.67105282354938,10.394929112746071,11.697295413624405,6.379654206955158,7.247065445004094,1.76671940119134,2.7332775322394287,2.018436172354755,2.438126628042128,1.6534432642932424
2024-07-16,53.67734490305857,10.396147753280006,11.70055085599028,6.380402120204471,7.25210198189122,1.7817901346930203,2.7038707383114895,2.015741948574116,2.438412459710971,1.6536371042858562
2024-07-17,53.68139059041823,10.396931315947471,11.699129745197315,6.359528044278148,7.253276663663641,1.7819244290743559,2.7195673516594288,2.0158938760164364,2.4385962440334583,1.6537617397115159
2024-07-18,53.68408805414771,10.39745375668185,11.699298874827562,6.342050904975931,7.250291169755689,1.7820139699089588,2.734150743555652,2.0159951737017834,2.4406031390410097,1.654054213403861
2024-07-19,53.68970864103826,10.39854234353129,11.699686181970401,6.338527003680346,7.24539659465695,1.7822005422196954,2.734437002154485,2.016206243246884,2.4408586639554772,1.6544367835462186
2024-07-22,53.65690103663936,10.39218821585642,11.753433657159272,6.33465378678884,7.241178493460943,1.7811115117177871,2.73276609855506,2.014974221347542,2.4393671541770194,1.6534258242977624
2024-07-23,53.58059325728565,10.377409039458657,11.823347040418874,6.3256450040580905,7.23464195103915,1.7994754497825056,2.7449703532179974,2.012108640120982,2.4507348480710736,1.6510744165470226
2024-07-24,53.625641837584915,10.386133981009184,11.833287673140108,6.3309633723251535,7.240515425281109,1.7173303722636504,2.746859932676091,2.013800346616468,2.453004480277531,1.6524625788257925
2024-07-25,53.63697192246274,10.38832837487609,11.834741877172918,6.332300985263831,7.2420452093828285,1.6976110472622632,2.7474402922786667,2.0142258245794777,2.453522753775337,1.6528117129458508
2024-07-26,53.67537273920103,10.39576578753834,11.842168139222295,6.368026036477012,7.171658702494269,1.614881502801664,2.807184851245008,2.0156678880291263,2.455279327165929,1.6539950258253229
2024-07-29,53.70359079903887,10.401231019097665,11.850488259521914,6.3313690511837954,7.145896652263213,1.6157304735782339,2.8252071098538245,2.0167275590509557,2.45489451716281,1.6548645592487237
2024-07-30,53.704830825397984,10.401471185545367,11.850761889601234,6.3315152437268996,7.130766493062153,1.628753920999995,2.8252723444356107,2.016774125682631,2.4549512011547896,1.654902770393336
2024-07-31,53.702806138502055,10.4010790472203,11.848220652890557,6.331276543860458,7.131335445094694,1.633719219874826,2.8251658308910135,2.0166980927432925,2.4548586488191666,1.6548403801036404
2024-08-01,53.70812045244795,10.402473451169651,11.867614359954851,6.332125336276813,7.102965128873453,1.6339382418168746,2.825544582208476,2.0169684581325376,2.455187755499298,1.6550622336200964
2024-08-02,53.73603608935884,10.407880299694451,11.868752748116862,6.335416557609316,7.060548761839907,1.6347875068127289,2.827013203265553,2.018016809083262,2.455625546077491,1.6559224781415849
2024-08-05,53.723348518639625,10.407858486599768,11.868518290799381,6.335403279685546,7.060953129145902,1.647359029981146,2.82700727834089,2.018012579673386,2.455620399516328,1.6559190076180237
2024-08-06,53.720646381000414,10.407334999755859,11.863729897787966,6.33508462621115,7.0608075544450575,1.6472761723231082,2.8358766813855265,2.017911079154556,2.45549688851986,1.6558357194164997
2024-08-07,53.70933631335478,10.405590423867357,11.86236979767148,6.321240933527846,7.03385092650172,1.6444855984999192,2.889042730355092,2.021344480546777,2.457180643096866,1.6555581525781609
2024-08-08,53.704722535517455,10.404696555393505,11.85799848680062,6.32069792176629,7.033037180788364,1.656496424183184,2.8887945537393422,2.0211708415669256,2.4569695646071357,1.6554159356371767
2024-08-09,53.71068683732485,10.4058520729633,11.859315404167805,6.321399881449888,7.022502978258351,1.6568899323004511,2.889115375480236,2.021395307355673,2.457242429028048,1.6555997816713943
2024-08-12,53.39958069791615,10.345578696168053,12.348599469962224,6.284784704311437,6.955994114032035,1.6943750093526417,2.8723808747002653,2.0096868648217883,2.44300944764761,1.6460101210877998
2024-08-13,53.347568059451255,10.335501822203854,12.344896617398913,6.269297508577927,6.949010661844189,1.723527208438533,2.86958309790096,2.071415762347895,2.4447923992053715,1.6444068626311086
2024-08-14,53.34318289403832,10.333356741030979,12.353023298527162,6.268880000271877,6.948547887559482,1.7234124289238837,2.86939199598298,2.0712778149487043,2.44462958652471,1.644297352191903
2024-08-16,53.34140673966539,10.333012673883745,12.352611983057026,6.268671266971354,6.932708674183184,1.7422925687739121,2.869296454568598,2.071208848138908,2.4445481883160776,1.6442426024418124
2024-08-19,53.3332490302311,10.333851377700242,12.34071107645175,6.265225769309704,6.93327138415047,1.7642867488133385,2.869529347913749,2.0713769627847056,2.4441222412991754,1.644376061345758
2024-08-20,53.331473121621286,10.333507277613187,12.327397044881042,6.265017147697699,6.927837652249657,1.7731769296195503,2.869433797352556,2.071307989372261,2.456527733238648,1.6443213063541116
2024-08-21,53.33953515290263,10.335271032829155,12.345112383976513,6.218420098093377,6.882810785899853,1.8417528271737895,2.8699235612527487,2.071661526673003,2.4509106669614042,1.6446019642375287
2024-08-22,53.32943367139526,10.333313731384504,12.342982567977957,6.217242448992275,6.8815073139878224,1.8601339995382067,2.8693800529582267,2.0712691938463066,2.4504465116456977,1.6442905082737467
2024-08-26,53.33154245589024,10.333722337482081,12.342846284756336,6.215823343323675,6.877617047674227,1.8627049814792136,2.8694935157075814,2.0713510972167386,2.450543408673358,1.6443555277965574
2024-08-27,53.26633185048776,10.317553186688578,12.327754194005644,6.212380297552425,6.991481501789071,1.8604273777585087,2.865984871465526,2.0690262380384232,2.446715573546956,1.6423449086671142
2024-08-28,53.244565220306264,10.318732880585173,12.341637025857178,6.216832600358891,6.992280897528214,1.8608479845378378,2.86631256397163,2.0692628074634354,2.4469953274165595,1.6425326919748233
2024-08-29,53.263389035233175,10.322380913341583,12.326243860849923,6.21903046798757,6.994336989759585,1.8494440785542525,2.8673259056526756,2.0668749381287834,2.447860425797582,1.6431133846948636
2024-08-30,53.28588191973017,10.340830802516043,12.256419925218712,6.230146161534459,6.992463433574706,1.888999733854028,2.8745342054865652,2.0524379439780955,2.432235641789397,1.6460502323178294
2024-09-02,53.28543787418327,10.340744629599248,12.256317789183939,6.230094244055385,6.992405163501327,1.889400655724044,2.8745102512219955,2.052420840462184,2.43263203672888,1.646036515339724
2024-09-03,53.275846758563006,10.340379186219868,12.189630008341682,6.225707584777269,6.992158050912778,1.9459981054067594,2.8771168820852178,2.052348307619075,2.45337850149525,1.6474366145790948
2024-09-04,53.275457404176976,10.340465353046019,12.189731585054766,6.225759463867335,6.992216316867666,1.9460143214929801,2.8771408572244006,2.052365409926122,2.453398945604215,1.647450342739524
2024-09-05,53.309281854205956,10.347030487737536,12.138150239789843,6.22554301553999,6.996655656911384,1.9472498409494097,2.8789675465086098,2.0536684514133605,2.454956602245381,1.6484963046985264
2024-09-09,53.33609743537274,10.352235240572847,12.078728946928951,6.228674581905808,7.000175107579977,1.9482293445995396,2.8900096292171087,2.054701485645545,2.456191492038278,1.654956736139202
2024-09-10,53.27035250648523,10.339474521239323,12.177106718602603,6.22099678418266,6.991546317008907,1.955826546445763,2.8864472486401014,2.0521687506020307,2.453163858920316,1.6529167478730704
2024-09-11,53.28558334161547,10.342592513238756,12.120617549928932,6.221622586437367,6.993654701282723,1.9564163492942124,2.9039872060307372,2.0615391018401685,2.460571445676732,1.6534152046548938
2024-09-12,53.23403456186811,10.332587029765605,12.163582763721177,6.220183434826924,6.986888999507173,1.9711770894404,2.9178312606810413,2.063708104201268,2.458191074710486,1.651815681277824
2024-09-13,53.26770361100256,10.339162534692337,12.118516563586024,6.223933567351251,6.991335351897569,1.9724315172643065,2.9196881251598703,2.0650214173887034,2.4493404394126608,1.652866872244714
2024-09-16,53.26770361100256,10.339162534692337,12.118516563586024,6.223933567351251,6.990918752234015,1.9728481169278607,2.9196881251598703,2.0650214173887034,2.4493404394126608,1.652866872244714
2024-09-17,53.32832662690499,10.351819912064938,12.133352256208783,6.231553011928085,6.864959283839378,1.9919476977840214,2.9232624566675187,2.067549451479926,2.452338963340648,1.6548903397817099
2024-09-19,53.30110682382346,10.346536144180881,12.178409530730447,6.228372307476894,6.861455276650551,1.9911394177718915,2.921770367313529,2.0664941344938086,2.4506703456194714,1.6540456519390643
2024-09-20,53.30466243048778,10.347226340221056,12.179221927257808,6.228787789319654,6.8619129901496185,2.0012784325210045,2.9219652725755147,2.0666319860461346,2.434156841515789,1.6541559899056388
2024-09-23,53.65130239525302,10.414758681981946,11.765934703664083,6.26944067656822,6.790036539620046,2.0563045710005055,2.8571066716947775,2.0801200931955015,2.4500436411581115,1.6649520258637875
2024-09-24,53.636563588368055,10.411897593618493,11.761645839925816,6.269606255235241,6.788171216080238,2.099580600909088,2.847931174124177,2.070738514934613,2.4493705779056905,1.6644946388985813
2024-09-25,53.60845061969,10.406440320979346,11.76596387555238,6.2661104602177335,6.731360841615236,2.2081298295372367,2.840987428119014,2.0608476411479586,2.4480867693666855,1.66362221377442
2024-09-26,53.6442307081882,10.455385857299516,11.773862922737749,6.271366176117866,6.639583554589448,2.2263959319681397,2.9530376210774194,2.1314638679644298,2.2399342781278344,1.6647390819293986
2024-09-27,53.63826656827545,10.454223432500585,11.772553910289295,6.270668928625923,6.634649915215965,2.2471256705808584,2.946416123292837,2.1312268928310423,2.2396852433061256,1.6651833150819213
2024-09-30,53.626904614045344,10.455993797782046,11.780127138689645,6.206212438431179,6.633663983477575,2.2441329330281037,3.015002318734529,2.1339213682744678,2.239210820793014,1.6648305867440916
2024-10-02,53.61455987362501,10.549043617789073,11.718275583797938,6.207405639788672,6.634310060613237,2.2458229996179213,2.982019009517244,2.147966591275913,2.239641329644844,1.66095529433015
2024-10-03,53.46203393315094,10.56447104847648,11.611498035669344,6.233226018627426,6.622051983484231,2.409024057830476,3.089377217566508,2.131926686322012,2.2186107290745882,1.6577802897979859
2024-10-04,53.47903982267861,10.553171138062758,11.606001179047437,6.2456804723139605,6.632116909713501,2.4357601899175987,3.0736051915818887,2.1212953909743737,2.202142850147755,1.651186855562115
2024-10-07,53.485089474068346,10.548500112473642,11.542380664491077,6.245968079897455,6.645853535763618,2.4465086215532175,3.0701826419263263,2.1091773413120167,2.2558037190355935,1.6505358094787081
2024-10-08,53.477808597751775,10.642773373356123,11.528871937117827,6.21307512954803,6.6428545481769365,2.4256515030698207,3.0697647007710445,2.09548674174437,2.253402344915646,1.6503111235484227
2024-10-09,53.339284826814904,10.604134352563149,11.537298038558912,6.47981420832492,6.64752822822051,2.3932574691847575,3.0835373127609063,2.102592007065657,2.1665172401357853,1.6460363163705045
2024-10-10,53.30756539234909,10.62495533601911,11.497104479278859,6.477281920634502,6.677321005663904,2.436485469812453,3.042718375071854,2.1333661979484244,2.1575965772573995,1.6456052459644124
2024-10-14,53.320084947613736,10.612382894927633,11.477691721185671,6.4430671711380425,6.703871827699147,2.4471728526440124,3.0580608003178074,2.1308582736082435,2.15928755992799,1.6475219509377248
2024-10-15,53.29088653644028,10.61401845917108,11.507944689062192,6.452421288872443,6.70302376572233,2.4345902679896185,3.058532103977768,2.1311866782309066,2.159620346028841,1.6477758645045388
