date,THE HONGKONG AND SHANGHAI BANKING,THE BANK OF EAST ASIA LTD,SHANGHAI COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,NANYANG COMMERCIAL BANK LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-10-10,28.230543950444183,9.971049884088817,5.892184339144381,4.951862743548807,3.0198732617935846,2.953646426658348,2.0971022358107425,1.6061536758311628,1.7319146844626043,1.6550013274821935,62.10933252926482
2024-10-14,28.230543950444183,9.971049884088817,5.886368479003469,4.9460468834078934,3.038047824733937,2.953646426658348,2.0971022358107425,1.6165737585836308,1.7319146844626043,1.6525780524234799,62.1238721796171
2024-10-15,28.230543950444183,9.971049884088817,5.883218221427142,4.945077573384408,3.0516181650627328,2.953646426658348,2.0971022358107425,1.6175430686071164,1.7319146844626043,1.6525780524234799,62.13429226236957
2024-10-16,28.230543950444183,9.971049884088817,5.883218221427142,4.945077573384408,3.0734276405911554,2.953646426658348,2.0971022358107425,1.6250552212891285,1.7367612345800314,1.6525780524234799,62.16846044069744
2024-10-17,28.230543950444183,9.971049884088817,5.883218221427142,4.943865935855051,3.058645662733002,2.952919444140734,2.0971022358107425,1.629901771406556,1.7367612345800314,1.6525780524234799,62.15658639290974
2024-10-18,28.230543950444183,9.971049884088817,5.873767448698159,4.943865935855051,3.0668847979326284,2.9519501341172485,2.0971022358107425,1.6335366839946261,1.7367612345800314,1.6525780524234799,62.15804035794497
2024-10-21,28.230543950444183,9.971049884088817,5.873767448698159,4.943865935855051,3.068581090473728,2.9519501341172485,2.0971022358107425,1.6337790115004975,1.7367612345800314,1.6525780524234799,62.15997897799193
2024-10-22,28.21818524764474,9.971049884088817,5.849777025616894,4.941442660796338,3.0811821207790384,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.13986579500461
2024-10-23,28.21818524764474,9.971049884088817,5.849777025616894,4.941442660796338,3.0911175485197644,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.14980122274534
2024-10-24,28.195891117104576,9.971049884088817,5.849777025616894,5.007355742393347,3.1250433993417546,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.227346024624175
2024-10-25,28.189832929457793,9.971049884088817,5.849777025616894,5.008325052416833,3.115592626612772,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.21280637427189
2024-10-28,28.201949304751363,9.971049884088817,5.845172803005338,5.014867895075359,3.137644429647065,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.24891317264672
2024-10-29,28.199041374680906,9.971049884088817,5.845172803005338,5.014867895075359,3.131586242000281,2.950011514070278,2.0971022358107425,1.6417758191942522,1.7367612345800314,1.6525780524234799,62.23994705492948
2024-10-31,28.199041374680906,9.971049884088817,5.845172803005338,5.017775825145816,3.1291629669415677,2.950011514070278,2.0971022358107425,1.6352329765357256,1.7367612345800314,1.6525780524234799,62.233888867282694
2024-11-05,28.199041374680906,9.971049884088817,5.842749527946625,5.017775825145816,3.132555552023767,2.950011514070278,2.0971022358107425,1.6354753040415968,1.7367612345800314,1.6525780524234799,62.23510050481206
2024-11-07,28.199041374680906,9.971049884088817,5.842749527946625,5.017775825145816,3.093783151084349,2.950011514070278,2.0971022358107425,1.6354753040415968,1.7367612345800314,1.6525780524234799,62.19632810387263
2024-11-08,28.199041374680906,9.971049884088817,5.842749527946625,5.016564187616459,3.095479443625449,2.950011514070278,2.0971022358107425,1.6345059940181115,1.7367612345800314,1.6523357249176085,62.195601121355025
2024-11-11,28.199041374680906,9.971049884088817,5.842749527946625,5.016564187616459,3.098387373695905,2.950011514070278,2.0971022358107425,1.6378985791003104,1.7367612345800314,1.6523357249176085,62.201901636507685
2024-11-12,28.19661809962219,9.971049884088817,5.827967550088471,5.018987462675173,3.098387373695905,2.950011514070278,2.0971022358107425,1.6521959019467207,1.7367612345800314,1.6523357249176085,62.20141698149594
2024-11-13,28.19661809962219,9.971049884088817,5.827967550088471,5.018987462675173,3.0986297012017765,2.950011514070278,2.0971022358107425,1.6580117620876336,1.7309453744391186,1.6523357249176085,62.20165930900181
2024-11-14,28.19661809962219,9.971049884088817,5.827967550088471,5.02019910020453,3.105899526377917,2.950011514070278,2.0971022358107425,1.6638276222285462,1.7309453744391186,1.6523357249176085,62.21595663184822
2024-11-18,28.19661809962219,9.971049884088817,5.827967550088471,5.02019910020453,3.1054148713661744,2.950011514070278,2.0971022358107425,1.6657662422755168,1.7309453744391186,1.6528203799293513,62.21789525189519
2024-11-19,28.172385349035057,9.971049884088817,5.827967550088471,5.02019910020453,3.1201968492243273,2.9039692879547196,2.0971022358107425,1.706961918273648,1.7309453744391186,1.6528203799293513,62.20359792904878
2024-11-20,28.172385349035057,9.971049884088817,5.827967550088471,5.017775825145816,3.1201968492243273,2.9039692879547196,2.0971022358107425,1.708415883308876,1.7309453744391186,1.6528203799293513,62.20262861902529
2024-11-21,28.172385349035057,9.971049884088817,5.827967550088471,5.017775825145816,3.1141386615775435,2.9039692879547196,2.0971022358107425,1.708415883308876,1.7309453744391186,1.6528203799293513,62.196570431378504
2024-11-22,28.172385349035057,9.971049884088817,5.827967550088471,5.017775825145816,3.1141386615775435,2.9039692879547196,2.0971022358107425,1.708415883308876,1.7309453744391186,1.651002923635316,62.19475297508448
2024-11-25,28.172385349035057,9.971049884088817,5.834025737735256,5.017775825145816,3.1141386615775435,2.9039692879547196,2.0971022358107425,1.708415883308876,1.7309453744391186,1.649579249538322,62.19938748863426
2024-11-26,28.172627676540923,9.971049884088817,5.834025737735256,5.022622375263243,3.126255036871112,2.9039692879547196,2.0971022358107425,1.7178666560378593,1.7309453744391186,1.649579249538322,62.226043514280114
2024-11-27,28.16656948889414,9.971049884088817,5.834025737735256,5.022622375263243,3.114380989083415,2.9039692879547196,2.0971022358107425,1.7212592411200582,1.7309453744391186,1.649579249538322,62.21150386392783
2024-11-28,28.16656948889414,9.971049884088817,5.834025737735256,5.022622375263243,3.114380989083415,2.9039692879547196,2.0971022358107425,1.7227132061552863,1.7309453744391186,1.649579249538322,62.212957828963056
2024-11-29,28.16656948889414,9.971049884088817,5.834025737735256,5.0223800477573715,3.114380989083415,2.9039692879547196,2.0971022358107425,1.7227132061552863,1.7309453744391186,1.649579249538322,62.2127155014572
2024-12-02,28.16656948889414,9.971049884088817,5.834025737735256,5.02019910020453,3.114380989083415,2.9039692879547196,2.0971022358107425,1.7248941537081286,1.7309453744391186,1.649579249538322,62.2127155014572
2024-12-04,28.16656948889414,9.971049884088817,5.834025737735256,5.02019910020453,3.114380989083415,2.9039692879547196,2.0971022358107425,1.725136481214,1.7309453744391186,1.649579249538322,62.212957828963056
2024-12-05,28.165357851364785,9.971049884088817,5.834025737735256,5.014383240063617,3.1136540065658007,2.9039692879547196,2.0971022358107425,1.7253788087198711,1.7309453744391186,1.649579249538322,62.205445676281045
2024-12-06,28.165357851364785,9.971049884088817,5.834025737735256,5.014383240063617,3.1136540065658007,2.9039692879547196,2.0971022358107425,1.7253788087198711,1.7309453744391186,1.6493369220324505,62.20520334877517
2024-12-09,28.168508108941115,9.971049884088817,5.834025737735256,5.010990654981418,3.1136540065658007,2.9039692879547196,2.0971022358107425,1.7261057912374853,1.7309453744391186,1.6493369220324505,62.20568800378692
2024-12-10,28.168508108941115,9.971049884088817,5.834025737735256,4.996451004629137,3.1136540065658007,2.9039692879547196,2.0971022358107425,1.7382221665310533,1.7309453744391186,1.6493369220324505,62.2032647287282
2024-12-11,28.168508108941115,9.971049884088817,5.834025737735256,4.987484886911895,3.1136540065658007,2.9153586807306735,2.0971022358107425,1.7387068215427959,1.7309453744391186,1.6493369220324505,62.206172658798664
2024-12-13,28.168508108941115,9.971049884088817,5.831602462676542,4.987727214417768,3.1136540065658007,2.9153586807306735,2.0971022358107425,1.7411300966015095,1.7309453744391186,1.6493369220324505,62.20641498630454
2024-12-16,28.167296471411756,9.971049884088817,5.831602462676542,4.968341013948058,3.1395830496940365,2.9153586807306735,2.0971022358107425,1.7437956991660946,1.7309453744391186,1.6493369220324505,62.214411793998295
2024-12-17,28.167296471411756,9.971049884088817,5.831602462676542,4.956224638654491,3.1417639972468785,2.91657031826003,2.0971022358107425,1.7493692318011358,1.7309453744391186,1.6493369220324505,62.21126153642196
2024-12-18,28.167296471411756,9.971049884088817,5.831602462676542,4.956224638654491,3.1344941720707378,2.91657031826003,2.0971022358107425,1.7382221665310533,1.7309453744391186,1.6493369220324505,62.19284464597574
2024-12-19,28.167296471411756,9.971049884088817,5.831602462676542,4.951378088537064,3.1405523597175216,2.91657031826003,2.0971022358107425,1.7411300966015095,1.7309453744391186,1.6493369220324505,62.196964213575555
2024-12-20,28.168508108941115,9.971049884088817,5.831602462676542,4.951378088537064,3.1599385601872303,2.91657031826003,2.1046143884927546,1.7486422492835219,1.7309453744391186,1.647640629491351,62.230890064397535
2024-12-30,28.174323969082028,9.974684796676888,5.821667034935816,4.944108263360922,3.174478210539512,2.91657031826003,2.109460938610182,1.75009621431875,1.7309453744391186,1.647640629491351,62.2439757497146
2025-01-02,28.174323969082028,9.974684796676888,5.821667034935816,4.930780250537998,3.1752051930571263,2.91657031826003,2.113338178704123,1.7566390569772765,1.7309453744391186,1.647640629491351,62.241794802161756
2025-01-03,28.168992763952854,9.974684796676888,5.821667034935816,4.912605687597646,3.1708432979514414,2.91657031826003,2.117700073809808,1.7566390569772765,1.7309453744391186,1.647640629491351,62.21828903409224
2025-01-06,28.168992763952854,9.974684796676888,5.821667034935816,4.912605687597646,3.1708432979514414,2.91657031826003,2.1179424013156796,1.756881384483148,1.7309453744391186,1.647640629491351,62.21877368910397
2025-01-08,28.168992763952854,9.974684796676888,5.821667034935816,4.912605687597646,3.1662390753398855,2.91657031826003,2.1179424013156796,1.756881384483148,1.7309453744391186,1.647640629491351,62.21416946649242
2025-01-09,28.168437591636902,9.974684796676888,5.821667034935816,4.894431124657294,3.1662390753398855,2.9141470432013166,2.1208503313861358,1.763424227141675,1.7309453744391186,1.6481958018073024,62.20302240122233
2025-01-10,28.168437591636902,9.974684796676888,5.821667034935816,4.894431124657294,3.1701163154338277,2.9141470432013166,2.1208503313861358,1.7660898297062597,1.7309453744391186,1.6477111467955596,62.209080588869114
2025-01-13,28.168437591636902,9.974684796676888,5.821667034935816,4.8827994043754686,3.1701163154338277,2.9141470432013166,2.1208503313861358,1.767059139729745,1.7309453744391186,1.647640629491351,62.19834766130658
2025-01-14,28.168437591636902,9.974684796676888,5.821667034935816,4.8827994043754686,3.1701163154338277,2.9141470432013166,2.121092658892007,1.767059139729745,1.7309453744391186,1.647640629491351,62.198589988812444
2025-01-15,28.168437591636902,9.974684796676888,5.821667034935816,4.8827994043754686,3.1761745030806114,2.9141470432013166,2.1215773139037495,1.7665744847180025,1.7309453744391186,1.647640629491351,62.20464817645922
2025-01-16,28.168437591636902,9.974684796676888,5.821667034935816,4.8827994043754686,3.1776284681158398,2.913904715695445,2.1215773139037495,1.7665744847180025,1.7309453744391186,1.647640629491351,62.20585981398858
2025-01-20,28.168437591636902,9.974684796676888,5.824817292512144,4.8827994043754686,3.1776284681158398,2.9107544581191176,2.1215773139037495,1.7665744847180025,1.7309453744391186,1.647640629491351,62.20585981398858
2025-01-21,28.168437591636902,9.974684796676888,5.824817292512144,4.8827994043754686,3.1790824331510676,2.9107544581191176,2.1215773139037495,1.7665744847180025,1.7309453744391186,1.647640629491351,62.207313779023806
2025-01-22,28.156321216343333,9.974684796676888,5.824817292512144,4.834576230707068,3.2004072536677475,2.906392563013433,2.1215773139037495,1.7685131047649731,1.7309453744391186,1.647640629491351,62.16587577551981
2025-01-23,28.156321216343333,9.974684796676888,5.824817292512144,4.834576230707068,3.2004072536677475,2.9061502355075617,2.1215773139037495,1.7687554322708445,1.7309453744391186,1.647640629491351,62.16587577551981
2025-01-27,28.156321216343333,9.974684796676888,5.824817292512144,4.834576230707068,3.2033151837382032,2.9403184138354233,2.1215773139037495,1.767059139729745,1.7309453744391186,1.6134724511634895,62.16708741304916
2025-02-03,28.156321216343333,9.974684796676888,5.824817292512144,4.834576230707068,3.1911988084446357,2.9403184138354233,2.1215773139037495,1.7682707772591018,1.7309453744391186,1.6134724511634895,62.15618267528495
2025-02-04,28.156321216343333,9.974684796676888,5.824817292512144,4.828518043060284,3.1972569960914194,2.9403184138354233,2.1215773139037495,1.7680284497532304,1.7309453744391186,1.613957106175232,62.156425002790826
2025-02-05,28.156321216343333,9.974684796676888,5.824817292512144,4.820036580354787,3.192410445973993,2.9403184138354233,2.126666191527048,1.7806294800585412,1.7309453744391186,1.613957106175232,62.160786897896514
2025-02-06,28.156321216343333,9.974684796676888,5.824817292512144,4.813978392708003,3.192410445973993,2.940076086329552,2.127877829056405,1.7796601700350558,1.7309453744391186,1.613957106175232,62.15472871024973
2025-02-07,28.159229146413793,9.974684796676888,5.824817292512144,4.812039772661032,3.180294070680425,2.940076086329552,2.127877829056405,1.7794178425291844,1.7309453744391186,1.613957106175232,62.14333931747377
2025-02-10,28.159229146413793,9.974684796676888,5.824817292512144,4.812039772661032,3.183444328256752,2.940076086329552,2.127877829056405,1.7794178425291844,1.7309453744391186,1.613957106175232,62.146489575050104
2025-02-11,28.15874449140205,9.974684796676888,5.824817292512144,4.812039772661032,3.1943490660209637,2.9352295362121246,2.127877829056405,1.7762675849528569,1.7309453744391186,1.613957106175232,62.148912850108815
2025-02-12,28.15874449140205,9.974684796676888,5.8097929871481195,4.812039772661032,3.2064654413145313,2.9352295362121246,2.127877829056405,1.776509912458728,1.7309453744391186,1.613957106175232,62.14624724754423
2025-02-13,28.15874449140205,9.974684796676888,5.8097929871481195,4.812039772661032,3.2483880998302768,2.9352295362121246,2.127877829056405,1.779175515023313,1.7309453744391186,1.613957106175232,62.19083550862455
2025-02-14,28.15874449140205,9.974684796676888,5.798161266866295,4.812039772661032,3.2728631779232837,2.934502553694511,2.127877829056405,1.7900802527875241,1.7309453744391186,1.613957106175232,62.21385662168234
2025-02-17,28.15874449140205,9.974684796676888,5.798161266866295,4.811312790143417,3.2983075660397763,2.934502553694511,2.127877829056405,1.7900802527875241,1.7309453744391186,1.613957106175232,62.23857402728121
2025-02-19,28.152686303755264,9.974684796676888,5.798161266866295,4.796046157273523,3.3036387711689463,2.934502553694511,2.127877829056405,1.8240061036095145,1.7309453744391186,1.5936015956820377,62.23615075222251
2025-02-20,28.156078888837467,9.974684796676888,5.798161266866295,4.796046157273523,3.290553085851893,2.934502553694511,2.1322397241620896,1.8084971432337476,1.7309453744391186,1.5960248707407514,62.21773386177628
2025-02-21,28.152686303755264,9.974684796676888,5.798161266866295,4.796046157273523,3.2813446406287814,2.935714191223868,2.132966706679704,1.823036793586029,1.7309453744391186,1.5960248707407514,62.221611101870224
2025-02-24,28.152686303755264,9.974684796676888,5.798161266866295,4.796046157273523,3.3831221930947524,2.935714191223868,2.132966706679704,1.8252177411388713,1.7309453744391186,1.5972365082701083,62.326781239418395
2025-02-25,28.152686303755264,9.974684796676888,5.798161266866295,4.799923397367464,3.3819105555653954,2.935714191223868,2.132966706679704,1.8254600686447426,1.7309453744391186,1.5972365082701083,62.329689169488844
2025-02-26,28.149778373684807,9.974684796676888,5.798161266866295,4.805981585014249,3.375367712906869,2.935714191223868,2.132966706679704,1.8378187714441818,1.7309453744391186,1.5952978882231375,62.33671666715912
2025-02-28,28.147112771120224,9.974684796676888,5.794526354278224,4.809131842590576,3.6356274542127087,2.935714191223868,2.132966706679704,1.8380610989500532,1.7309453744391186,1.5952978882231375,62.594068478394504
2025-03-03,28.147112771120224,9.974684796676888,5.74218361301001,4.809131842590576,3.6382930567772935,2.935714191223868,2.136601619267774,1.8470272166672936,1.7309453744391186,1.5952978882231375,62.55699236999618
2025-03-04,28.147112771120224,9.974684796676888,5.74218361301001,4.809131842590576,3.6528327071295745,2.935714191223868,2.136601619267774,1.848481181702522,1.7309453744391186,1.5952978882231375,62.57298598538369
2025-03-05,28.147112771120224,9.974684796676888,5.74218361301001,4.796773139791136,3.6673723574818564,2.935714191223868,2.136601619267774,1.848481181702522,1.7309453744391186,1.5952978882231375,62.57516693293653
2025-03-06,28.147112771120224,9.974684796676888,5.74218361301001,4.796773139791136,3.637323746753808,2.935714191223868,2.136601619267774,1.848481181702522,1.7309453744391186,1.5952978882231375,62.54511832220848
2025-03-07,28.147112771120224,9.974684796676888,5.73854870042194,4.796773139791136,3.6581639122587446,2.935714191223868,2.139994204349973,1.8511467842671068,1.7309453744391186,1.5952978882231375,62.56838176277214
2025-03-10,28.1337847582973,9.974684796676888,5.73854870042194,4.79556150226178,3.641927969365364,2.935714191223868,2.147264029526114,1.858174281937376,1.7309453744391186,1.5952978882231375,62.55190349237289
2025-03-11,28.1337847582973,9.974684796676888,5.73854870042194,4.79556150226178,3.6370814192479366,2.935714191223868,2.147264029526114,1.8702906572309441,1.7309453744391186,1.5952373063466696,62.559112735672564
2025-03-13,28.1337847582973,9.974684796676888,5.73854870042194,4.79556150226178,3.637323746753808,2.935714191223868,2.147264029526114,1.8724716047837864,1.7309453744391186,1.5952373063466696,62.56153601073127
2025-03-14,28.1337847582973,9.974684796676888,5.73854870042194,4.794349864732423,3.637323746753808,2.935714191223868,2.147264029526114,1.873683242313143,1.7309453744391186,1.5952373063466696,62.56153601073127
2025-03-17,28.1337847582973,9.974684796676888,5.73854870042194,4.791927195492473,3.637323746753808,2.935714191223868,2.147264029526114,1.873683242313143,1.7309453744391186,1.5952373063466696,62.559113341491326
2025-03-18,28.1337847582973,9.974684796676888,5.73854870042194,4.796046763092287,3.637323746753808,2.9369258287532243,2.1492026495730845,1.8712599672544294,1.7309453744391186,1.5952373063466696,62.56395989160875
2025-03-19,28.1337847582973,9.974684796676888,5.73854870042194,4.796046763092287,3.64120098684775,2.9369258287532243,2.1492026495730845,1.8693213472074588,1.7309453744391186,1.5952373063466696,62.56589851165572
2025-03-20,28.138146653402984,9.974684796676888,5.73854870042194,4.8001663306921,3.640958659341879,2.9369258287532243,2.1492026495730845,1.8695636747133302,1.7309453744391186,1.5952373063466696,62.574379974361214
2025-03-21,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6390200392949072,2.9369258287532243,2.1492026495730845,1.8698060022192013,1.7309453744391186,1.595116142593734,62.56965458799672
2025-03-24,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6390200392949072,2.9369258287532243,2.1492026495730845,1.8685943646898444,1.7307030469332474,1.5895426099586927,62.56262709032645
2025-03-25,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6361121092244515,2.9369258287532243,2.1492026495730845,1.8690790197015874,1.7307030469332474,1.5895426099586927,62.56020381526775
2025-03-26,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6397470218125214,2.9369258287532243,2.1492026495730845,1.8695636747133302,1.7307030469332474,1.5895426099586927,62.564323382867556
2025-03-27,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6397470218125214,2.9369258287532243,2.1492026495730845,1.8700483297250727,1.7307030469332474,1.5895426099586927,62.564808037879295
2025-03-28,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.647986157012148,2.9369258287532243,2.1492026495730845,1.8702906572309441,1.7307030469332474,1.5895426099586927,62.57328950058479
2025-03-31,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6627681348703005,2.9369258287532243,2.1492026495730845,1.8727139322896578,1.7307030469332474,1.5895426099586927,62.59049475350166
2025-04-01,28.133300103285556,9.974684796676888,5.73854870042194,4.8021049507390705,3.6603448598115875,2.9369258287532243,2.1492026495730845,1.8731985873014005,1.7307030469332474,1.5895426099586927,62.58855613345469
2025-04-02,28.132815448273814,9.974684796676888,5.73854870042194,4.8021049507390705,3.6603448598115875,2.9369258287532243,2.1492026495730845,1.8734409148072717,1.7307030469332474,1.5895426099586927,62.58831380594883
2025-04-03,28.132815448273814,9.974684796676888,5.73854870042194,4.8021049507390705,3.6542866721648033,2.9369258287532243,2.1492026495730845,1.8734409148072717,1.7307030469332474,1.5895426099586927,62.58225561830204
2025-04-07,28.132815448273814,9.974684796676888,5.73854870042194,4.8021049507390705,3.6542866721648033,2.9369258287532243,2.1492026495730845,1.8748948798424998,1.7307030469332474,1.5895426099586927,62.58370958333727
2025-04-08,28.132815448273814,9.974684796676888,5.73854870042194,4.8021049507390705,3.6482284845180195,2.9369258287532243,2.1492026495730845,1.8748948798424998,1.7307030469332474,1.5895426099586927,62.57765139569048
2025-04-09,28.126757260627027,9.974684796676888,5.73854870042194,4.800650985703843,3.6424126243771067,2.9369258287532243,2.15550316472574,1.881680050006898,1.7307030469332474,1.5774262346651247,62.56529269289104
2025-04-10,28.126757260627027,9.974684796676888,5.735398442845612,4.796046763092287,3.646289864471048,2.936683501247353,2.1579264397844535,1.886526600124325,1.7307030469332474,1.576214597135768,62.56723131293801
2025-04-11,28.126757260627027,9.974684796676888,5.735398442845612,4.785626680339818,3.6523480521178318,2.936683501247353,2.1618036798783953,1.8867689276301964,1.7307030469332474,1.558040034195416,62.54881442249178
2025-04-14,28.126757260627027,9.974684796676888,5.735398442845612,4.785626680339818,3.664222099905529,2.936683501247353,2.1651962649605947,1.8867689276301964,1.7307030469332474,1.546650641419462,62.55269166258574
2025-04-15,28.126757260627027,9.974684796676888,5.735398442845612,4.77351030504625,3.664222099905529,2.936683501247353,2.166892557501694,1.8889498751830387,1.7307030469332474,1.546650641419462,62.544452527386106
2025-04-22,28.126757260627027,9.974684796676888,5.735398442845612,4.77351030504625,3.664222099905529,2.9369258287532243,2.166892557501694,1.8887075476771673,1.7307030469332474,1.546650641419462,62.544452527386106
2025-04-24,28.126757260627027,9.974684796676888,5.735398442845612,4.77351030504625,3.6644644274113998,2.9369258287532243,2.1671348850075653,1.8884652201712961,1.7307030469332474,1.5453178401371697,62.543362053609684
2025-04-25,28.126030278109415,9.974684796676888,5.735398442845612,4.771087029987537,3.6666453749642427,2.9369258287532243,2.172223762630864,1.8908884952300098,1.7307030469332474,1.5453178401371697,62.5499048962682
2025-04-28,28.126030278109415,9.974684796676888,5.735398442845612,4.77351030504625,3.6666453749642427,2.9369258287532243,2.1734354001602205,1.8908884952300098,1.7307030469332474,1.5465294776665264,62.55475144638564
2025-04-30,28.12578795060354,9.974684796676888,5.735398442845612,4.77351030504625,3.6666453749642427,2.943468671411751,2.1761010027248053,1.8935540977945946,1.7307030469332474,1.5465294776665264,62.566383166667464
2025-05-02,28.12578795060354,9.974684796676888,5.735398442845612,4.77351030504625,3.6673723574818564,2.943468671411751,2.1804628978304903,1.8962197003591794,1.7307030469332474,1.5174501769619633,62.54505834615078
