date,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,HSBC BROKING SECURITIES (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2025-02-28,27.055071436616444,0.0,6.340528159807479,5.389370230173996,4.0709520035481885,3.2833050874698206,2.9095515733327084,2.3623506525315525,2.2740918936372565,2.277422126975909
2025-03-03,48.342498168592805,0.0,11.329372079888977,9.628067726159372,7.274051751702551,5.86666978683799,5.198840148501685,4.235506354760259,4.061982803388571,4.063011180167794
2025-03-04,33.50064766863048,30.684156853725987,7.851089967083262,6.673329015591192,5.040811999564585,4.065516780528018,3.6027205605530104,2.9387988776703162,2.8226914802366183,2.820236796416535
2025-03-05,33.51836886814289,30.59849234230569,7.855243042960266,6.6780779283110885,5.043478492345036,4.06766736086012,3.6046263305689377,2.9547358732300286,2.8575811137335396,2.821728647542397
2025-03-06,33.52498849995367,30.604535319935888,7.856794395800051,6.679396799681679,5.044474542325757,4.068470695305287,3.605338217809563,2.9355701459231325,2.858145465027505,2.8222859182374638
2025-03-07,33.524416329793425,30.60401299307876,7.856660304081914,6.67806373289485,5.0443884484018975,4.068401258815257,3.6052766855902205,2.9374705561146723,2.8590719408764076,2.8222377503526004
2025-03-10,33.525397204883035,30.604908421464206,7.856890178401097,6.679478228565605,5.044536039784927,4.068520294249315,3.605382170680767,2.940238533956958,2.860374698467092,2.8142742295469954
2025-03-11,33.5247432817792,30.604311463385375,7.8567369273603855,6.6793479433043,5.04443764456997,4.068440936519336,3.6053118466012295,2.942131714225258,2.860318905985663,2.814219336269282
2025-03-12,33.52392591377189,30.603565298534363,7.856545371966439,6.6791850938747706,5.044314655948971,4.068341743710215,3.6052239453595996,2.943766654594965,2.8609805995553494,2.8141507226834386
2025-03-13,33.53079304402893,30.58666748460667,7.858154727642097,6.681772577501039,5.045347946795903,4.0691751136668275,3.6059624490331337,2.9448573842217196,2.862542091692229,2.8147271808114436
2025-03-14,33.529893616890014,30.585847030441187,7.857943941168463,6.682812615060878,5.04521261081197,4.0690659624598915,3.6058657230032916,2.946241514248427,2.862465307106782,2.814651678809097
2025-03-17,33.5294848023233,30.585474111280035,7.857848132873207,6.682974985399799,5.045151096855767,4.069016350210674,3.6058217583414884,2.9484002492681882,2.8612111523914208,2.8146173610561194
2025-03-18,33.52923951836835,30.58525036414827,7.857790649017467,6.68292609629384,5.04511418920205,4.068986583441844,3.605795380059002,2.9491102273773553,2.861190221285812,2.8145967708060136
2025-03-19,33.52883071975163,30.584877459536642,7.857694844460193,6.682844616040096,5.045052677645828,4.068936973128259,3.6057514171124896,2.9495619630177923,2.86188687491512,2.8145624543919507
2025-03-20,33.5193493893796,30.57622862444883,7.872049676231607,6.680954831747907,5.043626030484139,4.067786353351874,3.604731777605499,2.9494592129560226,2.872047555370955,2.8137665484235663
2025-03-21,33.52335377988101,30.57988141490281,7.87299011098122,6.68175297230123,5.044228567482533,4.068272311621706,3.6051624170407317,2.9505429888543553,2.8597127417703665,2.81410269516403
2025-03-24,33.50832183193695,30.566169326649856,7.869459844341148,6.678756859098647,5.041966723940796,4.066448089080843,3.647167596631043,2.9492199586794383,2.859648924514709,2.8128408451265687
2025-03-25,33.50489251598803,30.5630411171115,7.868654466372986,6.6722252136202505,5.041450717887523,4.065788247821952,3.6472816813040647,2.948918128970034,2.8764132978934907,2.8113346130301635
2025-03-26,33.492487523000996,30.551725327617792,7.865741142492714,6.670972769399479,5.03958414987003,4.064282913200241,3.6459312963220283,2.9556209243387754,2.9033602211347946,2.810293732623154
2025-03-27,33.48229292956295,30.542425856554857,7.863346932955976,6.670159766738824,5.0380501786632195,4.063045808554346,3.663084600286658,2.9561823247068157,2.9053985743595194,2.816013027616833
2025-03-28,33.4837605685037,30.543764631459737,7.8636916092954285,6.670452141763297,5.038271012960417,4.0632239052055885,3.664949793134405,2.9490063561333844,2.9067435188212074,2.8161364627228362
2025-03-31,27.055071436616444,24.67953778240357,6.3539081224088605,5.387402588614969,4.0709520035481885,3.2831083233139178,2.9634649520500385,2.3832076530572355,2.3339081970316666,2.2754544854168826
2025-04-01,33.489713978990956,30.549195310857442,7.865089773160553,6.66871540905289,5.039166817224243,4.063946346156026,3.668280598091511,2.95001781238729,2.8892367824733185,2.8166371716057714
2025-04-02,33.491019118948664,30.550385854780902,7.865396286466112,6.669218869061335,5.039363200447189,4.064104723703403,3.668423556003533,2.9501327786161844,2.8852086721640036,2.816746939808669
2025-04-03,33.48098846961996,30.541235932938342,7.863040579352493,6.6669779221686865,5.03785389776147,4.062887513526137,3.6799867544826648,2.9687290538370545,2.882396559706929,2.815903316606264
2025-04-07,33.458991027797566,30.52116994649866,7.85787446014283,6.6638143221544475,5.034543962688129,4.060218143958664,3.7384034848003935,2.9692119416740144,2.875636025610519,2.8201366846747744
2025-04-08,33.45907244647428,30.521244216319488,7.857893581393073,6.663830537794169,5.034556213682397,4.060228024041066,3.7384125817831593,2.9680024733725037,2.8766163779808975,2.8201435471589664
2025-04-09,33.45207188825434,30.51485833256783,7.8562494939309735,6.663652720140263,5.033502846051185,4.059378512665219,3.7704742554484776,2.973463680511392,2.8643366965292216,2.812011573901103
2025-04-10,33.45223465866286,30.51500681114259,7.85628772070939,6.663685144005642,5.033527337966584,4.059398264706322,3.770492601745142,2.9734781487302704,2.8638640558015775,2.812025256529617
2025-04-11,33.4519091194298,30.514709855437978,7.856211267524562,6.663620296590417,5.033478354374131,4.059358760816334,3.769969336106794,2.9732059258215324,2.8655391924927125,2.8119978914057415
2025-04-14,33.44832860599388,30.511443724101778,7.8553703806891235,6.662663797742302,5.032939597772439,4.058924268765898,3.7695658187525902,2.9728876897613077,2.87617920622937,2.811696910191306
2025-04-15,33.44824723959643,30.511369501969902,7.855351271716712,6.662647590147684,5.032927354644585,4.058914395027537,3.769556648907537,2.972880457915311,2.8764154696163344,2.8116900704579666
2025-04-16,33.4484099727872,30.51151794659476,7.855389489754503,6.662680005415772,5.032951840959861,4.058934142552297,3.7688452051519423,2.97289492164249,2.876672725183247,2.811703749957922
2025-04-17,33.44702679113657,30.510256213322812,7.855064648286415,6.662647736794406,5.032743714874328,4.058766294716431,3.768689353273301,2.972771984447322,2.8804457846974847,2.811587478450932
2025-04-22,33.44873544391918,30.51181484017783,7.855465926945733,6.659825674532185,5.033000814305208,4.058973638178281,3.7732606216045856,2.9729238495190677,2.8742680814607633,2.8117311093571593
2025-04-23,33.452804367567,30.51552649753328,7.856421517363444,6.663068750651326,5.033613061547472,4.059467398363921,3.7737196257842305,2.9732854954824774,2.8600201389288396,2.812073146778016
2025-04-24,33.45256020423199,30.51530377262695,7.856364175382251,6.663020118642193,5.03357632251242,4.059437769365185,3.7736920823843083,2.9732637942434863,2.860729138425103,2.812052622186109
2025-04-25,33.45166496916294,30.514487142452367,7.856153928612435,6.661625383168143,5.033441617305431,4.059329133403406,3.773591093357719,2.9731842257440384,2.864545138881168,2.811977367912354
2025-04-28,33.44230856162063,30.505952261515564,7.853956567795296,6.659518914368976,5.032033767168363,4.05819374185397,3.810963875287517,2.9723526281736308,2.8535288224275335,2.811190859788522
2025-04-29,33.435965454845636,30.50016610258126,7.8524668834027285,6.657283100053156,5.031079325658391,4.057424011613286,3.830181031849262,2.9717888527973377,2.8529875847323902,2.8106576524665554
2025-05-02,33.435558927502626,30.499795269817255,7.852371410086653,6.657202158241741,5.031018155858659,4.057374679889782,3.83013446303341,2.971752720644135,2.854168735517205,2.810623479408532
