date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INNOVAX SECURITIES LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,RUIBANG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-09-30,25.985315658449775,12.119369191023578,8.67018469157551,7.82824689859299,24.37084571724582,5.7244671618233625,4.3544076212445635,2.6027116785408158,4.254250543651261,4.090200837852325
2024-10-02,25.3980312809108,12.216248729780434,8.739492217455549,7.886451632598838,24.565660831381464,5.770227277677987,4.389215786195752,2.6235171761669522,4.2882580752256185,4.12289699260661
2024-10-03,25.341620464435348,12.189115580856722,8.720081189643402,7.868935268012605,24.87598891178178,5.75741119644781,4.236683929143411,2.6176901597219344,4.278733551981853,4.113739747975138
2024-10-04,27.303882027948468,13.13294760734852,9.395297684703962,8.478245522811182,19.058959189384005,6.203221152128612,4.564740378516057,2.82038409529001,4.61004600302858,4.4322763388406035
2024-10-07,28.805646328661904,13.855284154937896,9.912056533977534,8.944564797330768,14.60705138273775,6.544409854385731,4.8158095904128695,2.9755104668539856,4.863607108548605,4.676059782152961
2024-10-08,31.208805636751656,15.0111844497366,10.738986457720943,9.690780101936847,7.483001570648816,7.090388211478611,5.217576574258436,3.2237474129427013,5.269361680428161,5.0661679040972265
2024-10-09,31.137966619457984,15.001784511613216,10.755008861900325,9.705238598203515,7.494166094983762,7.100966962663399,5.225361119014011,3.2285571949668945,5.277223487773161,5.073726549423732
2024-10-10,33.42721422866916,16.10470814650629,11.545711691826439,10.418762847531909,0.6931838184849859,7.623026474160417,5.609527034378976,3.4659190924249295,5.665202298345475,5.446744367671419
2024-10-15,33.42896971509909,16.100302244016877,11.546318034313142,10.419310006402833,0.6932202222001885,7.623426810229074,5.609821628134826,3.466101111000943,5.665499815981541,5.447030412621482
2024-10-21,33.446534725882806,16.108762031588782,11.552384963761263,10.372240479607356,0.6935844697609782,7.627432484806297,5.612769268407101,3.467922348804891,5.6684767119556305,5.4498925154248985
2024-10-24,33.443195953569784,16.10715398791224,11.551231756608937,10.37120507938963,0.693515233272255,7.626671082747507,5.6221913946528295,3.4675761663612747,5.667910861015975,5.449348484469567
2024-10-25,32.96607023003909,16.456973523739844,11.575558502533607,10.393046704266961,0.694975767458581,7.663792625970149,5.634031657620399,3.474878837292905,5.679847408593313,5.460824742485153
2024-10-28,32.945010358297914,16.478033395481013,11.575558502533607,10.393046704266961,0.694975767458581,7.663792625970149,5.634031657620399,3.474878837292905,5.679847408593313,5.460824742485153
2024-10-29,32.833577736583294,16.506712808987626,11.595705338074987,10.405861289921747,0.6961853473237053,7.677131176297969,5.643837483336381,3.480926736618527,5.689732974945555,5.470329107910206
2024-10-30,32.76301534976869,16.555891296057062,11.600599985183987,10.410253693608663,0.6964792131557748,7.680371759498551,5.646219795754305,3.4823960657788735,5.692134660245832,5.4726381809482545
2024-10-31,32.76301534976869,16.555891296057062,11.600599985183987,9.883673197601494,0.6964792131557748,7.680371759498551,6.172800291761474,3.4823960657788735,5.692134660245832,5.4726381809482545
2024-11-04,32.764052598931144,16.55324952664297,11.600967250299549,9.883986106277229,0.6965012630944876,7.680614913527258,6.172995717361475,3.4825063154724374,5.692314868381312,5.472811440012141
2024-11-05,32.67231380624062,16.454664907926936,11.605866341551788,9.951505151957353,0.696795395744945,7.6838584390474,6.175602574933483,3.4839769787247254,5.80029379427686,5.475122609595886
2024-11-08,32.25545875029367,16.79621574859795,11.623045794144895,9.966235755081396,0.6978268192609507,7.716378650982339,6.163597673656848,3.489134096304753,5.808879613666155,5.483227098011046
2024-11-11,32.256652438931546,17.025754146090588,11.623475932119662,9.966604578928402,0.6978526439733446,7.4840466656177735,6.1638257719942,3.489263219866723,5.80909458483266,5.483430017645098
2024-11-12,31.213292712551816,17.390027572610496,11.692088690124445,10.025436913773584,0.701972030881664,7.719671511124555,6.455473063205987,3.50986015440832,5.776378938967148,5.515798412351985
2024-11-13,31.233224394332787,17.401132216357368,11.699554835823093,10.031838795821749,0.702420284876125,7.511746382854814,6.608593537477954,3.5121014243806252,5.780067526003386,5.5193206020720975
2024-11-14,30.806992674009592,17.79351305321263,11.53989404250477,9.89493689117165,0.6928345372558126,7.409235526371592,7.127262367201465,3.464172686279063,5.827158358040933,5.443999863952491
2024-11-15,30.800526107872265,17.642844038738534,11.5374717519283,9.892859886625684,0.6926891072748729,7.407680284934516,7.293690945629782,3.4634455363743646,5.825935203761848,5.442857136859835
2024-11-18,30.721852033460618,17.493093942894852,11.508001478987035,9.892714816376557,0.6909197649532833,7.388758777298135,7.610052003227643,3.4545988247664168,5.8110539625086,5.428954395526859
2024-11-19,30.715421157228374,17.48943218702339,11.505592557379343,9.890644015940579,0.6907751376212468,7.387212119461396,7.629391602937427,3.453875688106234,5.809837558993244,5.427817975308765
2024-11-22,30.66407090801259,17.460193235786196,11.486357429780982,9.874108770256552,0.6896202950655369,7.374862128184949,7.783817411951162,3.4481014753276846,5.800124633195145,5.418743712439204
2024-11-25,30.68009940741106,17.417048630262723,11.492361494724156,9.879270092344516,0.6899807683542202,7.3787170623044265,7.787886112192545,3.4499038417711017,5.803156432021631,5.4215761586136155
2024-11-26,30.66086721766447,17.406130543602224,11.485157369536427,9.873077152926339,0.6895482456012045,7.374091624663428,7.845690386151197,3.447741228006023,5.7995186535337675,5.4181775783149195
2024-11-27,30.66407090801259,17.397500481689328,11.486357429780982,9.874108770256552,0.6896202950655369,7.374862128184949,7.846510166048029,3.4481014753276846,5.800124633195145,5.418743712439204
2024-11-29,30.66407090801259,17.355705312291416,11.486357429780982,9.874108770256552,0.6896202950655369,7.374862128184949,7.88830533544594,3.4481014753276846,5.800124633195145,5.418743712439204
2024-12-02,30.67705270323299,17.362530280353162,11.491220239433,9.878289025983978,0.6899122494338016,7.377984314740477,7.849832027273694,3.4495612471690076,5.802580146374291,5.421037766005599
2024-12-03,30.664231110104307,17.355273543498654,11.486417439376313,9.874160356782149,0.6896238979339913,7.374900657587734,7.888346547293466,3.4481194896699563,5.800154935502403,5.418772022251028
2024-12-05,30.664231110104307,17.355273543498654,11.486417439376313,9.665183418014271,0.6896238979339913,7.374900657587734,8.097323486061343,3.4481194896699563,5.800154935502403,5.418772022251028
2024-12-11,30.657824331826156,17.351647449332113,11.484017544545097,9.66316403957447,0.6894798125534216,7.37335979542925,8.1165250133874,3.4473990627671083,5.798943090127338,5.417639860457643
2024-12-13,30.65142023016713,17.34802287007253,11.48161865234018,9.661145504789108,0.6893357873687364,7.371819577011028,8.135718518713482,3.446678936843682,5.797731751036145,5.41650817165798
2024-12-16,30.696305209575215,17.373426771211435,11.49843197495009,9.675292983561206,0.6903452290973402,7.382614638624147,8.001195343223959,3.4517261454867008,5.806221767756568,5.424439936513342
2024-12-19,30.69662628941625,17.37360849526805,11.498552247233203,9.674348197458373,0.6903524500294655,7.382691859928743,8.001279034811963,3.4517622501473277,5.806282500172065,5.424496675534558
2024-12-23,30.70304929708462,17.356319626411885,11.50095822138042,9.676372472441328,0.6904969004012624,7.38423662533659,8.002953234318868,3.452484502006312,5.807497415344557,5.425631705274162
2024-12-30,30.709474993234853,17.359952048557535,11.503365202597566,9.657469067112974,0.6906414112357312,7.385782037337749,8.004628134596384,3.453207056178656,5.808712839044763,5.426767210103791
2025-01-03,30.845038654308333,17.62577391123751,11.554145566048028,9.700100921409739,0.6936901731639861,7.418385774558682,7.409336270936043,3.4684508658199302,5.834354774595889,5.450723087921866
2025-01-06,31.001441529529806,17.292597113095734,11.612732024878902,9.749286260129846,0.6972075990557696,7.456001446811405,7.362396044762417,3.4860379952788483,5.863938458119057,5.478361528338214
2025-01-07,31.014546728111693,17.299907189917413,11.617641059806175,9.75340756308116,0.6975023287066383,7.4591533124914,7.32323547234752,3.487511643533191,5.8664173131068935,5.480677388897918
2025-01-08,31.021103483238544,17.303564546452588,11.620097133991253,9.755469521477783,0.6976497869948355,7.460730244830679,7.303642767792343,3.488248934974177,5.867657526679291,5.48183605356851
2025-01-13,31.014546728111693,17.299907189917413,11.617641059806175,9.75340756308116,0.6975023287066383,7.4591533124914,7.32323547234752,3.487511643533191,5.8664173131068935,5.480677388897918
2025-01-15,31.014546728111693,17.299907189917413,11.617641059806175,9.75340756308116,0.6975023287066383,7.501426180897863,7.302099038144289,3.487511643533191,5.845280878903662,5.480677388897918
