date,CHEONG LEE SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,CHEER UNION SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,THEIA SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,VALUABLE CAPITAL LTD
2025-02-03,35.9621697311939,0.0,30.618185157128757,8.073135458990429,7.117507976952919,0.12992677271996877,4.600234143654018,4.75518214998967,4.7705621743222455,3.9730964350480917
2025-02-04,35.9720787123143,0.0,30.599067759638128,8.075359922849074,7.119469128148608,0.1299625726160134,4.601501687676517,4.756492388234483,4.771876650363941,3.9741911781589403
2025-02-05,35.96547211827636,0.0,30.607222388025434,8.073876810762414,7.1181615739571615,0.12993870382699327,4.600656580729585,4.75561881585895,4.77100025253105,3.978052756032049
2025-02-06,35.9638208489245,0.0,30.610408392828447,8.073506117857717,7.1178347604508625,0.1299327379995868,4.600445352494203,4.755400472900071,4.770781203369987,3.9778701131746286
2025-02-11,35.94566688846569,0.0,30.604134639653076,8.069430741344103,7.1096528462932795,0.12986715003556434,4.598123121400547,4.753000022944726,4.768372989468371,4.021751600394649
2025-02-12,35.9061217941372,0.0,30.6896472691435,8.060553276340217,7.0926634732185825,0.12972427860924574,4.593064564186014,4.747771080195274,4.7631271343769335,4.0173271297930375
2025-02-13,35.97042683626845,0.0,30.436938902027418,8.074989093747847,7.559984386839023,0.12995660459669828,4.601290381833628,4.7562739650540715,4.771657520721879,3.6984823089109815
2025-02-14,36.03662043107216,0.0,30.308927380213007,8.089848871713476,7.573896441469417,0.13019575368619604,4.609757780691464,4.765026568214754,4.780438433050399,3.705288339889127
2025-02-17,36.10305809692807,0.0,30.180443850390613,8.104763441108013,7.587859793054179,0.1304357845735487,4.618256400801973,4.773811444242159,4.789251722628074,3.712119466273362
2025-02-18,36.104555762458745,0.0,30.181695827725434,8.105099651542249,7.584026254171353,0.13044119544976862,4.618447980235624,4.774009476575896,4.789450395471893,3.7122734563690334
2025-02-19,36.03313920859669,0.0,30.595806537679522,8.089067373243907,7.3390190720653585,0.13018317646950586,4.609312467224201,4.764566255416632,4.779976631429807,3.65892927787438
2025-02-20,36.05304097281673,0.0,30.557473327626045,8.093535113639502,7.343072547016099,0.13025507902755146,4.611858275109773,4.767197812819309,4.782616700266034,3.660950171678956
2025-02-21,33.49456702516909,0.0,32.74152714639465,8.123821931477991,7.421369701001589,0.1307425065602247,4.629116310012196,4.826616032819603,4.800513730273128,3.831725616291533
2025-02-24,33.68598589389758,0.0,32.15271389144434,8.170248947617853,7.505598765948351,0.3638036296729949,4.65557135290346,4.854199771403083,4.8279482962095654,3.7839294509027717
2025-02-26,33.63753618885012,0.0,32.176063395442064,8.158497884344147,7.569037191002895,0.36328038007571817,4.648875361888502,4.847218098136738,4.821004379778785,3.7784871204810333
2025-02-27,33.973271604359766,0.0,31.38665267143379,8.23992764964434,7.733615737139537,0.36690627255091235,4.6952756717243185,4.895598061910162,4.869122705078582,3.8396296261585894
2025-02-28,33.366622792080484,0.0,33.06747788628812,8.092790147547472,7.5955192695341625,0.31893449186786077,3.957917215098994,5.0474950065811885,4.782176486289959,3.7710667047117625
2025-03-03,33.139375434234104,0.0,33.070812154898164,8.037673236552456,7.4112334076864,0.1339269389695396,4.470325812703405,5.241662705232749,4.74960690386514,3.7453834058580466
2025-03-04,33.25947537915279,0.0,31.314396337379463,8.066802455203545,7.548191168240162,0.129824851137229,5.894873982732836,5.260658941399907,4.766819887515712,3.7589569972383545
2025-03-05,33.197036575761466,0.0,31.443341453140167,8.051658455283064,7.534020769611165,0.1295811278594846,5.883807395739849,5.250782981373285,4.757871023278815,3.7519002179527097
2025-03-06,33.18639971437203,0.0,31.46530810286269,8.049078575155859,7.531606748876256,0.12953960799392125,5.881922129759322,5.249100546538134,4.756346525317441,3.7506980491243485
2025-03-07,33.03669072615923,0.0,31.245898950131235,8.012767935258093,7.497630504520268,0.12895523476232137,5.8553878681831435,5.640082750072907,4.734889909594634,3.8476961213181684
2025-03-10,33.060794542536115,0.0,31.16837516416168,8.018614110608492,7.5031008317525165,0.1290493214650518,5.85966000291843,5.676118123449584,4.738344520647892,3.8459433824602365
2025-03-12,32.94960824592339,0.0,31.504390190696068,7.991646821429221,7.47786725808504,0.12861531749350105,5.839953462160738,5.657028849824574,4.722409060335582,3.7284807940518827
2025-03-13,32.90175897184556,0.0,31.603859209642575,7.980041387572837,7.467007932618127,0.1284285429033019,5.831472707800105,5.648813737769791,4.715551198968941,3.7230663108787603
2025-03-14,33.119695211643354,0.0,31.150813591221805,8.032899966195536,7.51646825578102,0.1292792340091181,5.870099494760308,5.686230619535325,4.746786291833025,3.747727335020511
2025-03-17,33.10154958772018,0.0,31.188534694511155,8.02849889967401,7.512350131947805,0.1292084044816597,5.86688338370787,5.683115246591728,4.744185621798326,3.745674029567266
2025-03-18,33.02615635505589,0.0,30.96717473101136,8.010212913276787,7.905213960988676,0.1289141149567705,5.853520767471735,5.670171187012016,4.7333801007625524,3.7052558694642093
2025-03-19,33.09399477806789,0.0,30.81168179079406,8.026666544943307,7.921451916229984,0.12917891507969836,5.865544377293724,5.681818181818182,4.743102850152459,3.7265606456206983
2025-03-20,33.10003834986029,0.0,30.79904673204405,8.02813236180354,7.922898518964919,0.12920250552420606,5.866615533519604,5.6828557862634455,4.7439690279223505,3.727241184097591
2025-03-21,33.045725537384456,0.0,30.912596401028274,8.014959251763933,7.909898083830153,0.12899050119418767,5.856989188499335,5.673530966836223,4.7361847982643255,3.7211252711991105
2025-03-24,33.04723181971502,0.0,30.818283755572367,8.015324587712982,8.001422150912092,0.1289963808082558,5.857256160374864,5.673789576363123,4.736400681903129,3.7212948866381628
2025-03-25,32.98558663487962,0.0,30.947332981491925,8.000373073213343,7.986496569546307,0.12875575533676684,5.846330233489235,5.663205881817685,4.727565560792735,3.7143533094323824
2025-03-26,32.883851303543246,0.0,30.2940002539959,7.975698035160289,7.9618643299043885,0.99466608610461,5.828298771748399,5.645739218781182,4.7129846332480625,3.7028973675139243
2025-03-27,31.293835760695533,0.0,30.635039620620386,7.964661894225738,7.837613205816611,2.415510357525427,5.820234032289843,5.597162805760447,4.706463177394845,3.7294791456711724
2025-03-28,30.682527469285013,0.0,30.403578894328653,7.98237789474401,7.85504660869802,3.1789696833513776,5.833180127240497,5.609612717694509,4.716931883436265,3.737774721221654
2025-03-31,30.661649462555822,0.0,30.215045715076332,7.976946264655249,7.849701621518634,3.4126967925730862,5.829210924440271,5.605795641927677,4.713722234697188,3.7352313425557346
2025-04-01,30.41057493088097,0.0,30.06661072655408,7.911626619994916,7.785423926321022,4.104624507618278,5.781478123741628,5.559892289037912,4.675123671890994,3.7046452039602005
2025-04-02,30.416048852158767,0.0,29.10001957506362,7.913050717414831,7.786825307182248,5.05936644294094,5.782518793186077,5.560893072902487,4.6759651968868905,3.7053120422641377
2025-04-03,30.483264669205774,0.0,28.92980925127914,7.930537609676569,7.817563133790192,5.070547035491123,5.795297465628474,5.573181979105359,4.6862985187039286,3.713500337119444
2025-04-07,30.51078514793607,0.0,28.865646646188015,7.93769734778124,7.824620877843557,5.075124756524467,5.800529495805337,5.5782134820556,4.690529337814262,3.716852908051451
2025-04-08,30.541115125061282,0.0,28.790415319583484,7.945588006045777,7.832399129733431,5.080169805907059,5.806295651152335,5.5837586388416325,4.695192070904584,3.725066252770416
2025-04-09,30.722972343370387,0.0,28.025490735290443,7.99290004840876,7.865400917721016,5.474053585998277,5.840869266800454,5.607916309661525,4.723149614888989,3.747247177860151
2025-04-10,30.84917264372905,0.0,27.72984210514305,8.025732366049525,7.8977095090631515,5.496539275176117,5.864861719340123,5.630951864775001,4.742550826899861,3.7626396898241223
2025-04-11,30.860440641672167,0.0,27.42036740685275,8.028663852635471,7.900594233899412,5.781624178448235,5.867003924272274,5.633008631572699,4.744283095495192,3.7640140351518006
2025-04-15,31.116164836353676,0.0,26.482875774267278,8.095193155373662,7.9660622912557,6.165595946994197,5.915620691321992,5.679686403049422,4.78359646720053,3.7952044341835403
2025-04-16,31.11759736478041,0.0,26.48409499497034,8.09556584250834,7.96182522564413,6.165879799181903,5.915893035129356,5.679947884895597,4.78381669478826,3.795379158101666
2025-04-17,31.26296533557815,0.0,25.82151372677803,8.13338482850489,7.999019433260177,6.4675776995071725,5.943529531478736,5.70648214744116,4.80616461957942,3.8593626778722627
2025-04-22,31.25862790573991,0.0,25.18435103118648,8.132256401125645,7.997909647761774,7.114134619609076,5.942704925045611,5.7056904290078,4.805497811373458,3.858827229150239
2025-04-23,31.371793651935587,0.0,24.751046059089866,8.161697644249402,8.184672652545933,7.144531367848448,5.964219325463039,5.72634676481714,4.8228951759444705,3.872797358106117
2025-04-24,31.515143037653022,0.0,24.44450661276673,8.198991474391702,8.184770470668596,7.177177387205293,5.991472060390309,5.752512571600422,4.844932776616007,3.890493608707917
2025-04-25,31.664257957523954,0.0,24.087013349011414,8.237785268069418,8.223496977206663,7.211136434438997,6.019820904472235,5.7797307711226615,4.867856732947159,3.9089016052074967
2025-04-28,31.668708695764213,0.0,24.076342995293572,8.238943173805179,8.224652874575684,7.2121500340858775,6.020667052426656,5.780543171931042,4.8685409604486685,3.909451041669107
2025-04-29,31.677613926883392,0.0,24.054993286357362,8.241259962084909,8.226965644427677,7.214178088451363,6.022360062145132,5.782168658888371,4.869909992665375,3.910550378096419
2025-04-30,24.538658979767433,22.43462444680828,18.633893271663876,6.383986756072855,6.372913845494778,5.682762927169292,4.665144292731451,4.4790830903948855,3.7433698678874703,3.0655625220096785
2025-05-02,24.580601286653064,22.472970466620843,18.4839095633453,6.394898482418529,6.383806645646726,5.692476098000924,4.673118115333282,4.486738890889056,3.7497681624281305,3.081712288664143
