date,ABCI SECURITIES CO LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,PRUDENTIAL BROKERAGE LTD,SDICS INTERNATIONAL SECURITIES (HONG
2025-02-13,37.14293892452638,27.528253946087116,7.6033511663627085,6.589706150057088,4.683659595365121,4.660811784655925,3.537257501620097,3.0116357863259227,2.254985624450722,2.9873995205489137
2025-02-14,37.14577782023319,27.530357975660607,7.60371999284689,6.590209812100002,4.6882637773233915,4.661168018140642,3.5375278600092277,3.0001889145964467,2.2551579766983774,2.9876278523912223
2025-02-17,37.14684251800752,27.53114706967298,7.603725619692929,6.590398705216016,4.685744203128559,4.661301619736998,3.537629255060299,3.000274908069928,2.2552226155838557,2.987713485830919
2025-02-18,37.14723686600548,27.53143933819414,7.602532429564897,6.590468668377324,4.686006265073662,4.661351103753324,3.5376668102579867,3.000306758755561,2.2552465568521614,2.9877452031654688
2025-02-19,37.138957315930874,27.52530300209332,7.606781533061191,6.5889997538642,4.701306702734729,4.660312159995056,3.536878318516099,2.9996380363378514,2.254743896940594,2.9870792805260815
2025-02-20,37.13698653844668,27.523842372842466,7.606377879462492,6.588650108820378,4.701057228057311,4.660064860691629,3.5366906341905766,3.0047853571872283,2.2546242490337636,2.9869207712674752
2025-02-25,37.16495172295546,27.544568592228902,7.560169077286309,6.593611545736272,4.70459725499603,4.663574019236768,3.539353860675935,2.983681877293248,2.2563220438469456,2.989170005744137
2025-02-26,37.165662247646694,27.545095193103837,7.560313613645171,6.593737603314461,4.70277538429601,4.663663178090378,3.5394215265329447,2.983738919736365,2.2563651805240896,2.989227153110053
2025-02-27,37.16574119651164,27.54515370555508,7.560117249370335,6.593751610009566,4.702785374129535,4.663673084840107,3.5394290451212105,2.983745257920236,2.2563699735900307,2.9892335029522608
2025-02-28,37.185488941922536,27.559789621997734,7.510999992143567,6.5972551518172935,4.705284164824959,4.666151093505994,3.54130969491946,2.9853306491926133,2.257568879312256,2.9908218103635913
2025-03-03,37.190033892148755,27.563158083073308,7.5119180147939275,6.59806149313881,4.704265039402075,4.656093255103879,3.5417425271009635,2.9856955275254107,2.2578448078661273,2.9911873598467467
2025-03-04,37.19015247093711,27.5632459669913,7.511623120609888,6.59808253076786,4.704280038744375,4.656108100852561,3.5417538197913316,2.985705047284362,2.2578520069050523,2.991196897116164
2025-03-05,37.190112944590304,27.5632166722897,7.511296291859426,6.59913833576182,4.703637348421851,4.656103152259148,3.5417500555532078,2.9857018740246333,2.25784960722031,2.9911937180196007
2025-03-06,37.20375452172937,27.573327040789952,7.51405148456165,6.601558942948273,4.719184369628953,4.657811041407364,3.543049192683071,2.9362946975221886,2.2586778012521807,2.992290907476999
2025-03-10,37.20062617888862,27.575027483240444,7.514195892965043,6.60196605998023,4.719050091749665,4.658098287832486,3.5432676919320922,2.9364757783233353,2.2588170935330703,2.9924754415550145
2025-03-11,37.203447100643984,27.577197317785394,7.514787172949661,6.602485558067049,4.7194214262085215,4.658464826091961,3.5432274989751025,2.929263348429889,2.258994836215766,2.9927109146326734
2025-03-12,37.20334076498044,27.577197317785394,7.514468165959045,6.602910900721204,4.7194214262085215,4.658464826091961,3.5432274989751025,2.929263348429889,2.258994836215766,2.9927109146326734
2025-03-13,37.194438402368604,27.576904076946057,7.51438826121286,6.607094070289548,4.719371242461266,4.658415290523867,3.5431898222310236,2.9345489268860905,2.2589708152997097,2.992679091780975
2025-03-14,37.18358621675076,27.572799359912064,7.513269773169032,6.60611062952695,4.738869336057961,4.657721903168234,3.542662431934512,2.934112130466388,2.258634576106253,2.992233642907851
2025-03-17,37.182926444361414,27.572388955414525,7.513157942677472,6.606012301552405,4.74039355768715,4.657652575785389,3.5426097015397366,2.9340684579760143,2.258600957692097,2.9921891053138006
2025-03-18,37.17876914782172,27.573327040789952,7.513413560121454,6.606237055509706,4.740554838375501,4.657811041407364,3.5427302304629733,2.936188376782156,2.2586778012521807,2.992290907476999
2025-03-19,37.178741884508696,27.573385673245348,7.51332321582311,6.606251103139829,4.740564918782908,4.657820945866762,3.542737763792989,2.9361946203498546,2.2586826041482997,2.9922972703422026
2025-03-20,37.1635263239505,27.56998540296412,7.514841775167981,6.605436439334572,4.760497742008936,4.657246556840866,3.542300883604419,2.9358325373098606,2.2584040699332912,2.9919282688854523
2025-03-21,37.16073369113312,27.567992530941826,7.5141922713030205,6.604958971200928,4.765468642165619,4.656909911890627,3.542044831516531,2.9377463266612764,2.2582408231915823,2.991711999995476
2025-03-24,37.15563318428019,27.57209581682472,7.515204385643559,6.60594206907696,4.766177945905557,4.657603057489747,3.5425720379330823,2.9340372641359904,2.2585769451518445,2.9921572935583463
2025-03-25,37.147647675679714,27.57405996440523,7.519248422357369,6.606412655180321,4.766517473119699,4.657934850177437,3.5428243993909607,2.9342462755304,2.258737838921824,2.992370445237046
2025-03-26,37.144464136593186,27.575643212396596,7.508728206616134,6.606791982329821,4.777636783570706,4.658202299584778,3.543027821361512,2.9344147541486336,2.2588675311815454,2.9922232722170907
2025-03-27,37.14456139578344,27.576346936532047,7.504560199884382,6.6069605861567595,4.777758707773494,4.658321175846731,3.5431182386247215,2.9371479493582195,2.2589251769665686,2.9922996330736304
2025-03-28,37.153161867904736,27.583679532579115,7.475923805151516,6.6087173878531065,4.784347154603449,4.659559831115994,3.544060359597111,2.9379289418331354,2.259525828889804,2.993095290472038
2025-03-31,37.15566376181663,27.585615988604772,7.469534709005843,6.609181339393455,4.78468302994834,4.659886946021068,3.5443091631343826,2.938135193149087,2.2596844542973145,2.993305414629106
2025-04-01,37.15234409580053,27.591603117485057,7.460835934918508,6.610615783361952,4.785721488323294,4.660898318894704,3.545078413158019,2.9387728803436146,2.2601748918522433,2.9939550758620777
2025-04-02,37.1416865054296,27.591668432605367,7.474046137709123,6.6106314320780974,4.772433884243437,4.660909352220065,3.5450868051032813,2.9493950452674293,2.2601802421609714,2.9939621631826343
2025-04-03,37.14098433572066,27.591462947877517,7.473990475894386,6.610582200412239,4.773249467638638,4.660874640810999,3.545060403611862,2.9496922521115296,2.26016340981453,2.9939398661076386
2025-04-07,37.141537547553696,27.591873920393894,7.47367623133114,6.6106806644772576,4.772256642232884,4.660944064146155,3.545113206987948,2.9497361875291515,2.2601970747581293,2.9939844605897434
2025-04-08,37.14169561110439,27.59199134336155,7.473282466284433,6.610708797606021,4.772276951565225,4.66096389976463,3.54512829395575,2.9497487407460126,2.2602066934976452,2.993997202114349
2025-04-09,37.14932377623326,27.597658189280637,7.474391671541997,6.615258942409673,4.791986044692552,4.6619211689927065,3.5458563927564213,2.9503545604349872,2.2606708949725567,2.952578358685208
2025-04-10,37.18046176530241,27.62079011986995,7.586521322810964,6.620803750220418,4.810593627664396,4.665083192989964,3.548828474785787,2.9122495716786445,2.262565754379436,2.7921024202980274
2025-04-11,37.18117455354405,27.621319639232745,7.709254935530242,6.6209306779356565,4.798970214203541,4.665172627501757,3.5488965095300675,2.7995157645821362,2.262609130125435,2.7921559478143667
2025-04-14,37.18109535350092,27.621260802745383,7.709238513958552,6.620916574615856,4.798959991862463,4.665162690164442,3.548888949985217,2.7995098013017405,2.262604310515973,2.792363011349453
2025-04-15,37.19218664351636,27.62950035059201,7.718889291379857,6.622785086832375,4.797728109970331,4.666554329433643,3.549947599715749,2.7659333469287763,2.263279255682583,2.793195985948313
2025-04-16,37.19218664351636,27.62950035059201,7.717184693936301,6.622785086832375,4.797728109970331,4.666554329433643,3.549947599715749,2.7676379443723333,2.263279255682583,2.793195985948313
2025-04-17,37.27267743346839,27.689295713809432,8.120172399676544,6.637118022091898,4.808111283437597,4.6766536185109535,3.5576303447322815,2.773627626199297,2.268177411763537,2.1965361463100757
2025-04-22,37.27068777680918,27.698493849383325,8.114400825541757,6.636763725406501,4.8078546211505815,4.676403973579181,3.557440434497928,2.773479566895362,2.2680563339499127,2.1964188927862716
2025-04-23,37.26106083989451,27.691339389167396,8.138134674294866,6.635049463891268,4.80661276284601,4.675196068688594,3.556521555435494,2.772763183205731,2.267470499972912,2.195851562603216
2025-04-24,37.261180151643885,27.69142805819803,8.13784052808417,6.635070709645974,4.806628153856474,4.6752110388963395,3.55653294359243,2.772772061729813,2.267477760524971,2.1958585938279147
2025-04-25,37.25100163095785,27.683863676925913,8.162934228461962,6.633258228017734,4.805315142194068,4.6739339260384725,3.555561416550357,2.7720146322100523,2.266858360677819,2.195258757965768
2025-04-30,37.25187612916478,27.683980037015793,8.163019151802487,6.633413949264748,4.805427950958708,4.674043650519927,3.5556448863081416,2.7703723744158784,2.2669115770608688,2.1953102934886672
2025-05-02,37.245914455656184,27.690218704012537,8.167047330000514,6.632245667241375,4.820769283174328,4.673295631222517,3.5550758520439034,2.769929012703404,2.2665487876365606,2.1789552763086744
