date,CHINA INDUSTRIAL SECURITIES,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,NANYANG COMMERCIAL BANK LTD,INNOVAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CINDA INTERNATIONAL SECURITIES LTD
2025-01-03,19.287137480628736,17.733008634049146,15.594421075935355,9.59929156519814,9.231791011733453,7.721939340270091,7.509408899712199,6.057117555899934,7.2658844365729465
2025-01-07,19.28372216565585,17.729868520076142,15.60936739120811,9.597591748196024,9.230156270751252,7.720571959803444,7.508079153570321,6.056044977643986,7.26459781309487
2025-01-08,19.276895163074744,17.723591627207153,15.634818781254149,9.594193919546843,9.226888525025446,7.7222640173474355,7.5054210735938405,6.053900960304466,7.262025932645927
2025-01-09,19.23433567359915,17.59614960038857,15.604715856404821,9.57301187795293,9.206517419525765,7.7007992228551245,7.488850620391221,6.349626882147747,7.245992846734667
2025-01-10,19.25133689839572,17.523312856322093,15.63176735758165,9.581473460909534,9.21465505811641,7.694347460997923,7.495470013700446,6.355239315861581,7.252397578114642
2025-01-13,19.250486123386953,17.522538447940605,15.653173059925757,9.58105002651582,9.214247834541277,7.676330210358848,7.495138766130458,6.354958458546934,7.25207707265335
2025-01-15,19.233486400565173,17.595372659837512,15.63935005298481,9.572589191098551,9.20611091487107,7.66955139526669,7.4885199576121515,6.349346520664076,7.245672907099965
2025-01-20,19.229241160111243,17.59148898600627,15.657970246766434,9.570476316602658,9.204078929943053,7.667858561779897,7.486867081622743,6.347945084536264,7.24407363263144
2025-01-21,19.244532803180913,17.495029821073558,15.67925778661365,9.578087033355423,9.211398277004639,7.629776894190413,7.492820852661806,6.352993152197923,7.316103379721669
2025-01-22,19.25814580662275,17.529510588443344,15.703612007604226,9.584862283920598,9.217914142977143,7.5290684822494365,7.498121048675892,6.357487068393828,7.3212785711127815
2025-01-23,19.26070038910506,17.531835868411743,15.73222497347011,9.58613371064733,9.21913689423417,7.490272373540856,7.4991156703218955,6.35833038556774,7.322249734701096
2025-01-24,19.188582000792916,17.466190916699706,15.673318356019559,9.550240077529624,9.184617417734902,7.4622263336416905,7.4710365182150555,6.708955552618827,7.29483282674772
2025-01-27,19.190272699237852,17.46772985594079,15.665888365126218,9.55108154544253,9.18542667077845,7.462883827481387,7.471694788316666,6.709546676065024,7.295475571611084
2025-02-03,19.187736763280768,17.465421548762226,15.67703286054092,9.549819399171879,9.184212844683287,7.461897630164743,7.470707426658445,6.7086600299533075,7.294511496784424
2025-02-04,19.183511692429647,17.386708944378384,15.770467256793058,9.547716563174353,9.182190513938433,7.460254547055974,7.4690624036640685,6.707182807063901,7.29290527150218
2025-02-10,19.157357727152785,17.36300466179963,15.74896648781775,9.534699621778522,9.169671914856188,7.450083560559416,7.458879408918991,6.8343741753892155,7.282962441727505
2025-02-13,19.15061988921129,17.35689791611712,15.778598434889652,9.531346170755297,9.166446847797415,7.447463290248835,7.456256045018904,6.8319704563439725,7.280400949617515
2025-02-14,19.142204253823166,17.349270522060117,15.81560907013535,9.527157672701705,9.162418702759712,7.4441905431534545,7.45297943399543,6.828968184215152,7.2772016171559155
2025-02-17,19.13968100531658,17.342589744716374,15.835493650863395,9.525901841029922,9.161210949514478,7.4388154136825,7.4519970121710095,6.828068017048201,7.276242365657542
2025-02-18,19.142204253823166,17.344876076639128,15.837581297240288,9.527157672701705,9.162418702759712,7.4441905431534545,7.448584988574441,6.815784847952189,7.2772016171559155
2025-02-19,19.14641114676278,17.34868796975957,15.845457342534393,9.529251461474221,9.164432332644719,7.445826557074414,7.42384950112083,6.817282756801898,7.278800931827173
2025-02-20,19.13715842193129,17.34030401546437,15.886125999472805,9.524646340391882,9.160003514629645,7.442228275195502,7.420261839908619,6.813988225990686,7.2752833670152
2025-02-24,19.13631770856214,17.33954223959935,15.889821201071916,9.524227913719633,9.159601107059702,7.441901331107499,7.41993586082678,6.813688881078944,7.274963756974037
2025-02-25,19.13295559362235,17.33649580533228,15.974875916897263,9.522554574603594,9.15799183028067,7.43180919752273,7.361532041990601,6.808099442175078,7.273685597575438
2025-02-26,19.127074734346184,17.335558092561694,15.991920611223327,9.519627645560726,9.155176956178098,7.433915868973391,7.359269342232371,6.806006849916571,7.2714498990076395
2025-02-27,19.12371586618667,17.35446483448942,16.028624110984282,9.517955922381246,9.153569233470893,7.43700061462815,7.309684783563088,6.804811660374045,7.270172973922205
2025-02-28,19.1186797752809,17.349894662921347,16.03318117977528,9.515449438202248,9.151158707865168,7.452598314606742,7.3077598314606735,6.803019662921349,7.268258426966293
2025-03-03,19.12119748913568,17.352179447785435,16.04407181423116,9.51670251525394,9.152363811948554,7.453579737500549,7.308722180764672,6.7819674289978495,7.269215574382161
2025-03-04,19.12035817750856,17.351417785971382,16.0433675708893,9.516284786234747,9.151962075322622,7.457641998068651,7.308401369502239,6.7816697392678424,7.268896497234659
2025-03-05,19.1186797752809,17.349894662921347,16.090238764044944,9.515449438202248,9.151158707865168,7.461376404494382,7.263869382022473,6.781074438202247,7.268258426966293
2025-03-06,19.114485058580893,17.346088024924306,16.09548466365352,9.513361709596735,9.149150906138926,7.472903593839134,7.262275659309315,6.779586642678486,7.266663741278687
2025-03-07,19.111130610275083,17.34304391699206,16.10582196288334,9.511692186197516,9.147545298995304,7.475979467380337,7.261001184574212,6.7783968762339315,7.265388496468214
2025-03-10,19.086846025764615,17.32100604679695,16.199281395145036,9.499605643677153,9.135921479274383,7.479624923319604,7.251774603452808,6.7697835421961265,7.256156340373324
2025-03-11,19.09605015124282,17.329358642760074,16.25093156810311,9.504186576651616,9.140327035202315,7.41747402568936,7.228968480119241,6.7730480908333695,7.259655429398097
2025-03-12,19.086846025764615,17.32100604679695,16.29129787047586,9.499605643677153,9.135921479274383,7.413898869511875,7.225484181929717,6.7697835421961265,7.256156340373324
2025-03-13,19.080993473213894,17.315694949406456,16.31696526348066,9.49669280301371,9.133120154189847,7.411625563975645,7.223268649524728,6.767707740155066,7.253931403039992
2025-03-17,19.080993473213894,17.315694949406456,16.325726050199307,9.49669280301371,9.133120154189847,7.402864777256998,7.223268649524728,6.767707740155066,7.253931403039992
2025-03-18,19.063457330415755,17.299781181619256,16.35886214442013,9.48796498905908,9.124726477024069,7.439824945295405,7.216630196936542,6.761487964989059,7.247264770240701
2025-03-19,19.054284589475525,17.29145706662001,16.390359126897337,9.483399676304623,9.120335943309566,7.444993657320327,7.213157779624689,6.758234547920039,7.243777612527887
2025-03-20,19.050118079244292,17.2876760255401,16.44362809411353,9.481325986180355,9.118341642613487,7.447739001137059,7.172220764453774,6.756756756756757,7.24219364996064
2025-03-21,19.047619047619047,17.2854081944991,16.441470986925534,9.480082207354934,9.117145480781845,7.459880187152915,7.171279898552625,6.712143075779439,7.2849709213345575
2025-03-24,19.050118079244292,17.2876760255401,16.44362809411353,9.481325986180355,9.118341642613487,7.447739001137059,7.172220764453774,6.713023703314966,7.285926703402431
2025-03-25,19.040958167591903,17.279363552913406,16.51003190977838,9.476767058617826,9.113957249639377,7.417930672728068,7.168772129212747,6.709795864842418,7.282423394675876
2025-03-26,19.045953390756853,17.283896637663418,16.514363167329808,9.479253202745836,9.116348213895325,7.393642604171221,7.170652791745005,6.711556119102793,7.284333872589742
2025-03-27,19.035965563955777,17.331643578202158,16.505702923567714,9.474282218240615,9.111567539221257,7.385395271599003,7.166892452912643,6.708036533671284,7.28051391862955
2025-03-28,19.03929367542288,17.334673718256916,16.508588662091874,9.475938633681542,9.113160540233402,7.382315660649503,7.168145460903011,6.696096857380131,7.281786791380743
2025-03-31,19.04678618277219,17.341495408832532,16.475732400524702,9.479667686926103,9.116746829908177,7.385220813292523,7.170966331438566,6.69873196327066,7.284652383034543
2025-04-01,19.02765037347661,17.324072860699776,16.41113003975014,9.47014371205172,9.10758747215306,7.526318088498668,7.163761848600009,6.692001921984886,7.277333682785131
2025-04-03,19.013531209079005,17.381056307289395,16.40331732867743,9.463116542994324,9.100829332169358,7.520733304233959,7.158446093408992,6.687036228721083,7.271933653426451
2025-04-07,19.03097557778846,17.397002927170256,16.400891257809427,9.471798680588929,9.109179081654943,7.562584647647341,7.165013762069117,6.693171392371881,7.169382672899646
2025-04-08,19.0517844646606,17.416025192442266,16.41882435269419,9.482155353393981,9.119139258222534,7.570853743876837,7.172848145556333,6.700489853044086,7.067879636109168
2025-04-09,19.08851884312007,17.449605609114812,16.428571428571427,9.500438212094654,9.13672217353199,7.528483786152498,7.160385626643295,6.792287467134093,6.91498685363716
2025-04-10,19.090191953720748,17.45113506880533,16.425628889473224,9.501270926461565,9.137523008151458,7.5247611534753265,7.16101323516522,6.792882811815233,6.915592952931895
2025-04-11,19.11532385466035,17.474109180270318,16.447252940143937,9.513779182025628,9.149552395997894,7.534667368790592,7.170440582762858,6.801825522204669,6.79304897314376
2025-04-14,19.122876333465033,17.43711313051495,16.458141270468413,9.517538083322357,9.153167391018043,7.53764432152421,7.173273629219895,6.804512928574565,6.795732911892532
2025-04-15,19.11532385466035,17.43022643496577,16.456029489204845,9.513779182025628,9.149552395997894,7.569773565034228,7.170440582762858,6.801825522204669,6.79304897314376
2025-04-22,19.117840684660962,17.432521395655037,16.41869651086241,9.515031819179285,9.150757077024359,7.60149220978714,7.17138468290542,6.798332236120254,6.793943383805134
2025-04-23,19.117001667690687,17.431756341613273,16.422364609848152,9.514614236812077,9.15035548143597,7.601158606161679,7.17106995523567,6.79803388045291,6.793645220749584
2025-04-24,19.119518939560198,17.434051705218803,16.411359346881447,9.515867093885792,9.151560373963044,7.602159504894,7.17201422112979,6.798929026028179,6.794539788438748
2025-04-25,19.132115249472946,17.445537596626846,16.35628952916374,9.522136331693606,9.157589599437808,7.607167955024597,7.176739283204498,6.8034082923401265,6.79901616303584
2025-04-28,19.130434782608695,17.444005270092227,16.350461133069828,9.521299956082565,9.156785243741766,7.619675010979359,7.17610891523935,6.802810715854195,6.798418972332016
2025-04-29,19.132115249472946,17.445537596626846,16.12350667603654,9.522136331693606,9.157589599437808,7.6203443429374556,7.176739283204498,6.913211524947295,6.908819395643008
2025-04-30,19.135477069056407,17.44860305745915,16.12194693375505,9.523809523809524,9.159198734844491,7.608504656475136,7.178000351432086,6.914426287120014,6.910033386048147
2025-05-02,19.143886789135976,17.456271424804427,16.093873604640944,9.527995077788521,9.163224048518941,7.603058802847851,7.181154961764964,6.91746506108816,6.913070229410214
