date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,METAVERSE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-12-16,16.703607684564005,24.860260445747446,23.59429118915003,12.23794627049012,4.428930589910199,6.297956284204519,4.631693231969846,1.9193448002295401,4.000475080301437,1.325494423432856
2024-12-17,17.233004783641785,24.62147233754645,24.12807148952388,10.397258636804745,4.571042302388867,6.462787661761977,4.805949174304536,1.980931084064974,4.129277140278802,1.6702053896839857
2024-12-18,17.25634252031025,24.672379090901067,24.026618514223816,10.341336549037951,4.579270620975878,6.48034845307804,4.8323817919243535,1.9844969517556057,4.153613586744228,1.6732119210488086
2024-12-19,17.13081287284874,25.061909818020855,23.864260972400274,10.320373310852556,4.545959145731028,6.464371339396907,4.811612271265359,1.9700609145449903,4.169599057299702,1.6610402976395926
2024-12-20,17.06073350085842,25.12121326078106,23.86021275456288,10.313263949008137,4.544938966437304,6.4629206405287505,4.837767248838633,1.9696188042470384,4.168663338679048,1.6606675360587309
2024-12-23,17.187274809780597,25.364273954576323,24.051541323408088,10.375404428738603,4.578707744684408,5.668510426964278,4.917391639701092,1.9842530207069533,4.199636398803777,1.6730062526358849
2024-12-27,17.3123814480631,25.58236949096357,23.73122416662033,10.384995956721237,4.613686068433041,5.649885456285811,4.826676465551977,1.9812751582465569,4.231718866123172,1.6857869229912097
2024-12-30,17.378866348079285,25.497002045625365,23.680139944065186,10.429096334924553,4.6322917457313295,5.63158766403387,4.830374403314855,1.9792721155178976,4.248784178862778,1.69258521984488
2025-01-02,17.612903315892268,24.949120656574262,23.67673956726287,10.474052739750677,4.69797536179928,5.663244892032824,4.893011155822204,2.007337219545397,4.309029846467192,1.7165852448530257
2025-01-03,17.660792020975887,25.01605290455612,23.515062856882704,10.501627918310103,4.71074894901294,5.691289310307964,4.919412996418882,2.0107626386390804,4.252997840688432,1.721252564207892
2025-01-06,17.603301547987726,25.03518522211219,23.40400971317838,10.443372734510344,4.694813914096069,5.693193325550054,4.990996805320921,2.003960838500067,4.415735809902439,1.715430088841814
2025-01-07,17.678540374359677,24.898081965954045,23.57682155869237,10.491173432414227,4.714880166325422,5.710746034629823,4.759859128602447,2.0125260307268245,4.434609245604255,1.722762062690909
2025-01-08,19.142684451076665,24.351524184247108,22.970452934582653,10.349271453563047,5.099886707347747,5.553885170005912,4.61726564520095,1.9152922534739907,4.321572175099149,1.6781650254027773
2025-01-09,19.113439322754093,24.340844538002116,22.64168745416592,10.162655255398198,5.883121746758566,5.545385351070826,4.407723820284131,1.9127401732341442,4.316473426917978,1.67592891141403
2025-01-10,18.911337199309834,23.948207187263215,22.298108141811955,10.153213910240272,7.0915202943751074,5.4424307180049,4.290026036470204,1.8925369689768397,4.314392531530027,1.6582270120176423
2025-01-13,19.00021062407415,24.060969855227206,22.127704899672032,10.07808653668011,7.124846742352024,5.4680073047821285,4.310186922089814,1.9014309059921544,4.262536394729624,1.6660198144007587
2025-01-14,18.999463100227672,24.06264608792759,22.13732577751017,10.075067173671645,7.124566430046664,5.46779217738518,4.305645910709573,1.9013560981401376,4.260182976071896,1.6659542683094757
2025-01-15,18.984947789890246,24.079624233104017,22.1867076348435,10.080741268714895,7.1276510790445045,5.516079461282877,4.318880735740827,1.9021793084000533,4.262027462929698,1.5411610260493824
2025-01-16,19.438388596069316,23.63484804802128,21.97953668197572,10.118345822204542,7.149742042501177,5.625300172474695,4.325686060257875,1.9080747953036485,4.274140184077123,1.5459375971146243
2025-01-17,19.758059722939432,23.56714652716327,21.86457146443254,10.080007244144811,7.122651552788733,5.605952435476591,4.302740573259387,1.9008450686498095,4.257945396908862,1.5400800142365625
2025-01-20,19.74261170442384,23.537032117089275,22.06275069792627,10.103413358255551,7.1123631182122065,5.409114053886384,4.344965234168599,1.8980993608212045,4.251794935620415,1.537855419596258
2025-01-21,19.7560370767151,23.51450666861275,21.969270190317907,10.129427588462079,7.130676003660804,5.372726796229886,4.419811571295954,1.9029865798210008,4.262742441015291,1.541815083869228
2025-01-22,19.823702802034678,23.527304021183788,22.04202341044359,10.166232125653393,7.152284096430889,5.370905858263559,4.364354739949499,1.7339801475730772,4.272630657225435,1.5465821412420968
2025-01-23,19.914861621587495,23.38308461001662,22.036026567639393,10.212319965039237,7.1851737024670586,5.323738875700419,4.362159207965212,1.7419538134900503,4.2869875741509755,1.5536940619435426
2025-01-24,19.967050425329276,23.427328467272076,21.88133509592728,10.206248611364662,7.207194298564028,5.340054682159946,4.3755280352207455,1.7366786531546257,4.300126020868094,1.5584557101392669
2025-01-27,20.012408205035282,23.357546191243088,21.850370805604285,10.217022582188513,7.223566387797496,5.3521853183196155,4.374386493291618,1.7406237470013357,4.30989432237522,1.5619959471435465
2025-02-03,20.083312211772995,23.403419103919767,21.69071781485663,10.242214551342029,7.249239779514931,5.369428322913709,4.322098442514378,1.7468101254313757,4.325212186053472,1.5675474616807152
2025-02-04,20.063499475496304,23.492759556005822,21.542226169121534,10.244997395478986,7.242088206385783,5.335246426082573,4.379381436701963,1.7450868495107668,4.388713451939989,1.5660010332762777
2025-02-05,20.14944835210716,23.341258685586002,21.508343776460173,10.2304116289234,7.272628934201294,5.37671164715741,4.395395391017712,1.752446083611001,4.4007504592640405,1.5726050416718023
2025-02-06,20.181863997668962,23.38035262841118,21.400310441773453,10.229777291926567,7.27868674393797,5.405308113058188,4.407095873216416,1.7503327820760206,4.392357169003986,1.573914958927251
2025-02-07,20.46086396065146,22.741391034916017,21.46885925943099,10.362255336078126,7.379391081826793,5.464471471773071,4.285815585045751,1.774549527500718,4.46671186885196,1.5956908739251163
2025-02-10,20.790420725247312,22.126976483638106,21.62471808489477,10.129281969680557,7.486650865547248,5.559976402142624,4.308832410468209,1.8049365681251235,4.529338786823532,1.6388677034325216
2025-02-11,20.737208743009056,22.607470471271395,21.26787999067429,10.176408882103132,7.500053614545382,5.521147647646864,4.212078340008996,1.8031054833275333,4.532845190922546,1.6418016364908052
2025-02-12,20.949361473444398,22.928402467532933,21.106218890905353,10.244613477290333,7.538388795096536,5.388627371201884,4.288421336401791,1.8123217340116726,4.093451042658575,1.6501934114565193
2025-02-13,21.081041619185008,23.00022856420865,20.828812675557902,10.361096042251859,7.5925619820849635,5.394273725812773,4.319239254826637,1.825345636976676,4.121703126680106,1.4756973724154214
2025-02-14,21.25540577257928,22.984532416045873,20.6482415829931,10.357602031111487,7.650373472671497,5.367983104865838,4.258709464568683,1.8392442330445438,4.150974254899534,1.4869336672201612
2025-02-17,21.47720511134733,22.15108606120481,20.876162179851693,10.613058618925132,7.731656257688603,5.373067002911718,4.356380535449812,1.8568879298394299,4.195077036179142,1.3694192666023288
2025-02-18,21.339636849128137,22.060607730586852,20.564090680335052,10.454000977789507,8.649003815496489,5.354966705624483,4.307132532070248,1.8498975892157303,4.056399095412368,1.3642640243411357
2025-02-19,21.293091389819494,22.88236544703596,20.298761404474156,10.47057801533264,8.630138833959986,5.299191508390469,4.217565047793883,1.8458626408437053,3.70115738511533,1.361288327234378
2025-02-20,21.376816704609,22.94391981930054,20.271681062159317,10.529789407051735,8.661387209706623,5.235549311192645,4.055343895339564,1.8447365583667072,3.7145586940505244,1.3662173382233487
2025-02-21,21.602568811200136,23.19749673445855,20.105813781571204,10.46635858265826,8.59453124897262,5.171419086993499,4.008072880610527,1.8194603163212073,3.6786068475957294,1.3556717096182664
2025-02-24,21.608302737083783,23.184862638444173,20.034575633299383,10.43813090230757,8.59681247791428,5.1678589941416995,3.9729633665248265,1.8199432519708143,3.679583252726227,1.4969667455872482
2025-02-25,21.632063005083328,25.466061309549588,18.71782580677931,10.116983970443123,8.558815966304097,4.913034909043492,3.613743083890194,1.8607748475062624,3.6303467051259544,1.4903503962746525
2025-02-26,20.929862797166344,24.462749886420898,18.1112820946051,13.434295740596603,8.249417633805828,4.688096324094304,3.4236018590638198,1.7606000474782735,3.503618888490882,1.436474728277946
2025-02-27,21.061024941383835,23.782156122499238,18.563042912140197,13.41851910743242,8.29932708305876,4.656367177341692,3.3649475282250587,1.7712517786216009,3.5021396068406103,1.58122374245659
2025-02-28,20.84956959892611,23.657898025949052,18.139560842703016,14.008967142702499,8.233198260201188,4.589571051247975,3.359956534724035,2.127642535178088,3.4650114156637866,1.5686245927042513
2025-03-03,21.019426687511487,23.80607838764201,17.388717060306195,14.137460200265123,8.315524900270049,4.560485690817247,3.266772781116499,2.285241384926259,3.4996592813699703,1.72063362577516
2025-03-04,21.298576019395338,23.71819098615977,16.943667922518777,14.218075963419743,8.389233284729464,4.601368041685818,3.2622631249014926,2.304351545435266,3.5283878781343923,1.7358852336199413
2025-03-05,22.48424048399299,20.00636141260891,18.02708393602453,14.209530840122508,8.87344081384186,4.920287654747581,3.473586342247393,2.437353493307255,3.732038428576402,1.836076594530572
2025-03-06,22.30941071973541,19.60150095768963,17.89720018657341,14.104370659176022,9.867455139447076,4.831983870328401,3.4460566932248993,2.4180364303057105,3.7024604368542526,1.8215249066651888
2025-03-07,22.291207075622427,19.613654646193883,18.28591798941087,13.978072676556982,9.859297367406102,4.818135569953137,3.443207717015094,2.1910884871938725,3.699399482656058,1.8200189879915758
2025-03-10,22.203797101771276,19.308951362023468,19.08733596476678,13.837195761257174,9.821907066525034,4.58199242977662,3.4320650789449187,2.1827790250952788,3.4435571698963914,2.1004190399430605
2025-03-11,22.802666095313135,19.324652759669124,18.926415011465508,13.836790465566684,9.81431743938946,4.494959301108828,3.4239106667448804,2.181092338507062,3.096399927311276,2.0987959949240382
2025-03-12,23.000649708452023,19.489165281079057,18.299777778078212,13.88645591571713,9.90399804392176,4.5360330354730385,3.4407122689638485,2.2010225762098936,3.1242111614272496,2.1179742306777887
2025-03-13,23.094316768638144,19.345777433798737,18.34209283315051,13.847086474649629,9.870256555453691,4.550172873847997,3.436208173873577,2.193524010727167,3.2098062769673286,2.1107585988932147
2025-03-14,23.368207861069052,19.255558937069317,17.83822298283652,13.916012120690171,9.946693636016962,4.682394391057907,3.4628188014234165,2.200327728813717,3.2026588396584454,2.1271047013644893
2025-03-17,23.402763997805305,19.284033423924207,18.1443289306382,13.672160881312163,9.961402479219801,4.70097386889858,3.3091359444912114,2.1950828396096673,3.1998674403071017,2.1302501937937626
2025-03-18,23.527237678541027,19.01216502127601,18.228732772858073,13.854112857180054,9.926837004453041,4.65272089317529,3.299105297355518,2.187466032572531,3.1887640904027443,2.1228583521857094
2025-03-19,23.411491352139343,19.027877432060965,18.209661278118613,13.850855583482971,9.934914492023735,4.656506821680781,2.7617434883736025,2.7341357404189734,3.191358794264059,2.2214550174369565
2025-03-20,23.418051508451555,19.013817724495883,18.119745054971457,13.853423077403729,9.935540083694525,4.6241045928719675,2.7665189736749847,2.734307906223459,3.1918019394259494,2.3426891387864943
2025-03-21,23.399665155896216,19.2314591037503,18.04405455691577,13.83539799286665,9.903567679142949,4.608982891239205,2.734682494864745,2.725508948360079,3.1815307732894134,2.3351504036746715
2025-03-24,24.190021720585975,19.112598697148275,17.85166591114163,13.723827144434564,9.831251589454371,4.530993413655758,2.676370362495769,2.670379203912102,3.0947928779790796,2.318099079192476
2025-03-25,24.30946126616645,18.97804486643806,17.860222662792534,13.632853285944144,9.879598177013769,4.55447934681368,2.6623185902614868,2.683511176054613,3.110011965141279,2.329498663373981
2025-03-26,24.395094013547215,18.948621889112985,17.981249427051665,13.611761454565881,9.865533053816309,4.547995346962121,2.658528371439628,2.6796907863366597,2.985343392406291,2.326182264761241
2025-03-27,24.104445532867825,19.033960936040238,18.286361001422975,13.69953850268708,9.91373906393076,4.577467954099466,2.6562943591733355,2.390713254667195,2.999930692756349,2.337548702354774
2025-03-28,23.87441794669048,19.07005917001743,18.48644804181224,13.862167299276514,9.923595282963733,4.582018863345823,2.683124972665604,2.3930900968789053,2.7852056378715977,2.3398726884776764
2025-03-31,23.980507442430017,18.666774890628528,18.593735863629647,13.945051056864807,9.966581438272158,4.601866848765387,2.694747496911924,2.40345627361609,2.7972703461453206,2.35000834273612
2025-04-01,24.01040563137438,18.603308907931837,18.60120860668446,13.953633321823814,9.972541478275641,4.604618776362549,2.6963589624861886,2.404893546328513,2.801617115277076,2.351413653455545
2025-04-02,23.952849592366633,18.540933183978993,18.50828293852985,13.901816851329057,9.948333848080717,4.603141407572839,2.6752637239671038,2.3990558394857286,3.1246168494666544,2.345705765222425
2025-04-03,23.957810922464628,18.512823041427108,18.528425066257697,13.896371525616216,9.944957530299346,4.594306628174561,2.674355778916302,2.398241635317166,3.1477982042447588,2.3449096672822143
2025-04-07,24.072039650465324,18.35241825363339,18.6171234171271,13.918833162812858,9.986816350763164,4.613644293088521,2.6853688369068953,2.4083359535418287,2.990640573057856,2.354779508603064
2025-04-08,24.120062153721697,18.201498207270003,18.64717229569776,13.982431716348884,10.049321631595944,4.637620834861896,2.6703309064456757,2.423409197088989,2.898635502795311,2.3695175541738394
2025-04-09,24.602440431056063,17.949486825853786,18.186000445397752,13.97152439734809,10.274402482286023,4.636304084245292,2.696329395580424,2.4776877865945695,2.9961163439837093,2.2097078076542895
2025-04-10,24.752406642508692,18.03063148904536,18.229776533035864,13.982937163132034,10.33671527489555,4.626627483366617,2.6509502098083093,2.4927146113139056,2.674131221052712,2.223109371840957
2025-04-11,24.09054196805056,18.551330455658267,18.058397775365727,14.124507717181128,10.496029500228936,4.692818181874004,2.6744100128191564,2.5311334790796813,2.5234579504864953,2.2573729592560428
2025-04-14,23.797332663362898,19.544879092031056,17.878971060430334,13.942951182035628,10.364868432063016,4.628869796797644,2.6215355609176547,2.4995037879875057,2.49192417476203,2.229164249612227
2025-04-15,23.845964243243646,19.574485849916893,17.836835938105228,13.878383848162748,10.385939528029125,4.630684962636035,2.634459992411054,2.5045851148301512,2.474964528715209,2.2336959939499064
2025-04-16,23.85873229221949,19.564033830830045,17.828530000666678,13.877921103680373,10.39127991672386,4.633066033463245,2.629482176665133,2.505872957686943,2.4762371408417625,2.2348445472224707
2025-04-17,23.86164499244785,19.561147987468274,17.824184083154098,13.841469111375607,10.392438163675632,4.633582450560428,2.6297752675779233,2.506152270701127,2.4765131505482882,2.2730925224907725
2025-04-22,23.904480441495735,19.519714728269204,17.7641893572981,13.863484583005246,10.41087319067175,4.64180190938419,2.6268269402457904,2.510597905502039,2.480906208853526,2.2771247352744157
2025-04-23,24.220910813523094,18.519686575697975,17.940198028519095,14.04699945148073,10.548684865136565,4.700675409993213,2.6579991090804573,2.54383140041917,2.5137466663800474,2.307267679769657
2025-04-24,24.198199814543536,18.49898177742265,17.945982824725558,14.108327208995297,10.538793776686084,4.696267770856043,2.6555068074688974,2.5414461493943894,2.511389624631512,2.305104245276039
2025-04-25,24.207479807422416,18.45134772550284,17.9480839521181,14.111191015457944,10.540933014405702,4.697221051978126,2.6560458407252274,2.541962029824386,2.5401634111840576,2.3055721513812006
2025-04-28,24.171641009153667,18.4295887289672,17.867845225559908,14.108750283098573,10.524545351647165,4.689918427590236,2.651916568349667,2.5380101200235323,2.5362142976400124,2.4815699879700426
2025-04-29,24.244338215849464,18.40881160629941,17.827227617047807,14.104881318410925,10.521467946877769,4.688547083094591,2.651141140963229,2.5372679991824727,2.5354727019021457,2.4808443703721887
2025-04-30,24.3226692536313,18.371118327704785,17.854711645336177,14.088797921166464,10.499924534351868,4.678946967933076,2.645712751355189,2.5320727724830108,2.530281151194486,2.475764674843643
2025-05-02,24.329173673638135,18.378738747439897,17.868519158980604,14.081071256294111,10.50427994868819,4.67832729481479,2.646810204504432,2.5331230872750647,2.5031649955727318,2.4767916327920454
