date,GRAND CHINA SECURITIES LTD,KGI ASIA LTD,YUANTA SECURITIES (HONG KONG) CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GOLDEN EAGLE BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD
2025-01-15,31.908398018866848,23.381880504087995,9.519136452538682,8.092980845561083,7.310359533872972,5.984060978278939,6.311489475042062,3.1678681886032676,1.667791989280502,2.6560340138676475
2025-01-17,31.908398018866848,23.381880504087995,9.519136452538682,8.092980845561083,7.310359533872972,5.984060978278939,6.308070011625902,3.171287652019427,1.667791989280502,2.6560340138676475
2025-01-21,31.908834463235248,23.382200322402362,9.519266655674993,8.093091541682886,7.31045952526858,5.984142828508856,6.308156293664581,3.169963224946076,1.667814801407295,2.656070343209125
2025-01-22,31.908998132951538,23.38180732736675,9.519315482769402,8.093133053509275,7.310497022747149,5.984173522922346,6.308188650037613,3.1699794846117904,1.6678233561157316,2.6560839669684015
2025-02-03,31.99159221610427,23.442329407396066,9.543955527288038,8.114081530224295,7.327705514483044,5.999663113773593,6.067388510934492,3.178184742202567,1.672140393597922,2.662959043995715
2025-02-04,31.991910289237925,23.44256248035862,9.544050417089755,8.110733790641573,7.327778369445675,5.999722764810484,6.069883008560226,3.178216340979316,1.6721570186827663,2.6629855201936543
2025-02-05,31.982085846433755,23.435363469352737,9.54111952060389,8.10824305346753,7.3253909767971015,5.997880301118543,6.102292600976474,3.1738129776746145,1.6716435135234586,2.662167740051895
2025-02-06,31.97660607912808,23.445055177623622,9.539484758097794,8.106853798076116,7.324135854221023,5.9968526324250355,6.104673815353631,3.1732691808543287,1.6713570963861855,2.661711607834184
2025-02-11,31.979071742020977,23.44686298682108,9.540220331895938,8.104051866918935,7.337551995521932,5.997315039754111,6.088009350766863,3.17351386636126,1.6714859719511266,2.661916847987776
2025-02-12,35.93077195126189,19.515046173095175,9.533032919110763,8.087673069060264,7.349146305894181,5.992796781548969,6.086847220570303,3.1745474592589473,1.6702267075707349,2.659911412628769
2025-02-13,35.93754060884667,19.51872242768486,9.534828756830628,8.113172331967691,7.393344496968587,5.993925707736374,6.002366353918009,3.1751454821672076,1.6705413457501717,2.6604124881298006
2025-02-14,36.39741995665997,19.097408219007615,9.529687935095547,8.119067775165515,7.388502469726935,5.990694008002417,5.906702252895306,3.2418986372930685,1.6696406525674623,2.6589780935861698
2025-02-17,36.424852088941876,19.111801619120296,9.536870302976354,8.125186982007083,7.394071061603946,5.9952090948048244,5.835785693597593,3.244342002574692,1.6708990330597893,2.6609821213135425
2025-02-18,36.4024045433291,19.10002358807874,9.53099301538692,8.171535510521402,7.389514317021587,5.991514426964165,5.808223215917362,3.276579837046146,1.6698693080202096,2.659342237714369
2025-02-19,36.3662971911348,19.081078375880097,9.521539273913378,8.221575759220832,7.385605023480131,5.985571475549125,5.843505988772901,3.269909488308749,1.6682129735011157,2.656704450238873
2025-02-20,36.44795204454938,19.14106199582425,9.542918406619858,8.312024160150095,7.453608344184345,5.999011143571132,5.601240196484549,3.167555356749469,1.671958685776952,2.6626696660899665
2025-02-21,36.44791456144442,19.14104231113977,9.542908592674431,8.31201561205736,7.453600678887168,5.999004974182957,5.601337276249627,3.167552099232839,1.671956966333214,2.6626669277982113
2025-02-24,36.465054575656374,19.14447031398216,9.542908592674431,8.31201561205736,7.453600678887168,5.999004974182957,5.580769259195286,3.167552099232839,1.671956966333214,2.6626669277982113
2025-02-26,36.45880553120682,19.141189511379576,9.541273217089023,8.310591175548774,7.4523233496059245,5.9979769200864235,5.596949955389447,3.1670092733932855,1.6716704417819153,2.6622106245188166
2025-02-27,36.44635132772323,19.13465094639865,9.53801395073603,8.3077523059791,7.4497776613951014,5.995928031650168,5.6154927365944545,3.179632412197069,1.6710994048667969,2.6613012224594006
2025-02-28,36.438860420821335,19.13071815522428,9.53605357961708,8.306044793517058,7.448246490540726,5.99469567403303,5.6040619496098625,3.2098087581092476,1.6707559397568572,2.6607542387705236
2025-03-03,36.43948454545096,19.129333026545815,9.536216913097869,8.306187059413151,7.448374064071528,5.994798351152294,5.604157935956534,3.209863735698535,1.6707845564567225,2.6607998121565903
2025-03-04,36.41536657096113,19.114875065064574,9.529009434582282,8.299909238205567,7.439595409256169,5.990267478929594,5.6238833799118275,3.258782868563427,1.6695217764775574,2.65878877804787
2025-03-05,36.391698432990296,19.10929293792851,9.522816062628065,8.294514718927214,7.458705546691009,5.9863741094396214,5.623648926675277,3.2532440400754017,1.6684366721528763,2.69126855249173
2025-03-06,36.387702801045954,19.10719483026703,9.521770503621523,8.29360402144947,7.457749800620903,5.985716834603534,5.630727398949094,3.2563072592817295,1.6682534859002027,2.6909730642605623
2025-03-10,36.3880139558284,19.10735821774667,9.521851925206331,8.293674940863347,7.457813572564118,5.98576801904982,5.627355108978192,3.2597555431495477,1.668267751297865,2.69014096531571
2025-03-12,36.38676936862609,19.11012500647125,9.521526247221741,8.293391270484856,7.457558491334875,5.9855632865166974,5.627162635320246,3.2596440490175356,1.6682106911709835,2.690048953835724
2025-03-13,36.38676936862609,19.113545328349257,9.521526247221741,8.293391270484856,7.457558491334875,5.9855632865166974,5.627162635320246,3.2596440490175356,1.6682106911709835,2.6866286319577144
2025-03-17,36.38054770946286,19.11027716339542,9.519898191418715,8.291973209615819,7.456283346881875,5.984539833890514,5.643299149732995,3.25908669274166,1.6679254490757653,2.686169253784377
2025-03-18,36.384467106732096,19.10720581884158,9.520923801678153,8.29286653143752,7.457086637058312,5.985184568248827,5.638263947077234,3.2594378049784996,1.6681051402256237,2.686458643722155
2025-03-19,36.366998080539645,19.176571202862988,9.516352585428647,8.237607983019974,7.419560975360626,5.982310942377581,5.700507690356433,3.247617483134857,1.6673042442745885,2.6851688126446662
2025-03-20,38.75159003837952,16.879152886185942,9.514306806357798,8.232419373716699,7.33354806010174,5.981024894344854,5.743678516371163,3.2127420410553,1.666945815339021,2.6845915681479653
2025-03-21,38.74232128685626,16.96395535390222,9.51203113855638,8.230450312588248,7.335210905451563,5.979594330242962,5.67396650075445,3.21197360529157,1.6665471089491724,2.6839494574071683
2025-03-24,38.74102401545398,17.106892781065195,9.511712631932,8.230174719194157,7.331548492165255,5.979394105876837,5.537104644938897,3.2118660536177255,1.6664913052741939,2.68379125048176
2025-03-25,38.72382352957851,17.218832340897475,9.507489561351527,8.226520633954859,7.311216986600841,5.9767393365083,5.476586492499428,3.2104400289296042,1.6657514058810718,2.682599683798385
2025-03-26,38.72382352957851,17.307629611039882,9.507489561351527,8.202613676608825,7.311216986600841,5.9767393365083,5.449264255532533,3.2070247493087423,1.6657514058810718,2.648446887589767
2025-03-27,38.174970427238755,17.072420099674662,9.372734915100626,8.086353722054945,7.190756900472007,5.892027868793522,5.361928350153344,3.161569902072544,3.076328756489134,2.6109090579504644
2025-03-28,38.16982990834579,17.103785379379374,9.371472812723844,8.085264839637535,7.183055776854635,5.8912344672469485,5.3578399104096075,3.1510449161383445,3.0759145079404986,2.6105574813234234
2025-03-31,38.15441665478183,17.123799229545213,9.367688544177794,8.078634890868772,7.180155206945926,5.888855544132372,5.372501677432089,3.1497725013961126,3.0746724314008396,2.609503319319046
2025-04-01,38.09928790209635,17.23346523253677,9.354153309458857,8.063601992535697,7.169780706813253,5.880346823796523,5.378179821906405,3.145221441663865,3.0702298826497154,2.6057328865425657
2025-04-02,38.09928790209635,17.24354582709185,9.354153309458857,8.063601992535697,7.163060310443199,5.880346823796523,5.378179821906405,3.1418612434788384,3.0702298826497154,2.6057328865425657
2025-04-09,37.99332586526541,17.493813839902568,9.32813746527704,8.041175439747656,7.143138351209005,5.863992357321376,5.366572838991317,3.109667105040864,3.0616909353407586,2.598485801904004
2025-04-11,37.99354865914438,17.493916424094778,9.328192165724607,8.041222593415487,7.143180238763332,5.864026743929386,5.366017906043574,3.1096853402119327,3.061708889178285,2.59850103949424
2025-04-14,37.992275586458085,17.500031765206177,9.327879600379232,8.040953151333625,7.142940887926777,5.863830254458334,5.3624873435087785,3.1095811421149055,3.061606298657058,2.598413969957031
2025-04-15,37.98972969701401,17.49885907561457,9.327254532524158,8.040414321336414,7.1424622343708775,5.863437315016929,5.368829070630041,3.1093727668680167,3.061401138238596,2.5982398483863873
2025-04-16,37.92746181445133,17.60397894838137,9.31196649561272,8.027235507517277,7.130755228209863,5.853826722126245,5.3901345705785255,3.1042762826383288,3.056383282937349,2.5939811475469936
2025-04-17,37.922501884384694,17.601676803700407,9.310748731481098,8.026185752937323,7.129822710040647,5.853061193146056,5.392473272347245,3.1139041428582535,3.055983587133438,2.593641921970841
2025-04-22,37.91235773125201,17.623718102845913,9.3082581347056,8.024038772825163,7.127915504297732,5.851495517199377,5.391030802259027,3.113071183035034,3.0551661208815184,2.5929481306986295
2025-04-23,37.91235773125201,17.627061814570023,9.3082581347056,8.024038772825163,7.127915504297732,5.851495517199377,5.3876870905349135,3.113071183035034,3.0551661208815184,2.5929481306986295
2025-04-24,37.911090093687804,17.62647243614463,9.307946903793702,8.023770481070871,7.127677175320364,5.851299866599725,5.387506947833462,3.1163106943131025,3.0550639683494296,2.592861432886908
2025-04-25,37.91616115262939,17.625486139185316,9.30919195233379,8.024843755749671,7.128630586867839,5.852082547510115,5.37485140224793,3.120071585081435,3.0554726194701316,2.593208258924382
2025-04-28,37.91235773125201,17.623718102845913,9.3082581347056,8.024038772825163,7.127915504297732,5.851495517199377,5.380999667086686,3.1231023182073754,3.0551661208815184,2.5929481306986295
2025-04-30,37.90855507285077,17.62195042117916,9.307324504403635,8.023233951382307,7.127200565175036,5.850908604648435,5.387146698567648,3.12613244336043,3.0548596837773134,2.59268805465527
