date,KINGSTON SECURITIES LTD,GLOBAL MASTERMIND SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,BOCI SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD
2024-10-07,77.76500327342947,6.572002902210769,3.1842816047597116,3.014988823894195,2.3998840695870527,2.3935027946959764,2.35202689135227,1.1798750158171787,1.138434624253365
2024-10-08,77.8421539914188,6.578522991212124,3.0583826653953547,3.0465470158242183,2.4022649963698717,2.3958773906111968,2.3543603389927203,1.1823265440790134,1.139564066096712
2024-10-09,77.85265344305506,6.579410311005356,3.0453070531395645,3.0469579380740552,2.402589017017472,2.3962005496901706,2.35467789819742,1.1824860178311043,1.1397177719897909
2024-10-10,77.85664327261983,6.579747495733384,3.0406585761824276,3.047114090013986,2.4027121460345082,2.3963233513080144,2.354798571842803,1.1822263154804236,1.1397761807846238
2024-10-15,77.85667137743224,6.579749870900888,3.039982969511477,3.047115189965978,2.402713013369282,2.3956836101997396,2.3547994218816606,1.1835079545159444,1.1397765922228056
2024-10-18,77.8601756603855,6.580046021569822,3.04010330100516,3.049494561222595,2.402821158067808,2.3957914385089665,2.3549054100176354,1.1768345563261517,1.1398278928963639
2024-10-22,77.86017498700616,6.58004596466182,3.0401032747126076,3.049495399706024,2.4028211372868364,2.3957914177887916,2.354905389651066,1.1768345461482133,1.1398278830384803
2024-10-24,77.85550740131428,6.579651502044677,3.045366096424009,3.049312587618876,2.402677092227056,2.395647794148795,2.3547642170592464,1.1773137568767145,1.1397595522863468
2024-10-29,77.85550750106222,6.579651510474481,3.0453661003257104,3.049312591525634,2.402677095305349,2.3956476690987705,2.354764220076154,1.1773137583850808,1.1397595537465992
2024-10-30,77.8553916938754,6.579641723486302,3.043759921288532,3.049456962234952,2.402673521412067,2.3956441056615,2.354760717451501,1.178913496193304,1.1397578583964332
2024-10-31,63.63793974351315,5.378109780495331,2.487928019504363,2.4925847033971134,1.9639127034407282,1.9581669544793,1.9247494282320685,0.9641514940081187,0.9316225933332966
2024-11-04,77.85494916596863,6.579604324983566,3.0436704259261713,3.0494396292053834,2.4026598646818016,2.39563048888624,2.3547473330562965,1.1795473872478144,1.1397513800440888
2024-11-06,77.85658042963446,6.579742184806042,3.0437341987374023,3.0495035228964276,2.40271020665467,2.389101185781554,2.354796671137019,1.1840563395527197,1.1397752607997023
2024-11-07,77.85477972195362,6.579590005090148,3.0434142916342806,3.0494329923852472,2.4026546355173286,2.3890459294007593,2.3547422081689677,1.1865913163678399,1.1397488994818121
2024-11-11,77.85305180915995,6.579443977347377,3.0432384565156556,3.049130702030089,2.4026013108826914,2.3889929067984124,2.3546899469050886,1.189127286521805,1.139723603838924
2024-11-12,77.86003435073991,6.580034079341804,3.0435114007171546,3.0494041746996237,2.402816797150261,2.389207172545461,2.3549011360631256,1.1802650645376949,1.1398258242049664
2024-11-14,77.86000893700526,6.580031931600135,3.04354304758829,3.0494031793655063,2.4028160128640863,2.389206392701506,2.3549003674167577,1.1802646792958513,1.1398254521626052
2024-11-15,77.86009325879316,6.580039057723859,3.0434380444948044,3.0494064818455806,2.402818615095257,2.389208980193563,2.3549029177556546,1.1802659575133765,1.13982668658476
2024-11-18,77.84287447961977,6.578583880434119,3.0427649874071148,3.070847129944583,2.402287231155226,2.3886806060277084,2.354382130384121,1.18000494140053,1.1395746136268325
2024-11-21,77.8427993689372,6.578577532750675,3.0425815928192006,3.0708441668805193,2.402241615926365,2.3886783011869377,2.354379858637991,1.1803240488111868,1.1395735140499268
2024-11-22,77.83942537108075,6.578292392613451,3.042300840049801,3.0742336183172037,2.4021374937965274,2.3885747669418533,2.3542778110155944,1.1812335855100633,1.1395241206747548
2024-11-25,77.8307020093835,6.577555172064642,3.04292048209933,3.0860565497588732,2.4018682894170627,2.388307082519292,2.3540139702076313,1.1791800288395877,1.139396415710079
2024-11-28,77.8304527992077,6.577534111048379,3.0429107388138563,3.0863668635587116,2.401860598749971,2.3882994352745346,2.3540064327677754,1.1791762531616778,1.139392767417391
2024-11-29,77.8277115926008,6.5773024487707765,3.0428035667915765,3.0862581610016346,2.4017760046623695,2.3882153188142574,2.3539235241150034,1.182656745503839,1.1393526377397445
2024-12-02,77.82753987489394,6.577287936725251,3.041818117132439,3.085529626536642,2.4017707054256396,2.388210049497588,2.3539183304591527,1.1845752354374062,1.1393501238919357
2024-12-03,77.82748370734527,6.577283189946143,3.0418159218752403,3.0855273997331767,2.4018411413317913,2.3882083259444036,2.3539166316540427,1.184574380538391,1.1393493016315424
2024-12-04,77.82997569077857,6.577493790109025,3.0463960241548773,3.0856261962353484,2.4019180466619976,2.3838020893716276,2.353992002473836,1.1814103773884996,1.1393857828262202
2024-12-05,77.83496041058766,6.577915054066756,3.046590782228771,3.0794195441049093,2.4020718805590366,2.383954763009135,2.3541427668864032,1.1814860423191198,1.1394587562382177
2024-12-06,77.8349744676272,6.577916242042078,3.0465913324448555,3.0794201002498873,2.402072314374629,2.3839371334940433,2.3541431920459694,1.1814862556961931,1.139458962025138
2024-12-09,77.83503064598847,6.577920989734968,3.046593531360056,3.0794223228596596,2.4020018718559903,2.383938854130331,2.3541448911781093,1.1814871084485983,1.1394597844438215
2024-12-11,77.81111108429253,6.57589952220757,3.0770286116599723,3.0688725134946186,2.401263710240446,2.3832062434789645,2.3534214365395183,1.190087262177053,1.1391096159093217
2024-12-12,77.81117562240708,6.575904976392079,3.0769482217806567,3.0688750588797573,2.401265701897296,2.383208220158585,2.353423388515015,1.1900882492595786,1.139110560709953
2024-12-13,77.80719045141875,6.575568185365284,3.0764705335415865,3.0687178836185742,2.4011427188638956,2.3830861619557346,2.3533028557697366,1.195468989352453,1.1390522201139819
2024-12-16,77.79125384871335,6.5742213661686995,3.0575984709653956,3.1093737218094457,2.400650912678279,2.382598054145191,2.352820848227242,1.1926638598151824,1.1388189174772032
2024-12-17,77.79130996398052,6.574226108529441,3.05752854088339,3.109375964778012,2.4006526444046705,2.3825997728490265,2.352822545451081,1.1926647201516318,1.1388197389722254
2024-12-18,77.79006519002948,6.574120911362663,3.059079761235351,3.1093262102462176,2.40061423047542,2.3825616477919427,2.352784896872887,1.1926456357837678,1.1388015162022698
2024-12-19,77.7900932467955,6.574123282469715,3.0590447972754897,3.1093273316958236,2.400615096311843,2.3825625071172887,2.352785745458567,1.1926460659386915,1.1388019269370804
2024-12-23,77.78884851178233,6.574018088593618,3.058675824836565,3.109277578720404,2.4005766835842217,2.3825243832527976,2.3527480980580604,1.194547126434851,1.1387837047371527
2024-12-30,77.78685701861492,6.5738497853939135,3.059237550559656,3.1091979772714553,2.400515225776905,2.3824633876072623,2.352687864723186,1.1964366396225026,1.1387545504301984
2025-01-02,77.7869692365438,6.573859269050099,3.07445848359566,3.0887214186630376,2.4005186888406826,2.3824668246288523,2.352691258789608,1.2015586266525522,1.1387561932357064
2025-01-03,77.78896073545728,6.574027572735409,3.0732570977355165,3.0888004959867805,2.400580146825323,2.382527820450379,2.352751492298274,1.2003092908842588,1.13878534762678
2025-01-06,77.78647137774813,6.573817194475261,3.073158749124401,3.088701649964749,2.4005033248362078,2.3824515761614586,2.352676200894331,1.2034710219242732,1.1387489048711836
2025-01-07,77.7832354509087,6.57354372286612,3.0819909320050134,3.088573159593723,2.400403463600708,2.3823524658809383,2.352578329273108,1.1986209430959267,1.1387015327757615
2025-01-08,77.77552009635424,6.3338746892419024,3.33286105877748,3.08762686419262,2.400165366487775,2.382116159254692,2.3523449759570334,1.196902205282199,1.1385885844520498
2025-01-09,77.77651553996759,6.067737965028005,3.602961186565972,3.087666382519705,2.400196086041718,2.382146647798054,2.3523750834610375,1.1917979514476984,1.1386031571702162
2025-01-10,77.77800875316584,5.719396837457511,3.9870056985460165,3.0749264839214967,2.4002421668470766,2.3821923820764535,2.35242024616211,1.167182414876587,1.1386250169469116
2025-01-13,77.77807719347825,5.719401870207934,3.987009206888799,3.0748411952593275,2.400244278926396,2.3821944782729685,2.352422316160805,1.1671834419320541,1.1386260188734605
2025-01-14,77.77807719347825,5.4470991189534095,4.306988938092705,3.0748411952593275,2.400244278926396,2.3821944782729685,2.352422316160805,1.1195064619826722,1.1386260188734605
2025-01-15,77.77310003034974,5.037202702459058,4.7226603575394295,3.074644430479645,2.400090682852083,2.3820420372388096,2.352271780302409,1.119434822691939,1.1385531560868913
2025-01-16,77.75046197864161,5.035736482709581,4.7212856942004064,3.0737494686024136,2.3993920688459367,2.381348676799418,2.3515870853349554,1.1482167967490216,1.1382217481166563
2025-01-20,77.75046200351134,5.035736484320343,4.7212856637239735,3.073749469585602,2.399392069613421,2.3813486775611303,2.351587086087149,1.148216797116297,1.1382217484807349
2025-01-21,77.73802912255549,5.034931232356286,4.736201628480637,3.0735777690067527,2.399008388858359,2.3809678820795397,2.351211049706846,1.1480331886542738,1.1380397383018166
2025-01-22,77.74349910027111,5.035285511490341,4.710308214649873,3.0737940389854677,2.3991771932720387,2.381135417086583,2.35137649089685,1.1673042177391184,1.1381198156086156
2025-01-23,77.71323740027157,5.106859509151012,4.661157203579001,3.072517634711749,2.3982433122233493,2.380208558809247,2.350461216297983,1.1796383631148282,1.1376768018412644
2025-01-24,77.73386499652048,5.108215034150081,4.63073443849095,3.073333179853821,2.3988798832427287,2.380840342824195,2.351085104410105,1.1850682426000716,1.1379787779075716
2025-01-27,77.79133202173415,5.111991430990473,4.559589860911219,3.0756052309778013,2.400653325110582,2.38260044843604,2.352823212594751,1.1865844073600214,1.1388200618849675
2025-02-03,77.80082541096073,5.112615281014841,4.532935264635076,3.074984275149988,2.4009462926664917,2.3864120193737617,2.353110343126624,1.1992120734656397,1.1389590396068492
2025-02-04,77.8307192547867,5.114579729617354,4.489849497402531,3.0761657934591202,2.4018688216130473,2.3930924971560454,2.354014491800255,1.2003132459921417,1.1393966681727974
2025-02-05,77.83445760060036,5.114825391843065,4.483660919126155,3.0763135470919556,2.401984187580884,2.393207441581641,2.3541275592407844,1.201971957544035,1.1394513953911163
2025-02-06,77.9865383016652,5.124819246176931,4.264627028649541,3.0823243543277146,2.4066774230765104,2.397883528198406,2.35872728769836,1.2367250614029093,1.1416777688044137
2025-02-07,77.99379506501964,5.12529611822836,4.240317084403307,3.0826111691922806,2.406901367989441,2.3993901236124575,2.358946770779892,1.250958297156145,1.1417840036184683
2025-02-10,78.01512910966471,5.126698066884844,4.205778615822003,3.0834543717092515,2.407559740122739,2.4000464411563773,2.359592025645118,1.2596453073146645,1.1420963216802822
2025-02-11,78.03616782989607,5.834050907678149,3.473332938927407,3.0842859018831152,2.408208998495965,2.4006936733816397,2.360228348330913,1.260627085043068,1.1424043163636635
2025-02-12,78.03591730220222,5.834032178012656,3.4733217881223966,3.0842760000766107,2.408201267170049,2.401328047158567,2.3602207710423104,1.2603019974319214,1.1424006487832736
2025-02-13,78.03266058855762,5.8617180601042564,3.4731768341723375,3.0626384673706,2.4081007644503156,2.4012278312825104,2.3601222707176515,1.2580022109636466,1.142352972381059
2025-02-14,78.03272424217887,5.862364896389512,3.4721350122440167,3.062640965658209,2.4081027288115573,2.4012297900372905,2.360124195941372,1.2583242645059445,1.1423539042332207
2025-02-17,78.02746396265744,5.864858758737616,3.471900951458904,3.06243450935786,2.407940395718705,2.4010679202574834,2.3599650971389585,1.2620915078864698,1.142276896786575
2025-02-18,78.01071412209383,5.863920709995648,3.4871663230102135,3.0617771089098236,2.4074234928787734,2.4005524927041035,2.3594584929626183,1.2669555686265983,1.1420316888183935
2025-02-19,78.00299587968186,5.872325885392433,3.4867670759737823,3.0614741820849134,2.407185306646082,2.400314986276046,2.3592250523023885,1.2677929334243712,1.1419186982181195
2025-02-21,77.98874461522011,5.871253002636399,3.5262177450223477,3.0397389825058347,2.406745510276384,2.399876445124195,2.358794018343167,1.2669196129140934,1.141710067957466
2025-02-24,77.98877561799772,5.871255336628977,3.526219146795707,3.0397004380027326,2.40674646702721,2.399877399144369,2.35879495603189,1.266920116551217,1.1417105218201806
2025-02-25,77.98877586822202,5.871255355466697,3.5262191581094586,3.0397004477555063,2.406746474749173,2.3998770859977454,2.3587949636000025,1.2669201206160865,1.1417105254833193
2025-02-26,77.93776350104902,5.8674149741986845,3.5239126622781884,3.1018395196751944,2.405172224692092,2.397666055835511,2.3572520785703377,1.2680152497383952,1.14096373396258
2025-02-27,77.93360356180793,5.845620289023266,3.523724572937316,3.1337359153611173,2.4050438482816126,2.397104442101974,2.357126259904491,1.2631382757217238,1.1409028348605739
2025-02-28,63.63793974351315,4.772550017080477,2.877354078301772,2.5586407489412775,1.9638773071242503,1.9573942570794973,1.9247494282320685,1.0353630182834495,0.9316225933332966
2025-03-03,77.92985568630678,5.84437735705726,3.523555114829439,3.1329440037518483,2.40492818822605,2.3969891638573957,2.357012904235577,1.2694896136024996,1.1408479681331478
2025-03-04,77.88294099023727,5.789593189977746,3.5214338929198044,3.250535179926612,2.403480392974461,2.395546147992501,2.3555939545524254,1.2607150872742516,1.1401611641449314
2025-03-05,77.88019608515631,5.789389141651351,3.521309783562068,3.2504206181186253,2.4033956847513407,2.3954617194037797,2.355510934038147,1.2641950529946078,1.1401209803237662
2025-03-06,77.91027535164761,5.791625147562573,3.5226698008797226,3.2127330034339097,2.4043239358719033,2.396386906229823,2.3564206908783922,1.2650038401258896,1.1405613233701806
2025-03-11,77.90902679254921,5.7915323332805055,3.522613315922138,3.2126815174520664,2.404285405132382,2.396348502685983,2.3563829278172306,1.2665861599726163,1.1405430451878593
2025-03-12,77.90752854448928,5.791420957841232,3.522545573469386,3.2126197352164403,2.404239168950362,2.396302419136452,2.356337612835188,1.2684848763579575,1.1405211117037037
2025-03-13,77.90453222123725,5.791198219813181,3.530743095557399,3.212496177873621,2.394531702870211,2.386595258303669,2.356246988099544,1.2831790889790515,1.1404772472660778
2025-03-17,77.91006785917423,5.7916097231705885,3.5309398101198854,3.212724447207993,2.394701850359167,2.3867648418551703,2.3564144152035182,1.2762187671089331,1.1405582858005026
2025-03-18,77.90432473438493,5.791182795839048,3.5306795276107015,3.2124876218794958,2.3938843271703254,2.3865889019708115,2.3562407125946807,1.2841371687713241,1.1404742097786886
2025-03-19,77.90385401048933,5.791147803582391,3.5306220740362355,3.2124675699642036,2.393869862523338,2.3865744814052148,2.3562264754029587,1.2847704039429388,1.1404673186533927
2025-03-20,77.89592851154508,5.7905586448509485,3.5283401010136703,3.211418392429946,2.3936263236983453,2.386331684771171,2.355986766203967,1.2974582815493962,1.1403512939374816
2025-03-24,77.8872206083693,5.789911324445679,3.5279095592985517,3.210738962627975,2.3933587427520235,2.386064919284793,2.3557233929438297,1.3088486750012354,1.1402238152766102
2025-03-25,77.89484503753599,5.790478102518254,3.5282549085911734,3.2003028204522486,2.393593030149392,2.3862984926851802,2.35595399619306,1.3099381793694156,1.1403354325052883
2025-03-28,77.89457472290756,5.790458008108463,3.5282426646626543,3.1999978216478806,2.3935847237818746,2.3862902116315357,2.3559458204424213,1.3105745515619767,1.1403314752556324
2025-04-01,77.89464504097509,5.79046323535078,3.5281555763439845,3.2000007103941597,2.3935868845517723,2.38629236581643,2.3559479472344074,1.3105757346619566,1.1403325046714288
2025-04-02,77.86894259994139,5.788552590019692,3.5593471202420157,3.1989448248512775,2.392797086668659,2.385504974863056,2.3551705688515883,1.3107839987466539,1.1399562358156596
2025-04-15,77.87041124950046,5.788661765191783,3.5594503559428636,3.196121922298089,2.3928422160908513,2.3855499667521523,2.355214988617697,1.31176979961121,1.139977735994899
2025-04-17,77.87038313476751,5.788659675223629,3.5594851753338883,3.196120768353826,2.392841352166817,2.385549105460948,2.35521413827879,1.311769326003109,1.1399773244114861
2025-04-22,77.87037752180196,5.78865925797196,3.559484918763073,3.196120537974636,2.3928411796887117,2.3855489335084754,2.3552211766006392,1.311769231449625,1.1399772422409205
2025-04-24,77.86714660860558,5.788419081204091,3.5593362714392147,3.19598792800982,2.392741898519282,2.38607619961624,2.355123456319551,1.3152386127438984,1.1399299435423298
2025-04-25,77.86365454338316,5.788159491147866,3.4710854036031162,3.278490202973435,2.3926345925355146,2.385969192565416,2.355017837389431,1.325109914672774,1.1398788217292777
2025-04-28,77.8666231779598,5.788380170879651,3.459044670035103,3.2837722249104297,2.3927258142720524,2.386060160176496,2.3551076249472027,1.3283638759985459,1.1399222808207268
