date,SOOCHOW SECURITIES INTERNATIONAL,CHINA SUNRISE SECURITIES (INTL) LTD,MONMONKEY GROUP SECURITIES LTD,THE CORE SECURITIES COMPANY LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,DBS BANK (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD
2024-12-12,29.315476021376956,29.58564248482693,21.75251956505188,4.235164707794089,0.0,3.687559161057848,6.883705127083351,2.446213862749755,1.4076496597209358,0.6860694103382563
2024-12-13,29.33216868859828,29.638484650956087,21.724280399017744,4.236139486855408,0.0,3.688407901474238,6.820786976286371,2.457574670909247,1.4159299076335188,0.6862273182691045
2024-12-16,29.3256689872961,29.623110310106014,21.752420865551407,4.235200802722256,0.0,3.6875905889224554,6.807343817737503,2.466120950380424,1.4164684197996489,0.6860752574841862
2024-12-17,29.300992948740163,29.520581372424807,21.860837185836576,4.234960181488554,0.0,3.6873810799432536,6.818888126941994,2.4830252182958916,1.4072976079349542,0.6860362783938059
2024-12-18,29.42478467001678,29.52820898075342,21.725072041851615,4.235850616653246,0.0,3.6881563821039576,6.82032185418195,2.48695688740559,1.4044680438769115,0.6861805231565327
2024-12-19,29.423781438924063,29.53260056108617,21.72518369974787,4.235706196325608,0.0,3.688030635282057,6.820089316917083,2.4914180637469805,1.3970329599767246,0.6861571279934493
2024-12-20,29.43676746186796,29.474271595846364,21.764614963240266,4.2356941617428285,0.0,3.68802015676728,6.820069939527425,2.5019235074775286,1.3924830350618194,0.6861551784685357
2024-12-23,29.40560470553245,29.245544859042333,22.044838325365344,4.230801757933889,0.0,3.6837603393268745,6.811908679614108,2.508682679083981,1.3834960135449226,0.6853626405561001
2024-12-27,35.07878303578168,28.760646337013075,16.473977449374033,4.5823162547368295,0.0,3.6834467372421313,6.81132877523211,2.509887961970294,1.3819593857176342,0.717654062932217
2024-12-30,35.01130904536703,28.73199913220849,16.464531287792404,4.664096145861478,0.0,3.6763318928673994,6.798172199970431,2.512403697516881,1.4248887363267608,0.7162678620891231
2025-01-02,35.0239068522399,28.759903579284735,16.46818898369529,4.665774385952585,0.0,3.677654714562724,6.765486189103824,2.506507944962675,1.4160517598367148,0.716525590361555
2025-01-03,34.967287487655256,28.765876772954712,16.466176106465955,4.665364625385498,0.0,3.6773317332617155,6.798887882233823,2.4992053468682167,1.4434073819734707,0.7164626632013558
2025-01-06,35.00826335815172,28.639134222083275,16.54370744427189,4.663501783503414,0.0,3.6758634048207264,6.796173141990433,2.513499461380836,1.4436805982693957,0.7161765855283055
2025-01-07,34.99983862300692,28.65545785484111,16.53972620269743,4.662379512256441,0.0,3.6749788086527513,6.794537643590134,2.520255643806436,1.4368214734455573,0.7160042377032148
2025-01-08,35.40451431462601,29.06715305746812,15.439385594692581,4.728756918118536,0.0,3.727298779447768,6.891270177187682,2.5567103380825738,1.458712967211693,0.7261978531650339
2025-01-09,35.39770383334119,29.103987093111844,14.806379440908355,5.337076392184622,0.0,3.729001313441343,6.894417931749314,2.5590272949888133,1.4458771386513727,0.7265295616231515
2025-01-10,35.452893013978475,29.066006539987914,14.804593158060431,5.336432512426207,0.0,3.7285514363385257,6.879511178415743,2.56647417440121,1.439096075317865,0.7264419110736289
2025-01-13,35.4448648841199,29.09642368368739,14.80603916332377,5.336953736442161,0.0,3.7289156141949524,6.864957661737449,2.5348375702238317,1.4604948216208389,0.7265128646497053
2025-01-14,35.411599864764106,29.06911667884517,14.790995677158165,5.331945003303407,0.0,3.725416025453738,6.858801899501819,2.642380840586382,1.4439129783410183,0.7258310320462006
2025-01-15,35.41322605810014,29.047777316638168,14.7916749183869,5.332189860171372,0.0,3.72558710630684,6.859116873634161,2.6683336576618153,1.4362298449939468,0.725864364106653
2025-01-16,35.415665628169954,29.03887100653811,14.816517895841477,5.33255718764298,0.0,3.725843757050325,6.859589389078045,2.6685174756205865,1.4303010262689724,0.7121366337895485
2025-01-17,35.3216131561931,29.040571960542426,14.79515677093604,5.324869185579917,0.0,3.7204721701206567,6.849986471427195,2.6692562036531733,1.585881214544821,0.6921928670026645
2025-01-20,35.35839902415312,28.93864041785323,14.869569902828031,5.324625000573218,0.0,3.720301558695263,6.849672348406682,2.662541787615733,1.5883879725038634,0.6878619873708539
2025-01-21,35.34421705717737,28.923881927716366,14.911736865386688,5.322489336685698,0.0,3.7188093759239442,6.8549468381353575,2.6543115085868045,1.5820209988792349,0.687586091508541
2025-01-22,35.31655080751792,28.928679710062692,14.915540027430218,5.323846810305647,0.0,3.719757839191055,6.873889193605423,2.6572810153193136,1.5766931397514086,0.6877614568163178
2025-01-23,35.378635973767054,28.90027288769692,14.900893555475905,5.318619002740328,0.0,3.716105183721098,6.867139305562077,2.658107100691323,1.5731408881503988,0.6870861021948966
2025-01-24,35.407728396151214,28.924038047735596,14.804555230131038,5.322992588840225,0.0,3.7191609968878057,6.872786264856845,2.6855067788072806,1.5755805924228872,0.6876511041671084
2025-01-27,35.40235232642884,28.847167536795208,14.891974954965692,5.322184381689256,0.0,3.7185963046656916,6.87174274752827,2.68452607406253,1.5739089779847548,0.6875466958797618
2025-02-03,35.39464609363722,28.862942196783443,14.915942799401508,5.321025871333023,0.0,3.717786856510452,6.853062010086405,2.6764949166989362,1.5707022218963453,0.6873970336526675
2025-02-04,35.24158803509467,28.859801157679737,15.083572655114308,5.320446805269012,0.0,3.717382264566363,6.852316218628037,2.6624571998721582,1.5751134368058761,0.6873222269698369
2025-02-05,35.153502894357665,28.882299176018638,15.156721392590352,5.319685068229871,0.0,3.7168500408898173,6.8513351613486995,2.6583535491674284,1.574028895470966,0.6872238219265633
2025-02-06,35.17858705643526,28.911466374107608,15.138558479303029,5.313310274096797,0.0,3.7123959889054836,6.821102919432049,2.66346193996171,1.5738586736115123,0.6872582941465499
2025-02-07,35.15338395140025,28.869111103359103,15.17798577303304,5.3120948662712,0.0,3.711546786637242,6.861289073691664,2.658563658500181,1.5689237017563824,0.6871010853509363
2025-02-10,34.88471193039194,28.684519433235643,15.079890865248583,5.277762942138355,0.0,3.687559161057848,6.823762830776363,2.631154312493111,1.5562270102828026,1.374411514375356
2025-02-11,34.81885527393518,28.746238340132436,15.075608085310868,5.276264025637793,0.0,3.6865118720200667,6.84284128720621,2.6164907533316746,1.5631691892082251,1.3740211732175498
2025-02-12,34.79376246975029,28.785848846038732,15.07359601899406,5.2755598289603185,0.0,3.6860198516436924,6.8419280072650395,2.598251551459852,1.5711956364322015,1.3738377894558091
2025-02-13,34.83992895075078,28.79954952139489,15.011597210305549,5.278122808831835,0.0,3.687810598975173,6.845251962320714,2.608889338407847,1.554344379756646,1.3745052292565625
2025-02-14,34.85001486014135,28.75309491567225,15.050794406676893,5.2786177056737325,0.0,3.6881563821039576,6.8458937991443065,2.609702223224895,1.5490915992751206,1.374634108087497
2025-02-17,34.826226914368334,28.792249774940665,15.042317974738795,5.279232706804522,0.0,3.688586081785198,6.836177264915295,2.6100062743814276,1.5504087441234506,1.374794263942312
2025-02-18,34.91367647493514,28.796109131671514,14.974454239322963,5.280253024677182,0.0,3.689298975213677,6.846309336765204,2.6079527238579443,1.547866184325112,1.3440799092312625
2025-02-19,34.92052481989663,28.720454433036114,15.034531066019804,5.281288750439918,0.0,3.6900226340946447,6.845946586720535,2.610738487796863,1.5521496704382578,1.3443435515572382
2025-02-20,34.89899632713917,28.746215771482596,14.952248263573221,5.2780328375577295,0.0,3.6877477362813194,6.79769037055893,2.735838121386232,1.5597158078475581,1.3435147641732428
2025-02-21,34.91883729709324,28.762558728685978,14.908444650629699,5.281033533909136,0.0,3.6898443149722335,6.801555030996011,2.7342666248231886,1.5591812322904302,1.344278586600081
2025-02-24,33.15772946573189,27.29611408999824,14.238319123520164,5.011832218813498,5.001472957471995,3.5017540603448554,6.440277239731652,2.590300925751073,1.481050644917973,1.2811492737186618
2025-02-25,33.08784535711152,27.23608247922218,14.439893850991902,5.001106391822069,4.990769300345808,3.4942599530846796,6.4262252010752725,2.575335592059606,1.4700743893713164,1.278407484915653
2025-02-26,33.0652173445164,27.219449412544577,14.506673037313481,4.998052217781422,4.990949807481636,3.4921260096721918,6.406696927239035,2.5748389582270663,1.468369523342179,1.2776267618820096
2025-02-27,33.05703099700154,27.209925581805685,14.540166136440169,4.996896103938021,4.990871210368842,3.491318235954198,6.397145921846372,2.5739743963540787,1.479326546003828,1.2633448702872692
2025-02-28,33.68176847342706,26.865321258403046,14.564751733987535,4.93361213809865,4.927663547728675,3.44710189457292,6.316128274977839,2.5631519880773252,1.4571390785739742,1.24336161215297
2025-03-03,33.66773130372736,26.854124902313885,14.623451887465597,4.931556012367912,4.925609901124664,3.4456652849036726,6.303143369236519,2.5466875913152798,1.4591863171485848,1.2428434303965208
2025-03-04,33.642547403333914,26.834037668024408,14.744609266660797,4.927867144404704,4.921925480929913,3.443087882507849,6.295776007775091,2.5413343490748512,1.4570338154922509,1.1917809817962286
2025-03-05,33.62677092930923,26.83055039705841,14.766827972474578,4.927226733586563,4.921285842272518,3.442640429144528,6.287796931847899,2.5571824049895002,1.4547227168544679,1.1849956424623085
2025-03-06,33.59923552457515,26.807520097690034,14.845631508429157,4.923192055900411,4.917256029307011,3.4398214103999187,6.276553118957972,2.556678453919474,1.4548565177571995,1.179255283063668
2025-03-07,33.62249062439836,26.751027192559558,14.860414780541179,4.926599553747351,4.920659418641098,3.4422022202315694,6.261273660433238,2.5820494420781137,1.4587805008700707,1.1745026064994624
2025-03-10,33.616172586210645,26.747055164525264,14.860859738704683,4.925868045704674,4.919928792597569,3.441691117475775,6.248942733403367,2.6304527779000395,1.4347008286848957,1.1743282147930887
2025-03-11,33.55985036746371,26.702663039852954,15.021488765383339,4.9176925756553835,4.911763179934924,3.4359789379393444,6.1729244732631905,2.6398516804013354,1.4680548511456968,1.1697321289601217
2025-03-12,33.496928168100965,26.57168965032199,15.097665111625581,4.912075488061155,4.9061528650160176,3.432054293531544,6.147629840290124,2.7370450552972048,1.5020723892601693,1.1966871384952518
2025-03-13,33.48453340127733,26.561857408521405,15.135953194759995,4.910257887653469,4.904337456138589,3.430784340881531,6.1350471572942356,2.7384110196146008,1.5007236670307027,1.1980944668281395
2025-03-14,33.35403126549375,26.531633779658897,15.338118146120008,4.904670710155557,4.89875701525258,3.426880594579782,6.128066343208676,2.737671134146361,1.4834398062420107,1.1967312051423802
2025-03-17,33.35271047696285,26.629580820112526,15.349126497372733,4.904476489769713,4.89856302904354,3.4267448933042735,6.106440181120854,2.651764745636711,1.4839090509740316,1.1966838157027726
2025-03-18,33.212635619955826,26.61746197995633,15.492296744276404,4.903751536216705,4.8978389495867525,3.4262383701532624,6.050898924331561,2.698092768484224,1.5042781787543869,1.1965069282845475
2025-03-19,33.21105770093658,26.61329403057718,15.51162032017247,4.903518560944786,4.897606255219458,3.4260755909402363,6.036094626453134,2.7035073697946634,1.5007754622420095,1.1964500827194917
2025-03-20,33.2207028816076,26.591188950915722,15.516125216759496,4.904942644539773,4.899028621758112,3.4270705944226543,6.027022859810202,2.7101009396959768,1.5070197338267317,1.1967975566637308
2025-03-21,33.15503135819316,26.582907513925825,15.586944260785254,4.905460698224127,4.899546050811046,3.427432557176685,6.030827987266609,2.7156681122346593,1.4992575005122508,1.1969239608703826
2025-03-24,33.14977950307935,26.59453699870743,15.576819099595332,4.9046836587282145,4.898769948212792,3.426889641713624,6.034096765200348,2.7345103025285336,1.4831797176625636,1.1967343645718052
2025-03-25,33.15493957426314,26.580564480524554,15.585161103612025,4.905564322093153,4.899649549737954,3.4275049589028947,6.035180221001244,2.74107450289507,1.4734120420540315,1.1969492449159362
2025-03-26,33.1610689546982,26.608719352381716,15.588306446075299,4.90647121772816,4.900555351904222,3.428138604510637,6.012526845882188,2.7331300106591225,1.4639126902716757,1.1971705258887795
2025-03-27,33.16527326841256,26.595716581421613,15.57284991764282,4.907093282844878,4.901176666980107,3.4285732397803663,6.03679712452469,2.73057104851942,1.464626561167771,1.197322308705772
2025-03-28,33.16930340289019,26.608194240742538,15.5821389474752,4.907689576614692,4.901772241782301,3.428989868677433,6.037530696174443,2.7042220184029113,1.4626912038817717,1.1974678033585102
2025-03-31,33.13774747230286,26.629198164902977,15.594467231089698,4.908493506246453,4.902575202094234,3.4295515722080663,6.038519705310727,2.7017586874892334,1.4600244975518302,1.197663960803917
2025-04-01,33.137486366979765,26.64832726012225,15.582594966139382,4.908415695093804,4.902497484760608,3.429497205759264,6.03842398058827,2.695374918624608,1.4597371469153444,1.1976449750166978
2025-04-02,33.136873520144526,26.638323190659545,15.594460023492745,4.908324918533642,4.902406817652215,3.429433780414151,6.0383123055811385,2.7021942944223483,1.4520483234073043,1.1976228256923782
2025-04-03,39.787052680363935,20.02986842988344,15.59610822602559,4.908843686964904,4.902924960590266,3.4297962425599757,6.00618612597692,2.69719531638499,1.4442749269539328,1.1977494042960442
2025-04-07,39.75955381949308,20.04599003566844,15.59734460658225,4.909232835257688,4.903313639676369,3.4300681394541335,6.006662266026618,2.6770619015732904,1.4729284004589491,1.1978443558091882
2025-04-08,39.78806072602792,19.98287605127454,15.607490326132426,4.912426180074345,4.906503134190307,3.4322993211237494,6.010569463842713,2.688322450617927,1.4728288202720476,1.19862352644402
2025-04-09,39.81185201099171,20.068642583907515,15.601477201952177,4.915363567043729,4.909436979472312,3.341748734911675,5.991409622979074,2.6862258167446207,1.4745032381922003,1.1993402438049963
2025-04-10,39.77066251112807,20.167268891805243,15.610246872634539,4.9135435329166155,4.907619139809858,3.340511370338574,5.98919115636219,2.5966297608713935,1.5054306055205822,1.1988961586129303
2025-04-11,39.37474806572668,20.57159059530019,15.611196514552148,4.913842445992168,4.907917692477785,3.3407145887533365,5.986910526700007,2.5679574518058335,1.5261530258033595,1.198969092888497
2025-04-14,39.39027184701335,20.610394950543203,15.581365442634507,4.915779764175931,4.909852674784309,3.3420316898184774,5.954078816529594,2.5755849428644457,1.5211980764478106,1.1994417951883676
2025-04-15,39.270583677029784,20.675511733669833,15.584375714563977,4.916729477722542,4.910801243235461,3.3426773600724937,6.003925338121088,2.5771411512631373,1.518580780663793,1.19967352365789
2025-04-16,39.261959306316044,20.672294077459714,15.58095316717813,4.915649695001108,4.909722762437429,3.341943261262892,6.037533358840311,2.572606246881084,1.5079280660895316,1.199410058533751
2025-04-17,39.038449635204856,20.926718790586797,15.558085511937907,4.914193390359632,4.908268213702076,3.3409531810527664,6.033099518103267,2.564173101919916,1.5170039344231074,1.199054722709668
2025-04-22,39.090563796836285,20.905653860558697,15.592363058272973,4.920753565546567,4.914820479107325,3.345413167955612,6.038504671510961,2.4613832885085123,1.529888717547474,1.200655394155592
2025-04-23,39.11111181773039,20.877684733684912,15.602948510243417,4.922839825132928,4.916904223233748,3.346831528009416,6.037355074595148,2.454212395974602,1.5289474534942942,1.20116443790115
2025-04-24,39.1543506513132,20.810632680774077,15.610890798792552,4.92534567294411,4.919407049676053,3.3485351484311163,6.039367769925009,2.457052353736216,1.532642013956825,1.2017758604508368
2025-04-25,39.205079987314875,20.782224286912797,15.613250222466874,4.9260900876821765,4.920150566853019,3.3490412446690145,6.015886096960556,2.5518196676625973,1.5405632150626247,1.095894624415461
2025-04-28,42.56004038842036,21.172897545671635,15.613126024492905,4.926050902349221,4.917459878060486,2.938024244719039,2.6624220642958623,2.4560783883238435,1.5553996443740192,1.19850091929263
2025-04-29,42.63680488172559,21.192733889477495,15.627753561183996,4.93066599289568,4.922066919896981,2.940776804159828,2.6333334041075966,2.382208624127088,1.5340321584097873,1.1996237640159582
2025-04-30,42.64516166692935,21.15316342239621,15.623814277124962,4.9294231211118245,4.920826215679376,2.940035523262324,2.632669620393558,2.423000649013293,1.5325841289450908,1.1993213751440115
2025-05-02,42.66780432611464,21.10891000791654,15.631844341002624,4.932040422661369,4.923438952659527,2.941596549642428,2.6340674493296428,2.4234907207660195,1.5368490691563497,1.1999581607508554
