date,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CITIBANK N.A.,OCBC BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-02-21,85.250616308066,3.2682743567469856,2.7036566309940957,2.529648656553384,2.2526165374020253,1.3413895045384305,0.728779066484351,0.6792378329330581,0.6349335631532186,0.6108475431284507
2025-02-24,85.28193827550729,3.2704835094350333,2.7077466926608693,2.4988343029309137,2.254139167798237,1.3739719836982396,0.729271676362831,0.6785656780432539,0.6147169168712197,0.5903317966921139
2025-02-25,85.2769357607355,3.2695218375752884,2.7063850185396428,2.5079953025508797,2.253476347698589,1.3735679730407977,0.7290572371072152,0.6783661486722358,0.6145361619586941,0.5901582121211618
2025-02-26,85.29838174452775,3.269216809883567,2.670511075235596,2.5091748706548285,2.253266111241139,1.3875753242482345,0.7289892202358758,0.6783028609895864,0.6144788292488135,0.5901031537346035
2025-02-27,85.28796538710903,3.2666522085456013,2.68734284759508,2.4972346668304044,2.2514984923832486,1.399481269237868,0.7284173503238139,0.6777707529875778,0.6139967892620869,0.5896402357253022
2025-02-28,70.12365004333427,2.6977209974262126,2.2829940331584164,2.1756863092122396,1.8593698902767544,1.0740916969897552,0.6015537178146727,0.5655601301753953,0.5450871478271966,0.4939451676106277
2025-03-03,85.16304159297462,3.2730226347920306,2.7511726251596453,2.6645690415591003,2.255889227660225,1.1848364552767947,0.7298378654906009,0.6861684767127689,0.6921807923988661,0.5992812879753505
2025-03-04,85.20825534606476,3.2716614030848064,2.6965562938444623,2.6713826599228176,2.254951016016947,1.1832120030806286,0.7295343300267524,0.6858831031021284,0.6938733677107665,0.604690477145942
2025-03-05,85.257806029285,3.2748579219455296,2.6850310280536616,2.662664776355551,2.257154175991236,1.1399059898955943,0.7302471086300872,0.6865532330468868,0.6990824686852369,0.6066972681112109
2025-03-06,85.29183009304363,3.2767416927889315,2.6987600261788987,2.6670300068294455,2.258452541088941,1.0547034062740723,0.7306671629483211,0.6869481536796842,0.7278206633446066,0.6070462538234705
2025-03-07,85.26553009201129,3.281400145483284,2.7147969069617925,2.691820149480831,2.2616633203664946,1.0332180040845034,0.7317059321687946,0.6879247687984262,0.7240314060151316,0.6079092746294572
2025-03-10,85.2713219479777,3.281917941929429,2.724307160243117,2.688952735537596,2.2620202049821283,0.988255524707297,0.7318213934702217,0.6880333215456397,0.7553645684679872,0.6080052011388818
2025-03-11,85.9959712868289,3.3038592479799798,2.7093786911926037,2.729786220541107,2.277142971147593,0.17602999374973075,0.7367139951295522,0.6926331774677333,0.7664143879651709,0.6120700279976155
2025-03-12,85.95459444241375,3.3101767668580577,2.668186640044924,2.770501267521049,2.2814972406937626,0.2018430209878659,0.7381227126997154,0.6939576053097825,0.7678798975407866,0.613240405930315
2025-03-13,85.88355984918928,3.3093147256776354,2.65146584877452,2.7843748202268928,2.2809030897728237,0.1840474538101127,0.8217804873340114,0.693776883833143,0.7748343617702482,0.6159424796113293
2025-03-14,85.89666769110954,3.306509983174059,2.656652960714513,2.8028882292239965,2.2789699566704367,0.15444017111049163,0.8210840039673641,0.6931888873216637,0.7741776666391307,0.6154204500688021
2025-03-17,85.89852812880311,3.3010543179869822,2.6668281645814935,2.8054001067235337,2.275209708820507,0.15389988525480947,0.819729234304213,0.6920451416502839,0.7729002913503855,0.6144050205246782
2025-03-18,85.91699603668084,3.294996853108901,2.6408490016318575,2.7885696601892302,2.271034678186702,0.18467586223849458,0.8182250236587603,0.6907752324831576,0.7834494632218555,0.6104281886001945
2025-03-19,86.08817317611548,3.3029966585859585,2.5090151709918387,2.7133638025647153,2.276548442377403,0.2248269535024855,0.8059300078948294,0.6924523410615832,0.7744975903496059,0.6121958565561
2025-03-20,86.13350949616392,3.306557256183698,2.511719864430539,2.7128575136730637,2.2790025389911546,0.23221778998805342,0.806798792440099,0.6931987978088899,0.7127118477629484,0.6114261025576276
2025-03-21,86.1323235365297,3.303788647004371,2.4859065031775494,2.7043789839955683,2.2778822421129084,0.23753380847411468,0.8064021916671384,0.6928580397641301,0.7478005054851461,0.611125541789373
2025-03-24,86.09216079816984,3.301043256835165,2.578075874480065,2.6327403801413447,2.2759893620947587,0.3001598326082791,0.8057320856506909,0.6922822869378263,0.7111984158528755,0.6106177072291629
2025-03-25,86.08917110324529,3.297352204234932,2.4525392930474057,2.5841579233478567,2.273444470737862,0.33776135019093084,0.8048311584957151,0.6915082133688095,0.7497665400430932,0.7194677432881045
2025-03-26,86.17680569137246,3.2989707873970797,2.5031142096965575,2.583714128210101,2.2745604446200844,0.3265118813059941,0.805226228867585,0.6918476564981204,0.6939143905914399,0.645334581440578
2025-03-27,86.2043500908007,3.298779869180193,2.413650054321755,2.6147493080269415,2.2744288111342863,0.3270637157122078,0.80517962877146,0.6918076178529038,0.6961571536183649,0.6738337505811908
2025-03-28,86.19931201395127,3.2944646933938837,2.351784402852367,2.6626274578936804,2.2714536019591653,0.3266358795174355,0.8041263630867244,0.6909026555335828,0.6952465016161427,0.703446430195755
2025-03-31,70.51170460146433,2.696787841139688,1.8975990870894723,2.170012718990172,1.8593698902767544,0.26061270421224253,0.6582429622210207,0.5655601301753953,0.565383297059099,0.5758282320187006
2025-04-01,86.26205943539321,3.296230763456042,2.313124878007101,2.6475164282701784,2.272671264486266,0.3156903386456945,0.8045574326619691,0.6912730290568597,0.6930529019380932,0.703823528084584
2025-04-02,86.28254523551031,3.298572783675307,2.3093467894343704,2.627996484036844,2.2742860306950456,0.31249047430640303,0.8051290824978194,0.6917641886652925,0.6935453261722684,0.7043236050063347
2025-04-03,69.57383710326391,2.659413618582119,1.8653192003419312,2.119233926421527,1.8336012691653962,0.2795464116253335,0.6491205097270918,0.5577221498002204,0.5591581591452502,0.5673878362191174
2025-04-07,86.20205512665974,3.295255902955948,2.326978847192,2.6293447458940644,2.2719991217861826,0.3802343995380142,0.8043194847397985,0.6910685850057091,0.6928479314894022,0.705895854739136
2025-04-08,86.17316926858682,3.2977940925539664,2.3510230468275304,2.6313700136365923,2.273749142029664,0.37653335887158856,0.8049390163967538,0.691600884513133,0.6933816015485734,0.7064395750353885
2025-04-09,86.17165543103181,3.2910385477907993,2.322242013113327,2.6644814230667975,2.2698767919071448,0.38756865218255004,0.8035681502615466,0.6904230409593413,0.6922007253120187,0.7069452243746583
2025-04-10,86.19940988819343,3.2902607990780206,2.32454048077717,2.6658448314350496,2.2693403673932915,0.35644184722416455,0.8033782484766177,0.6902598779870512,0.6937455026078442,0.7067781568273545
2025-04-11,86.1668461089674,3.2892025270961813,2.3363167674987873,2.6891813829740263,2.268610461931468,0.35632720208108715,0.8031198517284267,0.6900378643736421,0.6938070030365803,0.7065508303123997
2025-04-14,86.15424407878119,3.2953180481289155,2.3386644644943666,2.6727939743572073,2.272828425064091,0.36640013517931536,0.8046130697059124,0.6913208322171228,0.6950969787327482,0.7087199933391307
2025-04-15,86.16124759349343,3.2940921863237,2.3500519850101247,2.6390179896077868,2.27198293048196,0.38564779719323206,0.8043137527915134,0.6910636601351,0.6948384019202211,0.707743703042928
2025-04-16,86.14022446730536,3.2896098343829614,2.3992335648090344,2.57194551456989,2.2688913876465615,0.4360790379102756,0.8032193033630014,0.6901233128822087,0.6938929182837043,0.7067806588470034
2025-04-17,86.0171165245907,3.2868093184744804,2.453052714721758,2.465629696507092,2.266959831399584,0.6146130386582874,0.802535505420292,0.6895357959991,0.6933021922540926,0.7104453819746069
2025-04-22,86.06263487248634,3.2888204990063654,2.3945026829261264,2.4716920352076976,2.2683469716434215,0.609297075169211,0.8030265724790276,0.6899577191575735,0.6994184618744015,0.7123031100498299
2025-04-23,85.97202986577672,3.2880437981693103,2.4551121865897216,2.4904566823923164,2.26781126986458,0.6225263204543481,0.8028369265524072,0.6897947760178782,0.6992532844483443,0.7121348897343764
2025-04-24,85.94041231552477,3.2845951909822007,2.5048366917705485,2.4818756450612973,2.2654327157076626,0.6218733946192122,0.8019948850940403,0.6890712968405236,0.6985198848799745,0.711387979519769
2025-04-25,85.88396365721368,3.28488678255455,2.6446942081994456,2.4294957360378917,2.193906511139221,0.686409339011673,0.8023438097878243,0.6893710917590626,0.6746531810779246,0.7102756832187119
2025-04-28,85.90577300215406,3.291082125986823,2.730877618790144,2.3654177626720947,2.1980442501830724,0.6837153669674212,0.803857041683302,0.6920957375898853,0.6759255866222044,0.6532115073509864
2025-04-29,85.98167787274039,3.290585263728501,2.6515609379239975,2.365060650097432,2.197712406373581,0.6887395062229965,0.8037356815318961,0.6919912503002978,0.6758235405775994,0.6531128905033114
2025-04-30,69.34907242365895,2.6575731708473804,2.1449292224420966,1.883635911337967,1.7749369976206024,1.0677158534674807,0.6491205097270918,0.5588724296344321,0.5361525624610174,0.5228720066351269
2025-05-02,85.26793167841181,3.2658447090318545,2.6155103762103704,2.24069641800995,2.1811887123679203,1.6488672950981453,0.7976927241255727,0.6797206604163131,0.6588684099293765,0.643679016398683
