date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,THE CORE SECURITIES COMPANY LTD,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL
2024-11-05,27.231535438987763,20.912318074708352,0.0,12.690642475602635,8.535612168160354,8.758683040280768,6.253606197863849,5.162983630202511,5.717178356404989,4.737440617788779
2024-11-06,27.211983143069162,20.897302989266084,0.0,12.68153056938508,8.564574960889534,8.750495556727477,6.249116096333844,5.184593023568589,5.711807589830966,4.748596070929261
2024-11-07,27.216691510292833,20.852809224081582,0.0,12.683654462089219,8.582937388253743,8.752009615671788,6.250197352824788,5.206590762195385,5.7075910458714105,4.747518638719251
2024-11-08,27.206300821137937,20.8272006259231,0.0,12.678741834058735,8.617627334621968,8.748668305382006,6.247811175290114,5.25972504557239,5.6491650464736916,4.764759811540063
2024-11-11,27.23897306406088,20.851930588785056,0.0,12.69396782659197,8.507533618281725,8.759174644263021,6.255314216802364,5.277233998872592,5.636591052071884,4.77928099027051
2024-11-12,27.258692102740035,20.86209478449955,0.0,12.703157337590637,8.429300406401955,8.754831955495776,6.259842610097563,5.27964545082972,5.630598026429251,4.821837325915512
2024-11-13,27.22829064872405,20.82728746680804,0.0,12.68898958323907,8.540294711461918,8.745067744501737,6.252861045591794,5.273897825368219,5.618970472941344,4.824340501363817
2024-11-14,27.23672336737655,20.819519524469886,0.0,12.692919417855588,8.555187074699452,8.74777612957217,6.2547975835350265,5.251951415110031,5.619302945438507,4.821822541942796
2024-11-15,27.233062159389544,20.81672092824594,0.0,12.691213213429883,8.564945642730272,8.746600238206598,6.253956802705371,5.251245438616126,5.618547588909465,4.823707987766804
2024-11-18,27.19163200893831,20.784911532238215,0.0,12.671905841024842,8.579110440050467,8.733293876928357,6.244442545008785,5.381545084197067,5.609999990752361,4.803158680861592
2024-11-19,27.186664893505252,20.779217771814455,0.0,12.669591054657896,8.590189723203503,8.731698559707851,6.243301868092961,5.380562033395532,5.608975207924895,4.809798887697654
2024-11-20,27.191364502642184,20.782528680349145,0.0,12.671781177135772,8.5888638572041,8.733207960382515,6.244381113326566,5.362308398643485,5.60952317987676,4.816041130439476
2024-11-21,27.182826174736658,20.76932921809736,0.0,12.667802126256328,8.586166878317968,8.730465656176868,6.242420322667918,5.417385015082216,5.607761740199881,4.7958428684647965
2024-11-22,27.181890532014574,20.767771382618097,0.0,12.667366095919085,8.577441862891368,8.73016515038696,6.242205456299517,5.433706271448153,5.604196928428594,4.795256319993649
2024-11-25,27.193026948476334,20.691037067930505,0.0,12.6825348810792,8.607660317891272,8.733741897735719,6.244762886935893,5.436775753090938,5.600589916061398,4.809870330798742
2024-11-26,27.205071417790776,20.69183528427044,0.0,12.676903404956224,8.611472865158055,8.7376102896763,6.247528848044605,5.419638895601272,5.601805057133392,4.808133937368937
2024-11-27,27.205511338387794,20.69076374874756,0.0,12.67710839728389,8.609854450295707,8.737751581521344,6.247629873937114,5.41979684074909,5.601895641325849,4.809688127751647
2024-11-28,27.250726770117872,20.582825747999504,0.0,12.69817769174201,8.599093211425584,8.752273683502613,6.258013405366689,5.428663670517333,5.611205965501671,4.819019853826726
2024-11-29,27.252914711056007,20.584267040486743,0.0,12.699197219149328,8.592740707982719,8.75297639716069,6.258515856689785,5.428324812937483,5.611656485128093,4.819406769409154
2024-12-02,27.252070200992378,20.580389535630523,0.0,12.698803697943786,8.59247443716072,8.752705160974305,6.258321918548475,5.427734038650547,5.610496613772599,4.827004396326664
2024-12-03,27.252550029834953,20.580118041619706,0.0,12.699027286545883,8.59262572537602,8.752859270381622,6.258432109199698,5.426984466197837,5.610595398124635,4.8268076727196485
2024-12-04,27.255307569062055,20.581284773500638,0.0,12.700312232939904,8.590889058450296,8.751303917129128,6.259065366345264,5.429294477803808,5.610670056580027,4.8218725481888844
2024-12-05,27.25459724626782,20.57631107536112,0.0,12.699981239747105,8.590665164285628,8.751075842262027,6.258902243739178,5.43570343984592,5.610523832332803,4.822239916158403
2024-12-06,27.249434437852884,20.57079366299982,0.0,12.697575496252837,8.588474482504914,8.749418135579006,6.257716626763066,5.4557996765319015,5.609461036966867,4.821326444548713
2024-12-09,27.25048987941695,20.571590423412857,0.0,12.69806730642131,8.571764790555553,8.749757023330337,6.257959004425587,5.468264581434703,5.609607883085,4.8224991079176975
2024-12-10,27.260069350098377,20.57804711019066,0.0,12.702531107402903,8.569283137863348,8.752832859443577,6.260158889090917,5.444684804077625,5.611509402686156,4.82088333914644
2024-12-11,27.26298868355342,20.580250852983706,0.0,12.703891445982723,8.570200838938456,8.75377021721273,6.260829301592224,5.4386450954396945,5.6121103500616805,4.817313214235364
2024-12-12,27.266408171631834,20.58283215187428,0.0,12.705484844485479,8.553871143652039,8.754868167743627,6.261614572473794,5.4407365241195285,5.612814254709096,4.821370169310326
2024-12-13,27.267215142215118,20.583300384540774,0.0,12.705438076364578,8.562580238912629,8.755127274884817,6.261799889833237,5.437374239961024,5.612980370317886,4.81418438296994
2024-12-16,27.275556636053626,20.586566186925054,0.0,12.709324880824688,8.566397965217565,8.751461720986718,6.263715478386252,5.43361007037985,5.614626986510699,4.798740074715549
2024-12-17,27.277902398994254,20.58826618697074,0.0,12.710417913084438,8.560085320006065,8.750170048569494,6.264254172860424,5.434077373808593,5.615109857826073,4.799716727879922
2024-12-18,27.285418671283008,20.578919859743923,0.0,12.713920197114243,8.568085057908917,8.750199878431042,6.265980252797235,5.435997782303987,5.59613773348475,4.805340566932901
2024-12-19,27.295446299915042,20.585072009802,0.0,12.718592673345228,8.565590775907001,8.75341565297693,6.268283055028262,5.401950080144053,5.598194362765069,4.813455090116412
2024-12-20,27.302784031240623,20.58820684261763,0.0,12.722011764385217,8.588425826612191,8.755768800514323,6.2699681337928705,5.357962875354678,5.599699304127484,4.815172421354981
2024-12-23,27.304517929669935,20.5895143231832,0.0,12.72281969211122,8.588971245644695,8.756324846877698,6.270366316186525,5.356891888866285,5.600054920236704,4.810538837223741
2024-12-27,27.278205647144375,20.564315438460582,0.0,12.710559214664855,8.656617016397023,8.74788672341952,6.264323812507273,5.386342484636402,5.594658369101853,4.797091293668117
2024-12-30,27.26786401963521,20.55510980355102,0.0,12.705740427442134,8.687159699021525,8.744570252125323,6.261948901770703,5.388528500423085,5.5925373398214555,4.7965410562095485
2025-01-02,27.26851734761549,20.507542093919458,0.0,12.706044852303775,8.71379390458935,8.744779768808298,6.262098935760372,5.406909209408048,5.592178048420767,4.798135839174439
2025-01-03,27.283918048078505,20.519124333943548,0.0,12.71392605941623,8.748893259509998,8.749718641432636,6.26563564106598,5.3639908542944745,5.595336396121218,4.75945676613741
2025-01-06,27.300626598485593,20.53161960219786,0.0,12.721712011348114,8.805966014035725,8.75408919554103,6.26947268854416,5.304342922382538,5.598762955314603,4.71340801215038
2025-01-07,27.302591389452886,20.533097236441627,0.0,12.722627576591943,8.806599768078705,8.754719216076134,6.269923894426328,5.297527797792019,5.599165891080306,4.713747230060051
2025-01-08,27.309489659269293,20.535250384859946,0.0,12.72584207431288,8.810236350414513,8.756931182495654,6.271508052725998,5.290750100853995,5.6005805757346865,4.699411619333035
2025-01-09,27.309855865972942,20.53298500430018,0.0,12.726012721539734,8.81035449131178,8.757048608597074,6.27159215053667,5.290115283832649,5.600655676740848,4.70138019716812
2025-01-10,27.309200555651092,20.532492307558105,0.0,12.725707356050686,8.81141342707829,8.750063314275664,6.271441661310698,5.2935170776130445,5.600521286889356,4.705643013573063
2025-01-13,27.34307951734917,20.55796429158914,0.0,12.74149448065794,8.737549964319266,8.756987155540667,6.279221820653053,5.264752956176941,5.604501310690438,4.714448503023384
2025-01-14,27.345726780775188,20.541156679799535,0.0,12.742728068568548,8.753660415788794,8.757834977081918,6.279829753430306,5.2535316115770625,5.6049025812639925,4.720629131714657
2025-01-15,27.343562556384484,20.539530989882568,0.0,12.74171957012522,8.767100312953126,8.757141855256373,6.279332748511372,5.250359956752164,5.604458992144158,4.71679301799054
2025-01-16,27.35539267692119,20.54834667001383,0.0,12.74723224163789,8.739788009120907,8.760930609684078,6.282049485335691,5.227535135745686,5.606883746609982,4.731841424930743
2025-01-17,27.355334661167724,20.5483030907522,0.0,12.747205207104267,8.739769473638985,8.76091202936259,6.282036162264862,5.228301681625517,5.606871855441429,4.731265838642428
2025-01-20,27.36514281812848,20.555670610999627,0.0,12.75177567173323,8.794033077197398,8.7484949961518,6.284288563760798,5.145171777023658,5.608882179200878,4.746540305804132
2025-01-21,27.36524139967794,20.555744661768244,0.0,12.751821609363171,8.823766933495317,8.740387125803304,6.284311202594002,5.145190312245981,5.6086195070476625,4.724917248004378
2025-01-22,27.378891755177705,20.56571527871466,0.0,12.758182485033698,8.827319356308267,8.744747013944986,6.287445948629444,5.147756840925568,5.576039832124408,4.713901489141267
2025-01-23,27.38344490044009,20.56913538387911,0.0,12.760304187353055,8.844851348795743,8.746838175323974,6.288491559057707,5.14868368608502,5.576967134791425,4.6812836242738705
2025-01-24,27.380557836917717,20.566966759709672,0.0,12.75825126544316,8.851985359030023,8.745915987574264,6.2878285572090755,5.151608048712216,5.576379149662495,4.6805070357413765
2025-01-27,27.382282251306567,20.56819129389769,0.0,12.759054773983408,8.852542852818642,8.746466801164786,6.28822456163321,5.1519324945141545,5.570149341326001,4.681155629355539
2025-02-03,27.379104847347424,20.565804588076396,0.0,12.75757423007616,8.859298697778103,8.745451872679737,6.287494884339158,5.151334671054625,5.569502988534525,4.684433220113872
2025-02-04,27.38980246125051,20.573769313905537,0.0,12.762558892803968,8.857663847489288,8.748868911624712,6.289951545835774,5.120928823477216,5.57167911492491,4.684777088688084
2025-02-05,27.388986450409657,20.573118089736056,0.0,12.762154917883835,8.858799088703025,8.748591982550417,6.289752449189505,5.119846580965424,5.571502753848392,4.687247686713684
2025-02-06,27.39567629410414,20.578143136740902,0.0,12.765272113248471,8.84701567387165,8.750728852894852,6.291288740458925,5.121805099027121,5.572863610433358,4.677206479220583
2025-02-07,27.39515262325014,20.576971020676254,0.0,12.765028103906367,8.863129788294092,8.750561581913757,6.291168481900162,5.100114221732575,5.572757084636559,4.685117093690089
2025-02-10,27.392398831949734,20.57490260059608,0.0,12.76756758301116,8.861884909011422,8.749681965702475,6.290536086626696,5.093159706429129,5.572196904878118,4.6976714117951826
2025-02-11,27.415454666571726,20.446837880725937,0.0,12.780439355705592,8.90165103499108,8.757046462022563,6.295830751054836,5.105381653612085,5.576886952329173,4.720471242987007
2025-02-12,27.4284552190215,20.439947327294238,0.0,12.786499907106098,8.911897273913969,8.761199099402438,6.298816267030751,5.118009760833826,5.568899136743868,4.686276008653309
2025-02-13,27.42896072109084,20.440324032274106,0.0,12.786735560266694,8.91277035880353,8.761360566909056,6.2989323532132175,5.1322808857309585,5.557235026013245,4.681400495698361
2025-02-14,27.432441414192205,20.439444121132198,0.0,12.788358177423287,8.895823660958396,8.762472370144836,6.299731678080489,5.1330739503120695,5.546455564783603,4.70219906297292
2025-02-17,27.44302503399989,20.447258875352382,0.0,12.793292011742691,8.870036545157078,8.765852990729812,6.302162156795983,5.136543652005213,5.536538965021121,4.705289769195834
2025-02-18,27.43946382402675,20.44403819858111,0.0,12.791631859516578,8.872856527812349,8.764715468789175,6.301344341606247,5.142400921608917,5.535040480145843,4.708508377913033
2025-02-19,27.406639186328775,20.389905656807578,0.0,12.777038049602622,8.985196804972057,8.754230620701986,6.293806317308473,5.150697860007279,5.5277817149735,4.7147037892977295
2025-02-20,27.42256554919536,20.34704481011946,0.0,12.874181182464985,8.926354023178776,8.759317820651427,6.297463731942203,5.119816345062285,5.490953857971663,4.762302679413842
2025-02-21,27.42756091484867,20.350680400180057,0.0,12.789485262111297,9.037277626910372,8.760913440700515,6.298610894266352,5.134145377127113,5.463601949778238,4.73772413407739
2025-02-24,27.41700864289413,20.317697977257314,0.0,12.783218523250408,8.958838095953942,8.757542833249001,6.296187614438499,5.113464882186338,5.432875265904129,4.923166164866237
2025-02-25,27.407590363909772,20.307672812997644,0.0,12.780314641854693,8.933166179874883,8.754534445911952,6.294024750784663,5.093292824901385,5.429804877726008,4.999599102038997
2025-02-26,27.39990518487825,20.233860296735443,0.0,12.77956335599545,9.007913818343189,8.752079645484,6.292259885417209,5.111407909674039,5.426724546309251,4.99628535716317
2025-02-27,27.394939281604756,20.199750837149878,0.0,12.7772472138382,9.095271918842213,8.750493436310352,6.291119488990586,5.057880038673521,5.420572903681854,5.0127248809086336
2025-02-28,27.38140857618302,20.186094347853814,0.0,12.770936370569885,9.025396378262949,8.746171457430805,6.288012225867881,5.2039094707132065,5.417895614478076,4.980175558640366
2025-03-03,27.394609578324896,20.195826377306602,0.0,12.777235027711612,9.027199033646228,8.75038812246546,6.291043774176687,5.187728415238089,5.4179590377405145,4.95801063338991
2025-03-04,27.421807656608532,20.210845865270752,0.0,12.794172528859596,8.946729186475853,8.759075734547922,6.300407768271897,5.211729154352513,5.423338127872268,4.931893977740668
2025-03-05,27.44584834860374,20.228564708845692,0.0,12.805531032046035,8.941663950125994,8.765474711920165,6.3028105177704425,5.150548347945675,5.428092767068587,4.931465615673666
2025-03-06,27.460202805850244,20.230628684442397,0.0,12.810809159902394,8.937044149906733,8.77005914415922,6.3061069516412775,5.127269041389827,5.425041641081689,4.9328384216262195
2025-03-07,27.460845893959867,20.231102463782236,0.0,12.811109175131838,8.951730592193337,8.770264529414245,6.306254633813448,5.135266387307606,5.407923853479941,4.925502470917482
2025-03-10,27.44271456869078,20.217744656060667,0.0,12.803430614542123,8.957663678163733,8.764473865882145,6.302090859891956,5.137762093702319,5.4043532123279325,4.969766450738345
2025-03-11,27.443609861354044,20.213652476187075,0.0,12.80384831438246,8.923842498165715,8.764759798570395,6.302296459658551,5.175092763702484,5.404529524251033,4.968368303728239
2025-03-12,27.443512544104433,20.202375182587154,0.0,12.803873832515587,8.886293321874973,8.764728718026639,6.302274111208009,5.220747929170197,5.404510359354308,4.971684001158706
2025-03-13,27.432500690850226,20.142020620472834,0.0,12.798736211028453,8.893503409238221,8.761211824687978,6.299745290687353,5.323149583060995,5.3642012553541045,4.98493111461984
2025-03-14,27.431217198449104,20.14093645021591,0.0,12.798137392828975,8.918394977510747,8.76080191131813,6.299450542669274,5.322687857804835,5.363950278907337,4.964423390295684
2025-03-17,27.441546883435013,20.12440923746977,0.0,12.803240412269162,8.924093594235078,8.764100938237465,6.30182270644237,5.318238800967592,5.3659701643633975,4.956577262580155
2025-03-18,27.445244894351244,20.114709128919465,0.0,12.809930597448146,8.91607580992658,8.765281984666014,6.302671937327917,5.302997114994891,5.36669328016763,4.976395252198107
2025-03-19,27.424548860838648,20.09443811135531,0.0,12.803389221969882,8.981925880391907,8.758672221466586,6.297919190171316,5.295241959185383,5.361937613974927,4.981926940646039
2025-03-20,27.428320058702155,20.09521662706751,0.0,12.80514983850088,8.985500118283502,8.75987664186148,6.298785228096499,5.2825024710260005,5.359839649498015,4.984809366963967
2025-03-21,27.440904698899736,20.055434523018643,0.0,12.811096002130634,9.002458429926302,8.76389584156008,6.301675231771815,5.282940568273791,5.352725339386763,4.988869365032235
2025-03-24,27.44754205551501,20.06014363136042,0.0,12.814194726962477,9.00577084073246,8.766015636904942,6.303199469629346,5.265066750147794,5.354020046953113,4.984046841794436
2025-03-25,27.45792300887234,20.064182649261937,0.0,12.824575982515013,8.967807909543792,8.769331037579882,6.305583406943797,5.239951773697149,5.355761159077174,5.014883072508916
2025-03-26,27.486555091581177,20.083471064004673,0.0,12.837806899194792,8.93041958900462,8.77847536402759,6.312158630626112,5.228794111625019,5.359570122981876,4.9827491269541415
2025-03-27,27.485852228212853,20.06654933884696,0.0,12.837478621454313,8.930191227728645,8.778250888143198,6.3119972213457665,5.22148627148459,5.359433072504039,5.008761130279631
2025-03-28,27.512899318131755,20.068449229695926,0.0,12.851604292179083,8.900513264348856,8.786889010007892,6.318208458857927,5.235512021654008,5.354184015025605,4.971740390098947
2025-03-31,27.51612741459106,20.06959500913183,0.0,12.84749454256644,8.888757896138308,8.787919978244773,6.3189497760895055,5.2543302780852885,5.354812222989496,4.962012882163297
2025-04-01,27.506640925816782,20.06267579463301,0.0,12.843065226953843,8.899412755649893,8.784890245791264,6.316771248376905,5.296093742088489,5.352966092344861,4.937483968344954
2025-04-02,27.4897770086867,20.046397357557186,0.0,12.836896320571359,8.920383971783858,8.779504358743063,6.312898528798037,5.297464460933627,5.346842620735645,4.969835372190523
2025-04-03,27.43709113128196,20.007977182913596,0.0,12.815980666482666,8.89548794617082,8.762677889391458,6.300799463831024,5.438906461333949,5.33659506235314,5.004484196241388
2025-04-07,27.445617981677877,20.014195226486343,0.0,12.819963594166117,8.897472272537636,8.719570490065095,6.302757615084949,5.441447879624039,5.338253559877625,5.020721380480314
2025-04-08,27.4599721978939,20.024662765816753,0.0,12.822978373332989,8.856140935044083,8.710009010544724,6.306053993604263,5.531224867249287,5.253333812558943,5.035624043955056
2025-04-09,27.467125692613394,20.028104750047902,0.0,12.819433524121305,8.865120382697924,8.712278022436458,6.3076967601598515,5.548778843604723,5.246184422982193,5.005277601336248
2025-04-10,27.474809576824377,20.032713545260762,0.0,12.82301974001998,8.87967080916731,8.714715268192984,6.309461328177833,5.552248314793175,5.246231984831084,4.967129432732493
2025-04-11,27.471532657487757,20.028620387874273,0.0,12.821490339016403,8.883581312729296,8.713675864484085,6.308708799001166,5.550237211969356,5.244967320777421,4.977186106660239
2025-04-14,27.48179514449737,20.03610244062734,0.0,12.826280038218426,8.849401088379874,8.71693101542452,6.311065531073757,5.553659993597782,5.246926673015477,4.977838075165457
2025-04-15,27.479274974365286,20.012960855808366,0.0,12.82510382655947,8.864993810374548,8.716131644456466,6.3104867858073215,5.583838281669997,5.246445512748579,4.960764308209968
2025-04-16,27.477401744578177,20.004140631017364,0.0,12.824016526780884,8.881502708726462,8.715537476035358,6.3100566073608615,5.583457637995615,5.2460878687415935,4.957798798763682
2025-04-17,27.470067386287862,19.988436485821968,0.0,12.820593498184415,8.879132028862777,8.713211096156497,6.308372306333393,5.619024185779559,5.244687565743169,4.956475446830357
2025-04-22,27.46207427596034,19.98262034508015,0.0,12.81686302250504,8.890742336709879,8.70584983584921,6.306536725986153,5.629737895351331,5.2431614913525655,4.962414071205328
2025-04-23,27.46386744712977,19.976046998169668,0.0,12.817699915924798,8.891890662771988,8.702301791090182,6.306948519346056,5.622866126586409,5.2435038502701214,4.974874688711007
2025-04-24,27.46460817312642,19.973533797245977,0.0,12.818045621188753,8.8921304853165,8.680462924809614,6.30711862360165,5.65687339299225,5.232289092146662,4.9749378895721685
2025-04-25,27.467941934628552,19.96232919236079,0.0,12.81960152567336,8.893209846875093,8.681516593332281,6.307884206315381,5.6577020158823474,5.232924207850242,4.97689047708195
2025-04-28,27.450365949141826,19.94168157875039,0.0,12.811398612950697,8.881347603975202,8.675961528085299,6.3038479635737135,5.727858700767731,5.229575802638478,4.977962260116665
2025-04-29,23.090632757448663,16.773302260443153,15.856283128210316,10.776661448849646,7.4703132200166555,7.298024435591676,5.302655656953887,4.84094131593984,4.399001986337455,4.1921837902087065
2025-04-30,23.08961317324218,16.77256162270252,15.856358691258132,10.776185597281298,7.473623228609149,7.297702185849489,5.302421514216569,4.840727560545517,4.3988077451056675,4.191998681189475
2025-05-02,23.076807152084733,16.76290136003527,15.846431296542407,10.770208881269644,7.491543818398175,7.293654715331402,5.29948067144076,4.873109244463237,4.396368066942646,4.189494793491728
