date,ABN AMRO CLEARING HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,BNP PARIBAS,CHINA PA SECURITIES (HONG KONG) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,ZINVEST GLOBAL LTD
2025-02-14,27.124405166553366,54.158169046000445,0.5665080444142306,17.675050985724,0.0,0.3399048266485384,0.13596193065941536
2025-02-17,27.124405166553366,54.158169046000445,0.5665080444142306,17.78835259460684,0.0,0.3399048266485384,0.022660321776569226
2025-02-18,32.33387358184765,64.55969746083198,0.6753106428957321,1.9989195029713667,0.0,0.4051863857374392,0.02701242571582928
2025-02-19,32.4390243902439,64.76964769647697,0.6775067750677507,2.0054200542005423,0.0,0.08130081300813008,0.02710027100271003
2025-02-24,32.4390243902439,64.76964769647697,0.6775067750677507,2.0054200542005423,0.0,0.08130081300813008,0.02710027100271003
2025-02-25,32.43023570848009,64.75209970197778,0.6773232186399349,2.0048767271742074,0.0,0.0812787862367922,0.0541858574911948
2025-02-28,31.88837713356814,64.75209970197778,0.6773232186399349,2.0048767271742074,0.0,0.6231373611487402,0.0541858574911948
2025-03-06,29.307768924302792,59.51195219123506,0.6225099601593626,9.935258964143426,0.0,0.5727091633466136,0.049800796812749
2025-03-07,24.059689288634505,48.85527391659853,0.5110384300899428,26.06295993458708,0.0,0.47015535568274736,0.04088307440719542
2025-03-11,15.524097343725145,38.0149514871958,33.34070303801495,12.722602195005567,0.0,0.3658342611738508,0.03181167488468268
2025-03-20,15.842214092571973,38.0149514871958,33.34070303801495,12.722602195005567,0.0,0.04771751232702402,0.03181167488468268
2025-03-21,15.921743279783682,38.0149514871958,33.261173850803246,12.722602195005567,0.0,0.04771751232702402,0.03181167488468268
2025-03-28,14.49576711718402,35.4968067726125,31.057923659587104,18.87524134858161,0.0,0.04455666122085252,0.029704440813901677
2025-03-31,1.0054213898472153,23.558403154263182,20.61241991128635,54.77447018235584,0.0,0.02957121734844751,0.01971414489896501
2025-04-01,4.200389304374552,24.48519618891507,14.29290031759041,56.98053478127241,0.0,0.030734555885667453,0.010244851961889151
2025-04-02,4.200389304374552,24.48519618891507,67.31369736707305,3.959737731789776,0.0,0.030734555885667453,0.010244851961889151
2025-04-03,2.920615193413081,37.12909740562374,49.73574646574491,10.152400186422247,0.0,0.046605561597017245,0.015535187199005747
2025-04-07,5.774824835432851,73.4139965781091,0.6143430675992394,20.07396690533895,0.0,0.09215146013988591,0.03071715337996197
2025-04-08,6.692773228907084,85.08365966536134,0.711997152011392,7.369170523317907,0.0,0.10679957280170879,0.0355998576005696
2025-04-09,38.59364121605941,55.46530517521467,0.4641448131817127,4.803898816430727,0.5801810164771408,0.0696217219772569,0.023207240659085637
2025-04-11,39.158427224649344,54.95516210623131,0.4598758335249482,4.759714876983215,0.5748447919061853,0.06898137502874224,0.022993791676247415
2025-04-23,37.826360490720354,37.590437244416485,18.41380937401699,5.7132746146586975,0.3932054105064486,0.04718464926077383,0.015728216420257943
