date,CCB INTERNATIONAL SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,YUANTA SECURITIES (HONG KONG) CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-12-17,46.88487116145883,10.637379488276306,6.438726935939119,6.6626159854030735,6.401899329297393,5.84847398735233,5.7495570216248435,4.441927852508565,3.8171639615021444,3.1173842766373907
2024-12-18,46.8363027102317,10.626360133118396,6.535464211475597,6.655714122786925,6.39526754536297,5.842415501606902,5.7436010048359565,4.437510092075286,3.8132097277141974,3.1141549507920723
2024-12-19,46.82873372757055,10.624642859744016,6.536244468438468,6.654638525827348,6.394784964162595,5.841471337805064,5.742672809955009,4.450566125049695,3.8125934937964394,3.113651687650818
2024-12-20,46.82864773046171,10.62462334846332,6.511808111642199,6.654626305132318,6.4191975741893685,5.841460610424535,5.74266226400983,4.4507415937077255,3.812586492282806,3.113645969686189
2024-12-23,46.82856173366872,10.624603837254286,6.511796153265409,6.65461408448217,6.41955306872101,5.841449883083405,5.742651718103385,4.450549778884163,3.8125794907948873,3.113640251742561
2024-12-27,46.8283897410303,10.624564815051201,6.5117722366435915,6.654589643316529,6.419529490890966,5.841428428519344,5.7426306264066955,4.450900714326869,3.812565487896196,3.1136288159183088
2024-12-30,46.82856173366872,10.624603837254286,6.514183491706733,6.65461408448217,6.41955306872101,5.839062544642081,5.742651718103385,4.450549778884163,3.8125794907948873,3.113640251742561
2025-01-02,46.81669720480047,10.621911977537179,6.538052741840435,6.652928065138646,6.417926604659646,5.83758315421112,5.741196754410986,4.449238588475037,3.811613532034755,3.112851376891733
2025-01-03,46.854719313717055,10.630538547078077,6.462147764548663,6.658331230475156,6.4231389139200274,5.842324138427244,5.745859458560167,4.452852030778899,3.8147091281258025,3.115379474368912
2025-01-06,46.77916582753098,10.613396746656875,6.613161500652599,6.647594635655844,6.4127815679725515,5.832903359420294,5.736594229366865,4.445488335288464,3.808557889197532,3.1103559082579912
2025-01-07,46.77590507313233,10.612656936967795,6.613250833208191,6.647131263274887,6.412334563299948,5.838916997579903,5.736194358515476,4.445178461322414,3.808292412640393,3.110139100058661
2025-01-08,46.70933076178746,10.579234973918773,6.694875854163914,6.637670662019185,5.58130709141829,5.7582530267747085,6.4751963763758456,4.655546473104274,3.8028722193939974,3.1057125610435543
2025-01-09,46.59862339333566,10.554160770433205,6.700388646772796,6.62193849374237,5.829761896055664,5.779142999271531,6.477026825672573,4.546746465292488,3.7938589030158494,3.0983516064078667
2025-01-10,46.90073798697464,10.622586954731513,6.9636192593970305,6.664870754643138,5.90287170570182,5.948484972449936,5.720787407257055,4.339145923877277,3.8184557699905115,3.1184392649770785
2025-01-13,46.942525960680356,10.632051547473623,6.853111751749161,6.67080907151833,5.981766425750382,5.953784998511075,5.679862473346908,4.343012048879887,3.821857966547784,3.1212177555424923
2025-01-14,46.9758196076651,10.639592253128058,6.778573925605989,6.675540294599844,6.124173125636152,5.829054447159762,5.683890874721557,4.3453554231592335,3.824568591665628,3.123431456658674
2025-01-15,46.94321729658518,10.632208128714753,6.815289923537525,6.670907314417088,6.165945569144409,5.8250089478374445,5.679946122293826,4.342339645458241,3.803873329409175,3.1212637226023596
2025-01-16,46.92568094306471,10.628236305495427,6.850100490701662,6.668415295426808,6.163642186301998,5.822832927060602,5.677824291944013,4.34071749837259,3.8024523346139065,3.120097727018283
2025-01-17,46.8953903571006,10.621375765616442,6.870321810108515,6.66411082498139,6.1995706052087,5.819074281095596,5.674159249235034,4.337915559777604,3.7999978468579205,3.1180837000181985
2025-01-20,46.82202690145417,10.604759615842418,6.823217906925912,6.6536854463842925,6.3826685377311705,5.8099708831992665,5.665282557363143,4.3311292962803964,3.7940531053519515,3.1132057494672765
2025-01-21,46.81214213563006,10.602520807051757,6.810762811272612,6.652280763015006,6.413447049609301,5.8087443194337505,5.664086539268395,4.330214936059773,3.793252129209898,3.112548509449442
