date,CHINA INTERNATIONAL CAPITAL CORPORATION,OCBC SECURITIES BROKERAGE (HK) LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-12-17,28.01586978079716,20.463691756404685,20.2921141606126,8.030254962228005,5.203115123424559,4.833254181269522,5.146747255260033,4.110171374768032,3.9047814052354046
2024-12-18,28.01607612310797,20.463842475460627,20.29226361596629,8.030314106612177,5.2031534453758805,4.83328977912332,5.146785162051081,4.110201646976817,3.904073645325835
2024-12-19,28.01616783177731,20.464154969684476,20.2923300412746,8.029767543001846,5.203170477535443,4.833305600559992,5.146802009693003,4.110215101434968,3.9040864250383627
2024-12-20,28.01601422009558,20.46486111848879,20.29221877912902,8.029535294859604,5.203141948731211,4.833279099712122,5.146773789955137,4.11019256526736,3.9039831837611714
2024-12-23,28.016151782716836,20.464961603872506,20.292318416814254,8.029411049606212,5.203167496899471,4.833302831801097,5.146799061347704,4.110212746898433,3.903675010043492
2024-12-27,28.016174709951713,20.464978351532395,20.29233502319025,8.029417620536956,5.203171754951906,4.833306787171918,5.146803273270594,4.11021611052288,3.9035963688713835
2024-12-30,28.016463596326407,20.46518937439563,20.292544265856666,8.029369476595983,5.203225407009717,4.833356625398942,5.146856344089658,4.110258492662615,3.9027364176643786
2025-01-03,28.016559893108568,20.46525971631713,20.292614014371065,8.029380707361664,5.203243291274868,4.833373238369686,5.146874034605895,4.110272620236758,3.90242248435436
2025-01-06,28.016835030419525,20.4654606959002,20.292813298482802,8.030114261719937,5.20329438985274,4.833420704629666,5.146924579608105,4.11031298526945,3.9008240541175714
2025-01-07,28.01682360064948,20.46545234679477,20.292805019810736,8.030151904583322,5.203292267112671,4.833418732783556,5.146922479864708,4.110311308422935,3.9008223399778186
2025-01-08,28.016502607907317,20.465217871189612,20.29257252225062,8.031614799907448,5.203232652251368,4.833363355616067,5.1468635108400935,4.110264216000294,3.9003684640371814
2025-01-09,28.013921612139004,20.463332530914897,20.290703086777487,8.04016913604949,5.202753308999822,4.832918086249573,5.146389360546336,4.1098855615088095,3.8999273168145803
2025-01-10,28.014127925753424,20.463483236844475,20.29085252134616,8.04014651953948,5.202791625621642,4.832953679152715,5.146427262065621,4.109915829507585,3.8993014001688975
2025-01-13,28.014150849675946,20.463499982084784,20.290869125322995,8.040971397411015,5.202795883058905,4.832957633952093,5.146431473380002,4.109919192646081,3.898404462468183
2025-01-14,28.01337145735683,20.46293065928811,20.29030460535488,8.040911341667982,5.202651134100747,4.832823174404177,5.150461499466162,4.109804849024955,3.8967412793361578
2025-01-15,28.013394380041333,20.462947403624085,20.290321208435007,8.040917921357044,5.202655391308085,4.832827128989973,5.150465713967946,4.109808211981822,3.8966626402947036
2025-01-16,28.013554839883252,20.463064614743203,20.29043743075671,8.040963979481992,5.20268519195453,4.832854811271765,5.150495215673561,4.109340784101344,3.8966031321336385
2025-01-17,28.013852841609495,20.463282296098324,20.29065327574372,8.041049517399626,5.202740536917965,4.832906222065027,5.150550005452081,4.109384498319492,3.8955808063942734
2025-01-20,28.013818456471352,20.46325717878253,20.290628370318544,8.045090177707841,5.202734150900551,4.832900289994598,5.150543683495068,4.109379454323779,3.891648238005735
2025-01-21,28.014276931920428,20.463592081396364,20.290960447681314,8.045221844025942,5.202819299088398,4.832979385464365,5.150627977531312,4.109446708618073,3.890075324273803
2025-01-22,28.01416689644403,20.463511703769306,20.29196090293412,8.045157511752578,5.202798863269135,4.832960402315509,5.150607746710983,4.109430567386677,3.8894054054176577
2025-01-23,28.014396137995323,20.463679157871557,20.292617936703564,8.046287143276992,5.202841438073764,4.832999950710578,5.150649894432681,4.109464195095175,3.8870641458403674
2025-01-24,28.015519475831013,20.464499722589142,20.29343164210707,8.04660978806078,5.203050064688869,4.833193747202844,5.150856428240381,4.1096289788225135,3.883210152457387
2025-01-27,28.016143081841022,20.46495524814275,20.293883359803992,8.046936204235568,5.203165880970396,4.833301330739566,5.150971082727803,4.109720456309922,3.8809233552289846
2025-02-03,28.003813675572708,20.455948985332768,20.28495238268934,8.04846647015188,5.200876060210967,4.831174280790193,5.188786069282923,4.107911841433598,3.878070234535628
2025-02-04,28.00187587522221,20.45453348008863,20.28354871002202,8.04599555475988,5.200516171391211,4.830839974494518,5.191371601337877,4.115806984020521,3.875511648663129
2025-02-05,28.002311055258605,20.454851366099696,20.28386393874117,8.046120598405311,5.20059699314854,4.830915051076005,5.191452280978501,4.115870948200675,3.874017768091497
2025-02-06,28.002219437284765,20.454784441907847,20.283797573986064,8.04609427310434,5.200579977832971,4.83089924528598,5.191435295582606,4.116675432004104,3.8735143230113267
2025-02-07,28.001051360667073,20.458020776807544,20.28295146142283,8.045758640616162,5.200363042318836,4.830697730528783,5.191873074320825,4.116503710175928,3.8727802031420246
2025-02-10,28.001550644237515,20.458385561455312,20.283313124429494,8.045754876122064,5.2004557694023275,4.830783866152035,5.191965650020661,4.1165771110866185,3.871213397093972
2025-02-11,27.990218086908712,20.45010581187374,20.27510422872507,8.042989224096388,5.198351083705045,4.829646390577871,5.189864400374683,4.155791061354098,3.867929712384393
2025-02-12,27.99079733580834,20.45052902048369,20.275523815731425,8.04223086527954,5.198458661971701,4.829746338615026,5.189971803012055,4.15587706416379,3.8668650949344276
2025-02-13,27.99079733580834,20.45052902048369,20.275523815731425,8.04223086527954,5.198458661971701,4.829746338615026,5.1902170879530845,4.15587706416379,3.866619809993397
2025-02-14,27.994573991895265,20.45328830647256,20.278259489157072,8.05590895515325,5.199160063589984,4.830397991752634,5.166385573969528,4.156437795543557,3.865587832466149
2025-02-17,27.99414363054613,20.452973877513852,20.277947750921143,8.058876071181755,5.1990801367605926,4.830323733912626,5.166306150983259,4.156373898512018,3.8639747496686185
2025-02-18,28.005209034994294,20.46105844088215,20.285963130716432,8.060736328333448,5.201135206750621,4.832233043460962,5.13170018896628,4.1580168120739325,3.8639478138218797
2025-02-19,28.00837087663815,20.46336853350009,20.28825345473909,8.064918920062599,5.201722424859632,4.832778611810427,5.117716857350558,4.1584862601218235,3.8643840609176303
2025-02-20,27.99994088501242,20.45720944534279,20.28214707291926,8.074677996473856,5.200156804471568,4.831324036554836,5.1161765210546575,4.177681723024914,3.8606855151456974
2025-02-21,27.999345479702807,20.46086376341351,20.281715782792357,8.074506292320185,5.20004622563196,4.831221300767085,5.1160677280154845,4.175875367685075,3.8603580596715292
2025-02-24,27.99856691096619,20.460294814797837,20.28115181568659,8.077798493847045,5.19990162962977,4.831086960560197,5.115925467176197,4.175759250470419,3.8595146568657555
2025-02-25,27.92866575542689,20.40921369143974,20.23051794031388,8.051945344228395,5.18691956759218,4.819025680347968,5.361027943979575,4.165334059860128,3.847350016811244
2025-02-26,27.95547206734596,20.428802731354022,20.249935465624304,8.065275480941319,5.191898043293297,4.8485568771864545,5.241971011722331,4.169332003945017,3.8487563185872973
2025-02-27,27.982023406819543,20.44820544703889,20.26916829809341,8.075959890725107,5.1968291654409615,4.853161903325632,5.150582926344531,4.173291920956904,3.850777041255017
2025-02-28,27.99974852052803,20.46115829042029,20.282007731026358,8.077354234331574,5.200121078486054,4.856236121559656,5.09651230156688,4.1759354779564175,3.8509262441247443
2025-03-03,28.04355667446183,20.49317163408991,20.31374077734697,8.08573237047853,5.208257141012248,4.8638341447846205,4.954580421534125,4.182469108931775,3.854657727360001
2025-03-04,28.059192152652756,20.50459745078882,20.325066553695077,8.104153463593892,5.211160966368153,4.866545939639242,4.887675596179868,4.184801013736007,3.856806863346184
2025-03-05,28.063643376478197,20.50785023697765,20.32834004431432,8.105429244608109,5.211987648894346,4.867317953498953,4.853201956365553,4.207106127640944,3.855123411221929
2025-03-06,28.07448292235123,20.515771367545728,20.336191839303194,8.112660260855472,5.214000772367018,4.8691979487486,4.814647494895445,4.208731116928739,3.8543162770045756
2025-03-07,28.08048854961166,20.520160053034058,20.34054210956182,8.115642461308417,5.2151161391312435,4.870239556104941,4.794597358305661,4.209631438776075,3.853582334166128
2025-03-10,28.10320557743288,20.53676079863708,20.356997544807733,8.117569906156735,5.219335151852986,4.907015562186321,4.6916770909636965,4.213037017505335,3.854401350457231
2025-03-11,28.107728009329414,20.54006562099378,20.360273439251895,8.123145570601311,5.220175059161937,4.907805210315039,4.6600013208681315,4.228083049674667,3.8527227198038307
2025-03-12,28.11506852161981,20.545429790025384,20.365590654409484,8.109827548481311,5.221538341144995,4.909086914921446,4.575808678602148,4.309340894503453,3.8483086562919615
2025-03-13,28.11506852161981,20.545429790025384,20.365590654409484,8.109827548481311,5.221538341144995,4.909086914921446,4.575808678602148,4.309505143794429,3.8481444070009854
2025-03-14,28.11774714723882,20.547387228419918,20.367530958870464,8.110518069004348,5.22203581623955,4.9095546216235,4.566881531107523,4.3099157261436964,3.8484289013521797
2025-03-17,28.157103185524086,20.57614713419008,20.396039122202186,8.121310971207475,5.229345030609918,4.916426460204322,4.433864341641606,4.315948258104246,3.853815496316087
2025-03-18,28.167111372924964,20.583460739398333,20.403535539639144,8.140652374455167,5.235317587137959,4.918173959477673,4.379080803986643,4.31748232283722,3.8551853001429013
2025-03-19,28.200773785946936,20.60805995895115,20.42791973123587,8.170909086743912,5.239514921464364,4.92405165140518,4.246336115727585,4.322642130360334,3.8597926181646702
2025-03-20,28.20972032158705,20.614597749165554,20.43440037298408,8.180093351353026,5.239117099745824,4.925613778881804,4.211838752338064,4.324013464075227,3.8606051098693692
2025-03-21,28.225722040622802,20.626291200835997,20.445991609256716,8.184486094716531,5.242088943453235,4.928407790551178,4.157751092762683,4.326466223186986,3.8627950046138713
2025-03-24,28.26720620163462,20.656606258286807,20.476041675176866,8.196515070927077,5.249793393367944,4.93565121419224,4.016888964251673,4.332824955876146,3.8684722662866253
2025-03-25,28.300808964282687,20.685295247441402,20.50038265756738,8.228496189329288,5.256034107787698,4.941518490748724,3.8764177934208695,4.337975620131728,3.8730709292902272
2025-03-26,28.296037089985038,20.68180744506603,20.49692603379316,8.243970025460381,5.244816216705449,4.940685288238254,3.8881621690712374,4.337244182581951,3.8703515490985003
2025-03-27,28.2889056708095,20.676595031832,20.491760216018317,8.234372755877583,5.243494371430049,4.939440092747,3.9206483727940036,4.336151071690335,3.868632416801211
2025-03-28,28.256940348194465,20.65323131326105,20.468605353335494,8.209385826130786,5.237569434242188,4.933858724632601,4.046877523522008,4.3312513958411865,3.8622800808402205
2025-03-31,28.2448641912953,20.64440475034446,20.459857693938968,8.209837565800886,5.2353310563612565,4.931750143471909,4.086399901693775,4.329400350725141,3.8581543463683055
2025-04-01,28.240344117067696,20.641100990722027,20.456583467699588,8.208523731365618,5.234493237321995,4.930960907008617,4.103976365792816,4.328707509335862,3.8553096736857806
2025-04-02,28.250399757688747,20.648450741586437,20.46386751674775,8.211900429580831,5.236357102103869,4.9327166919449414,4.105437683377355,4.296003068253502,3.8548670087165657
2025-04-03,28.245807997608967,20.64509458618199,20.460541363109318,8.210565684695977,5.235505995722681,4.93315253670169,4.1215192214472856,4.295304805023225,3.8525078095088707
2025-04-07,28.244124621389098,20.6438461022665,20.45930403979809,8.207429112391461,5.2351893856438165,4.932854211035561,4.131582671759706,4.295045052328036,3.850624803387724
2025-04-08,28.241608246863812,20.64200686493371,20.45748124400672,8.217009656650804,5.2347229630733985,4.932414724634761,4.131214573632266,4.294662390726747,3.8488793354777875
2025-04-09,28.19708676823086,20.609465776637848,20.425231051095334,8.218881500169825,5.226470684927173,4.924639020260841,4.268839183878626,4.287892070913756,3.841493943885732
2025-04-10,28.177916545995885,20.595454114995995,20.411344644259454,8.214446081581514,5.222917388611202,4.921290928834892,4.334170407392886,4.284976881674716,3.837483006653458
2025-04-11,28.169430565819965,20.589251647363284,20.405197622504588,8.200041154601458,5.221344469855911,4.919808847035343,4.376310758334144,4.2836864303806035,3.834928504104704
2025-04-14,28.17135453393548,20.59065789033292,20.40659129461041,8.187764134452726,5.221701086943241,4.920144869282368,4.351922963974323,4.316894599909269,3.832968626559256
2025-04-15,28.163984611307587,20.585271157674168,20.401252715708953,8.185622129243367,5.220335035021584,4.9188577076387565,4.378261786201755,4.3157652548805885,3.8306496023232413
2025-04-16,28.14745108981651,20.57318668071602,20.389276265825348,8.180816802111591,5.217270464340862,4.858416703191742,4.493182734952587,4.313231707210514,3.827167551834824
2025-04-17,28.147636231825025,20.57332200242211,20.38941037784664,8.181446149989025,5.217304781335662,4.8584486597985315,4.493212289205065,4.313260077821369,3.8259594297565744
2025-04-22,28.1480759538567,20.573643398608795,20.389728900968162,8.181573960441508,5.216892960075034,4.858524558424544,4.493282482112928,4.313327459517969,3.82495032599436
2025-04-23,28.149626662248934,20.57477682319985,20.390852193507726,8.181531339218452,5.217180364432896,4.858792219873907,4.4935300219755145,4.313565085460889,3.82014529008183
2025-04-24,28.165815144023792,20.586609107997823,20.402578705658993,8.192242345565788,5.220180696560179,4.8615864476710655,4.433422314676817,4.3160457602708435,3.821519477574696
2025-04-25,28.165268276414817,20.58620939829149,20.402182569087884,8.191968105256112,5.220079341505432,4.861492055084064,4.447815967903793,4.315961959904581,3.8090223265518217
2025-04-28,28.16587075886857,20.586649757312042,20.402618991595762,8.193048342057718,5.220191004074366,4.861596047122538,4.447911111008836,4.316054282524284,3.8060597054358802
2025-04-29,28.180570043343394,20.59739357644538,20.413266768231406,8.19732415335171,5.222915332153505,4.864133230649017,4.442000809014703,4.285380395354342,3.7970156914565427
2025-04-30,28.16030469756397,20.582280874762468,20.398289163909915,8.192214430396055,5.219083179263043,4.860564323049717,4.511620007942073,4.282236129781495,3.793407193331264
2025-05-02,28.184608891890722,20.598360052849998,20.414224604988732,8.201413179900054,5.140840636198721,4.864361466808067,4.515144551310827,4.285581475118223,3.7954651409346534
