date,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD
2025-03-27,22.913524078338497,21.758211223293262,18.326384398575122,12.817033280749424,10.501811089166807,5.00429154452595,4.380957582175189,4.297786803175745
2025-03-28,22.88494739724336,21.731075394635784,18.303528584655165,12.801048473200941,10.488713719011502,5.12557122979597,4.372688398012235,4.292426803445046
2025-04-03,22.885064130115225,21.731186241770175,18.302856819627415,12.80111376953417,10.489022263363625,5.125597374608069,4.37271070247576,4.292448698505558
2025-04-07,22.87911227162149,21.725534479350948,18.298096683793748,12.797784505640248,10.486294319238397,5.124264329173016,4.39758107604354,4.291332335138609
2025-04-08,22.87911227162149,21.725534479350948,18.297841707213703,12.797784505640248,10.486294319238397,5.124264329173016,4.397836052623585,4.291332335138609
2025-04-09,22.877582412141216,21.725534479350948,18.297841707213703,12.797784505640248,10.486294319238397,5.124264329173016,4.399365912103858,4.291332335138609
2025-04-10,22.873649329516148,21.72664243634781,18.298774859020217,12.79843716598795,10.486829098402204,5.12452565597824,4.399590270600018,4.291551184147414
2025-04-11,22.865388550094227,21.728969513918383,18.300734787650157,12.799807969422242,10.48795231220999,5.12507452903807,4.400061497936152,4.292010839730777
2025-04-15,22.832425038513747,21.72963448478701,18.30129484437537,12.800199681482875,10.518876238489867,5.125231371508633,4.400196152859131,4.292142187983368
2025-04-17,22.832425038513747,21.72963448478701,18.303845091363236,12.800199681482875,10.518876238489867,5.125231371508633,4.397645905871268,4.292142187983368
2025-04-30,22.797970295864513,21.739336603382924,18.312017620724554,12.805914874504094,10.523572837727786,5.127519748822696,4.399609421739491,4.2940585972339465
