date,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-08-01,22.55834749721824,20.844070846663477,20.767963634270853,17.306966963284193,10.465923675299994,3.456027866591063,0.6212534169243665,3.9794460997478125
2024-08-02,22.556140713046492,20.84203176265589,20.76593199549797,17.302828258307652,10.464899839901047,3.455689778546535,0.6211926424280395,3.99128500961638
2024-08-05,22.514843306528473,20.80387267022453,20.727912231999703,17.28335480783448,10.445739947774255,3.6178030771197216,0.6200553182108026,3.9864186403080337
2024-08-07,22.510447173462264,20.7998106125275,20.72386500594905,17.289742892520948,10.443700366056529,3.6170966834079015,0.6199342493830007,3.9954030166928036
2024-08-08,22.509348408422134,20.79879534594633,20.722853446374533,17.288898957040825,10.448071728846575,3.616920128079974,0.6199039895629646,3.995207995726665
2024-08-09,22.509897777533823,20.79930296684748,20.723359213817595,17.289320914482232,10.445886100795871,3.6170084035894097,0.619919119103718,3.9953055038298677
2024-08-12,22.473836883144372,20.7998106125275,20.72386500594905,17.289742892520948,10.490073400459195,3.6170966834079015,0.6199342493830007,3.985640272608032
2024-08-13,22.549139094153613,20.77699106228582,20.701128775917216,17.270774250740917,10.488316734925618,3.6131283530690514,0.6192541171926714,3.9812676117150883
2024-08-16,22.533516229723645,20.76484109692319,20.689023173289733,17.260674650259627,10.482183378817428,3.6110154684743123,0.6188919898734652,4.039854012638603
2024-08-19,22.494650390400896,20.773952238162867,20.698101047344387,17.268248242751696,10.49165802661316,3.6125999001489086,0.6191635456395566,4.041626608938523
2024-08-20,22.224341689186954,20.771926849205748,20.696083053617723,17.266564647887385,10.490635126008337,3.6122476840727202,0.6191031793215053,4.319097770699636
2024-08-22,22.237340125552258,20.77040806664631,20.694569816534873,17.26530216716333,10.489868081439848,3.6119835670833456,0.6190579123071321,4.3114702632729
2024-08-23,22.23788211519306,20.770914302821314,20.695074204307787,17.26572297355776,10.49012375049925,3.612071601788263,0.619073000576396,4.309138051256173
2024-08-26,22.223258570855787,20.775471539102295,20.69961480091449,17.26707332434473,10.492425332983814,3.6128641072848042,0.6192088281041432,4.310083496409941
2024-08-28,22.117542712217226,20.790676779973655,20.714764523432212,17.27971082374136,10.500104574064457,3.6155083057032793,0.6196620173067698,4.362030263561041
2024-08-29,22.106756320707145,20.780537480937312,20.70466224565678,17.27128376977108,10.494983831660733,3.613745076912419,0.6193598175005091,4.408671456854017
2024-08-30,22.118880405470676,20.794227872585587,20.718302650066356,17.282662235765695,10.501898014661512,3.6161258423505287,0.6197678569210757,4.348135122178571
2024-09-02,22.16200965669447,20.78661987326384,20.710722429561166,17.305608673887637,10.515129644951484,3.6148028077505177,0.6195411020031252,4.285565811887759
2024-09-03,22.256822833180994,20.761300033299968,20.685495039025813,17.284528996442635,10.502321338385391,3.6103996758728365,0.6187864491711879,4.28034563462117
2024-09-04,22.25140201977749,20.756243465507783,20.680456934099244,17.280319221886785,10.499763420541244,3.6095203363956045,0.6186357391663182,4.303658862625529
2024-09-09,22.217574040169012,20.75877144147528,20.68297567975826,17.28485972321643,10.501042223694409,3.6099599525852955,0.618711084991002,4.326105854110313
2024-09-11,22.277144295772825,20.768889506168524,20.693056800722793,17.29328456325989,10.328255341841572,3.6117194887140713,0.6190126519118584,4.408637351608472
2024-09-12,22.282826332832368,20.767371167723667,20.691544006132943,17.292020313730205,10.32750028042391,3.611455448956427,0.6189673981342324,4.4083150520662455
2024-09-13,22.269290407265547,20.76838336868565,20.668182528345273,17.30261111938472,10.349936627077874,3.6116314711717603,0.6189975665840939,4.410966911485079
2024-09-16,22.215947834020625,20.76635906542135,20.6661679917,17.259499693540782,10.368421900367823,3.611279443898055,0.6189372326249029,4.49338683842646
2024-09-17,22.250268993158553,20.718901280161155,20.618939175150533,17.246799317525515,10.36903865344834,3.6030265130966974,0.6175227627034825,4.575503304755725
2024-09-23,22.25459032530187,20.718397576141076,20.618437901342052,17.246380024917656,10.366355435467316,3.602938918734692,0.6175077499045962,4.575392068190749
2024-09-25,22.245674460966598,20.71688661101869,20.616934226145524,17.24512226940788,10.380185164427527,3.602676161201234,0.6174627158873911,4.575058390945157
2024-09-26,22.280211399387987,20.70380080582406,20.60391155579648,17.23422940143924,10.37362852860206,3.6004005336269755,0.6170726960467287,4.586745079276471
2024-09-27,22.293054732323622,20.670657117804183,20.57092777552352,17.267278251353257,10.364298493888402,3.594636830954587,0.6160848549679252,4.623061943184509
2024-09-30,4.875745257438652,4.495885287019244,4.468950127346504,3.786023569514871,2.2589786739576367,0.802524589547073,0.1338419210406806,1.0686276215374024
2024-10-02,22.412037465927263,20.621386246269406,20.497842095171908,16.61378621391177,10.37823074547251,4.282770450730411,0.6138959901159845,4.58005079240075
2024-10-03,22.299747793741805,20.61142304157979,20.487938580730606,16.813513400756953,10.385295240471413,4.2807012339411195,0.6135993868064584,4.507781321971857
2024-10-04,22.39586171563735,20.58208759971001,20.4587788895218,16.570063405328405,10.397049632283544,4.371100972504834,0.612726074512267,4.612331710501789
2024-10-07,22.623939398814944,20.581094641180197,20.457791879875202,16.31839613806291,10.4206699489028,4.3708900938962225,0.6126965142658062,4.614521385001917
2024-10-08,22.58898062460745,20.52959249098781,20.40659828262631,16.289591742192457,10.394593254821627,4.576506300383827,0.6111633019440021,4.60297400243652
2024-10-09,22.323059050475955,20.54838067267669,20.425273903019374,16.280416010881147,10.295730077344137,4.799855074722039,0.6117226236725529,4.715562587208105
2024-10-10,22.274299031369907,20.52564146144132,20.402670923971076,16.370655931315774,10.303582168695904,4.794543467925286,0.6110456803075879,4.71756133497315
2024-10-14,22.190633661675644,20.526135256964242,20.403161761130868,16.371049768293844,10.303830047075465,4.912540539586043,0.611060380536168,4.681588584737727
2024-10-15,22.035931000769633,20.518730817912047,20.314035704845697,16.365144202598586,10.360235165685646,5.081515028334196,0.6445082951223684,4.679899784731824
2024-10-16,22.043882940365776,20.526135256964242,20.321366277122088,16.334963525348794,10.363973785317215,5.08334875619261,0.6447408739515473,4.681588584737727
2024-10-17,22.043352632513496,20.52564146144132,20.32087740770943,16.33457055649446,10.363724460064761,5.085632158150554,0.6447253634741478,4.681475960151834
2024-10-18,21.917268168971578,20.520211278328453,20.315501396170628,16.33024914664432,10.360982673813881,5.084286723275092,0.7912631655428125,4.680237447253231
2024-10-22,21.94355037893677,20.513304290205724,20.30866331224706,16.32475247629492,10.35749522510796,5.082575380855959,0.7909968307954638,4.678662105556146
2024-10-23,21.94091281168771,20.510838635440134,20.30622225488398,16.322790276389394,10.353846319904086,5.081964466298654,0.8053254948959553,4.678099740500086
2024-10-24,21.941440274411523,20.511331718973494,20.3067104194099,16.32318267863324,10.351691213377514,5.082086637460936,0.8053448550375655,4.678212202695828
2024-10-25,21.937748567827004,20.507880632015794,20.303293760538477,16.337261529137752,10.349949513373529,5.081231562658736,0.80520935359067,4.6774250808580415
2024-10-29,21.93722128258018,20.507387714391754,20.302805760266768,16.336868854522525,10.320858120065942,5.081109432603758,0.846050388021061,4.6676984475480126
2024-10-30,21.993469114163254,20.492611195936735,20.288176652543083,16.325097387210935,10.313421465890055,5.077448258964848,0.8454407697046483,4.664335155586441
2024-10-31,4.8251593345256385,4.495885287019244,4.4510342796481455,3.5810451943777655,2.2626672308367106,1.11394417748031,0.18548171734771485,1.023311065594495
2024-11-01,21.992651965778222,20.494087889468524,20.289638614561888,16.323871777074256,10.31416464901219,5.077814138887633,0.8455016920002114,4.662269273217074
2024-11-07,21.923141765316213,20.42931406593421,20.22551097549433,16.047204623436397,10.28156559486144,5.061765147649463,1.621009936120476,4.410487891187469
2024-11-08,21.89447957245774,20.42491257588887,20.221153394768262,16.043747257654193,10.276956548602692,5.10855230785314,1.6206606899796514,4.409537652795447
2024-11-11,21.87510396713597,20.406837469627845,20.20325860599142,16.046291652059942,10.267861915714263,5.104031474509967,1.6192264799640335,4.47738843499656
2024-11-12,21.78208541771998,20.43176015797472,20.22793266529031,15.840788137920736,10.232508196359753,5.110264982565352,1.8894091242943123,4.485251317874837
2024-11-13,21.734709694027956,20.443509558276467,20.239564853428963,15.847501408107764,10.243184589503791,5.113203669612573,1.9144562942926175,4.463869932749871
2024-11-14,21.684311375619387,20.396105267231825,20.192633468179583,15.452177893969289,10.21943275266185,5.10134720268678,2.459834241595453,4.494157798055832
2024-11-15,21.681201628554383,20.393180261803078,20.189737642641262,15.449961897158444,10.217967183824634,5.100615618491352,2.6841571413148024,4.283178626212044
2024-11-18,21.393986010224566,20.324683335776218,20.121924042797787,15.39806832864183,10.514764172932107,5.083483592675562,2.8942982966732935,4.268792220278636
2024-11-19,21.390928640924336,20.321778778260004,20.11904846118337,15.39586782325829,10.51326153021905,5.099429709410868,2.8938846786241026,4.265800378119974
2024-11-21,21.387872145343607,20.318875050793515,20.1161737013381,15.384142115682788,10.511759316923614,5.098701064823589,2.9149042986193714,4.26757230647542
2024-11-25,21.4050364082225,20.33291742615185,20.13007598978573,15.394774096912766,10.516640890621098,5.102224777332929,2.9169187890964525,4.201411621876671
2024-11-26,21.379019650477325,20.321778778260004,20.11904846118337,15.386340630900683,10.510879732129649,5.099429709410868,2.9677204193955817,4.21578261824252
2024-11-27,21.37749214437895,20.320326810792785,20.117610978561608,15.385241294751056,10.510128741992936,5.099065361086824,2.972271635047341,4.217863033388494
2024-11-29,21.37749214437895,20.320326810792785,20.117610978561608,15.385241294751056,10.507747114080239,5.099065361086824,2.972271635047341,4.220244661301193
2024-12-02,21.393665660812026,20.31307008458688,20.110426645546315,15.379746969550117,10.503994623061871,5.0972444001556365,2.9712101874797914,4.230641428807363
2024-12-03,21.391119286150783,20.310652327491134,20.108033008025338,15.389818869876173,10.502744388241245,5.096637702164348,2.970856540075248,4.230137877975734
2024-12-04,21.367721049323933,20.288435937272876,20.086038248791372,15.346828240498954,10.510279298180937,5.091062849610788,3.107902449528865,4.2017319267922755
2024-12-05,21.36197151196764,20.280719885366533,20.078399172314523,15.376646356828308,10.5039050667996,5.089126628143174,3.106720459123367,4.2025109194568575
2024-12-06,21.346909201066623,20.2686752969533,20.066474740864653,15.367514265975979,10.497666865494304,5.116986692532551,3.19039606688543,4.145376870227159
2024-12-10,21.34792347256451,20.26963833752559,20.067428174132253,15.368244434056358,10.491038587880237,5.117229819708875,3.1905476545352927,4.147949519596888
2024-12-12,21.355533582123158,20.276864059908426,20.074581812618998,15.373722907127407,10.494778434200205,5.1190540102262725,3.1916850212320726,4.1137801725634535
2024-12-13,21.3509668654426,20.272528008412653,20.070289017626713,15.370435354673036,10.513918437738397,5.117959339880187,3.191002503927155,4.112900472299259
2024-12-17,21.356041115678945,20.27734595790816,20.07505890319831,15.374088277546399,10.516417165475357,5.119175669171205,3.1917608745111083,4.090112036510512
2024-12-18,21.359917776679822,20.285541729859,20.083172914026544,15.249536930344437,10.520667729479495,5.216346794527553,3.1930509321105305,4.091765192972615
2024-12-19,21.363473268918405,20.28891838546835,20.086515884077667,15.252075311379636,10.505773333596176,5.2172150881574995,3.193582435458305,4.092446292943964
2024-12-20,21.362155504942397,20.276382184813087,20.074104744715587,15.242651296117712,10.518293802334638,5.213991453759441,3.1916091715583086,4.1208118417588295
2024-12-23,21.36418636519991,20.278309822627342,20.076013152391106,15.244100386530397,10.519293756897044,5.21448713819653,3.191912591886025,4.111696786271648
2024-12-27,21.354308252494995,20.28698873034169,20.084605479214478,15.226847498972052,10.44057568704176,5.299939104199014,3.1932786975950096,4.113456550141002
2024-12-30,21.343143685603255,20.276382184813087,20.074104744715587,15.266416070291639,10.432740615308504,5.297168163368184,3.1916091715583086,4.118435364341436
2025-01-02,21.282955315012266,20.219202116911127,20.017495105880037,15.223364272413582,10.403319941967986,5.48366090623966,3.1826087282108313,4.187393613364511
2025-01-03,21.160599383343236,20.10296171345203,19.902414318127192,15.135844992730918,10.345867299126926,5.789064991078313,3.399927058252343,4.163320243889043
2025-01-07,21.14469816067036,20.096806067079783,19.896320080559487,15.131210307023984,10.354476484761415,5.787292344966811,3.3988859803773335,4.190310574560829
2025-01-08,21.134013736331855,20.091127276989827,19.89069794214988,15.126934654124028,10.375098249616228,5.785657019517256,3.397925551145055,4.198545570125871
2025-01-09,21.128506996256004,20.076944332678615,19.876656487066985,15.116256085975962,10.403070685762533,5.781572746386123,3.3955268510521677,4.221465814821614
2025-01-10,21.121254406461368,20.06135177861766,19.856564938383883,15.1127300233307,10.392555144515807,5.775728667409637,3.46261633174375,4.217198709537195
2025-01-13,20.920070275612268,19.85921211571326,19.656488722813886,14.960453038898509,10.290166028798444,5.7175319985738975,4.479547862130548,4.116529957459188
2025-01-14,20.915689831440712,19.855053804157997,19.65237285941932,14.957320476318426,10.28568482493649,5.716334807102317,4.543753308209534,4.073790088415205
2025-01-15,20.905029810665575,19.855977722892927,19.653287346765957,14.948709852541715,10.28616345053001,5.71660080632224,4.557924696615901,4.076306313665675
2025-01-16,20.916222741081118,19.86660897187931,19.663810071665242,14.956713661706159,10.238129042595464,5.719661577611164,4.560365091794981,4.0784888416665686
2025-01-20,20.912434371932253,19.86522164166008,19.66243690335171,14.955669200576803,10.237414090897907,5.719262160712105,4.560046631190481,4.087514999678656
2025-01-21,20.900271761692608,19.853668087260125,19.65100128795831,14.94697102741702,10.289619746494871,5.7159358546837415,4.55739452149998,4.085137712993346
2025-01-22,20.864069333936538,19.823691645501203,19.621330846555548,15.080035726757067,10.274083766659983,5.707305539243161,4.550513451924035,4.078969689422463
2025-01-24,20.862231061950283,19.824152135909408,19.621786636264783,15.080386025376102,10.274322426396639,5.7074381159349565,4.550619157149605,4.079064441018226
2025-02-06,20.871421567945454,19.8218498977809,19.619507899447502,15.078634695005844,10.273129238578441,5.706775294062094,4.55009068012521,4.078590727054554
2025-02-11,20.869482659552432,19.820008492249087,19.617685291034874,15.077233923560051,10.27217488784395,5.706245147398211,4.549667986875497,4.087501611485898
2025-02-12,20.84129805308891,19.73722438500402,19.556370212668522,15.074098547297627,10.263221056647328,5.688410277320536,4.6512072637920046,4.188170204181054
2025-02-13,20.755811181354403,19.741794976352665,19.560898923228905,15.110009388629395,10.265597732741988,5.6897275546789885,4.7101773895877335,4.165982853425926
2025-02-14,20.755811181354403,19.741794976352665,19.560898923228905,15.110009388629395,10.263282011311512,5.6897275546789885,4.7101773895877335,4.168298574856402
2025-02-17,20.711207092267838,19.699370000804368,19.51886269199893,15.077538087027136,10.218118842399036,5.915507102109301,4.70005525222278,4.159340931170603
2025-02-18,20.488802367239007,19.732199178286074,19.551391052425203,15.102664940009031,10.235147429454996,6.015634585681674,4.70788793662044,4.166272510283576
2025-02-24,20.483587132429008,19.72717652980775,19.546414426980096,15.098820696577564,10.23254216750738,6.014103361633866,4.706689587365634,4.190666097698704
2025-02-26,20.540011407723807,19.72580716032156,19.545057605164246,15.104714144334984,10.173985720376749,6.013685890354194,4.706362870711978,4.1903752010124835
2025-02-27,20.467754472176587,19.723068991601835,19.542344526559923,15.102617436430757,10.172573454240919,6.012851121644281,4.705709573460742,4.2730804238849505
2025-02-28,4.661808958452367,4.49219673014017,4.4510342796481455,3.447730210034096,2.301133609718481,1.3695084755304285,1.0717892417194659,0.9584978518621967
