date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,ABCI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-06-24,41.09639713954766,19.0153557555765,8.811257111314838,8.038964232778193,13.969187061950722,4.467353602440059,1.527820817342122,1.5129862221879036,1.262649535181206,0.2980285216807882
2024-06-25,41.069537047741896,19.068620991684252,8.894619090081338,8.042819847070684,13.81842718550368,4.46443379593043,1.5648642703182676,1.5116233446931038,1.2671672632144797,0.29788716376187424
2024-06-26,41.084677519303504,18.984069723446908,8.91938131244379,8.05593450976428,13.840247669579158,4.466091250154252,1.5656590363525007,1.5117569490039027,1.274237723002739,0.2979443069489671
2024-06-27,41.102652059868,18.91288090919047,8.97835373298454,8.059187416838634,13.802787300986749,4.4681614226741475,1.5912503695877285,1.5118160025361032,1.2748283719103006,0.2980824134233218
2024-06-28,41.036778408915325,18.971246416104634,8.993168092858062,8.050515667378598,13.833516386047764,4.461000470978652,1.5915297350309603,1.4919082701168338,1.2727318644475742,0.29760468812159724
2024-07-02,40.99087173560765,18.981167951731955,9.028490659292926,8.08310639418909,13.806690737874147,4.456010077015316,1.5947089318107006,1.4917325265021824,1.2699492197289681,0.2972717662470706
2024-07-03,41.24312500718234,18.648355723589866,9.071253753735316,8.128931959942456,13.771871105782507,4.483431868075215,1.6013568206154645,1.496619909448627,1.2559527079512907,0.2991011436769112
2024-07-04,41.18606103693748,18.590288692977136,9.084770864660054,8.127383282840213,13.874333747747974,4.477550091205857,1.6099381436981266,1.4955136794553765,1.2554731530162404,0.2986873074615417
2024-07-05,41.15595410382668,18.58607249003301,9.05419585463833,8.153247172928287,13.919672445934802,4.474277010515395,1.6098857008529317,1.4934566741345234,1.2547695795341562,0.2984689676018808
2024-07-08,41.16184683153497,18.59941716118903,9.059829903744577,8.208019533837243,13.838721276778704,4.474917639476345,1.61033041069529,1.4932420965299578,1.255163443693227,0.298511702520649
2024-07-09,41.17145133705846,18.610131165306417,9.086235117912453,8.205944241276528,13.791593824936477,4.475961795035287,1.6128219321915844,1.492251424407498,1.2550278060830804,0.2985813557922191
2024-07-10,41.16292823342456,18.6920253487248,9.113299436986932,8.216107440632515,13.684707030394588,4.475035204278791,1.6122202898760218,1.493549091062556,1.25155482678388,0.29857309783535235
2024-07-11,41.2245097366485,18.7624667139912,9.145195342028437,8.218879240873932,13.504088025861382,4.481730048564328,1.6148467722572735,1.495515339715312,1.25380263703327,0.298966143026365
2024-07-12,41.20255754856719,18.768020910926133,9.191490883975518,8.254947171524348,13.439534730118178,4.479343512457915,1.6109582130506248,1.497345587874032,1.2569944989418345,0.29880694256422285
2024-07-15,41.24392329210796,18.61148142054464,9.224999116316434,8.238552038699908,13.474553126083435,4.483840596765094,1.6669747228939373,1.4988488638176887,1.2577198898155586,0.299106932955347
2024-07-16,41.25234314920772,18.63856044849702,9.265765685743114,8.203658389053428,13.425559236115541,4.4847559630559175,1.6720379181756058,1.5000403916776752,1.2581108234897973,0.29916799498417485
2024-07-17,41.27769901576219,18.658838987265273,9.252181843328287,8.221750412102491,13.369699467972934,4.487512530684508,1.6736026623685845,1.5004790763185993,1.258884124779272,0.2993518794178602
2024-07-18,41.56671336129591,18.83712015272813,9.320532065936375,8.32149765787326,12.643929621849006,4.518932777647278,1.7150096440086555,1.5094167243934287,1.2646160075308241,0.30223198673713375
2024-07-19,41.580951630121405,18.846493843566254,9.335057976537598,8.367463157318232,12.568240869660489,4.520480693623536,1.7084563422138834,1.504821624186658,1.265698349440411,0.3023355133315369
2024-07-22,41.5761167882525,18.938117369362846,9.324290359507943,8.336686423516158,12.524186287005543,4.519955072913373,1.7082576907657874,1.5045384696717419,1.2655511798559407,0.30230035914816666
2024-07-23,41.573358644340075,18.93600942513971,9.377055460638752,8.389814519316593,12.429347117032533,4.519655220797978,1.7030061196487583,1.504276398758624,1.265196789670664,0.3022803046563161
2024-07-24,41.22291209153226,18.82044103333855,9.25939645993495,8.3387474992321,12.411340214993746,4.4815563602859205,1.6873096969930894,1.4911400964020567,1.254531693849161,1.0326248534381628
2024-07-25,41.23832205215392,18.80810717325826,9.263260192015123,8.428323146455599,12.334578560587687,4.483231656948185,1.6929299829494644,1.488237030605349,1.2299993354743652,1.0330108695520437
2024-07-26,41.26841186476101,18.744689176782163,9.272408398549764,8.457962331116109,12.332613767095467,4.4865028763799835,1.6939504801747045,1.4884370464644199,1.2212594459568349,1.0337646127195421
2024-07-29,41.297749989669136,18.74502761317429,9.28818777393501,8.509617315112143,12.22103334058679,4.489692375947333,1.692736955930392,1.488904180612761,1.2222082438074104,1.0448422112247358
2024-07-30,40.17181155087094,20.954095825747597,9.032603538346159,8.284144736630576,11.889815132301369,4.367285774480598,1.646586315618679,1.4483108202224588,1.1888860593721073,1.0164602464095145
2024-07-31,40.159948952407305,20.894182988256983,9.028421050647808,8.269629178701111,11.98988338878006,4.365996129938354,1.6484773664125758,1.4489280981577959,1.188534985387717,1.0059978613102936
2024-08-01,40.23836483611422,20.982018193852348,9.013200237774642,8.265988076250977,11.831750482482908,4.374521126949577,1.6522196653301044,1.4517049095768924,1.182270309771016,1.0079621618973138
2024-08-02,40.18231674375386,21.23288405188457,9.021896358916251,8.28918633317762,11.612415581019233,4.368427848429084,1.6471998784729855,1.4496828271393145,1.1894060691289574,1.0065843080781245
2024-08-05,40.176740368342706,21.187415985993034,9.087419002849298,8.31414475297439,11.570530162745792,4.367821611765461,1.6506301715230944,1.4496384541319067,1.1892410070993071,1.0064184825750118
2024-08-06,40.185634936493024,21.1514840068977,9.093195089302826,8.327252024722528,11.486228720229313,4.368788586354193,1.6517798185803436,1.4506651823719252,1.2783303455032584,1.0066412895448886
2024-08-07,40.19382976407045,21.05488795282215,9.159473202363625,8.357527752008929,11.491878774211107,4.369679488519705,1.6546528204227327,1.4503857958504003,1.2608378815631105,1.0068465681677892
2024-08-08,40.263980521436444,21.03690563720793,9.129781097065557,8.394717637352537,11.469137634558987,4.377305940822598,1.6535595741645017,1.4529171710054678,1.213850515114745,1.0078442712712399
2024-08-09,40.2500820102199,21.090802983547427,9.055308205059557,8.407477110093655,11.495537714450139,4.375794961656384,1.6510250948633682,1.452651289679568,1.2128816776328795,1.008438952797127
2024-08-12,38.101533924838634,25.239636352559547,8.551612457273594,7.951523391641952,10.954586014067038,4.142215167098433,1.5621003088348246,1.3758027900177443,1.1424623313816658,0.9785272622865668
2024-08-13,38.13928599440315,25.253728294746402,8.482431770896074,7.919458622862955,10.977727348470802,4.146319390184255,1.570197800567679,1.3776621648745155,1.1428500288984016,0.9903385840957633
2024-08-14,38.14984574116849,25.28550551737866,8.439267032490235,7.894849585669704,11.099131733510385,4.147467394967957,1.5706821791030046,1.3797311185318433,1.016503495071017,1.0170162021087013
2024-08-15,38.15089076492833,25.342263533575483,8.453445410674245,7.867171436882487,11.05960299789218,4.147581004915433,1.5707632239659028,1.379669644604647,1.011567921726707,1.0170440608345936
2024-08-16,38.14221856896685,25.493642297219026,8.44256689903146,7.828984730512822,10.964339343647628,4.146638205559518,1.5680987042151844,1.3803981085202346,1.016300268896707,1.016812873430573
2024-08-19,38.15579236061598,25.557285161082905,8.354580240567563,7.830728404305345,11.03872092081661,4.146624666062573,1.5641141410569364,1.3799213642841024,1.0171583484516917,0.9550743927562843
2024-08-20,38.15700460699708,25.540404187618044,8.354101041636982,7.828792940199861,10.993371579185778,4.1467564083337765,1.5656034563701404,1.379965205718824,1.0167935274802093,1.0172070464593124
2024-08-21,38.16703672309966,25.640390943344133,8.353069887736885,7.762351931872306,10.930748159346555,4.14784666010186,1.5661143901338077,1.380328021702518,1.0346387954199252,1.0174744872423498
2024-08-22,38.18716099378462,25.61421991513256,8.337278721187923,7.700592121518575,11.025063617065866,4.151027315743018,1.5672134002150926,1.3810558249884874,1.0183771210219148,1.018010969341939
2024-08-23,38.17964658228533,25.629660228139446,8.367328599517084,7.671186212089302,11.07392860241105,4.150210482897014,1.5670043495271815,1.381032420879725,1.0243310365042075,0.9556714857496676
2024-08-26,38.17611085732216,25.64851449415171,8.36515117519928,7.652198073093815,11.065367441083772,4.149758656641138,1.5671317495697528,1.3808820702624394,1.039318039232325,0.9555674434436128
2024-08-27,38.164895345517344,25.663868767805752,8.376720206675866,7.657919064123404,11.042166112141212,4.148539525981795,1.5655293654730074,1.3813452927549092,1.0437296060396413,0.9552867134870626
2024-08-28,38.11429461209659,25.73208046475049,8.345680498082041,7.650666617973448,11.023266495072656,4.143039205838396,1.5625115867980734,1.3795138430866236,1.0949265248709725,0.9540201514307036
2024-08-29,38.106548244700136,25.745026399386667,8.347603342974672,7.642840368747214,11.01851431950394,4.142197172576257,1.56214444551415,1.3792334700358873,1.1020164049559256,0.9538758316051518
2024-08-30,38.13259688199725,25.767480611033456,8.295514392977923,7.662501199844734,11.04972081870373,4.1465169571588465,1.5612279035723922,1.3801762778750624,1.0497866902950317,0.9544782665415786
2024-09-02,37.76121959003402,26.58609773559571,8.171836158095877,7.593352906645308,10.885625802981474,4.104659808452324,1.5454825534540368,1.3669802309305394,1.0395627095001418,0.9451825043105695
2024-09-03,37.7532635391165,26.612665813776594,8.17446117591331,7.597794311646144,10.858129488685082,4.103794982506825,1.547710965654045,1.3676745382100484,1.0394910284002368,0.9450141560912099
2024-09-04,37.9469370842218,26.791768227821155,8.22441831644517,7.669995543350066,10.313334767178524,4.124847375019168,1.555650694340175,1.3733577464187416,1.0498591376938755,0.9498311075113256
2024-09-05,37.926376258792466,26.815995382255693,8.238070323636187,7.681406877776189,10.292820944296388,4.1235992307020615,1.554778633928187,1.3732303847350846,1.044405504269245,0.9493164596085043
2024-09-09,38.44493586973926,27.11291782835723,8.361686273890392,7.797661761808931,9.085147829999855,4.179980362349925,1.578642434527637,1.3943570320125787,1.0731200419157405,0.9715505653984494
2024-09-10,38.92997337748639,26.38502119166751,8.410582874720644,8.02298690402308,8.969190620310204,4.232716755623037,1.601400393981537,1.4119488277697256,1.0617406817593773,0.9744383726584963
2024-09-11,38.83826332156994,26.287190285788657,8.481668680167376,8.153067304664877,8.961595955954602,4.222745449283508,1.5995479131440382,1.4088499756762525,1.054641450975213,0.9924296627755289
2024-09-12,37.993143718772075,27.01002351832804,8.287148017783274,8.431310154414543,9.233516195535058,4.130858617803249,1.565137217214917,1.3787865745138554,1.0190883025936812,0.9509876830413047
2024-09-13,37.75050618590528,27.207954520528844,8.145870029627803,8.71167529645181,9.188775070612282,4.104477506751623,1.5591649478059006,1.3715527596094252,1.0151093403428713,0.9449143423641593
2024-09-16,37.74029164429092,27.11747138182178,8.068666899636122,8.776461236525593,9.282744773843401,4.103366916178572,1.559332258880293,1.3701996606388442,1.0368065609846357,0.9446586671998433
2024-09-17,37.620902030526146,27.34801568470161,7.94662474335694,8.822431261015652,9.274562258353832,4.090386110521979,1.5543014978617753,1.365865099321562,1.0352152363882847,0.9416960779522217
2024-09-19,37.62665660730633,27.23150932649113,7.94784027673761,8.823780759707581,9.381246844858621,4.091011785071582,1.5546911433347954,1.3660740250825403,1.0353735852114199,0.9418156461983944
2024-09-20,37.608345175415394,27.27741019823054,7.943972371666306,8.819486568435465,9.366096226885112,4.089020848580754,1.5540323906277524,1.3654092099295667,1.034869709114079,0.9413573011150358
2024-09-23,37.60843653578854,27.250029760979128,7.947245358579192,8.766617199863093,9.436869687486151,4.089030781867336,1.5555039953768925,1.3671494585583182,1.0349700783864946,0.9441471431148531
2024-09-24,37.608427372129874,27.311476434717758,7.869350616841345,8.718543655989548,9.498393603759096,4.089029785535508,1.5572894752791486,1.3673937636467999,1.0359728428573949,0.9441224492435216
2024-09-25,37.62073885411425,27.33057291947945,7.8221020804630665,8.713787016582005,9.50268498400835,4.090368368934384,1.5604666984181146,1.368820266373179,1.0460028229507978,0.944455988676403
2024-09-26,37.636798941026,27.39289744785345,7.6902991287095785,8.72592878741436,9.54728848827659,4.092114524738525,1.5600066683844411,1.3682784235296375,1.0415773828659332,0.944810207201484
2024-09-27,37.63381212698591,27.423698097579006,7.694046334534808,8.749839042420978,9.485334742292057,4.091789779131565,1.5610089633383935,1.368120877826149,1.0414947244561183,0.9508553114350122
2024-09-30,37.64542510231409,27.48734341828968,7.654546262432024,8.729275559342845,9.45310675216203,4.093370758935569,1.5672208223656126,1.3696205171948181,1.0550640541080363,0.9450267528552929
2024-10-02,37.7402012944194,27.3800164414936,7.66628780680388,8.497151792554032,9.671928911741457,4.101880522694268,1.5428973327208235,1.3719525250808562,1.0806919907556802,0.9469913817360006
2024-10-03,37.72258989931742,27.389309761928658,7.526664071335887,8.535650376349595,9.768188228117774,4.101761263832622,1.5487170758467759,1.376525796102444,1.0836296784420185,0.9469638487267993
2024-10-04,37.67614076046908,27.35892681983184,7.516589468577154,8.524225223584155,9.878349596202234,4.096270967606749,1.5468401264206177,1.3767172212310435,1.0802434989569447,0.9456963171201825
2024-10-07,37.67365180616671,27.294307772107768,7.516044023324316,8.52360665871484,9.9133408754229,4.095973719557888,1.550819956825993,1.379484223739205,1.1071432719689172,0.9456276921714666
2024-10-08,37.685729602704015,27.305890226968415,7.51691841247955,8.524598264033107,9.891512630202335,4.096156154487991,1.546099111616423,1.3838107805598379,1.103547113899278,0.945737703049045
2024-10-09,37.598445954245754,27.426878213004002,7.500801102890617,8.50632034989284,9.906942743398448,4.087373430871237,1.5400696940318632,1.385025293218565,1.1044333074413284,0.9437099110053452
2024-10-10,37.532176977902616,27.66955348978043,7.621071004975207,8.208778676035442,9.906321918435243,4.080280707728498,1.5257081256167906,1.386918285566968,1.1271185006036468,0.9420723133551612
2024-10-14,37.44167284873497,27.898562583229786,7.57154694584318,8.308774017553775,9.758830935208666,4.070125041398948,1.4931023364396774,1.3878355879148265,1.129115233357573,0.9404344703186018
