date,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,KGI ASIA LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,LEGO SECURITIES LTD,CITIBANK N.A.,TIGER BROKERS (HK) GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD
2025-03-21,13.861272340670078,11.755292578233789,11.508622404547927,11.261952230862065,10.604607162276261,10.49276566775561,9.44773288891443,8.169291773682327,7.423976517706763,5.474486435350753
2025-03-24,13.862007683431992,11.750611182090264,11.509232938846424,11.262549679267554,10.605169738418487,10.493322310688281,9.448234092687477,8.169725155945375,7.424370360873736,5.474776857750408
2025-03-25,13.859801889169324,11.74874136414468,11.507401530253672,11.260757524189236,10.619394705552141,10.491652559042066,9.444078554789888,8.171077233166988,7.423188956713535,5.47390568297847
2025-04-02,13.869733495521396,11.743890301890964,11.515647462125402,11.268826716797523,10.746433705628663,10.499170629215968,9.450845958199713,8.176932433926794,7.250691142320026,5.477828154373548
2025-04-03,13.870101606146795,11.741547934480181,11.515953093966887,11.269125797875871,10.746718922099005,10.499449283183452,9.451096789033436,8.177149454370127,7.25088357979201,5.477973539052236
2025-04-08,13.849884495956255,11.724433411808356,11.49916739914929,11.252699879416427,10.876814826920613,10.484145247991378,9.437320836222774,8.165230411795104,7.24031466570082,5.46998882503898
2025-04-09,13.857229349608227,11.730651098864676,11.505265623411805,11.258667397328077,10.879931412106293,10.48970518695946,9.39194534181254,8.169560586709327,7.244154340438132,5.4728896627614585
2025-04-10,13.868997332885128,11.740613126805167,11.515036247108414,11.26822860226373,10.889170982851734,10.498613365651275,9.272536678358332,8.176498427596455,7.292767828313878,5.477537408165882
2025-04-11,13.83411939626837,11.716382022174475,11.486078082741765,11.239891113003349,10.859139580952718,10.472211314894311,9.249217981355088,8.155936061979114,7.523262021468563,5.463762425162249
2025-04-15,13.834485618858949,11.716692183136187,11.486382147001336,11.240188660098566,10.85677980683959,10.472488539649063,9.24946283051917,8.156151969327292,7.523461180405117,5.4639070641647285
2025-04-24,13.713595948375021,11.614308394088756,11.386010872560124,11.141968694374347,10.761910176733771,10.380976955945576,10.042466837816916,8.084881193444975,7.4577190366019535,5.416161890058562
2025-04-25,13.713955817584619,11.614613174249813,11.386309661787152,11.14226107949948,10.759568410141576,10.381249371290615,10.042730370052876,8.08509335514317,7.457914740446897,5.416304019803799
