date,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,EMPERIO SECURITIES AND ASSETS MANAGEMENT,TFI SECURITIES AND FUTURES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,BOCI SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,TOTAL_CCASS_PCT
2024-07-09,37.444726580956186,0.0,5.1063844622126275,4.225288436383451,2.916344700823489,3.0088868428999094,1.8226893705548177,1.8501354877633986,1.6627699731095396,1.5341031638260858,59.571329018529504
2024-07-10,37.444726580956186,0.0,5.106414429115761,4.225288436383451,2.916344700823489,3.0000466064756015,1.829791526597397,1.8501354877633986,1.6645679872975345,1.5341031638260858,59.57141891923891
2024-07-12,37.444726580956186,0.0,5.106436904293112,4.225288436383451,2.916344700823489,3.0000466064756015,1.829791526597397,1.8501354877633986,1.6634592118816043,1.5341031638260858,59.57033261900032
2024-07-15,37.444726580956186,0.0,5.106376970486845,4.225288436383451,2.916344700823489,3.0000466064756015,1.829791526597397,1.8501354877633986,1.6635790794941374,1.5344327997605514,59.57072218874105
2024-07-16,37.444726580956186,0.0,5.113778795560757,4.2300681574332035,2.916344700823489,3.0000466064756015,1.8296416920817307,1.850165454666532,1.6635790794941374,1.5344327997605514,59.58278386725219
2024-07-17,37.444726580956186,0.0,5.114378133623421,4.232375608974463,2.916344700823489,2.999986672669335,1.9045589499148479,1.850165454666532,1.6635790794941374,1.5344627666636845,59.660577947786095
2024-07-18,37.444726580956186,0.0,5.114048497688956,4.2359716373504535,2.916344700823489,2.999986672669335,1.9044990161085813,1.850165454666532,1.6635790794941374,1.5344627666636845,59.663784406421364
2024-07-19,37.444726580956186,0.0,5.114048497688956,4.2359716373504535,2.916344700823489,2.999986672669335,1.904798685139914,1.850165454666532,1.6650774246507996,1.5344627666636845,59.665582420609354
2024-07-22,37.444726580956186,0.0,5.115172256556453,4.2359716373504535,2.916344700823489,2.999986672669335,1.904783701688347,1.850165454666532,1.6650774246507996,1.5344627666636845,59.666691196025276
2024-07-23,37.444726580956186,0.0,5.115921429134784,4.23596414562467,2.916344700823489,2.999986672669335,1.902378857711904,1.850165454666532,1.6652272591664659,1.5344627666636845,59.66517786741705
2024-07-24,37.444726580956186,0.0,5.114423083978122,4.237462490781333,2.916344700823489,2.999986672669335,1.9038772028685664,1.850165454666532,1.667444809998326,1.5344627666636845,59.66889376340557
2024-07-25,37.444726580956186,0.0,5.113913646624856,4.242107360766986,2.916344700823489,2.999986672669335,1.9046263754468975,1.850165454666532,1.667444809998326,1.5344627666636845,59.67377836861629
2024-07-26,37.444726580956186,0.0,5.113913646624856,4.242107360766986,2.916344700823489,2.999986672669335,1.9049260444782299,1.8501279960376156,1.667444809998326,1.5344627666636845,59.67404057901871
2024-07-29,37.444726580956186,0.0,5.11607126365045,4.243605705923647,2.916344700823489,2.999986672669335,1.9040270373842327,1.8501279960376156,1.6669054057419277,1.5344627666636845,59.67625812985057
2024-07-30,37.444726580956186,0.0,5.1169702707444475,4.243755540439314,2.916344700823489,2.999986672669335,1.9040270373842327,1.8527950504164743,1.6628898407220725,1.5344627666636845,59.67595846081923
2024-07-31,37.53425950825761,0.0,5.12920530005528,4.256906508629954,2.9233178824147656,3.0071598479918635,1.908579697528499,1.8572252113416645,1.6668659251754536,1.538131773113429,59.82165165450852
2024-08-01,37.53425950825761,0.0,5.129956263956986,4.259910364236778,2.9233178824147656,3.0071598479918635,1.9080089649632024,1.8572252113416645,1.665303920259905,1.538131773113429,59.82327373653621
2024-08-02,37.53425950825761,0.0,5.129956263956986,4.263484952408899,2.9233178824147656,3.0071598479918635,1.907978926407134,1.8572252113416645,1.665303920259905,1.5385523128983845,59.827238825937215
2024-08-05,37.53425950825761,0.0,5.129956263956986,4.264476224759152,2.9233178824147656,3.0071598479918635,1.908001455324185,1.8572252113416645,1.664625619625328,1.5385523128983845,59.827574326569945
2024-08-06,37.53425950825761,0.0,5.129655878396304,4.26621846101111,2.9233178824147656,3.0071598479918635,1.907851262543844,1.8572252113416645,1.66612754742874,1.5385523128983845,59.83036791228429
2024-08-07,37.53425950825761,0.0,5.129175261499212,4.270994591425961,2.9233178824147656,3.0071598479918635,1.9078813010999123,1.8572252113416645,1.66612754742874,1.5385523128983845,59.83469346435811
2024-08-08,37.53425950825761,0.0,5.128799779548359,4.269252355174002,2.9233178824147656,3.0071598479918635,1.9156312485655191,1.8572252113416645,1.6688310174748822,1.5385523128983845,59.84302916366705
2024-08-09,37.53425950825761,0.0,5.128799779548359,4.270754282977415,2.9233178824147656,3.0071598479918635,1.915481055785178,1.8573153270098692,1.6688310174748822,1.5385523128983845,59.84447101435833
2024-08-13,37.53425950825761,0.0,5.128799779548359,4.270754282977415,2.9233178824147656,3.0071598479918635,1.9144146870447551,1.8573153270098692,1.6688310174748822,1.5385523128983845,59.8434046456179
2024-08-14,37.53425950825761,0.0,5.129400550669724,4.271955825220145,2.9233178824147656,3.0071598479918635,1.9139941472597999,1.8573153270098692,1.6699124054933387,1.5385523128983845,59.845867807215505
2024-08-16,37.53425950825761,0.0,5.129400550669724,4.282319127063689,2.9233178824147656,3.0071598479918635,1.9139941472597999,1.8573153270098692,1.6699124054933387,1.5385523128983845,59.856231109059046
2024-08-19,37.53425950825761,0.0,5.129400550669724,4.283760977754964,2.9233178824147656,3.0071598479918635,1.9134534532505714,1.8573153270098692,1.6699124054933387,1.5385523128983845,59.8571322657411
2024-08-20,37.53425950825761,0.0,5.36820707141226,4.285383059782649,2.9233178824147656,3.0071598479918635,1.9134534532505714,1.8573153270098692,1.6699124054933387,1.5385523128983845,60.097560868511316
2024-08-22,37.53425950825761,0.0,5.353187793378138,4.285383059782649,2.9233178824147656,3.0071598479918635,1.928472731284693,1.8573153270098692,1.6699124054933387,1.5385523128983845,60.097560868511316
2024-08-23,37.53425950825761,0.0,5.353112696987967,4.285383059782649,2.9233178824147656,3.0071598479918635,1.928472731284693,1.8573153270098692,1.6699124054933387,1.5385523128983845,60.09748577212114
2024-08-26,37.53425950825761,0.0,5.119983463342329,4.527283551800214,2.9233178824147656,3.0071598479918635,1.927721767382987,1.8573153270098692,1.6688610560309503,1.5385523128983845,60.104454717128974
2024-08-27,37.53425950825761,0.0,5.119983463342329,4.52668278067885,2.9233178824147656,3.0071598479918635,1.9273462854321342,1.8573153270098692,1.6688610560309503,1.5378013489966782,60.10272750015505
2024-08-29,37.53425950825761,0.0,5.119983463342329,4.526232202337826,2.9233178824147656,3.0071598479918635,1.9235614273675354,1.8573153270098692,1.6688610560309503,1.5378013489966782,60.09849206374943
2024-08-30,37.53425950825761,0.0,5.1196680585036125,4.530287407407039,2.9233178824147656,3.001152136778215,1.9235614273675354,1.8576457511266198,1.6691614415916327,1.5378013489966782,60.096854962443714
2024-09-02,37.53425950825761,0.0,5.122131220101209,4.531458911093701,2.9233178824147656,3.0011220982221465,1.9231108490265116,1.8576457511266198,1.6689211331430869,1.5378013489966782,60.09976870238233
2024-09-03,37.53425950825761,0.0,5.12286716472488,4.537391525917178,2.9233178824147656,3.0011220982221465,1.9200919741416533,1.8576457511266198,1.6689211331430869,1.5378013489966782,60.10341838694462
2024-09-04,37.53425950825761,0.0,5.12286716472488,4.537241333136837,2.9233178824147656,3.0011220982221465,1.9200919741416533,1.8576457511266198,1.6687709403627455,1.5378013489966782,60.10311800138394
2024-09-05,37.53425950825761,0.0,5.12271697194454,4.541506808098528,2.9233178824147656,3.0011220982221465,1.9212935163843832,1.8576457511266198,1.6621023809155957,1.5378013489966782,60.10176626636087
2024-09-09,37.53425950825761,0.0,5.119713116337715,4.546162784289106,2.9233178824147656,3.0011220982221465,1.920557571760711,1.8576457511266198,1.662402766476278,1.5378013489966782,60.10298282788163
2024-09-10,37.53425950825761,0.0,5.117880764417553,4.547814904872859,2.9233178824147656,3.0011220982221465,1.920557571760711,1.8576457511266198,1.662402766476278,1.5378013489966782,60.102802596545224
2024-09-11,37.53425950825761,0.0,5.117880764417553,4.548205406101746,2.9233178824147656,3.0011220982221465,1.920557571760711,1.8576457511266198,1.662402766476278,1.5378013489966782,60.10319309777411
2024-09-12,37.53425950825761,0.0,5.117880764417553,4.548205406101746,2.9233178824147656,3.0011220982221465,1.9317844820912171,1.8576457511266198,1.662402766476278,1.5378013489966782,60.11442000810462
2024-09-16,37.53425950825761,0.0,5.117880764417553,4.546973825302948,2.9233178824147656,3.0011220982221465,1.9347582991419734,1.8576457511266198,1.662402766476278,1.5378013489966782,60.11616224435657
2024-09-17,37.53425950825761,0.0,5.117880764417553,4.546973825302948,2.9233178824147656,3.0011220982221465,1.934728260585905,1.8576457511266198,1.662402766476278,1.5378013489966782,60.11613220580051
2024-09-23,37.53425950825761,0.0,5.11428364732838,4.555384621002057,2.9233178824147656,3.0011220982221465,1.933977296684199,1.8576457511266198,1.6619521881352544,1.5378013489966782,60.119744342167714
2024-09-24,37.53425950825761,0.0,5.11428364732838,4.569292472461653,2.9233178824147656,3.0011220982221465,1.9357796100482934,1.8576457511266198,1.662552959256619,1.5378013489966782,60.136055278112764
2024-09-25,37.53425950825761,0.0,5.107524972213025,4.5774929982682835,2.9233178824147656,3.0011220982221465,1.9363052847794877,1.8576457511266198,1.6609008386728656,1.5378013489966782,60.13637068295149
2024-09-26,37.53425950825761,0.0,5.107374779432685,4.580917393660063,2.9233178824147656,3.0011220982221465,1.9363052847794877,1.8576457511266198,1.6578969830660415,1.5378013489966782,60.136641029956095
2024-09-27,37.53425950825761,11.58435265655085,5.105121887727566,4.585092752953549,2.9233178824147656,3.0011220982221465,1.9361926401942318,1.8576457511266198,1.6581973686267237,1.5362994211932661,71.72160196726733
2024-09-30,37.444726580956186,11.5567197415068,5.09616574824419,4.577122354345118,2.916344700823489,2.993963325139552,1.9327652974890162,1.8532145870603398,1.6529234181111143,1.5326347855725566,71.55658053924836
2024-10-02,37.444726580956186,11.5567197415068,5.1090665000430535,4.569600661658673,2.916344700823489,2.993963325139552,1.9323157939420177,1.8532145870603398,1.6541220942364443,1.5326347855725566,71.56270877093911
2024-10-03,37.444726580956186,11.5567197415068,5.111673620615647,4.566394203023416,2.916344700823489,2.993963325139552,1.9392381485657977,1.8532145870603398,1.6541220942364443,1.5326347855725566,71.56903178750022
2024-10-04,37.444726580956186,11.5567197415068,5.119554616470659,4.567892548180078,2.916344700823489,2.993963325139552,1.9429390611027535,1.8520908281928432,1.661014481957091,1.5326347855725566,71.58788066990202
2024-10-07,37.444726580956186,11.5567197415068,5.099349432033067,4.573616226678528,2.916344700823489,2.993963325139552,1.9551505741295514,1.85658586366283,1.6653596829114117,1.5326347855725566,71.59445091341398
2024-10-08,37.444726580956186,11.5567197415068,5.125945058563824,4.574837377981208,2.916344700823489,2.993963325139552,1.9556300445796835,1.8568705492425959,1.6656593519427443,1.5326347855725566,71.62333151630864
2024-10-09,37.444726580956186,11.5567197415068,5.122648699219166,4.5758113023330385,2.916344700823489,2.993963325139552,1.956191924013432,1.8632235327068443,1.662842463048219,1.5326347855725566,71.62510705531928
2024-10-10,37.444726580956186,11.5567197415068,5.127570763058802,4.582666231424769,2.916344700823489,2.993963325139552,1.9544388601801372,1.8632235327068443,1.662842463048219,1.5326347855725566,71.63513098441736
2024-10-14,37.444726580956186,11.5567197415068,5.3126163899066015,4.585662921738093,2.916344700823489,2.993963325139552,1.9549183306302689,1.8629987809333448,1.662842463048219,1.5326347855725566,71.82342802025511
2024-10-15,37.444726580956186,11.5567197415068,5.31089329297644,4.600286770467118,2.916344700823489,2.993963325139552,1.951989065848994,1.8626241946441795,1.66017540866936,1.5326347855725566,71.83035786660467
2024-10-16,37.444726580956186,11.5567197415068,5.31089329297644,4.612573200751749,2.916344700823489,2.993963325139552,1.9514633115169728,1.86244439322538,1.6603552100881596,1.5326347855725566,71.84211854255729
2024-10-17,37.444726580956186,11.5567197415068,5.320227983302446,4.612198614462583,2.916344700823489,2.993963325139552,1.950819023099608,1.86244439322538,1.6626626616294196,1.5349422371138166,71.85504926125928
