date,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SANFULL SECURITIES LTD,BOCI SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD
2025-03-04,37.857624155451546,21.840796925934693,8.79605179290124,6.8073792136366125,6.548778933182787,4.767715029775455,3.037642730964652,4.377993480359126,2.746262133270201,3.2197556045236837
2025-03-05,37.68467994851621,21.983938509508185,8.81025324946069,6.776281202980258,6.595000271921396,4.745934775121005,3.0636477348947664,4.35799358265504,2.842484999002955,3.1397857259394883
2025-03-07,37.67921552989795,21.99887622120317,8.80897573000308,6.786173895706077,6.57954360080477,4.745246596944046,3.063203494589549,4.357361657392471,2.8420728281162204,3.139330445342662
2025-03-10,37.660102538089454,22.03844272541169,8.804507328031304,6.782731571224117,6.576206090690048,4.742839544194641,3.0616496675664413,4.355151361437707,2.8406311708545444,3.1377380025000448
2025-03-11,37.64373540010503,22.028864784600618,8.800680875722072,6.779783785741449,6.573348061496116,4.740778298897198,3.103779222425439,4.3532586060156095,2.839396628216504,3.1363743367799652
2025-03-12,37.64373540010503,22.03610814334607,8.800680875722072,6.779783785741449,6.566104702750665,4.740778298897198,3.103779222425439,4.3532586060156095,2.839396628216504,3.1363743367799652
2025-03-13,37.6464622684221,22.041326355058946,8.801318386787155,6.780274905376772,6.555714518553396,4.7411217153516,3.1040040565747296,4.353573950995129,2.8396023107988193,3.136601532081349
2025-03-14,37.62874468277672,22.07801611005521,8.797176215042086,6.777083898995384,6.5526291972124175,4.738890397321025,3.102543216580686,4.35152502488913,2.8382659064168703,3.1351253507104717
2025-03-18,37.6192113501873,22.061564632005645,8.79494742937802,6.775366908557882,6.5509690729112,4.737689788088819,3.1017571798259107,4.350422555601803,2.8737400242494435,3.1343310591939773
2025-03-19,53.91450752969787,16.314122693320147,6.494113874153159,5.002872910458731,4.8371794700482384,3.498269572537648,2.290310942448254,3.2123147640872833,2.1219450271924316,2.314363216056229
2025-03-20,53.897222853020935,16.250116883290364,6.492031899119702,5.073402706349101,4.835628698521259,3.4971480477150987,2.329650953099745,3.2112849147085933,2.121264743992199,2.292248300183006
2025-03-24,53.90010286279172,16.253656972627812,6.48703528060168,5.073673804721002,4.8332153305636085,3.497334918578089,2.329775438502745,3.2114565104131882,2.121378094233004,2.2923707869671506
2025-03-25,53.92315402606081,16.2178416304711,6.489809555629803,5.07584363514868,4.835282325425994,3.4988306047444038,2.3307718008686935,3.212829936518543,2.1222853324423654,2.293351152689609
2025-03-26,53.902983180366846,16.249181729523198,6.4873819352597755,5.073944932066851,4.833473608272214,3.4975218094131164,2.3298999372102656,3.21162812445727,2.1214914565882466,2.2924932868422108
2025-03-27,53.89002417491419,16.261302774104795,6.48582228098997,5.144849140521697,4.832311575910566,3.496680957914279,2.3293397977855244,3.2108560056630737,2.1209814213781035,2.227831870817807
2025-03-28,53.88282741950562,16.27248567727461,6.484956130393557,5.144162070485169,4.831666243773454,3.496213992868685,2.329028725577917,3.2104272111750647,2.120698174436773,2.2275343545091544
2025-03-31,53.822450476889216,16.195557927032613,6.477689588474622,5.3091442673247515,4.826252251050491,3.492296404988995,2.326418995531248,3.206829853931835,2.1183218835456548,2.225038351230574
2025-04-01,53.81527175725241,16.206735578526175,6.476825608536179,5.308436145381794,4.825608536178726,3.491830610203401,2.326108702900967,3.2064021340446813,2.1180393464488163,2.2247415805268425
2025-04-02,53.81957875922048,16.213368192186103,6.477343968840454,5.308860995878296,4.825994744494391,3.4921100721631606,2.3262948685456655,3.2066587522842775,2.1048700129386813,2.224919633448492
2025-04-03,53.81957875922048,16.216035961530768,6.46133735277248,5.308860995878296,4.825994744494391,3.4921100721631606,2.339633715268978,3.2066587522842775,2.1048700129386813,2.224919633448492
2025-04-07,53.81957875922048,16.17601942136083,6.434659659325854,5.255505608985047,4.825994744494391,3.4921100721631606,2.4596833357787884,3.2066587522842775,2.1048700129386813,2.224919633448492
2025-04-08,53.84830973321411,16.176647226040654,6.267266345473716,5.258311201270536,4.807217499232607,3.4939742956665647,2.607802052609804,3.208370590825982,2.1059936740113976,2.226107381654633
2025-04-09,53.83271311005296,16.135141984447735,6.2635882250943675,5.265895722460086,4.8043962493164205,3.491923759219986,2.67296226641591,3.2064876688941353,2.1047577127765997,2.222133301321809
2025-04-10,53.845640717763985,16.115002334734175,6.265092388766594,5.267160296177707,4.8055499966646655,3.4927623240611037,2.673604162497498,3.2072576879461008,2.1052631578947367,2.2226669334934295
2025-04-11,53.881583338895936,16.355383485748614,5.946198518122955,5.270676189840465,4.808757759829117,3.4950937854615844,2.675388825846072,3.2093985715239306,2.133368933983045,2.2241505907482813
2025-04-14,54.0763370999373,15.999839908214042,5.947409848313033,5.491148258334778,4.800085382285844,3.4926691303013726,2.670864629053991,3.2071721120108867,2.131888949664474,2.18258468188428
2025-04-15,54.37738915009523,15.358489058192038,5.937745574661356,5.799224816526592,4.7922854593161865,3.486993699969366,2.8183646558957896,3.154011108299258,2.101786118621719,2.1737103584224617
2025-04-16,54.54618120778546,15.156601787831555,5.939011230566324,5.8004609461385765,4.7933069554907215,3.487736967613871,2.8456096878621957,3.1546833992779395,2.1022341233363973,2.1741736940969583
2025-04-17,54.633392402702086,15.134638189013097,5.939802539538726,5.745273340172945,4.772627343344037,3.4882016708192873,2.877966237192384,3.155103726699799,2.065207253540831,2.187787296976803
2025-04-23,54.62756957674425,15.058419152422697,5.939169475493265,5.752654507667097,4.761460678648033,3.487829898349343,2.9122979976285954,3.1547674558026135,2.064987143789718,2.2408441134543904
2025-04-24,54.59847405493935,15.050398796287666,5.936006178346493,5.749590551390794,4.758924648140504,3.485972224071584,2.9640084685956247,3.153087175936406,2.0638872984381034,2.239650603853477
2025-04-25,54.5256299448175,15.0402233894023,5.927797353899342,5.741639518649026,4.75234359417592,3.4811515191809055,3.103517053387408,3.1487268133767703,2.061033175985639,2.2179376371251913
2025-04-28,54.49664429530201,15.021596119343478,5.924646155890756,5.741245265466144,4.749817263605555,3.479300950229251,3.1124991693800252,3.1470529603295905,2.059937537377899,2.2672602830752875
2025-04-29,54.49495687764947,15.020398400021262,5.905569361204503,5.740787497840561,4.749438545667167,3.4790235345709695,3.1361709478943802,3.146802035853344,2.0597732920492753,2.2670795072490733
2025-04-30,55.156468008770176,14.985050827187562,5.905255464753172,5.740482359976081,4.749186100591323,3.4788386153743938,3.175868713042323,3.1466347750979997,2.05966380971364,1.6025513254933226
2025-05-02,55.14474365957673,14.997807920713157,5.904000212565264,5.7419191986289535,4.724262996373105,3.478099135125081,3.201764291692684,3.1459659098457577,2.059225996731809,1.602210678747459
