date,GET NICE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,QUAM SECURITIES LTD,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,SOOCHOW SECURITIES INTERNATIONAL
2025-02-19,65.74336192817152,5.445642438204309,7.000156080592178,6.0704541462928,4.943031233241255,3.908383521955975,2.156286083600208,1.9967354704824185,1.4226693518749098,1.313279745584434
2025-02-20,65.74231932791508,5.443534555616128,7.007687127372174,6.069820604772294,4.941854537223349,3.9074531253815397,2.1557727764556005,1.9962601446011803,1.4223306832964289,1.3129671173662198
2025-02-21,65.75020139438975,5.436821632180313,7.00740278826352,6.069574319892691,4.94165401992161,3.9072945792423375,2.1556853052973457,1.9961791457181193,1.4222729717817237,1.31291384331259
2025-02-24,65.73989999804,5.405348363016054,7.007960595778454,6.067949340806335,4.940331013725267,3.9062484973194764,2.2021629372479654,1.995644717899387,1.4218921932110322,1.3125623429560362
2025-02-25,65.80744555195899,5.390463031522624,6.99739056308845,6.056693625385867,4.931166968864271,3.899002619185363,2.2774908754215817,1.9109644925861022,1.4192546606631349,1.3101276113236242
2025-02-26,65.93949336210594,5.236222427762397,6.996880626427697,6.056252242259587,4.930807608786389,3.8987184783534383,2.3016166562113947,1.9108252305507216,1.419151232109892,1.3100321354325395
2025-02-27,65.98749175083906,5.2198209991920015,6.989823180343045,6.04944348524965,4.925264135772384,3.894335334173275,2.299029057822936,1.9086769804179924,1.4175557477223089,1.308559328467346
2025-02-28,57.154841654438805,4.447842103550832,6.043011791348503,5.234251589620237,4.261560868338658,3.3695547306314757,2.0060194779081675,1.6514734856494222,1.2265332247474652,1.1322246024519946
2025-03-03,66.1228673042057,5.07706262359977,6.986732823902157,6.046069281605454,4.922516966675577,3.8921631871801954,2.342206726959911,1.8857865573893202,1.416765076352045,1.307829452129873
2025-03-04,66.14590144090207,5.075790667353795,6.9849824380761065,6.023542370802726,4.921283728745326,3.891188083730954,2.348085223061385,1.8853141113771126,1.4164101342680988,1.3075018016824325
2025-03-05,66.17285610835872,5.04976627021725,6.984756645723303,6.023347657384879,4.921124646279225,3.891062299518836,2.348009320266811,1.8852531678439317,1.4163643482436403,1.3074595361634114
2025-03-06,66.17158523428394,5.047374997726544,6.983684331366123,6.022422940533756,4.920369144995596,3.8904649355475365,2.3557289583839616,1.8849637398593455,1.4161469050451652,1.3072588122580315
2025-03-07,66.17053995643025,5.051896504348387,6.983232929078531,6.022033671007356,4.920051108586379,3.8902134687445744,2.353960774421935,1.8848419020293654,1.4160553699868528,1.3071743153663724
2025-03-10,66.16442270686035,5.0745483021395135,6.982161082482717,6.02110935753311,4.919295936864983,3.889616365353378,2.3414819478070537,1.884552600298082,1.415838021640719,1.3069736790200999
2025-03-11,66.02416927785384,5.0955830489052625,7.0111031639258625,6.046067738662558,4.93968713981286,3.9057393955010324,2.35118773379946,1.8923643471480018,1.4217068778370379,1.3123912765540706
2025-03-12,66.02363370516815,5.095541714722211,7.011857468202064,6.0460186943690495,4.939647070221119,3.905707713052611,2.3511686615120997,1.8923489967291052,1.421695345281927,1.3123806307416603
2025-03-13,66.02259393276259,5.105755678374296,7.0041023526134,6.045626368663305,4.939326536888207,3.905454271968087,2.3510160943516123,1.8922262023427185,1.4216030915761602,1.3122954704596321
2025-03-14,66.15787160084962,5.100201829107695,6.9707971499912285,6.01896993111704,4.91754800786206,3.8882343030943685,2.3406499701706363,1.8838829792405427,1.415334944701818,1.3065092838649934
2025-03-17,66.1662324249684,5.103267174483742,6.960074206764374,6.018775513194108,4.917389166817738,3.8881087097709717,2.3405743651567024,1.8838221281945895,1.4152892281617209,1.3064670824876539
2025-03-18,66.17811947108598,5.102813904928886,6.950574068212847,6.018240928661423,4.916952406851527,3.887763369963383,2.340366476550379,1.8836548080860633,1.4151635229034014,1.306351042756112
2025-03-19,66.18191888315013,5.09602512334734,6.957391697276105,6.017852199552736,4.916634811968033,3.8875122522684444,2.3377931149429276,1.8835331394019241,1.4150721149219951,1.3062666631703654
2025-03-20,66.16216600638856,5.092765573080143,6.98743095084853,6.015909307027672,4.91504745277278,3.886257150241082,2.3370383471923164,1.8829250316691477,1.4146152520840027,1.3058449286957632
2025-03-21,66.16330719389732,5.089686870055625,6.99459902511016,6.015132501244719,4.914412796050089,3.8857553363216426,2.310104494075881,1.9068928825610998,1.414432589538344,1.3056763111451184
2025-03-24,66.10109720319196,5.100795772904708,6.994638727741864,6.016667881297192,4.915007781925261,3.8862257830739675,2.306348524903651,1.958780101845732,1.4146038342927194,1.3058343888229444
2025-03-25,66.05284772817365,5.131589922658805,6.991800010996514,6.014920144096654,4.913580057791092,3.8850969021876085,2.303257882682342,1.9864524721559857,1.4141929165232836,1.3062619627340721
2025-03-26,66.05581620488593,5.134734642922916,6.991687179700931,6.014823077356813,4.913500764103773,3.8850342058123903,2.297572532277236,1.9864204154601859,1.4141700947579696,1.3062408827218586
2025-03-27,66.05823685397641,5.133927759892756,6.991687179700931,6.014823077356813,4.913500764103773,3.884227322782231,2.297572532277236,1.9864204154601859,1.4141700947579696,1.3054339996916993
2025-03-28,66.0690724445604,5.126004038913879,6.990784660419333,6.014046656206496,4.912866506725579,3.883725928774916,2.298889508748303,1.9861639991360232,1.4139875471489054,1.3044587093661593
2025-03-31,57.25491635221104,4.452041041918898,6.073804006047654,5.216756013086629,4.261560868338658,3.3688549075701313,1.9941224858653135,1.7228554379065446,1.2265332247474652,1.1322246024519946
2025-04-01,65.94284527480035,5.244248652484788,6.997160747295195,6.009821911711442,4.909415318712628,3.880997690921797,2.3133988285599374,1.9847687596406722,1.4129942498821262,1.3043485659910583
2025-04-02,65.9491040642951,5.223870735840937,6.962733636819962,6.011421250349256,4.910721816263411,3.8820305051468336,2.356755086058633,1.9852969478983362,1.4133702770476635,1.3046956802798695
2025-04-03,65.9571168330844,5.2242499035455445,6.956787135881277,6.011857581359762,4.911078254470479,3.8782798511063503,2.356926147989812,1.985441048034952,1.4134728646480863,1.3047903798793274
2025-04-07,65.95982791932286,5.224081377770536,6.954949802891594,6.011663648646578,4.910919831101719,3.8781547441283775,2.3568501173991887,1.9853770009473255,1.4134272683205047,1.3047482894713158
2025-04-09,65.9571854954131,5.222131544498768,6.957726749856835,6.0112758207535055,4.910603015025094,3.8779045543853488,2.359923699608413,1.9852489191675995,1.413336084489951,1.3046641168013744
2025-04-10,65.96046237802689,5.22175256721536,6.9564154693905085,6.010839574182358,4.910246645796424,3.8776231295072483,2.3597524366930487,1.9851048469174342,1.4132335167424175,1.3045694355283097
2025-04-11,65.96646593838263,5.220272720993364,6.955518097773513,6.010064181043187,4.909613228199132,3.87712291945609,2.3586417860282,1.9848487700982416,1.4130512108333337,1.3044011471923134
2025-04-14,64.69308885335784,7.075389980274204,6.813096325628953,5.893833403584225,4.814664464700678,3.7855381548612317,2.313027170230591,1.946463070921408,1.3857237088504881,1.2791748675903856
2025-04-15,64.73053168704736,7.072331399295055,6.8036785398802095,5.895369846067965,4.815273617904834,3.7860171026079317,2.284852728581038,1.9467093381795137,1.3858990311483363,1.2793367092877623
2025-04-16,64.7390927825185,7.072834756796333,6.793091454957631,5.895789435941132,4.8156163343245595,3.786286563978019,2.285015347906309,1.9468478908989575,1.3859976694380256,1.279427763240543
2025-04-17,64.75890825991276,7.0734577529301275,6.773951339423144,5.895649566013927,4.81550209009765,3.7861967392595766,2.2841703489640435,1.9468017044678214,1.385964788448086,1.2793974104828585
2025-04-22,64.76235007541365,7.072611033505835,6.773897772121791,5.8956029441796165,4.815464009893247,3.7861667986338547,2.281779935092463,1.9467863094777553,1.3859538284647959,1.2793872932169965
2025-04-23,64.76266867282102,7.072559467294518,6.773848383820597,5.895559959501706,4.815428900478414,3.7861391937965045,2.281763298698102,1.9467104348357047,1.3859437235137877,1.2793779652396475
2025-04-24,64.77351500417738,7.072607618665129,6.761207151347071,5.896259354248641,4.816000158459058,3.7865883463590246,2.2812431142877263,1.9469413745702304,1.386108139068278,1.2795297388174551
2025-04-25,64.7712323317418,7.072272023068728,6.76088633171891,5.899933747404144,4.815771639003068,3.786408672546629,2.2811348691842577,1.9468489921015586,1.3860423681655658,1.2794690250653336
2025-04-28,64.76083889023421,7.069756070891387,6.744251203234457,5.923923097355675,4.814058434095054,3.785061662262957,2.29139109819553,1.9461564029386054,1.3855492852775348,1.2790138555145931
2025-04-29,64.77614730083701,7.0706504265523105,6.716640877997128,5.924672500037166,4.81466743394871,3.7855404894375653,2.300378150881871,1.9464026003998134,1.3857245634390942,1.2791756564693375
2025-04-30,57.33819529651102,6.258377672990148,5.905146648263669,5.248248050847123,4.261560868338658,3.3506595079751786,2.1060941756804077,1.7095042135422174,1.2265332247474652,1.1322246024519946
2025-05-02,64.74870730214052,7.0663754874041045,6.628080278156635,5.9417607250962865,4.811218470630214,3.7828287361404027,2.4280411073806585,1.9299966612986281,1.3847319064686165,1.2782593252839336
