date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),TOTAL_CCASS_PCT
2024-10-15,23.777882407135138,9.552008293928383,4.488393915796092,3.1751510459249253,2.5585334929022285,43.55196915568676
2024-10-28,23.777882407135138,9.552008293928383,4.485765928349236,3.1751510459249253,2.5585334929022285,43.549341168239906
2024-11-04,23.777882407135138,9.552008293928383,4.491021903242945,3.169895071031216,2.5585334929022285,43.549341168239906
2024-11-05,23.777882407135138,9.560643109825191,4.4913973300210674,3.169895071031216,2.5585334929022285,43.55835141091484
2024-11-06,23.777882407135138,9.560643109825191,4.490271049686702,3.169895071031216,2.5585334929022285,43.55722513058048
2024-11-12,23.777882407135138,9.560643109825191,4.483888794458625,3.169895071031216,2.5585334929022285,43.550842875352394
2024-11-13,23.777882407135138,9.560643109825191,4.486892208683602,3.169895071031216,2.5585334929022285,43.55384628957737
2024-11-14,23.777882407135138,9.560643109825191,4.486516781905481,3.169895071031216,2.5585334929022285,43.55347086279925
2024-11-18,23.777882407135138,9.8850118461227,4.486516781905481,3.169895071031216,2.5585334929022285,43.87783959909676
2024-11-21,23.777882407135138,9.884636419344577,4.485765928349236,3.169895071031216,2.5585334929022285,43.8767133187624
2024-11-25,23.777882407135138,9.885762699678944,4.471875137558718,3.169895071031216,2.5585334929022285,43.86394880830624
2024-11-28,23.777882407135138,9.885762699678944,4.476755685674306,3.169895071031216,2.5585334929022285,43.86882935642183
2024-12-05,23.777882407135138,9.886138126457066,4.47750653923055,3.169895071031216,2.5585334929022285,43.869955636756195
2024-12-06,23.777882407135138,9.886138126457066,4.47938367312116,3.169895071031216,2.5585334929022285,43.871832770646805
2024-12-11,23.777882407135138,9.885762699678944,4.47938367312116,3.169895071031216,2.5585334929022285,43.871457343868684
2024-12-12,23.777882407135138,9.895148369131999,4.47938367312116,3.169895071031216,2.5585334929022285,43.88084301332174
2024-12-17,23.777882407135138,9.895523795910119,4.477131112452428,3.169895071031216,2.5585334929022285,43.87896587943113
2024-12-19,23.777882407135138,9.895148369131999,4.475253978561817,3.169895071031216,2.5585334929022285,43.8767133187624
2024-12-23,23.777882407135138,9.894772942353876,4.475253978561817,3.169895071031216,2.5585334929022285,43.87633789198427
2024-12-30,23.777882407135138,9.894772942353876,4.481260807011771,3.1638882425812622,2.5585334929022285,43.87633789198427
2025-01-02,23.77525441968828,9.894397515575754,4.461738614549421,3.1605094015781625,2.5585334929022285,43.85043344429385
2025-01-06,23.77525441968828,9.894397515575754,4.459861480658811,3.1605094015781625,2.5585334929022285,43.84855631040324
2025-01-08,23.77525441968828,9.894397515575754,4.4579843467682,3.1605094015781625,2.5585334929022285,43.84667917651262
2025-01-13,23.77525441968828,9.894397515575754,4.458359773546321,3.1605094015781625,2.5585334929022285,43.847054603290744
2025-01-21,23.77525441968828,9.894397515575754,4.429076484852796,3.1605094015781625,2.5585334929022285,43.81777131459722
2025-02-06,23.77525441968828,9.894022088797632,4.433957032968384,3.1605094015781625,2.5585334929022285,43.82227643593469
2025-02-07,23.77525441968828,9.894022088797632,4.435834166858995,3.1680179371406054,2.5585334929022285,43.83166210538774
2025-02-10,23.77525441968828,9.89364666201951,4.435834166858995,3.1680179371406054,2.5585334929022285,43.831286678609615
2025-02-11,23.77525441968828,9.89364666201951,4.435834166858995,3.177403606593658,2.5585334929022285,43.84067234806267
2025-02-12,23.77525441968828,9.89364666201951,4.438462154305849,3.177403606593658,2.5585334929022285,43.843300335509525
2025-02-13,23.77525441968828,9.893271235241388,4.438086727527727,3.177403606593658,2.5585334929022285,43.84254948195328
2025-02-14,23.77525441968828,9.893271235241388,4.4388375810839715,3.177403606593658,2.5585334929022285,43.843300335509525
2025-02-19,23.77525441968828,9.893271235241388,4.439588434640216,3.1770281798155358,2.5585334929022285,43.843675762287646
2025-02-20,23.77525441968828,9.893271235241388,4.439963861418338,3.1770281798155358,2.5585334929022285,43.844051189065766
2025-02-21,23.77525441968828,9.902281477916318,4.439963861418338,3.1770281798155358,2.5585334929022285,43.853061431740706
2025-02-26,23.77525441968828,9.902281477916318,4.439588434640216,3.1770281798155358,2.5585334929022285,43.85268600496258
2025-02-27,23.77525441968828,9.902281477916318,4.438462154305849,3.1770281798155358,2.5585334929022285,43.85155972462822
2025-02-28,23.77525441968828,9.901906051138196,4.444093555977681,3.1770281798155358,2.5585334929022285,43.856815699521924
2025-03-04,23.77525441968828,9.901906051138196,4.4463461166464135,3.1770281798155358,2.5585334929022285,43.859068260190654
2025-03-06,23.77525441968828,9.901530624360074,4.446721543424536,3.1770281798155358,2.5585334929022285,43.859068260190654
2025-03-07,23.77525441968828,9.901530624360074,4.447096970202658,3.1770281798155358,2.5585334929022285,43.859443686968774
2025-03-10,23.77525441968828,9.901155197581952,4.456482639655711,3.1770281798155358,2.5585334929022285,43.86845392964371
2025-03-11,23.77525441968828,9.901530624360074,4.475629405339939,3.1770281798155358,2.5585334929022285,43.88797612210606
2025-03-12,23.77525441968828,9.901906051138196,4.477881966008672,3.1770281798155358,2.5585334929022285,43.89060410955291
2025-03-13,23.7891452104788,9.901906051138196,4.467745442999375,3.1770281798155358,2.5585334929022285,43.894358377334136
2025-03-18,23.818428499172324,9.898527210135097,4.468120869777497,3.1770281798155358,2.5585334929022285,43.92063825180268
2025-03-19,23.818428499172324,9.898527210135097,4.47037343044623,3.1770281798155358,2.5585334929022285,43.922890812471415
2025-03-24,23.818428499172324,9.898151783356974,4.4707488572243514,3.1770281798155358,2.5585334929022285,43.922890812471415
2025-03-25,23.818428499172324,9.897025503022608,4.474503125005573,3.1770281798155358,2.5585334929022285,43.925518799918265
2025-03-31,23.818428499172324,9.897025503022608,4.473752271449329,3.1770281798155358,2.5585334929022285,43.924767946362024
2025-04-03,23.818428499172324,9.894397515575754,4.485765928349236,3.1770281798155358,2.5585334929022285,43.93415361581508
2025-04-09,23.818428499172324,9.894022088797632,4.48463964801487,3.1770281798155358,2.5585334929022285,43.93265190870259
2025-04-14,23.818428499172324,9.89364666201951,4.513172083152151,3.1770281798155358,2.5585334929022285,43.96080891706175
2025-04-17,23.818428499172324,9.912418000925614,4.515424643820883,3.1770281798155358,2.5585334929022285,43.98183281663658
2025-04-22,23.818428499172324,9.928185925606742,4.497779585249144,3.1770281798155358,2.5585334929022285,43.979955682745974
2025-04-28,23.818428499172324,9.928185925606742,4.498155012027266,3.1770281798155358,2.5585334929022285,43.9803311095241
2025-04-29,23.818428499172324,9.928185925606742,4.498530438805388,3.1770281798155358,2.5585334929022285,43.98070653630222
2025-04-30,23.818428499172324,9.928185925606742,4.500782999474121,3.1770281798155358,2.5585334929022285,43.98295909697095
2025-05-02,23.818428499172324,9.925182511381767,4.50603897436783,3.1770281798155358,2.5585334929022285,43.98521165763969
