date,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,HANG SENG SECURITIES LTD,NANYANG COMMERCIAL BANK LTD
2025-02-27,84.89450759427318,3.31019577159267,3.009705754068929,2.4917525525369055,1.9250583436845503,1.1758968719616727,1.0982161035557234,1.1109367534038592,0.9837302549225013
2025-02-28,75.07975,2.9162500000000002,2.6955,2.231178,1.7025,1.02745,0.9712500000000001,0.9825,0.8699999999999999
2025-03-03,84.85253173086133,3.348114841254489,3.0435352801682156,2.473568031907913,1.9241065037082759,1.1640137994093032,1.097673093525206,1.1103874536818685,0.9860692654833896
2025-03-04,84.95334362221172,3.292688507095936,3.061295105136789,2.435489669399138,1.9263925028628286,1.1752974406599825,1.0989772207961952,1.0692751337476494,0.987240798089761
2025-03-05,84.99181119058348,3.2941794633652606,3.0570211824116447,2.4196121725161106,1.9272647891337993,1.175829624947593,1.0994748466644362,1.0471189015851774,0.987687828792505
2025-03-06,85.04114870359729,3.274854021081259,3.0318946825522732,2.405442434165778,1.92838356105174,1.1821755786606174,1.100113088793834,1.047726751232223,0.9882611788649887
2025-03-07,85.00504246428129,3.2876160623291475,3.027776928001282,2.4270650797284965,1.9275648200139037,1.1816736579433254,1.099646009655509,1.0642648639136971,0.9793501141333492
2025-03-10,85.03265362183053,3.3031709603037513,3.00640943725203,2.382788882787784,1.92838356105174,1.1963340482718636,1.1029447827160834,1.0647169147657185,0.9825977910204903
2025-03-11,84.98452359004351,3.312621669862896,3.044329030560886,2.3871003631142766,1.9272920608087416,1.1956569013957081,1.1023204958663804,1.0641142655860307,0.9820416227615761
2025-03-12,85.00978506112006,3.3051135425825677,3.038156620042494,2.401964585534289,1.927864944324393,1.196012307897459,1.1026481583176961,1.0644305713156705,0.954024208865375
2025-03-13,85.02422693129795,3.3311577508557435,3.0386727566667098,2.3599014432597003,1.9281924592713655,1.1962154922069992,1.1028354814775285,1.0646114018884485,0.954186283075551
2025-03-14,85.08324886275541,3.354720507694335,2.9699476656800687,2.364373013277281,1.9295309676856771,1.1899624314370496,1.1036010453943779,1.063933742093938,0.9406817639818574
2025-03-17,85.1230445247646,3.356289598264381,2.971336787922909,2.3428012599873993,1.9304334598125368,1.1834322478745047,1.104117228483088,1.0474231474313251,0.941121745459269
2025-03-18,85.10012732556305,3.4191496730913165,2.9705368316073915,2.315248082391231,1.9299137400540294,1.1831136390569108,1.1038199732027085,1.0372223624959982,0.9408683725373534
2025-03-19,85.12236658457705,3.4169708870568574,2.9686439153029407,2.3010281284476997,1.9286839403942977,1.1823597231069183,1.1031165855852847,1.0365614128991378,0.9402688226298191
2025-03-20,84.89635492208649,3.594322966151573,2.967823293151637,2.3245770409754964,1.9235630176418241,1.193343470915298,1.1001876584016013,1.0620553518844726,0.9377722787916088
2025-03-21,84.8316583860878,3.601462478270424,2.9697953131944668,2.3594975781463168,1.9220971376976166,1.1952565284466765,1.099349243954804,1.0838256987898454,0.9370576354120539
2025-03-24,84.77901555100992,3.6048689899218016,3.0356494577103623,2.374957644199724,1.9209043678691293,1.194514804266107,1.0986670356608308,1.0549460111351752,0.9364761382269469
2025-03-25,84.76825574620467,3.603001298107076,3.0493659518695657,2.3746562243199785,1.9206605745682337,1.1943632013482464,1.098527597348498,1.0548121217158877,0.9363572845178467
2025-03-26,84.78021125349234,3.6035094565904355,3.0286403941613704,2.3764015155421463,1.9209314598341187,1.194531651410503,1.098682530991761,1.0606023919201595,0.9364893460571622
2025-03-27,84.85201517656856,3.606561420155987,3.0382633271012702,2.3007778383234667,1.9084426771236376,1.195543350456092,1.099613051390025,1.0615006606486506,0.9372824982323191
2025-03-28,84.87298661195852,3.615354401103099,3.0806773791274606,2.204437490511107,1.909359043082574,1.1961174076399534,1.1001410462731696,1.0831940725179987,0.9377325477861163
2025-03-31,75.12225000000001,3.2,2.74175,1.907428,1.69,1.0587,0.97375,0.9587500000000001,0.83
2025-04-01,84.85924701249726,3.624472337823797,3.125207274070586,2.1729077359969478,1.9089546555269863,1.18880433562685,1.099908044863552,1.0829646603470402,0.9375339432469814
2025-04-02,84.84487141969008,3.63232859068203,3.123266138369578,2.1725396342529426,1.9086312687921123,1.1886029460593246,1.0997217147848044,1.0926631671931177,0.9373751201760079
2025-04-03,84.8508606580716,3.6325849984229523,3.1248984203301062,2.1783402315082423,1.9087659999486326,1.1745687583707578,1.0997993446449592,1.092740298787161,0.9374412899156007
2025-04-07,84.83529039673456,3.6319184135784885,3.1271480969458936,2.1864098033938815,1.9084157384990739,1.1743532232261016,1.0995975298008716,1.0995975298008716,0.9372692680202551
2025-04-08,84.83529039673456,3.622037562861408,3.1299711971507738,2.1878213534963216,1.9084157384990739,1.1799994236358622,1.0995975298008716,1.0995975298008716,0.9372692680202551
2025-04-09,84.88921181577014,3.6172774981395808,3.0698129302837036,2.210398644828017,1.909628729982317,1.1821618800636096,1.087584409827207,1.0932341989691665,0.9406898921362596
2025-04-10,84.85205860721726,3.5959287276139813,3.082587665438699,2.2193140299624923,1.908792948462545,1.1901154614171503,1.0871084099971597,1.0955793846205142,0.9685147652701966
2025-04-11,84.8580488603713,3.604654160019965,3.08139335637586,2.2237064919513623,1.9089277024469224,1.2127903397143553,1.0871851559793861,1.0688300819173966,0.9544638512234612
2025-04-14,84.99846263728892,3.6021331552520914,3.0567925409351675,2.077473938828261,1.91208638629793,1.1935831557544387,1.0889841105395017,1.055041748652556,1.0154423264511196
2025-04-15,84.98884689662987,3.6130384923476777,3.03099283933386,2.098450493787395,1.9118700750113742,1.1934481275936384,1.08886091550204,1.0591647087156206,1.0153274510785255
2025-04-16,84.9648170606584,3.6925981378357653,3.054168842641802,2.02858561797151,1.911329510855266,1.1931106908146525,1.0885530498214162,1.0517967130741994,1.015040376326983
2025-04-17,84.9636159255514,3.6868911950229952,3.0753309454191045,2.014420087413702,1.91130249067143,1.193093823984512,1.0885376611072495,1.0517818439789528,1.0150260268506561
2025-04-22,84.95881172470958,3.682441906644644,3.0765706585878707,2.0185469996294545,1.9111944175752622,1.1972671774478878,1.088476110601296,1.0517223718017716,1.0149686330022474
2025-04-23,85.00567587082107,3.6844731791172305,3.0853396517951355,2.0140029103292973,1.9122486518873307,1.1979276022207792,1.0890765251133465,1.0523025125770518,0.9589530961387649
2025-04-24,85.00687819543815,3.6816964822885136,3.0853832909966057,2.0154458015919143,1.9122756988298388,1.1979445457699114,1.08909192906729,1.0523173963974852,0.9589666596202892
2025-04-25,85.02612001592007,3.641502823938754,3.086081686146075,2.0342934383299416,1.9127085539880322,1.1982157077556983,1.0893384516056102,1.052555594798148,0.9591837275176672
2025-04-28,85.02852585599015,3.6302877390395927,3.0861690077712263,2.035765764576853,1.912762674661547,1.2053234380951563,1.0893692747702597,1.0525853771806144,0.9592108679145922
2025-04-29,85.05379539910209,3.6341969921347825,3.044630610934101,2.0462770719938272,1.9133311267002437,1.2056816469700737,1.0896930233425945,1.0528981939829742,0.9594959348393235
2025-04-30,75.126,3.2224999999999997,2.68925,1.808678,1.69,1.0649499999999998,0.9625,0.9299999999999999,0.8475
2025-05-02,85.02968622757389,3.6507771176155654,3.0466570561823616,2.061800309730911,1.9146046016354712,1.206484124563133,1.0904183012273023,1.0535989819650817,0.945973279506283
