date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,KGI ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-08-08,22.02427295626288,17.12159377146783,17.97458209297,13.06732310510648,11.941836501030457,8.855049232882987,1.143805816349897,3.2505152278452027,2.5280512937943667,2.0929700022899014
2024-08-13,22.006887162649154,17.146975711883215,17.960393094532602,13.057007859602557,11.932409706094338,8.848059124346463,1.1429029047352104,3.287990939148143,2.526055669324669,2.0913178276836484
2024-08-14,21.985693848354792,17.15364806866953,17.967381974248926,13.091845493562232,11.937052932761087,8.851502145922746,1.0975679542203147,3.2892703862660944,2.5384835479256083,2.0875536480686696
2024-08-15,21.994756065446136,17.160718579328822,17.906090062858517,13.12472091505513,11.94197323074457,8.85515061999794,1.098020357457722,3.2906261807439976,2.5395298778323543,2.0884141105348126
2024-08-16,22.06165041878347,17.134651471463226,17.89326742642684,13.11616092269669,11.934184630875555,8.849375257448854,1.0973042244496316,3.2884800219689687,2.5378735868918487,2.0870520389949196
2024-08-19,22.060135923663076,17.133475206517012,17.881741836571248,13.132422599025196,11.933365369213519,8.848767762751425,1.0972288963639276,3.288254273357589,2.5376993661472276,2.086908766389785
2024-08-20,22.050854046143645,17.18724990281938,17.86865753549951,13.122813436078019,11.924633571902225,8.842293005282052,1.0964260398326207,3.2858482153065194,2.5358424987995334,2.0853817483364967
2024-08-21,22.049341503566854,17.19293030912749,17.86743186391074,13.121913297969638,11.923815620998719,8.841686482531554,1.0963508322663251,3.2856228278763493,2.5356685567953177,2.0852387049570145
2024-08-22,22.03221384509938,17.202421750057116,17.853552661640393,13.166552433173406,11.914553347041352,8.834818368745715,1.0954992003655473,3.283070596298835,2.533698880511766,2.0836189170664836
2024-08-23,22.108183395743904,17.191067677413464,17.842953694401313,13.130194538314003,11.907480135172161,8.829573477029866,1.0948488446433464,3.281121563613115,2.532194720979085,2.0823819526897434
2024-08-26,22.11272752186722,17.19688492018179,17.8466211432617,13.132893324502707,11.909927604083403,8.831388311599333,1.0950738803754538,3.258958138260214,2.532715189439788,2.0828099664283917
2024-08-27,22.111212605617723,17.140899748801097,17.845398492806577,13.147978990637132,11.909111669330898,8.83078328385476,1.0949988581868006,3.304407398949532,2.5325416761817765,2.0826672756337063
2024-08-29,22.132693296759815,17.06040345162581,17.86273501342934,13.160752042973883,11.920681181781816,8.839362249271387,1.0960626321504086,3.3076175781473225,2.5350020001142926,2.0846905537459284
2024-08-30,22.132796780684107,17.021446862996157,17.86743186391074,13.187077007499543,11.923815620998719,8.841686482531554,1.0963508322663251,3.3084872873605264,2.5356685567953177,2.0852387049570145
2024-09-02,22.133049810794432,17.020498222267953,17.867636130831933,13.187227766917035,11.923951938356712,8.841787563878315,1.0963633661442078,3.3085251111797054,2.5356975454722135,2.085262544157492
2024-09-03,22.176502188846598,17.103864485821074,17.818240007315207,13.195944633039582,11.910068694350146,8.83996845317697,1.0961378001805941,3.239264364662986,2.535175850678371,2.0848335219284713
2024-09-04,22.177009155645983,17.101969435458983,17.818647341890795,13.196246299450204,11.910340964943362,8.84017053962303,1.0961628584818317,3.2393384159932337,2.5352338061654875,2.0848811823470914
2024-09-05,22.182724290466012,17.07910889617886,17.818647341890795,13.213391703910297,11.910340964943362,8.84017053962303,1.0961628584818317,3.2393384159932337,2.5352338061654875,2.0848811823470914
2024-09-09,22.18348498011065,17.079694572721866,17.819258378674956,13.213844817338028,11.910749394174935,8.840473686616981,1.096200448081935,3.2360203008550137,2.5353207443646837,2.084952677060948
2024-09-10,22.181456590316827,17.09870616742102,17.817629040369408,13.224066200338317,11.909660311799936,8.83966534083116,1.0961002148767889,3.212865176244685,2.535088922415764,2.0847620353860923
2024-09-11,22.18171011875507,17.097758626601596,17.81783269136254,13.224217348070086,11.909796436204868,8.8397663759701,1.0961127430249968,3.212901898480987,2.535117897840921,2.0847858636888366
2024-09-12,22.2524164975405,17.194684278719915,17.347184479378075,13.322555123662758,11.982158623141045,8.867943999174436,1.099606710008829,3.287353949525874,2.5546650155366746,2.0914313233118915
2024-09-13,22.2524164975405,17.13849999426691,17.347184479378075,13.335167922213431,12.025730109043376,8.867943999174436,1.099606710008829,3.287353949525874,2.5546650155366746,2.0914313233118915
2024-09-16,22.244764622949692,17.13260662746581,17.34121935284206,13.330582396295403,12.010132618089703,8.864894604724734,1.0992285914056144,3.332072487190949,2.553786550210332,2.090712148825694
2024-09-19,22.23483155083279,17.09251808292353,17.342412049932943,13.331499249171797,12.010958652865183,8.865504315829293,1.0993041943212167,3.3781537650308926,2.5539621949402203,2.0908559441521373
2024-09-20,22.240185287103284,17.092047330765,17.346587782058336,13.384012107870117,12.013850669601908,8.867638965327462,1.0995688864428543,3.3101724454228583,2.5545771418088425,2.0913593835993396
2024-09-23,22.23993028881984,17.097584186569133,17.346388892073794,13.395324306041253,12.013712922939334,8.867537292041689,1.099556279165759,3.2872031828657255,2.5545478519096045,2.0982147975738674
2024-09-24,23.095213831991575,17.01371196938302,17.125808168302818,13.151488388418992,11.864080528097649,8.757090933795306,1.0858611592332166,3.3096685802280423,2.5227306181142928,2.0743458224350917
2024-09-25,23.09469083662632,17.002004098778293,17.125420351226804,13.162513162513163,11.863811863811865,8.75689262786037,1.0858365697075374,3.309593632174277,2.5226734904154258,2.0765633668859476
2024-09-26,23.10306160589894,16.856388822816495,17.111239480331193,13.280550930488067,11.890765344841256,8.76006660097183,1.0862301358070836,3.3107932085131444,2.5235878441899713,2.077316026142014
2024-09-27,23.07065862845121,16.953772720589065,17.087240275531325,13.267579826039746,11.874088065964642,8.747780253588354,1.0847066541493704,3.306149687256111,2.520048410265691,2.087975478164482
2024-09-30,23.048919740873476,16.914449808368477,17.079512950673255,13.281930108195498,11.86871827339431,8.743824264281919,1.0842161196594724,3.3679664446981943,2.5189087743496397,2.09155351550576
2024-10-02,23.294778697903094,16.999535531816072,17.132078891620313,12.777406454974907,11.865462825552548,8.761455937829234,1.0864024107031596,3.374757853477281,2.52398808242611,2.18413331369728
2024-10-03,23.28210583495541,17.15291295097551,17.080485265492733,12.922683445747138,11.694807840296953,8.752433117559187,1.0852835996559684,3.3237517541080077,2.5213888008691323,2.1841473903399575
2024-10-04,23.020931206629157,17.339280256291246,17.08570587635985,13.295674519170902,11.38707449879439,8.755108278524288,1.0901434280086486,3.3247676511541027,2.5108391727135855,2.190475112353827
2024-10-07,23.150061542283503,17.17424935352372,17.22393486680895,13.232155560825232,11.35539821809682,8.733358176089975,1.093081292275032,3.316508011789017,2.536219609968721,2.185033368339036
2024-10-08,23.102142905428245,17.220982897316297,17.497014353635727,13.042204646341737,11.306023119042791,8.713580747650916,1.0996191892561797,3.377723698145519,2.530476126095676,2.110232317086911
2024-10-09,22.946822250924154,17.30392375183717,17.984233732686057,12.849062486082039,11.16443236983922,8.611321426980805,1.0878279071838952,3.4928517347347796,2.476283792811651,2.0832405469202335
2024-10-10,22.919977330058785,17.105804171713693,18.235967417515862,12.860746552279773,11.142720615199973,8.594574771911498,1.105715269983442,3.4860590974251835,2.4714681009479147,2.0769666729638727
2024-10-14,22.89777777777778,17.101111111111113,18.23333333333333,12.893333333333334,11.141111111111112,8.593333333333334,1.0855555555555556,3.4855555555555555,2.471111111111111,2.097777777777778
2024-10-15,22.891419050263814,17.124132185504028,18.228269925020825,12.889752846431545,11.1380172174396,8.590946959178005,1.085254096084421,3.484587614551513,2.4704248819772285,2.097195223549014
2024-10-16,22.846109458919614,17.233343690354655,18.209862843446224,12.876736650539305,11.126769940964978,8.582271738647965,1.0841581961028008,3.481068844600293,2.467930223267788,2.091748413156376
2024-10-17,22.819015107012625,17.588641477228645,18.11954823049555,12.671935094155593,11.113574144065261,8.572093590326192,1.082872438291788,3.4769404697250152,2.4650033805127296,2.0903760681866044
2024-10-18,22.819015107012625,17.58642474756991,18.11954823049555,12.671935094155593,11.113574144065261,8.572093590326192,1.082872438291788,3.4769404697250152,2.4650033805127296,2.092592797845339
2024-10-22,22.820026823618083,17.570578259568386,18.120351588911426,12.746760660171361,11.091898602289984,8.572473647457853,1.0385838903113536,3.4704441414779597,2.476196809984593,2.0926855762090026
2024-10-23,22.820026823618083,17.565036189716135,18.14251986832042,12.746760660171361,11.075272392733238,8.572473647457853,1.0385838903113536,3.4704441414779597,2.476196809984593,2.0926855762090026
2024-10-24,22.820279766787117,17.57520672149682,18.142720964774213,12.74690194861336,11.064310891396396,8.572568667006584,1.0385954022478885,3.4704826087920373,2.476224256800195,2.0927087720853934
2024-10-25,22.787752662224094,17.526400850140583,18.23485133609334,12.774247824835616,11.04961367309438,8.561181341185327,1.0372157895902057,3.4658726117469945,2.472934977528836,2.089928933560628
2024-10-28,22.787752662224094,17.526400850140583,18.354402355597866,12.656910713099693,11.045185857557174,8.561181341185327,1.0372157895902057,3.4658726117469945,2.472934977528836,2.0921428413292302
2024-10-29,22.870538045350013,17.55785404006177,18.421081867771715,12.371821221850663,11.085311795225028,8.592283165390896,1.0409838797480309,3.4784637433202605,2.4819188765817515,2.09974336469987
2024-10-30,22.826412374563397,17.6248821866164,18.385540832732715,12.426678494206353,11.063924155901757,8.575705494261795,1.0389754393746187,3.471752508732051,2.477130343183456,2.1089981704274545
2024-10-31,22.82726809039097,17.624686758476926,18.38533697026146,12.426540704765706,11.063801476947642,8.575610405162664,1.03896391901182,3.4717140132614817,2.4771028762779146,2.108974785443417
2024-11-01,22.813860969204004,17.64093130464655,18.374538724941544,12.442513768991233,11.057303383237846,8.570573698733364,1.0383537051607399,3.4696749742350868,2.475648001418455,2.116601469431177
