date,CCB INTERNATIONAL SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD
2024-12-23,66.27454640654086,7.777335455852917,7.728322397163439,6.393861155728267,3.3531795463845,2.982501765855832,1.9601922367956728,1.8472775635750867,1.6827834721034145
2024-12-27,66.27434864041975,7.777312247946575,7.673243735247677,6.395184895687941,3.35316954035129,2.9841340897973803,2.0136007639073457,1.8462276360375038,1.6827784506045433
2024-12-30,66.32145028849403,7.782839638739265,7.59433802641704,6.396594526437697,3.3555526616472826,2.986254934989941,2.0202576314767637,1.8587378786529778,1.6839744131450038
2025-01-02,66.31630147307187,7.782235423894961,7.596435784846553,6.3957993384471346,3.35529215586493,2.9860230993561165,2.025475468498549,1.8585935769494755,1.6838436790704139
2025-01-03,66.3111534570364,7.7816313028588935,7.607788889242288,6.388286447712174,3.3550316905277744,2.985791299716265,2.0281546499633403,1.8584492976497404,1.6837129652931295
2025-01-06,66.33244370439279,7.784129718987056,7.54392765757834,6.363606909068159,3.3561088766549343,2.9909312581579615,2.0848056800677783,1.8597926470526185,1.6842535480403664
2025-01-08,66.34324258792208,7.7853969708101145,7.545902590986341,6.3568763226430915,3.3566552492419617,2.9906713936977547,2.085145085228556,1.8515820559247398,1.6845277435453616
2025-01-09,66.33779317055455,7.784757480248439,7.545730807433766,6.357399585411858,3.3563795344185894,2.9896790156958377,2.0924410619421465,1.8514299674373613,1.6843893768574563
2025-01-10,66.33799131550107,7.784780732610039,7.548740254769995,6.356821192600316,3.3563895596185787,2.986999727561797,2.0924473118730305,1.851435497490056,1.68439440797512
2025-01-13,66.3431434996152,7.785385342771233,7.549326532690853,6.364633394555508,3.3566502358408608,2.9749844371639074,2.092609823181952,1.8487415065959851,1.6845252275844966
2025-01-14,66.34869290066428,7.786036566444239,7.546970619995366,6.365016407134741,3.356931009367069,2.9700053516641063,2.0927848635935975,1.8488961481687987,1.6846661329678116
2025-01-15,66.35017950501857,7.786211019856302,7.5471397169118974,6.364860275493984,3.3570062245376695,2.968130049895346,2.09283175439061,1.8489375744116434,1.6847038794839724
2025-01-16,66.35047683388358,7.78624591147683,7.547173537204515,6.364888797748117,3.3570212679762546,2.9676952300353823,2.092841132802165,1.8489458598829795,1.6847114289901846
2025-01-17,66.34780097002695,7.785931898149307,7.546869165482539,6.368963765049508,3.3568858818825063,2.9672768101011027,2.092756730123961,1.848871293314126,1.6846434858700021
2025-01-20,66.34889111072924,7.786059826447507,7.547291905782651,6.369068411571776,3.3569410378617444,2.9668774545768883,2.0912974157306996,1.8489016715605888,1.6846711657389042
2025-01-21,66.34700816292538,7.785838862027372,7.547077717474735,6.371874975562363,3.3568457695814597,2.9666438903570915,2.0912380657730703,1.8488492006709667,1.6846233556275576
2025-01-22,66.33254276074038,7.784141343275504,7.5528989139684,6.378549730049701,3.3561138884390456,2.9661464167224567,2.0907821205763897,1.8545687630383778,1.6842560631897499
2025-01-23,66.34393621435807,7.785478368054852,7.534779572045565,6.379944044342384,3.356690343468993,2.967103966394072,2.0911412388631923,1.8563808969910172,1.6845453554818528
2025-01-24,66.35731613333478,7.787048505066663,7.501192745667417,6.3812307200999605,3.357367304279404,2.967702357338763,2.0915629699503326,1.8716941779530414,1.6848850863096425
2025-01-27,66.3568204845417,7.786990340550403,7.502630594680057,6.380436117007422,3.3573422267875874,2.9676801904071066,2.091547347247033,1.871680197535894,1.684872501242793
2025-02-03,66.35077416541336,7.7862808034100714,7.501946967909724,6.377166006630891,3.357036311549667,2.967409780502427,2.091356769057163,1.8833102169626323,1.6847189785640586
2025-02-04,66.35136883646749,7.786350588214713,7.502014204362764,6.377223162196581,3.357066399100976,2.9665401226357986,2.0913755129128306,1.8833270961940514,1.684734077914797
2025-02-06,66.62215519014612,7.818127438055486,7.524381465077861,6.403999152616735,3.3707669117687717,2.576236624669519,2.0999106186573737,1.8928129583750957,1.691609640633044
2025-02-07,66.61795867343582,7.817634975715543,7.523907505740121,6.410344673858496,3.3705545878109024,2.575774396558416,2.0997783456923798,1.8925437547203783,1.691503086467933
2025-02-10,66.62107343742986,7.818000494089652,7.5259091008839665,6.411244324475813,3.3707121801820747,2.5707693182080167,2.0998765221318387,1.8908324488544725,1.691582173744313
2025-02-11,66.64296313228355,7.820569255539321,7.525831345427152,6.377043118185578,3.371819695526047,2.5716139962207127,2.1065677597755594,1.891453719920658,1.692137977121423
2025-02-12,66.64316310445577,7.820592722326339,7.525853927809015,6.377062253456653,3.37182981317504,2.571621712732896,2.106274015899666,1.8914593955102668,1.692143054634353
2025-02-13,66.64426297285502,7.8207217921723355,7.5267283080806795,6.37791767424919,3.371885461329875,2.5716641543776935,2.1063087775184473,1.8883398779166065,1.6921709815001573
2025-02-14,66.60558941941514,7.816183440502199,7.526858996876197,6.394009700163153,3.369928761881718,2.5724210402760312,2.1305776304937005,1.8932419928592403,1.6911890175326196
2025-02-17,66.59490465077147,7.81492958009099,7.521003910717387,6.39988047892337,3.369388162969821,2.570958909542993,2.1300859225990294,1.9079306648551189,1.690917719529816
2025-02-18,66.61318068362554,7.8170742773543465,7.524567593972165,6.388739848073229,3.370312844055972,2.5712145780508124,2.130070634755347,1.8934577720499557,1.6913817680626237
2025-02-19,66.62976762178859,7.819020758911356,7.512341022472836,6.388530641064354,3.371152064915279,2.5712548111021163,2.1222009008012623,1.8939292503168244,1.6918029286273804
2025-02-20,66.39893281471308,7.791932233574632,7.467181192300779,6.369836063155583,3.359472912123629,2.944068720112669,2.094817989788498,1.8878162947054067,1.6859417795257317
2025-02-21,66.38315503889358,7.790080707431507,7.469143011862902,6.388497818357082,3.357030712715995,2.9433691477807953,2.103287044550526,1.8798953539266572,1.6855411644809644
2025-02-24,66.34516981526399,7.785623131445687,7.462943062285198,6.386485222295899,3.3551097801800345,2.9421330020885215,2.1667570947889185,1.871202213688976,1.684576677962778
2025-02-25,66.33635160262904,7.784588311873144,7.443880779130064,6.413712617872395,3.3546638385758816,2.9421899762111354,2.169306595427484,1.8709535044152004,1.684352773865652
2025-02-26,66.54451230406197,7.809016024947761,7.490459975560339,6.459006724606827,3.3651906336262436,2.568863655234127,2.180608100434223,1.8927043789891802,1.6896382025393397
2025-02-27,66.52218910329425,7.8063963914650385,7.517300190680359,6.465675816374708,3.3618153358325435,2.5656057352994948,2.1798765877859783,1.892069447296345,1.6890713919712836
2025-02-28,66.52746957931738,7.807016056715504,7.5105580789772866,6.466189056341431,3.3620821939368004,2.5652103028879076,2.180049624575813,1.8922196381948295,1.6892054690530351
2025-03-03,66.56216221840052,7.811087247038606,7.455134026166503,6.470010584685556,3.363835447214876,2.5650495034996936,2.1811864733885957,1.8932063898838534,1.6983281097218088
2025-03-04,66.60034596506051,7.815568119754271,7.4024349938798455,6.473572205394008,3.3573687092341182,2.561932914053128,2.182437722881436,1.9017892420474076,1.7045501276952744
2025-03-05,66.66871892237722,7.823591704282467,7.312926214954836,6.464908895204411,3.354811836206916,2.5642628544573354,2.184678247598098,1.9198012793898833,1.7063000455288282
2025-03-06,66.66941937133058,7.8236739021514135,7.313003047562332,6.464976818193518,3.3548470832384685,2.563239154569199,2.184701200725392,1.9198214496109183,1.7063179726181785
2025-03-07,66.4136749404165,7.7936622259041854,7.286445467149511,6.440177114928777,3.341230283587477,2.9362597765981846,2.1763206692828594,1.9124569990319695,1.699772523100534
2025-03-10,66.7115734518268,7.8286206945872445,7.2896922642961535,6.475222172574993,3.336242568191709,2.5466872878617313,2.1826282655975677,1.9219364430156347,1.70739685204818
2025-03-11,66.47887901072251,7.801313940708028,7.2355301051004055,6.453534139228001,3.317870712342329,2.921183042843655,2.1750151118654295,1.9152325998396316,1.7014413373500077
2025-03-12,66.73201883635377,7.831019965840117,7.259325912528753,6.482314567365243,3.3305045778058844,2.5465663870552406,2.187804160510818,1.9225254671921106,1.7079201253480596
2025-03-13,66.4936073902131,7.79031817846646,7.201505538978573,6.459155400037572,3.3186057857924127,2.922129621800471,2.197202874289844,1.915656919156728,1.7018182912648505
2025-03-14,66.75077145091885,7.8204472380196215,7.229357365346341,6.484136186862016,3.3314404953720524,2.5466809082930193,2.205700557533751,1.92306572327467,1.7084000743796801
2025-03-17,66.77144161529861,7.822868931828089,7.235354052813231,6.486144076178199,3.2986498307110854,2.5465675905124225,2.206383578749922,1.9236612232778783,1.708929100630557
2025-03-18,66.7688320537281,7.821060044556442,7.235071280696463,6.48423711539939,3.29852091287399,2.553532888873123,2.2062973488639464,1.9235860427473777,1.7088623122611606
2025-03-19,66.80829835327414,7.825682984467052,7.163995325312905,6.484309768447552,3.3004706311841976,2.5554934659280866,2.227154017342621,1.9247230526460162,1.7098724013974265
2025-03-20,66.58371178934252,7.799375724811883,7.090445883831569,6.463860832742919,3.289375581965981,2.9311859053170344,2.219667090113064,1.9182527944959287,1.7041243973791123
2025-03-21,66.57752426385831,7.798650940404987,7.100428793078819,6.462360847538966,3.2886202510700513,2.930913514562589,2.219460819745771,1.9180745341116376,1.7039660356288633
2025-03-24,66.8683403260508,7.832716084490459,7.062948613889218,6.49269651913915,3.3029852128501305,2.577811881377344,2.2291556058305,1.9219366579671673,1.7114090984052353
2025-03-25,66.83996534786277,7.829392341939549,7.09922562876729,6.4902423528878845,3.3015836208125084,2.5795770451988416,2.2282096837187093,1.9211211014499476,1.710682877362493
2025-03-26,66.84982342527191,7.830547081553364,7.086727882554038,6.4902965979121845,3.3020705640168817,2.5796565058155845,2.2285383173951563,1.9214044433163269,1.7109351821645635
2025-03-27,66.87730055183678,7.833765653005129,7.047333480971559,6.495072123501713,3.3026750084434378,2.579813458498674,2.229454308287342,1.9229469916046495,1.7116384238507167
2025-03-28,66.89623566618324,7.835983643970361,7.022672216341077,6.49570626959211,3.3036101019418007,2.5713571517723097,2.230085538494143,1.9322263679756246,1.71212304372933
2025-03-31,66.64494340961869,7.806548175850417,6.996441947103212,6.471905630179813,3.2912002611030875,2.936742674120512,2.2217083372701967,1.9248180228706926,1.7056915418833691
2025-04-01,66.65934533006215,7.808235164840347,6.9772443639598904,6.472403790527127,3.291911486920064,2.9373773019285907,2.2221884467141386,1.9252339745485736,1.7060601404991154
2025-04-02,66.68316215448792,7.8110249817081145,6.935301008054501,6.474566203537507,3.293087659256005,2.9391774147906418,2.230488542127012,1.9265223345747773,1.7066697014635215
2025-05-02,66.6821611050631,7.8109077223908825,6.935196895129127,6.474469007175419,3.293038223335442,2.939133291780193,2.2304550579729914,1.927994616260808,1.706644080892034
