date,CMB WING LUNG BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,HANG SENG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-10-14,60.66925925625581,11.11461382213164,5.872254223444364,6.638072927498715,5.1119906796623376,2.4716297226816257,3.3689948376847973,2.3827057240789786,1.1722422471682654,1.1982365593934625
2024-10-15,60.69075250839335,11.135414757769126,5.771489377481306,6.64244811146088,5.116086601161779,2.519999237384251,3.3702189359875483,2.3835714618355865,1.1722645049743308,1.1977545035518418
2024-10-16,60.704306252178284,11.07960668436804,5.814176310973787,6.6590057718866875,5.116789751897883,2.5026427160687725,3.3709471299377007,2.3822512254075896,1.1722608582031162,1.1980132990781327
2024-10-17,60.74037029834706,11.06672354771391,5.770219891102126,6.670079630621075,5.128508556397196,2.4955304906676594,3.372908999700397,2.3836376804500805,1.1733103698115175,1.1987105351889857
2024-10-18,60.76208018505612,11.045475763431712,5.802482118821829,6.399391249761993,5.128798536300373,2.7291970567799284,3.374114548364388,2.384489642723999,1.174831919196886,1.1991389795627703
2024-10-21,60.77905680005294,10.984925462533598,5.804768100630639,6.416279065029777,5.1393567760082774,2.741599863996675,3.375016445046831,2.385127013882348,1.174962203965727,1.1989082688531867
2024-10-22,60.802716948963955,10.9488610534419,5.78410301093096,6.424790772046666,5.159418378430032,2.7438483094322312,3.3763608978579454,2.3860771398360705,1.1753567275616221,1.1984667614986133
2024-10-23,60.84373796445305,10.990843422037827,5.740331286001238,6.417017796203107,5.1177343668449895,2.7421713789805886,3.3802166124166173,2.3876580513336743,1.1761354680865475,1.2041536536423574
2024-10-24,60.927136592079265,11.118525300343912,5.692686724426486,6.430388516391998,5.125293584245689,2.5459213958206877,3.385654209523043,2.3909785258850227,1.1775869020851935,1.2058282491987014
2024-10-25,60.78755987139913,10.907332753962644,5.778722932628617,6.517866514503173,5.114082538023668,2.753144523981976,3.3771976976276394,2.3855256033196284,1.1747542476972999,1.2038133168562244
2024-10-28,60.80419497313123,10.84221514967855,5.816412818736204,6.527884489157605,5.115095146415893,2.750826332202231,3.3780606236422046,2.386135141844116,1.1750544154967066,1.204120909695259
2024-10-29,60.8410172724815,10.799960488433902,5.949038982598991,6.561253346409611,5.119569386504525,2.5802078877334664,3.38011655590479,2.387587375171923,1.1757695691165695,1.2054791356447228
2024-10-30,60.932476980773664,10.733470860430822,6.002051131377354,6.594854115149104,5.138528112345546,2.4360424543953503,3.3852632412425745,2.391222800380859,1.177486151170041,1.2086041527346891
2024-10-31,60.81363025302553,10.62325479311629,6.194094291176643,6.570371334823875,5.127586304383062,2.5231205093373705,3.378660400217178,2.386558801488583,1.1751895044067813,1.2075338080246827
2024-11-01,60.79550263795051,10.611569782476579,6.210587390275906,6.52945749120456,5.154869176247243,2.5656852991120083,3.3775511602677737,2.385775276052275,1.1758696993026685,1.1931320871104707
2024-11-04,60.83002355829624,10.630279388261552,6.18842583306727,6.526795771582769,5.203655506192427,2.4972248556068624,3.3807011709987815,2.387194920153433,1.1765693949106755,1.1791296009299883
2024-11-05,60.80416129260748,10.604944531488066,6.20074949960346,6.586814261112245,5.201036029126224,2.491986773708378,3.3798172920542906,2.386077553881762,1.1757613346164346,1.1686514318016576
2024-11-06,60.81111442814894,10.580961513731186,6.201165154534761,6.589813414003699,5.201404855278248,2.502418123954772,3.3802242219432816,2.3863648375394932,1.1777413134706427,1.1687921373949837
2024-11-07,60.82313167180876,10.612847141501303,6.2100804608499,6.583120951035119,5.204274662827423,2.4518144131230426,3.3808942522225807,2.3868378643547636,1.1779747661321802,1.1690238161449251
2024-11-08,60.831135841948345,10.633650525751428,6.229153456735896,6.5860456039933695,5.21041894973779,2.395697490418735,3.37958800702619,2.387058152157698,1.178488053945673,1.1687639182848684
2024-11-11,60.798732943025854,10.579695827843198,6.215529685311328,6.6510573975779685,5.182519937202916,2.4612092369173397,3.3779205539009496,2.3858804028084664,1.1793770355754032,1.1680769798365709
2024-11-12,60.79914899162693,10.508098997919797,6.23793993416248,6.674790065516266,5.220261739030015,2.448560119464082,3.377913033238588,2.3858750908419304,1.1793376489906924,1.1680743792092214
2024-11-13,60.75195662068681,10.495649926628689,6.271647956004466,6.6614711165447344,5.222695587714077,2.4909644222989495,3.3752808892426747,2.3840159645904357,1.1791533262807194,1.167164190008445
2024-11-14,60.737530240999774,10.491505037167165,6.3584785201459715,6.6420218411965255,5.229837455620364,2.4389571120219857,3.374479382816097,2.3834498475236243,1.1768535315365474,1.16688703097195
2024-11-15,60.85498435717946,10.502164738749038,6.450897237531716,6.633026053610476,5.239754260394941,2.202040170143639,3.3809967674495187,2.3880531826306286,1.1789425050667437,1.1691407272438317
2024-11-18,60.45341897055607,10.434643539041573,6.580649511455537,7.044869454544587,5.206360797620235,2.2145670971419373,3.3586946180959343,2.37230081065084,1.1719699549058338,1.1625252459874547
2024-11-19,60.44612863258462,10.454935410993226,6.538842009275634,7.054061845017899,5.206274853115978,2.2363454395600466,3.3582855176498825,2.3720118563307366,1.17182720497295,1.1612872304990263
2024-11-20,60.49181409174109,10.425134961623634,6.5037385991735945,7.0901824679110295,5.224074795102064,2.1965681282318927,3.3608257571671483,2.3738060689494094,1.1727135863594742,1.1611415437406596
2024-11-21,60.45647503827502,10.454593869353422,6.330691759003517,7.1250510935293425,5.2255834955499,2.344179915257377,3.358762868691787,2.3723490171602966,1.1718841128257738,1.160428830353559
2024-11-22,60.42841067725669,10.439990782812286,6.339827063462508,7.126764025569643,5.224091867926704,2.3812582224233396,3.357193556207752,2.3712405861472523,1.1713365742111121,1.159886643982713
2024-11-25,60.401541891372986,10.446888789150034,6.350921899179419,7.114063716059352,5.223412394739967,2.407097581308582,3.355700819367234,2.3701862417606656,1.1708157531063126,1.1593709139554418
2024-11-26,60.44872948613923,10.547077085384702,6.313013105641825,6.928519877555366,5.232975229668333,2.510115067223433,3.3160733735929218,2.3720379062115144,1.1708167414052413,1.1606421271774372
2024-11-27,60.47328330000924,10.496187856338993,6.323261285945732,6.934861213899556,5.235155933861015,2.5147865547866286,3.3172699145295463,2.3728938102094803,1.1712392079801768,1.1610609224396282
2024-11-28,60.612517331866165,10.529569935619916,6.349006847845818,6.930148766431851,5.244012133958341,2.2937166899090973,3.3248553522197537,2.378319789586071,1.1741372893109918,1.1637158632519888
2024-11-29,60.51281451827926,10.547919132133229,6.31353969944789,6.967547411222835,5.232715507155818,2.399491500746009,3.3193862272274552,2.374407640989225,1.1722059260145186,1.1599724367837603
2024-12-02,60.51673579086499,10.597518771886245,6.316619634453641,6.914319427109172,5.232944831322463,2.395552157163207,3.319601325770101,2.374561504260403,1.1720989533630835,1.160047603806692
2024-12-03,60.48398077925123,10.629483054395324,6.312835063002506,6.878128162914973,5.23011247153828,2.449894534198803,3.317804573540199,2.373276259961728,1.171464548444706,1.1530205527522461
2024-12-04,60.659967608022654,10.725171461519746,6.294072363277378,6.876634756009626,5.245089378456109,2.160151757387777,3.3274682608535207,2.3801888430196048,1.1748766442580323,1.1563789271955434
2024-12-05,60.49049571198892,10.687271615361647,6.289543726097594,6.84780470313687,5.22988708002175,2.4385436127060243,3.3181719757186054,2.3735390683485824,1.1715942723683082,1.1531482342516952
2024-12-06,60.68289595513041,10.689970236169827,6.301734341353554,6.86224789339587,5.31714418820506,2.1040561499402743,3.328725982383606,2.381088510430036,1.175320725924584,1.156816017066777
2024-12-09,60.475812484419244,10.658630121649315,6.327127977980697,6.586435674818136,5.2990824583646585,2.6618238372092864,3.2942381027915792,2.373000225463668,1.170962671757695,1.1528864455457226
2024-12-10,60.68769544994892,10.617946711913289,6.48209330813623,6.6698631004905415,5.35007091392688,2.4230683822770596,3.056366561316595,2.3812926702739743,1.174687696662193,1.156915205054319
2024-12-11,60.59150149552115,10.476890472084234,6.468221408450359,6.687589872270311,5.3536188074819915,2.7833609389043024,2.9318286100417543,2.3774750453415585,1.174452880467624,1.155060469436711
2024-12-12,60.73190754027311,10.501361640073217,6.506632287963895,6.657309152912408,5.367827875931957,2.5784896881355666,2.938604642944888,2.382969858059613,1.1771672722072948,1.1577300414980534
2024-12-13,60.65937192659456,10.379169578024797,6.507667993628215,6.624160575759906,5.387015215105784,2.7949360771863296,2.9352297617769123,2.380233103349473,1.1758153381633372,1.1564004304106852
2024-12-16,60.685262386070846,10.384248420069698,6.492593482077845,6.585911543605387,5.362360655037595,2.838478768396549,2.9364896695952893,2.381254786331678,1.1765034891039976,1.1568967997111133
2024-12-17,60.70325557402635,10.39458398600874,6.531752794803715,6.532246270028347,5.36375602374241,2.821269661126492,2.937253789364652,2.3818744254460142,1.1768096334041311,1.1571978420491555
2024-12-18,61.051919973788,10.42291443442449,6.6208696661625694,6.580395932863385,5.397295440274987,2.2298802540614666,2.9541246444733638,2.395555319641928,1.183199835715,1.1638444985948084
2024-12-19,61.03962723147948,10.408694280408138,6.656714103920508,6.540657955650609,5.394526641977494,2.264372596499409,2.953619117431336,2.395145378241176,1.1829973596569245,1.1636453347349303
2024-12-20,61.043137552832874,10.341727124440997,6.656127262129886,6.551319110623209,5.398572142306823,2.316841372895071,2.9538336228698747,2.3953193247418234,1.179392643135093,1.16372984402435
2024-12-23,61.09838485460806,10.29945313494288,6.690991644332634,6.480179287605344,5.405756228675447,2.325844179860035,2.956551687990982,2.397523454947428,1.1804778992519498,1.1648376277852421
2024-12-27,61.048148469092034,10.274559801073238,6.733805228322902,6.479341014869632,5.405002491451462,2.367928422219721,2.9541207486011865,2.3955521604057948,1.1795072853317767,1.162034378632255
2024-12-30,60.59101017480223,10.213540559442094,6.706667888490873,6.440453803915171,5.364540986564335,3.065602641159544,2.932026410903058,2.37763544578587,1.1658025647814574,1.1427195241553687
2025-01-02,60.59316940269629,10.142246176125076,6.768856927360344,6.474272803800176,5.3641093603794925,3.04090483484464,2.932130896918298,2.377720175463782,1.1656609336977417,1.1409284887141606
2025-01-03,60.58858044220824,10.089789781337942,6.775341078831603,6.504297250600621,5.369491030538957,3.0595307025594787,2.931908835042935,2.377540101306176,1.1659756097172316,1.1375451678568178
2025-01-06,60.58727089866901,10.16278406760498,6.83978914115147,6.467256313446142,5.370165054750566,2.9768629837256997,2.9321231421381855,2.37741684353062,1.1656953796912077,1.120636175292126
2025-01-07,60.7796213965458,10.25417984586737,6.863577698973404,6.443782985598184,5.3971193928446555,2.6390725421829297,2.9438850857306487,2.384957379621916,1.169613136420519,1.1241905362145688
2025-01-08,60.5895691406966,10.204312940509098,6.883656336929886,6.428725686071337,5.381964792080897,2.912813748314127,2.9353758326417028,2.3774998384315214,1.1654063879637366,1.1206752963610995
2025-01-09,60.59876799917493,10.218135685784489,6.907856215053333,6.403029744328427,5.382965081892913,2.8886579407166892,2.936444323061675,2.377860796346492,1.16543677358034,1.1208454400607097
2025-01-10,60.63315260791363,10.192260999080965,6.979373378268207,6.354060384833094,5.388328914015721,2.8441112577661185,2.9418862884946244,2.379210028613369,1.1661347172003287,1.1214814238139368
2025-01-13,60.63581939422378,10.215474963101416,6.981916590045076,6.350429487309772,5.389299099543443,2.813980789912638,2.942015679458853,2.379314671774088,1.1702185754697392,1.121530749161201
2025-01-14,60.628747275309145,10.193788269983907,6.991791769734268,6.36756031647742,5.38775422488641,2.8204132534896718,2.941512487836242,2.3789077224778103,1.1681857531693463,1.1213389266357743
2025-01-15,60.6578448346758,10.187066207628604,7.035132003283633,6.410309685640601,5.392698737851778,2.813472624502576,2.832182524493785,2.379991878349726,1.16945154148636,1.1218499620871423
2025-01-16,60.86688373968464,10.260888150922405,7.0963097738114875,6.2948144181800805,5.4112470575042915,2.5379968243585087,2.8419238857921356,2.388177918823332,1.175056138801052,1.12670209212206
2025-01-17,60.58789636757821,10.195660346821512,7.067772716542903,6.349989593898753,5.38681868431912,2.905071535181762,2.8289404953849218,2.37726747662712,1.1696878695533364,1.1308949140923616
2025-01-20,60.57899823329145,10.150770708799106,7.071412036346125,6.382072725870416,5.388005982220704,2.920465118135748,2.828506218454478,2.376902537023661,1.1702407592236004,1.1326256806347157
2025-01-21,60.57285850056871,10.116974173259607,7.092268127533333,6.368869485270358,5.392223612380249,2.9487746730031987,2.8282212567349387,2.376663072733391,1.170635525801591,1.1325115727146264
2025-01-22,60.57760211000935,10.107878591111339,7.115602256921084,6.381270309542028,5.393012107971789,2.916015224063577,2.8284427416934794,2.3768491950605872,1.170727201147104,1.1326002624796623
2025-01-23,60.73934725462562,10.133619220818499,7.161318790398516,6.387162922308592,5.407705939550258,2.641291064997189,2.8361491329352773,2.383325171947049,1.1743943507980952,1.1356861516209094
2025-01-24,60.553048999784274,10.127686125866813,7.206384741788755,6.342900404186179,5.3910288194876435,2.8546780719715357,2.827306582142014,2.37589443650191,1.1706230009497813,1.1504488173210903
2025-01-27,60.543006990352886,10.127910089239132,7.270465283055569,6.329889318003685,5.3922601533465055,2.8133885646004395,2.8268582142142256,2.3755176556915556,1.170437357902624,1.1502663735933716
2025-02-03,60.53052004246726,10.12186909980087,7.408021684943751,6.242679055229701,5.391806689885852,2.781526210280941,2.826494738910568,2.3750277070312134,1.172025639397251,1.1500291320525946
2025-02-04,60.527304451158926,10.170837452458056,7.31580420594151,6.202344455801561,5.398411667667069,2.8520634812774155,2.82738073834831,2.375003479541822,1.1751973000867264,1.1556527677186044
2025-02-05,60.43282013871174,10.155543855007448,7.3048036403463845,6.21771136881371,5.392778832638085,2.9730103953190596,2.8242254348224494,2.3714322547208875,1.171603276104062,1.1560708035161693
2025-02-06,60.386852522648304,10.147770059323074,7.299212009624753,6.210359646754641,5.3869713317252526,3.051809223373227,2.821698463219901,2.3696169871103354,1.1705238938115294,1.1551858624089755
2025-02-07,60.4501156430609,10.15028739700657,7.333539328505341,6.209625743745462,5.3996322095455,2.952001106833315,2.824654561148333,2.3720994706067398,1.169922743155801,1.1381217963920434
2025-02-10,60.39667371434789,10.127456511239906,7.326830309134223,6.217265218837723,5.394797952269827,3.0386349127580012,2.8221829730340224,2.3700238706597045,1.1690086040927725,1.137125933625923
2025-02-11,60.41009347488646,10.155785391207475,7.302452711139994,6.217952687057809,5.3964714632652635,3.019245664305122,2.8228100443173396,2.370550475038041,1.1687204802133109,1.1359176085691824
2025-02-12,60.39168961811179,10.213443824266635,7.303838454304929,6.2061594701636364,5.3918665772965335,3.0053617260070746,2.8208164531941198,2.3698268570782353,1.168546292288314,1.1284507272887392
2025-02-13,60.42091089397519,10.24810856708402,7.261045759792692,6.191448000407974,5.398038719462407,2.995198124193877,2.8219663600953058,2.370792917898848,1.168474724367854,1.124015932721835
2025-02-14,60.41758411034554,10.271085570688932,7.248519246858813,6.200431054849944,5.404335524026169,2.9741634500901375,2.8209951802546382,2.3705907228100673,1.168375070007978,1.1239200700677874
2025-02-17,60.484384743873555,10.220274445761344,7.217320398705134,6.209974620651291,5.410290609688257,2.9683559472342966,2.824122746966963,2.373218937379557,1.1698532471731733,1.1222043025664357
2025-02-18,60.4786711208907,10.231903340871016,7.179060553692638,6.226625522441157,5.423806847177819,2.9676891322265244,2.8238303606458635,2.3729732339111047,1.169695568228553,1.1257443199146249
2025-02-19,60.53944150000557,10.201304898996739,7.120966916742639,6.216778284731513,5.434146573978706,2.999695583019842,2.82685066946124,2.375511315545511,1.169482605018107,1.115821652500134
2025-02-20,60.518209867808835,10.256403659690996,7.108304385989406,6.21057426328809,5.436554475703041,2.9930270675828106,2.8188879528188195,2.37469256305458,1.1684941107998006,1.1148516532636246
2025-02-21,60.501750782398666,10.294679499108407,7.123481294898299,6.195667892114861,5.434703543656947,2.9676638521951006,2.8251409679913224,2.374043849333209,1.16832121796402,1.1145471003391674
2025-02-24,60.59781893107239,10.376520674584107,7.14683447716586,6.117409852255339,5.444193165797579,2.823232538394649,2.8298835249564496,2.378029150711348,1.169659597337509,1.1164180877247754
2025-02-25,60.52887400140457,10.46983184596504,7.129338207886654,6.279208161563353,5.446489576224764,2.659715401147894,2.8273476479752597,2.375898183365623,1.1678793162315138,1.115417658235336
2025-02-26,60.54308665869071,10.462733554360904,7.104319406884619,6.306240309194052,5.455933750116862,2.6453173546967754,2.824459811199984,2.376456063008753,1.165773524743394,1.1156795671039372
2025-02-27,60.48819705058091,10.518980203432339,7.146376966298394,6.288879551383422,5.454414622855839,2.6271511566852452,2.8217796375184303,2.3742010070259463,1.1677766830762277,1.1122431211432482
2025-02-28,60.51105614706965,10.470323533451015,7.1586360697412905,6.29888587232412,5.447576171803247,2.630237790553996,2.8230508890248394,2.375270618049631,1.1738655890110836,1.1110973189711184
2025-03-03,60.50823232931191,10.510392939485165,7.157510649852729,6.285152380900503,5.4470276814062135,2.607611662184153,2.8228235416347456,2.3750793315312477,1.1737344602009683,1.1124350234923726
2025-03-04,60.47048255180065,10.472713274982198,7.222385045420208,6.265177068993822,5.502875440252078,2.5872194139880915,2.8210624430776052,2.3735975709032244,1.173111907548009,1.1113752830341124
2025-03-05,60.405848589770905,10.453764759386516,7.269581230685654,6.217967010324148,5.496844265318467,2.692686929073531,2.8145935772796093,2.3710748876355447,1.1711344572264906,1.1065042932991291
2025-03-06,60.342356329463556,10.459650889714707,7.319410084319898,6.203482390390418,5.572115526687268,2.645740147736274,2.8151549174271326,2.3686270717324533,1.1702903688890038,1.1031722736392877
2025-03-07,60.316757285402936,10.467592514987901,7.297081132890733,6.198281396196915,5.587528739719424,2.6976807602062203,2.8105375806573085,2.367658027804305,1.168863101013788,1.088019461120468
2025-03-10,60.277077172595064,10.540893214927678,7.304025016675769,6.162589116021493,5.5954974944642775,2.685932103867237,2.808732801723757,2.366137642750626,1.1699353533286148,1.0891800836454832
2025-03-11,60.26284712390465,10.497283549871044,7.300476049330401,6.155252796021941,5.6179221442810015,2.7357015006272016,2.8080968979338685,2.365601943557915,1.1693424412516322,1.087475553220343
2025-03-12,60.27492454204746,10.524250150570596,7.244594273782101,6.148101564137808,5.656889104643363,2.7161356235877987,2.8086596752011315,2.366076039376406,1.1726755299138378,1.0876934967394956
2025-03-13,60.29152880806853,10.552265170244759,7.274049898862043,6.141634693940812,5.678129368088023,2.6224615328115273,2.8135297129738968,2.3667994102916405,1.1715753718193493,1.0880260328994231
2025-03-14,60.573909259221004,10.614199194623426,7.221859333013146,6.178221632867612,5.6823422779424595,2.256431329286029,2.82667292241177,2.3778557500215722,1.1753996293613471,1.0931086712516371
2025-03-17,60.54414018189112,10.648842478630778,7.245383156241402,6.153815943114967,5.6578063333558966,2.279720575349795,2.82574521245289,2.3770753412085877,1.1747208631855282,1.0927499145690307
2025-03-18,60.56988355609549,10.693526644410884,7.170064587255134,6.160704021401406,5.655749254859337,2.27640078743798,2.8270236769240364,2.3781508119748764,1.1752523473690557,1.0932443122717916
2025-03-19,60.53803689822308,10.740378903284894,7.237172334805836,6.10662877040572,5.623580991964387,2.2867047719003963,2.824967175262538,2.3770370280672597,1.173127070449777,1.092366055636115
2025-03-20,60.50548003309606,10.801265594419831,7.331068622936135,6.026261840767668,5.6094821666986086,2.2604902453906157,2.8240175066273054,2.3757759245525487,1.1744081544939695,1.0917499110172575
2025-03-21,60.18944978040286,10.871509951810369,7.28099700034859,6.002059104794557,5.572202250213625,2.6673810116448853,2.807368700738001,2.3631481080293666,1.1610294114153243,1.0848546806024246
2025-03-24,60.2119546564992,11.041232272135815,7.2673284608917825,6.078634230654736,5.556739869568262,2.425155157593767,2.8084183777993026,2.364031690709762,1.1597515816971473,1.0867537024502287
2025-03-25,60.0292663221802,10.986733727533343,7.237218122835522,6.191838604836304,5.535798968388304,2.6270506041161346,2.7999820811024443,2.356930301222619,1.1521641918643695,1.0830170759207578
2025-03-26,60.06293436225515,11.008338209272651,7.194695473103033,6.283952231129546,5.538649432614197,2.5191875800624772,2.8010801227293345,2.358252210162994,1.1529194007502173,1.0799909779204049
2025-03-27,59.84732933505417,10.990225046147087,7.191344879463768,6.264083498797318,5.510370973610625,2.836160942140551,2.79100833584819,2.3497726906090843,1.1434155993008641,1.0762886990283433
2025-03-28,60.09815205357523,11.068043483894806,7.3868215438262315,6.2821139847328125,5.541400937097292,2.229563578297964,2.8061130152336182,2.359826259038353,1.146889716625226,1.0810754276784686
2025-03-31,59.844188438113335,10.99468893790148,7.392473294206855,6.261356448129113,5.517220589122393,2.6244358995148453,2.7943816987167676,2.349960701728556,1.144738139813309,1.0765558527533547
2025-04-01,60.084319151814434,10.970112098674441,7.5229749591024495,6.306898701168836,5.533206231949393,2.1850542971804683,2.805755699546951,2.35952577116221,1.1512153201868076,1.080937769214008
2025-04-02,59.79268840133384,10.889993862610687,7.551220685126974,6.266216087271053,5.497638219491955,2.6412316631697412,2.7908053718461634,2.34823107288935,1.145451358449769,1.0765232778104716
2025-04-03,59.75908701311282,10.70847577115583,7.70554087879257,6.314611144412361,5.49448183388915,2.6637065703332974,2.787557527070392,2.3468674265428917,1.143954505947437,1.0757173287432493
2025-04-07,59.76026755481079,10.772797407513893,7.569207952173995,6.340355609596074,5.495640706196452,2.704219172058347,2.7893140805139627,2.346976275016187,1.145454021258047,1.0757672208622528
2025-04-08,59.811073776747705,10.651985927190252,7.551272347715143,6.37131332398374,5.5013067537908436,2.7506341859225047,2.791693910368465,2.348978704303771,1.1455988941702848,1.0761421758072982
2025-04-09,59.8286157371993,10.521928442463343,7.6254932366377055,6.38283705298453,5.5003915120277735,2.7806688682385525,2.7939785209233206,2.3494998736726656,1.1432104440157336,1.073376311837076
2025-04-10,59.86675800788448,10.434296055871844,7.615396462045741,6.405296297386783,5.504157144348948,2.807303426880177,2.7957073142683644,2.3509536428106057,1.1433744722039534,1.0767571762991073
2025-04-11,59.91424406327959,10.402908604615348,7.633531795553348,6.408174756598806,5.500963102475724,2.768117610374057,2.7979333218373044,2.352825527101359,1.1442304763354183,1.0770707418290533
2025-04-14,59.896880038908016,10.32617307888911,7.666422005726342,6.407304752560479,5.502977456558576,2.8246130503863025,2.797858420515059,2.3521834936420043,1.1488108694990453,1.0767768333150638
2025-04-15,59.77775831326987,10.292151300905925,7.626320408833971,6.4762058953351,5.487394632429494,2.978604505577289,2.7934660603507617,2.347548130609825,1.1458958845767557,1.0746548681110109
2025-04-16,59.77895294395821,10.323361771392012,7.663335695114864,6.519927642809252,5.48371011150921,2.8689953196972278,2.7935235767729116,2.347596465748459,1.1464620433536905,1.0741344296441633
2025-04-17,59.60912927656341,10.368008963298694,7.597822915929198,6.555380959254661,5.456028981824314,3.0723837623002686,2.7855774529561925,2.3409187729795016,1.1427681367177558,1.0719807781760045
2025-04-22,59.61242216752378,10.3702409319481,7.619596140433391,6.569457938621497,5.454057962957212,3.033584140446694,2.7857313321174146,2.3410480885786398,1.141099899119922,1.0727613982533442
2025-04-23,59.58338684338796,10.527693666731375,7.594830898221517,6.505625831537164,5.446019943539443,3.0089111959081127,2.7843879687103135,2.3399191648018913,1.1418114717978376,1.0674130153643777
2025-04-24,59.646399670271975,10.338246326608804,7.743246115496468,6.536637642774168,5.43766623224067,2.9607925746853057,2.7861118205208544,2.342641822717212,1.1397110544145672,1.0685467402699786
2025-04-25,59.591995724146585,10.210191866584228,7.718890229607661,6.746586864883645,5.424026301439114,2.988773396051737,2.7788250057335357,2.340608478464738,1.1353679276058883,1.064734205482868
2025-04-28,59.48734438187986,10.217443308469786,7.6825156153675715,6.8639909696854655,5.409637759850347,3.03598898360691,2.773134728146636,2.3365433119626466,1.1299759542110535,1.0634249868197259
2025-04-29,59.43457133300889,10.095080525430657,7.763457795695708,6.884162794820401,5.362693874441641,3.176960642923206,2.7710703681162903,2.3348039566498917,1.1092052376860444,1.0679934712272676
2025-04-30,59.424640813882846,9.965397649004252,8.058061313331937,6.822484303799414,5.348793735403911,3.1311008482744387,2.7709152165095094,2.3347035405178795,1.076746432720993,1.0671561465548185
2025-05-02,59.395209355923384,9.792141608228057,8.013633771449765,6.875843532927364,5.341814219497747,3.3335890167188533,2.7698329247685933,2.3337916286902156,1.0765056579119765,1.0676382838840477
