date,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,THE HONGKONG AND SHANGHAI BANKING,HALCYON SECURITIES LTD,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CORE PACIFIC - YAMAICHI INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,DBS BANK (HONG KONG) LTD
2025-03-03,0.08498656036698783,21.788364336414816,16.686843066282236,13.923525397640232,12.376715859374452,11.021272172257836,10.036628113709662,6.479072794485993,4.179528477628725,3.423063221839055
2025-03-04,0.08468401966223679,21.710957517160644,16.627440153168173,13.881800636059163,12.332656418417795,10.982037928209724,10.00089906984986,6.803996760165049,4.164649919352115,3.410877577955239
2025-03-05,0.08449096622745561,21.855792455464286,16.5895347201716,13.920563552491643,12.304541767140638,10.957002270344237,9.99327718681232,6.685688404745499,4.206006847066542,3.403101829535777
2025-03-06,0.08498883424565017,21.986152873111596,16.040430074537944,14.00259129696521,12.37704700761696,11.021567054595891,10.052163163981445,6.706355198411769,4.305549688090821,3.4231548084427064
2025-03-07,0.08497920453427885,21.991058056908123,16.038612603887117,14.001004724872098,12.375644618804706,11.020318249261198,10.05102419754208,6.709529553203798,4.305061845174052,3.4227669458125476
2025-03-10,0.08492213981234491,21.99594865721915,16.027842451666192,13.991602854781654,12.367334200711294,11.012917951741773,10.044274794507215,6.681749053623742,4.372939385901146,3.4204685100354895
2025-03-12,0.08496275882460896,22.006469514444852,16.035508710789543,13.966827474002017,12.373249606289656,11.018185528022038,10.049079060178842,6.6685817954305655,4.375031001573318,3.422104550444563
2025-03-14,0.08503085601277638,22.0241075798297,16.048361083630837,13.992823477634087,12.383166698417293,11.02701654367578,10.057133342280048,6.661644392639728,4.295868677287812,3.4248473485919395
2025-03-17,0.08507720840164153,22.06226682089925,15.78139626042374,14.0004513062315,12.389917063932854,11.03302763873965,10.102003326890667,6.643691414239098,4.475454644015202,3.426714316226394
2025-03-18,0.0849693096046277,22.011785315623424,15.761381573721053,13.98269529516845,12.374203605870285,11.019035049748949,10.128529148742116,6.580035530451803,4.634996770269336,3.4223684007999564
2025-03-19,0.08471284780871598,22.236979243887067,15.713809194431928,13.940491502248728,12.336854703136988,10.985776435183027,10.133569108118445,6.536016242979489,4.619752012801579,3.4120387094040305
2025-03-20,0.08465136262624344,22.242472613504944,15.702404000879234,13.930373395185347,12.327900526973858,10.977802881156782,10.126214092181339,6.641005604136536,4.557613295714226,3.409562227641491
2025-03-21,0.0844920238293418,22.294329288717883,15.672847451706948,13.905716996638635,12.30469578723489,10.95713942283267,10.10715357477726,6.726766369987737,4.543714656966874,3.4031444273077582
2025-03-24,0.08445092903857111,22.32414744730599,15.66522457374027,13.898953606384811,12.29871109334361,10.951810146391901,10.10223771002911,6.731470561449263,4.541504708681969,3.401489223634508
2025-03-25,0.08455593887546382,22.42448341198972,15.488972032813178,13.916236149842906,12.314003827960095,10.965428087724757,10.11479925726439,6.739527584904724,4.546274930234226,3.405718778390537
2025-03-26,0.08454389201207421,22.421288548425554,15.451538664547373,13.91425347425531,12.31224942579902,10.963865820000713,10.11335818042832,6.788041223263569,4.545627212832651,3.4052335584354125
2025-03-27,0.08443866120926465,22.393381030356256,15.397123537898844,14.092394428085392,12.296924511596071,10.950219223248693,10.100770200680769,6.743783979935047,4.539969323309288,3.400995103680372
2025-03-28,0.0843788917126962,22.416594285984583,15.351848173209964,14.082419195077813,12.288220193255727,10.94246816371134,10.093620419511787,6.805107223679732,4.536755728055595,3.398587725800766
2025-03-31,26.855873916505097,16.327442535042135,11.146228040288161,10.25246646741089,8.921877218817183,8.228419158592754,7.328485383559083,4.951066943708786,3.5205915836849533,2.4675487523909587
2025-04-01,26.909819344866868,16.46687003888031,11.16861748284068,10.292954369104573,8.939798605023292,8.244947594704366,7.343206121543188,4.626228611247221,3.5350525110565414,2.4725053207329584
2025-04-02,26.882987480316856,16.437277299721174,11.157481219617582,10.282691232295223,8.930884704034202,8.23672653181844,7.3358841878842895,4.714057917717033,3.55196944860627,2.470039977988926
2025-04-03,26.971847001979683,16.499927046504563,11.19436136342091,10.306766992169377,8.960405014729114,8.263952359313272,7.360132354513335,4.429178343766709,3.5352250300039003,2.4782044935991365
2025-04-07,27.11010035024123,16.98811668012132,11.251741858721402,10.242210007442454,9.048250648185375,7.441421540294027,7.3978592087990265,4.492079767881642,3.537312567195773,2.4909073711177494
2025-04-08,27.11109391497945,17.014622811813492,11.252154226577293,10.250602399290939,9.00666468457809,7.441694262783032,7.398130334761426,4.496252910505244,3.5377857937161443,2.4909986609948853
2025-04-09,27.037148665598558,17.080490427462703,11.221464083532316,10.176157856675104,8.98209909278457,7.421397112848635,7.377952005024093,4.673588842655784,3.5454974274489808,2.484204485969253
2025-04-10,26.99789436792534,17.032995768884472,11.205172029332651,10.164234713564344,8.969058294885375,7.410622243981282,7.367240212600786,4.831834770321327,3.540349842800241,2.4805977557041836
2025-04-11,26.97675731665234,16.8858697024681,11.196399334229874,10.173371193471375,8.962036286336637,7.404820358093398,7.361472291147651,5.028737878050333,3.53187998056059,2.478655658989697
2025-04-14,26.972085176301608,16.825860443979145,11.194460214991103,10.283955731924674,8.960484139395229,7.403537907442309,7.360197348005724,5.049174034945612,3.4720186256833254,2.478226377331268
2025-04-15,27.043666103991203,16.84138218190054,11.224169072943155,10.241445097298381,8.984264272190057,7.423186077323719,7.379730496841088,4.896120403074589,3.481232978691536,2.484803315745731
2025-04-16,27.04780677231341,16.84407503531802,11.225887610701484,10.243013169730755,8.985639857080328,7.424322644803957,7.380860410817141,4.881444742199834,3.4817659918955024,2.4851837651395687
2025-04-17,27.039001645960536,16.83859162550843,11.222233142164812,10.239678665534063,8.982714677417183,7.4219057353841915,7.3784576500662515,4.915265186708029,3.4777769313087488,2.4843747399477536
2025-04-22,26.995277362406544,16.8683820592017,11.204085870662638,10.223120265215297,8.994874165583287,7.409903905023217,7.366526078823095,4.985319910129685,3.4721530807438077,2.4803573022107326
2025-04-23,26.926371447398022,16.76845094712368,11.175487246600076,10.231150137006557,9.134916260596132,7.390989996421861,7.347722892877605,5.07906343428782,3.471821490633377,2.4740261470548717
2025-04-24,26.95534638992425,16.7714641844135,11.187512970203622,10.242159677886436,9.144746165607645,7.398943296433955,7.355629634004446,4.967469579148801,3.5000397040956677,2.4766883982816785
2025-04-25,26.966953842580825,16.696094287169217,11.19233051271515,10.246570134418597,9.06142131979175,7.402129413309607,7.358797099244957,5.0764656054622925,3.5214828808526297,2.477754904454973
2025-04-28,26.950313470828668,16.685791706560025,11.185424113809594,10.240247331434746,9.131312174389251,7.397561816023164,7.354256240826356,5.059557282348692,3.519309895924547,2.4762259678549574
2025-04-29,27.015487656593056,16.789710738618915,11.212473925673043,10.2650114137737,8.974902990002162,7.415451406380727,7.372041104921435,4.944885841885989,3.5278206747385923,2.482214247412383
2025-04-30,27.026714960574044,16.77944829704948,11.217133691757693,10.240734315855768,8.978632849161084,7.418533176665758,7.375104834419767,4.976854055089246,3.5035979943414057,2.483245825085749
2025-05-02,27.019958953647837,16.775025564267263,11.214329687163563,10.23817438683486,9.001614216195481,7.4166787277770565,7.373261241537113,4.972756367768904,3.5055757794514015,2.482625075356519
