date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,DBS BANK LTD
2024-11-08,48.12498033296176,19.783943877662917,6.437311653343937,5.023636998760699,5.557626885373668,4.322775272581176,4.6183768169562125,3.469345007369378,2.6620031549902468
2024-11-11,48.06115056757172,19.796463839991194,6.465726647380141,5.009342606900708,5.580429934902408,4.3269012038011825,4.6227848890611165,3.4726563705507285,2.6645439398408017
2024-11-12,48.13302601670708,19.785169244429778,6.481994301032495,4.982695126895502,5.489086002687375,4.353687592499937,4.630769392461528,3.476261892621566,2.6673104306647386
2024-11-13,48.121342537333184,19.795955397570637,6.488634939505077,4.957136474798326,5.496059642531306,4.359218759118246,4.630274790226549,3.4806783288789793,2.670699130037696
2024-11-14,48.16051044976936,19.69927678406939,6.499907566548094,4.955327024444258,5.502903432106752,4.386996992001553,4.6360404893640865,3.4850125304000694,2.6740247312964343
2024-11-15,48.119875573678414,19.69863921896942,6.507607862091497,4.961197489864229,5.509422599085695,4.395390817373269,4.641532703146173,3.489141147027581,2.677192588763719
2024-11-18,48.41199939310255,19.558065422145205,6.476944417672676,4.942969770590857,5.482116087267273,4.373605813746736,4.618527739316553,3.4718478150578638,2.6639235411002846
2024-11-19,48.42290218095994,19.510822009061116,6.4855632246568335,4.948332278283509,5.4880635016870185,4.378350632329359,4.623538267739804,3.475614338318178,2.6668135669642457
2024-11-20,48.42243750595155,19.51400966706678,6.485030441674186,4.942771181223584,5.488960135849773,4.3790659627464095,4.624293656660209,3.4761821806092414,2.667249268218268
2024-11-21,48.40924246274603,19.512375318530463,6.487671812195521,4.974202296540159,5.488500421310476,4.378699204700844,4.623906360164091,3.475891041404343,2.6495110824080745
2024-11-22,48.38014707335247,19.527598403189035,6.4927333372852045,4.966928573750524,5.4927824169772395,4.38211536022263,4.627513820395098,3.4786028477694555,2.651578167058348
2024-11-25,48.34837512931188,19.5155199739083,6.55241781369916,4.963856373355892,5.489384959562964,4.3794048850589355,4.624651558622236,3.476451223303148,2.6499380831774793
2024-11-26,48.10414473921249,19.53671998977135,6.557941567247151,5.1589633480843125,5.495348164662121,4.384162301369549,4.629675390246243,3.4802277468689904,2.652816752537792
2024-11-27,47.39809113390194,19.78039266974182,6.6452599319080665,5.218417647574877,5.579368992304777,4.451193713036883,4.700460560966948,3.53343850020346,2.6933768503612265
2024-11-28,47.34714246827485,19.80076995865037,6.648865153538051,5.223793537013753,5.585116725212905,4.455779226671161,4.705302863364745,3.5370785642993243,2.6961515029748404
2024-11-29,47.231925159078884,19.818948560190325,6.641520813896316,5.24332300917021,5.631657127295924,4.468279601864913,4.713628772730951,3.547001589407675,2.703715366364806
2024-12-02,47.22569834254898,19.809106535745624,6.644759793311998,5.245880106523717,5.634403609919802,4.4704587210846665,4.715927545406043,3.5487314138646644,2.7050339315945036
2024-12-03,47.563415227407155,19.681130273242616,6.605061718544829,5.211989222633504,5.598002679159505,4.441577428646462,4.685460407455777,3.52580491881281,2.6875581240973503
2024-12-04,47.64312387086411,19.65242370903944,6.592202160522199,5.204387103183627,5.589837527001689,4.435099018827076,4.678626274042672,3.5206622393089115,2.6836380972102742
2024-12-05,47.63076067471441,19.654642589048294,6.592946460859139,5.211426492111569,5.590468654180964,4.4355997688971875,4.679154519843905,3.5210597438191127,2.6839410965254253
2024-12-06,47.59117633856995,19.67495274837659,6.591686233074425,5.210353280358986,5.596245574751858,4.440183303683673,4.6839897323586674,3.524698237069621,2.68671455175623
2024-12-09,47.58681523198387,19.686293896317693,6.595485850268261,5.197201233628493,5.599471394391158,4.433049482460859,4.686689704307199,3.5267299636341316,2.688263243008335
2024-12-10,47.55988481914372,19.659021933892404,6.603184469036647,5.203856842950352,5.610129958838544,4.441487768913147,4.695610793592215,3.533443075633163,2.693380337999809
2024-12-11,47.450622652704574,19.700590779607836,6.615524809596771,5.214860356907314,5.621992534071773,4.450879259519026,4.705539625315122,3.540914512948263,2.699075469329322
2024-12-12,47.613643936046394,19.63623847839434,6.5901611132424955,5.2015840246674125,5.605936016634717,4.438167463833141,4.692100514788608,3.5308015938585076,2.691366858534382
2024-12-13,47.5099055678901,19.645412054152377,6.572197887459288,5.358033782791264,5.558636496881276,4.439143931153149,4.693132851412275,3.531578426278179,2.6919590019820845
2024-12-16,47.385232539990426,19.742729704926695,6.577671679219097,5.362496332713105,5.5632661229475335,4.442841164542501,4.697041624758672,3.534519774852871,2.6942010560490965
2024-12-17,47.34722376953828,19.744839664950657,6.5783746531493135,5.395455122508569,5.563860684555656,4.443315983242351,4.697543610563433,3.534897518738357,2.6944889927533793
2024-12-18,47.273213623482434,19.78498509937703,6.600412062597892,5.382360483593389,5.533495605868203,4.459298661527856,4.714440749669209,3.5476126013539755,2.7041811125300117
2024-12-19,47.21728040799445,19.80902595295841,6.608432262723224,5.380765204363317,5.540219389433655,4.464717181969442,4.720169294786206,3.5519233266178176,2.7074669791534807
2024-12-20,47.02233254672687,19.882188671233884,6.63283986706623,5.4006385393616245,5.560681653016731,4.481207182342999,4.737602782790466,3.5650420113173347,2.717466746143859
2024-12-23,46.958689591671686,19.927800057060292,6.576542847138354,5.440708884078179,5.576644717124083,4.494071396119965,4.724998534185897,3.575276187219346,2.725267785402195
2024-12-27,47.311571736893285,19.73355794897839,6.544712280201932,5.4160056249529385,5.5496536722734735,4.472320022531105,4.702129469753002,3.557971796350365,2.7120774480655094
2024-12-30,47.10210618708211,19.799723487850784,6.573171118983708,5.439556428154476,5.573785626802887,4.491767330380945,4.722576074398334,3.573443178652188,2.7238705676945676
2025-01-02,46.482194613754324,20.030517179078608,6.653102739955148,5.5029621271010365,5.638755956298234,4.5441252111842445,4.777624356511132,3.615096696798545,2.7556211193187257
2025-01-03,46.25750185364361,20.128341961504063,6.675643954129386,5.52435671085487,5.660678483436905,4.561791999574409,4.796198949989859,3.6291515798363476,2.766334507030546
2025-01-06,46.20220957037608,20.209929115706817,6.6757458794767714,5.518943445361962,5.655131637513536,4.55732194224292,4.791499199479164,3.6255954081327606,2.763623801709992
2025-01-07,46.1615770187157,20.230793926587566,6.681006262051674,5.521918510241887,5.658180116573465,4.559778631388426,4.794082125202481,3.6275498368516526,2.7651135723871505
2025-01-08,46.34026161369839,20.060528881338556,6.638956187235302,5.690269671886435,5.622567682174495,4.531079506574689,4.763908300462091,3.604718135150345,2.747710021479695
2025-01-09,46.34114766517857,20.05689515215523,6.607472987352156,5.690175711833386,5.657150896326518,4.531004687542313,4.763829636865734,3.6046586125746605,2.747664650171432
2025-01-10,46.19906017123634,20.094446662150276,6.628028893854341,5.707877898454103,5.67475034245611,4.545100682924566,4.778649952710414,3.615872737180878,2.7562126590329736
2025-01-13,46.08315220531251,20.13253723334668,6.643330869593801,5.721055543048702,5.687851506234722,4.555593850878014,4.789682310416571,3.624220618245884,2.7625758629231107
2025-01-14,46.0629256561569,20.152920484804334,6.588023998266467,5.75628704862002,5.693140712636313,4.559830156297152,4.79413629771038,3.627590827695584,2.76514481781285
2025-01-15,46.13010398232955,20.13897309269114,6.571805477534388,5.73047246001376,5.688947297260037,4.557801863848625,4.792003781779623,3.6259772116550835,2.7639148328877963
2025-01-16,46.0939001799249,20.138552153278724,6.58092796019702,5.736977062069103,5.695404764517878,4.5629753792224985,4.794117353607311,3.6300930221730003,2.767052125009562
2025-01-17,46.07606392004339,20.14645847958664,6.585175154626484,5.73922937953108,5.6976407608388255,4.561439698166441,4.794335962843064,3.631518184207637,2.76813846015644
2025-01-20,46.052204944855575,20.159524356426413,6.570592523793831,5.752464271803937,5.700865199921436,4.5640211323166655,4.797049198882797,3.6335733522418963,2.769705019757451
2025-01-21,46.084603541698606,20.157090395291956,6.555741430675615,5.7584260302184065,5.683446524616604,4.568751208003146,4.782026246159383,3.637339127305203,2.772575496031085
2025-01-22,46.098276790342716,20.122504068013043,6.560725977707489,5.764269402203899,5.6892138110293695,4.573387355568024,4.775203500726204,3.641030122977752,2.7753889714315068
2025-01-23,46.066061737958975,20.136866287802206,6.558265257168099,5.765038643774659,5.689973036433843,4.590678920042784,4.775840751483463,3.6415160183333564,2.7757593470026136
2025-01-24,46.0603541663537,20.14625344476771,6.564078938802899,5.741975005716937,5.6935688210757185,4.59358000457355,4.778858849234765,3.643817278337231,2.777513491137495
2025-01-27,45.87540835052528,20.224091776152196,6.58944032686809,5.764160061341387,5.715566851521939,4.6113280490731094,4.773863957779538,3.6578957598570487,2.7882448668814153
2025-02-03,45.909202826065226,20.214913525382862,6.560518143266291,5.7696707195249015,5.694195375810185,4.615736575619921,4.783459561652621,3.6613927850938546,2.790910487584138
2025-02-04,45.93154377552308,20.191189855473247,6.555320479948021,5.7657662495267905,5.6969663612175365,4.617982747001667,4.785787352633995,3.663174540953721,2.7922686377219383
2025-02-05,46.2175695405449,20.065541485502344,6.522617023216756,5.756841823631209,5.669996516167089,4.579419866665732,4.763131093993678,3.6458328114264376,2.7790498388518516
2025-02-06,45.65356457940564,20.29327719522348,6.6059932145777305,5.830429394971589,5.742473976190468,4.610893684564128,4.756358415625213,3.6924361384458884,2.8145734009958585
2025-02-07,45.40613312778375,20.383788442455682,6.6507839069346835,5.854969998162147,5.766644370107482,4.630301193788806,4.772981054492496,3.707977808525665,2.826420097749293
2025-02-10,45.323345235611946,20.453309119763098,6.650756060550286,5.864224040966743,5.7176610454645225,4.645706113244795,4.78886066699115,3.720314176527289,2.8358235408801686
2025-02-11,45.51546303140741,19.94753399460212,6.7018273710268,5.942823743789861,5.762321431641196,4.686183837307249,4.830585687026182,3.752729023052724,2.8605318801464645
2025-02-12,45.39546597412909,19.987097627948522,6.727773734299356,5.9566640200262455,5.775741335009539,4.697097517671839,4.8314972265413925,3.7614687751568683,2.867193789217146
2025-02-13,45.393194462414286,19.989959891318414,6.699478155863199,5.958511234743606,5.7825505671281325,4.702635097252771,4.8371932548410745,3.76590330788804,2.8705740285504806
2025-02-14,45.33145713373102,19.982699828206876,6.672341307181644,5.963552232878959,5.777083315348292,4.6997073473933195,4.931066930255445,3.7690893237911895,2.8730025812132567
2025-02-17,45.29705307331643,20.006688678667782,6.6722855256509455,5.971046390863003,5.779101372216668,4.693142167622991,4.928318046324806,3.77491870004458,2.8774460452927992
2025-02-18,45.60104030773442,19.41092993566518,6.719329219406041,6.020040729556305,5.827986065910367,4.738512337591592,4.965486030991338,3.8114120976280206,2.905263275516732
2025-02-19,45.53542109084595,19.45882703848327,6.606984444393099,6.035438244933768,5.90065612635491,4.750632075623621,4.978186301795718,3.821160582566826,2.9126940950028395
2025-02-20,45.6798440017814,19.52204472304837,6.647766306126836,6.062070544799615,5.9198261316684535,4.753773164766094,4.6589435560119865,3.8335747390780877,2.9221568327191654
2025-02-21,45.64055865760599,19.515437397322405,6.658135197167374,6.073130198974183,5.930626274838346,4.746612189117134,4.667443342375003,3.8405687208460724,2.9274880217534878
2025-02-24,45.323276006855274,19.671047211517482,6.690717410128821,6.106385468853368,5.94727293492262,4.769840183835085,4.690283916869712,3.859362906342473,2.9418139606751605
2025-02-25,46.14566996071811,18.919286725987163,6.681632879575007,6.1027790709141865,5.938412301845256,4.759566764544427,4.6535236877257615,3.8582006115857714,2.9409279971043167
2025-02-26,46.35621088740372,18.518193257158178,6.711909073357907,6.150995199023805,5.955443328534609,4.787465338430956,4.680800681800485,3.880815757071956,2.9581664772183847
2025-02-27,46.227144327803686,18.570721229370672,6.760113846449779,6.201710546470083,5.966608366075468,4.792878541226592,4.629019445800042,3.888091362132163,2.963712334671516
2025-02-28,46.68394715052022,17.776721748208953,6.799726392338985,6.265975447312525,6.030168844727652,4.840335529394823,4.678330993267812,3.929510026280736,2.9952838679483023
2025-03-03,47.06268577892442,17.62545541484233,6.754092042863413,6.210770092670899,5.977041025695924,4.869058196753485,4.637113321129465,3.894889719132597,2.968894407987468
2025-03-04,46.21295996916937,17.896861814834047,6.855823618019517,6.3159972725633144,6.0783082054257696,4.9515531619722175,4.708420833755186,3.9608796455058077,3.0191954787547703
2025-03-05,46.14428280816373,17.934254191604914,6.861799708785926,6.321502806994222,6.083606550827534,4.955869336480101,4.712525074447,3.9643322687929867,3.021827253903587
2025-03-06,46.10804580057711,17.96085657656727,6.828329313409644,6.330879670365045,6.092630535973255,4.963220517215228,4.719515295776298,3.9702126746357065,3.026309615480447
2025-03-07,46.07835824018357,17.974996479479277,6.832757617515346,6.333298522327378,6.0949583596083645,4.965116824886934,4.7213184905025996,3.9717295817985256,3.0274658836980057
2025-03-10,46.718795168779046,17.570358824851056,6.788355314643341,6.271846086328243,6.060191632304476,4.936794914793706,4.694387249501527,3.949074129349454,3.0101966794491486
2025-03-11,46.7776271095515,17.5703316742913,6.7918868241179835,6.220048346739422,6.071434137988655,4.929642046366908,4.7030959964419585,3.956400215889324,2.97953364861294
2025-03-12,46.79137153848998,17.572975116788463,6.789283375978735,6.222796789160117,6.0524085286937455,4.930383707112005,4.703803573513109,3.956995453171143,2.9799819170926978
2025-03-13,46.788455227655525,17.566053916458316,6.792625240908917,6.22419804299465,6.053771414377843,4.931493934443766,4.7048627793682245,3.9578864922392425,2.980652951553511
2025-03-14,46.752830165401114,17.578413307565082,6.7974044993805895,6.228577358821937,6.0562164939550325,4.934963709873483,4.708173098206504,3.9606712421521375,2.98275012464412
2025-03-17,46.75739851548837,17.58049935420514,6.798211153688288,6.229316509884345,6.049677029989631,4.931920266200305,4.708731821482632,3.961141258688472,2.9831040903728114
2025-03-18,46.104601073161234,17.797870210315352,6.876755459951172,6.306337750035363,6.124477150777133,4.9929000887259285,4.766952071465705,4.010118062431458,3.0199881331366543
2025-03-19,46.4494935249793,17.70533483616233,6.818776410644495,6.268679698563348,6.08258967258737,4.95875186865401,4.734349190271214,3.9826914382898106,2.999333359848121
2025-03-20,46.40187750033128,17.80814466886205,6.741508227935666,6.282427418980961,6.08530302582293,4.960963894477122,4.734635887517901,3.984468057999837,3.000671318072255
2025-03-21,46.563341080916345,17.51776252740111,6.764484491982536,6.363299221937043,6.120957762821148,4.990030953613641,4.654057567112061,4.007813676136343,3.0182527180797747
2025-03-24,46.537637237370085,17.529200085389284,6.772575342999273,6.3692910154233475,6.124954209812934,4.978592054167081,4.657096257311274,4.010430425921306,3.0202233716054177
2025-03-25,46.486676617379885,17.535063032414307,6.822621614757439,6.356719469644872,6.127002807688929,4.980257231204859,4.658653904466537,4.0117717843986,3.021233538044571
2025-03-26,46.63504539710372,17.5260221826505,6.515276515003239,6.3795246617097785,6.156102813933546,5.040840036604253,4.680780033989664,4.030825567731534,3.0355827912737703
2025-03-27,46.64071106817185,17.51980739380013,6.515712037628971,6.37995110981604,6.154667742117759,5.0411769984942945,4.681092927173274,4.031095013814302,3.0357857089833775
2025-03-28,46.65923206882144,17.59293278201638,6.5241562021859645,6.410116194014827,5.983763757744321,5.053203222927825,4.68246197399695,4.046640732080499,3.047493066211792
2025-03-31,46.649283790901066,17.589368504602877,6.526960766132323,6.412871735147285,5.984481518022061,5.055375462698525,4.684474841810885,4.048380276988583,3.0488031036963954
2025-04-01,46.98816066093755,17.46888946261941,6.4904658282004934,6.377014716187807,5.951019805997123,5.027108767012135,4.6398406668387855,4.025744107992476,3.0317559842142145
2025-04-02,47.18922896703901,17.078208427665174,6.51916518124491,6.40709654457506,5.97563599692015,5.08493847150379,4.659033209870188,4.042396461505016,3.0442967396767044
2025-04-03,47.18968648518103,17.179214877609613,6.512843554479214,6.3118568453087605,5.976632053935261,5.085786061390216,4.656105665817554,4.043070273858282,3.044804182420071
2025-04-07,47.54535746500253,16.90052376864237,6.577095065354044,6.281242639168783,5.947643778344384,5.061118628860762,4.633522298964295,4.0234602938102855,3.030036061852546
2025-04-08,47.58761720781578,16.86251830522631,6.574806037398134,6.280816638856361,5.947240403048555,5.060775378609027,4.633208048733829,4.023187418610163,3.0298305617018357
2025-04-09,48.25651368684842,16.687788176717245,6.352060583745047,6.18440745279718,5.872988831062726,5.0303266781342,4.605331853178943,3.998981477919504,3.011601259596731
2025-04-10,47.63421174627085,16.95067200815966,6.3167756778731015,6.298965712449128,5.997767767779004,5.04927486127122,4.703177844103686,4.083944802576908,2.9652095795164444
2025-04-11,47.72756070697278,16.957314865007728,6.314035012742335,6.18185062639504,6.0094036107406,5.059070600557979,4.693557904333893,4.086244501376952,2.970962171872692
2025-04-14,47.79404874794322,16.93899198278867,6.29967653794401,6.184384616249564,6.008223357483668,5.04495860210419,4.673895525129216,4.085441958613348,2.970378671744109
2025-04-15,47.829403751755265,16.950033604973534,6.303782959878062,6.188415885551062,5.972758968327312,5.048247140576805,4.6469377467865245,4.088105039545853,2.9723149026055857
2025-04-16,47.67866089146523,16.99890624224252,6.323559722633865,6.205984524907437,5.989715367221268,5.062578891227521,4.660130197794129,4.099710989181276,2.980753173326754
2025-04-17,47.663806903272764,17.00584542516308,6.33104394104341,6.213329587762527,5.996804465764742,5.06103937330475,4.63928609219602,4.1045631822188815,2.98428102927382
2025-04-22,47.586698417905886,17.052300927837578,6.339915493435752,6.203181534504962,6.005207655744165,5.068131296276395,4.6457870215866945,4.1103148161765395,2.9884628365320256
2025-04-23,47.511727675202756,17.144078343810282,6.336902205172314,6.200233234305495,6.002353450231915,5.065722472283638,4.643578932926668,4.108361231241939,2.9870424548249876
2025-04-24,47.493683352820895,17.150587888401688,6.339308304039147,6.200702155521679,6.0046325221455,5.067645908799719,4.645342083066408,4.109921161154533,2.9881766240504293
2025-04-25,47.4576392712381,17.157279147022987,6.344571286895939,6.2058500656057785,6.009617652464094,5.071853139662005,4.649198711356838,4.113333275469929,2.9906574502843295
2025-04-28,47.455780607792036,17.15149199868331,6.344731573114126,6.207853037903199,6.011557289669106,5.073490108204257,4.648811806736266,4.1146608764454164,2.9916227014522865
2025-04-29,47.55545331266951,16.98689037679194,6.359423430840759,6.212768791166215,6.017910330298334,5.0852382797365365,4.659576593374661,4.12418878341728,2.9985501017047658
2025-04-30,47.619383230533366,16.988859106076074,6.368671815379905,6.104339878731661,6.026662059045752,5.0926336418468985,4.6663529240583745,4.130186510128809,3.002910834199157
2025-05-02,47.627504305222054,16.980386984889275,6.367863033301802,6.105380921196246,6.02768985422882,5.093502146547333,4.663358922117927,4.130890877780203,3.0034229547163402
