date,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,CHIYU BANKING CORPORATION LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-06-11,4.23422935903155,3.1111604186224437,3.290419283663179,2.0152250250643613,1.7141955607393944,1.0245976819602387,0.3684475214394125,0.8442935757239305,1.0630102958975391,0.06846329831001849,17.73404202045207
2024-06-12,4.233184117835977,3.1111604186224437,3.290419283663179,2.0128732323743224,1.7141955607393944,1.0245976819602387,0.3684475214394125,0.8442935757239305,1.0630102958975391,0.06846329831001849,17.730644986566453
2024-06-13,4.231354945743725,3.1111604186224437,3.2825799746963833,2.0233256443300505,1.7272610756840545,1.0245976819602387,0.39457855132873254,0.8442935757239305,0.9676320368015209,0.06846329831001849,17.675247203201096
2024-06-14,4.221947774983569,3.1111604186224437,3.290419283663179,2.0233256443300505,1.7309194198685591,1.0245976819602387,0.43377509616271265,0.8442935757239305,0.9676320368015209,0.06846329831001849,17.716534230426223
2024-06-17,4.221686464684677,3.1111604186224437,3.281273423201917,2.0105214396842834,1.7309194198685591,1.0245976819602387,0.4570317127642075,0.8442935757239305,0.9676320368015209,0.06846329831001849,17.717579471621793
2024-06-18,4.221686464684677,3.1111604186224437,3.281273423201917,2.0105214396842834,1.7309194198685591,1.0245976819602387,0.4700972277088674,0.8442935757239305,0.9676320368015209,0.06846329831001849,17.730644986566453
2024-06-19,4.172298818193862,3.1111604186224437,3.310278866379062,2.0105214396842834,1.7309194198685591,1.0245976819602387,0.5474450761812547,0.8442935757239305,0.9023044620782209,0.06846329831001849,17.72228305700187
2024-06-20,4.169424404906036,3.1111604186224437,3.3089723148845964,2.0105214396842834,1.7309194198685591,1.0245976819602387,0.5511034203657595,0.8442935757239305,0.9023044620782209,0.06846329831001849,17.72176043640409
2024-06-21,4.169163094607143,3.1111604186224437,3.3089723148845964,2.0105214396842834,1.7351003846508506,1.0232911304657728,0.5511034203657595,0.8442935757239305,0.9023044620782209,0.06846329831001849,17.724373539393017
2024-06-24,4.272903283267744,3.1307586910394334,3.5211562775858747,2.0661805333485352,1.6520037096028128,1.0441959543772286,0.541173629007818,0.8442935757239305,0.8226048209157948,0.08361929564582413,17.978889770514996
2024-06-25,4.105142071378308,3.1307586910394334,3.490060352017584,2.0829043924777,1.6454709521304827,1.0481156088606267,0.5406510084100316,0.8442935757239305,0.8082327544766686,0.08361929564582413,17.77924870216059
2024-06-26,4.1004384859982315,3.1307586910394334,3.4764722164751376,2.055205500795021,1.6499132272116672,1.0481156088606267,0.5419575599044976,0.8442935757239305,0.8035291690965911,0.08361929564582413,17.73430333075096
2024-06-27,4.155313648765803,3.1307586910394334,3.4699394590028074,2.053637639001662,1.6627174318574338,1.0421054719860832,0.5393444569155655,0.8442935757239305,0.7870666202663196,0.08361929564582413,17.768796290204865
2024-06-28,4.203917364359939,3.1307586910394334,3.499206212478846,2.055728121392807,1.669250189329764,1.0486382294584131,0.5782796914506524,0.8442935757239305,0.7962124807275814,0.08361929564582413,17.909903851607194
2024-07-02,4.204439984957725,3.1307586910394334,3.4942413167998754,2.0599090861750984,1.669250189329764,1.0486382294584131,0.5782796914506524,0.8442935757239305,0.7962124807275814,0.08361929564582413,17.909642541308298
2024-07-03,4.25879252712751,3.1307586910394334,3.517236623102477,2.0737585320164382,1.670818051123123,1.0486382294584131,0.5900386549008464,0.8442935757239305,0.7836695863807079,0.08361929564582413,18.001623766518705
2024-07-04,4.225344808869181,3.1307586910394334,3.562965925408787,2.080291289488768,1.670818051123123,1.0486382294584131,0.6012749977532541,0.8442935757239305,0.7836695863807079,0.08361929564582413,18.031674450891423
2024-07-05,4.215937638109025,3.1307586910394334,3.5574784091320297,2.072451980521972,1.683883566067783,1.0394923689971511,0.6041494110410792,0.8442935757239305,0.7836695863807079,0.08361929564582413,18.01573452265894
2024-07-08,4.217766810201278,3.1307586910394334,3.546503376578516,2.0703614981308265,1.683883566067783,1.0394923689971511,0.6010136874543609,0.8442935757239305,0.7836695863807079,0.08361929564582413,18.00136245621981
2024-07-09,4.215415017511239,3.1307586910394334,3.543106342692904,2.0737585320164382,1.683883566067783,1.0394923689971511,0.6002297565576812,0.8442935757239305,0.7836695863807079,0.08361929564582413,17.998226732633093
2024-07-10,4.213324535120093,3.1307586910394334,3.5378801367150396,2.071145429027506,1.683883566067783,1.0394923689971511,0.6002297565576812,0.8442935757239305,0.7836695863807079,0.08361929564582413,17.988296941275152
2024-07-11,4.213063224821201,3.1307586910394334,3.53134737924271,2.083949633673273,1.683883566067783,1.0394923689971511,0.6002297565576812,0.8442935757239305,0.7836695863807079,0.08179012355357171,17.99247790605744
2024-07-12,4.240500806204986,3.1307586910394334,3.5146235201135445,2.083949633673273,1.683883566067783,1.0394923689971511,0.6002297565576812,0.8442935757239305,0.7836695863807079,0.08179012355357171,18.003191628312063
2024-07-15,4.225867429466968,3.1307586910394334,3.4905829726153708,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7834082760818147,0.0682019880111253,17.94387419046331
2024-07-16,4.222731705880249,3.1307586910394334,3.487185938729759,2.083949633673273,1.683883566067783,1.032959611524821,0.5997071359598949,0.8442935757239305,0.7834082760818147,0.0682019880111253,17.937080122692084
2024-07-17,4.223776947075822,3.1307586910394334,3.4788240091651765,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7834082760818147,0.0700311601033777,17.931853916714218
2024-07-18,4.219334671994638,3.1307586910394334,3.486924628430866,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7834082760818147,0.0700311601033777,17.935512260898726
2024-07-19,4.225606119168074,3.1307586910394334,3.486924628430866,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7821017245873487,0.0700311601033777,17.940477156577693
2024-07-22,4.224299567673608,3.1307586910394334,3.486924628430866,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7821017245873487,0.0700311601033777,17.93917060508323
2024-07-23,4.224038257374715,3.1307586910394334,3.480130560659642,2.083949633673273,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.7839308966796011,0.0700311601033777,17.933944399105364
2024-07-24,4.228219222157007,3.1307586910394334,3.4756882855784577,2.0860401160644186,1.683883566067783,1.032959611524821,0.599968446258788,0.8442935757239305,0.801961307303232,0.0700311601033777,17.95380398182125
2024-07-25,4.227435291260327,3.1307586910394334,3.4756882855784577,2.078723427695409,1.683883566067783,1.032959611524821,0.6015363080521472,0.8442935757239305,0.801961307303232,0.07760915877128051,17.954849223016822
2024-07-26,4.29302417628252,3.1307586910394334,3.479346629762963,2.078723427695409,1.683883566067783,1.032959611524821,0.6015363080521472,0.8442935757239305,0.801961307303232,0.07760915877128051,18.02409645222352
2024-07-29,4.2932854865814125,3.1307586910394334,3.488492490224225,2.078723427695409,1.683883566067783,1.032959611524821,0.6015363080521472,0.8442935757239305,0.801961307303232,0.07760915877128051,18.033503622983673
2024-07-30,4.292762865983627,3.1307586910394334,3.488492490224225,2.078723427695409,1.683883566067783,1.032959611524821,0.6017976183510404,0.8442935757239305,0.801961307303232,0.07760915877128051,18.033242312684784
2024-08-01,4.292762865983627,3.1307586910394334,3.488492490224225,2.078723427695409,1.683883566067783,1.032959611524821,0.6020589286499336,0.8442935757239305,0.801961307303232,0.07760915877128051,18.033503622983673
2024-08-02,4.291456314489161,3.1307586910394334,3.488492490224225,2.078723427695409,1.683883566067783,1.0350500939159668,0.5952648608787104,0.8442935757239305,0.801961307303232,0.07760915877128051,18.02749348610913
2024-08-05,4.289104521799122,3.1307586910394334,3.488492490224225,2.097015148617933,1.6804865321821718,1.0366179557093258,0.6067625140300112,0.8442935757239305,0.801961307303232,0.07760915877128051,18.053101895400665
2024-08-06,4.288843211500229,3.1307586910394334,3.489799041718691,2.097015148617933,1.680747842481065,1.0366179557093258,0.6067625140300112,0.8442935757239305,0.801961307303232,0.07760915877128051,18.05440844689513
2024-08-07,4.302953967640462,3.1307586910394334,3.489799041718691,2.097015148617933,1.680747842481065,1.0366179557093258,0.6067625140300112,0.8442935757239305,0.801961307303232,0.07760915877128051,18.068519203035365
2024-08-08,4.305044450031607,3.1307586910394334,3.510703865630147,2.095447286824574,1.680747842481065,1.0366179557093258,0.617998856882419,0.8442935757239305,0.801961307303232,0.07760915877128051,18.101182990397014
2024-08-09,4.298511692559277,3.1307586910394334,3.5041711081578173,2.1315081080718357,1.680747842481065,1.0366179557093258,0.606239893432225,0.8442935757239305,0.801961307303232,0.0773478484723873,18.112158022950528
2024-08-12,4.2917176247880535,3.1307586910394334,3.5041711081578173,2.1315081080718357,1.680747842481065,1.0366179557093258,0.606239893432225,0.8442935757239305,0.801961307303232,0.0770865381734941,18.10510264488041
2024-08-13,4.2917176247880535,3.1307586910394334,3.526382483563739,2.1315081080718357,1.680747842481065,1.0366179557093258,0.606239893432225,0.8442935757239305,0.801961307303232,0.0770865381734941,18.127314020286335
2024-08-14,4.289888452695802,3.1307586910394334,3.526382483563739,2.1315081080718357,1.680747842481065,1.0366179557093258,0.6185214774802053,0.8442935757239305,0.801961307303232,0.0770865381734941,18.13776643224206
2024-08-15,4.319416516470733,3.1307586910394334,3.526382483563739,2.1315081080718357,1.7118437680493557,1.0394923689971511,0.6185214774802053,0.8442935757239305,0.801961307303232,0.08518715743918331,18.209365454138798
2024-08-16,4.31758734437848,3.1307586910394334,3.526382483563739,2.1315081080718357,1.7118437680493557,1.0400149895949375,0.6185214774802053,0.8442935757239305,0.801961307303232,0.08518715743918331,18.208058902644332
2024-08-19,4.304521829433821,3.1307586910394334,3.526382483563739,2.1158294901382435,1.7118437680493557,1.1024681510304124,0.6185214774802053,0.8442935757239305,0.801961307303232,0.08518715743918331,18.241767931201554
2024-08-20,4.3084414839172185,3.1307586910394334,3.517236623102477,2.1158294901382435,1.7118437680493557,1.1024681510304124,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.23392862223476
2024-08-22,4.301908726444888,3.1307586910394334,3.5148848304124383,2.1158294901382435,1.7118437680493557,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.281748406932216
2024-08-26,4.301386105847102,3.1307586910394334,3.520111036390302,2.1158294901382435,1.7118437680493557,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.28645199231229
2024-08-27,4.301386105847102,3.1307586910394334,3.528995586552671,2.1158294901382435,1.7118437680493557,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.29533654247466
2024-08-28,4.29224024538584,3.1307586910394334,3.528995586552671,2.111387215057059,1.7118437680493557,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.281748406932216
2024-08-29,4.29224024538584,3.1307586910394334,3.5321313101393894,2.111387215057059,1.7118437680493557,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7993482043142999,0.08518715743918331,18.284884130518932
2024-08-30,4.296421210168131,3.1307586910394334,3.5242920011725936,2.111387215057059,1.7249092829940156,1.1591724858902368,0.6185214774802053,0.8442935757239305,0.7967351013253678,0.08518715743918331,18.291678198290157
2024-09-02,4.293808107179199,3.1370301382128707,3.528211655655991,2.111387215057059,1.7249092829940156,1.1591724858902368,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.08518715743918331,18.29272343948573
2024-09-03,4.35260292443017,3.1370301382128707,3.528211655655991,2.111387215057059,1.7249092829940156,1.172238000834897,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.08518715743918331,18.36458377168136
2024-09-04,4.348421959647878,3.1370301382128707,3.5415384808995447,2.111387215057059,1.7249092829940156,1.1761576553182949,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.08518715743918331,18.377649286626017
2024-09-05,4.344502305164481,3.1370301382128707,3.5331765513349622,2.111387215057059,1.7377134876397824,1.1855648260784502,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.08518715743918331,18.38757907798396
2024-09-09,4.36488450847815,3.1370301382128707,3.5331765513349622,2.120533075518321,1.7377134876397824,1.1855648260784502,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.08518715743918331,18.417107141758894
2024-09-10,4.43752877157046,3.1370301382128707,3.5331765513349622,2.120533075518321,1.7387587288353552,1.1787707583072269,0.6185214774802053,0.8377608182516004,0.7967351013253678,0.0700311601033777,18.468846580939747
2024-09-11,4.43752877157046,3.1370301382128707,3.5331765513349622,2.120533075518321,1.7387587288353552,1.1787707583072269,0.6174762362846324,0.8377608182516004,0.7967351013253678,0.0700311601033777,18.467801339744174
2024-09-12,4.438312702467139,3.1370301382128707,3.5331765513349622,2.120533075518321,1.7641058278279955,1.1787707583072269,0.6174762362846324,0.8377608182516004,0.7967351013253678,0.0700311601033777,18.493932369633495
2024-09-13,4.436483530374887,3.1370301382128707,3.520111036390302,2.120533075518321,1.7641058278279955,1.1787707583072269,0.6459590588639913,0.8377608182516004,0.7972577219231543,0.0700311601033777,18.508043125773728
2024-09-16,4.432302565592596,3.1370301382128707,3.513316968619079,2.120533075518321,1.7667189308169278,1.1853035157795568,0.6459590588639913,0.8377608182516004,0.8003934455098727,0.0700311601033777,18.50934967726819
2024-09-17,4.428121600810305,3.1370301382128707,3.513316968619079,2.120533075518321,1.7667189308169278,1.1853035157795568,0.6459590588639913,0.8377608182516004,0.8003934455098727,0.0700311601033777,18.5051687124859
2024-09-19,4.456604423389663,3.1370301382128707,3.510703865630147,2.120533075518321,1.7667189308169278,1.1826904127906248,0.6459590588639913,0.8374995079527072,0.8003934455098727,0.0700311601033777,18.528164018788505
2024-09-20,4.45634311309077,3.1370301382128707,3.510703865630147,2.120533075518321,1.7667189308169278,1.1826904127906248,0.6459590588639913,0.837238197653814,0.8003934455098727,0.0700311601033777,18.527641398190717
2024-09-23,4.480122350290052,3.1370301382128707,3.510703865630147,2.085256185167739,1.7667189308169278,1.1732832420304695,0.6459590588639913,0.837238197653814,0.8003934455098727,0.08309667504803772,18.519802089223923
2024-09-24,4.481428901784517,3.1370301382128707,3.5044324184567097,2.078723427695409,1.7667189308169278,1.1732832420304695,0.6459590588639913,0.837238197653814,0.8003934455098727,0.08309667504803772,18.50830443607262
2024-09-25,4.481428901784517,3.1370301382128707,3.5044324184567097,2.078723427695409,1.7667189308169278,1.1732832420304695,0.6459590588639913,0.837238197653814,0.8009160661076591,0.08309667504803772,18.508827056670405
2024-09-26,4.490313451946886,3.1370301382128707,3.4929347653054097,2.078723427695409,1.7667189308169278,1.1871326878718094,0.6459590588639913,0.837238197653814,0.8009160661076591,0.08309667504803772,18.520063399522815
2024-09-27,4.490313451946886,3.1370301382128707,3.4783013885673904,2.078723427695409,1.7667189308169278,1.1936654453441393,0.6459590588639913,0.837238197653814,0.808755375074455,0.08309667504803772,18.519802089223923
