date,THE BANK OF EAST ASIA LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-01-20,26.69212659486367,12.068249148088185,12.890363277930394,11.981303154055214,9.31140722448709,8.076124779674199,7.947806261934449,4.1578396599431695,3.559523733402393,3.3152561656212396
2025-01-21,26.688556193969827,12.066634871031903,12.888639032977265,11.979700507097183,9.310161709014238,8.088420730882344,7.946743144895767,4.157283497646188,3.559047603234412,3.314812709250875
2025-01-22,26.688556193969827,12.066634871031903,12.88814361696134,11.973755514906067,9.310161709014238,8.085448234786785,7.946743144895767,4.157283497646188,3.559047603234412,3.3242256135534762
2025-01-23,26.690804112781848,12.06765121733881,12.888733699412361,11.973773122700141,9.310945883605646,8.0791928460242,7.947412481718631,4.157633656557496,3.5593473740426207,3.3245056058182434
2025-01-24,26.69120084364628,12.067830590342291,12.888429811839272,11.972960170087623,9.311084281069935,8.07931293476893,7.947530611686185,4.1576954554297805,3.559400280015574,3.3245550211141337
2025-01-27,26.68749848083603,12.06615664965151,12.886146648638896,11.971299388966461,9.30979273138031,8.078192245298371,7.946428201871717,4.15711873738998,3.5589065520900043,3.3384603638767176
2025-02-05,26.691465337441507,12.067950175307079,12.88806205843232,11.973078814943431,9.311176548331852,8.079392995915427,7.947609366948884,4.157736655698621,3.5594355515379874,3.324092495442896
2025-02-06,26.679436174185987,12.062511457687684,12.894634905342095,11.96768285342857,9.306980238335951,8.07575181937736,7.944027581934181,4.155862869738481,3.5652601054728428,3.3478519944968483
2025-02-07,26.672501203068634,12.059375965317619,12.891283113345686,11.964572010516138,9.304561010331232,8.073652633125722,7.940724840705009,4.1547826074427885,3.566808952601684,3.371737663545486
2025-02-10,26.672633264074154,12.05943567375305,12.891346940723455,11.964631249557812,9.304607079114719,8.073692607430225,7.940764156856838,4.154803178620747,3.552963240260667,3.3851226096083336
2025-02-11,26.67501058581388,12.060510526704846,12.904875055879012,11.98154291888804,9.30543639523322,8.074412212606266,7.941471914170233,4.155173494660525,3.553279914533803,3.348286981510176
2025-02-12,26.68544940019894,12.06523020358641,12.909925160542976,11.997624935065023,9.309077920434843,8.077571997307558,7.94457967493342,4.156799551554072,3.5625961640703023,3.291144992306453
2025-02-13,26.685317212253256,12.065170437757814,12.90986121046815,12.009949401401911,9.309031807368953,8.08050411992572,7.944540320989973,4.15677896060261,3.562578516540326,3.2762680126912858
2025-02-14,26.685185025617166,12.065110672521325,12.904843726652986,12.009889909704722,9.308985694759908,8.080464092870804,7.944500967436409,4.156758369855144,3.562560869185184,3.281700671396352
2025-02-17,26.68478847356627,12.066417418593135,12.90465195574185,12.009711438149433,9.308847359673775,8.080344014085323,7.94438290911495,4.1566965988366915,3.5625079281687464,3.2816519040698227
2025-02-18,26.682673728328655,12.065461165977664,12.903629273801027,12.008759679431384,9.308109641979625,8.087628563293299,7.943753323988593,4.156367184408492,3.562225602652749,3.2813918361385164
2025-02-19,26.68716796267484,12.067493383982757,12.90629805695635,12.011277737299302,9.309677431867437,8.078092198857204,7.945091311680151,4.1570672524880905,3.5628255978711927,3.2750090663226707
2025-02-20,26.685052840290652,12.066536960827884,12.913200769104725,12.01032576958057,9.3089395826077,8.077451960310528,7.94446161427272,4.156737779311671,3.5625432220048756,3.274749501688675
2025-02-21,26.686163369931943,12.067039123856862,12.91423353863522,12.019048266474709,9.309326985000993,8.077788112908078,7.94479223232169,4.156910766809301,3.5626914814020028,3.262006122659204
2025-02-24,26.686163369931943,12.067039123856862,12.91423353863522,12.019048266474709,9.309326985000993,8.077788112908078,7.947269090312997,4.156910766809301,3.5602146234106966,3.262006122659204
2025-02-25,26.676252376600377,12.06255753755199,12.909437312189725,12.01458450352874,9.305869587382958,8.074788097394006,7.944317548352229,4.155366928741662,3.596031464389856,3.2607946438684534
2025-02-26,26.676516574216407,12.06267700331876,12.90956516532719,12.01470349417775,9.30596175132433,8.074868068888321,7.944396227685731,4.155408082874589,3.597057464000178,3.258846168186739
2025-02-27,26.67836610406692,12.063513329948309,12.910460208203723,12.015536494719468,9.306606950033048,8.075427913705047,7.944947026660046,4.155696184631388,3.5913641320215675,3.2580816560104866
2025-02-28,26.677837640797662,12.06327436764949,12.910204469003556,12.015298482778519,9.306422598415889,8.075267950121848,7.94478964773124,4.155613865767363,3.5932738600272525,3.258017117707177
2025-03-03,26.688146452396357,12.067935840756634,12.915193211620684,11.989721504106402,9.310018772832894,8.078388383532815,7.947859661904517,4.157219672092294,3.5862404247679267,3.259276075989477
2025-03-04,26.68537021946219,12.085008678788675,12.913849709373007,11.988474274001062,9.309050298653508,8.077548029635429,7.947032886250059,4.156787217549646,3.5734834444314365,3.263395241854985
2025-03-05,26.676648674986865,12.081058951285929,12.90962909284561,11.983070511776111,9.306007833979605,8.069956105446689,7.944435567936904,4.155428660246742,3.5822194270996692,3.2915451743958735
2025-03-06,26.690658779993427,12.087403710200743,12.91640900217343,11.988868353846176,9.310895185030871,8.074194303948051,7.886675964524695,4.1576110180303845,3.5841007455119507,3.3031829367402725
2025-03-07,26.681008734495325,12.083033492263494,12.98949737461296,11.984533761506624,9.307528817684743,8.071275067557677,7.8219150364719825,4.156107827876177,3.572899390539958,3.3322004969910535
2025-03-10,26.6782339862868,12.081776891515377,12.988146504226888,11.98328740444735,9.306560861444044,8.070435678153133,7.828529945886804,4.155675604609635,3.5750039413053396,3.3323491821246365
2025-03-11,26.688939767909176,12.08662522087171,13.02060682561745,11.988096210687527,9.310295516754781,8.07367428540173,7.769743586101595,4.157343247060753,3.5739614487526987,3.3307138908425835
2025-03-12,26.68900587966414,12.086655160914738,13.023678507716024,11.985086478192855,9.310318579490927,8.073694284876446,7.769019696157872,4.157353545306411,3.5744657262539565,3.330722141426628
2025-03-13,26.68887365648174,12.086595280977013,13.023613985559349,11.985027101448637,9.310272454132893,8.073654286026096,7.768981206732188,4.157332948866115,3.5749434394765607,3.330705640299413
2025-03-14,26.699058676416332,12.091207772888907,13.028584062969534,11.989600832866309,9.313825444482443,8.076735357595718,7.733288353003137,4.158919472130602,3.5768033219673465,3.331976705679667
2025-03-17,26.6999849728018,12.091627264908896,13.02903607629598,11.990016799737997,9.3141485780786,8.07701557162344,7.710262127651378,4.159063761564966,3.586839978816158,3.3420048685207884
2025-03-18,26.69747088927642,12.090488711425339,13.04118995639569,11.996321536418016,9.313271553334317,8.076255035922633,7.709536125632606,4.158672142105457,3.5751038657668746,3.341690183722642
2025-03-19,26.68041409700447,12.176864524976093,13.018495367132635,11.988657186288263,9.30732138154028,8.071095183700887,7.704610567074889,4.156015201036048,3.5569712856098263,3.339555205636614
2025-03-20,26.668526910815167,12.22886437621903,12.999823959801896,11.983315762440231,9.303174599493202,8.067499189618808,7.701177856473251,4.15416353088128,3.55538651335748,3.3380673008996586
2025-03-21,26.649002108004776,12.284219900821894,12.989317047703427,11.974542429062701,9.296363475272763,8.061592739240913,7.6955396005786465,4.151122147153795,3.5527835116686295,3.3455170404924517
2025-03-24,26.638460059358554,12.32979798114533,12.983189646266336,11.969805433347371,9.292685937344999,8.058403662874051,7.692495330759481,4.149480009431927,3.551378070051802,3.3343038694201486
2025-03-25,26.635114703164014,12.456799796679013,12.771626743697134,11.968302220974559,9.291518927525544,8.0326704593387,7.691529278786175,4.148958902407619,3.550932074877932,3.452546892549309
2025-03-26,26.615375782775253,12.52266498402513,12.76117375007762,11.959432675363013,9.284633109520064,8.026717556771052,7.685829191296641,4.145884165527994,3.5483005275272617,3.449988257115973
2025-03-27,26.614323862104328,12.51475947941501,12.759681313542048,11.958960002177918,9.284266152556178,8.02640031645904,7.685525423930533,4.145720307565266,3.548160287889015,3.462202854360668
2025-03-28,26.611037145870608,12.52655135854467,12.75711761205808,11.957483139260745,9.283119598976992,8.025409102090599,7.684576305654735,4.145208334903254,3.547722110459505,3.4617752921808123
2025-03-31,26.59855502415418,12.56807523085119,12.750146292422942,11.95236813063747,9.278765276817076,8.021644719188597,7.680971793126323,4.1432639914831695,3.546058022774532,3.4601515185445177
2025-04-02,26.597767072746926,12.572146492557899,12.748287391966445,11.952014055565348,9.278490404135052,8.021407087248095,7.6807442532269565,4.143141252082862,3.545952974909837,3.4600490155605823
2025-04-07,26.59868635392763,12.573568510961163,12.744284272693864,11.952427145189102,9.27881109051412,8.021684325880868,7.681009717753602,4.143284448756914,3.546075531357098,3.460168602965631
2025-04-08,26.588577754588023,12.62012028914223,12.724140554306572,11.94985896975833,9.275284759085046,8.01863575454166,7.678090616835336,4.141709829548836,3.544727876202346,3.4588535959916227
2025-04-09,26.586819249375342,12.734277528899678,12.660621019110128,11.948773011579668,9.27467131383993,8.018105421069027,7.677582806207112,4.141435906724085,3.5444934363422913,3.4132203068527387
2025-04-10,26.562043053481766,12.816586390705426,12.647836480274233,11.937637977409315,9.266028268909853,8.010633367013053,7.670428084395092,4.13757651209913,3.5411903310366664,3.4100395346754686
2025-04-11,26.56964141802617,12.820252716199112,12.622355224584405,11.941052870042718,9.268678918203815,8.012924896788514,7.672622294707887,4.13876011136542,3.542203327476818,3.4115082226051427
2025-04-14,26.566758768067867,12.818861794117167,12.6318351855709,11.939757335977493,9.267673321008253,8.012055541524882,7.671789860276805,4.138311080214615,3.5418190192314194,3.411138094010597
2025-04-15,26.569117253322922,12.819999798824174,12.631970189066733,11.94081729748321,9.268496066118677,8.012766818162815,7.672470929556775,4.138678462090165,3.5445994414833315,3.4010837438911987
2025-04-16,26.57318007080356,12.821960169535322,12.632915258614135,11.942643227971859,9.269913358514115,8.013992090677018,7.673644165713441,4.139311328249857,3.540208720981681,3.392231608939017
2025-04-17,26.572131482828937,12.82145421002242,12.632910013726567,11.94217196664594,9.269547564143716,8.013675855446136,7.673341360743459,4.139147989422121,3.5435218068544314,3.392097750166271
2025-04-22,26.572131482828937,12.82145421002242,12.630961657108772,11.944120323263734,9.269547564143716,8.013675855446136,7.673341360743459,4.139147989422121,3.5435218068544314,3.392097750166271
2025-04-25,26.566758768067867,12.818861794117167,12.648133961856558,11.921485939263919,9.267673321008253,8.012055541524882,7.671789860276805,4.138311080214615,3.563517843938497,3.3914118897314354
2025-04-28,26.566281618814603,12.83539853489652,12.647906796483177,11.92127182476981,9.26750687001424,8.011911641911379,7.658160576866504,4.138236754548509,3.5619744030318556,3.3913509786634037
2025-04-30,26.56497157720387,12.83772432483428,12.647283100460157,11.920683960710875,9.267049868925355,8.011516556976913,7.657782936172889,4.138032689018327,3.560319388467263,3.394635597230068
2025-05-02,26.560780312150328,12.851969320437497,12.64528768647949,11.91831014114145,9.265587768273292,8.010252546990168,7.656574736197416,4.137379814546036,3.5597576622034515,3.394100011580867
