date,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,CGS INTERNATIONAL SECURITIES HK LTD,CITIC SECURITIES BROKERAGE (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-17,25.371956813031833,14.922871554686617,14.679345028932214,13.895918252549508,7.62594247922892,8.636305536799012,5.462895835447054,4.764505801614678,4.640258697710167
2025-03-18,25.35160543949114,14.762588103445914,14.671315608538485,13.883138775653276,7.840242580282493,8.631581584356516,5.4599076989093875,4.761899675798157,4.63772053352463
2025-03-19,25.24538303442803,14.700733337796185,14.609843271683975,13.696046794589387,8.355311056264076,8.59541553729582,5.437030862624403,4.741947470505288,4.618288634812836
2025-03-20,25.018442167715847,14.606811703313966,14.644600733754087,13.76866702045312,8.718249568556555,8.540500217238888,5.40229417203802,4.71165160384171,4.588782813087802
2025-03-21,24.562506869358348,15.644451470967095,14.537073483112708,13.470082783909406,8.670352427423826,8.493579612244448,5.372614539175495,4.685766288210074,4.563572525598601
2025-03-25,24.25078934416401,15.66940394870018,14.68792136196148,13.555366122384257,8.684181405466603,8.507062843499368,5.381183714317623,4.693239958935187,4.570851300571291
2025-03-26,24.227603919665615,15.654422919545564,14.673878697743707,13.542406258962151,8.77148561595995,8.498929505633047,5.376038932143746,4.688752898362583,4.566481251983643
2025-03-27,24.235404727299866,15.659463333043552,14.678603395462433,13.514568629639395,8.774309860246905,8.501665992261701,5.377769909985506,4.690262583741539,4.567951568319104
2025-03-31,24.216876362372247,15.64749141615295,14.667381362102597,13.50423651997476,8.844053398541488,8.495166328989319,5.373658516571196,4.686676800968948,4.564459294326495
2025-04-01,24.166453233215588,15.614911017721372,14.700418747053403,13.476118696188585,8.825638767351647,8.477478132435634,5.445119925864074,4.676918444601487,4.616943035568212
2025-04-02,24.166591512866813,15.615000365729067,14.700502862366378,13.475623609383176,8.82568926736664,8.477526640286914,5.44515108266135,4.676945205775131,4.616969453564536
2025-04-08,24.157706626258893,15.610286173103413,14.727843867202347,13.47155529789054,8.82302477820327,8.474967261956118,5.443507183175072,4.675533228824555,4.615575583385793
2025-04-09,24.130790015323637,15.599241871541306,14.506687175636912,13.394962458788342,8.813194129586611,8.497268121232876,5.777099605352788,4.670323731466956,4.61043289107057
2025-04-10,24.135003754189352,15.552754496145372,14.540969589526407,13.429050742371935,8.814733096964446,8.467002677381995,5.778108407349023,4.671139267328412,4.61123796874306
2025-04-11,24.1273435050381,15.54781818142,14.552223990411218,13.424788473527933,8.811935374104642,8.464315321260834,5.792144067379967,4.669656686634728,4.60977440022258
2025-04-14,24.12849223240537,15.548558428859286,14.552916836598323,13.42542764136322,8.8075938175888,8.464718315923413,5.792419837250942,4.669879013739683,4.6099938762709645
2025-04-15,24.135003754189352,15.552754496145372,14.556844211508002,13.402063885003223,8.809970710369967,8.467002677381995,5.793983029330619,4.671139267328412,4.61123796874306
2025-04-16,24.135003754189352,15.552754496145372,14.556844211508002,13.402063885003223,8.809970710369967,8.46716142360181,5.793983029330619,4.671139267328412,4.611079222523244
2025-04-17,24.135003754189352,15.551167033947214,14.558431673706163,13.402063885003223,8.809970710369967,8.46716142360181,5.793983029330619,4.671139267328412,4.611079222523244
2025-04-22,24.122958560690044,15.553636114884844,14.560743136636814,13.404191749773187,8.81136948196663,8.468505766879792,5.794902948267857,4.671880910762425,4.611811330138408
2025-04-23,24.121753830969194,15.553883066101434,14.560974323299888,13.404404573413627,8.81150938355603,8.468640224686725,5.794994956228088,4.671955088058729,4.611884553686282
2025-04-24,24.111034859421963,15.49459927600148,14.586244548657554,13.461929421237617,8.809180851496382,8.464877019314171,5.792419837250942,4.669879013739683,4.609835172880206
2025-04-28,24.11065221519597,15.494353375359651,14.586013063684469,13.463302787964876,8.809041049028,8.464742680977634,5.792327911042956,4.669804902352465,4.609762014393979
2025-04-29,24.12137084644825,15.501241544905655,14.592497421472686,13.424832034916504,8.812957196208423,8.468505766879792,5.794902948267857,4.671880910762425,4.611811330138408
2025-05-02,24.182418531230095,15.519780412222431,14.540291891272062,13.30600201265026,8.844811905446122,8.489938324503516,5.809569005631645,4.683704762524173,4.623483154519694
