date,THE HONGKONG AND SHANGHAI BANKING,MERRILL LYNCH FAR EAST LTD,INTERACTIVE BROKERS HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BANK OF CHINA (HONG KONG) LTD
2024-08-15,99.84905288808795,0.000423414058659331,0.024422960918013655,0.03155529773370618,0.03423813681228039,0.0,0.012976180849430361,0.015757573200278728,0.011716889037038386,0.01985665930264449
2024-08-16,99.8499822726564,0.0004234179997532203,0.024350185140980456,0.0315190898954229,0.033583617659736886,0.0,0.012976301630368087,0.015755529777024137,0.011716998096619287,0.01969258714369503
2024-08-19,99.84545502688943,0.00042339988523746116,0.024349143400164683,0.03149949146206284,0.033582180897549864,0.0,0.012975746482923916,0.020489269446383514,0.011716496824243536,0.01950924471201922
2024-08-20,99.84530925277741,0.00042339926707469876,0.0244768576293356,0.03149944547288492,0.03360038183605902,0.0,0.012975727538366844,0.020489239532101907,0.011716479718187784,0.019509216228571248
2024-08-22,99.84532747451814,0.00042339934434494533,0.024476862096355204,0.03149945122152481,0.033582137996380206,0.0,0.012975729906433453,0.020489243271382334,0.011716481856442022,0.019509219788997695
2024-08-23,99.84598346161366,0.00042340212609260605,0.02447702291014669,0.03153615835724238,0.033582358632134754,0.0,0.012975815157407021,0.020489377886386585,0.011716558834114358,0.018815844482822277
2024-08-26,99.84587412983248,0.0004964019490974331,0.02447699610770137,0.031572623968329376,0.033582321859307665,0.0,0.012975800948833636,0.020489355450429708,0.011716546004432058,0.018815823879391673
2024-08-27,99.84616565370608,0.0004964034891953053,0.024185069995647745,0.03157272192308376,0.03358242604919358,0.0,0.012975841206539048,0.020489419019101812,0.011716582355271546,0.01881588225589558
2024-08-28,99.84698565283948,0.0004964075659710963,0.02336400610133079,0.03160948177433599,0.03376520463067812,0.0,0.012975947772259173,0.02048958729102022,0.01171667857917073,0.01859703344575541
2024-08-29,99.84696743049018,0.0004964074753753513,0.02336400183733547,0.03162772628034867,0.03376519846843548,0.0,0.012975945404113043,0.020489583551614225,0.011716676440844688,0.0185970300517457
2024-08-30,99.8470023056923,0.000496294347097545,0.02335867732184842,0.03162051851176637,0.03375750358279815,0.0,0.012972988264204208,0.020484914098765208,0.01171400628075823,0.01859279190045582
2024-09-02,99.84271064671212,0.0004962730151993172,0.02335767331096198,0.03161915938751532,0.03375605260590297,0.0,0.012972430654658623,0.024782268789887076,0.011713502785219177,0.018591992738533243
2024-09-09,99.82871591375554,0.0005404286314320445,0.02543590933673909,0.034432456554107836,0.03675947866121523,0.0,0.014126645476036164,0.02698725740814402,0.01275570519777105,0.020246204979016667
2024-09-23,99.8285770712743,0.0005404278798000973,0.02543587396029723,0.03443240866520473,0.036759427535873385,0.0,0.014126625828598133,0.0271660379225396,0.012755687457046415,0.020206439476349227
2024-09-24,99.82845792740824,0.0005404276650484964,0.025475601181072876,0.03443239498268545,0.03683888758528375,0.0,0.014126620215054446,0.02716602712748192,0.01275568238827701,0.020206431446850033
2024-09-25,99.82845758657639,0.0005404287388082077,0.025475651797789843,0.03443246339539058,0.03683896077937772,0.0,0.014126648282817485,0.027166081102856104,0.01275570773216431,0.02020647159440982
2024-09-26,99.85647745815345,0.0005405805340463463,0.022700407573078556,0.034442134761114636,0.036869182364708014,0.0,0.014130616165696774,0.0017886855905945285,0.012759290546240969,0.02029164431107793
2024-09-27,99.85645778356502,0.0005405797819918056,0.022720250249008537,0.03444208684528673,0.03686913107237642,0.0,0.014130596507212271,0.0017886831021787688,0.012759272795541884,0.020291616081383586
2024-09-30,99.82739073547052,0.0005404222104150565,0.022971917635363544,0.03445191591395986,0.03685838422739632,0.0,0.014126477632540633,0.030618891912736593,0.012755553642884792,0.02028570135418282
2024-10-02,99.82723206237225,0.0005404213514276998,0.023110960146349283,0.03447172958555365,0.03685832564193215,0.0,0.014126455178863772,0.030618843244786753,0.01275553336825674,0.020285669110576526
2024-10-03,99.82867993905387,0.0005404292971649436,0.02303182504682363,0.03447223641842564,0.036858867564581996,0.0,0.014126662878098344,0.02803635928836429,0.012755720911025508,0.02149795954163489
2024-10-04,99.82893772264958,0.0005404309078158389,0.022753730721716867,0.034472339156635314,0.036878846199085845,0.0,0.014126704980039026,0.028036442845616693,0.012755758927123845,0.021498023612380065
2024-10-07,99.82458702126107,0.0005404071398782052,0.0227129942025281,0.03447082307678993,0.03687722428201229,0.0,0.014126083693139852,0.03243317027289623,0.012755197933889992,0.021497078137802134
2024-10-08,99.85533114789096,0.000540408153430267,0.022494489386534863,0.03451062362163139,0.036956765233776036,0.0,0.01412611018709264,0.0017881152135560303,0.012755221856699684,0.021497118456306943
2024-10-09,99.81398353548185,0.0005401843838366569,0.02248517497720084,0.03451619334956285,0.03704076095519947,0.041288357867515064,0.014120260915730258,0.0017873747994595266,0.01274994023614462,0.021488217033502306
2024-10-10,99.81402332879073,0.00054018416927853,0.022564604894642123,0.034516179639929596,0.03692158797018752,0.04128834146801705,0.014120255307243926,0.0017873740895245477,0.012749935171941772,0.021488208498506228
2024-10-14,99.81378545602553,0.0005401828819333476,0.022544691454806476,0.03457567637668964,0.03712009662791392,0.041288243071302556,0.01412022165641949,0.0017873698299265175,0.012749904786809159,0.021488157288672136
2024-10-15,99.81358715554548,0.0005401820237066348,0.02270353270225827,0.03455576181064502,0.0371796165522671,0.04128817747375345,0.014120199222625638,0.0017873669902057768,0.012749884530134542,0.02148812314891834
2024-10-16,99.81368686072378,0.0005997596131695073,0.022564465976264707,0.034555686321686846,0.037159675741514187,0.04128808727746376,0.014120168376275487,0.001787363085604492,0.012749856677312042,0.021488076206934003
2024-10-17,99.81370694229584,0.0005997588985115636,0.02256443908903439,0.03453578557985461,0.03715963146301182,0.04128803807965367,0.014120151551050389,0.0017873609558291632,0.012749841484914698,0.021488050602301717
2024-10-21,99.81368711973059,0.000599758779402072,0.022584294170067427,0.03453577872119878,0.03715962408327168,0.04128802988003005,0.014120148746850103,0.001787360600867102,0.012749838952851993,0.021488046334868935
2024-10-22,99.81360842181269,0.000599756397222173,0.022584204467584607,0.03453564154865427,0.03723891442249143,0.04128786588824165,0.014120092663078313,0.0017873535016554826,0.01274978831180911,0.021487960986569247
2024-10-23,99.81356877689454,0.0005997561590052239,0.022643773923766763,0.034515768355996,0.03723889963158528,0.04128784948913446,0.014120087054725637,0.0017873527917374224,0.012749783247726946,0.021487952451776565
2024-10-24,99.81337047864905,0.0005997552061393199,0.022762894611817498,0.03451571351887874,0.037318278243725786,0.041287783892835966,0.014120064621359486,0.001787349952070821,0.012749762991438521,0.021487918312673646
2024-10-25,99.79782343262865,0.015818363127602056,0.022799061738191254,0.034510337311423445,0.03782873062067838,0.04128135285986729,0.014117865263764136,0.001787071552375207,0.01274777707360981,0.02128600782384691
2024-10-28,99.79770453553613,0.015818344281926675,0.022918172537406818,0.034510296196511046,0.03782868555229984,0.04128130367810499,0.014117848444027244,0.001787069423294588,0.012747761886168062,0.021285982464131093
2024-10-29,99.79766490323492,0.015838194319084883,0.0229181634359959,0.03451028249156202,0.03784852684857088,0.04128128728421026,0.014117842837457189,0.0017870687136021758,0.01274775682369552,0.021285974010905918
2024-10-31,99.79782343262865,0.015838219478184003,0.02269977998528152,0.034510337311423445,0.03790815602300617,0.04128135285986729,0.014117865263764136,0.001787071552375207,0.01274777707360981,0.02128600782384691
2024-11-01,99.79901301777296,0.015838360999605897,0.012811431870199242,0.03451064567638915,0.04660565401609121,0.041281721726819945,0.014117991413068291,0.001787087520641556,0.012747890980576432,0.021286198023641643
2024-11-04,99.79923108078943,0.015937672121656494,0.012513606313001996,0.03449085078655104,0.04660573730462274,0.04128179550100151,0.014118016643199649,0.0017870907143290697,0.012747913762214031,0.021286236064008476
2024-11-05,99.79915181406163,0.01599722910613431,0.012414313635314995,0.03449082339178206,0.04672483957378826,0.04128176271244382,0.014118005429796803,0.0017870892949109877,0.01274790363703171,0.021286219157161987
2024-11-06,99.79917167060935,0.01597737255841308,0.013982980905292416,0.03449082339178206,0.04515617230381083,0.04128176271244382,0.014118005429796803,0.0017870892949109877,0.01274790363703171,0.021286219157161987
2024-11-08,99.79915185394314,0.0159773693858591,0.0140028346725341,0.03449081654309661,0.04515616333735571,0.041281754515312526,0.014118002626448875,0.0017870889400568195,0.012747901105738646,0.021286214930454562
2024-11-11,99.7992899331057,0.015977442354919328,0.014002898623843098,0.03435197762230369,0.045156369566724426,0.041281943050155694,0.0141180671037329,0.001787097101738342,0.012747959325733506,0.02128631214515003
2024-11-12,99.79932640453248,0.016017034003672336,0.014201357135062053,0.034391429751017166,0.045017031303190555,0.04128162959143458,0.014117959903564207,0.008741618379669629,0.01274786252895671,0.014157672870944134
2024-11-13,99.80192327747794,0.015997526940078416,0.014241381164570079,0.03439218094957527,0.04493858692298081,0.04128253128993475,0.014118268276644348,0.006200123891279088,0.012748140975535404,0.0141579821114591
2024-11-14,99.80190637070716,0.016037001940825916,0.014241169075281498,0.034371812143491734,0.04493791767659099,0.0412819164912301,0.014118058020810294,0.006200031556143187,0.012747951124275963,0.014157771264188102
2024-11-15,99.80195005587939,0.017069203942556423,0.013446634532943104,0.03464910995272551,0.04438104219916094,0.04128108859124145,0.014117774886182141,0.006199907215838976,0.01274769546684801,0.014157487333119364
2024-11-18,99.80474333808674,0.017009228093971124,0.013219162887376514,0.034648280519214154,0.04426084531288863,0.04128010040082878,0.01411743693361677,0.006199758801902251,0.01274739031136704,0.011774458652088248
2024-11-19,99.80697387022532,0.014756948608680258,0.013219303156236501,0.03466850413180265,0.04426131496579835,0.04128053842498151,0.014117586734084583,0.0061998245876941915,0.012747525574236711,0.01177458359115634
2024-11-20,99.80689693865015,0.014776613855024923,0.013219132545177897,0.03464820099035002,0.04434016653041287,0.04128000564982103,0.014117404529592474,0.006199744571476728,0.012747361052037087,0.011774431625947029
2024-11-21,99.80491524193776,0.014756465152468557,0.015224256216774475,0.03462765773130404,0.04435914145106708,0.041279186022580905,0.014117124224172689,0.006199621473636681,0.012747107949252975,0.01177419784097666
2024-11-22,99.80759708384153,0.01475635967532292,0.01216645176890591,0.03462741021765765,0.04449781054300282,0.041278890964742125,0.01411702331694644,0.006437839156521398,0.012747016834711132,0.01177411368065997
2024-11-25,99.80741873147983,0.014756333306272115,0.020862977374728857,0.0346670586016565,0.03586074907309498,0.0412788172009415,0.014116998090365275,0.006517248176063992,0.012746994056279194,0.011774092640768787
2024-11-26,99.80741861676798,0.014756342095945243,0.020862989801850678,0.03466707925123842,0.03586077043370375,0.04127884178884575,0.014117006499215646,0.006517252058090779,0.012747001649080795,0.011774099654057494
2024-11-27,99.8074582505946,0.014756347955733148,0.02084314293596667,0.03464723786699992,0.03586078467412373,0.04127885818079819,0.01411701210512146,0.0065172546461112054,0.012747006710953553,0.011774104329587939
2024-11-28,99.80813599390135,0.014335516106933198,0.020605021045887805,0.03462761785386634,0.03586102818705566,0.0412791384851996,0.014117107966799868,0.006517298901578605,0.01274709326959988,0.011774184281733222
2024-11-29,99.8074875232381,0.014335308895091731,0.020557865415481966,0.034468277343323056,0.03586050983601534,0.03923347697604053,0.014116903911925513,0.010213411212791117,0.011952709078732995,0.011774014092506089
2024-12-02,99.80784487505815,0.014335311741367658,0.02055786949724664,0.034468284187000355,0.03586051695612044,0.03923348476584833,0.014116906714837127,0.010253123245487893,0.01155561140370634,0.011774016430236872
2024-12-03,99.80772589774779,0.014335300356270732,0.02065712810341284,0.0344881117989505,0.03586048847571703,0.03923345360663569,0.014116895503197356,0.010253115102462889,0.011555602226245937,0.011774007079319313
2024-12-04,99.80766633278786,0.014355155342913768,0.020676983090055875,0.034507966785593536,0.03586048847571703,0.03923345360663569,0.014116895503197356,0.010253115102462889,0.011555602226245937,0.011774007079319313
2024-12-05,99.80784491321054,0.014355163893561387,0.020676995406299904,0.034527842338732025,0.03586050983601534,0.03923347697604053,0.014116903911925513,0.010173701215851805,0.011555609109339872,0.011654884101688152
2024-12-06,99.80786473006056,0.014355166743779525,0.02067699951171784,0.03452784919423595,0.0358803719585323,0.03923348476584833,0.014116906714837127,0.010133993231016693,0.01155561140370634,0.011654886415765672
2024-12-09,99.80833965184344,0.014355286453963334,0.020597751268798842,0.03456784746383149,0.03594023667503197,0.03875728790890239,0.01411702443812992,0.010114222572128524,0.011555707767920692,0.011654983607851284
2024-12-10,99.8083373304918,0.014375315730777752,0.02059800074462547,0.03456826614265755,0.035940671975960535,0.03758628822978216,0.014117195420694726,0.011265958764700686,0.011555847728332392,0.011655124770672019
2024-12-11,99.80640870452085,0.014355185783265716,0.02047847664849275,0.03480586539151424,0.03593998463347847,0.03546108134012803,0.014116925438315248,0.015223247640035254,0.011555626730097713,0.011654901873827074
2024-12-12,99.81259104531554,0.01439585051304349,0.020579116512714858,0.03478831737772717,0.03389716459010594,0.03329909146258474,0.014117861675550238,0.013119484622038753,0.011556393101505257,0.01165567482918142
2024-12-13,99.81278931138529,0.01437601700392114,0.020380585432078258,0.034808229016400224,0.03389721843609649,0.03329914435853005,0.014117884101917035,0.01311950546247345,0.011556411458953182,0.011655693344339378
2024-12-16,99.8126505771514,0.0143759970220559,0.020380557104196374,0.03480818063489502,0.03403616576719124,0.03329909807456871,0.014117864478842189,0.013119487227089468,0.011556395396183057,0.011655677143572948
2024-12-18,99.74905083926147,0.07791626893760475,0.020380544963699676,0.03514571764005108,0.034036145492183256,0.03302108951152822,0.01411785606896967,0.013119479411940423,0.011556388512152389,0.01165567020040112
2024-12-20,99.74960542457828,0.07791670213690169,0.019804821282198203,0.03514591304340367,0.034056191174577685,0.033021273102361755,0.01411793456150283,0.013119552353693598,0.011556452763424258,0.011655735003659861
2024-12-23,99.74932783250232,0.07791657836518247,0.020102636069549117,0.035126000797147755,0.034056137075864364,0.03302122064762957,0.014117912134975725,0.01311953151310993,0.011556434405845107,0.011655716488369548
2025-01-07,99.74922879939068,0.07795621380163972,0.020182041698417377,0.03510610952656623,0.034056103264255816,0.033021187863506586,0.014117898118432462,0.013119518487778759,0.011556422932387754,0.011655704916342975
2025-01-08,99.74926841261174,0.07793638835556571,0.020182049713273118,0.035086267063512006,0.03405611678889118,0.033021200977147974,0.014117903725046425,0.013119523697908123,0.011556427521767961,0.011655709545150848
2025-01-10,99.74924855620706,0.07793638835556571,0.020221762522626276,0.035046554254158854,0.03405611678889118,0.033021200977147974,0.014117903725046425,0.013139380102584699,0.011556427521767961,0.011655709545150848
2025-01-15,99.7492881694517,0.07793641930630733,0.020201914140697344,0.03504656817213565,0.03405613031353728,0.03302121409079977,0.014117909331664845,0.013119528908041626,0.011556432111151814,0.011655714173962396
