date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-10-10,15.058533474718807,9.068347146693743,5.045385755298139,2.283346929537302,2.4347187631487173,2.3797182704845232,2.6742908882660537,0.699226654659388,0.47622968011124167,0.02571896737486655
2024-10-14,15.083661710574573,9.030418549407322,5.010816225367978,2.2864503569693344,2.4323754790180754,2.3793450735148483,2.6650788156988185,0.7016229720436157,0.48076696958465615,0.030118763227874518
2024-10-15,15.11876834951188,9.013742537446591,4.994061645624156,2.283339858436824,2.532822523713061,2.3995959196061483,2.684308280609956,0.7047081324660798,0.5021446741049164,0.02571896737486655
2024-10-16,15.178351995592864,9.00614110443269,4.9638326910804995,2.2816310091546286,2.5240856880237876,2.372490034440296,2.6843868483930455,0.7047597907834611,0.5239668758580049,0.02571896737486655
2024-10-17,15.083979026208524,8.960846777481633,5.006828910376189,2.282357761148206,2.6343829721041523,2.380286217346531,2.6849564648204436,0.7068025531437861,0.5468301007370285,0.02574214487087793
2024-10-18,15.147778226691175,8.936706826127407,5.0234656384453755,2.2702012626999655,2.53176559061105,2.3772826692087508,2.693952475984183,0.7105345228405341,0.5648663174424954,0.02571896737486655
2024-10-21,37.55099512063153,22.194753226096307,12.53483255680916,5.6281123253074785,6.235575112779059,5.89411418631089,6.6895514791899275,1.7716347656498523,1.4365828616497678,0.0638483655760249
2024-10-22,37.44114187818043,22.185863658251325,12.50900523014822,5.622591137972209,6.289113879305585,5.900796410851271,6.727820252696944,1.7828096292700584,1.476995283653904,0.06386263967004721
2024-10-23,37.37821054978126,22.213167657960856,12.511127635727446,5.617358517542746,6.322935766633214,5.886369350405101,6.724314459916527,1.7898071726820963,1.4928836920593698,0.0638251972913869
2024-10-24,37.11962464603049,22.45956724804847,12.609093324223997,5.603915172534007,6.265450089550484,5.879393783967365,6.715503626911028,1.779705533478176,1.5040017639542036,0.06374481130178333
2024-10-25,37.07391594872608,22.400176382690976,12.819807626854763,5.5953420432098895,6.156609282432254,5.869199136128115,6.709779156838001,1.7789822754121623,1.5325336673713665,0.06365448033639068
2024-10-28,37.078704561982555,22.43385325667393,12.811712969529129,5.593364287934617,6.138402337713974,5.866716809103053,6.705532108567831,1.779639075434856,1.527026167254259,0.06504842580579119
2024-10-29,37.02166394594331,22.520873673317602,12.812566744769482,5.5839812626020215,6.134039489482028,5.857487917578232,6.704590016988051,1.7767910207068784,1.5239932940507839,0.06401263456160954
2024-10-30,37.083953753164465,22.58003562598102,12.817491526192173,5.583458483147665,6.013376807773408,5.859410924610551,6.707078952628881,1.774422875032137,1.5167051699847067,0.0640658814849947
2024-10-31,15.018808425072047,9.08865691862236,5.2522157389102455,2.253103243534315,2.4489599595115075,2.371959701904442,2.71416305608665,0.7054421519795928,0.6122322804141611,0.025934635939447028
2024-11-01,37.164043676974245,22.05806956869761,12.98836245466026,5.558454793829554,6.348706458255597,5.859671428673206,6.697008668813447,1.7435373801172458,1.518201154449228,0.06394441552960592
2024-11-04,37.09123619863621,22.121469037194046,12.999526810765452,5.5604899165238235,6.336471566538883,5.856933355503624,6.715834612414483,1.7444266985177495,1.5095647666642984,0.06404703724142863
2024-11-05,37.03009226057271,22.084753440607546,13.003448772398048,5.567410690625284,6.41914050364282,5.859378087520451,6.716408564745735,1.7470956719743165,1.5082540359321324,0.06401797198096411
2024-11-06,37.01027898915869,22.105110410473554,13.003287480992812,5.566060979199727,6.41407766968861,5.8587801915874715,6.714883158054199,1.7528027398322095,1.5106559226044545,0.06406245840826608
2024-11-07,36.983571518644794,22.019844087215105,13.121865409851328,5.552232009341234,6.48192228896525,5.840636838632223,6.691289741771469,1.7383423127918736,1.5064348944297439,0.06386089835697584
2024-11-08,36.841766890034066,22.02481832634318,13.180404035031929,5.548810601780227,6.591166743734307,5.825918623624947,6.690463520846326,1.7305862871374786,1.5022317091307373,0.06383326233680447
2024-11-11,36.863715491863644,22.04574318734466,13.312923286687434,5.555775717346282,6.419196188108216,5.83360500109844,6.692764421628326,1.7306090476780691,1.4817669084622305,0.0639007497827041
2024-11-12,36.790452165898394,21.99615845175889,13.36085465620882,5.543798527670695,6.441288022108174,5.888733797175187,6.685870942321694,1.7275900695652529,1.501452259898629,0.06380110739426251
2024-11-13,36.79699688361372,21.931493214951743,13.396889336725474,5.553907202564682,6.391820695078704,5.977109819884358,6.6405324112798425,1.7400141306522503,1.50732164913958,0.06391465610964618
2024-11-14,36.80764977265968,21.98423156314188,13.473827087673904,5.553498588292586,6.377151232443648,5.907508732041289,6.574690214948292,1.7476177370041166,1.5099429778268263,0.06388209396778152
2024-11-15,37.22675058099492,22.19107041601541,13.470419550687291,5.593523542512042,6.516134303598116,5.852535052734809,6.416451118266724,1.769562334279736,0.8985726264354756,0.06498047447548502
2024-11-18,37.40514517437695,22.190322554884816,13.57394670827724,5.586796156625387,6.434665296483838,5.844362109798928,6.217762437983018,1.7801460612382924,0.9013619388814275,0.065491561450106
2024-11-19,37.439901459708906,22.129715524570024,13.594826629851811,5.584729910129587,6.465504487321505,5.852020707607215,6.1758325898390884,1.7823938528914274,0.9086366040263003,0.0664382340541341
2024-11-20,37.4797424155581,22.162911339429332,13.617394160453097,5.587213731934069,6.441702445082187,5.853215939334306,6.094336989534558,1.7921896898424388,0.9051188334064917,0.06617445542541978
2024-11-21,37.43089335813969,22.204015266573172,13.630551296225171,5.586384822740273,6.475414002863904,5.847517980363869,6.054889802529839,1.7942880367510565,0.9097625194999518,0.06628291431306989
2024-11-22,37.43315499436393,22.219959210673583,13.642006232904935,5.584915935819571,6.468454244007689,5.845756043635623,6.026197025684289,1.7957287717545873,0.9152516588449378,0.06857588231085036
2024-11-25,37.47325242983819,22.26365159431305,13.522871240591616,5.5810582545102,6.571315789052937,5.869444609309542,5.948346105166418,1.792228435680396,0.9117579353289402,0.06607360620871316
2024-11-26,37.41689057452663,22.26698683352461,13.515652892724136,5.585941605937211,6.612046754117654,5.8713902802840305,5.951825601635387,1.8058657917127938,0.9092481470717744,0.06415151846577365
2024-11-27,37.41961190420929,22.271831997719698,13.527388172669557,5.584218457126458,6.557041993581532,5.9090792777231265,5.955098656738913,1.8091159630814213,0.9024587445047164,0.06415483264529154
2024-11-28,15.0886603861817,9.01764798945203,5.4944643450855075,2.2613279286526797,2.697884479596209,2.407893962623997,2.412001372157157,0.7336466698627822,0.372717336664291,0.026871248545899194
2024-11-29,36.62012392378254,22.588551695776697,13.739786946416267,5.587072807864942,6.584191511965723,5.957905693238634,5.96873076889165,1.7926207395141032,1.055569825854238,0.10544608669520651
2024-12-02,36.689611736011976,22.57527219187593,13.774000238381653,5.597825158986687,6.562692834378307,5.965782660275877,6.001022620265747,1.7927957714642988,0.9766284742637481,0.06436831409577401
2024-12-03,36.72991745644627,22.467426396283862,13.88759260405764,5.610606964090056,6.480073459736214,5.967556973748084,5.9533646845959245,1.7785442656821935,1.0604219591126534,0.06449523624709819
2024-12-04,36.79952131475168,22.539246050337898,13.943345148364733,5.609016310690375,6.303265525615911,5.979795028386628,5.942939999953694,1.7511470497239043,1.0617709164789884,0.06995265569618565
2024-12-05,36.980947301097565,22.591592946357615,13.963457019956154,5.603285916200304,6.102316370112144,5.985147240229604,5.947784365468584,1.751180337163564,1.0098616498864572,0.06442685352801078
2024-12-06,37.176054561440054,22.398011853801776,13.957498907250088,5.5945657899808765,6.0878885634935775,5.988160125492326,5.959910278393808,1.7579218719138467,1.0155463426400244,0.06444170559361989
2024-12-09,37.124053936804906,22.42826607877823,14.004107641900209,5.593900080403662,6.1208098925007075,5.971599037771744,5.959951779535332,1.758130177063012,0.969168164947739,0.07001321029445724
2024-12-10,37.117269283804724,22.340121758074282,14.018198707391061,5.57861981625374,6.247875684145366,5.938907536025039,5.944517942624662,1.7562309240238838,0.9938793277117115,0.06437901994553251
2024-12-11,37.10406839613729,22.362012869473567,14.073735233951107,5.582172946224253,6.170637166363383,5.944403038296268,5.939145804798854,1.7565907862961718,1.0017225100662186,0.0655112483928809
2024-12-12,37.3977691672032,22.30436187274933,13.91788995505542,5.635797699780764,6.028273458041074,5.942775518682715,5.936319464297464,1.7532504933650426,1.0180720830036032,0.06549028782138878
2024-12-13,37.45837602639639,22.36086868261972,13.806270087972692,5.632647364711349,6.010031676762102,5.9549643563927255,5.948498963491898,1.760286797258649,1.0032128545930694,0.06484318980140744
2024-12-16,37.6017418633937,22.201619749466765,13.778311542350108,5.628999120956748,6.041408389481567,5.938457681642146,5.958881889496236,1.7600772687410358,1.0256518183526322,0.06485067611906903
2024-12-17,37.53570527342301,22.157441003594705,13.585495966525807,5.6319948717586685,6.150261506712738,5.9312212373559525,6.14940552809385,1.7615427692217294,1.0325007299968127,0.06443111331672306
2024-12-18,37.38927537726467,22.268727182335677,13.612233577141131,5.60802309957305,6.115851059416348,6.003756106260086,6.120691131270243,1.7498370294742882,1.066914000689178,0.06469143657532908
2024-12-19,37.323280789221705,22.573531733595587,13.798234901195078,5.645788262413218,6.135394359324514,6.005121299574082,5.61335955915399,1.7703365877371702,1.0703394870974017,0.06461302068725328
2024-12-20,37.3361732774276,22.56150098767358,13.800597123732746,5.654436515340904,6.1230392876234445,6.002704258638122,5.615223859212652,1.7769308086926634,1.064705314056499,0.06468856760178968
2024-12-23,37.39268843856133,22.530435912495626,13.786093842385172,5.657692837198028,6.143782816988319,5.97972203038224,5.6078195681749134,1.7782423944017385,1.0588742997492535,0.06464785966338327
2024-12-27,37.33127967361066,22.779018496633643,13.725541139240551,5.639880025348099,6.080452484376025,5.961454350054806,5.57476529607253,1.7825510568183627,1.060343832290613,0.06471364555470582
2024-12-30,37.54590363690754,22.78212438227612,13.508963307971886,5.628697380417424,6.076476853079574,5.949685787823525,5.566177501686269,1.7879818221684651,1.089403433921383,0.06458589374781382
2025-01-02,15.223596931701083,9.02102504844305,5.388753537578826,2.2652527997785703,2.4407508759325522,2.401407055665327,2.2393512496000927,0.7303287832465021,0.45419297076867654,0.026054650083172485
2025-01-03,15.323995615569237,8.981583362384656,5.186720737299683,2.2684231000558555,2.5418679971026723,2.393825902828341,2.2332272534122946,0.7534660678788602,0.45744203627024166,0.029106802524036732
2025-01-06,15.31442888988467,8.97400220954767,5.171853801216764,2.274532130851041,2.5449406285018497,2.418172922849115,2.2365747754442102,0.7745160740677883,0.4751642117333244,0.026004831078815148
2025-01-07,15.301950115401933,9.004838794853434,5.177071997325338,2.27652095276412,2.479790071694874,2.390664168269197,2.237381626710432,0.7810338963769888,0.5024366706404018,0.03087330959158468
2025-01-08,15.308352842027153,9.032898906003316,5.124673431872823,2.27658002668233,2.4513157539218082,2.3880356742784303,2.2481527711307723,0.7812308094376897,0.524983216090657,0.026004831078815148
2025-01-09,15.331929341241404,8.9910351892983,5.0735154187027245,2.275890830969877,2.508389035435363,2.3880356742784303,2.2248776473559233,0.7834953096357502,0.5465255049313376,0.026014184449198445
2025-01-10,15.310603066028314,9.00184571633078,5.0505947384371375,2.274424025580716,2.4801903959472784,2.3880356742784303,2.2650073476484067,0.7846767879999559,0.5629872398928737,0.026044213690955335
2025-01-13,15.408966948783714,8.862805404169862,5.063886370034449,2.27536920827208,2.4985177837024257,2.3880356742784303,2.2593264058471854,0.7861930185673528,0.5853762548945682,0.026024522384885243
2025-01-14,15.333707663092595,8.854219994723302,5.089386611395218,2.278106299815823,2.4599334571103233,2.391520543170185,2.261000166863143,0.7859567228945118,0.6160946923639117,0.026055831561536687
2025-01-15,15.298827271172277,8.85614974271817,5.098799055696722,2.27812520346965,2.4865565951997395,2.3855343861248772,2.261000166863143,0.7902245181156132,0.6372037724710502,0.0260049295353455
2025-01-16,15.283373238798879,8.854200303417231,5.102737316910741,2.2766341777740227,2.5068812721295757,2.3822741950353823,2.2737896701556677,0.7954624055302575,0.6533703347545956,0.026004831078815148
2025-01-17,38.019018843297495,22.003503311794027,12.688225104061157,5.6685332073212695,6.2968379269704915,5.934008139676103,5.6683638169385535,1.9785154602835187,1.67824686082176,0.06474732883562073
2025-01-20,37.89628970760994,21.945010352920015,12.739145552230507,5.654345096382501,6.419633088832299,5.915525069095938,5.656721589288602,1.977961238482806,1.7306199494064267,0.06474835575096707
2025-01-21,37.96802993681798,21.85610695670379,12.841207228331767,5.660420338062189,6.306533505233623,5.922681771961451,5.667750109811175,1.9819782211648014,1.7305628104791166,0.06472912143410949
2025-01-22,38.18969657671349,21.983975513310035,12.802095057776889,5.687602399761647,6.456878532193139,5.954474649762711,5.726840876614335,1.9831562844187776,1.150203769327565,0.06507634012141465
2025-01-23,38.22713609935155,21.93598435256699,12.793432285908397,5.689672300104207,6.469673134905415,5.956590066035684,5.743269396770601,1.9814454032060878,1.1376972552133082,0.06509970593776206
2025-01-24,15.104619882288988,8.768172545523576,5.103600822006893,2.2774078283048507,2.857904767235135,2.391606945341456,2.3071115619034277,0.7921060761509042,0.4505705278452081,0.036073563526003286
2025-01-27,37.78245121908709,21.8984591632484,12.761231864601077,5.694130878102774,6.963684209599509,5.959612840986795,5.762248859583165,1.9828060325901564,1.130233764419857,0.06514116778117635
2025-02-03,37.915958765069306,21.927186542514708,12.72394771884899,5.697855317805744,6.860419670601352,5.960550198523283,5.7640177393718846,1.9739554379132989,1.0976233146549246,0.07848529469650796
2025-02-04,37.90057639644098,21.990013575176373,12.764757227366399,5.687216554534317,6.727828943823205,5.958616476358925,5.844054780596976,1.9623466742828328,1.0986949475214587,0.06589442389852675
2025-02-05,37.8095281145321,21.962895596764678,12.749015790475566,5.680496047528119,6.8001395147901045,5.943192876344287,5.893415827935543,1.9606165703824299,1.122347196426631,0.07835246482054525
2025-02-06,37.733782620041964,22.000192529164558,12.77066590386828,5.698434836017556,6.776550526242681,5.956359552573199,5.905743770454219,1.9623172063150494,1.13007748842304,0.06587556689944979
2025-02-07,37.57833215187404,21.985374979961627,12.774975545951875,5.696916412827067,6.768434657415147,5.962485907452146,6.081203325034931,1.946931966575335,1.0931827423150575,0.11216231059278745
2025-02-10,37.488647972410874,21.914697976143113,12.943520694484612,5.689016122370804,6.8729999856303765,5.96330015933622,6.092573717930314,1.8512210803511577,1.1036406587285452,0.08038163261398044
2025-02-11,37.720482359393095,21.837608530012332,12.974971663352141,5.660883142630874,6.754131288913358,5.959799274104397,6.088501384706173,1.8414125103344618,1.0623562303187335,0.09985361623442782
2025-02-12,37.78220506029358,21.244416277196468,13.230991850715515,5.6431654419993995,7.017894539594558,5.899461153786421,6.160304900498732,1.838279324610979,1.0836170362544988,0.09966441504985005
2025-02-13,37.95977310704213,20.89095521667449,13.16336513665144,5.649224746850737,7.10120428239442,5.923045153553476,6.29609434291417,1.8457835609607132,1.102857785468887,0.06769666748953325
2025-02-14,37.89850949305126,20.822087591616196,13.156424975670756,5.647696845916828,7.170709680034272,5.888565340264122,6.333397643849746,1.8665638688177308,1.113108885919404,0.10293567485968788
2025-02-17,37.98691197588098,20.975920880696357,12.969135879865009,5.619203585156928,7.07717242679496,5.884134971128634,6.457013597226542,1.849837991690114,1.0810448179503238,0.09962387361015547
2025-02-18,37.64938804972089,21.031454898880835,13.12686191474713,5.574847231748955,6.896653253212875,5.937412286403627,6.642522196204497,1.7755184836886626,1.255652179103244,0.1096895062892855
2025-02-19,36.953943803360474,21.390505459901092,13.628072750022188,5.578505936643199,6.558899224329736,5.890932807045107,6.650486094381552,1.8494340459686638,1.3984307331298025,0.10078914521818913
2025-02-20,36.26742389771472,21.574345229271696,13.792789183355955,5.619527743308792,6.44890822292101,6.021978634383842,6.785048610572582,1.800532982681172,1.5886411584674738,0.10080433732276071
2025-02-21,36.5455051646805,21.619914429306714,13.745203530377898,5.62116452495325,6.214033645061979,5.891698347596711,6.848191440029513,1.7985906118432506,1.6149554437620461,0.10074286238814123
2025-02-24,36.677410459372446,21.224170089850062,13.724026332082662,5.644508947462361,6.639926295823587,5.902844104662302,6.872212309953131,1.8299817529012996,1.419406096948899,0.06551361094325421
2025-02-25,36.21243475215553,21.4620058794657,13.91028045655664,5.658093656384523,6.608052733580672,5.915687635179497,6.8592556591083635,1.8224722226420302,1.4860455577059641,0.0656714472210838
2025-02-26,36.108213678183226,20.872637080759805,13.85228582713755,5.630769852223168,6.989021128264891,5.890679213318705,6.941099500478291,1.8125805478095551,1.8372841225502967,0.06542904927450707
2025-02-27,36.14757095164293,20.739533636595773,13.66561044001054,5.659240355626058,7.016289187265448,5.904827404260953,6.964912052624646,1.8139436974834067,1.7720362930115068,0.31603598147873724
2025-02-28,14.27389029737062,8.127091461746398,5.5469582161825794,2.213503662253995,2.705326891961247,2.3512637680302793,2.7501735777174874,0.745424057487494,0.7663728277661377,0.23617478741079972
2025-03-03,35.64621938075979,20.587943367371132,14.243780528571401,5.582881273358675,6.078108601115563,5.88143458069665,6.911159729850555,2.2689195206325294,2.0644162734753557,0.7351367441683483
2025-03-04,34.786772508454504,21.432404042679178,14.479076856874345,5.610316776170313,6.050046620620815,5.801530197753667,6.662758858446724,2.140631453509942,2.183227235110907,0.8532354503796071
2025-03-05,34.31196844288829,21.757971184510733,14.688245815359302,5.6342318246455125,6.081741071897025,5.817421013884316,6.696176024871718,2.168124529860423,1.92928326783494,0.9148368242477327
2025-03-06,33.93781757624883,21.966792913022726,14.892989844522496,5.63621974489998,6.162972268913464,5.799914584566434,6.708243899628724,2.064439796267097,1.9407652426175555,0.8898441293126913
2025-03-07,33.854353415050504,22.127607396936703,14.908091439755133,5.651693912740675,6.0206833169098495,5.802920800286191,6.739614928090649,2.0464348955948255,1.9582945407011598,0.8903053539343077
2025-03-10,33.61438805309774,21.913102262587238,15.232676594979699,5.6180172534310024,5.999996982385939,5.800859930962927,6.756701799279592,2.0032166281813693,2.172104819446257,0.8889356756482404
2025-03-11,33.50160393214603,21.997578235179812,15.372574988094515,5.615056398721314,6.031181926756495,5.79354190392422,6.755486425323559,1.997175538481131,2.061773213550992,0.8740274378219244
2025-03-12,33.20061189604422,22.21902780172735,15.575528549224218,5.619875206041564,6.015681410346619,5.7889264593487955,6.703891469599521,2.02311468336591,1.9800113833676143,0.8733311409341891
2025-03-13,33.25731753496388,21.90499345680688,15.788544597279285,5.633895515344172,6.034252516440494,5.7989801274370585,6.712959555595713,2.040738082898013,1.9534707521478334,0.8748478610866651
2025-03-14,33.18495214523644,21.96056385679587,15.95074478349861,5.552957753137556,6.048370814903982,5.8019039695827574,6.668879307045127,2.0274459837884535,1.9279954327603699,0.8761859532508326
2025-03-17,33.02975803283338,22.04898178724848,16.06344388408075,5.567113193894487,6.020059645013368,5.794449233824679,6.631632876803653,2.034585905999475,1.934425359596192,0.8755500807055379
2025-03-18,32.799411614025736,22.33649131751447,16.052624598194573,5.550125701971588,6.122807251080668,5.777097218380155,6.611252740712678,2.0013109589832117,1.8759539427993885,0.8729246563375302
2025-03-19,12.774516457197322,8.901426946055594,6.41573023056471,2.192682190923156,2.3428521335446373,2.3109324209727196,2.6115442987784765,0.789657042226417,0.7340206122968772,0.34476130475601136
2025-03-20,32.36321563840734,23.03616869821097,16.26973807670911,5.550078235567704,5.563442751899255,5.854147240591166,6.61819019141874,1.9899123987180436,1.8771457549987762,0.8779610134788945
2025-03-21,32.25515122625926,22.832590633575887,16.576164757213295,5.586427667411755,5.4129409122038705,5.906583565389916,6.663761394150196,2.0044964041423996,1.8760576722818092,0.8858257673716085
2025-03-24,31.48371512570145,22.10398403877076,16.227056759589953,8.220471822910746,5.214456619962462,5.70183495374426,6.3805317952270135,1.96644816418861,1.8463361427279352,0.8551645771768139
2025-03-25,31.57410153777345,21.923715926835214,16.228062390867297,8.22783519051942,5.10390268420091,5.996343212521031,6.296213749713371,1.9735009043190126,1.811095443571758,0.8652289596785323
2025-03-26,31.316140009758858,22.17097094887648,16.538824323171927,8.235816379304472,5.060484154125491,5.710540398520998,6.295500086220597,1.9860544470112769,1.8262372718303017,0.8594319811795962
2025-03-27,31.296866788161275,22.09877847893503,16.476675909344277,8.221079424342669,5.265371750208531,5.722169137795964,6.267472160189063,1.989740645627952,1.8050981511235509,0.8567475542716885
2025-03-28,31.33202538700246,22.248924638199767,16.54677605050174,8.23966877065888,5.08418591619469,5.702820538082422,6.160273677861293,2.00680664808608,1.8204273874379715,0.858090985974692
2025-03-31,12.743347163130789,9.001990049975483,6.657809757625291,3.338625978858235,2.1454056299672284,2.314952018380274,2.498051499620117,0.8162124136728606,0.7288883623862121,0.34796160749270905
2025-04-01,31.2001963267428,22.325750636176377,16.483061527385118,8.226149206015709,5.225006147235821,5.706852753788487,6.15837780699719,2.0126680196357527,1.804129537939508,0.8578080380832322
2025-04-02,31.331025440456354,22.325070038491095,16.654833249074688,8.231279918881237,5.255153634003502,5.704842114240368,6.022356823675457,2.020514588554233,1.5965288434219977,0.8583953492010674
2025-04-03,30.885591365751143,22.26287076385737,16.94065198522108,8.231310298005225,5.449214767940338,5.718642687230867,6.035875623557755,2.019360643033546,1.597676565266917,0.8588053001357544
2025-04-07,12.411378191515537,9.04663273173115,6.918719696627377,3.3340992733655277,2.198972945741707,2.3121419488757065,2.464263643007685,0.8180405588070813,0.6495149229709795,0.3479630708673295
2025-04-08,12.279371557125238,9.05197892701133,7.083885912126381,3.334040738380708,2.2136409349126995,2.3121419488757065,2.4525956693669997,0.8515420817854379,0.6511819993386385,0.347961217259477
2025-04-09,12.164080563233224,9.152951775824954,7.337557024672458,3.3346065765672965,2.05550613690683,2.2828744564659593,2.3759898615923407,0.8568492537424052,0.5810765991864922,0.3465762795186477
2025-04-10,12.077536783294219,9.059139706820913,7.639851197941927,3.336284579465455,1.8684214963421677,2.283264787256398,2.2185502640895107,0.8608491443717373,0.591925083039705,0.3465762795186477
2025-04-11,12.092381255444442,8.995336573367666,7.65175331152189,3.3323432238209425,1.8240685627613575,2.2832642019065497,2.13803578270353,0.856674429254411,0.5789595839021873,0.3465762795186477
2025-04-14,30.293028557797513,22.37304115351055,19.027373278260733,8.317452603605181,4.519139032283532,5.707081447663182,5.263852494089371,2.1372820793884135,1.4954283077072492,0.8663210456942741
2025-04-15,12.301510171292126,8.805078361042709,7.608720146732144,3.327293605797181,1.775742957319156,2.2832642019065497,2.0611013009891095,0.8542354715535988,0.6152205436232427,0.3501645716463907
2025-04-16,12.35309237061476,8.763089265265524,7.596096101672741,3.3258508159796882,1.8254733048387175,2.2836267285791982,2.0733741361395963,0.8533222282321066,0.6066549241779904,0.3447616949892434
2025-04-17,12.269116422901478,8.747050679424984,7.639255897146313,3.3246177765244656,1.9035500967818901,2.2846206526214328,2.069315710525445,0.8550392544534784,0.6304006163530981,0.3447616949892434
2025-04-22,12.18212758196123,8.727578041141697,7.66110895814559,3.3255153129583643,2.2069355572850107,2.2832839086847723,2.0689449889549216,0.858395260249796,0.6554926131790542,0.3447616949892434
2025-04-23,12.171243684442201,8.712905271613613,7.663196705937486,3.321495910667426,2.2349716687307715,2.2832825428684598,2.052379588251005,0.858473306896222,0.6707312208937287,0.3447616949892434
2025-04-24,12.173435819623691,8.728787764161302,7.666669781703442,3.3199935127237254,2.2668445533148334,2.2832825428684598,1.9822793586891843,0.8563270241195073,0.6843308490334576,0.3447672558128013
2025-04-25,30.237149022932424,21.66588581234476,18.994819370274236,8.217046503529927,5.609889227844254,5.659756439478429,4.901116488860717,2.1133897701775406,1.746249211622929,0.8546981529347822
2025-04-28,12.162602164633299,8.763459986836047,7.685225371891222,3.3148034107363973,2.2490819170547423,2.282788605154891,1.9702438829021403,0.8529319949999767,0.720056701434955,0.34473115923882924
2025-04-29,12.195720283461089,8.782542391887201,7.659725776454305,3.319642302814809,2.2525543099125427,2.2822109624130307,1.9704975345030247,0.854941696145446,0.7134032248271394,0.34473115923882924
2025-04-30,12.251773189807619,8.761235657412907,7.6533064397857675,3.3192715812442852,2.237268874210012,2.2822097917133344,1.9704975345030247,0.8544148812820707,0.7332856080041605,0.34473115923882924
2025-05-02,30.467499691193233,21.56611965039892,18.875864309391883,8.182743791248363,5.642447762961375,5.639349088376398,4.820266026058566,2.1005108401540014,1.8533668326396553,0.851832007577602
