date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,CLSA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CMB WING LUNG BANK LTD,TOTAL_CCASS_PCT
2024-11-04,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18729526428600315,0.00909936506652647,0.0002527601407368463,0.0030331216888421567,89.7390307154123
2024-11-05,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18678974400452947,0.00909936506652647,0.0002527601407368463,0.0030331216888421567,89.73852519513082
2024-11-06,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.184262142597161,0.00758280422210539,0.0002527601407368463,0.0030331216888421567,89.73448103287905
2024-11-07,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18350386217495046,0.00758280422210539,0.0002527601407368463,0.002982569660694787,89.73367220042869
2024-11-11,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18274558175273992,0.00758280422210539,0.0002527601407368463,0.002982569660694787,89.73291392000647
2024-11-12,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.007330044081368545,0.18198730133052937,0.006571763659158005,0.0002527601407368463,0.002982569660694787,89.72962803817688
2024-11-13,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.007330044081368545,0.18021798034537145,0.006571763659158005,0.0002527601407368463,0.002982569660694787,89.72785871719174
2024-11-14,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.007330044081368545,0.1794596999231609,0.007077283940631698,0.0002527601407368463,0.002982569660694787,89.727605957051
2024-11-18,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.04322198406600073,0.17693209851579245,0.007077283940631698,0.0002527601407368463,0.0032353298014316336,89.76122305576901
2024-11-19,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.04423302462894811,0.1771848586565293,0.007077283940631698,0.0002527601407368463,0.0032353298014316336,89.76248685647268
2024-11-21,85.40419430177538,0.0,0.0,0.1324463137461075,4.050481255307963,0.04221094350305334,1.7761455089578195,0.007077283940631698,0.0002527601407368463,0.0012132486755368624,91.41402161604724
2024-11-22,85.40419430177538,0.0,0.0,0.23759453229263558,4.050481255307963,0.0452440651918955,1.7741234278319247,0.005813483236947466,0.0002527601407368463,0.0017187689570105553,91.51942259473451
2024-11-25,85.40419430177538,0.0,0.0,0.23759453229263558,4.050481255307963,0.04600234561410604,1.7741234278319247,0.006319003518421159,0.0002527601407368463,0.0009604885348000161,91.51992811501597
2024-11-26,85.40419430177538,0.0,0.0,0.23759453229263558,4.050481255307963,0.051563068710316656,1.7741234278319247,0.006319003518421159,0.0002527601407368463,0.0012132486755368624,91.52574159825292
2024-11-27,85.40419430177538,0.0,0.0,0.23986937355926718,4.050481255307963,0.049540987584421894,1.774628948113398,0.006319003518421159,0.0002527601407368463,0.004499130505115865,91.52978576050471
2024-11-28,85.40419430177538,0.0,0.0,0.23986937355926718,4.050481255307963,0.05333238969547459,1.7743761879726614,0.006319003518421159,0.0002527601407368463,0.002477049379221094,91.53130232134913
2024-11-29,85.40419430177538,0.0,0.0,0.23986937355926718,4.050481255307963,0.05510171068063251,2.703269705180572,0.006319003518421159,0.0002527601407368463,0.0027298095199579406,92.46221791968294
2024-12-02,85.40419430177538,0.0,0.0,0.23986937355926718,4.050481255307963,0.06142071419905367,2.7022586646176245,0.006319003518421159,0.0002527601407368463,0.002477049379221094,92.46727312249767
2024-12-03,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.04726614631779027,2.7025114247583613,0.004296922392526388,0.0002527601407368463,0.005257410927326405,92.45969031827556
2024-12-04,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.05004650786589558,2.703016945039835,0.004296922392526388,0.0002527601407368463,0.0012132486755368624,92.45893203785336
2024-12-05,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.04852994702147451,2.699478303069519,0.004296922392526388,0.0002527601407368463,0.002982569660694787,92.45564615602379
2024-12-06,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.048277186880737656,2.6989727827880454,0.004296922392526388,0.0002527601407368463,0.002477049379221094,92.45438235532009
2024-12-09,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.04777166659926396,2.698214502365835,0.004296922392526388,0.0002527601407368463,0.0017187689570105553,92.4523602741942
2024-12-10,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.04751890645852712,2.697708982084361,0.0030331216888421567,0.0002527601407368463,0.0017187689570105553,92.4503381930683
2024-12-11,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.07001455898410644,2.695939661099203,0.0025276014073684636,0.0002527601407368463,0.0009604885348000161,92.46980072390504
2024-12-12,85.40419430177538,0.0,0.0,0.2454300966554778,4.050481255307963,0.07405872123589599,2.69619242123994,0.0025276014073684636,0.0002527601407368463,0.0009604885348000161,92.47409764629757
2024-12-13,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.08164152545800138,2.69619242123994,0.0025276014073684636,0.0002527601407368463,0.0009604885348000161,92.456404436446
2024-12-16,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.08290532616168561,2.696950701662151,0.0025276014073684636,0.0002527601407368463,0.0009604885348000161,92.4584265175719
2024-12-17,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.08063048489505398,2.698214502365835,0.003538641970315849,0.0002527601407368463,0.0009604885348000161,92.4584265175719
2024-12-18,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.08442188700610669,2.697708982084361,0.003538641970315849,0.0002527601407368463,0.0009604885348000161,92.46171239940146
2024-12-19,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.08694948841347515,2.697961742225098,0.003538641970315849,0.0002527601407368463,0.0019715290977474014,92.46550380151251
2024-12-20,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.07405872123589599,2.6992255429287826,0.003538641970315849,0.0002527601407368463,0.0017187689570105553,92.45362407489789
2024-12-23,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.0697617988433696,2.7037752254620453,0.0025276014073684636,0.0002527601407368463,0.0017187689570105553,92.45286579447567
2024-12-27,85.40419430177538,0.0,0.0,0.2201540825817932,4.050481255307963,0.06849799813968536,2.7070611072916244,0.0025276014073684636,0.0002527601407368463,0.0017187689570105553,92.45488787560157
2024-12-30,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.037894269726375385,2.2052860990497503,0.0020049878162103378,0.00020049878162103378,0.0013633917150230298,94.05643857847743
2025-01-02,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.05152818687660569,2.209496573463792,0.0020049878162103378,0.00020049878162103378,0.0013633917150230298,94.07428297004171
2025-01-03,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.06315711621062564,2.1948601624054564,0.0020049878162103378,0.00020049878162103378,0.0013633917150230298,94.07127548831738
2025-01-06,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.05894664179658393,2.1936571697157308,0.0014034914713472364,0.00020049878162103378,0.004972369784201638,94.06886950293793
2025-01-07,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.05674115519875256,2.1936571697157308,0.0014034914713472364,0.00020049878162103378,0.004972369784201638,94.06666401634011
2025-01-08,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.05132768809498465,2.1950606611870778,0.0008019951264841351,0.00020049878162103378,0.007578853945275077,94.0646590285239
2025-01-09,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.04952319906039534,2.183231233071437,0.0008019951264841351,0.00020049878162103378,0.007578853945275077,94.05102511137366
2025-01-10,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.04852070515229018,2.1828302355081948,0.0010024939081051689,0.00020049878162103378,0.007578853945275077,94.04982211868393
2025-01-13,88.42206191711946,0.0,0.0,0.17463443879192042,3.2129929754770665,0.0451122258647326,2.1818277416000895,0.0010024939081051689,0.00020049878162103378,0.007578853945275077,94.04541114548827
2025-01-14,88.42206191711946,0.0,0.0,0.17503543635516247,3.2129929754770665,0.04250574170365916,2.183431731853058,0.0014034914713472364,0.00020049878162103378,0.007578853945275077,94.04521064670665
2025-01-15,88.42206191711946,0.0,0.0,0.2349845720598516,3.2129929754770665,0.05794414788847876,2.1740082891168693,0.0014034914713472364,0.00020049878162103378,0.007578853945275077,94.11117474585997
