date,CHONG HING BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,ABCI SECURITIES CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD
2024-06-28,0.0,34.52838050912549,19.38115006978638,12.93421330676513,8.964723517935308,1.83208423803351,7.4847043092745436,6.070561460751937,4.202091223358663,4.602091364969039
2024-07-02,0.0,34.49618726622494,19.34398082505131,12.918591809443997,8.98118308031176,1.9335924189972153,7.467131090413289,6.0650741882468555,4.195345339999039,4.598913981311593
2024-07-03,0.0,34.211310417649564,19.35929598495058,12.935725369986798,8.995146930770453,2.106838374223776,7.515150539456901,6.074504102794662,4.195963955016432,4.606064325150836
2024-07-04,0.0,34.04222179475918,19.400636710540198,12.965633712604058,9.00977585814542,2.1201211979948367,7.565812662266645,6.084383149801082,4.198845329362158,4.6125695845264225
2024-07-05,0.0,33.89661093861708,19.432431467586127,12.991818756008463,9.024541540257927,2.1235957611962366,7.605855177048058,6.094354548519,4.210662910972547,4.6201288997945555
2024-07-08,0.0,33.91911137889694,19.439582621063355,13.016077411300293,9.036585507630116,2.0443779487779326,7.648628847177252,6.102487948649022,4.216282375018318,4.576865961486766
2024-07-09,0.0,33.92615449071842,19.443619140553313,13.02075769146312,9.038461903550504,2.044802452307455,7.642306780802239,6.1037550957900955,4.202326122972284,4.577816321842572
2024-07-10,0.0,33.91908713619197,19.416932356535174,13.002886422449222,9.026056420860652,2.041995917114082,7.730560100126525,6.095377561095373,4.195570914805481,4.571533170821529
2024-07-11,0.0,33.93651222037255,19.38245034669722,13.010554263471233,9.03069333199923,2.02427421915178,7.741447011673334,6.0985089091380855,4.196738351857863,4.5788213456387075
2024-07-12,0.0,33.904715827974265,19.37754838497504,13.022790725086256,9.033013574600538,2.0030542080423683,7.780987100370427,6.100075789958333,4.197816613598412,4.579997775394359
2024-07-15,0.0,33.76650137418254,19.293633943730057,13.413771993764195,9.030635530532589,1.9653639008798587,7.712853622122612,6.075208492804891,4.180703981440981,4.561327160542276
2024-07-16,0.0,33.77481131345576,19.283616103083418,13.417073124356845,9.032857970815215,1.946159569344124,7.714751756149376,6.076703602206008,4.1915768569890135,4.562449703600242
2024-07-17,0.0,33.75721160694541,19.274129372855857,13.401617242240288,9.028414183597357,2.0130923517480594,7.72473124737445,6.073714118934884,4.166884706575284,4.560205169728406
2024-07-18,0.0,33.761530013651665,19.276595024655247,13.403331650244343,8.995127678535805,2.0349988009202544,7.725719437145901,6.0744911015864265,4.1674177572037125,4.5607885360566485
2024-07-19,0.0,33.751898161154976,19.27109559024452,13.394588997418577,8.918779359093623,2.1190217008038457,7.74614186920134,6.072758105414177,4.166228831431887,4.559487385237058
2024-07-22,0.0,38.107806827851,17.956116089113042,12.510893013712224,8.329759121530703,1.9965328227538295,7.253860384187032,5.671696785485223,3.914968411299617,4.258366544067331
2024-07-23,0.0,38.09835563285387,17.95166275609086,12.507790161585493,8.327693240959503,2.013490357840639,7.222667319636446,5.67029013638242,3.9507399767666915,4.257310417884078
2024-07-24,0.0,38.013879213836724,17.94473973812398,12.503884769597267,8.324481684976464,2.100861912114069,7.229064003166756,5.6681034018706935,3.9611530982780128,4.253832178036037
2024-07-25,0.0,38.00333386803648,17.94534570500219,12.487269846489937,8.325188779234162,2.1010403625510436,7.228759764092654,5.670421433021282,3.984446736498679,4.254193505073578
2024-07-26,0.0,37.98222690269123,17.95012588083552,12.48508494324231,8.327406394144715,2.101600025347795,7.223337066842311,5.67193188659206,4.002960188140599,4.25532671216346
2024-07-29,0.0,37.914007659091446,17.94435702095373,12.47556303528383,8.324730109811924,2.10092460746191,7.283455678293495,5.670109025820497,4.0328937394985624,4.2539591237846
2024-07-30,0.0,37.91866364384474,17.941297119185187,12.477746502863502,8.323736499423418,2.1006738485198304,7.28258635074405,5.669432261630224,4.03241238754331,4.253451386245736
2024-07-31,0.0,7.6996988520723395,3.638468213308979,2.5338962529367604,1.6902036678174648,0.42655923141036395,1.4765523042506425,1.1512251984086526,0.8197469145591653,0.8636985486522567
2024-08-01,0.0,37.90996210691332,17.90046332865262,12.474883122101051,8.335595116582283,2.1350725956580106,7.308452629864426,5.668131245996653,4.014964545747265,4.252475308484371
2024-08-02,0.0,37.89048514886198,17.8912666279973,12.482235581527611,8.331312547373674,2.167921104442682,7.308367552059683,5.6652191366625315,4.012901781985734,4.2502905190888
2024-08-05,0.0,37.89604795154529,17.848014337980704,12.484068131660285,8.350887271220406,2.192096438956769,7.309440512895879,5.666050862519065,3.9914690286571552,4.261925464564442
2024-08-06,0.0,37.90056893157234,17.833625203413124,12.485557474896067,8.36748423341091,2.2520077109881957,7.304806394259293,5.666726819621886,3.926789321645676,4.262433910192511
2024-08-07,0.0,37.90316094226502,17.856226343502797,12.432609169202333,8.43831805439831,2.252543511964914,7.2560594854701375,5.668075055575935,3.9286414960105267,4.264365941610024
2024-08-08,0.0,37.764946115018546,17.842961430786318,12.450895189203374,8.450729226551948,2.3477822739708123,7.266731778556348,5.676411723480722,3.93441978566761,4.26512247676432
2024-08-09,0.0,37.77953233618608,17.91238666017623,12.224881571560646,8.45399321123102,2.3771970467782215,7.312760224047466,5.678604163967318,3.993874960989484,4.26676982506354
2024-08-12,0.0,37.97560365581968,17.85330181983249,12.18455723122678,8.426107321504047,2.3693557517772175,7.28588900851513,5.659873024071302,3.99261650086714,4.252695686386207
2024-08-13,0.0,37.98187006247858,17.842496869653964,12.186567821795963,8.427497725077524,2.3697467224328728,7.287091263094483,5.660806967513729,3.9905251383946982,4.2533974295581904
2024-08-14,0.0,37.97291214231487,17.837427717770034,12.18310555058562,8.425103426438609,2.411231057865765,7.267608041148561,5.659198700996237,3.9912243470183983,4.252189015861909
2024-08-15,0.0,37.95691042229032,17.843652304733713,12.177971610809827,8.42155310231012,2.4102149692350623,7.29386014684127,5.667806923092867,3.9776333699804796,4.25039715070634
2024-08-16,0.0,37.925988829914495,17.829115975592998,12.168050827744915,8.414692485118051,2.4274735636389724,7.324531682157027,5.688819079191633,3.9743929914481217,4.246934565193786
2024-08-19,0.0,37.95030495110627,17.84054705381087,12.17585233293235,8.420087537127829,2.45101210152878,7.229392086487022,5.70162568461011,3.9815207792771328,4.2496574731196395
2024-08-20,0.0,37.86575146223645,17.73194496209042,12.467079105658527,8.400313835286276,2.445256153946054,7.194139152299778,5.688236008338634,3.967601726619494,4.239677593524366
2024-08-21,0.0,37.86609747235555,17.722969181244046,12.46719302748391,8.400390595775065,2.4452784982371445,7.20242892181471,5.68828798637004,3.9676379818182674,4.239716334901267
2024-08-22,0.0,37.8477676456784,17.691556558909046,12.44928463303928,8.396324222055055,2.444094813251314,7.293016348423252,5.685534459076767,3.9547573024582174,4.2376640171086635
2024-08-23,0.0,37.84882648410009,17.70561881652308,12.44541590482803,8.394330836210905,2.4435145564777963,7.291284900808124,5.684184646515052,3.950165908566124,4.236657945970798
2024-08-26,0.0,37.859543302859535,17.70241170150129,12.414231337151492,8.396707674029543,2.444206432688247,7.307050122101858,5.687620873075379,3.9503710094830597,4.237857547109601
2024-08-27,0.0,37.731790545589725,17.83990762729078,12.41548491961631,8.396937762026099,2.44427340924419,7.3072503511188245,5.68777672621957,3.9386049852993077,4.2379736735951905
2024-08-28,0.0,37.75438274926577,17.880508568608345,12.362848844444297,8.403999921838139,2.3997062759518237,7.3261944737964075,5.692560373467431,3.938260814019221,4.2415379786085605
2024-08-29,0.0,37.76571751236036,17.933177766240462,12.36386608948601,8.404691423235478,2.399903729576105,7.250000371413673,5.7021712614728255,3.9385848636243272,4.2418869825907555
2024-08-30,0.0,37.748249856415335,17.94269213789479,12.371340420464385,8.409150496740631,2.4011769883546346,7.248358423917735,5.705196524330612,3.9296976540843844,4.244137497797492
2024-09-02,0.0,38.07058623008764,17.940400022740867,12.298770751465938,8.379028684820392,2.3925759053250877,7.188670674573104,5.698432213368552,3.8026006388633395,4.2289348787550765
2024-09-03,0.0,38.204634639867926,18.21470170409048,11.985344399282525,8.449190782498096,2.430992017807839,6.656971558009182,5.746148240202121,3.8408754791754105,4.4711411790664215
2024-09-04,0.0,38.210335878583486,18.216543394023983,11.981960325710126,8.450045080848033,2.4422680060712745,6.637422629073657,5.746729233706287,3.8431021954776052,4.471593256505544
2024-09-05,0.0,38.19799572600141,18.244261313737685,11.977226345061753,8.446706532830579,2.443140723463125,6.6348002342879155,5.744458745051319,3.8415838152686446,4.46982656429757
2024-09-09,0.0,38.20082523473759,18.257166775001597,11.970627038614948,8.442052499979361,2.4417945825568497,6.63940935789903,5.741293617956159,3.839467149180214,4.467363744074252
2024-09-10,0.0,38.26865045997776,18.068795754026187,11.990960836815265,8.457041289063943,2.464528838616589,6.652117513702721,5.75148723368082,3.8711225654716714,4.475295508645036
2024-09-11,0.0,38.23412665717223,18.120121863108647,11.981117454815196,8.448802522167446,2.4621279187301846,6.671370412403853,5.745884191079177,3.8655132609851277,4.470935719538136
2024-09-12,0.0,38.229485046573444,18.09617287723816,11.930404620391787,8.437635916680213,2.4561202777152453,6.652456842153126,5.747468303084031,3.9852295388040337,4.4650265773599545
2024-09-13,0.0,38.23474901195246,18.098664609140968,11.932047363860681,8.438797727342639,2.4518686750497323,6.647865090199255,5.748259694182487,3.9821064441653826,4.465641384106396
2024-09-16,0.0,38.26284799463048,18.111965443499486,11.93438587257509,8.444999458419511,2.4536705703729482,6.655506553491364,5.7524841301667555,3.987788822908637,4.396351153935731
2024-09-17,0.0,38.26003623798687,18.110634480389482,11.939020267786107,8.444378875149393,2.4534902616690997,6.6550174716339185,5.752061407177799,3.9893329114297638,4.396028086777572
2024-09-19,0.0,38.25451283642611,18.145228825718604,11.930649519638708,8.439107597556998,2.451958706959071,6.650863176215167,5.748470768617635,3.9859246370708674,4.393283931796845
2024-09-20,0.0,38.37579121422842,18.19053219067897,11.674874831957732,8.460177597561076,2.4580805355254687,6.64722218516798,5.762823030123731,4.000477756618949,4.430020658137673
2024-09-23,0.0,38.37932320476891,18.173799002902122,11.675949351756884,8.46095624645143,2.458306769745651,6.6478339751828734,5.763353422743267,4.010049642748709,4.43042838370016
2024-09-24,0.0,38.306298607960876,18.16928394041531,11.67304860211683,8.509461966401675,2.457696032899965,6.6461824005288825,5.784925106268094,4.023775646526225,4.429327696882144
2024-09-25,0.0,38.28128944323933,18.180410198815455,11.667266658885213,8.503906364744948,2.456091468450882,6.668509945995734,5.781148282347695,4.034941731023014,4.426435906497729
2024-09-26,0.0,38.21057577193166,18.238757968513145,11.643485104167311,8.49125732185588,2.4524381819503738,6.709090419371198,5.772549176309247,4.016085588862199,4.465760467038985
2024-09-27,0.0,38.181128014842265,18.2283717575875,11.63818167436506,8.484713361762475,2.4505481606041926,6.673643587990961,5.768100443923084,4.022165157652108,4.553147841272353
2024-09-30,0.0,7.758588635193398,3.6970082476895967,2.3662394588029754,1.7241345157705616,0.4979631586962771,1.3577943364148028,1.172105720225943,0.8121031521081928,0.9252215147210592
2024-10-02,0.0,38.203840022499705,18.125454909092607,11.680886900655583,8.483328864494304,2.454128820217078,6.7339291831313695,5.776528600788009,3.9866959756353064,4.555206723486043
2024-10-03,0.0,38.13668296628091,17.812966999293746,11.829649549921598,8.430716093415736,2.4505330467778403,6.967387546051879,5.778882695083376,4.030602929527693,4.562578173647227
2024-10-04,0.0,37.447742323848516,18.35895693854778,11.903514576672084,8.215622220791127,2.4412920970994065,7.136725242799274,5.77524755777556,4.107352393353643,4.613546649112605
2024-10-07,0.0,37.252389262307595,18.426471046521332,11.877699100372816,8.295306961428466,2.4350592194551735,7.132230803002232,5.7605027382451395,4.163667586817377,4.656673281849874
2024-10-08,0.0,37.20794181706768,18.37435759695448,11.916531196504566,8.277810082450515,2.4366429899779667,7.207377524981028,5.764249388166591,4.160881528169816,4.654207875727362
2024-10-09,0.0,36.59581118388574,18.536195973426846,12.083208641976755,8.267947495362263,2.483601348801427,7.27616697954115,5.786184489528121,4.242895568492741,4.727988318984951
2024-10-10,0.0,36.563891214995664,18.0806640507423,12.177367447621172,8.264969050775466,2.829349618403864,7.317573907980178,5.775288270401916,4.262384905337164,4.728511533742278
2024-10-14,0.0,36.57536147161984,17.996153137857405,12.146028096144533,8.301174272570956,2.8505469125638774,7.303901214741713,5.771738212725894,4.226736281358797,4.828360400416976
2024-10-15,0.0,36.550881683354056,17.98410836233946,12.147067248395985,8.29561831959131,2.8440548217696993,7.3549403109495355,5.7678752043046995,4.230325257139069,4.825128792156185
2024-10-16,0.0,36.46112668277778,18.002784509017076,12.073404649071378,8.268403073957955,3.0549592701416275,7.359140093391009,5.748952667801668,4.263052645890126,4.768176407951383
2024-10-17,0.0,36.416046366522394,17.982756931405785,11.994326880303843,8.282866131862033,3.2234983259787104,7.35626418910405,5.7367497820589675,4.24413585881479,4.763355533949424
2024-10-18,0.0,36.41538148449886,17.955041691894007,11.939334065796277,8.28271490378145,3.280039088425741,7.3908199666377214,5.736645040820306,4.236755193260191,4.763268564885447
2024-10-21,0.0,36.29971516065626,17.925422733389095,11.895942557387622,8.269051588861169,3.510678576027028,7.376805155356755,5.727181768368079,4.194221912480888,4.800980547473099
2024-10-22,0.0,35.20732677806179,18.133767038796712,11.896783395480663,8.23366705692528,4.4369506238304695,7.399179246215898,5.731099223052554,4.173378428499122,4.787848209137515
2024-10-23,36.171299013793835,22.413446658320122,11.397165760300371,7.591928763739231,5.250999614750168,3.077971513068119,4.721422074749618,3.657018904919656,2.6636180025170693,3.0551296938418147
2024-10-24,36.17382520786096,22.377182149179323,11.383411789840657,7.574417049593589,5.254276332297918,3.181200092195439,4.708365867739051,3.657274310163948,2.6638040289020353,3.0262431722270824
2024-10-25,36.16898364583297,22.382334030661557,11.39352661450643,7.571657517847672,5.253573091636229,3.1801923954133797,4.701916493338422,3.6567848147809103,2.6651932609319813,3.025838135050452
