date,GRANSING SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2025-02-05,40.1894717865963,13.1848483494127,12.606650288924252,11.246610199326897,5.363257045080073,4.821438246764256,4.199719902153018,4.298146155745688,4.089858025996816
2025-02-06,40.070411998818,13.083552136470422,12.477193398240297,11.952663340576844,5.347368599245842,4.787239206866738,4.075252512553744,4.1410241505388825,4.065294656689227
2025-02-07,40.445981271118484,13.251411124001761,12.42075580412144,11.707875281841599,5.347232116360595,4.505445105561347,4.108423172109762,4.2426567903691526,3.9702193345158556
2025-02-10,40.389147022667956,13.15751240392961,12.39075596408638,12.062794885814592,5.339718244547553,4.443910249574115,4.102650061012805,4.151380008526486,3.962131159840501
2025-02-11,40.41551447548843,13.138482143327938,12.42144322255475,12.088246231321069,5.343204200039723,4.396593305577798,4.155546499560969,4.0762521439983495,3.9647177781309786
2025-02-12,40.44191637799624,13.229978977540114,12.416994951544323,12.06850502848095,5.346694710013419,4.349214540899074,4.102985179253719,4.078915002880632,3.9647952313915305
2025-02-13,40.493805046580704,13.25450089800346,12.435442243119311,11.928011795933966,5.353554742738801,4.354794764887624,4.105733712476374,4.104274566916793,3.9698822293429643
2025-02-14,40.634879601245,13.371364578129114,12.48886365478125,11.64895159940512,5.3722057524508795,4.369966239423154,4.127611092696047,4.027690085326683,3.958467396542753
2025-02-17,40.62872548829059,13.334001391816553,12.489496378979986,11.707766987595567,5.371392137119929,4.3693044122906946,4.142130872656863,4.0270800955845285,3.9301022356652866
2025-02-18,40.6595147078772,13.28853275887286,12.48885690331417,11.70653510255438,5.375462680067264,4.372615554133662,4.145269858078186,4.030131893342535,3.933080541759742
2025-02-19,40.61949781319422,13.272930673045597,12.479089008837315,11.793433097067627,5.370172176098242,4.368312047380666,4.141190103842677,4.026165457326437,3.9292096232072193
2025-02-20,40.64308798587188,13.298314357216281,12.511586789885385,11.719480881512622,5.373290956382664,4.35569873109027,4.138545055221423,4.028503692496255,3.9314915503232184
2025-02-21,40.680066792545055,13.388761272252914,12.416822077023722,11.666960259345535,5.3781798045810065,4.359661730687141,4.142310479186217,4.03216899615819,3.935068588220219
2025-02-24,40.74906791823554,13.411471156287714,12.437883367438568,11.517130633724461,5.387302219806488,4.3670565456608035,4.149336625123512,4.03900832120473,3.941743212518187
2025-02-25,40.73359957626529,13.396257499312291,12.430631282220123,11.560841385701586,5.385257200440639,4.365398811447417,4.147761537369458,4.037475114063442,3.942777593179754
2025-02-27,40.68623647004433,13.42365226209762,12.416177531116908,11.575203943046347,5.378995477649996,4.360322931835641,4.163160503613507,4.032780528643024,3.9634703519526284
2025-02-28,8.048,2.644285,2.455,2.24965,1.064,0.8625,0.8064999999999999,0.7977100000000001,0.784
2025-03-03,40.84419801011411,13.425017934043826,12.416169288238592,11.417140911214366,5.399879060979301,4.377251588434819,4.093047427330646,4.048437524185901,3.9788582554584324
2025-03-04,40.81933866889293,13.46249482340488,12.423828288947966,11.410192002544107,5.396592488034552,4.374587425685903,4.090556242105137,4.045973490253799,3.976436570130723
2025-03-05,40.831764555765574,13.476740023982572,12.407316130855456,11.413665399214464,5.398235274271194,4.375919101559121,4.071507337972399,4.047205132179393,3.977647044199827
2025-03-06,40.831764555765574,13.497034141555023,12.381948483889897,11.418738928607578,5.398235274271194,4.375919101559121,4.071507337972399,4.047205132179393,3.977647044199827
2025-03-07,40.83487220963187,13.49045051042322,12.357521280635984,11.419607994359836,5.398646127118329,4.376252147217629,4.097186792902303,4.047513159834174,3.9779497778766624
2025-03-10,40.84316159971418,13.480501678665108,12.344804993949396,11.42192614990019,5.3997420405188725,4.384752935158183,4.148767968161822,3.997585340918347,3.9787572930139063
2025-03-11,40.810024215739396,13.499989478031779,12.334789252582762,11.463367450709649,5.395361054367136,4.381195442643991,4.145401937918359,3.9943419700521967,3.9755291979547325
2025-03-12,40.804851356109786,13.53883977428549,12.264778259248208,11.502475898240366,5.394677167358451,4.380640105824908,4.144876489018358,3.9938356687029377,3.97502528121149
2025-03-13,40.80174826974072,13.532740386455625,12.273985159175234,11.504136069369055,5.394266918365324,4.380306971304173,4.144561283612455,3.9935319494976964,3.9747229924797125
2025-03-14,40.8296930492876,13.40249386831663,12.333124229972436,11.527234972904923,5.397961407112575,4.3833070072793845,4.1524731313173335,3.9962670864630137,3.977445247346108
2025-03-17,40.86286239578333,13.50985230116356,12.284753425273081,11.483286870952208,5.402346618925629,4.386867931157654,4.140614349373919,3.9487396513201607,3.980676456050463
2025-03-18,40.937690830399795,13.552395081271337,12.15719198367986,11.504315167317806,5.41223944378049,4.394901202468367,4.097329766884572,3.955970618254253,3.9879659059435193
2025-03-19,40.902321059333524,13.477157237863413,12.220381583892577,11.578233439527915,5.407563320965565,4.391104050107376,4.08616626884992,3.9525526976956105,3.984520341764101
2025-03-20,40.94289742730766,13.342994188479265,12.237591918661602,11.615156096068276,5.412927791085406,4.395460161182134,4.113112893883977,3.9513864141108517,3.988473109220826
2025-03-21,40.95227263995864,13.396934533100586,12.24039411473913,11.546576722286549,5.414167257569084,4.396466645244069,4.111510473793064,3.952291212994816,3.989386400314062
2025-03-24,40.96790753917926,13.33078302000367,12.247612517304333,11.558620682633867,5.4162342969292645,4.398145143371132,4.105444511723169,3.9639810238362667,4.011271265019042
2025-03-25,40.98146744511765,13.325011094479647,12.25166633610252,11.562446453063668,5.418027008151737,4.399600878799907,4.104257301287876,3.9652930559378192,3.992230427059175
2025-03-26,41.03265864147128,13.249882925891644,12.23637931654213,11.57688945629433,5.424794830333679,4.405096553955167,4.137425756405809,3.9702462239935516,3.9666262951124076
2025-03-27,41.03265864147128,13.247333680200695,12.246576299305916,11.561593982148652,5.424794830333679,4.405096553955167,4.134876510714862,3.9702462239935516,3.976823277876193
2025-03-28,40.982510886615984,13.327896496754066,12.23160923827679,11.572925368596897,5.418164958170901,4.39971289836434,4.129823102515602,3.9653940174598326,3.9719630332455855
2025-03-31,8.048,2.615785,2.402,2.2731500000000002,1.064,0.864,0.815,0.77871,0.7799999999999999
2025-04-01,40.97416484209953,13.322636673252164,12.22911828413557,11.573114166354193,5.41706155467121,4.398816901537524,4.149346961519771,3.964586469208663,3.971154147221376
2025-04-02,40.97833743939873,13.323993381754102,12.230363634373228,11.56410922906193,5.417613200238599,4.399264854329088,4.149769509581257,3.9649902022159766,3.971558549047093
2025-04-03,40.9668648411605,13.345714679123011,12.229484689474168,11.560871655566809,5.416096445203128,4.3980332036235925,4.1486077094366065,3.963880134252,3.970446642160188
2025-04-07,40.96790753917926,13.346054357307041,12.229795957117066,11.561165905517763,5.4162342969292645,4.3930546976033416,4.1512585236332855,3.9639810238362667,3.9705476988767168
2025-04-08,40.9668648411605,13.345714679123011,12.229484689474168,11.560871655566809,5.416096445203128,4.392942887415694,4.153698025644504,3.963880134252,3.970446642160188
2025-04-09,40.86286239578333,13.301679170171127,12.33044996622264,11.607683010203784,5.402346618925629,4.381790537718813,4.166001316568119,3.9665105283561,3.980676456050463
2025-04-10,40.86493726942703,13.287121629296422,12.33361488909521,11.615888884742139,5.402620931246317,4.382013029760875,4.166212851586093,3.9667119339275705,3.9808785809183385
2025-04-11,40.826586183639996,13.29494342337114,12.334722204960318,11.681080849373588,5.397550658473279,4.362681923202087,4.162302927892224,3.962989238633375,3.9771425904539957
2025-04-14,40.824515202541185,13.294269020264899,12.339169138939045,11.670343054265206,5.397276860773338,4.362460620549878,4.172237046979389,3.96278821090671,3.9769408447803536
2025-04-15,40.8203738705987,13.308136761439963,12.337917425476062,11.669159188045839,5.396729348697443,4.3620180825937975,4.166741691686983,3.9623862166315122,3.976537414829695
2025-04-16,40.8183035196911,13.302389935001619,12.347435377570577,11.668567345002154,5.396455634313038,4.361796847283095,4.166530360515189,3.962185250076775,3.9763357305464493
2025-04-17,40.816233378783316,13.304251090837674,12.346809165090455,11.670511361777738,5.396181947692029,4.3615756344127306,4.166319050779137,3.9619843039064753,3.976134066720442
2025-04-23,40.839016484033685,13.116311782142521,12.353700997810636,11.834333038424347,5.399194028207237,4.346249704097273,4.168644637379929,3.9641958334358787,3.9783534944684904
2025-04-24,40.816233378783316,13.065885910817443,12.270735171466978,11.949449338397157,5.396181947692029,4.343825035900585,4.217035046528123,3.9619843039064753,3.9786698665078917
2025-04-25,40.833836272451194,12.90154900174513,12.326765062614335,11.954602799867777,5.398509169220684,4.345698405486387,4.294960537354614,3.9636929963222656,3.9803857549376187
2025-04-28,40.821409124812426,12.910303221203801,12.32808584466409,11.963645207783154,5.3968662163022385,4.344375859269612,4.293653432424667,3.962486707554015,3.9791743859860023
2025-04-29,40.73669230510305,12.913880719138273,12.350587627292672,11.92110100426981,5.385666080098116,4.33535996015417,4.289804513987926,4.095991399131764,3.970916390824222
2025-04-30,8.048,2.5492850000000002,2.442,2.33415,1.064,0.8564999999999999,0.8505,0.80921,0.7845
2025-05-02,40.794509569957036,12.92714038750222,12.327565516169917,11.83157362235527,5.393309913324339,4.341513102220204,4.30603080015886,4.10180480729435,3.976552281017805
