date,SILVERBRICKS SECURITIES CO LTD,EMPEROR SECURITIES LTD,GREAT BAY SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT
2025-04-14,50.28860487764191,15.354158348013373,11.58362711812799,9.011921419409676,4.145123873724258,3.645313312482463,2.6607362001285724,0.6256811856199511,0.9134421896763618,1.7713914751754483
2025-04-15,50.29707589409892,15.351231728808493,11.58814543554486,9.016551074637333,4.146740723541913,3.646735205855045,2.6617740486877612,0.625925239245777,0.8937382242493103,1.77208242533059
2025-04-16,50.29651536002036,15.352175094172804,11.588016291845976,9.016450589985718,4.146694510328735,3.6466945649366207,2.6617443846359805,0.6259182636429016,0.8937282640135888,1.772062676417323
2025-04-17,50.20980670780234,14.393894572742122,11.569320875012105,9.005241930443752,4.140004479835089,3.640811204640927,2.6574500844276696,0.6260210929837623,1.9882453163070908,1.7692037358051427
2025-04-22,50.11297861826386,14.532756235137137,11.566489598372035,9.003038142391603,4.138991326331943,3.6399202151156156,2.6567997457926302,0.62141838582712,1.9588369614612462,1.768770771306809
2025-04-23,50.06125516076156,14.573288114258412,11.566875599948242,9.001113768422238,4.139129454427098,3.6400416880074853,2.6568884095899574,0.6214391240532146,1.9711388810903139,1.7688297994414788
2025-04-24,50.06125516076156,14.574400527761004,11.566875599948242,9.001113768422238,4.139129454427098,3.6400416880074853,2.6568884095899574,0.6214391240532146,1.9700264675877224,1.7688297994414788
2025-04-25,50.060141409216655,14.582975389807103,11.566618262701546,9.000913513667673,4.13903736800598,3.639960705178739,2.6568292997342153,0.6214252984153584,1.9633083063587773,1.7687904469139508
2025-04-28,50.06403975645253,14.580773587744824,11.567518993164216,9.001614444294885,4.139359688407572,3.640244160845348,2.657036195737008,0.6214736908394743,1.9590112940925695,1.7689281884215746
2025-04-29,50.12035499399057,14.597174975488937,11.580530879200476,9.01174003659871,4.1440159052299075,3.644338940563719,2.660025000181036,0.6221727642401332,1.848728512393448,1.7709179921130727
2025-04-30,50.12928784670626,14.604232302438355,11.582594854539954,8.99106767617495,4.1447544850691225,3.644988463956082,2.660499091227469,0.6222836528734508,1.849058007655692,1.7712336193586702
2025-05-02,49.88563885459792,13.617142519816472,11.552225628925195,8.935274226338684,4.095001899473422,3.635431410600142,2.653523340269757,2.048292929351981,1.8108796941157301,1.7665894965107003
