date,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),AGRICULTURAL BANK OF CHINA LTD,PRUDENTIAL BROKERAGE LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,BNP PARIBAS,CHINA RENAISSANCE BROKING SERVICES (HONG
2025-04-15,42.4126269751965,25.78767751820604,5.901795705738155,5.594487656191649,6.929524879898421,3.640520389175724,3.212779717043813,1.6063898585219065,2.5806760169811658,2.3335212830466365
2025-04-16,42.50983605416715,25.846782472534922,5.915322529369318,5.604784531936567,6.945407242754017,3.648864405079588,3.220143358004136,1.383398842624914,2.586590886128015,2.338869677401366
2025-04-17,42.591588820130255,25.902815846260197,5.926698578378859,5.612400295299591,6.958764298568389,3.655881716493338,3.226336174790798,1.2019683788436308,2.580178218002422,2.3433676732325224
2025-04-22,45.04146498255449,24.85595535321505,5.696378318335686,5.3001603276485785,6.6762219182477684,3.50744422414126,3.156032179535309,1.0457391241037186,2.4729891289379102,2.247614443280233
2025-04-23,45.162187714790335,24.954604423751384,5.78195639860305,5.310965007812749,6.695198518905227,3.517413840068482,3.1723067891394576,0.6683025430689035,2.4830616651034187,2.25400309875699
2025-04-24,45.457116517764234,25.0680277961197,5.6792794927924595,5.330750336947215,6.716292087049055,3.5284956337324083,3.236031641941818,0.3742806408510065,2.3486214010642,2.2611044517379035
2025-04-25,46.6966729028097,24.650310770893913,5.449376141893989,5.229221770000833,6.583850131651864,3.4601125100981296,3.2332689464712154,0.2214567771555627,2.2592134578301883,2.216516591194596
2025-04-28,46.70870604625138,24.709306183678674,5.372684358360908,5.2419913897103,6.599927717591638,3.467362025451097,3.299963858795819,0.11339875805680176,2.2647303966726957,2.221929265430685
2025-04-29,46.6551522978415,24.72354204508134,5.451601306219834,5.239413626437756,6.596682185501438,3.4656569409102556,3.3822988660207374,0.0011993967610002614,2.2636167094487494,2.220836625777392
2025-04-30,0.6451322690793745,0.34235514532401534,0.07699491043361155,0.07238459132196322,0.09124023113095456,0.04793429960961694,0.047279028858767363,1.658913293290083e-05,0.03167356515225582,0.030716903034281293
2025-05-02,46.33086008087518,24.59017299662179,5.526492970712906,5.013118967472438,4.765464904578833,3.446026809123568,3.3959894276254907,2.435748249352856,2.290158531053068,2.205967062583874
