date,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-06,36.583321959018484,25.95583543755297,21.425056106681296,5.131449206954641,2.9601490675669044,2.3199202531354968,1.5272511624785445,1.4735384725572318,1.4001921668124087,1.2232861672420234
2024-11-07,36.61554490308012,25.959928780900942,21.428434927259246,5.120049103175714,2.988086943455739,2.2755184803577846,1.5274920163474814,1.473770855711268,1.4004129829485603,1.2107610067631405
2024-11-08,36.629254143687945,25.966401538115008,21.433777817755292,5.108095619348644,2.9913762323070614,2.2516610522664444,1.5334702253356287,1.4741383205459635,1.40076215698962,1.2110628936483927
2024-11-11,36.647186886062954,25.960721190033492,21.42908901563044,5.129871423354641,2.9907218459756577,2.23336263184601,1.5188900851114913,1.4738158415621618,1.4004557296003863,1.2158853508227707
2024-11-12,36.65760026946967,25.957287766458176,21.426254921042492,5.129192974502841,2.9943956802549936,2.226963203179432,1.5186892049823006,1.4736209227069015,1.400270512953938,1.215724544449256
2024-11-13,36.659278546718205,25.958476156455664,21.42723586894664,5.129427801873131,2.99453277122948,2.2235042966422713,1.522828291564471,1.4736883887834957,1.4003346208640686,1.210693256922582
2024-11-14,36.721347694480016,26.002788211568657,21.463812933448466,4.868625090040101,3.0098358067992983,2.2313764027247243,1.5279756294154734,1.558753234970297,1.402725042571505,1.2127599539814669
2024-11-15,36.718915316368076,26.001065818005614,21.462391196174213,4.868302598142398,3.009636438878548,2.241928713336654,1.5263458303798363,1.5586499850220055,1.4026321277438958,1.2101319759487619
2024-11-18,36.710672321235336,25.9977541639407,21.45965761534545,4.867682541480059,3.0092531132558036,2.252851383482683,1.5312460692436798,1.558451465869183,1.40245347997538,1.209977846171726
2024-11-19,36.708989148297974,25.996562174977438,21.45867369670111,4.866440477750609,3.0091151399341065,2.258351941918143,1.5311758620864357,1.5583800113529436,1.4023891779183992,1.2099223690628444
2024-11-20,36.71689699898499,26.00252321309088,21.463594192376995,4.867046799682538,3.0098051330922844,2.25173597493267,1.5167497856946337,1.5587373494725139,1.4027107471814109,1.210199805491082
2024-11-21,36.72129423024255,26.0056372863703,21.46616468157941,4.867629679284812,2.9920741199014538,2.258121069846597,1.5169314322964074,1.5589240245228482,1.4028787364192536,1.210344739536373
2024-11-22,36.727274375674824,26.00590234832486,21.466383475047333,4.86767929250608,2.992104616558993,2.264769198117619,1.5169468935906627,1.5711708905932986,1.4028930352336144,1.1848758743527148
2024-11-25,36.728303845120955,26.006631296561338,21.466985180082137,4.867815734079553,2.9730770486929674,2.275535084494249,1.5169894137750461,1.5768209521668994,1.402932358476096,1.1849090865507566
2024-11-26,36.725620350886956,26.00689637877925,21.4672039902763,4.872961786208364,2.9771845009732933,2.276067922239541,1.5271977464807451,1.5589995015966762,1.4029466583835666,1.1849211641753097
2024-11-27,36.72356159914937,26.005438493450217,21.466000589405354,4.880332843584031,2.977017607025527,2.2739018714668506,1.5271121353737258,1.5589121077582018,1.402868012499764,1.1848547402869627
2024-11-28,36.73017575561573,26.007956761692068,21.468079275660827,4.880805436546183,2.9773058901435796,2.2715737460619225,1.5170667293084854,1.5590630669067584,1.40300386092871,1.1849694771357349
2024-11-29,36.73863276510433,26.012862157665325,21.472128399188573,4.861335595085941,2.977867443842645,2.272002190664818,1.5173528653203718,1.5593571239047965,1.4032684833884028,1.1851929758347997
2024-12-02,36.743550398500005,26.00371574877791,21.464578562310507,4.876952056138541,2.9768203928457644,2.2712033296666334,1.5168193473380527,1.5588088367624482,1.402775078731503,1.1847762489286342
2024-12-03,36.73984818774689,26.003980771563256,21.46479732344648,4.87700176070501,2.9768507317880752,2.27428399540719,1.5168348063475332,1.5588247237173634,1.4027893754328729,1.1847883238453318
2024-12-05,36.741533256376655,26.00517344095109,21.465781803742352,4.8772254437924385,2.976987264681679,2.269801817431946,1.5169043757898362,1.5588962190220752,1.4028537141954784,1.1848426640164513
2024-12-06,36.777500492967484,25.994575769585992,21.45703403277795,4.8752378687991715,2.97577407789941,2.2586887826156743,1.5162862044054615,1.5582609350521759,1.4022820209256717,1.1843598149710064
2024-12-10,36.77038274750136,25.989544900947614,21.45288133874882,4.874294338059676,2.975198160499715,2.2602888604854297,1.5333090679083898,1.5579593565175596,1.4020106298207056,1.184130599510731
2024-12-11,36.77150641888047,25.990339119162908,21.453536920414244,4.873424654221579,2.975289080005316,2.2583206567854512,1.533355924519233,1.5580069664200935,1.4020534740638226,1.1841667855268772
2024-12-12,36.79343174574699,26.005836082329665,21.46632877626222,4.876330475573743,2.9770631217010353,2.192396999085515,1.5419145421741363,1.5589359414696864,1.4028894605026978,1.1848728551543055
2024-12-16,36.79047971977007,26.006631296561338,21.466985180082137,4.8820856069498415,2.9720577720593755,2.192973677173293,1.5419616912980514,1.5589836110790387,1.402932358476096,1.1849090865507566
2024-12-17,36.788710485676916,26.006101148336707,21.466547573075236,4.879947573351965,2.971997186313633,2.1980252524256563,1.5419302582283947,1.5589518310155535,1.4029037595356704,1.1848849320402624
2024-12-18,36.77998208496269,26.01074067829169,21.470377239426494,4.878269569557292,2.972527395355479,2.198417383639107,1.5422053410476426,1.5592299505105562,1.4031540398056421,1.185096317403414
2024-12-19,36.77754507794309,26.009017231078708,21.46895463242454,4.877436654931159,2.972330438486069,2.205407309588837,1.5421031559722638,1.5591266374005668,1.403061068138699,1.1850177940360633
2024-12-20,36.773309799942474,26.007824209099144,21.46796986108439,4.879761237563175,2.9721940990191786,2.2098931037857157,1.5420324203906968,1.559055120959526,1.4029967103554701,1.1849634378002283
2024-12-23,36.774381736446536,26.008221870931397,21.468298108159615,4.879835849525293,2.972239544118381,2.2078882152924235,1.5420559981968505,1.5590789590442113,1.4030181622938558,1.1849815559914323
2024-12-27,36.769463760956356,26.001860740526446,21.463047359203536,4.9015718492439975,2.9715125892566174,2.187985503072503,1.5584938192122864,1.5586976371445709,1.4026750099809004,1.1846917314027876
2024-12-30,36.76272014951093,25.997091934355325,21.45911098273729,4.9037295970040145,2.970967606429634,2.1875842210691303,1.5734915289227098,1.55841176810677,1.4024177558824178,1.184474455981772
2025-01-02,36.79155284201588,25.978959961099562,21.444144076922825,4.926273332791808,2.9683863745623174,2.1758765439620187,1.5723940790082103,1.5573248357463303,1.4014396233548538,1.183648330536194
2025-01-03,36.77390872625922,26.01450666273035,21.431487681330008,4.912172329187152,2.965108037616611,2.191382589703441,1.571466047494323,1.5564056981432148,1.4006124896530376,1.182949737882633
2025-01-09,36.770301637066765,26.01159505408465,21.42908901563044,4.911622546575156,2.964776175309565,2.2018208361342895,1.5712901650841882,1.556231501325044,1.4004557296003863,1.1828173391895154
2025-01-10,36.76674775066609,26.00908100742724,21.427017872761304,4.911656522817872,2.9644896267292875,2.2016080279500243,1.5711382983194189,1.5652375004626213,1.400320374154535,1.1827030187116003
2025-01-13,36.77195566464997,26.013844876257714,21.430942482882852,4.917135194214838,2.965032607841423,2.180642407331938,1.571426070761882,1.565524192104614,1.4005768592868315,1.182919644667932
2025-01-14,36.77253310034842,26.018213289313323,21.43454130533227,4.9179609113543385,2.962477306805301,2.1565829270214656,1.5716899547896408,1.582070863640806,1.4008120532101673,1.183118288184263
2025-01-15,36.77777331012758,26.021920972309836,21.437595799637936,4.9186617373428785,2.96289946979612,2.142639910651814,1.5719139259000456,1.5822963140656745,1.4010116736442548,1.183286886523864
2025-01-16,36.78967989392179,26.028544463780655,21.443052419580972,4.921949989809816,2.963653631619452,2.1131501494155223,1.572314033120882,1.5826990639684073,1.4013682802483858,1.1835880745341096
2025-01-20,36.79380063147092,26.031459868340583,21.44545421246224,4.922501287461669,2.9639855844615983,2.1021860415758176,1.5724901448319377,1.5828763388857394,1.4015252446718118,1.183720645837679
2025-01-21,36.81089245382849,26.03388779945156,21.448293388721414,4.930790898740905,2.964377988251257,2.0658023426723036,1.5772810787926368,1.5830858968124701,1.4017107934208324,1.1838773593081355
2025-01-23,36.811079893845935,26.034020363267818,21.448402602821346,4.930816006187927,2.963883885623717,2.06581286167908,1.5772891102630315,1.583093957840833,1.401717930892327,1.183883387577979
2025-01-24,36.81220457403833,26.0348157745167,21.449057910778503,4.927911379959808,2.9639744404650408,2.0658759779694313,1.5773373008030838,1.5831423257350166,1.401760757247782,1.183919558486302
2025-02-03,36.81445414060824,26.03640674283544,21.450368646828966,4.928212520976167,2.9641555667489046,2.0593820523188913,1.5779429345487923,1.5832390703905619,1.4018464178099515,1.1839919069340807
2025-02-04,36.81198909519786,26.03574381573933,21.449822487340146,4.928087041079967,2.964080094773771,2.0634034641921626,1.5779027576865339,1.5831987586805116,1.4018107246367681,1.1839617606729462
2025-02-05,36.808993214844904,26.03110427113039,21.44600014951918,4.932300261893277,2.9635518985401044,2.0722002898376872,1.5776215769265498,1.5829166341782233,1.4015609233083992,1.1837507798212832
2025-02-06,36.8115035510043,26.01560693171459,21.433232502785227,4.933943402787101,2.961787579624946,2.0969173150367486,1.5812618898830864,1.5819742616960084,1.4007265190082896,1.1830460464597041
2025-02-07,36.80981783321881,26.014415592946143,21.432251005759973,4.933717461563723,2.9616519497940996,2.101400613783502,1.5811894787877996,1.5819018179789126,1.4006623752114347,1.1829918709556035
2025-02-10,36.80908144486847,26.003830708527424,21.42353053695227,4.9403563177853975,2.9604468970238376,2.0959681245615194,1.6029248098442326,1.581258165314672,1.40009246622008,1.1825105289020947
2025-02-11,36.875136695601704,25.945052544409485,21.416994840978877,4.971898507453535,2.9595437507925966,2.0587201963611292,1.6100625768824774,1.580775769445974,1.3996653387362104,1.1821497793380156
2025-02-12,36.857022723271406,25.950198367332817,21.421242589670577,5.005431962202171,2.9601307331488425,2.0591285134983184,1.5834286341388897,1.5810892932739617,1.3999429419506473,1.182384241512371
2025-02-14,36.86626335206735,25.957062640600576,21.426908876332014,5.016421035717472,2.9609137385799764,2.0718816735506453,1.5360309112333734,1.5815075185536356,1.4003132509084746,1.182697002456482
2025-02-17,36.90417889685515,25.94795506538069,21.419390799767545,5.0090673276841935,2.9598748404208477,2.0609845427913642,1.5354919628454982,1.580952613752369,1.3998219218840533,1.1822820286182882
2025-02-18,36.93771757718914,25.949010688572006,21.420262190426847,4.983844653863334,2.964572016797194,2.0458125158370257,1.5355544302315396,1.5810169305834736,1.399878869897133,1.182330126602308
2025-02-19,36.92795252944271,25.942150672713776,21.414599418150967,5.000320911412509,2.9637882870707632,2.0523891992563374,1.539215640244857,1.580598964698527,1.3995087906150225,1.1794755863945265
2025-02-20,36.91720513225707,25.945316383119483,21.417212633264366,5.006015665484473,2.964149956985454,2.0506058247460994,1.5394034701218176,1.5807918445662343,1.3996795721202735,1.1796195173347264
2025-02-21,36.96045641078538,25.940699980276154,21.4134019076661,5.012750447539567,2.9554886916717726,2.0070298355126956,1.549296891263549,1.580510577155261,1.3994305296857519,1.180934728443767
2025-02-24,36.95581488522536,25.937799082085284,21.411007288442192,5.017272975075856,2.9551581851008115,2.0073137026270884,1.549123636395623,1.5803338317213516,1.3992740340825145,1.1869023792439228
2025-02-25,36.918068653208216,25.92949555258751,21.404152931600507,5.015666783509059,2.954212143261143,2.080860506502637,1.5384647788735981,1.5798279156817334,1.3988260811478532,1.1804246536277474
2025-02-26,36.92239188856368,25.921384557298904,21.401651640786138,5.004410819839165,2.9533588265608848,2.089762907709828,1.5382849937715235,1.5796432968805876,1.3986626142337988,1.1904484543554892
2025-02-27,36.93046036405125,25.927049034739476,21.40632844239147,5.0055044100418655,2.9540042100823536,2.0734490300782773,1.5487851137418036,1.579988488851315,1.3989682573528144,1.1754626486693764
2025-02-28,9.98190941580756,7.012726323024054,5.789965635738832,1.324468797250859,0.7989965635738832,0.5769072164948453,0.42235051546391755,0.42735395189003433,0.37839175257731955,0.3173883161512027
2025-03-03,36.91416135323221,25.942738060384563,21.41928188092009,4.915985292394822,2.955791742776321,2.1347074055387334,1.5624349629009795,1.580944574516418,1.3998148037082003,1.1741399236276644
2025-03-04,36.912823539645046,25.942869981386636,21.419390799767545,4.916010290592947,2.9558067732256017,2.1357352775040046,1.5624429080140012,1.580952613752369,1.3998219218840533,1.174145894227797
2025-03-05,36.905583164873164,25.937066726220692,21.414599418150967,4.916944188926,2.9556539726818354,2.1540681291179347,1.5620933994637163,1.580598964698527,1.3995087906150225,1.1738832452521386
2025-03-07,36.90368274822826,25.936803003583346,21.41438167900969,4.916894194472006,2.9556239202141072,2.156588174406702,1.5620775164266931,1.5805828935008104,1.3994945607040947,1.1738713094542845
2025-03-10,36.86180550639682,25.934166072142318,21.412204531103995,4.9585863426903165,2.9614234826658885,2.1563689193519577,1.5619187038191478,1.5804221994967553,1.3993522775087384,1.1737519648240617
2025-03-11,36.859423464804685,25.93284780747937,21.411116123151697,4.963925723312216,2.9612729499702017,2.1562593085420803,1.561839309624327,1.5803418647471301,1.3992811467596977,1.1736923016085956
2025-03-12,36.85749769948149,25.933638750194493,21.411769154644652,4.964077121296674,2.961363267751136,2.15632507369077,1.5618869451726214,1.5803900646168327,1.399323824341337,1.1737280988099923
2025-03-13,36.85252276509126,25.93693486423165,21.414490548026844,4.964708045650893,2.9617396511476186,2.1565991383298484,1.5620854579048307,1.5775405766707968,1.399501675623387,1.1738772773228712
2025-03-17,36.85126497739909,25.936407429682717,21.41405507859987,4.964607086977003,2.9616794233749406,2.1590971919380286,1.562053692476757,1.5775084969587245,1.3994732163802697,1.173853406212599
2025-03-18,36.84717088337551,25.93495709527393,21.412857628991773,4.966871238285675,2.9615138096295848,2.158976457678364,1.567049877193154,1.577420284477505,1.3993949594294797,1.1737877656650206
2025-03-19,36.84511054669372,25.933506923058175,21.411660313296224,4.956427014558381,2.961348214405057,2.1746138079930026,1.5669622544458226,1.577332081861217,1.3993167112302798,1.1737221324581213
2025-03-20,36.85340042143215,25.924677556907028,21.40437046278079,4.9674433361379675,2.9603399887237556,2.1809875605682336,1.5598227902889679,1.5767950606810879,1.3988402974679017,1.1733225250121275
2025-03-21,36.85527322880524,25.9259949910303,21.405458185008882,4.951942263926926,2.960490426580083,2.191770123734469,1.5599020569940474,1.576875189878984,1.398911383402793,1.173382150638277
2025-03-24,36.82837639768852,25.907431527197776,21.39013150424028,4.950935655879858,2.958370663887104,2.181060130352595,1.62733999853968,1.5757461197867524,1.3979097384946735,1.1826982639327575
