date,TIGER BROKERS (HK) GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA PA SECURITIES (HONG KONG) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-07-02,41.086060144128204,18.52204532566488,10.758018393751694,8.499663815353156,3.1882938375797574,7.984954318457013,5.04984447932557,1.2356207402653017,0.8025010329204241,2.8729979125540006
2024-07-03,41.0863128557496,18.521179025472463,10.74936923644986,8.503030892622455,3.167167774953058,8.000514968420012,5.0508081146847745,1.2358565272961224,0.8005296627262323,2.8852309416254283
2024-07-04,41.13018867169265,18.529931254320157,10.627673656521102,8.515377346309615,3.1956264856622294,8.021895280541997,5.056201841008712,1.2371762907344732,0.8015668384212993,2.884362334787767
2024-07-05,41.09921728143124,18.515079701261747,10.526338688725552,8.520765733366401,3.254653219696317,7.991151524463902,5.054532042610221,1.2367677162641735,0.8404066917682059,2.9610874004122425
2024-07-08,41.085919458458065,18.520186288500152,10.497640298678103,8.535406867750662,3.211752749677471,8.035654314316552,5.058934421684494,1.2378449119902895,0.8455465118067128,2.9711141771375
2024-07-09,41.04922041797181,18.38785542633347,10.486220115265796,8.51484918289981,3.3915918324305556,8.026195750622186,5.055752941412236,1.237066451777259,0.8465337524255416,3.0047141288613375
2024-07-10,41.042447525687564,18.368191327345727,10.49238739663583,8.483980719945196,3.4352486897326893,8.055398151631183,5.054918770391708,1.2366345316827527,0.8470775121817699,2.983715374765583
2024-07-11,41.03365096234892,18.382253127791422,10.505426632593066,8.49264177405967,3.417751532025868,8.066237339411366,5.057906162342734,1.2373653667790454,0.8185530424826047,2.9882140601653044
2024-07-12,41.008149584119565,18.401929662639485,10.501180800800805,8.493622416797512,3.428213918293827,8.0837027287401,5.0579471684737305,1.2373753985124727,0.82798150938994,2.959896812232567
2024-07-15,41.021574338275705,18.36364020097145,10.52745438519004,8.50476471094588,3.4171002110979725,8.072873503636236,5.059874860776834,1.2378469888538326,0.8447915585292747,2.950079241722774
2024-07-16,41.06844572984207,18.3892900666365,10.553949414670521,8.501752229293789,3.4087741404521075,8.049129725196787,5.064783499455559,1.2390478374469338,0.8566451281782385,2.868182228827493
2024-07-17,41.10923902654034,18.321251927109035,10.57406809314597,8.52690752227428,3.4075268949724546,8.036362812107093,5.06983313527421,1.2402831795581348,0.8806521737438335,2.8338752352746543
2024-07-18,41.11860005116212,18.330028540474576,10.573829269919486,8.529550600551577,3.394856009646008,8.025942926370087,5.070996986672347,1.2405679039808326,0.8826254909810042,2.833002220241966
2024-07-19,41.074413782205106,18.3114505110261,10.564786608644045,8.764279087620602,3.2526100391292676,8.014459935595076,5.065857380307659,1.2393105514894223,0.8833100264876177,2.829522077495104
2024-07-22,39.890721862074564,20.73250336147409,10.247462539382001,8.511893345865033,3.2210610795815198,7.734735990235235,4.919503747273065,1.2024716876115984,0.8764145167910055,2.663231869711883
2024-07-23,39.898653591778036,20.710976384769715,10.272118847333635,8.545444388122142,3.2048483659928135,7.7370870296350285,4.920481923956193,1.2027107828186292,0.8625444649849039,2.6451342206089006
2024-07-24,39.8990782820516,20.712231692352038,10.27651544365457,8.550783542371907,3.1888865732934395,7.746409164180405,4.920534298676295,1.2027235847436413,0.8553096591748944,2.647527759501207
2024-07-25,39.89901773085191,20.72327139925918,10.280440161280183,8.541276736001972,3.1648563385687987,7.75399424105883,4.920891494900143,1.202810894026887,0.8601767826414056,2.653264221410691
2024-07-26,39.929887956455495,20.749736471159714,10.296236193750229,8.535752347512357,3.1483049723639187,7.647172862749387,4.9246988325053715,1.2077364824787769,0.873197101891123,2.687276779133628
2024-07-29,39.932831632372725,20.81221667949169,10.238986189564196,8.55039009544341,3.1300363408762877,7.641363278113767,4.926056712072937,1.2085134969482463,0.896970246820992,2.6626353282957513
2024-07-30,39.951558636073,20.823164545307982,10.249526642700555,8.55420950506317,3.0731433298727002,7.603885050497533,4.928385114323377,1.20878858107661,0.8962836757174856,2.711054919367583
2024-07-31,40.01478697274633,20.831891932947155,10.27762528947874,8.55897135178674,2.9121577792477837,7.641049679452457,4.936084279690898,1.2106769609341483,0.9027261823151458,2.714029571400602
2024-08-01,39.98064581293731,20.835300105259783,10.2602921723214,8.564930635217733,3.055357884572919,7.547354452008376,4.93174479856093,1.2096126132591956,0.9217877849496924,2.6929737409126604
2024-08-02,40.00505528976881,20.83059973898078,10.26077412616567,8.29676144778253,3.433918767427227,7.415782101784277,4.934755788202334,1.2103511208660158,0.9604543498724201,2.651547269149935
2024-08-05,39.95545770367647,20.881257602608954,10.239390316999751,8.303241318732375,3.6508212054139086,7.283533715594774,4.92863776203596,1.2044081501182256,0.9830304244737986,2.5702218003457786
2024-08-06,39.978456221219325,20.938170982642017,10.2508403439511,8.30246450298856,3.59165811244934,7.269279582360079,4.931474705185834,1.205101412154533,0.9567783648127919,2.5757757722364225
2024-08-07,39.99379598154824,20.983614090611105,10.275956476153034,8.323087684876334,3.5481052392051957,7.222635767620907,4.933467477589867,1.2055883847097562,0.9533852532751913,2.5603636444103697
2024-08-08,40.018442109593025,21.059037229029318,10.281244655537868,8.376381207160803,3.555181296376465,7.109239566049667,4.936397949216792,1.2072685373147307,0.9452752469039168,2.5115322028174125
2024-08-09,40.01757006103103,21.068396440509467,10.280353220863908,8.393179857953594,3.5579217120944375,7.107379084075435,4.93629037934385,1.2085021217526895,0.946292817246436,2.4841143051291477
2024-08-12,38.45285512275177,24.137789732530546,9.8848684730644,8.069275988697756,3.4180919340574825,6.842301573336316,4.743277977929577,1.1612488447554932,0.8925470838099294,2.397743269066727
2024-08-13,38.46057252120518,24.15582679046726,9.87225576905252,8.058805380070533,3.4723618583854523,6.824990531448931,4.743825575638754,1.1613829075724165,0.8902271618614486,2.3597515042975092
2024-08-14,38.46579112787919,24.175389437109406,9.862580908117053,8.054511370394337,3.471936261768014,6.8215050250535105,4.743730920083192,1.1613597340086792,0.8808540941602945,2.3623411214263226
2024-08-15,38.464146503530074,24.18312068476431,9.877836247214391,8.045117080329819,3.4717878173776278,6.815726411601202,4.743528099469133,1.1613100794860336,0.8751869578902066,2.362240118337206
2024-08-16,38.45847362890424,24.185966423487415,9.879229363765326,8.043146813002764,3.472273262985621,6.819922348614934,4.742828501463236,1.161138803971522,0.8747728865041049,2.3622479673008407
2024-08-19,38.457700825376975,24.186181744625685,9.89334147888555,8.041427473968774,3.448445744765412,6.829450972888861,4.742864997126284,1.160577745118848,0.881162834948739,2.358846182294869
2024-08-20,38.47072514524446,24.211005653022756,9.949801709836919,8.037144800401535,3.371124850130357,6.825352726196547,4.7443745576821845,1.160947134166849,0.9043507905018544,2.3251726328165425
2024-08-21,38.55939782466529,24.091737975483028,9.948783443087317,8.081847675791218,3.3705565374969693,6.7982647632973165,4.75553911841249,1.163679099071073,0.905264454185267,2.324929108510031
2024-08-22,38.52776246893285,24.0574820049929,9.935410331959906,8.069720734118741,3.4579718385398346,6.8091762615577975,4.75163752294685,1.1627243797462297,0.8982402185332141,2.3298742386716786
2024-08-23,38.5403040728098,24.09780245238546,9.938867736899356,8.076157216335911,3.4179699968218458,6.7938145304556805,4.753325186725467,1.1631373506032736,0.90227238147124,2.3163490754919662
2024-08-26,38.531169523590656,24.116220588876537,9.932371510238486,8.074814178317254,3.4178737881180634,6.7962735061469575,4.752198587340295,1.1662169751437146,0.9001310167330822,2.3127303254949547
2024-08-27,38.53548863515702,24.2767121917623,9.92248966493643,8.07757564943245,3.2591120398742652,6.801533365475504,4.752731280122219,1.1667046881780079,0.8983041853801711,2.30934829968163
2024-08-28,38.559472301571276,24.320586281216194,9.878410859017341,8.081888541612834,3.255827310126752,6.7859770978866845,4.755689278726006,1.1674308202976789,0.9141518301057099,2.2805656794395235
2024-08-29,38.580634962278204,24.34830188612997,9.882474303596906,8.025064856352573,3.235683817334652,6.800066213206353,4.758299351754136,1.1680715433385844,0.9308082687181103,2.270594797290506
2024-08-30,38.602627040006915,24.382707885299183,9.881241504852548,7.659013293869767,3.534057724656022,6.806088102273962,4.761011720000604,1.1676645505705456,0.9382049512623413,2.2673832272081094
2024-09-02,38.202448730597425,25.17048432083142,9.757997113111651,7.55554997365724,3.5687794841349,6.727816991871761,4.711656176938365,1.1555598296840517,0.9305315792512323,2.2191757999219535
2024-09-03,38.2427259071501,25.427089885592746,9.491907217396909,7.607691922694766,3.749605478986029,6.612266032882519,4.7144051004129945,1.1567297701752248,0.9600405462609225,2.037538138447784
2024-09-04,38.2578177267652,25.408146742160913,9.48077461002718,7.62932761656193,3.731743246647185,6.618913876206274,4.716265557524254,1.1571862532480393,0.9738808385645688,2.0259435322944612
2024-09-05,38.254516884360775,25.33263151780718,9.467204786634431,8.04147480843804,3.4163662820185468,6.613950505708564,4.7158586433229805,1.1509216098674608,0.9886739512247136,2.0184010106173047
2024-09-09,38.2470918272829,25.30283913671692,9.448863902981355,8.057266997434581,3.4351272493895095,6.608629466378829,4.714943312992088,1.1506982203348923,1.0190805113781465,2.015459375110782
2024-09-10,38.24442237045693,25.243869900028983,9.44165638132099,8.057837837389153,3.467868630349593,6.622474830622371,4.7146142333938865,1.154159148340487,1.0392652832575373,2.0138313848400644
2024-09-11,38.19804989343015,25.246083841524374,9.42320494233529,8.041771708161402,3.4953611516123395,6.658727465294367,4.708897626195315,1.158772506901691,1.0585194373419362,2.0106114272031275
2024-09-12,38.19076018980155,24.62677040303732,9.438830362864545,8.041759625363076,4.104558872443081,6.646402441120645,4.708434959056602,1.165731852372519,1.0618813014230606,2.014869992517602
2024-09-13,38.20345604791062,25.387578015190687,9.451643014059883,8.046570234351764,3.295019812965847,6.664164203273749,4.710340428354692,1.1662037570748995,1.0591975698698086,2.015826916948047
2024-09-16,38.148713444440986,25.3987762865055,9.44313855079469,8.032898053774645,3.39793650615385,6.654501596717896,4.703660571261631,1.1645499329920885,1.0475204151687696,2.0083046421899517
2024-09-17,38.162350191796946,25.432912665688356,9.44980069217172,7.825301320737964,3.530038129768758,6.661828877823867,4.70719034259582,1.165423847023178,1.0552007701368067,2.0099531622565814
2024-09-19,38.137830459600195,25.41786683849569,9.439818553642363,7.684665554647053,3.731212230498705,6.657980372987087,4.704471022551225,1.1647505875632873,1.0526123575301636,2.0087920224842293
2024-09-20,38.12980485240664,25.40787768940144,9.429419997715529,7.772859636867156,3.6591542795275864,6.656826000773084,4.703655353185175,1.1645486410811408,1.0674098144117696,2.008443734630472
2024-09-23,38.12880299146023,25.437946472973255,9.430373431321899,7.641866402670923,3.7395521105779657,6.6474655090487405,4.703531764600813,1.1647294522943603,1.0959983939303901,2.0097334711214203
2024-09-24,38.11101395304601,25.52954453491647,9.41467362027292,7.63088541702075,3.7083283889100773,6.6409741083737455,4.701337326258184,1.1658104298779925,1.0961226828997517,2.0013095384240986
2024-09-25,38.129325657466204,25.579896418519997,9.409234251573455,7.6103864478994145,3.642347906403482,6.635191253728079,4.703596240167011,1.1663705822798205,1.1193309879899407,2.0043202539726006
2024-09-26,38.118431626527936,25.5728293322178,9.419892640699462,7.585323568929623,3.6556411926297514,6.625841405388807,4.70242664908878,1.1660805538510843,1.140174534729065,2.0133584959376885
2024-09-27,38.141021985002475,25.589396584038493,9.48436934915211,7.576799699584476,3.6294655875970276,6.576470242754338,4.705161158742193,1.1668995832621951,1.1485419845593763,1.9818738253073187
2024-09-30,38.12885050506376,25.608943081476,9.48063879142095,7.566922996905031,3.6818937101158737,6.538278216134088,4.703415600044676,1.167808446072847,1.1499529605164927,1.9732956922502816
2024-10-02,38.16334865500127,25.565509834523965,9.44152119751978,7.993829892904183,3.37273074626175,6.473537828307325,4.707409448523837,1.1690820942425957,1.173912320016827,1.9391179826984657
2024-10-03,38.23220757348438,25.54146324449204,9.383647560632816,7.861218236611631,3.4764843576132862,6.433956078618129,4.71452283685347,1.1715542428199797,1.2033073688720444,1.9816385000022183
2024-10-04,38.22114255577559,25.511500336313595,9.348019476981708,7.635348184933019,3.7874474402193234,6.430366752911657,4.711892735279057,1.173307743750953,1.2004417750085252,1.980532998826568
2024-10-07,38.19671506391594,25.523566838859246,9.324076365478373,7.601957126554658,3.8841498696774925,6.426792641659524,4.709273782194246,1.176546126815896,1.1774900011890044,1.979432183655626
2024-10-08,38.22155764239307,25.55271680600643,9.314194788832673,7.572991228800883,3.870505972731817,6.43063904514621,4.71209225917111,1.179303104925458,1.1653822880027835,1.9806168639895638
2024-10-09,38.20520368229287,25.505863632211657,9.260618393406213,7.578155211881361,3.9756779099072284,6.4280542184427585,4.710198210723495,1.1878854562952783,1.1685225394504501,1.9798207453886902
2024-10-10,38.212120557835085,25.503436047953386,9.257167739383789,7.5631559949134815,3.9469971861041437,6.461009005613564,4.712403759685975,1.2307746436049298,1.152504462172395,1.9604306027332499
2024-10-14,38.1911688560983,25.513271555804952,9.26308220925476,7.552062806964402,3.9983646418158005,6.432501117620272,4.709723971830562,1.2288015014320917,1.1495850276555803,1.9614383115232819
2024-10-15,38.142592482815836,25.496673352106612,9.252585072665493,7.559602951841482,4.076096157728197,6.415119098176844,4.70543337967807,1.226814160712154,1.161544137446564,1.9635392068287485
