date,WELL LINK SECURITIES LTD,HEAD & SHOULDERS SECURITIES LTD,CINDA INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,WELL LINK INTERNATIONAL SECURITIES LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,VALUABLE CAPITAL LTD
2025-02-12,77.2349295277588,7.574387365727772,4.6915323025343545,4.131283499128747,1.9663850717956635,1.2627655116130314,0.8756644683150627,0.9771268500341884,0.7730992346207292,0.5128261684716677
2025-02-14,77.23247273168418,7.574470900929714,4.691584043761649,4.1655178498560765,1.9664067583514386,1.220870600950669,0.8756741257044546,0.9771376264158018,0.7731077608549403,0.5227576014910723
2025-02-17,77.22736245437201,7.5739697173546245,4.691273613515809,4.204942709999007,1.9662766461915109,1.22078981903197,0.8756161845631293,0.9439892367582352,0.7730566062704706,0.5227230119432282
2025-02-18,77.20607690950784,7.571882166166873,4.689980596225084,4.209296172164403,1.9657346974775094,1.2204533427412243,0.8753748456517904,0.9437290527429882,0.7728435350149938,0.5446286823072852
2025-02-19,77.21544110350303,7.572800546899981,4.690549436009395,4.20980671055098,1.9659731181017277,1.2206013694551952,0.8666600509410869,0.9405356532477699,0.7729372718952952,0.5446947393955432
2025-02-21,77.20902023487898,7.573468600099245,4.690963224348018,4.21899983459227,1.9661465512488283,1.220709047802834,0.8667365054860231,0.9362077521089486,0.7730054584550918,0.5447427909797652
2025-02-25,77.21327745919717,7.5738861932068815,4.691221879135421,4.219232465813851,1.9662549625055137,1.215262461402735,0.8667842964269961,0.9362593736215263,0.7730480811645346,0.5447728275253639
2025-02-26,77.216781365802,7.574554437974237,4.691635786130228,4.222913358037762,1.9664284453855656,1.206546673725075,0.8668607728957121,0.9363419798835362,0.773116287277219,0.5448208928886535
2025-02-27,77.23126137554465,7.5759748497049255,4.692515581049032,4.219292923721802,1.965694115051569,1.2067729303403012,0.8670233302079312,0.9232805691908884,0.7732612652363355,0.5449230599525674
2025-02-28,77.20530663108327,7.5739697173546245,4.691273613515809,4.250157147740932,1.9651738550270734,1.2064535338942866,0.8667938552476319,0.9230362046339285,0.7730566062704706,0.5447788352319721
2025-03-03,77.16563213195003,7.572132611547833,4.6901357206646015,4.294329720730753,1.9646971918721956,1.206160902305377,0.8665836098830223,0.922812317394516,0.7728690973638659,0.5446466962878028
2025-03-05,77.14320358918395,7.570797094260172,4.689308508879262,4.299083964416813,1.9643506729719897,1.2059481684799982,0.8664307682132345,0.9435938137284081,0.7727327843733809,0.5445506354927963
2025-03-10,77.14405386433477,7.570880539856695,4.689360194605472,4.298029007702571,1.9643723241154092,1.2059614604838707,0.8664403180441704,0.9436043518458646,0.7727413014617855,0.5445566375493895
2025-03-11,77.10410619263341,7.566960094467238,4.686931893107692,4.307922826058081,1.9633551089604862,1.2053369748612637,0.8858235171740914,0.9629475929578304,0.7723411511679579,0.5442746486119417
2025-03-12,77.09561202519525,7.566126480938541,4.686415557645975,4.325074630775292,1.9631388161083982,1.2052041890137979,0.8791160354963535,0.9628415099164378,0.7722560662693531,0.5442146886405999
2025-03-13,77.10325647929001,7.566876704006227,4.686880241532104,4.339826344944748,1.9633334721227573,1.205323691639897,0.8736944126786457,0.9442073635573821,0.7723326397071004,0.5442686505211235
2025-03-17,77.10495549994096,7.567043445080085,4.686983520001556,4.337718410495093,1.9633767354590437,1.205350251735238,0.8737136651060727,0.9442281697837689,0.7723496585616103,0.5442806438365699
2025-03-19,77.10750395892208,7.567293549625289,4.68713843332935,4.335658141784436,1.9634416286302074,1.205390090752776,0.8726407238356477,0.9442596536964677,0.7723751861222083,0.5442986333015277
2025-03-20,77.07030164557155,7.563210237787349,4.684609253282962,4.365254132584311,1.9623821554655003,1.1893225184639395,0.8721698468735557,0.9767868677815634,0.7719584124474275,0.544004929741839
2025-03-24,77.03636790961022,7.5598801875118316,4.682546639149001,4.3941528404990144,1.9615181266957025,1.188798864664062,0.871785834086979,0.9895656688261872,0.7716185223421366,0.543765406614858
2025-03-26,76.96673029305245,7.553478089404192,4.678581216121932,4.449821250688609,1.959857011548962,1.187792128211492,0.8655485230578188,1.0349195694602724,0.7599670005501307,0.5433049179041455
2025-03-27,76.9557275495686,7.552398285422497,4.677912391698793,4.46348058248834,1.959576841092442,1.187622327934813,0.8654247889673129,1.0347716230098278,0.7598583598175518,0.5432272499998128
2025-03-28,76.95741986300538,7.54486664685319,4.678015262456416,4.469077110160526,1.9596199336383013,1.1876484446292734,0.8709421927281339,1.034794653322718,0.7598750696655814,0.5377408235404766
2025-03-31,76.94049796249905,7.5432076322583805,4.676986629882984,4.496679670009733,1.9591890395983727,1.1873872967262866,0.8707506842659434,1.0356665485926357,0.7597079833683925,0.529926552798213
2025-04-01,77.018400385289,7.550845146515788,4.681722089094616,4.369167064810913,1.9611727227942184,1.188589528966193,0.871632321241875,1.045519530123816,0.7604771893663327,0.552474021797249
2025-04-03,77.00653549395102,7.549681918550457,4.681000857238542,4.383899251348931,1.9608705988714343,1.188406423558445,0.8714980439428598,1.0453584650334662,0.760360035813783,0.5523889116910551
2025-04-07,76.9777359715382,7.546858427891795,4.67925021895521,4.454857401685143,1.9601372567414632,1.187961973782705,0.859072501411382,1.021868252880426,0.7600756702628233,0.5521823248508498
2025-04-08,76.9777357598562,7.546858407138599,4.6792502060876835,4.454857389434678,1.9601372513512583,1.1879619705159141,0.8590724990490083,1.021868525061575,0.7600756681726821,0.552182323332397
2025-04-10,77.03705239133129,7.5526737797851435,4.682855889696254,4.471499911599949,1.9616476717063296,1.188877376791715,0.8597344734021567,0.9312885169007773,0.7606613586695138,0.553708630116882
2025-04-11,77.05571364580844,7.554503319766392,4.683990252483055,4.481391708417027,1.962122856117725,1.161638391248148,0.8544373380175952,0.9315141098001171,0.760845619291441,0.553842759050065
2025-04-14,77.05656199340774,7.554586491337351,4.684041821039075,4.477036681792402,1.9621444581785688,1.1616511803470202,0.8544467449756281,0.9348277764726024,0.7608539958481431,0.5538488566014702
2025-04-16,76.99721532587532,7.548768173970885,4.680434311626898,4.525300029083552,1.9606332729946243,1.1607565112285796,0.8647911069437568,0.9484109607816821,0.7602680087762544,0.5534222987184602
2025-04-17,76.99043845797267,7.5481037732581315,4.680022365754277,4.533702907680624,1.9604607089266854,1.160654347877471,0.8647149928262485,0.9483277619449306,0.7602010942022108,0.5533735895567468
2025-04-22,76.98789751945164,7.547854660926491,4.679867909573137,4.536853610502966,1.9603960072541913,1.1606160424540808,0.8646864543781113,0.9482964639995083,0.7601760050576016,0.5533553264022774
2025-04-23,77.0082297249841,7.549848020106826,4.681103844561207,4.539152176496233,1.9609137402463732,1.1609225566554005,0.8649148147214643,0.9210368922316636,0.7603767645960964,0.5535014654006316
2025-04-24,77.00822961905924,7.549848009722006,4.681103838122345,4.539152170252627,1.9609137375491348,1.1609225550585507,0.8649148135317734,0.9210370285148425,0.7603767635501977,0.5535014646392901
2025-04-25,77.00992445428696,7.5500141705133155,4.681206862172226,4.537051220671389,1.9609568943090987,1.1609481052166664,0.8649338490050235,0.921057299153574,0.7603934982983094,0.5535136463734438
2025-04-28,77.00992434835742,7.550014160128036,4.681206855733081,4.537051214430534,1.960956891611742,1.1609481036197462,0.8649338478152802,0.9210574354397242,0.7603934972523646,0.5535136456120686
2025-04-29,77.00992477207555,7.550014201669149,4.68120688148966,4.537051239393952,1.9609569024011695,1.1609481100074264,0.8649338525742533,0.9210568902951216,0.7603935014361437,0.5535136486575691
2025-04-30,77.02788850829485,7.55134374096835,4.6820312307359515,4.564265047922424,1.9613022221841712,1.1611525501707636,0.8650861653404932,0.8727920084077461,0.7605274048985761,0.5536111210766769
2025-05-02,77.04484790575899,7.5530063367160905,4.683062083718154,4.570774276351146,1.9617340463530208,1.1614082036489544,0.8652766332398846,0.845462651505855,0.7606948518686516,0.5537330108392645
