date,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD
2025-02-06,39.233866349046075,33.220429809921505,10.495706751258695,5.825841897893716,3.774350049740037,2.093048912142945,1.3877388839866631,1.340662843885886,1.373568268432201,1.2547862336922815
2025-02-07,39.23283800732855,33.21923196783943,10.495328303439093,5.825631833224813,3.7774333665774122,2.092973442256458,1.3876888457408099,1.3406145030792957,1.3735187411417973,1.2547409893723456
2025-02-10,39.236460271451044,33.21739259282436,10.493845783948498,5.825953109765458,3.7772242071193527,2.0928575526699498,1.387612008317416,1.3405402721992987,1.3734426883282458,1.2546715133763784
2025-02-11,39.23654343159898,33.217135952039655,10.493635939205001,5.826423170996946,3.7771950239201657,2.092841383050282,1.3876012874929657,1.3405299150556302,1.373432076977331,1.2546618196630375
2025-02-12,39.234269973393694,33.21521127255259,10.492384109019188,5.826085574246389,3.776976164299285,2.0927201188664744,1.3939589273843678,1.340452241579114,1.3733524970716684,1.2545891215872307
2025-02-13,39.23490146313418,33.21574588337015,10.492037936176244,5.826436872973865,3.7756849457666775,2.0927538019523495,1.3939813636565832,1.3404738166419032,1.3733746016759483,1.2546093146521036
2025-02-14,39.24181963210521,33.216152199101344,10.490106049916356,5.824576678633759,3.776568101313513,2.092779401822792,1.3894916594856497,1.3404902141541215,1.3733914016511002,1.2546246618161518
2025-02-18,39.27018104681418,33.20409526791858,10.480763447320994,5.821690144255003,3.775197267586848,2.0920197564226495,1.3889872962705179,1.3400036376787268,1.372892882571664,1.2541692531608373
2025-02-19,39.27436965622605,33.20208663031748,10.47871361815808,5.82352603778512,3.773681792672883,2.091893202468654,1.3889032713305751,1.3399225759400906,1.372809831241882,1.2540933838591828
2025-02-20,39.27985847195828,33.200633724811354,10.476067102082212,5.8232712034086065,3.772873136855645,2.091801662343904,1.3888424936682293,1.3398639416467086,1.372749757819844,1.25403850540522
2025-02-21,39.274599066208225,33.203368711370054,10.476930094727162,5.824008339984607,3.773183936866347,2.0919739798206547,1.3889569030973932,1.339974316343206,1.3728628415690043,1.2541418100133432
2025-02-24,39.284137847496034,33.201531092608946,10.476350255872008,5.823943429613494,3.7729751124650703,2.091858200886701,1.3824446429929331,1.3399001563396076,1.3727868613714518,1.2540724003537629
2025-02-25,39.347546218719046,33.17761787366069,10.468804722602819,5.814732778374985,3.76498442963622,2.0903515515991433,1.372060043851068,1.3389351006703982,1.3717981192350215,1.2531691616506146
2025-02-26,39.34833048139498,33.17697781469857,10.465644669735967,5.814749213790042,3.7649117959698843,2.090311224766467,1.3720335742193128,1.3389092700814107,1.3749869696946584,1.2531449856487082
2025-02-28,39.516566976810054,33.16106430556878,10.441923064221607,5.792085824011379,3.758466112208489,2.078189116665308,1.3630619338941619,1.3383085596055904,1.2985226825216714,1.2518114244929657
2025-03-03,39.5165943074886,33.161087240617505,10.441930286125343,5.792089829967562,3.7584687116607443,2.078190553994587,1.3630628766230075,1.3383094852143629,1.2985235806135036,1.2517431276947806
2025-03-04,39.5165943074886,33.16044446567973,10.44103040121246,5.7923469399426715,3.762325361287386,2.078190553994587,1.3604917768719134,1.3383094852143629,1.2985235806135036,1.2517431276947806
2025-03-06,39.523133519854944,33.15741466216558,10.438864794194485,5.791801428577197,3.7620545279984907,2.0780409541783453,1.360393841040463,1.3382131461887248,1.2984301056005063,1.251653020201257
2025-03-07,39.53769484414748,33.154857512879815,10.436003160251076,5.7844138219407695,3.761121713641709,2.0778806925597633,1.360031853798279,1.3381099411944317,1.2983299687336554,1.251556490853018
2025-03-10,39.538253873153764,33.155326294054895,10.43615071636175,5.784495608578143,3.7597609786593997,2.077910072005968,1.3600510834791881,1.3381288609183477,1.2983483260029678,1.2515741867855743
2025-03-11,39.543619224114025,33.15400521743172,10.435734887103274,5.784265124888808,3.757683182949037,2.0767990173884554,1.3599968921351857,1.3380755430670535,1.2982965932102635,1.2515243177121809
2025-03-12,39.5435683977708,33.15396260380956,10.43559294145755,5.784514754937678,3.7576783531105216,2.0767963480298652,1.359995144099215,1.338073823207108,1.298294924479137,1.2515227090985597
2025-03-13,39.554022510054,33.15076689431984,10.43291629546273,5.781001226622141,3.757316150603512,2.076596165690368,1.3598640542068872,1.3379448463102623,1.298169781869181,1.251402074861082
2025-03-14,39.5540733449337,33.15080949972733,10.432801183733595,5.78113717649856,3.7573209795109768,2.076598834534384,1.3597372817795488,1.337946565838669,1.2981714502786248,1.2514036831646096
2025-03-17,39.55616909635286,33.151704238582916,10.430897863451195,5.7797509259895286,3.757422389435018,2.076654881843417,1.359773981027554,1.3379826769562322,1.29820648786761,1.2514374584936665
2025-03-18,39.587396675804975,33.1373138658812,10.423765775304984,5.775021348951878,3.7552346236886622,2.076155900355486,1.3584193109612044,1.3376611846404844,1.2978945530292214,1.2511367613819073
2025-03-19,39.59876943062245,33.13275080462095,10.420807356291053,5.77496394839915,3.7548631198250035,2.0759505070802766,1.358284923080536,1.337528850352974,1.2950680728065358,1.2510129869210822
2025-03-20,39.65122960026701,33.12892004129304,10.413950050337045,5.764661368952854,3.7576406163583806,2.0757104885222053,1.3323063855187145,1.3373742070968146,1.2873388951432252,1.2508683465107133
2025-03-21,39.662416909958296,33.12785609756844,10.410661000185936,5.765760845592925,3.753666108135917,2.0756438265499586,1.3322635981590192,1.3373312569827358,1.2835721823123412,1.250828174554431
2025-03-24,39.66379262781039,33.12900515974329,10.410379773644562,5.765960834921466,3.7537963065927444,2.0757158216649625,1.3323098086262186,1.3373776432251212,1.2807904633925558,1.250871560378687
2025-03-25,39.67283486106256,33.12657945530113,10.408204509273478,5.762327249731114,3.7535214537762487,2.075563837834932,1.3322122569549404,1.337279720487195,1.2806966839656895,1.2507799716127113
2025-03-27,39.67996098532019,33.128239109436706,10.406542101639937,5.7594043818420895,3.752424881554213,2.072199336694511,1.332279001291907,1.3373467187059973,1.2807608473530028,1.2508426361614426
2025-03-28,39.680925544162854,33.12679222217929,10.406087592328081,5.760822777515848,3.7522609931046156,2.072108832674506,1.3322208135474898,1.3372883096272759,1.2807049096817094,1.2507880051783313
2025-03-31,39.727634570684565,33.12653690225348,10.399584593640181,5.720957046055534,3.7522320730995644,2.0720928621975006,1.3322105456496203,1.3372780026724185,1.2806950388351652,1.2507783649119708
2025-04-01,39.71392286224585,33.1626527441836,10.380786008621836,5.718754428186045,3.751798326512832,2.0718533345806414,1.3320565461725815,1.337123417412799,1.2805469943936383,1.2505053376901714
2025-04-02,39.72567086467435,33.158521596102275,10.376667498944508,5.718042029767083,3.7499182807286675,2.071595239035814,1.3318906088186735,1.3369568488670633,1.2803874737033083,1.2503495593582528
2025-04-03,39.730065428247286,33.15822351183164,10.375932096586201,5.717990626438289,3.7466739726425127,2.0715766160717566,1.331878635557455,1.3369448300620028,1.2803759634384395,1.2503383191244155
2025-04-07,39.73807537961147,33.15869193237749,10.374023864144903,5.7180714035127735,3.746726901264178,2.064799317927426,1.331897450778881,1.3369637168526909,1.2803940510904352,1.2503559824397534
2025-04-08,39.73500849431781,33.15034751242674,10.368331788507183,5.736148241224517,3.74372973910859,2.068131510920272,1.331562277374475,1.3366272685170606,1.2800718385711198,1.250041329032234
2025-04-09,39.73616911601789,33.14970908185989,10.36813210855093,5.736037770817778,3.7436576399700034,2.0680916815226364,1.3315366332976148,1.336601526895366,1.2800471861300193,1.250017254937868
2025-04-10,39.814196293654646,33.15128392174192,10.357197331185416,5.73502630194106,3.7343341097306664,2.068189930145323,1.3315998904739998,1.2791431577626622,1.2789524239829317,1.2500766393813767
2025-04-11,39.81578108427728,33.15260349739027,10.356453976706801,5.736281799805564,3.7338407429614104,2.0682722537462555,1.331652894357438,1.2791940736235898,1.2757932788720256,1.2501263982593673
2025-04-14,39.81345506392632,33.15066673693192,10.355848957238198,5.736845451193532,3.7336226136338206,2.068151426194402,1.3313825078323278,1.2842551290303574,1.2757187475919787,1.250053366427153
2025-04-15,39.813557300868666,33.150751864504954,10.35561876008782,5.736860182834801,3.7336322012006193,2.0681567369989473,1.331385926688503,1.284258426868171,1.2757220235092244,1.250056576438285
2025-04-16,39.860707314824644,33.14383667423173,10.345371400298593,5.735663483589566,3.7066020789353957,2.067725323032542,1.3308514654945076,1.2839905327516787,1.2754559100719072,1.2497958167694334
2025-04-17,39.888594890044644,33.133706350770325,10.339935935549688,5.73535426405263,3.7046051919651086,2.0579867538714303,1.3307797169905953,1.2839213106016862,1.275387148038182,1.2497284381157114
2025-04-22,39.88946533459113,33.13263229402167,10.33977648031478,5.735479420324869,3.7046860334536373,2.0580316630328483,1.3308087571197456,1.2839493281918273,1.2754149793967626,1.249755709552736
2025-04-23,39.920896776916734,33.12931525552829,10.333093871261351,5.719118020001196,3.700336255206492,2.0578256253662275,1.330675524606388,1.2838207869607123,1.275287292572965,1.249630591579642
2025-04-25,39.921460413370134,33.12978300278003,10.332854703415356,5.718171943091168,3.70038849963414,2.057854679461472,1.3306943121911836,1.283838913011317,1.2753052981405921,1.2496482349046063
2025-04-29,39.921409173034874,33.129612126899154,10.332328029470448,5.7189347208,3.700383750079756,2.0578520381461844,1.3306926042070073,1.2838372651673846,1.275303661249798,1.2496466309453862
